,A,GlaR,RpoS,hns,Lrp,Crp
ytf__wt_ph8__2,1.191746843288772,0.0966731619999992,0.42222096199999903,0.03968197999999923,-0.11547148000000185,0.2681548629999995
ytf__delybaO__1,-2.426170212879915,0.3336063359999999,0.3931707919999994,0.09406904999999988,0.17370273999999952,0.5823761830000009
ytf__delybaO__2,-2.6953534419099645,0.16505751899999946,0.5098479620000003,0.07805087999999928,-0.21776249000000192,0.6367440230000003
ytf__delybaQ__1,0.3328412169818815,0.3346058569999997,0.1104798529999993,0.004060179999999747,-0.07307209000000192,0.3329404930000006
ytf__delybaQ__2,0.2054752434985367,0.31466432699999913,0.1918486270000006,0.05017508999999976,-0.0326365200000005,0.3236855130000009
ytf__delybiH__1,-0.6320889472710178,0.4012986979999997,0.7546381320000002,0.3766358399999987,-0.055169780000001716,0.6363319829999998
ytf__delybiH__2,-1.214791811054039,0.5794391699999997,0.8583397119999994,0.39817674000000025,-0.3795979600000017,0.5546718429999995
ytf__delydcI_ph5__1,-1.3059211559740895,0.2494232529999998,0.2372309430000001,-0.09853427000000003,-0.17940493000000046,0.36809995299999976
ytf__delydcI_ph5__2,-1.4010362874130633,0.06955901099999995,0.21605959200000055,-0.027439880000001082,-0.12630420000000164,0.4226014830000011
ytf__delydcI_ph8__1,0.4198319275753365,0.20649839499999967,0.5150319519999993,0.159400419999999,-0.06223880000000115,0.3631957630000002
ytf__delydcI_ph8__2,-0.3741931816022735,-0.31157484600000096,0.07543053599999894,0.03568396999999912,-0.0665364600000018,0.3071113430000008
ytf__delyddM__1,-0.1930085866407798,0.41371358399999897,0.5905555519999997,0.36379797000000025,-0.16693410000000064,0.8218948030000011
ytf__delyddM__2,-0.367165066149573,0.3432149589999991,0.5548536019999997,0.3007428599999997,-0.17797947000000036,0.8320546029999996
ytf__delyheO__1,-0.8818078389744424,0.2799396069999993,0.440513052,0.10183973000000003,0.31964698999999897,0.5961686430000004
ytf__delyheO__2,-1.0814727130085466,0.4865747669999996,0.5138055220000002,0.09501646000000008,-0.11753828000000155,0.6336565129999999
fps__bw_glc__1,-2.227379810574437,-0.44247551200000057,-0.4232219330000007,0.11158180999999877,0.07226070999999834,0.23073483299999964
fps__bw_glc__2,-1.8462611358881216,-0.3393402220000006,-0.3972259690000008,-0.0018613300000005493,0.06248797999999845,0.16040873300000058
fps__fps_thrA_ale1__1,-0.8742941684710628,0.4437381129999993,0.39264833200000027,0.3238725099999993,-0.02970654000000117,0.3327312029999998
fps__fps_thrA_ale1__2,-0.3859400933275526,0.2569743769999997,0.40612146199999977,0.19151241999999868,-0.06966261000000172,0.3516250830000001
fps__fps_thrA_ale2__1,-1.712421094630704,0.3417734499999998,0.5639018419999999,0.08330282999999916,-0.3113818800000008,0.22966762300000101
fps__fps_thrA_ale2__2,-1.4052231686491572,0.1255227269999999,0.4527652119999992,0.02868847999999957,-0.2385283100000013,0.28896753300000105
fps__fps_serB_ale1__1,-1.5182146613303826,0.08370251199999945,0.1916031569999994,-0.3450565300000008,0.09487493999999863,0.2630278130000008
fps__fps_serB_ale1__2,-1.466664972040418,0.07843530899999962,0.1464529989999992,-0.16205876000000075,0.11269867999999937,0.3896577630000007
fps__fps_serB_ale4__1,-4.591747179421004,0.004717691999999829,0.3611007019999999,-0.6536025700000003,-0.6702027690000012,0.20591431300000096
fps__fps_serB_ale4__2,-4.808090805738888,0.04346904299999999,0.1423332540000004,-0.5839291700000011,-0.8400275580000011,0.3602136930000004
fps__fps_ptsI_ale1__1,0.9790455507718676,0.7385972179999989,1.0472531420000006,0.2709611599999988,-0.2080044300000008,0.045779202000000296
fps__fps_ptsI_ale1__2,0.9540939617291532,0.7550390999999994,0.915891192,0.30555156999999866,-0.17410899000000055,0.14486478300000094
fps__fps_ptsI_ale3__1,0.7230278248328325,0.5120669729999987,0.5594406820000001,0.30606738999999905,-0.2980117800000013,0.2525903130000007
fps__fps_ptsI_ale3__2,1.2446626516231871,0.6993400609999999,0.6253451220000006,0.29253359999999873,-0.2717483600000019,0.22323634299999995
pal__lyx_ale2_f6__1,1.1117709155373865,1.5408645689999991,1.2211207119999994,0.1986995199999999,-0.3847549300000015,0.3334221829999997
pal__lyx_ale2__1,3.9997588438682334,1.7097541309999995,0.9668986020000006,0.51625692,-0.038550890000001566,0.2649081029999998
pal__lyx_ale2__2,3.8231589956867778,1.699121717999999,1.011708711999999,0.5810061999999991,0.01776821999999889,0.3071416530000004
pal__lyx_ale4__1,2.1649319054056235,0.3281079999999994,-0.3148401500000002,0.6198343199999989,-0.2883567900000017,-0.057655872999999865
pal__lyx_ale4__2,3.215087550117492,0.8050938370000003,-0.4860173060000008,0.4978550199999994,-0.3985727100000016,-0.07060586499999921
pal__5drib_ale10_f18__1,0.7740412147459356,0.9566967109999992,0.6526537319999992,0.048606749999999366,-0.6379382820000004,-0.06913953699999986
pal__5drib_ale10_f18__2,0.9316924474959402,0.6095146319999998,0.6990012320000005,0.050707469999998984,-0.7121514000000015,-0.022394786999999642
pal__5drib_ale10__1,3.0683464079274687,1.6700723220000002,0.720726312,0.5201929399999994,-0.13741472000000066,0.4018362730000007
pal__arab_ale14_f9__1,0.6183600705386304,0.5410170649999992,0.6728991620000002,0.17950373999999947,-0.5512836260000018,0.24554710299999985
pal__arab_ale14_f9__2,0.9842597093835496,0.31601418399999925,0.5141713219999993,0.3054771399999989,-0.5805052400000008,0.4127220729999994
pal__arab_ale14__1,-0.7694899919785052,-0.4931531950000005,-0.06586883900000018,0.08149294999999945,-0.29434625000000025,0.3767839330000005
pal__arab_ale14__2,-0.8496895068767545,-0.4518804960000011,-0.17177665700000055,0.07819711999999868,-0.19569644000000075,0.3756092130000006
pal__arab_ale16__1,-2.5168956247289627,0.4851784119999998,-0.0026713770000004193,0.12701640999999952,-0.26436319000000097,0.02985453700000029
pal__arab_ale16__2,-0.4915576081759496,0.9436136039999994,0.1913841870000006,0.18988008,-0.18312684000000168,0.10976642500000013
pal__tartr_ale26_f10__1,1.0606464881363329,0.33835368799999976,1.0529872519999994,-0.43513029,-0.6145761560000018,0.3119472930000011
pal__tartr_ale26_f10__2,1.5182642440025849,0.7439360489999993,1.117358552000001,-0.40269031000000055,-0.7606980680000017,0.19927317299999991
pal__tartr_ale26__1,2.034079937327884,0.2742004299999996,0.3892269420000005,-0.4894740800000008,-0.5587764740000019,0.3850793330000002
pal__tartr_ale26__2,2.181148417084504,0.5408267099999993,0.3141092519999997,-0.4848480000000013,-0.6404226040000012,0.334463263
pal__tartr_ale28_f10__1,2.104023216424104,0.8196478629999993,1.2650587219999991,0.0734581900000002,-0.6710237270000015,-0.003712276999999986
pal__tartr_ale28_f10__2,0.2087471582934078,0.5277019549999995,0.9722561120000002,-0.21992352000000004,-0.6838022740000014,-0.0986905509999989
pal__tartr_ale28__1,-0.0713680081535529,0.6020120159999998,0.06391488899999942,-0.020496330000000285,-0.18615218000000056,0.27296854300000106
pal__tartr_ale28__2,-2.229131946327997,0.6256708089999998,0.3663876120000005,0.25204556999999994,-0.11331335000000033,0.2684948929999997
efeU__delmenFentC_citr__1,-0.65889244327138,0.20263752099999974,0.4324642720000007,-0.2282866900000009,0.0972081599999992,0.4221979430000005
efeU__delmenFentC_citr__2,-0.213702995206415,0.17324814499999966,0.3897561520000004,-0.2410755200000008,0.1911658299999992,0.5677252629999998
efeU__delmenFentC__1,3.039875080390741,1.0117994639999992,1.177584972,0.4306445199999995,-0.26105259000000025,0.6961985229999996
efeU__delmenFentC__2,2.694599564377122,0.8130006569999999,1.1153529019999997,0.4306177399999989,-0.22935575000000166,0.7362106530000005
efeU__menFentC_ale39__1,-1.9192933502779592,0.23315230600000006,-0.06847482300000074,-0.12283720000000108,0.10194156999999926,0.5420487930000011
efeU__menFentC_ale39__2,-2.513174138578177,0.11305240799999973,-0.11409336400000035,-0.14411113000000064,0.11070786999999882,0.5730386230000004
efeU__menFentC_ale29__1,-2.265130909169561,0.07607537199999914,0.6533644019999993,-0.3316870400000003,0.12408898999999884,0.9115027730000004
efeU__menFentC_ale29__2,-2.2241159744002665,0.18156462899999948,0.7308609120000007,-0.32224971000000124,0.04517943999999829,0.9432762930000004
efeU__menFentC_ale30__1,-2.8532050937157787,-0.3231379110000008,-0.6166222720000007,-0.14761467000000114,0.054307859999999764,0.10668520800000003
efeU__menFentC_ale30__2,-2.11872990172257,-0.601782944,-0.36928399700000014,-0.2583411600000005,0.12852992999999913,0.06397155600000026
efeU__menFentCubiC_ale36__1,0.879979130990551,-0.037024737000000314,0.20465600400000028,-0.24344014000000055,0.2406300399999992,0.8218575829999999
efeU__menFentCubiC_ale36__2,0.1709316839806259,0.10289756599999933,0.24587958699999926,-0.3049319100000005,0.2119817599999987,0.6481697730000011
efeU__menFentCubiC_ale37__1,-0.9677936556263622,0.04023705199999928,0.5874251219999991,0.0966475899999999,0.16018777999999936,0.8430776529999999
efeU__menFentCubiC_ale37__2,-0.4662981101326378,0.039942155999999514,0.4022910319999991,0.11471068999999902,0.09342973999999947,0.8884085729999995
efeU__menFentCubiC_ale38__1,-4.64934372478792,-0.2722023480000004,0.3376043820000003,0.3836897299999986,-0.2680856900000013,0.3484389429999997
efeU__menFentCubiC_ale38__2,-4.390987036903836,-0.2052210850000007,0.32172978200000024,0.19188632000000005,-0.15292358000000128,0.30990829299999945
misc2__salc_glc__1,-0.6027413782866387,0.010409990999999508,0.8863017319999997,-0.2405828999999997,-0.17273662000000026,-0.03094168600000025
misc2__salc_glc__2,-0.101668551644299,0.20696785599999945,1.151312292,-0.2470321900000005,-0.30427998000000045,-0.041858421999998896
misc2__dbcn_glc__1,-1.058741918348992,-1.1149329520000006,-0.8705704379999997,-0.28858347000000073,-0.9639069970000004,-0.41418928399999894
misc2__dbcn_glc__2,0.9417158842900106,-0.18180662900000044,-0.053842641000001024,-0.13067377000000135,-0.7299872480000005,-0.32218037899999885
misc2__tyr_glc__1,-1.1664772703736193,0.11290611499999947,0.030154188999999217,0.3782113299999992,0.35550834999999914,0.4823384130000008
misc2__tyr_glc__2,-1.6160099885102397,0.2868138769999993,0.18931526099999907,0.4675361599999999,0.37793924999999895,0.5197261330000007
misc2__arg_cytd__1,-4.630877778714418,-0.7613554060000007,-0.971555575,-0.1797369600000014,-0.08162854000000053,0.10509646700000096
misc2__arg_cytd__2,-4.557669348493527,-0.3578546000000005,-0.9203768009999996,-0.1649194000000005,-0.026731460000000595,0.09710128400000073
misc2__delyheO_pyr__1,1.7769033527671427,0.7110009949999991,0.7467160320000001,0.26459003999999986,-0.16229624000000165,1.0004127829999998
misc2__delyheO_pyr__2,1.5108254911301533,0.6045549809999997,0.6404214120000002,0.21013318999999875,-0.1805766500000008,1.0134814930000005
misc2__dellon_glc__1,0.3451632714528486,0.3665405239999995,1.8514310720000005,-0.03238877000000073,-0.07172149000000161,0.4872481129999997
misc2__dellon_glc__2,0.5610799157437849,0.6013575789999992,1.957580102,-0.5210253200000015,-0.10723965000000037,0.2154419530000009
nquinone__delubiC__1,-2.8341989503205105,-0.3432694270000001,-0.18854235400000088,-0.1348791200000008,0.5115406699999987,0.4464799330000009
nquinone__delubiC__2,-1.7883852750729896,-0.07934211800000046,0.030013312999999545,0.2680433199999985,0.4633701599999984,0.6182852329999999
nquinone__ubiC_ale1__1,0.1565958070364315,0.3568735509999996,0.4131705320000005,-0.01618583000000129,0.21381844000000072,0.4621411030000005
nquinone__ubiC_ale1__2,-0.5495197731176722,-0.02518449899999986,0.4437214019999995,0.20783507999999884,0.07591556999999938,0.5186398529999998
nquinone__ubiC_ale2__1,0.8996356512999768,0.3366001909999996,0.9644070320000004,0.03883351999999896,0.04561991999999826,0.4747234030000005
nquinone__ubiC_ale2__2,1.0219356916151472,0.39082632999999933,0.8252573020000007,-0.11833546000000085,0.05912617999999802,0.4297995330000006
nquinone__ubiC_ale3__1,-1.4737695959331272,-0.5179182100000004,-0.490303827,-0.10067609000000033,0.005330649999999436,0.026469302000000642
nquinone__ubiC_ale3__2,-1.2322310085628965,-0.6360669980000004,-0.4632218869999996,-0.15854421000000052,-0.02938775000000149,0.09906102300000086
nquinone__ubiC_ale4__1,1.0577927556669222,0.2021337979999993,0.6307305620000001,0.08615908999999887,-0.01176607000000196,0.493212583
nquinone__ubiC_ale4__2,0.7868626889017087,0.4370104679999995,0.6971855320000007,0.17780838999999915,-0.09053855000000156,0.5086079229999996
nquinone__delpdhR__1,-2.3760280573564363,-0.6307447280000007,-0.7608141740000001,-0.035051310000000065,-0.031382670000001056,0.3856681930000008
nquinone__delpdhR__2,-1.7331090711541153,-0.6657256220000001,-0.7927318759999995,0.10621199999999932,-0.041831740000001005,0.36299017299999997
quinone__glu_ale4__1,-4.15199438851628,-1.4242829860000006,-0.37281189800000014,1.0115999899999988,0.3332319599999991,0.3684261329999998
quinone__glu_ale4__2,-3.8434439828243927,-0.8443027400000007,-0.3709926190000008,1.1686438799999994,0.4569144599999984,0.7361257729999995
quinone__delmenF__1,-0.4592815285795305,-0.2610890870000002,0.0468542499999991,0.2964411699999996,0.2503761099999995,0.5532796730000005
quinone__delmenF__2,-0.0972254370501895,0.2895189499999997,0.3632182420000003,-0.12114934000000055,0.07732319999999859,0.4243016730000004
quinone__menF_ale5__1,-0.1252315715419872,0.3876630269999993,0.4144457020000001,-0.017989950000000476,0.2767404399999993,0.9045305230000018
quinone__menF_ale5__2,0.3232789857254639,0.12525739399999924,0.6358449919999991,-0.08386119000000036,0.11631182999999902,0.9292543930000008
quinone__menF_ale6__1,-0.2896328633456015,0.11595734600000007,0.41663132200000064,-0.0793795700000004,0.05538959999999804,0.928937233000001
quinone__menF_ale6__2,0.0068789830599154,0.3811948829999992,0.3498554820000006,-0.04388362999999984,0.030729809999998636,0.9358953230000004
quinone__menF_ale7__1,-0.9304848086987856,0.15251069399999914,0.2786310329999999,-0.2726995400000014,0.1331896499999985,0.8647486830000002
quinone__menF_ale7__2,-0.9018953302499548,0.0704336949999993,0.3520761920000002,-0.26839106999999984,0.08433546999999919,0.8297670830000001
quinone__menF_ale8__1,-3.729612235843085,0.05297390399999991,0.08137363099999995,0.27903789999999873,0.06602766999999865,1.0002332430000005
quinone__menF_ale8__2,-2.433354353155133,0.5978462189999991,0.289872226,0.6530912600000001,0.06603255999999824,0.9954071830000012
quinone__delmenFubiC__1,0.1269404789512153,0.30625675299999955,0.4343023420000005,-0.03241439000000135,0.20875958999999966,0.5032428030000009
quinone__delmenFubiC__2,-0.8689356246873694,0.3396702869999997,0.4454577420000021,-0.015705130000000622,0.22473190999999915,0.5733612729999997
quinone__menFubiC_ale1__1,-1.9243338510031087,-0.4125918850000003,-0.5929867130000002,-0.4868080199999998,0.09737310999999947,0.6889852029999997
quinone__menFubiC_ale1__2,-1.2313649363369394,-0.5396028840000007,-0.6825730510000003,-0.4717572700000012,0.07873334999999848,0.6891632330000004
quinone__menFubiC_ale2__1,-0.8668419314237934,-0.15730301800000035,-0.4829198459999997,-0.7705665499999999,-0.1702384100000014,0.5664049030000005
quinone__menFubiC_ale2__2,-0.8102590045190978,-0.3179191530000009,-0.6668817029999996,-0.6914404699999999,-0.12017590000000132,0.587592463
quinone__menFubiC_ale3__1,-0.8662122942989683,-0.5452341600000006,0.230084175,-0.3436069900000014,0.08325837999999841,0.1084791789999997
quinone__menFubiC_ale3__2,-1.538843300836574,-0.6020561840000003,0.23440550299999965,-0.2794918800000001,0.015360319999999206,0.1436014399999994
quinone__menFubiC_ale4__1,-2.287236686254191,0.3865314959999999,1.0102096120000006,0.18520249999999905,0.3356312699999986,1.042582673
quinone__menFubiC_ale4__2,-2.3880494218764343,0.23216284399999945,0.964788561999999,0.2787281099999994,0.3669556999999983,1.0279896629999996
oxyR__wt_glc__1,-3.202399008171204,-0.4541541310000001,0.3785155019999991,0.10557820000000008,0.1244221999999997,0.09382866099999987
oxyR__wt_glc__2,-3.0564346636927078,-0.418236694,0.4468185120000001,0.15047998999999912,0.1057955899999996,0.13043923000000035
oxyR__wt_h2o2__1,-2.438875217466009,-0.3955685250000007,0.5232890319999992,0.1789110100000002,0.03817484999999898,0.05757602200000101
oxyR__wt_h2o2__2,-1.0530678316160924,-0.1366137820000004,1.140273702,0.4724367999999988,0.07670666999999831,0.4618741830000008
oxyR__glu_ale4__1,-1.842527072846531,-0.5638877250000007,1.471336792000001,1.72657098,0.4439153599999983,0.7723290729999999
oxyR__glu_ale4__2,-1.8408243240972415,-0.6775626620000006,0.9894781819999992,1.6569929699999992,0.2652885799999982,0.49579595299999996
oxyR__glu_ale4_h2o2__1,-2.8586223091454994,-0.4914448790000003,1.105704231999999,1.6306581700000002,0.393077589999999,0.6213283730000008
oxyR__glu_ale4_h2o2__2,-2.665802816221668,-0.3647678780000003,1.3085406620000004,1.5797009099999997,0.4872960799999984,0.4863484329999999
oxyR__oxyR_ale17__1,-2.829667345540628,0.03619153299999933,0.8646676620000004,0.471991749999999,0.4808209699999981,0.13801763000000022
oxyR__oxyR_ale17__2,-3.0815125572391704,0.02464890799999964,1.0449935319999994,0.3379143500000001,0.5250104199999992,0.15520324300000074
oxyR__oxyR_ale17_h2o2__1,-3.0218642489065743,0.04606787499999943,0.8066634019999999,0.6051612999999989,0.21205379999999965,0.21122745300000112
oxyR__oxyR_ale17_h2o2__2,-2.6301560402222623,-0.2878977210000011,0.7939193719999995,0.6299798199999991,0.2886940899999981,0.156206473000001
oxyR__oxyR_ale18__1,-3.776819013981912,-0.9276614450000004,-0.1898837439999994,-0.2487619600000013,-0.031783880000000764,-0.2332659079999999
oxyR__oxyR_ale18__2,-3.995669495086728,-0.8775059780000003,-0.012120127999999395,-0.04567212999999981,0.14208675999999976,-0.08594182799999928
oxyR__oxyR_ale18_h2o2__1,-4.534288958136123,-0.3413076990000006,0.3807744920000005,0.3100271699999997,0.2900441299999983,0.027939159000000657
oxyR__oxyR_ale18_h2o2__2,-4.109884342797408,-0.3103179820000008,0.4257068620000002,0.3748586500000002,0.22931724999999936,0.09512536300000107
oxyR__oxyR_ale19__1,-3.937240653906012,-0.7036066020000007,-0.284247916,-0.14847092000000114,0.0580071999999987,-0.1866830670000006
oxyR__oxyR_ale19__2,-3.938042481720629,-0.816231664,-0.020286427000000273,0.1152670399999991,0.102029899999998,-0.08065952299999958
oxyR__oxyR_ale19_h2o2__1,-3.9464518911347457,-1.1419035690000006,-0.3533771090000002,-0.11060014000000074,-0.039827160000001534,-0.3216936859999997
oxyR__oxyR_ale19_h2o2__2,-3.623784454750373,-1.1691570380000007,-0.35396490599999986,-0.06236804000000085,0.013142319999998264,-0.22926116100000016
oxyR__oxyR_ale20__1,-4.242413668592268,-0.5069075880000007,0.2926861649999992,-0.08895912000000017,0.4126081499999987,-0.29073972199999965
oxyR__oxyR_ale20__2,-4.733924002671431,-0.9051379840000005,0.28449155899999923,-0.17289960999999998,0.2817177899999983,-0.3286302970000001
oxyR__oxyR_ale20_h2o2__1,-4.061762413904459,-0.3958000450000005,0.4613981220000003,0.1253034399999997,0.2898634499999986,-0.1032146049999998
oxyR__oxyR_ale20_h2o2__2,-3.853084329082361,-0.3072447380000005,0.5234612819999995,0.1324405199999994,0.3085523799999983,-0.05797147799999891
svns_pgi__BmePgi24_15__1,-1.8788888314050407,0.14046528899999888,1.1369064719999995,-0.2833936500000007,0.34940392999999936,0.20789728299999946
svns_pgi__BmePgi24_15__2,-1.2953466666071352,0.3065427449999998,1.1069385319999991,-0.04200595000000007,0.2045977999999984,0.2882144130000004
svns_pgi__BmePgi24_26__1,-3.131660966697391,-0.2426549490000003,0.8895994619999996,-0.10517051000000066,0.35848345999999864,0.16856253300000112
svns_pgi__BmePgi24_26__2,-3.0267858770823213,0.176346616,1.002864881999999,-0.029882820000000976,0.506843589999999,0.14498237199999942
svns_pgi__BmePgi24_41__1,-2.1083908973819216,0.2119629569999999,1.6661726019999996,0.38759554999999857,-0.16785485000000122,0.4958493130000008
svns_pgi__BmePgi24_41__2,-3.1973721060773284,-0.4392954620000005,0.7613875419999996,-0.08150224999999978,0.20122214999999954,0.08223337899999983
svns_pgi__BmePgi24_52__1,-2.665020646715829,-0.1214363580000004,1.0737541220000004,-0.17518016000000006,0.4247160399999981,0.2600776430000007
svns_pgi__BmePgi24_52__2,-2.0212577230937376,-0.14052551700000038,0.9053895819999996,-0.09743219000000104,0.3763876299999982,0.11009234900000033
svns_pgi__PaePgi2_34__1,-0.7437093430269099,0.3932882339999999,1.2781378019999998,0.5349981499999998,0.2125766999999996,0.9464174330000006
svns_pgi__PaePgi2_34__2,-1.281292518840933,0.5609286609999993,1.2051609019999994,0.5423250999999993,0.27375418999999823,0.980365153000001
svns_pgi__PaePgi2_63__1,-1.2342308563174087,0.6085323099999993,1.469231752000001,0.4440760299999997,0.4458260999999997,0.998691483
svns_pgi__PaePgi2_63__2,-1.6040803712621152,0.5171826249999993,1.445767051999999,0.4216357599999992,0.4160394199999988,0.974959343
svns_pgi__PaePgi24_54__1,-3.2832430105963493,0.005487933999999584,0.914250742,0.2295991499999985,0.5581545399999985,0.8303385730000006
svns_pgi__PaePgi24_54__2,-3.464466830315753,0.11968594399999954,0.839892021999999,0.36025736999999936,0.6279959799999997,0.9265034130000008
svns_pgi__PaePgi24_90__1,-3.8857255347439215,-0.10077215600000056,0.6100121420000004,0.3900634699999994,0.7979142199999991,0.809689723
svns_pgi__PaePgi24_90__2,-4.525719360634289,0.25807712899999924,0.7799764519999997,0.5572399199999989,0.9569347599999992,0.9991721830000008
abx_media__m9_ctrl__1,-1.9912136202950168,0.5862277329999994,0.7806096119999992,-0.012051300000001321,-0.2588867400000012,-0.21908725299999965
abx_media__m9_ctrl__2,-1.6262921896368074,0.5815343070000001,0.9497699119999988,0.1466058299999986,-0.03890048000000057,0.06872792999999966
abx_media__rpmi_ctrl__1,-12.525723812624618,-2.0349739120000003,-2.400017440000001,0.1768479299999992,-3.0089812410000025,0.1818832429999997
abx_media__rpmi_ctrl__2,-12.46806474846933,-2.9686336600000005,-1.6442175950000006,-0.06617892000000047,-3.0464165500000013,0.4604582229999998
abx_media__camhb_ctrl__1,-10.646198884679452,-1.9839329690000005,-2.412374071999998,-0.06310980000000121,-2.751771626000001,-1.4667156490000008
abx_media__camhb_ctrl__2,-9.728012628173142,-1.6298675450000006,-2.437496206,-0.3259828599999999,-2.736818597000002,-1.5642143070000003
abx_media__m9_mero__1,-5.230765335793586,-0.12263002200000005,0.113079119,-0.043695070000000065,-0.1645973800000018,0.10006032100000084
abx_media__m9_mero__2,-1.7017079124887602,0.037590897999999484,0.5862508119999994,-0.28571884000000125,-0.3790299800000003,-0.24440689100000054
abx_media__rpmi_mero__1,-11.268943153775249,-2.252531182,-2.4314786130000003,-0.19421414000000148,-3.3317966780000012,-0.15585906599999966
abx_media__rpmi_mero__2,-11.656195667281937,-2.5024896720000003,-2.200063945000001,-0.03538430000000048,-2.9243589880000007,0.12222331400000107
abx_media__camhb_mero__1,-9.103649814545664,-2.2949536430000004,-2.4793139040000005,-0.13490824000000146,-3.234400994,-2.568928611
abx_media__camhb_mero__2,-9.543289437888449,-2.0548206190000005,-2.4048321600000016,-0.34945339000000075,-3.187440226000001,-2.3720532899999998
abx_media__m9_trisulf__1,-1.3832261309506246,-0.049210136000000126,0.903869492,-0.8137616100000002,-0.6051573710000007,-0.13952741599999996
abx_media__m9_trisulf__2,-1.879344729126428,-0.2560440390000007,1.065425372,-0.7906360700000015,-0.5157675430000008,-0.12156318199999915
abx_media__rpmi_trisulf__1,-9.185459239686464,-2.1406824350000004,-0.9703015790000008,-1.506529950000001,-2.0367434290000013,-1.1385435739999998
abx_media__rpmi_trisulf__2,-9.060611004740151,-2.276509196000001,-0.9225986909999992,-1.6161404900000012,-2.1679467970000013,-1.1257448149999991
abx_media__camhb_trisulf__1,-10.508026975839508,-2.6301997140000006,-1.4790119080000004,-1.281422860000001,-2.4154668520000016,-0.6163487490000001
abx_media__camhb_trisulf__2,-10.444054997782422,-2.370493960000001,-1.4534089859999997,-1.2689553,-2.4943555150000014,-0.6510849729999997
abx_media__m9_cef__1,-1.5448507798358972,0.3889072169999999,0.855176342,-0.7262940900000014,-0.3992122000000009,-0.4245596339999995
abx_media__m9_cef__2,-1.8574794868552795,0.1898960169999997,0.6537064219999991,-0.6272356200000004,-0.5961111690000003,-0.35219075799999894
abx_media__rpmi_cef__1,-11.71274765500534,-1.9783237060000007,-1.312759304,-1.30367139,-2.6130708470000013,0.17718560299999986
abx_media__rpmi_cef__2,-12.714029507592386,-2.0454787590000008,-1.226735445000001,-1.2589567000000006,-2.593732105000001,0.25364192300000177
abx_media__camhb_cef__1,-9.759321208545565,-1.937088929,-1.3960977040000009,-0.512225990000001,-2.286276152000001,-0.8382274849999991
abx_media__camhb_cef__2,-9.64743029412804,-2.0104752470000005,-1.3938405669999998,-0.5290027100000003,-2.322395215,-0.9034556939999998
abx_media__m9_cipro__1,0.9951063248453976,0.3476428589999996,0.6878804820000006,-1.37249192,-0.7110936320000008,-0.29610201100000033
abx_media__m9_cipro__2,0.1380989413945501,0.5697153799999999,0.7698332319999999,-1.3623085000000008,-0.7403085300000019,-0.23094071100000055
abx_media__rpmi_cipro__1,-11.875964066901863,-2.1800982810000007,-1.842582587,-1.799592907000001,-2.247825273,-0.7087974589999995
abx_media__rpmi_cipro__2,-11.536393266382548,-2.3688639400000007,-1.7561506809999994,-1.4499135600000006,-2.0852249620000016,-0.9681077109999999
abx_media__camhb_cipro__1,-7.988514691482624,-2.806872052000001,-1.849872684,-1.928008924,-2.625730985000001,-1.3565894469999993
abx_media__camhb_cipro__2,-8.722560258813044,-2.9339655370000006,-1.7899657450000008,-1.9979766210000007,-2.538509690000001,-1.1236836730000004
hot_tale__42c_ale3_30c__1,-5.197973616519748,-0.8632312930000001,-1.907963797,0.5159980900000001,0.050142639999998906,0.06220796800000095
hot_tale__42c_ale3_30c__2,-5.667114411531611,-0.6539189570000001,-1.9449729080000004,0.5427964999999997,0.15686468999999906,0.017358810000001057
hot_tale__42c_ale3_37c__1,-4.886882675068296,-0.3685063600000005,-1.4384919190000005,0.4057139899999989,0.3487737099999997,0.4355665230000003
hot_tale__42c_ale3_37c__2,-4.518276135179129,-0.5975839310000008,-1.577854685,0.3339483199999993,0.2785539099999994,0.4006368030000012
hot_tale__42c_ale3_44c__1,-2.6018108980971326,1.055547613999999,-0.4493295079999999,-0.1425970500000009,-0.14284623000000174,0.3718853430000007
hot_tale__42c_ale3_44c__2,-2.4398615812630937,1.1792773479999994,-0.2227280940000007,-0.39243138000000144,-0.28906252000000165,0.3553441930000005
hot_tale__hot_ale3_mid_30c__1,-5.484253294725606,0.2062643839999998,-1.3513825080000004,0.9306839299999988,0.4120251499999981,0.7396188830000003
hot_tale__hot_ale3_mid_30c__2,-4.149720367206159,0.02817220599999981,-1.5310537600000007,0.7885871499999997,0.3156422699999997,0.5625003330000009
hot_tale__hot_ale3_mid_37c__1,-4.6769834996542885,-0.5281083710000011,-2.061404382,0.6930410799999986,0.410675809999999,0.5847484430000005
hot_tale__hot_ale3_mid_37c__2,-3.481572923201049,-0.9265615110000004,-1.997902988,0.18212901999999964,0.5526680999999982,0.1894337430000004
hot_tale__hot_ale3_mid_44c__1,-3.544589245126776,-0.09350898300000043,-0.3784016139999995,-0.07231907999999976,0.2858280599999983,-0.07124534099999913
hot_tale__hot_ale3_mid_44c__2,-4.9633892413479686,0.32747485699999945,-1.5208829650000002,0.14985744999999895,0.3146481299999984,-0.002275452999999317
hot_tale__hot_ale3_30c__1,-4.706170544221437,0.0948785299999999,-0.8852935500000001,0.5602619099999995,0.4818556699999981,0.5150203330000007
hot_tale__hot_ale3_30c__2,-4.110647104869126,-0.06840867900000003,-0.7026216259999991,0.6379000599999998,0.4128115899999987,0.5286701730000001
