,A,AtoC,ihfB,RpoN
ytf2__ydiZ_glc__2,0.6258777681525685,-0.3049422370000001,-0.3127929250000019,-0.4394860775000016
ytf2__ynfL_glc__1,0.2907153722464648,-0.249345242,0.4299068449999997,-0.2071152765000015
ytf2__ynfL_glc__2,0.2467810345498602,-0.258939684,0.34708826499999823,-0.1979544145000016
ytf3__wt_glc2__1,0.1333425388258527,-0.0365459549999998,-0.2153050750000016,-0.2973758145000005
ytf3__wt_glc2__2,-0.0136915127559654,-0.2915331270000001,-0.2192110050000018,-0.2686383705000015
ytf3__wt_pH7_lactate__1,0.3116668104277462,-0.5044782190000001,-0.35766615500000043,-0.3025577295000001
ytf3__wt_pH7_lactate__2,0.636618563850986,-0.582419614,-0.38658874500000096,-0.3075298135000004
ytf3__wt_pH55_lactate__1,1.276369656008245,-0.08908625599999986,0.24783653499999936,-0.2713144085000003
ytf3__wt_pH55_lactate__2,0.8966184476698128,-0.19378404499999968,0.2368487649999995,-0.1981763815000015
ytf3__wt_pH55_HCl__1,0.0699928712286928,-0.17605167600000016,0.0558934750000013,-0.14377903750000165
ytf3__wt_pH55_HCl__2,0.1621838373309058,-0.06918005399999982,0.10318142499999894,-0.08646008450000052
ytf3__dyieP_pH7__1,0.3416747254954522,-0.4740008160000002,-0.05610661500000092,-0.28392996850000074
ytf3__dyieP_pH7__2,0.7637047197820364,-0.2483062249999999,-0.0726562150000003,-0.3086236345
ytf3__dyieP_pH55__1,0.7003683410986551,-0.5481174879999999,-0.2465831250000008,-0.27468893050000176
ytf3__dyieP_pH55__2,0.4985386330956208,-0.2461888619999999,-0.5650174650000004,-0.18119692349999994
minicoli__aldA_f1c2__1,2.0038813006397067,-0.2666852008396856,0.28270766448018136,-0.1677446451567377
minicoli__aldA_minE__1,2.296801604794225,-0.21984056262291984,-0.008784661921561465,-0.4613290396749878
minicoli__mg1655_glc__1,0.3896126174284425,-1.0085611101028746,-0.9619277142539032,-0.3704829184876024
minicoli__mg1655_glc__2,0.0305564404158567,-1.1430475609641468,-0.9262398602577572,-0.2703143587484433
minicoli__minE_cyt__1,1.9138218029040388,-0.42418573134008103,-0.8348764649604856,0.7886019349758726
minicoli__minE_cyt__2,1.893631907130781,-0.4765882735910805,-0.5690441526455867,0.5682129305952142
minicoli__minE_fruc__1,1.0129309883780533,0.08002670951935986,-0.9014069452294446,0.16974512048795098
minicoli__minE_fruc__2,0.953575047999268,-0.297943011796908,-0.6340809109917522,0.2522901319863049
minicoli__minE_glc__1,1.0744026362221448,-0.7571224382414679,-1.3609775714955052,0.4575701352599673
minicoli__minE_glc__2,0.8502450051208312,-0.4277752294590562,-1.254657547912517,0.4559865144795801
minicoli__minE_glyc__1,1.4636259248673225,0.1904420972388241,0.6219776582896834,0.6163495728274864
minicoli__minE_glyc__2,1.8000541726569386,0.5134889677255963,1.1086080696881222,0.525077400320443
minicoli__minE_Fe_starve__1,2.2573702895164307,-0.5537802324735712,-0.6132369015539592,0.5254784368538026
minicoli__minE_Fe_starve__2,2.57935092571404,-0.5744703047213187,-0.8868519905749537,0.7170134566210127
minicoli__minE_LB__1,2.3422382236681814,-1.3027797610497318,-0.7813128982775428,-0.05756709454705523
minicoli__minE_LB__2,2.654570464331556,-1.571951520603334,-0.9184217345720658,-0.04966272201667898
minicoli__minE_N_starve__1,3.361442417397317,0.13120677730535935,-0.8020966808586749,0.7858134969782835
minicoli__minE_N_starve__2,2.6589067370397266,-0.15161375101001615,-0.8117468867828155,0.4810573500214765
minicoli__minE_osm__1,2.081944233503909,-0.3962249092832333,-1.1461673975041418,1.3623595312507586
minicoli__minE_osm__2,1.7233957611100854,-0.382465557212063,-1.1128756583828086,1.3285935967463836
minicoli__minE_ph5__1,1.8069151377790391,-0.2851770597147718,-0.7895866085281948,0.8671641466879159
minicoli__minE_ph5__2,1.3613964371569691,-0.5047781768885238,-0.8929756734900813,0.8151617035143985
minicoli__minE-pyr__1,3.115645650076384,0.231870175036248,-0.1310536942801015,0.5050159455326675
minicoli__minE-pyr__2,3.456686951387164,0.2196397389476368,0.7822558293564157,0.27520154353557125
minicoli__minE_sorb__1,1.198141832600518,0.05377180075244015,-1.2061753638400765,0.3820207331953149
minicoli__minE_sorb__2,1.3916128163737458,-0.10624758849798166,-1.1577428459842365,0.30250247498129035
minicoli__minE_urid__1,1.0373365711839946,-0.2652538756683436,-0.8441129461127481,0.15541964053356772
minicoli__minE_urid__2,1.2983368772835708,-0.4663705707453918,-0.7522654153567885,0.035083615369130065
minicoli__W3110_cyt__1,0.5603860106074502,-0.2764684973858005,-1.015278390370714,-0.3527190028747791
minicoli__W3110_cyt__2,0.5443999159337133,-0.348224907249711,-0.909107817675249,-0.5259579346822862
minicoli__W3110_glc__1,1.1607365281869797,-0.4719137151759596,-1.7788439589977398,-0.9028835271614469
minicoli__W3110_glc__2,0.3594932211296037,-0.3068660728205632,-1.5532957022247889,-0.9121351783330472
minicoli__W3110_glyc__1,0.7184987199725578,-0.08841379701521346,-1.1881258435469348,-0.1992169393680676
minicoli__W3110_glyc__2,1.1535389088805117,-0.16159310986443653,-0.9549192926912228,0.015611276798995988
minicoli__W3110_Fe_starve__1,0.4879621443897731,-0.5647352474576368,-1.018293050645175,0.4227142866905727
minicoli__W3110_Fe_starve__2,0.194107645439879,-0.8182027281664919,-0.8084117025892805,0.18874960485434755
minicoli__W3110_LB__1,0.9842332364211476,-0.6535298444528101,-1.397175263328622,-0.34189001966602817
minicoli__W3110_LB__2,1.6851609204918545,-0.22158235265676351,-1.3807607601221523,-0.2577511863816273
minicoli__W3110_N_starve__1,0.8847604445494294,-0.481567883653931,-1.278023396695554,-0.2163389085995373
minicoli__W3110_N_starve__2,1.4800578514638312,-0.7602305312322241,-1.1301093306704164,0.011621892135099898
minicoli__W3110_osm__1,0.2638233280286098,-0.5686807071863895,-0.9083155287438966,-0.2526018273411861
minicoli__W3110_osm__2,0.092373196690395,-0.5824152537647622,-0.8072059360448574,-0.2716481172430925
minicoli__W3110_ph5__1,0.0879049681128406,-0.8563151990357398,-0.8223204336513152,-0.12969602412985104
minicoli__W3110_ph5__2,-0.6286839653221173,-0.8307017271065336,-0.9698354462931764,-0.09687499314659044
minicoli__W3110_pyr__1,8.485184588517264,-0.33506021123950225,-1.0895345223732402,-0.26833085587225897
minicoli__W3110_pyr__2,9.731390763706054,-0.04082981365621485,-0.9500493523620576,0.1622864379498168
minicoli__W3110_sorb__1,0.188524905734412,-0.5480868249069677,-1.8177527339802992,-1.0979837183425571
minicoli__W3110_sorb__2,0.4271347082968219,-0.24769959328362745,-1.923440254837608,-1.0459936316547838
minicoli__W3110_urid__1,0.1608702306824165,-0.06916378022237657,-1.4523310384677988,-0.3292351439962333
minicoli__W3110_urid__2,-0.1310783736997761,-0.24200392643687876,-1.2823063915635249,-0.08663855626195628
minicoli__W3110_WT_glc__1,0.5943895045330302,-0.5671393497552928,-1.0582137052570122,0.015273073894910285
minicoli__W3110_WT_glc__2,-0.0363327240991842,-0.5686394741352965,-1.1937874045379484,-0.32115126028929897
minicoli__W3110_WT_osm__1,0.8560534258816233,-0.4731794709606478,-1.1715619238634165,-0.13905629038965373
minicoli__W3110_WT_osm__2,0.7133386573812716,-0.4223127915115224,-1.0884327680568866,0.1199405948314265
eep__BOP27__1,0.4418064403115391,-0.3232644611386992,-0.4855698303518246,-0.6475323565505917
eep__BOP27__2,-0.0089089436912021,-0.5028277149257496,-0.4629946758289218,-0.5660511590208941
eep__BOP1000__1,-0.9599851206613008,-0.9782490721083036,0.5308955705103298,-0.2800959137944528
eep__BOP1000__2,-0.9148818640386136,-0.7350669297270565,0.2399631087707679,-0.20979638385692206
eep__BOP27_ndh-cydB-appC__1,-0.0503151108789659,-0.014098078028977225,0.7668592068424882,-0.0047024722215027745
eep__BOP27_ndh-cydB-appC__2,-0.1175626998202016,-0.06491196997508819,0.8362626103316586,-0.20065168873657235
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,2.1236637409564567,-1.2536502542402,0.008977674154612814,-2.2920405219835187
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-0.5995010171168547,-0.8434719887400748,0.3678086443212951,-1.9618610554876683
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-0.0459037775866861,-0.5247443182305456,1.369564724942233,-1.1895800407960166
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,0.8466180145144858,-0.5302377631499215,1.5565114648951963,-1.1755644992889236
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,2.731774884646471,0.1768867463908057,0.3757118873628969,-0.8523627132020284
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,2.3618822583040635,-0.5194700783725086,0.991764205576798,-0.8004253097073732
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-1.150222035034009,-0.5930861792115079,-0.09288607623148692,-0.7992399957266585
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-1.5242217290392472,-0.05260093616003125,-0.15917727227525624,-0.4024544173289089
eep__BOP27_nuoB-cydB-appC__1,0.1836847456875958,-0.07171714701973197,1.0123882048836492,-0.3123485350589137
eep__BOP27_nuoB-cydB-appC__2,-0.4205675246804265,-1.3439834262123969,1.2305292226965463,-0.7476469202443088
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,0.8699650023148581,-1.1359752125374314,1.0924475487942915,-1.0246791966259448
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-1.3833333308126852,-0.8216885220135208,0.8776706958845306,-1.015023841891126
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-0.9603287277081092,-0.4494197438453522,0.7131489698564231,-0.6086170875089136
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-0.486815044581774,-0.12005350923911973,0.6039562211561318,-0.5782169807278734
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,0.4714692776596085,-1.2899427829578398,0.7188794966945355,-1.81095057713028
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,1.0779816628042562,-1.1287040488278546,0.7208563207542262,-1.6812105807216617
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,1.220241774704026,-0.6833219805122517,0.4787633633725133,-1.5162472239801523
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,0.2593331966492986,-0.18231380559627608,0.31002016076639016,-1.4934440179985646
eep__BOP27_ndh-cyoB__1,1.3339759898149497,-0.3343576730970965,0.04652207908748629,-0.13846081090150794
eep__BOP27_ndh-cyoB__2,1.8793566912690156,-0.28623975072761354,0.1525466758699423,-0.20149901350437285
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,0.7490624282873704,-0.4284492959919928,-0.6031043621320347,-1.667402643891304
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,0.0510084323581203,-0.6225615233803851,-0.2755688068719486,-1.7824384686117698
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,1.4795024986225358,-0.2772095632206679,0.8613449595017233,-1.4203074344408506
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,1.1661836579782727,0.044761038447590266,1.1339170154208436,-1.168436530987667
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,0.3615664475045969,-0.7169746180759442,0.38458114878599936,-1.5460266497014832
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,0.4117848462255959,-0.3736005535213067,1.19025642213405,-1.2899295853659964
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,0.8466727752411143,-1.0641876446633507,0.7002781761861172,-1.5939106753622694
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,0.5219577805838003,-0.8442920542614742,0.8238460487210197,-1.3572340236777736
eep__BOP27_nuoB-cyoB__1,1.617308057854156,-0.4069458922144866,-0.0910620009191696,-0.23684138779110955
eep__BOP27_nuoB-cyoB__2,1.6065908150931207,-0.16345850742957158,0.10145108310278772,-0.1075702841270214
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-0.553288992222962,-0.33227291141077986,1.3943803075400432,-0.03379277292562932
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-0.5169668934630647,-0.2856902960201477,1.3257065983627356,-0.18194168744033767
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-0.3424995794145278,-0.3365202342179732,1.166680045786446,0.07499738556568047
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-0.9090358064311386,-0.06151759988436156,1.3378173801584443,0.12233351729778084
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-0.1928397020907632,0.2618029837468088,1.1687628629485527,-0.1856830836888772
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,0.2238996780424766,0.3814432853903713,1.0998825909189929,-0.08898248714254109
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-0.0456986028121998,0.338208981566285,1.2436140993913902,0.04745561177845481
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-0.8567219726072426,0.3578516630168633,1.3095600995106091,-0.04230280352154914
eep__BOP27_ndh-cydB__1,5.477698246761355,0.6515541819043039,0.3092778452526268,0.04429897015801032
eep__BOP27_ndh-cydB__2,5.736593160491605,0.04402593691624501,0.3388753467078942,-0.050085358360933085
eep__BOP27_nuoB-cydB__1,5.243287515469879,0.4661113290180338,0.7592784478263291,0.17188379935104334
eep__BOP27_nuoB-cydB__2,2.6547329362952485,-0.06341620955551841,0.7204023475208725,0.20435117980766826
DDB2__PD-005_BW25113_Batch_6h__1,1.4888245664212911,-1.0507087260765051,0.18155822321439172,0.24986514834417586
DDB2__PD-005_BW25113_Batch_6h__2,1.033629070631309,-0.6548027009110187,0.2983264327595414,0.2590121625118833
DDB2__PD-003_BW25113_Batch_9h__1,1.5779485449610986,-1.0432123586857038,0.12410438571799708,0.21620314343482505
DDB2__PD-003_BW25113_Batch_9h__2,1.954221913115608,-0.8710359449800098,0.8117303995605933,0.30350252557950874
DDB2__PD-003_BW25113_Fed-batch_6h__1,-0.3480708134203974,0.3681432923093513,0.2640700302398784,0.08274897646750468
DDB2__PD-003_BW25113_Fed-batch_6h__2,2.578797572561722,0.7529518475056856,0.1794903926417426,0.25746061254504937
DDB2__PD-005_BW25113_Fed-batch_6h__1,0.6810244797899749,0.8727256594450639,0.5360570781308969,0.03703717865763778
DDB2__PD-005_BW25113_Fed-batch_6h__2,0.1690989657722395,0.7601289711717031,0.3800561083253502,0.13547070624984414
DDB2__PD-005_BW25113_Fed-batch_6h__3,1.728625535158575,0.4674202932448184,0.3992883680917228,0.09765419438623724
DDB2__PD-005_BW25113_Fed-batch_15h__1,2.982757382456465,0.934915391581736,-0.0608244512669458,0.1266972430875999
DDB2__PD-005_BW25113_Fed-batch_15h__2,1.769837437577725,0.8564194023657521,-0.12214975488599222,0.12614675746097426
DDB2__PD-003_BW25113_Fed-batch_21h__1,1.5475299066988355,1.1394087549426768,0.21096539346346965,0.12503207477674927
DDB2__PD-003_BW25113_Fed-batch_21h__2,1.0745104606725169,1.0699375942066889,-0.10655762219971264,-0.13399280512721745
DDB2__PD-004_del-basS_Batch_6h__1,0.8262131580196233,-0.7585649647449237,0.3719063055734093,0.0776511760439007
DDB2__PD-004_del-basS_Batch_6h__2,0.6549742093759516,-0.6556345848038396,0.3277966279892546,0.08470919921014541
DDB2__PD-004_del-basS_Fed-batch_6h__1,0.4125882823027486,1.0201797225067601,0.2084301936283328,0.05474955711523144
DDB2__PD-004_del-basS_Fed-batch_6h__2,1.2435749298353624,0.9446800935195424,0.5928622902875063,0.05567148715550552
DDB2__PD-004_del-basS_Fed-batch_15h__1,2.829341744134551,1.2599041639450048,0.12334801398207952,0.06318881517004192
DDB2__PD-004_del-basS_Fed-batch_15h__2,2.0406430889199423,1.0881314023350963,0.18752449644239452,-0.04052225479298244
DDB2__PD-004_del-kdpE_Batch_6h__1,0.3184620341561899,-0.9262160068393436,0.4040466391694935,0.2236439437330464
DDB2__PD-004_del-kdpE_Batch_6h__2,1.1173714358787996,-0.6889821089981011,0.4173407090126275,0.2418861011866387
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,0.307810577517175,0.6516028774603564,0.14497496952373012,0.012692072423153178
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,1.826359664901316,0.6392780719030098,0.15183669538831698,0.012918992506742557
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,1.4268319634825883,1.0182405870563347,-0.002677980394226509,0.0672311902413707
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,1.7072681475143596,0.9186972588908748,0.2416916635200224,0.05519944342665184
DDB2__PD-005_del-phoB_Batch_6h__1,-0.6216079037337374,-0.8147924939564257,0.09210867090775032,0.09430570348655463
DDB2__PD-005_del-phoB_Batch_6h__2,1.9052449312347275,-0.8895263039128731,0.0358173017019503,0.14877690397286258
DDB2__PD-005_del-phoB_Batch_6h__3,1.5716950847656264,-0.6864500645072233,0.4165576109404956,0.0934248992551101
DDB2__PD-003_del-phoB_Batch_9h__1,0.6137822517253256,-1.8107501649135345,-0.2290701220608895,0.11069577539029217
DDB2__PD-003_del-phoB_Batch_9h__2,0.5715931263822054,-0.8313302441421002,0.24555982875807916,0.1573906878786282
DDB2__PD-003_del-phoB_Fed-batch_6h__1,1.7773851865037955,0.3549757178762336,0.5669300518513438,0.24545113174153246
DDB2__PD-003_del-phoB_Fed-batch_6h__2,0.7919946969827956,0.4566704716385929,0.20761532582634776,0.16282608305770907
DDB2__PD-005_del-phoB_Fed-batch_6h__1,1.8454985552227716,0.08174483691411583,0.10439288476699816,0.3172557213029492
DDB2__PD-005_del-phoB_Fed-batch_6h__2,1.4344303133722554,0.6385303776777311,0.6103921644394426,0.08863167584036269
DDB2__PD-005_del-phoB_Fed-batch_15h__1,1.3497830700305806,0.8909470087728124,-0.3773953979403153,0.13336247953118452
DDB2__PD-005_del-phoB_Fed-batch_15h__2,1.694674352716096,0.9989686417432484,-0.1920951702025615,0.1160651524761782
DDB2__PD-003_del-phoB_Fed-batch_21h__1,2.138397999442486,1.1695866922411229,0.27536616048789675,0.04428143066338031
DDB2__PD-003_del-phoB_Fed-batch_21h__2,1.3063199380718664,1.2541345749534285,-0.24516381536352586,0.04742785642717351
DDB2__PD-004_del-qseB_Batch_6h__1,0.9220215945236856,-0.7328729035579138,0.5436454634895593,0.2056382120552893
DDB2__PD-004_del-qseB_Fed-batch_6h__1,5.429995121445394,0.7315402641819757,0.4116384782169593,0.3254367038084673
DDB2__PD-004_del-qseB_Fed-batch_6h__2,5.793972175772852,0.6189862923479161,0.4775605946870236,0.131673431527922
DDB2__PD-004_del-qseB_Fed-batch_15h__1,2.430953452908472,1.0286226429039882,0.15844253731117952,0.12587689220407586
DDB2__PD-004_del-qseB_Fed-batch_15h__2,3.290759623824146,0.9160916261900348,-0.16387380122226958,0.12307828358075312
DDB2__PD-004_del-qseC_Batch_6h__1,0.8700301489149322,-0.4173301065698079,0.501527734219259,0.2820198578491375
DDB2__PD-004_del-qseC_Batch_6h__2,0.93113059440266,-0.7260672968644188,0.598855331228231,0.2045934703632053
DDB2__PD-004_del-qseC_Fed-batch_6h__1,6.631513277420285,0.6607574245679215,0.14708219179059867,0.13685361648086314
DDB2__PD-004_del-qseC_Fed-batch_6h__2,0.6666285395467364,0.5184077228347661,0.2529881039159356,0.14320173487358012
DDB2__PD-004_del-qseC_Fed-batch_15h__1,2.092056959731349,0.8515042614581727,-0.06883684592664885,0.10915835218419724
DDB2__PD-004_del-qseC_Fed-batch_15h__2,1.809767136007159,0.4200841824402879,-0.08543000672469248,-0.007464293416006741
DDB2__PD-005_del-qseF_Batch_6h__1,1.6392991009595148,-1.0385277448262429,0.19822743947796265,0.2930965837368902
DDB2__PD-005_del-qseF_Batch_6h__2,1.2057896125674523,-0.5531326877349669,0.5064034831497253,0.22052523012083824
DDB2__PD-003_del-qseF_Batch_6h__1,1.3787854030663955,-0.430083364149696,0.3918769680585559,0.3533851045265024
DDB2__PD-003_del-qseF_Batch_6h__2,0.2928510550309275,-0.9617325092496078,0.2934466433144625,0.09221443992408852
DDB2__PD-003_del-qseF_Fed-batch_6h__1,0.5735586754592388,0.3407441072892339,0.3523019930299718,0.20195690243871667
DDB2__PD-003_del-qseF_Fed-batch_6h__2,1.0847292396787436,0.6256849399193687,0.4289772511055663,0.02015817986551305
DDB2__PD-005_del-qseF_Fed-batch_6h__1,1.1124854699714124,0.5097739886261827,0.4492372525953172,0.1675103477426152
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-0.4160733163369419,0.2524007841480977,0.06416916311360765,0.055412415404417104
DDB2__PD-005_del-qseF_Fed-batch_6h__3,1.6253518222624013,0.8109943747417594,0.6777552015290986,0.11459168040461346
DDB2__PD-005_del-qseF_Fed-batch_15h__1,1.219604230037841,0.6387499961023977,-0.159336625095305,0.06586621837590911
DDB2__PD-005_del-qseF_Fed-batch_15h__2,1.1556614582459848,1.0702808516628766,-0.3087132721141845,0.11669862095378215
DDB2__PD-003_del-qseF_Fed-batch_21h__1,1.379936114514417,0.8035964250213531,0.21835820981643472,0.006404658914719974
DDB2__PD-003_del-qseF_Fed-batch_21h__2,2.2882593799821915,0.9588803472429692,0.489409345472481,0.18073434758464835
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,1.601069894695505,-0.7111321362994039,0.5905817912437197,0.20117683692982524
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,1.4998987245362656,-0.8628264605084621,0.6003682133953063,0.1965724866184182
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,2.5528876032085703,-0.3882390110858904,0.9743545234330852,0.04249472923173592
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-0.7063008003691568,0.5393407202222864,0.4591615881882625,0.18157796724776176
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,1.7999953647449451,0.6403964094030252,0.6899601753877302,0.042307775394165865
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,1.6579016839487302,0.7669347097624559,0.040058529329487065,0.278730838313745
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,1.6947138772238817,0.8248662012602486,0.12410355766624548,0.2566287259201179
DDB3__PD-009_del-arcA_Batch_6h__1,-0.0058149534579076,-1.271714913810091,0.07824051360645258,0.1107264835054096
DDB3__PD-009_del-arcA_Batch_6h__2,0.3838011333716199,-1.0401501731320506,0.1324433418049331,0.12460480654964455
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-0.3645220058828508,0.2678573467426291,-0.04530550069802963,-0.055396124491656096
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-0.1492059291921708,-0.05227597289399366,-0.05781361532598873,0.11500456309509666
DDB3__PD-009_del-arcA_Fed-batch_15h__1,2.893545001984133,0.6210892856857521,0.5316664129804582,0.18408580186519247
DDB3__PD-009_del-arcA_Fed-batch_15h__2,2.316703306291479,0.5707889528688925,0.36060665473846504,-0.0386971585995024
DDB3__PD-006_del-baeR_Batch_12h__1,1.305066878362612,-1.148187279342217,0.15788204860884747,0.3255472972779323
DDB3__PD-006_del-baeR_Batch_12h__2,0.6412042222293874,-0.6813748669948391,0.21875742080960947,0.3960448907367251
DDB3__PD-009_del-baeR_Batch_12h__1,1.6656149174637938,-1.0376021181450952,0.13552269073871415,0.3669993030871961
DDB3__PD-009_del-baeR_Batch_12h__2,1.350142082488018,-1.3696655033036669,-0.1385445673396113,0.25227143959376264
DDB3__PD-006_del-baeR_Fed-batch_12h__1,5.191681783194703,-0.6929116488532023,0.4683722118642546,0.5857957374454976
DDB3__PD-006_del-baeR_Fed-batch_12h__2,6.120402642790821,-1.0506804472496016,0.4847476996556637,0.5055122540674866
DDB3__PD-009_del-baeR_Fed-batch_12h__1,1.790675326706321,0.6355186890522484,-0.3896334672430566,-0.23838994811967676
DDB3__PD-009_del-baeR_Fed-batch_12h__2,1.3366799694886635,0.4056970972799294,-0.4367307690346536,0.003012150661810153
DDB3__PD-009_del-baeR_Fed-batch_18h__1,2.1250222333838056,0.22247458131934786,-0.23676063052055876,0.1325110178867508
DDB3__PD-006_del-lsrB_Batch_6h__1,0.8355270903346446,-0.6908741208537292,0.4455284935700874,0.2101735098336306
DDB3__PD-006_del-lsrB_Batch_6h__2,0.9765212217923264,-1.247364239138228,0.11163514457249056,0.17747203756353613
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,1.0626015078369595,0.19650694300702387,0.1692360009839078,0.321087361901002
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,0.3325890497971422,0.912591766551282,0.2130066468274343,0.14701519650438222
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,1.2330876806527602,0.3788131958507921,0.24172113319021984,0.2642706458146904
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,2.260711749652212,0.7348845546728384,0.1157430625196465,0.1986768224895048
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,2.7637374141672275,0.20367328846112495,-0.2266710640529101,0.1969541405063584
DDB3__PD-009_del-lsrK_Batch_6h__1,0.6004457653104691,-0.8993761563997205,0.2165097615457583,0.1706517799794245
DDB3__PD-009_del-lsrK_Batch_6h__2,1.292426141358932,-1.0429881369872265,0.2639177054202726,0.24928538500913436
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,1.3406109153735632,0.8020193313628265,0.3079769543317372,0.09782512684363276
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-0.0064894417305946,-0.2827528926046448,-0.2678232244879393,-0.010833278302490257
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,0.2150671249191005,0.6509674781206405,-0.23965282423040435,0.01486615564555116
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,1.6402238547246475,0.6009099204231161,-0.03829893522547678,0.0201932435758998
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,1.830728931251196,0.8860461314949415,0.18761505155631572,0.020370463805186038
DDB3__PD-006_del-lsrR_Batch_6h__1,1.5819783735986832,-0.4830881071416342,0.19508849691483832,0.33826793617903483
DDB3__PD-006_del-lsrR_Batch_6h__2,0.5372552285867427,-0.8370355141777917,0.05431850497536495,0.25750228413185283
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,0.9084666930034356,0.6226647482103465,0.2991108003613672,0.15982821194561048
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,1.1316323596700055,0.432260430783689,0.11288330768418753,0.0819089488228073
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,2.007350104343324,0.9602778003403224,0.14355043103692644,0.1655432057474311
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,2.356036137454776,0.4992103249688036,-0.12524249884010175,0.18175403928403888
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,2.72579832668666,0.7641651320748615,-0.1954396973892667,-0.011152871474628512
DDB3__PD-009_del-luxS_Batch_6h__1,1.4966931415705715,-1.4158882455085269,0.3410793775801082,0.10655530434735284
DDB3__PD-009_del-luxS_Batch_6h__2,1.2048340777573214,-0.769724067824491,0.1881316753540148,0.3114940707394105
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-0.8187639223363089,-0.003544147946231924,0.20109356966181305,0.08640207417748158
DDB3__PD-009_del-luxS_Fed-batch_6h__2,1.6856447436536726,0.5420082556490113,0.21645340186508302,-0.13264556990937848
DDB3__PD-009_del-luxS_Fed-batch_15h__1,3.025573526231724,0.6387247629150004,0.2902636508167813,0.1460245393790558
DDB3__PD-009_del-luxS_Fed-batch_15h__2,2.417620369161776,0.5642657315826938,0.27072171715365023,0.24942940209978026
DDB3__PD-006_del-rpoS_Batch_9h__1,0.6967493249631458,-0.5278285202044435,-0.04237541175904447,0.536895578422067
