,A,GlpR
hot_tale__hot_ale9_mid_44c__2,-0.4897746778,-0.199195522
hot_tale__hot_ale9_44c__1,-0.0307307661,-0.5721530140000001
hot_tale__hot_ale9_44c__2,0.0424570557,-0.51065745
hot_tale__hot_ale10_30c__1,-0.7475617302,-1.113651177
hot_tale__hot_ale10_30c__2,-0.6042918321,-1.196123328
hot_tale__hot_ale10_37c__1,-0.8697568818,-1.270044507
hot_tale__hot_ale10_37c__2,-1.182871566,-1.168242011
hot_tale__hot_ale10_44c__1,0.4668281225,-0.585241808
hot_tale__hot_ale10_44c__2,-0.0512887693,-0.41348572800000005
hot_tale__hot_ale16_30c__1,-0.9312605700000001,-1.467520736
hot_tale__hot_ale16_30c__2,-0.8883942045000001,-1.240618557
hot_tale__hot_ale16_37c__1,-1.1539171058,-1.20467075
hot_tale__hot_ale16_37c__2,-1.1951085059,-1.040919679
hot_tale__hot_ale16_44c__1,-0.2075721416,-0.302643912
hot_tale__hot_ale16_44c__2,-0.34435156840000003,-0.347591712
pdhr_ale__pdhR-13_51__1,-0.8778289272,-0.46374329700000005
pdhr_ale__pdhR-13_51__2,-0.8408858313,-0.623495208
pdhr_ale__pdhR-14_46__1,0.2030009171,-0.763286012
pdhr_ale__pdhR-14_46__2,0.18233774300000002,-0.8181448100000001
pdhr_ale__pdhR-15_51__1,-0.9960038197000001,-1.05436847
pdhr_ale__pdhR-15_51__2,-0.9759656014,-0.9613135220000001
pdhr_ale__pdhR-16_49__1,-0.5281381310000001,-1.073612474
pdhr_ale__pdhR-16_49__2,0.1720692586,-0.8183174240000001
tcs__del_atoC_LiAcet__1,0.4988823163,-1.5277928969999999
tcs__del_atoC_LiAcet__2,0.1354438976,-1.190127997
tcs__del_atoC_LiCl__1,0.4447346796,-1.227850625
tcs__del_atoC_LiCl__2,0.276088375,-1.324669394
tcs__del_atoC_m9__1,-0.034886467000000004,-1.3598439199999999
tcs__del_atoC_m9__2,0.6151494296000001,-1.196667817
tcs__del_baeR_etoh__1,21.3042266844,-3.687042556
tcs__del_baeR_etoh__2,21.8749428997,-3.595362102
tcs__del_baeR_lb__1,4.2125810467,-2.362902556
tcs__del_baeR_lb__2,4.1134664012,-2.332650415
tcs__del_btsR_01xlb__1,7.6034561948,-1.884914699
tcs__del_btsR_01xlb__2,4.2803401759,-2.096501241
tcs__del_btsR_lb__1,23.0735453926,-0.721083337
tcs__del_btsR_lb__2,23.1280123591,-0.8543898240000001
tcs__del_btsR_pyruvate__1,4.1337277144,-1.941142067
tcs__del_btsR_pyruvate__2,4.2712876191,-1.86928071
tcs__del_cpxR_etoh__1,20.6537407002,-3.306815212
tcs__del_cpxR_etoh__2,20.5774637831,-3.006493751
tcs__del_cpxR_lb__1,5.2076278816,-2.526464995
tcs__del_cpxR_lb__2,5.2430050692,-2.224474907
tcs__del_cusR_CuSO4__1,21.4458526983,-0.6757529750000001
tcs__del_cusR_CuSO4__2,21.3527702346,-0.654805669
tcs__del_cusR_lb__1,25.0848945684,-1.041460971
tcs__del_cusR_lb__2,24.7300842201,-1.082128085
tcs__del_kdpE_01-kcl__1,0.029427427500000002,-0.933633327
tcs__del_kdpE_01-kcl__2,0.012582843000000002,-0.97352262
tcs__del_kdpE_115-kcl__1,-0.2473255452,-1.087461125
tcs__del_kdpE_115-kcl__2,-0.2454372253,-1.437419154
tcs__del_phoB_m9__1,-0.1195033478,-1.273321194
tcs__del_phoB_m9__2,-0.1835933375,-1.363810401
tcs__del_phoB_m9p__1,1.0383094993,-2.458710194
tcs__del_phoB_m9p__2,0.9172794974,-2.455714779
tcs__del_rcsB_etoh__1,24.3881595247,-2.215551577
tcs__del_rcsB_etoh__2,24.5693439701,-1.849378355
tcs__del_rcsB_lb__1,5.4802672573,-1.794791675
tcs__del_rcsB_lb__2,5.3022573342,-1.900618122
tcs__del_zraR_lb__1,22.7434983055,0.090564662
tcs__del_zraR_lb__2,22.7030088732,0.089814763
tcs__del_zraR_zncl2__1,20.5144418461,-0.290448025
tcs__del_zraR_zncl2__2,20.6374596105,-0.24078795
tcs__wt_01-kcl__1,0.3911862045,-1.625443051
tcs__wt_01-kcl__2,0.23962557920000002,-1.6732519620000001
tcs__wt_01xlb__1,3.9413740262,-2.140442163
tcs__wt_01xlb__2,3.8129351700000003,-2.148078562
tcs__wt_115-kcl__1,-0.2451731413,-1.460332675
tcs__wt_115-kcl__2,-0.3547548358,-1.287347413
tcs__wt_CuSO4__1,23.4491646869,-0.509579388
tcs__wt_CuSO4__2,23.625939765200002,-0.669651659
tcs__wt_etoh__1,24.0740564493,-1.976273589
tcs__wt_etoh__2,24.0806732879,-1.880417451
tcs__wt_lb__1,6.4860597168,-2.158478244
tcs__wt_lb__2,6.8212831081,-2.414391049
tcs__wt_LiAcet__1,0.28839377590000004,-1.421891968
tcs__wt_LiAcet__2,-0.1453638514,-1.575355544
tcs__wt_LiCl__1,0.317423342,-1.506384524
tcs__wt_LiCl__2,0.33359387230000004,-1.469861538
tcs__wt_m9p__1,0.4772638568,-2.053777247
tcs__wt_m9p__2,0.4380536779,-2.005186918
tcs__wt_pyr__1,4.279904023,-2.11206659
tcs__wt_pyr__2,4.2757018284,-2.053625823
tcs__wt_zncl2__1,20.4941350998,-0.006239765
tcs__wt_zncl2__2,20.4823841191,-0.027172971
ros_tale__1_112_0pq__1,0.9258993725,-0.523801304
ros_tale__1_112_0pq__2,1.7647768123,-0.7579495070000001
ros_tale__1_112_250pq__1,2.8545718626000003,-1.346483786
ros_tale__1_112_250pq__2,1.7862890668,-1.424340114
ros_tale__1_112_750pq__1,2.1583063195,-1.765840279
ros_tale__1_112_750pq__2,2.0819961009,-1.8492333790000002
ros_tale__1_112_750pq__3,2.8189218803,-1.950097433
ros_tale__3_76_0pq__1,0.7698554319,-0.34404986200000004
ros_tale__3_76_0pq__2,0.16738796790000002,-0.43814598400000004
ros_tale__3_76_0pq__3,0.5188330425000001,-0.592404561
ros_tale__3_76_0pq__4,1.0116307909,-0.5019744660000001
ros_tale__3_76_250pq__1,6.7667126084,0.359910267
ros_tale__3_76_250pq__2,9.0477604824,-0.546059052
ros_tale__3_76_750pq__1,6.1142786743,-0.143292563
ros_tale__3_76_750pq__2,6.0809367977,0.415607184
ros_tale__7_103_0pq__1,3.4166322208,-2.122324422
ros_tale__7_103_0pq__2,3.1168484298,-2.218730935
ros_tale__7_103_0pq__3,3.6727946106,-2.140288675
ros_tale__7_103_0pq__4,3.0828897997,-1.994081987
ros_tale__7_103_250pq__1,7.3514417262,-1.68525567
ros_tale__7_103_250pq__2,7.5525463276,-1.596667521
ros_tale__7_103_750pq__1,8.0330648818,-1.728210742
ros_tale__7_103_750pq__2,8.2247049199,-1.807592698
ros_tale__9_77_0pq__1,4.92464596,-1.638774933
ros_tale__9_77_0pq__2,4.8745382824,-1.499693854
ros_tale__9_77_250pq__1,4.5577133357,-1.565687328
ros_tale__9_77_250pq__2,3.5293034449,-1.5878644240000002
ros_tale__9_77_750pq__1,7.3039031683,-0.56266214
ros_tale__9_77_750pq__2,6.4969846184,-0.7681662290000001
ros_tale__11_83_0pq__1,4.688899078,-0.650751882
ros_tale__11_83_0pq__2,4.9244577656,-0.5829924
ros_tale__11_83_250pq__1,6.7478479376,-0.7045568910000001
ros_tale__11_83_250pq__2,6.9415540946,-0.870278454
ros_tale__11_83_750pq__1,5.9337549578,-0.9304309420000001
ros_tale__11_83_750pq__2,6.4115720305,-0.7410278
ros_tale__13_87_0pq__1,1.7486918765000001,-1.118650152
ros_tale__13_87_0pq__2,1.3684568458,-1.096364242
ros_tale__13_87_250pq__1,2.7165739005000002,-1.044670473
ros_tale__13_87_250pq__2,2.5856751087000003,-0.96168124
ros_tale__13_87_750pq__1,3.2870847873,-1.182502607
ros_tale__13_87_750pq__2,2.7633012135,-1.234346262
ros_tale__14_27_0pq__1,2.3872806295,-1.158374757
ros_tale__14_27_0pq__2,3.2421744193,-0.8401848080000001
ros_tale__14_27_250pq__1,6.8489678908,-1.5162506260000002
ros_tale__14_27_250pq__2,5.5880101321,-0.955764543
ros_tale__14_27_750pq__1,5.0737339496,-0.101300176
ros_tale__14_27_750pq__2,5.4694246256,-0.05602074
ros_tale__16_28_250pq__1,-0.4528737895,-0.978574707
ros_tale__16_28_250pq__2,-0.18816095,-0.93352804
ros_tale__16_32_0pq__1,1.3221595409,-1.286111923
ros_tale__16_32_0pq__2,2.2304800881,-1.28623193
ros_tale__16_32_0pq__3,-0.5909069417,-0.90131704
ros_tale__16_32_0pq__4,-0.9591823769000001,-0.9375954910000001
ros_tale__16_32_250pq__1,-0.7705544073,-1.239442339
ros_tale__16_32_250pq__2,-0.6144614685,-1.102330819
ros_tale__16_32_750pq__1,1.0860444587,-0.99312563
ros_tale__16_32_750pq__2,2.5695470871,-1.067516072
ros_tale__17_104_0pq__1,7.2286213294,-1.731075106
ros_tale__17_104_0pq__2,6.2702948017,-1.657863235
ros_tale__17_104_250pq__1,7.9514635176,-0.7056976650000001
ros_tale__17_104_250pq__2,6.9435886292,-0.773968765
ros_tale__17_104_250pq__3,7.0357091976,-0.7689232930000001
ros_tale__17_104_250pq__4,8.4123950073,-0.901324871
ros_tale__17_104_750pq__1,10.5099850454,-1.106361274
ros_tale__17_104_750pq__2,9.4171932195,-1.177077994
ros_tale__18_24_250pq__1,1.0357158652,-0.760852654
ros_tale__18_24_250pq__2,0.8379316799000001,-0.857056616
ros_tale__18_36_0pq__1,1.8486908497,-2.044819389
ros_tale__18_36_0pq__2,1.9406427192,-2.119174751
ros_tale__18_36_0pq__3,-0.3997336027,-1.709870321
ros_tale__18_36_0pq__4,-0.048191775400000005,-1.241837311
ros_tale__18_36_250pq__1,0.0693634799,-1.484155798
ros_tale__18_36_250pq__2,-0.1934043873,-1.206270358
ros_tale__18_36_750pq__1,2.624967128,-1.580506503
ros_tale__18_36_750pq__2,2.7391816382,-1.582244891
ros_tale__19_91_0pq__1,3.1819886948000002,-1.680853841
ros_tale__19_91_0pq__2,2.8263498252,-1.56265611
ros_tale__19_91_250pq__1,6.8058897949,-1.300177094
ros_tale__19_91_250pq__2,7.8566078223,-1.3306276270000001
ros_tale__19_91_750pq__1,7.554401785,-1.000609031
ros_tale__19_91_750pq__2,7.3961725181,-1.561559917
ros_tale__19_91_750pq__3,8.0962462555,-0.8730294890000001
ros_tale__19_91_750pq__4,8.2505744974,-1.535351114
ros_tale__21_97_0pq__1,3.4668317743,-0.44236956800000005
ros_tale__21_97_0pq__2,4.5291811764,-0.641451894
ros_tale__21_97_250pq__1,5.2885778124,-0.8699899230000001
ros_tale__21_97_250pq__2,5.986596592,-0.7614102420000001
ros_tale__21_97_750pq__1,3.1108372965,-0.49310457300000005
ros_tale__21_97_750pq__2,6.1342268094,-0.721658055
ros_tale__25_111_0pq__1,3.2500407332,-0.737984862
ros_tale__25_111_0pq__2,3.1991052657,-1.982470063
ros_tale__25_111_250pq__1,3.9060582431,-0.8780684430000001
ros_tale__25_111_250pq__2,3.4310871049,-1.9017197870000002
ros_tale__25_111_750pq__1,3.136175897,-1.5158898729999999
ros_tale__25_111_750pq__2,2.5400858525,-1.34709161
ros_tale__29_119_0pq__1,3.1258237562,-2.108832673
ros_tale__29_119_0pq__2,3.9255783343,-2.528702109
ros_tale__29_119_250pq__1,4.7753768087,-1.966640578
ros_tale__29_119_250pq__2,4.1775612651,-2.001784599
ros_tale__29_119_750pq__1,4.7598919555,-2.294636708
ros_tale__29_119_750pq__2,4.4029199958,-2.179177178
ros_tale__ALE4_0pq__1,-0.3120393665,-0.920256099
ros_tale__ALE4_0pq__2,-0.45759669620000004,-1.013317804
ros_tale__ALE4_250pq__1,1.8097402945,-0.7271434320000001
ros_tale__ALE4_250pq__2,1.6821923863000001,-0.7482110200000001
pcoli__atASMT_325G__1,12.7772326282,-0.332345899
pcoli__atASMT_325G__2,12.7323971667,-0.205693117
pcoli__bpTDC__1,15.9049655119,-0.46321156300000005
pcoli__bpTDC__2,16.3858850919,-0.33481144900000004
pcoli__BRCA__1,13.49913135,-0.28581849800000003
pcoli__BRCA__2,13.5824617783,-0.295316599
pcoli__BRCActrl__1,16.1959597849,0.10476064700000001
pcoli__BRCActrl__2,17.2640702607,0.047137958
pcoli__BRCAswap__1,13.0753880857,-0.466625463
pcoli__BRCAswap__2,13.1161239709,-0.34642100600000003
pcoli__btAANAT__1,14.0261286319,-0.40835318400000004
pcoli__btAANAT__2,14.540334651,-0.438023569
pcoli__btASMT__1,13.7747427491,-0.37372310400000003
pcoli__btASMT__2,13.6865036936,-0.47421804300000003
pcoli__CC1__1,11.3636877716,-0.383739741
pcoli__CC1__2,11.497854348,-0.34920911200000004
pcoli__ccCOMT__1,12.8610725006,-0.251485707
pcoli__ccCOMT__2,13.0128562159,-0.34164750400000005
pcoli__ckDDC__1,13.6084091269,-0.23964008
pcoli__ckDDC__2,14.7896752284,-0.053365425
pcoli__CNTF_belt__1,11.8510118724,-0.41004540700000003
pcoli__CNTF_belt__2,11.7925204887,-0.23912728800000002
pcoli__cobPNMT__1,11.504410838,-0.318533237
pcoli__cobPNMT__2,11.7097344438,-0.42266160700000005
pcoli__cvPhhB__1,12.2756419553,-0.13583467800000001
pcoli__cvPhhB__2,13.730409891,-0.041783481000000004
pcoli__ggAANAT__1,13.8122149706,-0.26765964600000003
pcoli__ggAANAT__2,13.7252830695,-0.240871634
pcoli__ggTPH__1,13.5790434029,-0.37319350900000003
pcoli__ggTPH__2,14.1948910115,-0.172981454
pcoli__hsAANAT__1,11.4582717717,-0.48788424500000005
pcoli__hsAANAT__2,11.0193855826,-0.547549096
pcoli__hsASMT__1,15.3518354413,-0.369033282
pcoli__hsASMT__2,15.595749974,-0.482691254
pcoli__hsPNMT_mb__1,12.1634487176,-0.26341025100000004
pcoli__hsPNMT_mb__2,12.1491329439,-0.45596639800000005
pcoli__hsTPH__1,12.8875166943,-0.34231136900000003
pcoli__hsTPH__2,14.1014478444,-0.49103615400000006
pcoli__hsTPH_E2K__1,13.8696855445,-0.240819354
pcoli__hsTPH_E2K__2,14.290108026,-0.17926059100000002
pcoli__hsTPH_E2K_N91I_P99C__1,13.139368044,-0.423950934
pcoli__hsTPH_E2K_N91I_P99C__2,13.5525203355,-0.49601251900000004
pcoli__hsTPH_N158trunc__1,15.9435782514,-0.201601373
pcoli__hsTPH_N158trunc__2,16.0389216525,-0.183695132
pcoli__hsTPH_N174trunc__1,13.1910679024,-0.272632759
pcoli__hsTPH_N174trunc__2,14.7130439089,-0.250964379
pcoli__hsTPH_Ntermtrunc__1,14.6044827163,-0.26849389300000004
pcoli__hsTPH_Ntermtrunc__2,12.1500747821,-0.523616274
pcoli__hsTPH1__1,13.2252131675,-0.299186644
pcoli__hsTPH1__2,13.139026666,-0.327288383
pcoli__MBP__1,13.8688248613,-0.84985526
pcoli__MBP__2,14.3519905948,-0.743591741
pcoli__msCOMT__1,14.6994873981,-0.5133107880000001
pcoli__msCOMT__2,14.7996787499,-0.364711911
pcoli__ocAANAT__1,13.5464665376,-0.383312984
pcoli__ocAANAT__2,13.663438213100001,-0.41533494400000004
pcoli__osTDC_K374H__1,11.2961258935,-0.451355284
pcoli__osTDC_K374H__2,10.8750767677,-0.397032049
pcoli__osTDC_K374L__1,15.5503002953,-0.150062504
pcoli__osTDC_K374L__2,15.6661247474,-0.17502868900000002
pcoli__osTDC_K374Q__1,13.4608291445,-0.20579377100000001
pcoli__osTDC_K374Q__2,13.4760974645,-0.265025758
pcoli__osTDC_L360V__1,14.7326021528,-0.345899917
pcoli__osTDC_L360V__2,15.337381247,-0.3031177
pcoli__pmTPH__1,15.4989082071,-0.44360821300000003
pcoli__pmTPH__2,16.3686988576,-0.529708629
pcoli__RFC__1,13.1062958139,-0.426962332
pcoli__RFC__2,12.9641223347,-0.44203045500000004
pcoli__RFCctrl__1,10.1503210045,-0.45529829600000005
pcoli__RFCctrl__2,10.1033837516,-0.49488512500000004
pcoli__RFCnopause__1,11.0932087812,-0.538777579
pcoli__RFCnopause__2,12.3025505925,-0.42433922900000004
pcoli__RFCpluspause__1,15.2887745343,-0.25219008600000004
pcoli__RFCpluspause__2,17.0648224373,-0.44555182600000004
pcoli__rnCOMT_sol__1,11.4970902769,-0.42743562300000004
pcoli__rnCOMT_sol__2,10.9474165589,-0.506689962
pcoli__rnPNMT__1,16.1941523635,-0.41172159700000005
pcoli__rnPNMT__2,16.0507103664,-0.5367297160000001
pcoli__rnTDC__1,14.4767550079,-0.41931502
pcoli__rnTDC__2,14.4027854938,-0.261517845
pcoli__rnTDC_trunc__1,14.2145689292,-0.321710993
pcoli__rnTDC_trunc__2,15.1130731333,-0.227459462
pcoli__saCOMT_T2A__1,12.7971918028,-0.07101051
pcoli__saCOMT_T2A__2,12.5291172818,-0.195051902
pcoli__sfCOMT__1,13.9425292367,-0.41824208300000004
pcoli__sfCOMT__2,14.205847801200001,-0.438513101
pcoli__sgAANAT_D63G__1,13.3497422975,-0.33780801400000005
pcoli__sgAANAT_D63G__2,13.7086595661,-0.204559237
pcoli__ssDDC__1,14.7295908282,-0.301363119
pcoli__ssDDC__2,15.176309716,-0.41615306900000004
pcoli__TP53B__1,12.8642471919,-0.218593415
pcoli__TP53B__2,12.5695671409,-0.28229886600000004
pcoli__WT__1,12.374152734799999,-0.19280859
pcoli__WT__2,12.8511519995,-0.140195007
cck__glu_ale4__1,-0.2907294252,-0.12662352400000002
cck__glu_ale4__2,-0.2325386167,-0.315579529
cck__cck_ale1__1,-0.0991240996,-0.417773616
cck__cck_ale1__2,-0.3147114085,-0.399962131
cck__cck_ale2__1,-0.3301722116,-0.37231877300000005
cck__cck_ale2__2,-0.191809805,-0.341947632
cck_pgi__gmos_delpgi__1,7.1179519615,-0.44097398200000004
cck_pgi__gmos_delpgi__2,9.3094318171,-0.30115245700000004
cck_pgi__pgi_ale1__1,0.5634995354,-0.6643848960000001
cck_pgi__pgi_ale1__2,0.1840585133,-0.5097941140000001
cck_pgi__pgi_ale2__1,0.5918094277,-0.447436347
cck_pgi__pgi_ale3__1,0.2934683568,-0.517602828
cck_pgi__pgi_ale3__2,-0.0515156805,-0.31454375900000003
cck_pgi__pgi_ale4__1,-0.5658928025000001,-0.32680715600000004
cck_pgi__pgi_ale4__2,-0.6670581773,-0.460140523
cck_pgi__pgi_ale4__3,-1.0072438413,-0.32305308400000005
cck_pgi__pgi_ale5__1,0.3440105764,-0.23602694600000002
cck_pgi__pgi_ale5__2,0.4047198198,-0.191655506
cck_pgi__pgi_ale6__1,2.5413869992,-0.227017303
cck_pgi__pgi_ale6__2,1.1008625282,-0.221628083
cck_pgi__pgi_ale7__1,3.9504539222,-0.051033642000000004
cck_pgi__pgi_ale7__2,3.26531458,-0.100964889
cck_pgi__pgi_ale8__1,0.8140221138,-0.37687671500000003
cck_pgi__pgi_ale8__2,0.6259950992000001,-0.313935687
cck_sdh__gmos_delsdhCB__1,1.2000850220000001,-0.269542394
cck_sdh__gmos_delsdhCB__2,1.2971204952,-0.389434956
cck_sdh__sdh_ale1__1,0.6672582495,-0.050551967
cck_sdh__sdh_ale1__2,0.2185058765,-0.118242578
cck_sdh__sdh_ale2__1,0.023807660600000002,-0.11366115800000001
cck_sdh__sdh_ale3__1,-0.3272628231,0.051024065
cck_sdh__sdh_ale3__2,0.3871579569,-0.200621824
cck_sdh__sdh_ale3__3,0.54971981,-0.1674308
cck_pts__gmos_delptsHIcrr__1,1.5740619287,-1.118346241
cck_pts__gmos_delptsHIcrr__2,1.5724149374,-1.11090467
cck_pts__pts_ale1__1,1.2031265731,-0.034832017
cck_pts__pts_ale1__2,1.2054268139,-0.041934782000000004
cck_pts__pts_ale2__1,0.3416045744,-0.331354274
cck_pts__pts_ale2__2,0.0991962785,-0.41293082400000003
cck_pts__pts_ale3__1,0.2001103384,-0.612988796
cck_pts__pts_ale3__2,0.6027288979000001,-0.562766396
cck_pts__pts_ale4__1,-0.45638136420000003,-0.180611334
cck_pts__pts_ale4__2,-0.5186824083,-0.442930011
cck_gnd__gmos_delgnd__1,0.6496781267,-0.52306356
cck_gnd__gmos_delgnd__2,0.8735145077,-0.85061836
cck_gnd__gnd_ale1__1,-0.7010640348,-0.275098024
cck_gnd__gnd_ale1__2,-0.1064875837,-0.160372858
cck_gnd__gnd_ale2__1,-0.2154064243,-0.24593361200000002
cck_gnd__gnd_ale2__2,-0.4471402692,-0.27661275700000004
cck_gnd__gnd_ale3__1,-0.1252089055,-0.290756234
cck_gnd__gnd_ale3__2,0.049898600700000004,-0.25746910100000003
cck_tpiA__gmos_deltpiA__1,7.4062942021,-0.27270665
cck_tpiA__gmos_deltpiA__2,7.0796183711,-0.23638811
cck_tpiA__tpiA_ale1__1,1.0658721751,0.06308651400000001
cck_tpiA__tpiA_ale1__2,1.2804698533,0.078312592
cck_tpiA__tpiA_ale2__1,2.2112069453,0.035953501
cck_tpiA__tpiA_ale2__2,2.2062774848,-0.21974127300000001
cck_tpiA__tpiA_ale3__1,0.7892444378,-0.08377488100000001
cck_tpiA__tpiA_ale3__2,0.8727610889,-0.04861299
cck_tpiA__tpiA_ale4__1,1.3443290087,-0.110552037
cck_tpiA__tpiA_ale4__2,1.2348200417,-0.111979744
acid_tale__acid_ale1_pH7__1,0.38593637750000004,-0.14085034100000002
acid_tale__acid_ale1_pH7__2,0.2720434492,-0.30318199900000004
acid_tale__acid_ale1_pH5__1,-0.4691469129,-0.934981488
acid_tale__acid_ale1_pH5__2,-0.0641644192,-0.9060107540000001
acid_tale__acid_ale2_pH7__1,-0.0018546625000000001,-0.18445977300000002
acid_tale__acid_ale2_pH7__2,0.3688148216,-0.098216198
acid_tale__acid_ale2_pH5__1,0.3486833244,-0.060003524
acid_tale__acid_ale2_pH5__2,0.48389646500000005,-0.157265225
acid_tale__low_Mg_ale_pH7__1,0.2965832046,0.532533063
acid_tale__low_Mg_ale_pH7__2,0.08670015880000001,0.398452315
acid_tale__low_Mg_ale_pH5__1,4.1978421283,0.690285718
acid_tale__low_Mg_ale_pH5__2,-0.2909046097,0.45197985500000004
acid_tale__MES_ale_pH7__1,-0.361472538,-0.221816123
acid_tale__MES_ale_pH7__2,-0.0347014839,-0.230451761
acid_tale__MES_ale_pH5__1,-0.5572916442,0.03243552
acid_tale__MES_ale_pH5__2,-0.7660103378,0.138302634
acid_tale__gmos_pH7__1,-0.24545814200000002,-0.14769911
acid_tale__gmos_pH7__2,-0.4662078953,-0.136733207
acid_tale__gmos_pH5__1,-0.053760506400000005,0.122450769
acid_tale__gmos_pH5__2,-0.3911930082,0.175377249
adnB__wt_adn__1,-0.4834075829,-0.762954832
adnB__wt_adn__2,-0.4033520506,0.190477575
adnB__delydhB_adn__1,0.6055905916000001,-0.5561250910000001
adnB__delydhB_adn__2,0.10850761140000001,-0.204076305
ytf2__wt_glc__1,0.0054181405,-0.59089154
ytf2__wt_glc__2,-0.3074201845,-0.551927768
ytf2__ybcM_glc__1,0.4745309313,-0.889096077
ytf2__ybcM_glc__2,0.5716789552,-0.9619709150000001
ytf2__ydhB_glc__1,0.0356905551,-0.691620259
ytf2__ydhB_glc__2,0.1799716357,-0.6279969
ytf2__yfeC_glc__1,0.099942531,-0.668136794
ytf2__yfeC_glc__2,0.0375170003,-0.557727733
ytf2__yciT_glc__1,-0.6937736732,-0.7266185470000001
ytf2__yciT_glc__2,-0.6220586479,-0.775060741
ytf2__ydiZ_glc__1,-0.48590600400000006,-0.6738177860000001
ytf2__ydiZ_glc__2,-0.4776893152,-0.70602919
ytf2__ynfL_glc__1,-0.3283667518,-0.481603308
ytf2__ynfL_glc__2,-0.23293766800000001,-0.5342510260000001
misc2__dellon_glc__1,-0.4062665837,-0.74095652
misc2__dellon_glc__2,0.0225541216,-1.431946889
ytf3__wt_glc2__1,0.0159300134,-0.5466380740000001
ytf3__wt_glc2__2,-0.24420962400000001,-0.495115405
ytf3__wt_pH7_lactate__1,-0.260217488,-0.49350409
ytf3__wt_pH7_lactate__2,0.0756787871,-0.494840066
ytf3__wt_pH55_lactate__1,0.030125391300000002,-0.364915879
ytf3__wt_pH55_lactate__2,-0.3881975051,-0.31709965500000004
ytf3__wt_pH55_HCl__1,-0.1866319759,-0.296193892
ytf3__wt_pH55_HCl__2,-0.1403584607,-0.393488274
ytf3__dyieP_pH7__1,-0.09941915850000001,-0.35336384600000004
ytf3__dyieP_pH7__2,-0.09223584480000001,-0.42601467200000004
ytf3__dyieP_pH55__1,0.0419367418,-0.299155808
ytf3__dyieP_pH55__2,-0.1539157401,-0.292279216
