,A,Fnr,NarL
hns_stpA__wt__1,0.018722795900000002,0.1043733763,0.0560385855
hns_stpA__wt__2,-0.018722795900000002,-0.1043733763,-0.0560385855
hns_stpA__delhns_delstpA__1,6.6055952309,-1.5472205910999999,0.5119362405
hns_stpA__delhns_delstpA__2,7.8443006544,-1.5531352302,0.8331544412
hu__wt_log_pH7__1,-10.5652865396,-0.19100837710000002,-0.5857785061
hu__wt_log_pH7__2,-11.8329758927,0.7087330881,-0.1325261094
hu__wt_log_pH7__3,-8.7534292433,0.34349852080000004,-0.2807598049
hu__wt_lag_pH7__1,1.2600996159,0.1536742525,-0.1085302749
hu__wt_lag_pH7__2,-1.1094355354,-0.0322767413,-0.7430338169
hu__wt_lag_pH7__3,-0.1506640805,-0.1213975112,0.8515640918
hu__delhupA_lag_pH7__1,-1.9377552531000002,0.21202446060000002,-0.4063618183
hu__delhupA_lag_pH7__2,-7.8380099704,0.5987173526,-1.4274961940000002
hu__delhupA_lag_pH7__3,-1.5906196552,-0.1807484194,0.6691944452
hu__delhupB_lag_pH7__1,-0.4990657451,0.1036303247,-0.3338674667
hu__delhupB_lag_pH7__2,-3.1688008828,0.0875729346,-0.736156319
hu__delhupB_lag_pH7__3,-1.5717819928,-0.3900321698,0.4992284853
hu__delhupAhupB_lag_pH7__1,-7.4374554315,-0.5681724135,-1.053754119
hu__delhupAhupB_lag_pH7__2,-6.8557749438,0.019754427,-1.0941416626
hu__delhupAhupB_lag_pH7__3,-8.292730912,0.27332833030000003,-0.2991678736
hu__hupAE34K_hupB_lag_pH7__1,3.6994525169,-0.0690832475,0.5698469427
hu__hupAE34K_hupB_lag_pH7__2,-3.065236848,0.6704954660000001,-0.6646076642000001
hu__hupAE34K_hupB_lag_pH7__3,0.8895903635,-0.2908193112,0.6551848883
hu__hupAE34K_delhupB_lag_pH7__1,2.2199019249,-0.2406689964,0.0231489962
hu__hupAE34K_delhupB_lag_pH7__2,1.0355540773,0.14526903260000001,-0.1375288171
hu__hupAE34K_delhupB_lag_pH7__3,0.5799962314,-0.21581755660000002,0.6588762081
hu__wt_lag_pH5__1,0.9992463639,0.5535835338,-0.4082138135
hu__wt_lag_pH5__2,-1.4061756303,1.2081234349,-0.52645941
hu__wt_lag_pH5__3,-3.2679611505,0.8957372423000001,-0.1553081325
hu__delhupA_lag_pH5__1,-1.2660597946,0.6569229851,-0.6733790077
hu__delhupA_lag_pH5__2,0.9140447455,0.6167569178,-0.2355483518
hu__delhupA_lag_pH5__3,-0.44934345670000003,0.8316677062000001,0.18508565870000002
hu__delhupAhupB_lag_pH5__1,-3.945176742,0.1999734554,-0.8351352551000001
hu__delhupAhupB_lag_pH5__2,-3.3619557651,0.2197027038,-0.6537333584
hu__delhupAhupB_lag_pH5__3,-3.925523486,0.25218964180000003,0.2899388066
hu__hupAE34K_hupB_lag_pH5__1,0.9849052431,0.5340236142,-0.6891596525
hu__hupAE34K_hupB_lag_pH5__2,-2.9438260867,1.0834013949,0.31635242010000003
hu__hupAE34K_hupB_lag_pH5__3,-2.8111001823,1.0978565866,0.3645427518
hu__hupAE34K_delhupB_lag_pH5__1,-3.4713061816,0.9741019127,0.0826919113
hu__hupAE34K_delhupB_lag_pH5__2,0.8538847926,0.6802497518,-0.34104628670000003
hu__hupAE34K_delhupB_lag_pH5__3,-1.4185245738,0.9403858490000001,0.3577856265
hyperpersistence__low_GFP__1,0.5174562996000001,-0.20978116330000002,-1.4476102875999999
hyperpersistence__wt__1,-0.07054583610000001,-0.0744435516,-0.0238770435
hyperpersistence__high_GFP__1,1.6460954956,0.4468453882,-0.8985766062
hyperpersistence__pth_mut__1,2.0286868128,-0.1340233916,0.5490952302000001
hyperpersistence__pth_mut__2,3.0840008473,-0.0619563058,0.6266259750000001
hyperpersistence__metG_mut__1,2.9388146651,0.0976427973,0.8819797836000001
hyperpersistence__metG_mut__2,2.3233563711,-0.21477502510000002,0.4671128256
hyperpersistence__high_GFP__2,2.5296853665,0.3342765871,-0.25440008680000004
hyperpersistence__wt__2,0.07054583610000001,0.0744435516,0.0238770435
hyperpersistence__low_GFP__2,1.5906094639,0.0047005741,-0.8698364328
kan_efg__cpxAF218Y__1,8.3273251767,-0.7086893064,0.7143911841
kan_efg__cpxAF218Y__2,7.7470922487,-0.6762833235,0.6505880478
kan_efg__cyaAN600Y__1,5.3271267285,-0.5961064718,0.7390140172
kan_efg__cyaAN600Y__2,7.525089931,-0.9389203311000001,1.456653752
kan_efg__fusAA608E__1,-6.4164312463,0.3523185716,-0.33647211250000003
kan_efg__fusAA608E__2,-4.6821623497000004,0.2347033211,-0.33321797410000004
kan_efg__fusAA608E_cpxAF218Y__1,-0.8149327928000001,-0.0167791524,-0.0371787602
kan_efg__fusAA608E_cpxAF218Y__2,-1.4854980737,0.1179135661,-0.3738716425
kan_efg__fusAA608E_cyaAN600Y__1,1.8204060093,-0.13920940210000002,0.2361730718
kan_efg__fusAA608E_cyaAN600Y__2,4.7104117578,-0.3839734456,0.6289486114
kan_efg__fusAA608E_rpoDL261Q__1,-0.5654532182,-0.0986806617,0.0653597444
kan_efg__fusAA608E_rpoDL261Q__2,-3.8312653527,0.1994489292,-0.0066229651
kan_efg__fusAA608E_topAS180L__1,-0.9344043373,-0.4435333853,0.0669873619
kan_efg__fusAA608E_topAS180L__2,-2.0707498918,-0.4244188257,-0.2834279713
kan_efg__rpoDL261Q__1,-0.1466599056,-0.1329093335,-0.0502256408
kan_efg__rpoDL261Q__2,2.2119254969,-0.4127689734,0.247227937
kan_efg__wt__1,-1.0404221211,0.0866657269,-0.1598103672
kan_efg__wt__2,1.0404221211,-0.0866657269,0.1598103672
lrp__wt_min_log__1,0.0488363361,-0.011919778300000001,-0.0693826511
lrp__wt_min_log__2,-0.0488363361,0.011919778300000001,0.0693826511
lrp__wt_min_trans__1,6.5486880747,-0.20470735180000002,-0.7470648342
lrp__wt_min_trans__2,4.7488870355,0.1806692184,-0.4442728589
lrp__wt_min_stat__1,3.7056431643,0.1726251009,-1.1569247643
lrp__wt_min_stat__2,2.4264875195,0.0196643383,-0.6419065984
lrp__wt_liv_log__1,0.8926549257,0.2249489489,0.5707381704
lrp__wt_liv_log__2,0.7770101684,0.1194383926,0.3533200413
lrp__wt_liv_trans__1,9.0782179601,-0.6919210905000001,0.3047987967
lrp__wt_liv_trans__2,8.0400840976,-0.5639088368,0.35697272420000004
lrp__wt_liv_stat__1,2.2726462124999998,-0.0544059229,-1.9893185044
lrp__wt_liv_stat__2,2.9601892742,-0.014093932000000002,-1.6502186426
lrp__wt_rich_log__1,-1.1781221108,-0.4503003694,-1.3989629846
lrp__wt_rich_log__2,-1.1221461231,-0.4641175329,-1.2592386683
lrp__wt_rich_trans__1,6.5401251499,-1.0025144526,-0.3552720569
lrp__wt_rich_trans__2,10.8732189358,-1.1404914458,-0.44047911510000004
lrp__wt_rich_stat__1,7.4815421063,-0.8909438317,-1.336142346
lrp__wt_rich_stat__2,2.0720478289,-0.5318614534,-0.8255995352000001
lrp__dellrp_min_log__1,-0.006358125,0.0033368332,-0.1292564387
lrp__dellrp_min_log__2,-0.0768140929,0.0118921209,0.0010248064
lrp__dellrp_min_trans__1,7.7248009501,-0.5675203342,0.6665405664
lrp__dellrp_min_trans__2,6.9164636149,-0.5965645774,1.1567031192
lrp__dellrp_min_stat__1,3.4560544492,-0.09172600310000001,-1.2638361669
lrp__dellrp_min_stat__2,3.104054626,-0.2604633833,-1.1661057503
lrp__dellrp_liv_log__1,0.8674514205,0.0257724632,0.40706474730000003
lrp__dellrp_liv_log__2,0.9017735505000001,-0.0743060465,0.1579802472
lrp__dellrp_liv_trans__1,8.389716895,-0.7908679979000001,0.5294972933000001
lrp__dellrp_liv_trans__2,9.2849307459,-0.5605540760000001,0.7500253049000001
lrp__dellrp_liv_stat__1,2.2726897391,0.1988388559,-1.2858413951
lrp__dellrp_liv_stat__2,3.1181712921,0.2155505949,-1.1264390268
lrp__dellrp_rich_log__1,-0.631186323,-0.4247212359,-1.2101778078
lrp__dellrp_rich_log__2,-0.9887624316,-0.4265440585,-1.0155130628
lrp__dellrp_rich_trans__1,11.231168827,-0.8679103318,0.4587100022
lrp__dellrp_rich_trans__2,12.6199838482,-0.8983829466000001,0.3726461786
lrp__dellrp_rich_stat__1,5.1755984723,-0.3971189492,-0.006970225
lrp__dellrp_rich_stat__2,4.9591998472,-0.24081092610000002,0.2360315618
mazF_circuit__t0__1,-0.09635974430000001,0.08827390900000001,0.0899212674
mazF_circuit__t2__1,10.0397547557,-0.23167562300000002,0.3344896395
mazF_circuit__t4__1,10.2470678481,0.2629024821,0.7913739665
mazF_circuit__t6__1,6.4797238229000005,0.43528731260000003,0.8612887107
mazF_circuit__t8__1,5.7118270547000005,0.3820487614,1.4657611373
mazF_circuit__t0__2,0.09635974430000001,-0.08827390900000001,-0.0899212674
mazF_circuit__t2__2,10.7612115639,-0.2043366113,0.46202607490000003
mazF_circuit__t4__2,10.0419353993,-0.32261156550000003,0.8510675943
mazF_circuit__t6__2,7.3507788987,0.5355032213,1.1189896353
mazF_circuit__t8__2,4.8460448533000005,0.39596403090000004,1.5230976053
mazF_ribo__emptyvec_mrna_5m__1,-0.1949024036,-0.0188473862,0.0364508381
mazF_ribo__emptyvec_mrna_5m__2,0.1949024036,0.0188473862,-0.0364508381
mazF_ribo__mazF_mrna_5m__1,2.3118999224,0.8768952831,1.3025315569
mazF_ribo__mazF_mrna_5m__2,2.3348818414,0.7943170451,1.2303245734
mazF_ribo__emptyvec_total_5m__1,2.0182456951,0.0022417352,0.27129302310000003
mazF_ribo__emptyvec_total_5m__2,1.2021550203,-0.1816462398,0.3016804166
mazF_ribo__mazF_total_60m__1,4.9600994188000005,0.3641228837,0.6508127193000001
mazF_ribo__mazF_total_60m__2,5.9917479791,0.46529772480000003,0.44962002560000003
mercury__ctrl_t00__1,-0.5645600135000001,0.0143233844,0.0449755047
mercury__ctrl_t10__1,0.012658246500000001,-0.5673512663,0.0404729277
mercury__ctrl_t30__1,1.9814197324,-0.9106348201000001,0.5646768631
mercury__ctrl_t60__1,3.1315699741,-0.7654763169000001,1.0481098526000001
mercury__hg_t10__1,1.7726652329,0.10413819610000001,-0.2324561156
mercury__hg_t30__1,2.4981863397,0.1963005887,0.0907580217
mercury__hg_t60__1,1.5917060181,0.5268947778,1.6165050362
mercury__pma_t10__1,3.4363882669,-0.0169749804,-0.716489989
mercury__pma_t30__1,4.2604785338,0.1514677783,-0.4734153022
mercury__pma_t60__1,1.6088451579,0.0907918983,0.9099142447
mercury__ctrl_t00__2,0.08134286360000001,-0.0046689013,-0.035873579
mercury__ctrl_t10__2,0.22021909220000002,-0.426649692,0.1110320399
mercury__ctrl_t30__2,4.1627184846,-1.0217004236,0.6949480938
mercury__ctrl_t60__2,5.0703461619,-0.7745977194,1.0423263303
mercury__hg_t10__2,1.7805770973000001,0.1257959895,0.0440971979
mercury__hg_t30__2,2.1420348834,0.1732554926,0.1794544521
mercury__hg_t60__2,-0.6920762239,0.4697261488,0.8616533338
mercury__pma_t10__2,3.5508989945,-0.11645100400000001,-0.8006492843
mercury__pma_t30__2,4.2838999705,0.1571979088,0.207714641
mercury__pma_t60__2,4.3656009132,-0.6415963887,0.7792094978
mercury__ctrl_t00__3,0.48321714990000003,-0.0096544831,-0.009101925700000001
mercury__ctrl_t10__3,0.9091435594,-0.3169365246,0.0297155485
mercury__ctrl_t30__3,4.9482022427,-0.748058828,0.9421323020000001
mercury__ctrl_t60__3,5.2692010735,-0.642971501,1.0018642376
mercury__hg_t10__3,1.4467431032,0.1558185043,-1.1827283539
mercury__hg_t30__3,2.8457279353000002,0.1043121531,0.1868455151
mercury__hg_t60__3,-0.1887611568,0.6420763381,1.4647137819
mercury__pma_t10__3,3.6331887876,-0.1316689648,-0.7801921039
mercury__pma_t30__3,4.2786741533,0.09705247630000001,0.005003820500000001
mercury__pma_t60__3,4.8930528521,-0.6977402275,1.1691502198000001
ml_abx__az_lolcde__1,2.0673728903,-0.7516619417,0.5219592883
ml_abx__az_lolcde__2,1.0263047206,-1.1496425843,0.1476989733
ml_abx__az_lolcde__3,0.3802118982,-0.9921913121,-0.1640617939
ml_abx__b01__1,2.6827408917,0.006689497000000001,0.3242742006
ml_abx__b01__2,1.9833997221000002,0.078838191,0.3638314532
ml_abx__b01__3,-0.2453404019,0.0518871206,-0.0790272035
ml_abx__cro__1,0.0732453257,-0.1923720784,0.3222878997
ml_abx__cro__2,0.0211972066,-0.0085819389,0.10925400710000001
ml_abx__cro__3,-1.6074777106,-0.0053562109,-0.7184818104
ml_abx__chl__1,-6.9997242457,-0.6587832035,-1.8842522649000002
ml_abx__chl__2,-3.8645255603,-0.9242868331,-1.6301626145
ml_abx__chl__3,-4.9959739644,-0.7405011435000001,-1.9436156288
ml_abx__cip__1,1.6466131454,-0.1190072798,0.44070444140000004
ml_abx__cip__2,-0.3742036966,-0.0044759721,0.0165354
ml_abx__cip__3,-3.3466379984,-0.06839568160000001,-1.2321601906
ml_abx__clr__1,-8.0148132012,-0.49915717730000003,-1.9270394445
ml_abx__clr__2,-3.6693691225,-0.9562176016,-1.8220703881
ml_abx__clr__3,-2.5612052281,-0.8397931040000001,-2.0141383928
ml_abx__cst__1,-0.0659833068,-0.6163406841,0.1347020481
ml_abx__cst__2,-0.14660249720000001,-0.6206016748000001,0.13541031
ml_abx__cst__3,-1.0972616227,-0.5586389879,-0.2213388594
ml_abx__ctrl__1,0.2829232318,-0.1166496013,0.31016244130000004
ml_abx__ctrl__2,-0.7490267306,-0.051026380600000004,0.20727662
ml_abx__ctrl__3,0.18258581370000002,-0.1833504845,0.3105311283
ml_abx__ctrl__4,0.5309587211,0.0806954445,0.3304123874
ml_abx__ctrl__5,-0.3485338415,0.0191679243,-0.607020917
ml_abx__ctrl__6,0.1010928056,0.2511630976,-0.5513616599
ml_abx__dox__1,-7.4636549277,-0.7860369249,-2.123486846
ml_abx__dox__2,-3.5497981402,-1.2163194972,-1.9741431864
ml_abx__dox__3,-4.1762955095,-0.8969322540000001,-1.9122287610000002
ml_abx__glob__1,1.7262560155000002,-1.3651194326,0.3908335277
ml_abx__glob__2,1.4445377207,-1.2914137657,0.2676428987
ml_abx__glob__3,-0.1060239721,-1.0983352413,-0.8435504156
ml_abx__lvx__1,0.2481059827,-0.0289735559,0.4723209412
ml_abx__lvx__2,0.7953025234000001,0.18845651800000002,0.4053283754
ml_abx__lvx__3,-0.2625702956,0.053335694100000004,-0.4314810383
ml_abx__mec__1,0.6606419721,-0.2293278892,0.3491968233
ml_abx__mec__2,-0.08223799100000001,-0.0863974743,-0.020479620400000002
ml_abx__mec__3,-0.0521006085,-0.10364660020000001,-0.3568322578
ml_abx__mem__1,-0.6007302648,-0.1980404688,0.0682774199
ml_abx__mem__2,0.5089352851,0.19654594220000002,0.4010702123
ml_abx__mem__3,-0.09818271640000001,0.39531110950000004,-0.449334724
ml_abx__nit__1,-17.1260028141,1.1258775551,-1.8529983361
ml_abx__nit__2,-17.5041978804,1.354755592,-2.2415804042
ml_abx__nit__3,-17.479413427,1.3452369068,-2.5730471248
ml_abx__ntx__1,-16.9422557308,-0.5519501863,-1.241304038
ml_abx__ntx__2,-15.7571946867,-0.7382328027,-0.8102307222
ml_abx__nor__1,0.7412034455000001,0.3269633085,0.6147763583
ml_abx__nor__2,-1.672739546,0.189146892,0.1958367194
ml_abx__nor__3,-2.7761031858000003,0.257646025,-0.625870343
ml_abx__pb__1,-2.2148865621000002,-0.7179253264000001,-0.045681297
ml_abx__pb__2,-0.6272953489,-0.5924204416000001,0.2548067368
ml_abx__pb__3,-0.6122818588,-0.8001687414,-0.0161794091
ml_abx__tmp__1,1.9226327206,-0.2532161449,0.5816347862
ml_abx__tmp__2,0.600011151,-0.6214561914,0.37890662480000004
ml_abx__tmp__3,-1.2251970797,-0.6251811719,-0.5855826522
mut_abx__del_mutS_000nor__1,-0.8625281523,0.0970123236,-0.1165982831
mut_abx__del_mutS_000nor__2,-0.111098422,-0.2186048391,-0.060550110500000004
mut_abx__del_mutS_000nor__3,0.9736265743,0.1215925154,0.1771483936
mut_abx__del_mutS_125nor__1,-1.2436944371,-0.0278850961,-0.0388743695
mut_abx__del_mutS_125nor__2,-1.6323897236,0.0976449876,-0.2188822302
mut_abx__del_mutS_125nor__3,-2.3247025505,0.24585199270000002,-0.1752381318
mut_abx__del_mutS_250nor__1,-2.3669612794,-0.012723672200000001,-0.0691234574
mut_abx__del_mutS_250nor__2,-1.1976336876,-0.1427372924,-0.1674326576
mut_abx__del_mutS_250nor__3,-2.283064998,0.1642186103,-0.2946422331
mut_abx__del_mutS_375nor__1,-3.0172504437,0.304930242,-0.0329850276
mut_abx__del_mutS_375nor__2,-0.6599687026000001,0.47015486110000004,0.139685675
mut_abx__del_mutS_375nor__3,-2.8992373385,0.3298855515,-0.21150780830000002
mut_abx__del_mutS_500nor__1,-3.3285952747,0.3784304416,-0.20451142630000002
mut_abx__del_mutS_500nor__2,-3.5227941735,0.4791398864,-0.1582637064
mut_abx__del_mutS_500nor__3,-3.1989634972,0.023032378500000002,0.1369965031
mut_abx__del_mutS_625nor__1,-2.7102770842,-0.6495468024000001,0.0787838832
mut_abx__del_mutS_625nor__2,-3.4607750601,0.1293026924,0.0128665328
mut_abx__del_mutS_625nor__3,-3.9361995084,0.43389779580000004,0.0378020203
mut_abx__del_mutS_750nor__1,-3.6335922678,0.4700040541,-0.1668619379
mut_abx__del_mutS_750nor__2,-3.928914195,0.5893872825,0.174108656
mut_abx__del_mutS_750nor__3,-3.5219384753,0.3831052922,-0.2890885717
mut_abx__del_mutS_875nor__1,-3.5089781421,0.3295755399,0.2486454287
mut_abx__del_mutS_875nor__2,-3.792087786,0.6226805845,0.0736348976
mut_abx__del_mutS_875nor__3,-3.5515221026,0.2557763552,0.2495487052
nit_yeaG__wt_Nminus__1,-1.3430182597,0.4613139096,-0.0288652676
nit_yeaG__wt_Nminus__2,1.3430182597,-0.4613139096,0.0288652676
nit_yeaG__wt_Nplus__1,-4.1240308707,-2.2304418322,0.4067190148
nit_yeaG__wt_Nplus__2,-3.4873940238,-1.6713529146,0.0607627829
nit_yeaG__del_yeaG_Nminus_24h__1,-2.6437006335,-2.237945271,-0.1404901613
nit_yeaG__del_yeaG_Nminus_24h__2,-1.8335179545,-1.4605007973,-0.2947967347
nit_yeaG__del_yeaG_Nminus_24h__3,-0.6712985288000001,0.2189535879,-0.9135410872
nit_yeaG__del_yeaG_Nminus__1,-0.8025084368000001,-0.0005819889000000001,0.4186990196
nit_yeaG__del_yeaG_Nminus__2,0.5765356744,-0.5928889711,0.2213446734
nit_yeaG__del_yeaG_Nplus__1,-3.8417670094,-2.2505650014,0.5989168105
nit_yeaG__del_yeaG_Nplus__2,-3.141826942,-1.8635784236,-0.2549977214
opex__amp__1,-0.2476488553,-0.1487251704,-0.0864157517
opex__amp__2,-0.800889668,-0.0909383045,-0.0603332762
opex__amp__3,-1.4314542087,-0.2760567605,-0.25348378120000004
opex__bak_amp__1,-0.1815130391,-0.1280048182,-0.3832216896
opex__bak_amp__2,-2.0270061203,-0.1696651311,-0.5446892557
opex__bak_amp__3,-1.8832335982,-0.0297308013,-0.36593527140000004
opex__bak_kan__1,-1.6433920510000002,-0.053151654300000004,-0.2700927933
opex__bak_kan__2,-0.732039603,-0.0899749167,-0.43721417360000003
opex__bak_kan__3,-1.66743953,-0.0735199011,-0.4186497434
opex__bak_nor__1,-1.171853411,-0.2236606787,-0.3884149382
opex__bak_nor__2,0.0273666467,-0.1867183711,-0.0208064567
opex__bak_nor__3,-2.370169508,-0.14437137800000002,-0.4762932782
opex__bak_rif__1,-0.38650380370000004,-0.6167399560000001,-0.0349944577
opex__bak_rif__2,-0.3582746665,-1.1151788445,0.3150591238
opex__bak_rif__3,0.2240215968,-0.9311711183,0.28804722520000003
opex__chx_amp__1,-0.2323010896,-0.0517356156,-0.2351001158
opex__chx_amp__2,0.4226664312,-0.0990943314,-0.023597271000000003
opex__chx_amp__3,-0.4824004087,-0.1046609936,-0.158722563
opex__chx_kan__1,-1.3130295822,-0.09648473540000001,-0.20662541310000002
opex__chx_kan__2,-0.3915714639,0.0077388532000000005,-0.1011346608
opex__chx_kan__3,-0.4796724074,0.1446998301,-0.1894652872
opex__chx_nor__1,-0.5072509093,-0.0676566085,-0.1024029838
opex__chx_nor__2,-1.2392774673,-0.0947589315,-0.1148143098
opex__chx_nor__3,-1.4148386885,-0.17706263290000002,-0.3999209607
opex__chx_rif__1,-0.3945493741,-0.0700382621,-0.2458381117
opex__chx_rif__2,-0.2605874037,-0.0337101482,-0.175150397
opex__chx_rif__3,0.0460537442,-0.022135684500000002,-0.0548052926
opex__ctrl__1,-0.0251737397,-0.025180377900000002,0.0354809081
opex__ctrl__2,0.0376556382,0.0196182562,-0.0293820135
opex__ctrl__3,-0.0124818985,0.0055621217,-0.0060988946
opex__etoh_amp__1,1.2003142052,0.2377297239,-0.3003950277
opex__etoh_amp__2,0.5070672217000001,0.1053728839,-0.23004453430000002
opex__etoh_amp__3,0.0230143602,0.13610910980000002,-0.2368358255
opex__etoh_kan__1,1.0612957638,0.025329637500000002,-0.3882078796
opex__etoh_kan__2,0.0565516139,0.0844512438,-0.2317105489
opex__etoh_kan__3,0.0408893434,0.2984237408,-0.3165273121
opex__etoh_nor__1,0.2051308689,0.2674526115,-0.31811287320000003
opex__etoh_nor__2,-0.09104605930000001,0.1119558293,-0.24846069070000001
opex__etoh_nor__3,0.5848121042000001,0.188759698,-0.0914119335
opex__etoh_rif__1,-0.041212307600000005,-0.2067728977,-0.5913329005
opex__etoh_rif__2,0.2966269399,-0.3449538552,-0.5633607716
opex__etoh_rif__3,0.7331401973,-0.3120295367,-0.5637322966
opex__glual_amp__1,-1.7375681055,-0.027405716700000003,-0.3321683864
opex__glual_amp__2,-0.5813275631,-0.0465774128,-0.479006666
opex__glual_amp__3,-0.4743608312,-0.011465278800000001,-0.5529740383
opex__glual_kan__1,-0.8665696162000001,0.1627377317,-0.5991697919
opex__glual_kan__2,-0.8668724012000001,0.1185396816,-0.6886654583
opex__glual_kan__3,-0.7993890737,0.0651542921,-0.3433006764
opex__glual_nor__1,-0.29027671850000003,-0.0607674478,-0.5569898378
opex__glual_nor__2,-0.5589441218,0.057061250800000005,-0.4961166716
opex__glual_nor__3,-0.0347868366,-0.0643940694,-0.7667841115
opex__glual_rif__1,0.193062119,-1.1116646146,-0.22339244860000002
opex__glual_rif__2,0.3160005877,-1.0265227505,-0.082095817
opex__glual_rif__3,0.28475781380000004,-1.3311193672,-0.07060104860000001
opex__h2o2_amp__1,-1.0451793173,-0.4733856206,-0.43136021480000003
opex__h2o2_amp__2,-1.6847020045,-0.24088744950000002,-0.4597404939
opex__h2o2_amp__3,-1.2208750012,-0.28051081510000003,-0.6375277116
opex__h2o2_kan__1,-1.1597638655,-0.1835021285,-0.27392223400000004
opex__h2o2_kan__2,-0.6115392062,-0.28643549630000004,-0.24382352440000002
opex__h2o2_kan__3,0.4249883535,-0.4216527009,-0.3608988779
opex__h2o2_nor__1,-1.7588369074,-0.35515227,-0.4832248092
opex__h2o2_nor__2,-1.6879318196000002,-0.32033416400000003,-0.4071164309
opex__h2o2_nor__3,0.22794455400000002,-0.415150338,-0.48881997050000003
opex__h2o2_rif__1,-0.30164299180000004,-1.4756556003,0.273133711
opex__h2o2_rif__2,1.4609672593,-1.6500959378000002,0.3163287655
opex__h2o2_rif__3,0.9223732335,-1.8451218536,0.2121246705
opex__ippoh_amp__1,-0.5060920109,0.3719460074,-0.15079287830000002
opex__ippoh_amp__2,-0.2760923616,0.3110652578,-0.2159464812
opex__ippoh_amp__3,-1.2176905147000001,0.3040292092,-0.2478346515
opex__ippoh_kan__1,-0.5114681167,0.2289533107,-0.20643693370000002
opex__ippoh_kan__2,0.3298265237,0.2478528718,-0.5127423538
opex__ippoh_kan__3,-0.0373597691,0.0858824131,-0.4970976533
opex__ippoh_nor__1,0.178976728,0.27347030380000004,-0.4305648264
opex__ippoh_nor__2,0.4908980227,0.0774392036,-0.2867220494
opex__ippoh_nor__3,1.2193989632,0.2005616522,-0.2564215147
opex__ippoh_rif__1,0.29580093820000003,-0.4158334091,-0.47288295760000004
opex__ippoh_rif__2,0.3548868726,-0.3722936725,-0.7208976686
opex__ippoh_rif__3,0.1163396685,-0.42089403400000003,-0.6732307946
opex__kan__1,-0.5956270662,-0.11989154410000001,-0.08994474720000001
opex__kan__2,-0.7452676846,-0.0848320095,0.0158784168
opex__kan__3,-1.0202965527,-0.11955097120000001,0.0223942164
opex__nor__1,-0.8588149978,-0.1336187399,-0.1370558627
opex__nor__2,-0.7998457619,-0.0926609917,0.0552089579
opex__nor__3,-0.3859064707,-0.10936016300000001,0.0021889983000000003
opex__paa_amp__1,-0.3669460001,-0.065183774,-0.0681856451
opex__paa_amp__2,-0.2378855845,-0.0738108947,-0.23997165620000002
opex__paa_amp__3,0.3667185019,-0.0797459933,-0.1500811946
opex__paa_kan__1,-0.12577759560000001,-1.2684068936,0.3687806912
opex__paa_kan__2,-0.128108323,-1.3466269961,0.4048670548
opex__paa_kan__3,0.4786426735,-1.242596619,0.3776262252
opex__paa_nor__1,-0.7379161891,-0.049027261600000004,-0.2708878583
opex__paa_nor__2,-0.8328994866,-0.0179690197,-0.173871821
opex__paa_nor__3,-1.1875584785,-0.0730684388,-0.18239743900000002
opex__paa_rif__1,0.40197673640000003,-1.3256091077,0.44654567570000003
opex__paa_rif__2,0.5757093254,-1.3711527518,0.4591297221
opex__paa_rif__3,0.734268589,-1.3257145526,0.2292055584
opex__phenol_amp__1,-2.2309364319,-0.3358632838,-0.5255350565
opex__phenol_amp__2,-1.2044223142,-0.3109811413,-0.27853126710000004
opex__phenol_amp__3,-1.0545056749,-0.21339284930000002,-0.0432394542
opex__phenol_kan__1,-1.0277108938,-0.2874889167,-0.6096670981
opex__phenol_kan__2,-2.8983771817,-0.24577849610000002,-0.2897061301
opex__phenol_kan__3,-0.8707379420000001,-0.212727258,-0.5397799294
opex__phenol_nor__1,-2.7383812948,-0.0939896741,-0.5583371847
opex__phenol_nor__2,-3.3827721798,-0.1553777519,-0.6299270815
opex__phenol_nor__3,-2.848033301,-0.1881061211,-0.7950752853
opex__phenol_rif__1,0.675220225,-1.4714452630000001,-0.3365488092
opex__phenol_rif__2,0.7724022719,-1.9043696117,0.3670599976
opex__phenol_rif__3,0.7034529517,-1.5142838902,0.1971656998
opex__pvpi_amp__1,-1.2813733708,-0.0855962302,0.0139809602
opex__pvpi_amp__2,-1.5551946772,-0.20473712260000002,-0.2720887849
opex__pvpi_amp__3,-0.5202971158,-0.232126876,0.0094845587
opex__pvpi_kan__1,-0.2686771924,-0.1491594181,0.1301113592
opex__pvpi_kan__2,-1.1597633434,-0.057445991,-0.09365611360000001
opex__pvpi_kan__3,-1.1288964649,-0.007572258,-0.11638708760000001
opex__pvpi_nor__1,-1.1542504727,-0.23662909640000002,-0.2263448919
opex__pvpi_nor__2,-0.49865694450000003,-0.2137065217,-0.1370023621
opex__pvpi_nor__3,-1.4087446917,-0.1878706873,-0.0869766619
opex__pvpi_rif__1,1.0447513323,-1.7263115554000001,0.6828060332
opex__pvpi_rif__2,0.45138927300000004,-1.5438332809,0.5884820084
opex__pvpi_rif__3,0.6469986622,-1.6333029250000002,0.7826173652
opex__rif__1,0.9986669935,-1.6022434119,0.6379895324
opex__rif__2,1.2152164704,-1.5719065706,0.7963479792
opex__rif__3,0.6403166948,-1.5849862387,0.5108489536
opex__naocl_amp__1,0.2190554234,-0.20329683540000001,-0.1250830316
opex__naocl_amp__2,-0.7898363190000001,-0.1970135493,-0.07440521530000001
