,A,TrpR
ecoli_00605,-0.41720078720000003,-1.031428897
ecoli_00606,-2.8016002457,-1.158267535
ecoli_00607,0.3411398498,-0.956236912
ecoli_00608,-0.32662922980000003,-0.41297468400000004
ecoli_00609,2.139409832,-0.48094553300000004
ecoli_00610,2.2361116448000002,-0.35102923700000005
ecoli_00611,2.1300663744,0.001448932
ecoli_00612,1.4434306167,-0.34278033700000005
ecoli_00613,1.1688657253,-0.408172342
ecoli_00614,2.6944560086,0.28866885800000003
ecoli_00615,1.5274133004000001,0.006750493000000001
ecoli_00616,2.0211741512,0.11700212800000001
ecoli_00617,2.3262746706,-0.053992619000000006
ecoli_00618,-1.0822883797,0.17958958700000002
ecoli_00619,-0.6126953829,0.18282114
ecoli_00620,-4.0019405387,0.514822973
ecoli_00621,-4.2123443736,0.48704933100000003
ecoli_00622,0.4938676953,0.753040126
ecoli_00623,0.7545026714,0.7662113260000001
ecoli_00624,-2.0257768984,0.636027632
ecoli_00625,-1.6219522947,0.6614257610000001
ecoli_00626,-0.8959636892,0.57171772
ecoli_00627,-0.5436606871,0.6134434860000001
ecoli_00628,0.0076066429,0.993768415
ecoli_00629,0.10918606600000001,0.783357917
ecoli_00630,-1.2730299968,0.537082931
ecoli_00631,-1.2717618204,0.5470867540000001
ecoli_00632,-1.4896540512,0.5664229540000001
ecoli_00633,-1.3982421277000001,0.423317855
ecoli_00634,-1.8423928184,0.581008855
ecoli_00635,-1.7378768948,0.584109541
ecoli_00636,0.1278280261,0.8693639390000001
ecoli_00637,0.1116418565,1.002423432
ecoli_00638,0.7890800996,0.878490019
ecoli_00639,0.8717625797,0.804919978
ecoli_00640,0.409735614,0.626801585
ecoli_00641,0.6882412513,0.519097228
ecoli_00642,0.5808789734,0.920959567
ecoli_00643,0.1117115013,0.806322222
ecoli_00644,1.0326587098,0.83026997
ecoli_00645,1.101136555,0.796500608
ecoli_00646,1.3862386705,0.75918034
ecoli_00647,1.1959669429,0.7649568330000001
ecoli_00648,-0.11759714140000001,0.667274896
ecoli_00649,-0.20437338900000002,0.625115237
ecoli_00650,-1.2711172231,0.56976781
ecoli_00651,-0.7320488051,0.32545491200000004
ecoli_00652,-0.2185272657,0.512614794
ecoli_00653,0.24088715930000001,0.7525994730000001
ecoli_00654,-1.4184340432,0.511521142
ecoli_00655,-1.7330588596,0.42451798100000004
ecoli_00656,1.4000045435000001,0.783116146
ecoli_00657,1.1298523616,0.755447339
ecoli_00658,-1.1702266342,0.7502073680000001
ecoli_00659,-1.5171729122,0.613321071
ecoli_00660,-2.4721237327,0.64998132
ecoli_00661,-2.6186316363,0.6860735440000001
ecoli_00662,-1.2867152229,0.5617743590000001
ecoli_00663,-1.0016464322,0.531665673
ecoli_00664,-2.1732999883,0.447839959
ecoli_00665,-2.2832255167,0.580546128
ecoli_00666,-1.6662138397000001,0.663260831
ecoli_00667,-2.4105351921000002,0.5577090880000001
ecoli_00668,-2.6972692319,0.573345991
ecoli_00669,-2.1249879899,0.6467439890000001
ecoli_00670,-1.2575917108999999,0.629915506
ecoli_00671,-1.2640162182,0.7399492860000001
ecoli_00672,1.3051191914,0.5831854310000001
ecoli_00673,-0.8141152915000001,0.345366999
ecoli_00674,-1.8811645786,0.6021709150000001
ecoli_00675,-1.9128079079,0.5897984740000001
ecoli_00676,-0.5757660177,0.7225903090000001
ecoli_00677,-0.4781869426,0.694833598
ecoli_00678,-0.66242225,0.701856938
ecoli_00679,-1.4582320686,0.670810863
ecoli_00680,3.2829301642,1.242534645
ecoli_00681,3.4509879162,1.2435569690000001
ecoli_00682,-0.8400609981,0.595468239
ecoli_00683,-1.0640528116,0.745585178
ecoli_00684,0.16215616300000002,0.626372724
ecoli_00685,0.2547203934,0.8474862110000001
ecoli_00686,-1.4825797733,0.686260969
ecoli_00687,-1.3537503504,0.701503341
ecoli_00688,-1.4199141098,0.43099502
ecoli_00689,-1.56797457,0.45780556800000005
ecoli_00690,0.2012737138,0.7894759440000001
ecoli_00691,0.8625037325,0.7538879810000001
ecoli_00692,0.23423489590000002,0.500942031
ecoli_00693,0.44130824430000004,0.31955371800000004
ecoli_00694,0.3011942211,0.6378529740000001
ecoli_00695,0.1607069171,0.45703995300000005
ecoli_00696,-0.5141850004,0.609429792
ecoli_00697,-0.47596861700000004,0.631935962
ecoli_00698,-1.7732650395,0.506185597
ecoli_00699,-1.2400429215,0.705423576
ecoli_00700,-1.1835209554000001,0.622510926
ecoli_00701,-1.1601428014,0.683210092
ecoli_00702,-1.6970336746,1.020353944
ecoli_00703,-1.6580260128000002,0.8196426050000001
ecoli_00704,1.9973687735,0.8662529790000001
ecoli_00705,1.8013331719,1.018526641
ecoli_00706,-1.9485867884,0.551222542
ecoli_00707,-1.7676648741,0.523259934
ecoli_00708,0.332105986,0.78532542
ecoli_00709,0.11793574920000001,0.807392493
ecoli_00710,-1.8150180485,0.5723091760000001
ecoli_00711,-1.9017638549,0.372658037
ecoli_00712,0.5219441086000001,0.9333175610000001
ecoli_00713,0.4563597541,0.943450191
ecoli_00714,-3.3216734529,0.5367964110000001
ecoli_00715,-2.6777950843,0.46352007500000003
ecoli_00716,0.6390393305000001,0.198104163
ecoli_00717,0.1631210273,0.110901711
ecoli_00718,0.25620620380000003,0.054389196
ecoli_00719,0.2038959545,0.125482433
ecoli_00720,0.3968586845,-0.056133434
ecoli_00721,0.25343868810000003,0.081833768
ecoli_00722,7.7302727659,0.8596774530000001
ecoli_00723,7.717859364,0.72041411
ecoli_00724,0.9905178922000001,0.524988125
ecoli_00725,-0.1456980334,0.45007962
ecoli_00727,0.7107536907,0.6865200180000001
ecoli_00728,0.8358736874,0.36883201400000004
ecoli_00729,0.015249212600000001,0.416113027
ecoli_00730,0.5695403627,-0.00026794700000000004
ecoli_00731,-0.020772889000000003,-0.010634409000000001
ecoli_00732,-0.4700067734,0.063969407
ecoli_00733,1.5984816662,0.522482964
ecoli_00734,0.0908336992,0.551594123
ecoli_00735,0.4770463811,0.583100269
ecoli_00736,-0.3726591563,0.336474048
ecoli_00737,0.5958717422,0.453221743
ecoli_00738,-0.1811374373,0.11334498700000001
ecoli_00739,1.178666468,0.167269893
ecoli_00740,-0.0243802005,0.213150569
ecoli_00741,-0.1385741118,0.500870553
ecoli_00742,0.2237358787,0.475677603
ecoli_00743,-0.23738865220000002,0.415536083
ecoli_00744,0.1494076736,0.078723213
ecoli_00745,-0.1578161107,0.29201359800000004
ecoli_00746,-0.0112004194,0.02526505
ecoli_00747,-0.46684879840000004,0.15554409800000002
ecoli_00748,-0.46848592510000003,0.214866135
ecoli_00749,-2.6111642311,0.094682504
ecoli_00750,-2.5330551933,-0.38797634000000003
ecoli_00751,2.9470986058,0.46274306400000004
ecoli_00752,2.6223929285,0.384737133
ecoli_00753,0.0759255466,0.059729548
ecoli_00754,-0.0652298451,-0.01411136
ecoli_00755,-1.600592618,-0.13143712300000002
ecoli_00756,-0.0392548106,0.020556193
ecoli_00757,0.0464713773,0.198480331
ecoli_00758,-0.6495042162,0.160666047
ecoli_00759,-0.0457167325,0.21833695900000002
ecoli_00760,2.2228298141,0.45024212500000005
ecoli_00761,0.2161055938,0.22635797200000002
ecoli_00762,0.1167942993,0.157239779
ecoli_00763,0.5127303218,0.048522987000000004
ecoli_00764,-0.5342666338000001,0.302121582
ecoli_00765,0.373419675,0.33977849800000004
ecoli_00766,0.4762010112,0.25833594200000004
ecoli_00767,-0.7970475965,0.138765769
ecoli_00768,-0.5546261185,0.853255749
ecoli_00769,0.30697580150000003,0.578272734
ecoli_00770,0.8537046014,0.683757622
ecoli_00771,0.14999814820000001,0.298177163
ecoli_00772,0.0042796663,0.160996788
ecoli_00773,-0.9207089842,0.670845423
ecoli_00774,-0.8460328435000001,0.779109593
ecoli_00775,0.2634159829,0.327952356
ecoli_00776,0.0178468788,0.314696122
ecoli_00777,-0.6175656175,-0.37506426
ecoli_00778,-0.6450520627,-0.189240765
ecoli_00779,-2.0443096707,0.135800381
ecoli_00780,-1.5543496678,0.174018045
ecoli_00781,0.30313595790000003,-0.024040904000000002
ecoli_00782,0.4618231069,-0.10665730100000001
ecoli_00783,-0.8880855683000001,0.34041554700000004
ecoli_00784,-1.5294564833000002,-0.218190514
ecoli_00785,0.504727863,0.452466715
ecoli_00786,0.8816386230000001,0.26226685
ecoli_00787,-1.6572524454000002,0.44869289100000004
ecoli_00788,-0.5713726448,0.31572261100000004
ecoli_00789,0.0633531,0.17464555
ecoli_00790,-0.6350276438,0.26214059300000003
ecoli_00791,-1.2988962663999999,0.256918262
ecoli_00792,-3.3062438672,0.6266372050000001
ecoli_00793,-0.0944932039,0.15136100300000002
ecoli_00794,-0.4013976447,0.090873889
ecoli_00795,-2.0119866536,0.622781157
ecoli_00796,-2.2936100559,0.661712953
ecoli_00797,-6.2669888943,0.9443139970000001
ecoli_00798,-6.5815381165,1.094857471
ecoli_00799,-5.9776628674,1.809756259
ecoli_00800,-5.2015543185,1.364074575
ecoli_00818,0.2800415204,0.13054257
ecoli_00819,0.1116939602,0.30169736
ecoli_00820,0.2982958352,-0.158042386
ecoli_00821,0.4703182115,0.036635693000000004
ecoli_00822,-0.35355803680000003,-0.212380162
ecoli_00823,-0.2540169402,0.043794988
ecoli_00824,0.03080324,-0.18745007300000002
ecoli_00825,-0.2603713154,-0.166676387
ecoli_00826,-0.47891548500000003,0.309909928
ecoli_00827,-0.4975296903,0.134863972
ecoli_00828,-0.1158451504,0.12898941
ecoli_00829,-0.2007842165,0.18481925800000001
ecoli_00830,-0.1578792439,0.251294732
ecoli_00831,-0.3517145836,0.30164814300000004
ecoli_00832,2.3825134557,0.16175091300000002
ecoli_00833,2.770731361,0.214432017
ecoli_00834,-0.6305753471000001,-0.030741777
ecoli_00835,-0.5597575938,0.061005002
ecoli_00836,-0.3812152907,0.032786568
ecoli_00837,-0.33404582,0.13528222
ecoli_00838,-1.2280723421,0.282473831
ecoli_00839,-0.9593483876000001,0.07900255
ecoli_00840,-0.9946788723000001,0.262286921
ecoli_00841,-1.2953312413,0.079257929
ecoli_00842,-0.48838363440000004,0.222435332
ecoli_00843,-0.2882713066,0.004354499
ecoli_00844,-0.1964420627,0.297897291
ecoli_00845,-0.7614269461000001,0.036412421
