,A,LeuO
SRX254754,-5.8257437473,-2.1088665142
SRX254755,-7.3484492004,-2.3158249723
SRX254756,-7.9369536221,-1.7640004763000001
SRX254757,-2.5806682069,-2.8565862811000002
SRX254758,-3.4847949601,-2.2810040463
SRX254759,-3.6310179543,-3.2033452193
SRX254760,-9.6375107369,-3.0132785832
SRX254761,-10.0542767358,-2.0984754508
SRX254762,-10.0424101335,-1.8824128916
SRX254763,-6.4811755082,-2.1732590973
SRX254764,-7.0356385927,-2.5548334368
SRX254765,-7.3389687147,-2.6034430759
SRX254766,-2.3339681825,-2.7634948589
SRX254767,-4.4099612274,-2.5045780993999998
SRX254768,-4.47530068,-3.3682157215
SRX254772,5.3027378171,-0.6360380418
SRX254773,4.6385593539,0.7043069620000001
SRX254774,5.3661475894,-0.24626303930000001
SRX254775,3.9497578722,-0.4243574506
SRX254776,7.2432875415,-0.7950581617
SRX254777,-0.7632764406,1.3004253781
SRX254778,1.6651221787,0.5950241599
SRX254779,4.1884384752,-0.1030597745
SRX254780,4.1752728632,0.2463843429
SRX254781,-0.6966178005,1.6232141512
SRX254782,1.4033600504,0.9549925994
SRX254783,-0.5198965130000001,1.6911241931
SRX254784,-1.7158571931000002,1.9575132285999999
SRX254785,0.6630160393,1.3095008752
SRX254786,1.6554565337,1.0189338666
SRX7136401,-0.42969010890000003,-0.5878181241
SRX7136403,-0.2661099485,0.4522024463
SRX7136405,0.5442946047,0.3837927218
SRX7136407,0.278428825,0.3714007829
SRX7136409,0.40366653280000003,1.1114194465
SRX7136411,0.6958000574000001,0.1356156778
SRX3754949,0.0670739189,0.0127831455
SRX3754950,-0.0888022807,-0.1225104571
SRX3754951,0.021728361800000002,0.1097273116
SRX3754952,0.0881361895,-0.0763083516
SRX3754953,0.3023178414,-0.1861156743
SRX3754954,-0.0673570025,0.2140183528
SRX3754955,9.2701588783,-0.9735810387
SRX3754956,9.3275987023,-1.018133682
SRX3754957,9.6329710735,-1.0970807014
SRX3754966,0.0679557918,0.20632737180000002
SRX3754967,0.0765036415,0.2116999461
SRX3754969,0.3949787254,0.3861638545
SRX1424798,-0.11386751070000001,0.0642288076
SRX1424799,0.11386751070000001,-0.0642288076
SRX1424800,0.2427394421,0.0802428964
SRX1424801,-0.10198344100000001,-0.0272860751
SRX1424802,-0.0283082285,0.2282567403
SRX1424803,-0.6451550547,-0.10007190440000001
SRX1424804,1.5807754081,0.1815942037
SRX1424805,1.7796170099,-0.2964574428
SRX1424806,0.31721659490000004,-0.1070378379
SRX1424807,0.1597265551,-0.1564779064
SRX1424808,4.4465240365,1.0109459423
SRX1424809,4.4179402057,0.9616302784
SRX1424816,4.883899016,2.0759544232
SRX1424817,4.3517952758,2.2221705659
SRX1424818,1.8651401353,1.3876261689
SRX1424819,1.2853754936000001,1.3829581428
SRX1424824,1.9776042794,0.6516548630000001
SRX1424825,2.2136823131,0.5320908354
SRX1424826,2.4609704323,1.9610091112
SRX1424827,2.9554630483,1.8314717471000002
SRX1424828,0.386938494,1.6038599654999999
SRX1424829,-0.1304185965,1.3811538533
SRX1424830,0.8989504025,1.537771521
SRX1424831,0.5029448152,1.4727630942
SRX1424834,0.3890324081,-0.0763088618
SRX1424835,0.45743967680000003,-0.0024044472
SRX1424840,1.6046107804,2.290103127
SRX1424841,1.3278850102,2.6422167473
SRX1424842,0.844176036,1.7148117736000001
SRX1424843,0.7699585783,1.8886383921
SRX1424844,4.7704902096,0.9779817228000001
SRX1424845,4.9269767536,0.8664246385000001
SRX1424846,0.23041558180000002,2.1972694536
SRX1424847,0.4100560172,1.9881486757000002
SRX5060277,-0.3134474538,0.4031961839
SRX5060279,4.7085174091,0.1326530968
SRX5060281,0.3134474538,-0.4031961839
SRX5060283,4.9350438571,-0.20359466610000002
SRX5936089,-0.1688335225,0.3266930985
SRX5936090,0.7318331601,-0.1009639699
SRX5936091,-0.089023405,-0.0090065299
SRX5936092,-0.4739762326,-0.2167225988
SRX5936093,2.4525489944,-0.619061426
SRX5936094,4.6170949306,-1.0870371778
SRX5936095,-3.5776923797,-0.4784898698
SRX5936096,-4.5470331508,-1.6521730532
SRX5936097,-7.4842116087,-0.0139784049
SRX5936098,-6.9936335573,0.2121023061
SRX5936099,-7.3800093164,0.1416680148
SRX5936100,-6.6158038057,0.1905306866
SRX5936101,-4.6942962111,0.5782970642
SRX5936102,-3.706127156,-0.28834802660000003
SRX5936103,-10.4036063654,0.49161460630000003
SRX5936104,-11.3552779461,0.3545154223
SRX5936105,-13.3732004031,0.5874626182
SRX5936106,-12.7418949098,0.1465734286
SRX5936107,-12.9301341326,0.8553510119000001
SRX5936108,-12.7714506787,0.6438481512
SRX5936109,-13.3473347657,0.7559471024000001
SRX5936110,-13.6866468884,0.37713741710000004
SRX5936111,-14.1535477299,0.9404552770000001
SRX5936112,-12.9521136157,0.7630398686000001
SRX5936113,-12.8097774615,0.5294976490000001
SRX5936114,-13.0370515867,0.8419368709
SRX5936115,-14.2391856202,1.1690728732
SRX5936116,-13.8807484289,0.8800487577
SRX5936118,-14.2492053529,1.175388052
SRX5936119,-13.1532679361,0.8186178598
SRX5936121,-13.8320061251,1.2920587684
SRX5936122,-14.4270040271,1.2625961967000001
SRX5936123,-13.9802201854,1.6733634544
SRX5936124,-14.4978181997,1.6801499252
SRX5936125,-13.9306442032,1.4788924615
SRX5936126,-14.8247114192,1.7648288534
SRX5936128,0.762316624,0.504697138
SRX5936129,1.2488812667,0.3908215
SRX5936130,2.3646257602,-0.5624180684
SRX5936131,2.1791604465,-0.7389113666
SRX5936132,1.144267224,0.049954416700000004
SRX5936133,1.8825277736000001,-0.2953557669
SRX5936134,0.2972989533,-0.1116565907
SRX5936135,0.5302464238,-0.253316303
SRX5936137,-0.5895138345000001,-1.1535765522
SRX5936138,-0.8175738338,-1.3068969191
SRX5936139,-2.2859526984,-0.8109020462000001
SRX5936140,-1.3358386186,-1.0479154100999999
SRX5936141,-0.7762158548,-0.4626786889
SRX5936142,-1.1474527261,-0.1324304271
SRX5936143,-0.5330640966,-0.3927563965
SRX5936144,0.3643817877,-0.0950848895
SRX8557650,-0.0001477637,-0.0497665552
SRX8557651,0.1056977518,0.3147491739
SRX8557652,-0.1055499882,-0.2649826187
SRX8557653,4.5059985369,-1.4374034707
SRX8557654,4.7901376949,-0.9574023785
SRX8557655,4.6154741095,-0.924571549
SRX8557656,3.2921217802,-0.43459102600000005
SRX8557657,3.0855584181,-0.358537569
SRX8557658,3.4113099209,-0.6604572945
SRX8557659,-0.48477369140000004,0.1879077857
SRX8557660,0.8927687926000001,-0.5608307193000001
SRX8557661,0.7455122131,-0.1917652051
SRX8557662,3.189674194,0.2660862825
SRX8557663,3.1119799101,-0.2794462565
SRX8557664,3.103064792,-0.4360962721
SRX8557665,2.438002023,-0.5666992606
SRX8557666,4.1436451682,-0.0922767427
SRX8557667,2.7802664548,-0.6698555682
SRX3405147,-0.49047166870000003,0.1077085182
SRX3405148,-0.4683677552,-0.0285078795
SRX3405149,0.9588394239,-0.0792006387
SRX3405150,0.3587035061,-0.7048217089000001
SRX3405151,1.5148176771,-1.2005269201
SRX3405152,1.6625359504000001,-0.1090341717
SRX3405153,0.040313431500000003,-0.3027493559
SRX3405154,0.6176873277,-0.8584153204
SRX3405155,0.5811803782,-1.0995448831
SRX3405156,2.4567502158,-0.7944827234
SRX3405157,2.435009834,-0.7589891449
SRX312063,-2.4467956135,0.33678021610000003
SRX312064,-2.5836231404000003,0.3722361578
SRX312065,-2.1488370406,0.3752374972
SRX312066,-2.9000174315000002,0.36704042800000003
SRX312067,-3.0421434542,0.253238047
SRX312068,-2.6521657314000002,0.0965715867
SRX312069,-2.6416098684,0.0935794512
SRX312070,0.037504441300000003,-0.1428342643
SRX312071,-0.037504441300000003,0.1428342643
SRX312072,1.4708671882,1.6016181838999999
SRX312073,1.5735824889,1.4430188399000001
SRX312074,-3.3013201426,0.8257272008000001
SRX312075,-3.2647080186,0.6571965411
SRX312076,-4.5743878806,-0.9170117892
ecoli_00001,-0.2338579033,0.040954031
ecoli_00002,0.2338579033,-0.040954031
ecoli_00003,4.4214086112,0.13763054
ecoli_00004,4.8829050872,0.08014075400000001
ecoli_00005,-0.1240478487,-0.317217433
ecoli_00006,0.36460081650000004,-0.044441411
ecoli_00007,2.9699805579,0.727252168
ecoli_00008,2.4495251149,0.895689265
ecoli_00009,0.5524437415,-0.1198699
ecoli_00010,0.43458005580000003,-0.227403978
ecoli_00011,-0.2731784735,-0.167129148
ecoli_00012,-0.1504167115,-0.236193018
ecoli_00014,-0.5118368426000001,-0.15811703800000002
ecoli_00015,-0.3745200838,-0.336886501
ecoli_00016,-0.3731425036,-0.07592660400000001
ecoli_00017,0.0360281792,0.14740077000000001
ecoli_00018,0.19513508640000002,-0.167909724
ecoli_00019,8.1631927509,-0.6767043490000001
ecoli_00020,8.0304655396,-0.8838247300000001
ecoli_00021,7.6574048053,-0.18730031100000002
ecoli_00022,7.5033273562,-0.401799444
ecoli_00023,9.2614315238,-0.248956592
ecoli_00024,9.1294726627,-0.24630438000000002
ecoli_00025,8.1467016447,-0.44925657100000005
ecoli_00026,8.5924193033,-0.46703725300000004
ecoli_00027,2.9234744337,1.155184548
ecoli_00028,3.1437654054,1.112523071
ecoli_00029,0.7025662094,0.36235990300000004
ecoli_00030,0.618774644,0.266253192
ecoli_00031,-0.4072590627,1.373282923
ecoli_00032,0.5605229914000001,1.29132909
ecoli_00033,1.4684535317,0.37202483000000003
ecoli_00034,2.1692737883,0.24142854200000002
ecoli_00035,0.5255637712,0.009958305
ecoli_00036,0.8528643191,0.26847118600000003
ecoli_00037,-1.2612908155,-0.387910586
ecoli_00038,-1.1570128199,0.30071684600000004
ecoli_00039,0.9934050133000001,-0.07479838800000001
ecoli_00040,1.4035070358000001,-0.006636232000000001
ecoli_00041,0.9421191310000001,0.39263507400000003
ecoli_00042,-0.3364188893,-0.072422464
ecoli_00043,1.8763071795,-0.208640722
ecoli_00044,2.0187179064,0.014041107
ecoli_00045,1.5088301996,-1.074158577
ecoli_00046,1.7995796567,-0.46148028700000004
ecoli_00047,1.8856902182000002,-0.06692136600000001
ecoli_00048,1.6186171936,-0.304557187
ecoli_00049,0.9087770751,0.141377737
ecoli_00050,-0.3348325834,-0.048965676
ecoli_00051,-0.6275990805,-0.32065360800000003
ecoli_00052,-1.174349369,-0.1710235
ecoli_00053,-0.6115930564000001,-0.132848472
ecoli_00054,-2.8709954712,1.243544192
ecoli_00055,-2.4540139445999998,1.18287943
ecoli_00056,-0.5739358973,-0.005162105
ecoli_00057,-0.5964218632,0.546318843
ecoli_00058,-3.0049085561,0.355429851
ecoli_00059,-3.0828366394,-0.031374383
ecoli_00060,-2.921141246,0.292730498
ecoli_00061,-2.658080686,0.033277156
ecoli_00062,-4.4996292565000005,0.9305991370000001
ecoli_00063,-4.397993692,0.421815733
ecoli_00064,-3.6931749114,-0.330434969
ecoli_00065,-3.7834680332,-0.314991574
ecoli_00066,-5.458799772,-0.371075191
ecoli_00067,-5.8915912162,-0.23903770600000002
ecoli_00068,0.1689349574,1.078137457
ecoli_00070,-0.4996383327,0.177021793
ecoli_00071,-1.1082399237,0.6247662230000001
ecoli_00072,-0.3819558395,0.34636137
ecoli_00073,-1.5707243946,1.558017887
ecoli_00074,-2.4046867973,0.9235749510000001
ecoli_00075,-2.7228836576,1.151477943
ecoli_00077,-0.8926215192,1.9352178050000002
ecoli_00078,-2.5574271672,2.8350950900000003
ecoli_00079,-0.9700381708,0.727923037
ecoli_00080,-1.3253337689,1.641787136
ecoli_00081,-0.5457383101000001,0.9316758810000001
ecoli_00082,-0.2884136834,-0.076998305
ecoli_00083,0.005651405500000001,-0.124633611
ecoli_00084,1.1411401780000001,0.11226119500000001
ecoli_00085,0.6031834197,0.260860228
ecoli_00086,-2.4336058077000002,-0.13203088
ecoli_00087,-2.2930644407,-0.449146456
ecoli_00088,0.9034927375,-0.035982231
ecoli_00089,0.9126998372,0.057382508000000006
ecoli_00090,1.2478662632,-0.08997983100000001
ecoli_00091,1.2304763253,0.175026076
ecoli_00092,-0.6570851302,0.7206342330000001
ecoli_00093,0.2330889233,-0.18275107200000001
ecoli_00094,-14.11208563,0.5054719670000001
ecoli_00095,-13.5544377994,0.711144262
ecoli_00096,0.4315567294,0.665388376
ecoli_00097,0.9866710718,0.5396506520000001
ecoli_00098,-10.7239189132,0.26868348200000003
ecoli_00099,-10.925676621200001,-0.343223504
ecoli_00100,-0.1813550595,-0.54935733
ecoli_00101,0.5304040831,-0.163843454
ecoli_00102,0.5409734420000001,-0.050527874
ecoli_00103,-10.8796647801,-0.74532414
ecoli_00104,-10.7882539605,-0.9490855090000001
ecoli_00105,-1.238087565,-0.23202213300000002
ecoli_00106,-0.5967331236,-0.487495695
ecoli_00107,-0.9466084812000001,-0.126055669
ecoli_00108,0.5074278249,0.39389592500000004
ecoli_00109,0.0127922721,0.352046171
ecoli_00110,1.1899860652,0.097358121
ecoli_00111,1.1348256394,-0.008823492
ecoli_00112,0.783596976,-0.022446661
ecoli_00113,1.5480490210000002,0.789943786
ecoli_00114,2.0951764618,1.031951484
ecoli_00115,1.9531009796,1.112183253
ecoli_00116,2.0836907118,-0.11879010200000001
ecoli_00117,2.2158248345000002,-0.010179708
ecoli_00118,2.0379766758,-0.593332422
ecoli_00119,1.0499154063,-0.06689537200000001
ecoli_00120,1.3669588293000001,-0.30060838100000004
ecoli_00121,0.8837516096,-0.29860403900000004
ecoli_00122,0.11929498790000001,-0.153189594
ecoli_00123,1.0699089532,0.005727252
ecoli_00124,1.1536219295,0.182475309
ecoli_00125,-1.1025051024,-0.144782788
ecoli_00126,0.5625889821,-2.433599924
ecoli_00127,0.6190135853000001,-1.062971117
ecoli_00128,1.0449461705,-1.319903721
ecoli_00129,-0.8893574084,-0.27538321600000004
ecoli_00130,0.31908518,-0.477380097
ecoli_00131,-0.9188688021,0.633566857
ecoli_00132,0.4747831428,-0.17786142200000002
ecoli_00133,0.0410768873,-0.064643158
ecoli_00134,2.5324122818,0.044089767
ecoli_00135,1.4386161748,-0.700110251
ecoli_00136,-0.9605801091,-1.055057563
ecoli_00137,-0.30775715810000004,-0.193835966
ecoli_00138,-0.6058909091,-0.5008309670000001
ecoli_00139,0.2603417243,-0.8334269740000001
ecoli_00140,0.540453356,-1.039784925
ecoli_00141,-1.4865644585,-0.39196698700000004
ecoli_00142,-3.5895816905,-0.45576853300000003
ecoli_00143,1.2870020908,-0.194018779
ecoli_00144,-3.8503967141,0.8660770120000001
ecoli_00145,-6.4877090313,2.304879919
ecoli_00146,1.3727381634,0.5846129999999999
ecoli_00147,-0.10038697860000001,1.6211573910000001
ecoli_00148,-0.9720316882000001,0.36274701600000003
ecoli_00149,2.4015797385,0.550417573
ecoli_00150,-0.3881082433,0.937041557
ecoli_00151,-0.45073941440000004,1.6023142510000001
ecoli_00152,-1.485116441,0.802911185
ecoli_00153,-2.5585754372,0.727203094
ecoli_00154,-2.1560171661,1.7647349220000002
ecoli_00155,-2.6990879088,1.408312041
ecoli_00157,0.5259887307000001,0.763489708
ecoli_00158,0.5150866980000001,0.7657078110000001
ecoli_00159,-0.5814265778000001,-0.824939677
ecoli_00160,1.0255101196,-0.28371957200000003
ecoli_00169,0.3408603912,-0.838139301
ecoli_00170,0.7261215039000001,-0.300869775
ecoli_00171,-0.0214303799,-0.316605743
ecoli_00172,-0.9106769999000001,-0.029868104000000003
ecoli_00173,-2.8517356526,0.8392529740000001
ecoli_00174,-3.0165028956,0.6909358840000001
ecoli_00175,-3.2193079053,0.055353624000000004
ecoli_00176,-3.3504073355,0.446451003
ecoli_00177,0.7634282065,0.39213844000000003
ecoli_00178,1.8428866756,0.28733498
ecoli_00179,-4.2964175351,0.98829543
ecoli_00180,-3.9971965564,0.979480729
ecoli_00181,-2.1272387951,-0.069579687
ecoli_00182,-2.320118027,-0.234057489
ecoli_00183,-2.5242882962,-0.13319751300000002
ecoli_00184,-2.8558692633,0.19221737300000002
ecoli_00185,-0.405950393,-0.385577559
ecoli_00186,-0.5665064223,-0.231635474
ecoli_00187,-0.6021472055,0.082037723
ecoli_00188,-0.4113800624,0.031367556000000005
ecoli_00189,-1.063403722,-0.18697128500000001
ecoli_00190,-0.9513308887,-0.24192063300000002
ecoli_00191,-0.748300586,-0.01850756
ecoli_00192,-1.8744085368,0.47054068800000004
ecoli_00193,-0.1543026612,-0.326075853
ecoli_00194,-0.0393212926,-0.473559755
ecoli_00195,0.9803570823000001,0.027828903000000002
ecoli_00196,-4.2567908396,-0.20327308700000002
ecoli_00197,-3.8769785525,-0.21423255900000002
ecoli_00198,1.3772806070999999,0.31671345700000003
ecoli_00199,0.5438863483,-0.065699385
ecoli_00200,0.571783225,0.370526204
ecoli_00201,-2.8386300002000002,0.8396865920000001
ecoli_00202,-3.300904492,0.590617998
ecoli_00203,-0.4613812557,0.432039742
ecoli_00204,1.211699521,0.43306165300000005
ecoli_00205,-1.5376306912,1.146332385
ecoli_00206,-1.6534326266,1.047685169
ecoli_00207,-0.8557871948,1.480292529
ecoli_00208,0.7817872426,1.376002245
ecoli_00209,-1.0766640253,-0.626689071
ecoli_00210,-1.3266401683,0.3852004
ecoli_00211,0.0581757503,0.132225227
ecoli_00212,-0.0495417567,-0.55217255
ecoli_00213,-2.611771785,0.6180241910000001
ecoli_00214,-1.5170131348,0.665454066
ecoli_00215,-0.30490992440000003,0.113352647
ecoli_00216,-0.7280125375000001,0.268000414
ecoli_00217,-0.4639447853,0.5379541
ecoli_00218,-1.4097964384,0.8945231220000001
ecoli_00219,-1.2113739427,-0.6077975680000001
ecoli_00220,-1.0272849569,-0.390152406
ecoli_00221,0.1113350126,-0.308982173
ecoli_00222,0.47904303460000003,0.301755027
ecoli_00223,1.5212194581,0.48880980100000004
ecoli_00224,1.4518370789000001,0.502831849
ecoli_00225,-2.9468273665,0.20557335300000001
ecoli_00226,-2.1657380794,0.8978815960000001
ecoli_00227,-0.9601316240000001,0.19084909600000002
ecoli_00228,-1.4549400645000001,0.35320928900000004
ecoli_00229,0.9468796687000001,0.705848963
ecoli_00230,1.4409916292,0.395871004
ecoli_00231,1.8412839545000002,0.634456804
ecoli_00232,2.0171383269,0.881194503
ecoli_00233,-0.9321371795000001,0.4181263
ecoli_00234,-0.5155573077,0.14653311200000002
ecoli_00235,-2.6837523710999998,0.325055288
ecoli_00236,-1.8903171853,0.558148949
ecoli_00237,-1.4930872125,0.274087155
ecoli_00238,-0.4019981547,0.6378775999999999
ecoli_00239,-0.7701661423,0.49491685500000004
ecoli_00240,-0.8855547508,0.501842234
ecoli_00241,-0.628632227,0.54574637
ecoli_00242,-1.4478241511,0.551637998
ecoli_00243,-1.4138468101,0.553514865
ecoli_00244,-1.8974551734,-0.5624871300000001
ecoli_00245,-1.674815985,-0.086367411
ecoli_00246,-1.3172305724,-0.22611662600000001
ecoli_00247,-1.6367708528,-0.53814181
ecoli_00248,-0.7700840760000001,-0.854604974
ecoli_00249,-1.1177363495,-0.538958277
ecoli_00250,-0.7045893206,-0.33679931100000005
ecoli_00251,0.3844677875,-0.584168602
ecoli_00252,-0.10379750580000001,0.14855010500000002
ecoli_00253,-2.410479302,0.553323737
ecoli_00254,-2.9094250542999998,0.07707688800000001
ecoli_00255,-3.0829564422,-0.771921661
ecoli_00256,-3.7664491446,-0.618695487
ecoli_00257,-1.3123247285000001,-0.45040649200000005
ecoli_00258,-0.9464591652000001,-0.306843068
ecoli_00259,-3.5547609605,0.686146624
ecoli_00260,-3.9081560829,0.8390840180000001
ecoli_00261,-3.5333496153,-0.853485779
ecoli_00262,-5.386629439,-0.006179801
ecoli_00263,-0.4641174404,-0.026503699999999998
ecoli_00264,-0.3772387393,0.108834252
ecoli_00265,0.18744158060000002,0.557803256
ecoli_00266,0.2951688538,0.468286817
ecoli_00267,0.47199389350000004,0.689147041
ecoli_00268,0.1247855006,0.322158345
ecoli_00269,1.7050618910000002,0.764351721
ecoli_00270,1.3310297865,0.827133262
ecoli_00271,2.1608884462,0.304986427
ecoli_00272,2.5167779833,-0.084024728
ecoli_00273,-0.6380605296,0.61055861
ecoli_00274,-0.5931690179,0.396920488
ecoli_00275,0.2106060927,0.49925432000000003
ecoli_00276,0.25737828960000003,0.554884826
ecoli_00277,1.7147977473,0.669765476
ecoli_00278,1.3743708456000001,0.585161127
ecoli_00279,1.7912679077,1.305378235
ecoli_00280,1.1876545136,1.483874436
ecoli_00281,-0.2409515949,-1.417934588
ecoli_00282,-0.2381916507,-0.6825078840000001
ecoli_00283,-1.1847688924,-0.299742004
ecoli_00284,-1.7584425342,-0.24870414700000001
ecoli_00285,-0.269990181,-0.285956996
ecoli_00286,-1.001621239,-0.513329286
ecoli_00287,-0.9707250664,0.9091908240000001
ecoli_00288,-1.6049389992,0.7813028270000001
ecoli_00289,0.4848291169,0.033302309
ecoli_00290,0.7296670312,0.443211968
ecoli_00291,1.417508876,0.29620681
ecoli_00292,1.4392580721,0.630377072
ecoli_00293,1.3961653315,0.8350854280000001
ecoli_00294,1.4776193713999999,0.370999481
ecoli_00295,1.0989880482,0.05441254
ecoli_00296,1.1478082689,-0.100143467
ecoli_00297,1.4312402225,0.74277736
ecoli_00298,1.36874143,0.8646902280000001
ecoli_00299,0.2455367943,-0.359060924
ecoli_00300,0.1987828818,-0.35741828000000003
ecoli_00301,0.4261918482,-0.974272884
ecoli_00302,0.9398768142,-1.146049894
ecoli_00303,-0.401717928,0.009307549
ecoli_00304,-0.1676463468,0.019377096
ecoli_00305,0.6055862567,1.072756506
ecoli_00306,1.0545538314,0.61513217
ecoli_00307,0.0594298549,0.7556238930000001
ecoli_00308,0.2073234759,0.7979509730000001
ecoli_00309,-0.4899431393,0.748488029
ecoli_00310,-0.5419162673,1.012854638
ecoli_00311,-0.4107447218,1.3334642300000001
ecoli_00312,0.3129742695,1.7159181270000001
ecoli_00313,0.06761114900000001,0.480874793
ecoli_00314,0.0085619167,0.295006914
ecoli_00315,-1.1715707675,0.5277199810000001
ecoli_00316,-0.5854261070000001,0.467657468
ecoli_00317,0.2093532075,0.502018677
ecoli_00318,0.248445133,0.4202278
ecoli_00319,1.0525138141000001,-0.279647617
ecoli_00320,0.7054515405,-0.070141243
ecoli_00321,0.5333882695000001,1.173897135
ecoli_00322,0.5127230924,1.496546696
ecoli_00323,0.0030644991,-0.72759319
ecoli_00324,-0.2024607616,-0.364821756
ecoli_00325,-0.6393486122,0.11372947100000001
ecoli_00326,0.5403508907,0.13920559300000002
ecoli_00327,0.7226825640000001,-0.583467429
ecoli_00328,1.3081209327,-0.20226944900000002
ecoli_00329,0.21465394510000002,0.123031386
ecoli_00330,0.5583157838,-0.185566698
ecoli_00331,1.7350531773,0.44673814
ecoli_00332,1.8538483175,0.44290718100000004
ecoli_00333,2.6118276275,0.47448682200000003
ecoli_00334,2.3655118385,0.26771262100000004
ecoli_00335,0.6956016246000001,-0.8050700580000001
ecoli_00336,0.4090512461,-1.214567927
ecoli_00337,0.7193242916,-0.264788376
ecoli_00338,1.2461040878,0.042258544
ecoli_00339,0.2561520969,-0.703149813
ecoli_00340,0.3991235668,-0.49699365
ecoli_00341,0.0950263749,-0.6923221310000001
ecoli_00342,0.1755890144,-0.9654077660000001
ecoli_00343,-1.6025003629999999,0.178509828
ecoli_00344,-2.1739493076,0.421219092
ecoli_00345,0.9693055936,-0.44598182500000005
ecoli_00346,1.039796505,0.09770534
ecoli_00347,-0.015574381000000002,0.24669966200000001
ecoli_00348,-0.371758597,0.09217317400000001
ecoli_00349,0.1584824504,0.33649415400000005
ecoli_00350,-0.4383148256,0.027957509000000002
ecoli_00351,0.5558932836,1.274662667
ecoli_00352,0.5049487212,0.068259288
ecoli_00353,1.2772679915,0.09267639200000001
ecoli_00354,0.7406706207,0.22575655900000002
ecoli_00355,-1.4290056218,0.37068947900000004
ecoli_00356,-1.5648213973,0.324067078
ecoli_00357,1.1982801862,0.719844491
ecoli_00358,1.3103551384,0.709496456
ecoli_00359,0.5063929669,0.445390549
ecoli_00360,0.6576258407000001,0.522676695
ecoli_00361,1.9999864972,0.452440381
ecoli_00362,0.8534547701,0.5309902120000001
ecoli_00363,-1.8359490669,0.34232752600000005
ecoli_00364,-1.9246091444000002,0.28537295900000004
ecoli_00365,-17.2435988895,-1.088938302
ecoli_00366,-15.0299600688,-2.143447121
ecoli_00367,-15.3347258023,-0.838987076
ecoli_00368,-15.1082016499,-1.033777435
ecoli_00369,-6.0750754104,0.7098885970000001
ecoli_00370,-2.6580467447,-0.014189368
ecoli_00371,-15.1726243133,-1.78050563
ecoli_00372,-15.7545705008,-1.161576077
ecoli_00373,-14.8642042876,-1.066373022
ecoli_00374,-14.5950037986,-1.062146181
ecoli_00375,1.598022936,0.067253693
ecoli_00376,1.5674797336,0.45817998
ecoli_00377,-16.4325748961,-1.9861848
ecoli_00378,-16.330422817,-2.328452457
ecoli_00379,-18.210984453000002,-1.80897945
ecoli_00380,-17.8667274682,-1.652497547
ecoli_00381,-0.12382020040000001,0.20317779400000002
ecoli_00382,0.3631953558,0.15344216700000002
ecoli_00383,-14.3831246718,-1.350282611
ecoli_00384,-14.3846151579,-1.249831092
ecoli_00385,-13.4286648698,-1.404798183
ecoli_00386,-13.6288537101,-1.111001689
ecoli_00387,1.1456383482999999,-0.806899236
ecoli_00388,0.6454546592,-0.456666147
ecoli_00389,-15.0183608842,-1.418481188
ecoli_00390,-15.3411723827,-1.55711092
ecoli_00391,-14.4235443533,-1.831503985
ecoli_00392,-14.2167893871,-1.845635496
ecoli_00393,-1.9715947862,-0.582083204
ecoli_00394,-2.4164717155,-0.017947256
ecoli_00395,-0.6434973431000001,-1.111186227
ecoli_00396,-0.004659660600000001,-0.42118754900000005
ecoli_00397,-0.5776770368,0.8131725780000001
ecoli_00398,-0.1441362502,0.9763505630000001
ecoli_00399,-1.4716085127,1.355986217
ecoli_00400,-2.5302271072,1.089465401
ecoli_00401,-1.4621272748,-0.061893081
ecoli_00402,-1.5234292778,-0.25939317
ecoli_00403,-3.438431936,0.9826444540000001
ecoli_00404,-3.7025835564,0.398775796
ecoli_00405,-1.6164818571000001,0.799897348
ecoli_00406,-1.4803367451,0.74494643
ecoli_00407,-0.8486946309000001,-0.026028946
ecoli_00408,-0.6803940588,-0.181582024
ecoli_00409,-1.2196842294,0.24681050100000002
ecoli_00410,-0.152823659,0.085938735
ecoli_00411,-2.1530297432,-0.726799415
ecoli_00412,-2.1352273679,-0.27044751
ecoli_00413,-1.4207773902,-0.219046011
ecoli_00414,-1.3113082729,-0.007687523000000001
ecoli_00415,0.014431021300000001,0.213027884
ecoli_00416,-0.08351306480000001,0.291340686
ecoli_00417,-1.9661110124,-0.272393047
ecoli_00418,-1.6956055425,-0.453989623
ecoli_00419,-0.6755714398,-0.581351258
ecoli_00420,-1.3431914745,-0.43543449300000003
ecoli_00421,-1.5847932504000002,0.40799576
ecoli_00422,-1.7366116325,0.027954268
ecoli_00423,-1.3596646878,0.12321224500000001
ecoli_00424,-0.6001958077,0.22076911200000002
ecoli_00425,-3.1000068797,-0.004187775
ecoli_00426,-3.2481242455,-0.741445102
ecoli_00427,-0.23368464830000002,-0.05847755600000001
ecoli_00428,-0.7597097659000001,-0.14317601100000002
ecoli_00429,-1.5304489751,-0.547505695
ecoli_00430,-1.7516556952,-0.384751446
ecoli_00431,-1.5470073808,0.49586600100000006
ecoli_00432,-0.4750124222,0.951646223
ecoli_00433,-0.5458525582,0.43015781900000005
ecoli_00434,-1.1620873262,0.25049408900000003
ecoli_00435,-2.0766090944,0.149607074
ecoli_00436,-1.8340171609,0.24099778900000002
ecoli_00437,-0.9096855912,-0.37854333500000004
ecoli_00438,-0.9547108584,-0.468932687
ecoli_00439,-1.9692556325,1.026987965
