,A,CcpA
SRX5347616,-4.072301551491564,-0.09358700289686972
SRX5347617,-9.415963713169903,-0.3358850882833391
SRX5347618,-7.806481200052093,0.051410936975520016
SRX5347619,5.084048602367023,0.2287600544194248
SRX5347620,-7.723239738404641,-0.24059203770718615
SRX5347621,-11.145236286702392,-0.16426905084774646
SRX5347622,-11.628893243241803,-0.3700275220433866
SRX5347623,-8.440120958272738,-0.19137355860530286
SRX8170783,-6.363218035842322,-0.19891166870811536
SRX8170784,0.17123151132793246,0.09815840255879316
SRX8170785,6.1919865245143875,0.100753266149324
SRX8170786,-1.0840399521104824,-0.6019256589212585
SRX8170787,3.2510482566920507,-0.4361730544948124
SRX8170788,5.748259634224222,-0.25841021757628546
SRX5177009,12.251259748010323,0.17147066146711687
SRX5177010,10.700198158288117,0.5151428458414751
SRX5177011,2.8371874854028665,0.7403811431208949
SRX5177012,4.031507594806819,0.4606550039365409
SRX7354731,-0.1794596385947895,0.19156851073902811
SRX7354732,0.1794596385947893,-0.19156851073902906
SRX7354733,14.028186244223356,-0.4847193520802824
SRX7354734,16.622217136142474,-0.3274288822975091
SRX7354735,5.862027121993724,0.6705679122029071
SRX7354736,8.610215478496237,0.6949355007967961
SRX7354737,8.851354055961517,0.9600979680195492
SRX7354738,7.8637448958390035,0.8957788230256982
SRX2508581,-0.4345708948535198,0.042316133431571146
SRX2508582,-0.06937365599663592,-0.24278294946247314
SRX2508583,-24.14847380224166,-0.33733437275785505
SRX2508584,-20.046398183496734,-0.1468381567026693
SRX2508585,0.3853880815136436,-0.04521202672179392
SRX2508586,0.4270008565504449,-0.11333220722643668
SRX2508587,-26.5488162944569,-0.4246982644597015
SRX2508588,-26.286143470566568,-0.4758346564225917
SRX2508589,0.04918281333987682,0.002895893290222773
SRX2508590,-0.6136471825297222,-0.12692532823478153
SRX2508591,-6.804004984949435,-0.21866667290921704
SRX2508592,-2.7834620134790287,-0.0989565185990191
SRX1736086,1.1339945890905965,0.12125482250790752
SRX1736087,-1.1213823558528455,0.2884490304043279
SRX1736088,-0.012612233237738992,-0.40970385291223455
SRX1736089,-10.733544968486973,-2.4636492286812635
SRX1736090,-13.259465054859335,-2.4391301169872133
SRX1736091,-8.788275074201085,-2.5231954795744316
SRX1736092,-0.09456467088440833,0.4752931081252232
SRX1736093,-0.8877410478195735,0.2117427276969348
SRX1736094,3.1087428511580053,-0.17248965070348274
SRX1736095,-9.83966443558047,-1.9524971135735385
SRX1736096,-9.681059132434296,-2.252189763816559
SRX1736097,-7.7724495371676126,-2.8020653207242923
SRX7176371,0.3982697881255951,0.06337928513888967
SRX7176372,1.0073221542490955,-0.028111233842645692
SRX7176373,-1.4055919423747012,-0.035268051296245766
SRX7176374,-0.8858695880589855,-0.07183861917255285
SRX7176375,-0.410188425956496,-0.14983782559683154
SRX7176376,-1.4575825586204667,-0.3026040347697769
