,A,Crp
SRX4705224,-0.442323183,-0.5855978821
SRX4705225,-1.5735322896000001,-0.9927383484000001
SRX4705226,0.0799565839,-1.0770436531
SRX4705227,0.8964175945,-0.9319843065000001
SRX4705228,2.452504557,-0.3099510565
SRX4705229,1.4611971264,-0.5033890871
SRX4705230,-3.2280301236,-0.43552663960000004
SRX4705231,3.3792939854,-0.9039885132000001
SRX4705232,-1.3108043074,-0.882397812
SRX4705233,1.3778966918,-0.1968594431
SRX4705234,2.0536177833,-0.0757624216
SRX4705235,-7.0262694056,-1.1352115054
SRX4705236,3.3850008091,-0.1630694594
SRX4705237,-7.3506611437,-1.1430905682
SRX4705238,-5.6200330132000005,-1.1479592129
SRX2038319,-0.7654461878000001,0.0216952277
SRX2038320,-0.3033395781,0.0089552738
SRX2038321,-0.8219633048,-0.029136735400000002
SRX2038322,-0.48408210170000004,-0.22346250180000002
SRX2038323,2.4159136568,-0.5950074874
SRX2038324,1.5982271262999999,-0.2819178846
SRX2038325,1.0780149862,-0.2129587413
SRX2038326,1.9644629828000002,-0.6664505470000001
SRX2038327,-0.16403173910000002,-0.2899666271
SRX2038328,-1.2742887491000001,-0.0956451908
SRX2038329,1.347584598,-0.534902734
SRX2038330,-1.9983233157,-0.09387450950000001
SRX2038331,-3.2715813264999998,-0.4795015226
SRX2038332,-0.6276617382,0.3381492062
SRX2038334,1.5727637043,-0.2479411708
SRX2038335,0.8305093848,0.1803691418
SRX2038336,-0.2904755106,0.5647813138000001
SRX2038337,-2.4478591293,-0.0535453575
SRX2038338,0.9481577462,0.0598112988
SRX2038339,-2.6910753285,0.1188856227
SRX2038340,3.0361040708,0.34647646330000004
SRX2038341,8.2645459304,-0.08200134910000001
SRX2038342,2.6005835039000003,-0.1543697162
SRX2038343,2.3883788478,0.5010526678
SRX2038344,4.8219533972,0.033069829700000004
SRX2038345,1.3783571595000002,-0.1021128979
SRX2038346,-2.2939069386,-0.5275545316
SRX2038347,-1.9265094833,-0.8740408744
SRX2038348,-2.6888105556,-0.6052099843000001
SRX2038349,-0.59324004,-0.520378201
SRX2038350,-2.6036668722,-0.1808186141
SRX2038351,1.2286630137,-0.2481074814
SRX2038352,2.2695725549,-0.1007067708
SRX2038353,2.1166255408,-0.2493838519
SRX2038354,1.2178253485,0.0934857714
SRX2038355,2.4007473757,0.0258529291
SRX2038356,2.1793640494,-0.7092992376
SRX2038357,-0.1827115584,-0.08150652650000001
SRX2038358,1.8971142324999999,-0.38365261440000004
SRX2038359,3.0575987963,0.30292598800000003
SRX2038360,7.2922469609,-0.5695966895
SRX2038361,2.3314011357,-0.5088220601
SRX2038362,3.4128413006000002,-0.5568547845
SRX2038363,3.1425744622,-0.1075832786
SRX2038364,3.6822508215000003,-0.2548516616
SRX2038365,-2.5386103805999998,-0.5224634022
SRX2038366,-1.5202383547,-0.6997337682
SRX2038367,-2.5941408956,-0.164303206
SRX2038368,0.1275924436,-0.2838038458
SRX2038369,-2.2321626225,-0.14120318680000002
SRX2038370,3.2604318280999998,-0.2275315786
SRX2038371,0.4202477798,-0.1971165942
SRX2038372,1.4061676404,-0.7030767083
SRX2038373,2.1174605391,-0.3391076354
SRX2038374,3.2774593772,-0.8919006833
SRX2038375,0.6942108488000001,-0.8480468999
ERX530520,-1.9981175758,-0.0552460372
ERX530521,5.3295758747,0.2379487723
ERX530522,6.7621139738,0.1666261772
ERX530523,10.4048346401,0.3038599931
ERX530524,1.9981175758,0.0552460372
ERX530525,7.1530462502,0.2803346536
ERX530526,-1.3436836772,-0.038816530200000005
ERX530527,8.4680842366,0.21736006800000002
ERX3212443,-5.635349359,0.02870798
ERX3212444,-4.9685050731,0.0422419746
ERX3212445,-5.185282233,-0.0473495293
ERX3212446,-2.3627845595,-0.1275263066
ERX3212447,-2.5228209677,-0.1188682696
ERX3212448,-2.9445484543,-0.0775782685
ERX3212449,-0.20884310620000002,-0.0172228206
ERX3212450,-0.1411245548,-0.0153227698
ERX3212451,0.34996766090000003,0.032545590400000005
ERX3212452,5.1815378502,0.1223491476
ERX3212453,5.9847453332,0.1974911759
ERX3212454,4.1814813496,0.2034264775
SRX7478973,-0.25075470980000003,-0.060392566700000004
SRX7478974,2.251901616,0.0044704471
SRX7478975,-2.0011469063,0.0559221196
SRX7478976,-1.5591988267999999,-0.0294229657
SRX7478977,0.2595806849,-0.10860318570000001
SRX7478978,-1.6960942267,-0.1133642725
SRX7478979,-4.8267196264,0.029688543100000003
SRX7478980,-4.2046750463,0.0276315887
SRX7478981,-4.0773965444,-0.0099621376
SRX7478982,-4.1684457488,0.0895954796
SRX7478983,-3.8059211572000002,0.10367688060000001
SRX7478984,-3.506115835,0.0034602426000000003
ERX1521038,-0.0736409434,0.2075117463
ERX1521039,0.3486805027,0.009730694
ERX1521040,1.9244300841,0.2850669433
ERX1521041,7.5981782133,0.1631970502
ERX1521042,-4.7999923561,0.1392690724
ERX1521043,13.437228684899999,0.5908241112
ERX1521044,-4.762568053,0.1104686965
ERX1521045,4.762568053,-0.1104686965
SRX621182,-7.1875007602,-1.5681109031
SRX621183,-8.1533140378,-1.7787209304
SRX621184,-7.0249066906,-2.3286332422
SRX621185,-4.9665983124,-2.0720734261000002
SRX621188,-4.1165270124,-2.2153905101
SRX621189,-9.1268563516,-2.5455493469
SRX621190,-0.47494602010000003,0.0910120247
SRX621191,0.47494602010000003,-0.0910120247
SRX621192,-13.478858518,-2.4304813555
SRX621193,-13.5471229733,-2.283345836
SRX6489436,-9.3702279699,-2.5610024343999997
SRX6489437,-12.2751322737,-1.7192127447
SRX6489438,-12.2139260256,-2.5656982779
SRX6489439,0.5349629656,0.2181867704
SRX6489440,-8.6456413907,-0.051637196
SRX6489441,8.1106784251,-0.1665495744
SRX6489442,2.6138653645,0.5013664708
SRX6489443,-8.684057535600001,-0.0310669673
SRX6489444,6.1440925854,-0.0959832862
SRX6489445,-11.170885251,0.1827632689
SRX6489446,-11.7139738892,-0.0362566025
SRX6489447,9.0235091411,-0.13451388420000002
SRX6489448,5.6397903586,-0.3668404044
SRX6489449,-7.5411689945,-0.0648374225
SRX6489450,-4.4150513068,0.0483373318
SRX6489451,-4.4578107198,-0.0097311396
SRX6489452,-11.1847796637,-0.3293122911
SRX6489453,4.1249391391,-0.3831059042
SRX6489454,3.8180807997,-0.0190652403
SRX6489455,-10.0480631413,0.10856884550000001
SRX6489456,5.1122758454,-0.250826488
SRX6489457,-2.083764803,-0.8913190701
SRX6489458,-14.0288397815,-1.4459433789
SRX6489459,-13.2471753886,-1.4845663116
SRX6489460,-8.2725634627,-1.0651718251
SRX6489461,-7.3252856166,-0.7987644547
SRX6489462,-14.4712864425,-1.2519211603
SRX6489463,-11.1561155444,-1.3554675684
SRX6489464,-12.314341025,-1.3336062681
SRX6489465,-12.239462397,-0.8925679957
SRX6489466,-4.1722925258,-1.1430168893000001
SRX6489467,-11.6733654428,-1.4493752758
SRX6489468,-11.8522988089,-1.4050641086
SRX6489469,-11.0001010366,-1.6123595908000001
SRX6489470,-8.8090975309,-1.226893919
SRX6489471,-14.2430494632,-1.5448590486
SRX6452027,5.395597849,-0.1459188516
SRX6452029,-0.5279496028,-0.0579075359
SRX6452030,5.3419965072,-0.10275380890000001
SRX6452031,-1.2829069831,-0.0890509939
SRX6452044,-2.1254764445,-0.4156744168
SRX6452045,-1.2784235058,0.0988768356
SRX6452046,0.09170775140000001,-0.2628324997
SRX6452047,4.4668919288,-0.2208033278
SRX6452048,0.5279496028,0.0579075359
SRX6452059,4.9410980937,-0.2805843959
SRX1828491,13.5057601029,1.0841805474
SRX1828492,14.4186329732,1.1446573046
SRX1828493,6.7448999895,0.9603956705000001
SRX1828494,12.8069622302,1.5682706127000001
SRX1828495,-6.7519203848,-0.4755092777
SRX1828496,-5.2562775371,-0.1918949817
SRX1828497,3.773786551,0.35721379940000003
SRX1828498,3.9930084445,0.3103341766
SRX1828499,1.8399586297,0.8959768911
SRX1828500,3.8434822469,1.151414448
SRX1828501,4.4499746377000005,0.5787595543
SRX1828502,-0.0323399402,0.170452503
SRX1828503,2.2697609991,0.2993918273
SRX1828504,-0.4049606384,0.3449252499
SRX1828505,1.8301941696,0.2963526906
SRX1828506,5.501187429,0.8750640991
SRX1828507,-3.7905800814,-0.326898736
SRX1828508,3.7905800814,0.326898736
SRX3796953,0.11071264460000001,-0.07878716350000001
SRX3796954,-0.11071264460000001,0.07878716350000001
SRX3796955,-6.9059751882,1.2078040582
SRX3796956,-4.684725601,1.3633198144
SRX3796957,4.815976604,-2.4304975054
SRX3796958,5.0801555035,-1.9638896553
SRX3796959,-0.3560450431,0.23973138100000002
SRX3796960,-0.8142378483,0.1717381616
SRX3796961,13.2144933152,0.08582733690000001
SRX3796962,12.0412004403,-0.0164337809
SRX3796963,10.2098744201,-2.9541291327
SRX3796964,8.9468811941,-2.4056994769
SRX3796965,-5.2932695136,-0.18704894200000002
SRX3796966,-6.1934837684,-0.1143135745
SRX3796967,4.6435163067000005,0.1036684385
SRX3796968,0.596266676,-0.5320317657
SRX3796969,9.5904239259,-0.33952435410000004
SRX3796970,9.69890813,-0.5029284707
SRX3796971,0.7706103538,0.051597773300000004
SRX3796972,0.46749940830000003,0.1695436772
SRX3796973,-4.8880840375,0.4016716534
SRX3796974,-0.9122512906,0.0540830645
SRX3796975,4.5312918288,-2.4044391384
SRX3796976,4.5962278927,-2.2572603749
SRX3796977,-0.7912011011000001,0.15715905260000002
SRX3796978,-3.0485584993,0.22238625250000002
SRX3796979,12.563010123,0.029169605100000003
SRX3796980,10.4938562726,0.3152681445
SRX3796981,6.5977812672,-2.3922730427
SRX3796982,5.1408941731,-2.1205585644
SRX3796983,-4.6494286764,-0.14166017990000002
SRX3796984,-6.2815144564,-0.1285585019
SRX3796985,3.1822271017,-0.41390028040000004
SRX3796986,1.1096868916,-0.5311079492
SRX3796987,-6.3646378793,0.7351458547
SRX3796988,-8.8442038036,1.4053881684
SRX2568270,-0.6136086733,-0.004570969
SRX2568271,4.1757604495,0.0653832305
SRX2568272,4.2901682348,0.3822852162
SRX2568273,-1.2271683682,0.21028994880000001
SRX2568274,-4.0814981629,-0.0570535506
SRX2568275,0.6136086733,0.004570969
SRX2568276,3.793943955,0.051884897000000006
SRX2568277,2.7701958389,0.3721571684
SRX2568278,-1.1226629224,0.12152566340000001
SRX2568279,-6.5550711133,-0.0765298296
SRX3421856,-0.4843089847,0.020805030000000002
SRX3421857,0.4843089847,-0.020805030000000002
SRX3421858,-3.7007415568,0.16600598560000002
SRX3421859,-3.7026009453,0.1916775286
SRX3421860,-2.3347330801,0.46786379100000003
SRX3421861,-3.2971049413999998,0.5122323806
SRX3421868,-9.539431286,-0.6219598177
SRX3421869,-11.0709763195,-0.6024762283
SRX2606337,1.7047071134,0.0292773526
SRX2606338,3.360975329,0.3087663784
SRX2606339,4.3852274163,0.7006973645
SRX2606340,6.7182797376,0.8951937533000001
SRX2606341,-3.3546879316,1.5099593280999999
SRX2606342,-2.9923558425000003,1.6124665533
SRX2606343,-4.0521748748,1.3859830142
SRX2606344,-2.7138562460999998,0.8754740065000001
SRX2606345,-2.927837157,0.7672332111
SRX2606346,-2.4766730757,0.2108640436
SRX2606347,-0.8811870693,0.0010693687
SRX2606348,3.1304713189,0.25878484220000003
SRX2606349,6.061616789,0.7206174857000001
SRX2606350,8.4049038377,0.9635479732000001
SRX2606351,-3.3506705806,1.4192736061
SRX2606352,-3.7950902309,1.4553969738
SRX2606353,-5.4942558667,-0.0283162313
SRX2606354,-2.7890070007,0.8151339384
SRX2606355,-3.5979235023,0.8881257601
SRX2606356,4.5816523346,0.41748972510000004
SRX2606357,-0.823520044,-0.0303467213
SRX2606358,2.1328950623,0.12400269800000001
SRX2606359,3.7021874285000003,0.7564198440000001
SRX2606360,6.6405880717,0.803622138
SRX2606361,-2.6162339626,1.7832128196
SRX2606362,-2.0981510883,1.5344472761999999
SRX2606363,-5.9218355366,0.7437536825000001
SRX2606364,-2.2509852985,1.0075067504
SRX2606365,-2.2567010494,0.9965341975
SRX2606366,4.1620266258,0.6395112446
SRX3648427,1.9921447862,0.3949028114
SRX3648428,2.6291829183,0.0860060487
SRX3648429,1.1116162976,0.3337373743
SRX3648430,2.4486885943,0.5086181453
SRX3648431,2.542580348,0.4866754022
SRX3648432,0.2057223846,0.48643220260000003
SRX3648433,2.3309804898,0.3779114022
SRX3648434,1.706161151,-0.0306841953
SRX3648435,-1.7018874516,-0.2753034439
SRX3648436,-3.4184178419,-1.7807047438999999
SRX3648437,-2.1996048485,-1.6147351356000001
SRX3648438,-4.1686637411,-1.7049606803000001
SRX3648439,0.8013274994,0.468238231
SRX3648440,2.7401100168,0.26436147200000004
SRX3648441,-3.334333863,-0.3907059673
SRX3648442,-5.3300942943,-2.0145250609
SRX3648443,-2.0478336256,-1.8700479492
SRX3648444,-3.5411621827,-1.9839799046
SRX3648445,2.3238462347,0.4841423467
SRX3648446,3.0623486143,0.1252630897
SRX3648447,-0.9368698996,0.2504433165
SRX3648448,3.6658477381,0.3181897135
SRX3648449,2.8421329685,0.33640730560000004
SRX3648450,0.1289753253,0.1284474774
SRX3648451,0.6272717567,0.0423286529
SRX3648452,-3.1727914171,-0.3692971329
SRX3648453,-4.0914363715,-0.4560760166
SRX3648454,-3.1312971805,-2.1031438757
SRX3648455,-2.0729907494,-1.9587539556
SRX3648456,-4.0085443559,-2.0893289722
SRX3648457,1.6549608056,0.40077032360000003
SRX3648458,2.9875464424000002,0.19451078430000002
SRX3648459,-1.5362189456,-0.3027589365
SRX3648460,1.0635478346,0.8486849750000001
SRX3648461,1.236755546,0.3938793786
SRX3648462,-2.2856616962,0.148786522
SRX3648463,2.8139944672,0.3369699572
SRX3648464,1.8260596944,0.013751511800000001
SRX3648465,-2.3849555902,-0.22974107400000002
SRX3648466,3.2165079043,0.35225783860000004
SRX3648467,0.0013500284,-0.0962918605
SRX3648468,-3.3410989387,-0.4193098364
SRX3648469,-6.5553163194,-0.4561378538
SRX3648470,-4.9099023663,-0.3239561219
SRX3648471,-5.4497023506,-0.5009096485
SRX3648472,12.8460010538,-1.0066348399
SRX3648473,13.8942127409,-0.9472326698
SRX3648475,0.09154196170000001,0.8071856029000001
SRX3648476,2.7075244959,0.4894051802
SRX3648477,-3.3618747386,0.12325169
SRX3648478,1.018384433,0.5965313259
SRX3648479,3.600609529,0.4467565101
SRX3648480,2.2440733974000002,0.5066551433
SRX3648481,-0.4302197098,-0.4180190307
SRX3648482,-3.273557312,-1.1217666797
SRX3648483,-5.3192042458,-1.5654300289
SRX1429221,-0.5989424758,-0.10736737830000001
SRX1429222,0.6894207616,-0.0089077731
SRX1429223,-0.0904782858,0.1162751514
SRX1429224,-0.6560375132,0.16900614320000001
SRX1429225,-0.3542853295,0.0010292434000000001
SRX1429226,-0.5543941104,-0.1128774423
SRX1429227,-1.768309075,-0.0133986869
SRX1429228,-1.908180814,0.1636110552
SRX1429229,-1.1816353881000001,-0.331696997
SRX1429230,-1.1040836468,-0.038234619500000004
SRX1429231,-0.8692241108000001,0.0085680138
SRX1429232,-0.9120620018000001,0.11367215480000001
SRX1429233,-0.7272781658,0.3878004733
SRX1429234,-1.6067856931,0.3784077044
SRX1429235,-1.7293826973000002,0.6438706029
SRX1429236,-2.3437957798999998,1.4015203867000001
SRX1429237,0.4622163037,0.8077489953
SRX1429238,0.9611743086000001,0.7167135879000001
SRX1429239,1.551937965,0.8733453174
SRX1429240,-1.4179204018,0.7318804379
SRX1429241,1.7224727014,0.7265351033
SRX1429242,-3.6248833971,0.5601250011000001
SRX1429243,1.2949989871,1.1423196373
SRX1429244,-2.3587090412,0.8770837162
ERX2339161,1.6124748872999999,-0.4060248421
ERX2339162,-1.6124748872999999,0.4060248421
ERX2339163,-2.6532819953,-1.860802321
ERX2339164,-4.359298159,-1.9932080196
ERX2339165,1.1959429077000001,-3.95744986
ERX2339166,-2.8985591643,-2.376849187
ERX2339167,0.7796497322,-2.4414347629
ERX2339168,0.8292542574,-0.11143317250000001
ERX2339169,-2.0505977637,0.4939784118
ERX2339170,-2.1492724894,-1.9613924773
ERX2339171,-4.3271131845,-2.2687520043
SRX7656012,1.2779781869,-0.0257376573
SRX7656013,0.026416383600000003,0.0299666606
SRX7656014,-1.6765850453,-0.11910927560000001
SRX7656015,-2.2818387979,-0.14152359080000002
SRX7656016,-2.9888432049,-0.0528646626
SRX7656017,-2.2749921871,0.0466087293
SRX7656018,-1.3952798854,0.0888972367
SRX7656019,-1.9416015534,-0.1208458188
SRX7656020,-2.0271608407,-0.1901082408
SRX7656021,-2.3805827965,0.4066410972
SRX7656022,-2.0246494686,0.3008384148
SRX7656023,-2.0966478596,0.1735871826
SRX7656024,-3.031179061,-0.21953675190000002
SRX7656025,-2.9792451051,-0.3706386875
SRX7656026,-2.7209364266,-0.46689314190000003
SRX7656027,-2.0412526981,-0.0494673563
SRX7656028,0.8153631423000001,0.0487355099
SRX7656029,-0.7569610605,0.0882736573
SRX7656030,-1.5325500982,-0.125182064
SRX7656031,-1.9417169806999999,0.010558977
SRX7656032,-1.4159829941,0.0951398358
SRX7656033,-1.0311103584,0.1194905215
SRX7656034,-1.8478933406,0.2237150322
SRX7656035,-1.8914555059,-0.1184232803
SRX7656036,-1.4761561173,-0.0704396684
SRX7656037,-0.3817947483,-0.0825438107
SRX7656038,-0.9241493510000001,0.0036720471
SRX7656039,-0.8547941811,0.0579740377
SRX7656040,0.0479111938,-0.0560469805
SRX7656041,0.8068829873000001,-0.0019270572
SRX7656042,4.1243417985,0.0772652949
SRX7656043,5.3780917698,-0.0181962037
SRX7656044,2.1042077125,0.29333133570000003
SRX7656045,5.8580789821,0.038003208600000005
SRX7656046,2.8788984209,0.055199946900000005
SRX7656047,3.8928055332,0.0970352661
SRX7656048,5.0710640129,0.14530002960000002
SRX7656049,3.4839779727,0.1482510961
SRX7656050,3.9847689764,0.22872318360000002
SRX7656051,0.4823494203,-0.1834415272
SRX7656052,4.2043700453,-0.291745723
SRX7656053,2.1488894032,-0.2070583333
SRX7656054,-2.0984419074,-0.28640995810000003
SRX7656055,-0.2132698503,-0.2561673142
SRX7656056,-1.4040472080000002,-0.2033869971
SRX7656057,-2.4802741395,-0.191489569
SRX7656058,-1.8425402791,-0.29996488930000004
SRX7656059,-1.7948573968,-0.2739975689
SRX7656060,-2.0544822393,-0.2739867065
SRX7656061,-1.6977244057,-0.1411955001
SRX7656062,-2.6359287747,-0.3968922552
SRX7656063,-2.7395018513,-0.7714632805
SRX7656064,-2.8265667191,-0.9445177907000001
SRX7656065,-1.7378047374,-0.6936953239
SRX7656066,0.2002009458,-0.2741151042
SRX7656067,0.2478802508,-0.2107467671
SRX7656068,-1.7035663169,-0.2945587492
SRX7656069,0.1249470599,-0.14377662900000002
SRX7656070,1.3009657775,-0.1917551074
SRX7656071,2.8001781622,-0.31899979570000003
SRX7656072,-0.25014195170000003,-0.1429422108
SRX7656073,-0.057919170400000004,-0.1039371872
SRX7656074,2.818687456,-0.2057577352
SRX7656075,-2.9428739619,-1.6721229036
SRX7656076,1.1874685015,-1.4822713578
SRX7656077,0.1488022363,-1.6233641556
SRX7656078,8.0406837085,0.34011186720000003
SRX7656079,8.5150658339,0.31661900600000004
SRX7656080,7.9997179964,0.2924930122
SRX7656081,9.0199420837,0.20629760900000002
SRX7656082,10.2085685927,0.1434163886
SRX7656083,8.3101277284,0.1449923987
SRX7656084,9.3562700614,0.2342972617
SRX7656085,9.7045760648,0.1925245619
SRX7656086,9.4294176302,0.290042195
SRX7656087,3.3846291347,-0.2225034427
SRX7656088,5.0800298909,-0.3319244188
SRX7656089,5.0382796253,-0.2142957861
SRX7656090,0.7838193716,-0.0727186524
SRX7656091,0.9324208264,-0.1325552437
SRX7656092,0.24353912960000001,-0.0093774403
SRX7656093,-1.2077234741,-0.0963017972
SRX7656094,1.556527177,-0.0690723906
SRX7656095,0.5971831002,0.0350324265
SRX7656096,-1.2700611256,-0.10606712300000001
SRX7656097,-1.3897342385,-0.08314191180000001
SRX7656098,-0.9268509203,-0.030255880500000002
SRX7656099,-3.244037556,-0.5907121801
SRX7656100,-4.2133955302,-0.5373274114000001
SRX7656101,-2.3181424302,-0.5783336185
SRX7656102,-1.2271926093,0.0407122211
SRX7656103,-1.8141220961000002,-0.0296138498
SRX7656104,-2.3304407494,0.0195569859
SRX7656105,-3.2995635048,-0.7292056332
SRX7656106,-3.4394335226,-0.696285915
SRX7656107,-3.428566538,-1.0564224947
SRX7656108,-0.8007601925000001,-0.0794728993
SRX7656109,0.4767900713,-0.1805611668
SRX7656110,0.9483539668000001,-0.1544384115
SRX7656111,1.4117383179,-0.18919337260000002
SRX7656112,0.2765035248,-0.29911423600000003
SRX7656113,-0.380766519,-0.163664422
SRX7656114,-0.9751199146,-0.1706452057
SRX7656115,0.3200160512,-0.0065019301
SRX7656116,-1.0937067591,-0.18035648640000002
SRX7656117,-3.3370070848,-1.1344697468
SRX7656118,-2.4398573678,-0.9830774505000001
SRX7656119,-3.0792455408,-1.1040875946
SRX7656120,-0.46335581470000003,-0.0633550417
SRX7656121,-0.7833396248000001,-0.0233358193
SRX7656122,-0.6273205627,-0.0186793965
SRX7656123,1.4466081514,-0.010088120800000001
SRX7656124,-0.0110217762,-0.0220803095
SRX7656125,0.6603062097,-0.006971406
SRX7656126,-0.48500006830000003,0.0043966387
SRX7656127,-0.9575936725,0.1668676485
SRX7656128,-0.1233576448,0.1832898366
SRX7656129,-2.0487014711000002,-0.8509373182000001
SRX7656130,-2.0937513277,-1.0133410348
SRX7656131,-2.3145913809,-0.8552114418000001
SRX7656132,-2.1655487026,-1.0991152194
SRX7656133,0.5152324913,-0.7051006932
SRX7656134,-2.148968381,-0.929753295
SRX7656135,1.5897775540999999,-0.0408171479
SRX7656136,1.6590385266,-0.17322884830000002
SRX7656137,1.3484637792,-0.17670345610000002
SRX7656138,1.6326856332,-0.1133158625
SRX7656139,-0.0794966956,-0.0346631081
SRX7656140,0.2430719104,-0.1636875546
SRX7656141,0.3591920249,0.0453136418
SRX7656142,0.7650760789000001,0.1758445305
SRX7656143,-0.1915294331,0.16750353580000002
SRX7656144,-2.0518019984,-0.8846690774
SRX7656145,-1.3148597115,-1.0415023493
SRX7656146,-1.5144091783,-0.7368803165000001
SRX5388319,-2.1567428775,-0.1131082358
SRX5388320,-1.4022882725999999,-0.15099738340000002
SRX5388321,3.5590311502,0.26410561920000003
SRX5388322,-8.2417308137,-0.3440473148
SRX5388323,1.9847372906,0.10436316620000001
SRX5388324,6.1273858456,0.4952732845
SRX5388325,-7.8652681693,-0.32192762610000003
SRX5388326,7.8976748214,0.32229741440000004
SRX5388327,7.8435863595,0.6368160699000001
SRX8708326,-7.0864949875,-0.0362194251
SRX8708328,-15.3295372856,-1.5616224187
SRX8708335,4.6948823291,0.4342447082
SRX8708336,5.8454634902,0.5878589544
SRX8708337,4.7891914664,0.5395187561
SRX8708338,-5.5339137007,-0.14160878940000002
SRX8708339,-0.6515517224,0.148584254
SRX8708340,-1.7351573867,0.18241322270000002
SRX8708365,-8.3940541728,0.9307925237
SRX8708366,-9.3250388032,0.9367801035000001
SRX8708368,-9.1746404715,0.9764142145
SRX8708369,9.5867355943,0.7325937801
SRX8708370,9.6803000528,0.8605437876
SRX8708371,8.7604719788,0.6737314587000001
SRX4166001,1.1184599424,-0.0504309921
SRX4166002,1.1210862429,0.15996817200000002
SRX4166003,-2.2395461852,-0.1095371799
SRX4166004,-3.729893498,-0.8779140316
SRX4166005,-3.1930944835,-0.5371211839
SRX4166006,-2.225628252,-0.5047912804
SRX4166007,-1.6518609028,-0.49115894060000004
SRX4166008,-1.9352828676,-0.1463925879
SRX4166009,-1.5075960204999999,-0.2696574214
SRX4166010,-0.5310269269,-0.422017325
SRX4166011,18.2587902341,0.0331465663
SRX4166012,18.7975545137,-0.27523787650000003
SRX5000481,0.9496479863,-0.011476057900000001
SRX5000482,0.3633746516,-0.1060102587
SRX5000483,-2.2351118072,0.1512831843
SRX5000484,-1.8608078671000001,-0.1375585523
SRX5000485,-2.0634787871,0.2109785549
SRX5000486,-1.8315571718,0.2609776572
SRX5000487,-2.0483203237,-0.1923561796
SRX5000488,-1.6986768778,-0.34262451
SRX5000489,-2.101372481,-0.1664668386
SRX5000490,-2.7484702295,-0.16714632440000002
SRX5000491,-2.9989135599,-0.37078453650000004
SRX5000492,1.44589346,1.475368666
SRX5000493,0.8267101493000001,1.1376902668
SRX5000494,1.0136347975,1.1347282112000001
SRX5000495,1.1123279526,1.4212904351
SRX5000496,1.5292198928,1.467315173
SRX5000497,0.4063876189,-0.0192756679
SRX5000498,-0.3404286546,0.0212278545
SRX5000499,0.873252487,1.1315243246
SRX5000500,-0.0659589643,-0.0019521866
SRX5000501,-1.9669191973000002,-0.4916651179
SRX5000502,-1.2036960845,-0.34854891390000003
SRX5000503,-1.699972414,-0.43585225920000004
SRX5000504,0.5375429919,-0.1372784369
SRX5000505,0.7181054177,-0.1642322029
SRX5000506,0.6132279983000001,-0.1681617912
SRX5000507,-1.2341480073,-0.0774965284
SRX5000508,0.5304908451,0.0630814665
SRX5000509,0.38139106700000003,-0.2810515373
SRX5000510,0.48195559920000003,-0.28533503050000003
SRX5000511,0.34160899580000004,-0.1949960566
SRX5000512,-2.3140668809,-0.4457334711
SRX5000513,-1.5360924675,-0.3135830297
SRX5000514,-1.7262222299999999,-0.4912625674
SRX5000515,-1.110110789,-0.402798119
SRX5000516,-1.1909716543,-0.49061737310000003
SRX4124772,-4.5930957967,-0.49159209540000004
SRX4124773,-5.9442567041,-0.2902563631
SRX4124774,-0.6455308555,0.0011446948
SRX4124775,0.6455308555,-0.0011446948
SRX5323946,-0.2238599711,-0.1947450853
SRX5323947,0.2238599711,0.1947450853
SRX5323948,0.772912667,0.25533424920000003
SRX5323949,0.7408974700000001,0.3336771074
SRX5323950,-0.2252541418,-0.19234211680000002
SRX5323951,-0.8842779039,-0.21453890080000002
SRX5323952,-0.2344371958,-0.1725798192
SRX5323953,-0.0226134804,0.0807140303
SRX5323954,-0.1567620794,-0.0703709117
SRX5323955,-0.49212268810000004,-0.0216465485
DRX093856,-6.4198798418,0.0794100169
DRX093857,-16.3255858186,-0.6136421402000001
DRX093858,-22.6074694083,-0.5901419459
DRX093859,-22.7319785496,-0.20304986730000002
DRX093860,-14.069309884900001,0.09984774490000001
DRX093861,0.6274214637000001,-0.0386433461
DRX093862,-22.1863872774,-0.7873801161
DRX093863,-22.1003402851,-0.5712728994
DRX093864,-19.6410951463,-0.0286686132
DRX093865,-17.0907035568,-0.23342197620000002
DRX093866,5.792458378,-0.0407666707
DRX093867,-21.8330634878,-0.7308913606
DRX093868,-23.1727266231,-0.7037627470000001
DRX093869,-21.5645451236,-0.2362122698
DRX093870,-16.9388359408,-0.0164546772
SRX6366242,0.6072219281,0.0328965424
SRX6366243,0.5423708479,0.1360103685
SRX6366244,0.1641334801,0.5049328406
SRX6366245,-0.0006923473,0.1529755428
SRX6366246,0.22728798590000002,-0.015406163700000001
SRX6366247,1.0884977152,0.37994444860000004
SRX6366248,0.5840655478,0.22590315390000001
SRX6366249,0.6243289591,0.23212511460000002
SRX6366250,0.4547899381,0.2831675712
SRX6366251,0.1552133266,0.20362184190000002
SRX6366252,0.1345634782,-0.011167604900000001
SRX6366253,-0.1345634782,0.011167604900000001
SRX254739,-10.0307099941,-0.8924017296000001
SRX254740,-10.216001441,-0.8649010421000001
SRX254741,-10.2378428912,-0.7001267639000001
SRX254742,-8.8641277781,-0.9119051060000001
SRX254743,-9.3147887546,-0.8563503673
SRX254744,-8.9627836328,-0.6222702813000001
SRX254745,-7.2036680733,-1.0877370598
SRX254746,-8.6454475539,-1.7369671045000001
SRX254747,-9.8989145137,-1.3358746678
