,A,OxyR
hot_tale__hot_ale9_mid_30c__1,-0.989709762869968,-0.6972616094999999
hot_tale__hot_ale9_mid_30c__2,-0.6170580093307557,-0.7866384074999999
hot_tale__hot_ale9_30c__1,-0.8087091796598144,-0.6134601485000006
hot_tale__hot_ale9_30c__2,-0.5757496421250565,-0.7004979794999997
hot_tale__hot_ale9_mid_37c__1,-0.0445686664782732,-0.6122906854999997
hot_tale__hot_ale9_mid_37c__2,0.1467025912166305,-0.5669987765000002
hot_tale__hot_ale9_37c__1,0.4392783415516077,-0.6084114275000001
hot_tale__hot_ale9_37c__2,0.513482537943482,-0.5880797964999998
hot_tale__hot_ale9_mid_44c__1,-0.5216007108324296,-0.40069980949999984
hot_tale__hot_ale9_mid_44c__2,0.1536308211139269,-0.18093578149999967
hot_tale__hot_ale9_44c__1,0.2030945720043591,-0.4198777255000001
hot_tale__hot_ale9_44c__2,0.3256632813721869,-0.4868589055000001
hot_tale__hot_ale10_30c__1,-0.4450798956285471,-0.6034053894999998
hot_tale__hot_ale10_30c__2,-0.6455085255876384,-0.6127870544999992
hot_tale__hot_ale10_37c__1,0.1987109772414217,-0.6314334165000002
hot_tale__hot_ale10_37c__2,0.033267804168946,-0.6343397054999995
hot_tale__hot_ale10_44c__1,-1.0338359207826495,-0.3833000335000003
hot_tale__hot_ale10_44c__2,-0.9207858147258748,-0.4579666104999998
hot_tale__hot_ale16_30c__1,-1.18590299032321,-0.7758766994999995
hot_tale__hot_ale16_30c__2,-1.000084608970383,-0.6361274015000005
hot_tale__hot_ale16_37c__1,-0.1687168204996136,-0.6062849315000003
hot_tale__hot_ale16_37c__2,-0.3099622906847069,-0.6515779725000002
hot_tale__hot_ale16_44c__1,-1.212317366734482,-0.2305260665000004
hot_tale__hot_ale16_44c__2,-1.2946297688568442,-0.3093272174999999
pdhr_ale__pdhR-13_51__1,10.959270974855592,1.023482057499999
pdhr_ale__pdhR-13_51__2,10.896253326825668,1.0769255545000007
pdhr_ale__pdhR-14_46__1,-0.4223154843092759,-0.8424038135000007
pdhr_ale__pdhR-14_46__2,-1.055356536222648,-0.8523148985000004
pdhr_ale__pdhR-15_51__1,-1.6611451430933597,-1.106060233500001
pdhr_ale__pdhR-15_51__2,-1.5274252620936164,-1.0589602685000008
pdhr_ale__pdhR-16_49__1,-1.6264275529814507,-0.9263042794999992
pdhr_ale__pdhR-16_49__2,-0.739562681749514,-0.8070679015000001
tcs__del_atoC_LiAcet__1,-2.441592726776969,-0.5248353725000001
tcs__del_atoC_LiAcet__2,-2.289585729839974,-0.5116463304999996
tcs__del_atoC_LiCl__1,-2.063434326112969,-0.4294151794999994
tcs__del_atoC_LiCl__2,-2.2848447306604567,-0.3806775175000015
tcs__del_atoC_m9__1,-2.34610242021399,-0.3549411715000001
tcs__del_atoC_m9__2,-2.5194148478668352,-0.2786400585000006
tcs__del_baeR_etoh__1,-0.5280264431275182,-0.7058953964999999
tcs__del_baeR_etoh__2,-0.3826420568070986,-0.7856825765000002
tcs__del_baeR_lb__1,1.235856326402314,-1.4608778885000009
tcs__del_baeR_lb__2,1.192686072664822,-1.4564998494999992
tcs__del_btsR_01xlb__1,-1.123531658592057,-2.4473815705
tcs__del_btsR_01xlb__2,-1.4294042426374418,-2.4461956535
tcs__del_btsR_lb__1,-1.8478324002052255,-0.1925916845
tcs__del_btsR_lb__2,-1.805391461822505,-0.15279532649999972
tcs__del_btsR_pyruvate__1,-1.1667619775806133,-2.5450382204999995
tcs__del_btsR_pyruvate__2,-1.370736722027054,-2.5350089415
tcs__del_cpxR_etoh__1,-1.2746899324580967,-0.6393223865
tcs__del_cpxR_etoh__2,-1.0638764562970864,-0.6041411594999992
tcs__del_cpxR_lb__1,1.090061265166815,-1.3451965494999998
tcs__del_cpxR_lb__2,1.4699017213025884,-1.2135160075
tcs__del_cusR_CuSO4__1,0.8995488963282563,-0.10445096949999932
tcs__del_cusR_CuSO4__2,0.8278888697446544,-0.09616436750000013
tcs__del_cusR_lb__1,-0.9194943410406874,-0.2270937714999999
tcs__del_cusR_lb__2,-1.098357832251321,-0.14279985549999985
tcs__del_kdpE_01-kcl__1,0.0682237111301622,-1.4079872015
tcs__del_kdpE_01-kcl__2,0.0104713543964015,-1.4708574165000003
tcs__del_kdpE_115-kcl__1,-0.8257890381487814,-1.1890698994999995
tcs__del_kdpE_115-kcl__2,-0.9795794885942374,-1.1256836144999998
tcs__del_phoB_m9__1,-1.776620025265946,-0.5876799344999997
tcs__del_phoB_m9__2,-1.7889741716069212,-0.6493126994999994
tcs__del_phoB_m9p__1,0.5655792839802329,-0.7341031564999998
tcs__del_phoB_m9p__2,0.5355407114175763,-0.7510952535000008
tcs__del_rcsB_etoh__1,1.916128487821424,-0.21014664049999965
tcs__del_rcsB_etoh__2,1.9854720994816528,-0.22202599350000085
tcs__del_rcsB_lb__1,0.277122918366445,-0.7482092185000004
tcs__del_rcsB_lb__2,0.6590771812766039,-0.8695576125000004
tcs__del_zraR_lb__1,-1.6012920486258468,-0.7630752654999986
tcs__del_zraR_lb__2,-1.9839775753371307,-0.7741527925000007
tcs__del_zraR_zncl2__1,-0.7144534694447902,-0.13796741150000005
tcs__del_zraR_zncl2__2,-0.5893240912302731,-0.12591256550000018
tcs__wt_01-kcl__1,-0.6755859512751157,-1.3662393985000003
tcs__wt_01-kcl__2,-0.8716373030704802,-1.3850414275
tcs__wt_01xlb__1,-1.4213457994060894,-2.3744118255
tcs__wt_01xlb__2,-1.3378725412095451,-2.4102048035
tcs__wt_115-kcl__1,-0.4312985956939039,-1.2568545944999991
tcs__wt_115-kcl__2,-0.6396344153713843,-1.3351237654999997
tcs__wt_CuSO4__1,0.3541994821067205,-0.4111600425000015
tcs__wt_CuSO4__2,0.3387731698378723,-0.3499664625000003
tcs__wt_etoh__1,1.096262319844024,-0.3629170315000003
tcs__wt_etoh__2,1.00024515086081,-0.29635430449999944
tcs__wt_lb__1,1.2308504018394024,-1.1292743605000002
tcs__wt_lb__2,1.2978158305588992,-1.2224822725000006
tcs__wt_LiAcet__1,-1.7988301519438712,-0.8903084205000003
tcs__wt_LiAcet__2,-2.025831614476844,-0.6735522375
tcs__wt_LiCl__1,-1.55679850379667,-0.6271962585000015
tcs__wt_LiCl__2,-1.6113825884494042,-0.5916055635000008
tcs__wt_m9p__1,1.5943360500138948,-0.2690833975000002
tcs__wt_m9p__2,1.5058555065722192,-0.23141838949999996
tcs__wt_pyr__1,-1.2535873309505057,-2.5333726725
tcs__wt_pyr__2,-1.2782593066439445,-2.3547461704999986
tcs__wt_zncl2__1,-1.0931112747046192,-0.21290197049999995
tcs__wt_zncl2__2,-1.3980962846577845,-0.24536732149999985
ros_tale__0_0_0pq__1,0.0650454963017071,-0.7692487435000004
ros_tale__0_0_0pq__2,0.2871990944135671,-0.7895400685000009
ros_tale__0_0_250pq__1,6.215345647110235,-0.0018000455000004578
ros_tale__0_0_250pq__2,6.120594388504405,-0.01580303650000037
ros_tale__1_mid_250pq__1,-1.052905975505684,-0.3661370435000002
ros_tale__1_mid_250pq__2,-0.9249945545014864,-0.3840725765000004
ros_tale__1_0_0pq__3,-0.4258525412878797,-0.5507710195000001
ros_tale__1_0_0pq__4,-0.364552450500134,-0.6772155565000002
ros_tale__1_0_250pq__1,3.570692618152988,-0.6531554164999998
ros_tale__1_0_250pq__2,3.425138585115556,-0.6144836544999999
ros_tale__1_0_750pq__1,4.4636936289873175,-1.2708966035000009
ros_tale__1_0_750pq__2,4.42214635925186,-0.9654960375000003
ros_tale__1_1_0pq__1,-2.9093350147547,-0.9934368375
ros_tale__1_1_0pq__2,-2.734784416875803,-0.9681340384999996
ros_tale__1_1_250pq__1,-1.1776661620571534,-1.1879911025000016
ros_tale__1_1_250pq__2,-1.0271417940698462,-1.1133307825000005
ros_tale__1_1_750pq__1,0.3305075566012366,-0.8547737885000002
ros_tale__1_1_750pq__2,0.3454520515102068,-0.8953492054999996
ros_tale__1_2_0pq__1,2.370345612414486,0.5854895805000009
ros_tale__1_2_0pq__2,1.8603824596811265,0.4142926624999994
ros_tale__1_2_250pq__1,2.194617462283933,0.6562450045000006
ros_tale__1_2_250pq__2,2.6779301557136885,0.5958225114999998
ros_tale__1_2_750pq__1,2.688924288690448,0.5825867905000006
ros_tale__1_2_750pq__2,2.553173250904462,0.5510451505000002
ros_tale__1_3_0pq__1,0.7641553837130626,-0.6092015635000001
ros_tale__1_3_0pq__2,0.1601156254659454,-0.4358245864999999
ros_tale__1_3_250pq__1,0.2102563557702108,-0.14209819949999947
ros_tale__1_3_250pq__2,1.344855243519497,0.3244167214999987
ros_tale__1_3_250pq__3,1.1313840638716206,0.4104019705000006
ros_tale__1_3_250pq__4,-0.3689185898108653,0.1865085484999991
ros_tale__1_3_750pq__1,1.7956060608917377,-0.1247062914999999
ros_tale__1_3_750pq__2,2.107191614374203,-0.3235812144999999
ros_tale__1_4_0pq__1,-3.1652461903354325,-0.4815068105
ros_tale__1_4_0pq__2,-2.906405941219548,-0.3748679444999992
ros_tale__1_4_250pq__1,-1.090092662559086,-0.19197736450000047
ros_tale__1_4_250pq__2,-1.6503079901796658,0.02780827950000031
ros_tale__1_4_750pq__1,-1.217691599804242,-0.27763911949999986
ros_tale__1_4_750pq__2,-1.1053834813121883,-0.5798840875
ros_tale__1_4_750pq__3,-0.8379961699380958,0.3893269914999991
ros_tale__1_4_750pq__4,-1.5564478968315212,-0.08802009750000027
ros_tale__2_mid_250pq__1,0.6027034240797555,-0.02480314549999996
ros_tale__2_mid_250pq__2,0.3625466572647398,-0.2568110954999998
ros_tale__2_0_0pq__1,-3.2753472468053344,-0.3126067705000004
ros_tale__2_0_0pq__2,-3.5301940507407195,-0.23300859850000144
ros_tale__2_0_250pq__1,3.1465735326676856,-0.5193094404999998
ros_tale__2_0_250pq__2,3.0679638855805225,-0.5772003485000008
ros_tale__2_0_750pq__1,6.490525916748272,-0.9143454164999998
ros_tale__2_0_750pq__2,7.2782563812217695,-0.7597827365
ros_tale__2_1_0pq__1,3.002102501503817,-0.8602575505000001
ros_tale__2_1_0pq__2,2.826609800157601,-0.5616868425000003
ros_tale__2_1_250pq__1,3.776834035795334,0.12582463550000078
ros_tale__2_1_250pq__2,3.742424241868749,-0.03298630749999987
ros_tale__2_1_750pq__1,3.3822074372143645,-0.011466600499998592
ros_tale__2_1_750pq__2,2.878641624597475,-0.2879711535000009
ros_tale__2_1_750pq__3,1.9958462484771584,-0.4142894235000014
ros_tale__2_2_0pq__1,-6.234828756594424,-1.1653501825
ros_tale__2_2_0pq__2,-6.793857916693247,-0.4026854125000003
ros_tale__2_2_250pq__1,-2.5629332650462224,-1.2822724565000003
ros_tale__2_2_250pq__2,-4.017834860325922,-0.7130351835000006
ros_tale__2_2_750pq__1,-1.0065152349143751,-0.7012473564999997
ros_tale__2_2_750pq__2,0.2630162658570169,-0.6574255854999995
ros_tale__2_3_0pq__1,-7.218967677118459,-0.08663888249999996
ros_tale__2_3_0pq__2,-6.654527117711402,0.11948233249999962
ros_tale__2_3_250pq__1,-4.878674033994907,-0.4195844014999999
ros_tale__2_3_250pq__2,-5.2909607365090645,-0.2905413185000008
ros_tale__2_3_750pq__1,-4.248202139466564,-0.01764877350000038
ros_tale__2_3_750pq__2,-3.923962141109553,-0.1773623785000007
ros_tale__3_0_0pq__1,-3.3371938633277027,-0.2168582915000004
ros_tale__3_0_0pq__2,-3.515581925652232,-0.15463247050000015
ros_tale__3_0_250pq__1,-0.653759744560227,0.29657350849999986
ros_tale__3_0_250pq__2,-0.9457650184334888,0.18199247849999975
ros_tale__3_0_750pq__1,16.10601042837022,-0.0293968144999992
ros_tale__3_0_750pq__2,18.26851180097597,-0.2827695004999997
ros_tale__3_1_0pq__1,-2.898061899883589,-0.19018533049999853
ros_tale__3_1_0pq__2,-2.5582568585978525,-0.8779665925
ros_tale__3_1_250pq__1,0.5476914269186388,-1.1854809284999996
ros_tale__3_1_250pq__2,-0.1139739436559718,-1.1187871275
ros_tale__3_1_750pq__1,4.203977723538329,-0.3652361694999993
ros_tale__3_1_750pq__2,2.243821958015546,-1.0292269654999986
ros_tale__3_2_0pq__1,-0.3086711824289643,-0.2617826775000003
ros_tale__3_2_0pq__2,-0.105311746108644,-0.36027247949999985
ros_tale__3_2_0pq__3,-0.4015890870709214,-0.2120927685000007
ros_tale__3_2_0pq__4,-0.6646873043807061,-0.3050046025000004
ros_tale__3_2_250pq__1,14.90028335615495,-0.3607246494999998
ros_tale__3_2_250pq__2,12.372571458582122,-0.5561984085000002
ros_tale__3_2_750pq__1,14.89267938644988,-0.34552306449999914
ros_tale__3_2_750pq__2,17.938464387255355,-1.1783680144999993
ros_tale__3_3_0pq__1,-2.626914365001432,0.0365564764999986
ros_tale__3_3_0pq__2,-2.392453573378621,0.0012731255000000274
ros_tale__3_3_0pq__3,-2.795105354052296,0.08995582849999995
ros_tale__3_3_0pq__4,-2.8553635973221394,-0.00013776150000044396
ros_tale__3_3_250pq__1,-0.0011383720241383,-0.9708495054999986
ros_tale__3_3_250pq__2,0.5439260155288823,-0.7184804894999992
ros_tale__3_3_750pq__1,2.4414026627581715,-1.2062947325
ros_tale__3_3_750pq__2,2.3424058234192646,-1.0997939724999997
ros_tale__3_4_0pq__1,-4.158582214710704,-0.23458529350000035
ros_tale__3_4_0pq__2,-4.267846033807887,-0.1925243975000015
ros_tale__3_4_250pq__1,3.8822146374822704,0.2944104524999993
ros_tale__3_4_250pq__2,2.551970571243667,0.4787550034999999
ros_tale__3_4_750pq__1,9.849495925498136,-0.07823738150000015
ros_tale__3_4_750pq__2,10.299759825086388,-0.1196521585000001
pcoli__atASMT_325G__1,0.2080220178638944,-0.5517745515000003
pcoli__atASMT_325G__2,0.2835585551574309,-0.4597249305000002
pcoli__bpTDC__1,0.6232876380868709,-0.4000996265000003
pcoli__bpTDC__2,0.5985565997634328,-0.3919047035000007
pcoli__BRCA__1,0.3772249531730797,-0.6763400004999998
pcoli__BRCA__2,0.1706320466161962,-0.6782373225000002
pcoli__BRCActrl__1,-0.1322756619480734,-0.5933470365
pcoli__BRCActrl__2,-0.5278451019263735,-0.5192837904999985
pcoli__BRCAswap__1,0.4577211001747303,-0.5658875095000004
pcoli__BRCAswap__2,0.5750383230220787,-0.5456173375000004
pcoli__btAANAT__1,0.4211043819814698,-0.5035720475000014
pcoli__btAANAT__2,0.0245082811395717,-0.3937899665
pcoli__btASMT__1,0.8225685329820476,-0.6951313944999997
pcoli__btASMT__2,0.5424547817308337,-0.5854772935000003
pcoli__CC1__1,0.1666709792422751,-0.4803974615
pcoli__CC1__2,0.1416174381435749,-0.5041557944999999
pcoli__ccCOMT__1,-0.0525489162910725,-0.6036115814999999
pcoli__ccCOMT__2,0.1741746087765439,-0.5883350565000001
pcoli__ckDDC__1,-0.1187555030029284,-0.7020658935000004
pcoli__ckDDC__2,-0.3480096019910924,-0.5400249375000001
pcoli__CNTF_belt__1,0.4917777874715883,-0.6697560254999999
pcoli__CNTF_belt__2,0.5116545545191575,-0.8285104464999993
pcoli__cobPNMT__1,-0.0794515580254925,-0.6522494964999996
pcoli__cobPNMT__2,-0.1271823422431112,-0.6742173605000001
pcoli__cvPhhB__1,0.004087032825881,-0.6856070854999999
pcoli__cvPhhB__2,-0.3675827230142479,-0.6451058775000007
pcoli__ggAANAT__1,0.5098362783213284,-0.6310920504999995
pcoli__ggAANAT__2,0.35395430906089,-0.5296098894999997
pcoli__ggTPH__1,0.0533684428920178,-0.4817617175000004
pcoli__ggTPH__2,-0.1139551916528447,-0.5388506744999999
pcoli__hsAANAT__1,-0.0077201219762121,-0.4803764504999997
pcoli__hsAANAT__2,0.0514821288005857,-0.5051379565000005
pcoli__hsASMT__1,0.4464386763975637,-0.41297368850000016
pcoli__hsASMT__2,0.4658196692667238,-0.4443010865000003
pcoli__hsPNMT_mb__1,0.0434145341819781,-0.5681267065000002
pcoli__hsPNMT_mb__2,0.094268414613633,-0.6343855585000009
pcoli__hsTPH__1,-0.1597357368640735,-1.0118797304999996
pcoli__hsTPH__2,-0.3127010451433443,-0.8443167955000002
pcoli__hsTPH_E2K__1,0.1358842813527666,-0.3300229975000004
pcoli__hsTPH_E2K__2,0.4139999200324704,-0.4411420885000004
pcoli__hsTPH_E2K_N91I_P99C__1,0.1717768641,-0.6488565704999996
pcoli__hsTPH_E2K_N91I_P99C__2,0.0893437748156547,-0.6658363085000003
pcoli__hsTPH_N158trunc__1,0.2710823391923536,-0.22446383649999999
pcoli__hsTPH_N158trunc__2,0.0351392313062193,-0.24826900850000036
pcoli__hsTPH_N174trunc__1,0.0115673949337146,-0.5153169895000005
pcoli__hsTPH_N174trunc__2,-0.2864461832431649,-0.4855360485000002
pcoli__hsTPH_Ntermtrunc__1,0.2637514317784586,-0.2952392074999999
pcoli__hsTPH_Ntermtrunc__2,0.8222124148900147,-0.2963726025
pcoli__hsTPH1__1,0.3230139118464152,-0.4302125504999985
pcoli__hsTPH1__2,0.3792730924103999,-0.4850190415000002
pcoli__MBP__1,0.2164494929881717,-0.7390115904999996
pcoli__MBP__2,0.1213470063793149,-0.7039886675
pcoli__msCOMT__1,0.5726528508736561,-0.40989327750000015
pcoli__msCOMT__2,0.3778019973933448,-0.4288955215000003
pcoli__ocAANAT__1,0.3141071759208962,-0.5881114505000005
pcoli__ocAANAT__2,0.2476602748061937,-0.5782192044999999
pcoli__osTDC_K374H__1,0.8050365428981381,-0.4600701575000015
pcoli__osTDC_K374H__2,0.962689393202912,-0.3787825565
pcoli__osTDC_K374L__1,0.4070924188334798,-0.3075448425000005
pcoli__osTDC_K374L__2,0.8252347743842121,-0.3320282495000004
pcoli__osTDC_K374Q__1,0.4941211061374392,-0.4807711765000002
pcoli__osTDC_K374Q__2,0.5187524940180244,-0.5577874855000005
pcoli__osTDC_L360V__1,0.0452044137067918,-0.6317186525
pcoli__osTDC_L360V__2,0.6751369368478638,-0.5808814035000003
pcoli__pmTPH__1,0.2779975351973988,-0.4638757794999995
pcoli__pmTPH__2,0.4538114009026515,-0.4197538494999993
pcoli__RFC__1,-0.3800544882346066,-0.6170092725000016
pcoli__RFC__2,-0.3539951655255766,-0.5957459565000001
pcoli__RFCctrl__1,0.001840438482985,-0.5595786875000002
pcoli__RFCctrl__2,-0.0815849040279516,-0.5815827904999997
pcoli__RFCnopause__1,-0.3672324190632471,-0.3703794164999996
pcoli__RFCnopause__2,0.1852252285426933,-0.24271136650000005
pcoli__RFCpluspause__1,-0.2765155985965687,-0.2989904155000005
pcoli__RFCpluspause__2,-0.8073543373911092,-0.33819532750000025
pcoli__rnCOMT_sol__1,0.0115600048065721,-0.3700090915000001
pcoli__rnCOMT_sol__2,0.112976320830646,-0.5806966875000015
pcoli__rnPNMT__1,0.3602579679826854,-0.4749121125000002
pcoli__rnPNMT__2,0.176976445855775,-0.4156390185000003
pcoli__rnTDC__1,0.3217373854248833,-0.6327912995
pcoli__rnTDC__2,0.2585243477459895,-0.5615222185000004
pcoli__rnTDC_trunc__1,0.872151136110078,-0.2427917325000015
pcoli__rnTDC_trunc__2,0.6208963910366306,-0.2000092944999992
pcoli__saCOMT_T2A__1,0.2596504764839936,-0.4989749944999993
pcoli__saCOMT_T2A__2,0.3577816887177587,-0.4754803765000002
pcoli__sfCOMT__1,0.3088314579740252,-0.7702616664999997
pcoli__sfCOMT__2,-0.1732713317286603,-0.7935275194999996
pcoli__sgAANAT_D63G__1,-0.3586427874159553,-0.6463665614999998
pcoli__sgAANAT_D63G__2,-0.2678061407091363,-0.7707510275000002
pcoli__ssDDC__1,-0.1571314968473328,-0.5057972325
pcoli__ssDDC__2,0.2252900846329008,-0.4693314694999993
pcoli__TP53B__1,0.2140481434025067,-0.4794570794999995
pcoli__TP53B__2,-0.0746445646820766,-0.5024868615000004
pcoli__WT__1,0.7928852838198405,-0.2186074644999998
pcoli__WT__2,0.1717140399997344,-0.3694470735000008
cck__glu_ale4__1,0.9834475690590088,-0.08236252850000092
cck__glu_ale4__2,0.3969174293030415,-0.4691836825000015
cck__cck_ale1__1,0.0893417794265004,-0.6537900194999997
cck__cck_ale1__2,0.2145234397826849,-0.5664496575000015
cck__cck_ale2__1,0.5605442848699446,-0.6403309004999995
cck__cck_ale2__2,0.5644253279323528,-0.5576050314999996
cck_pgi__gmos_delpgi__1,-0.3838064789371474,-0.6915469764999997
cck_pgi__gmos_delpgi__2,-0.2735915837517389,-0.059639160499999726
cck_pgi__pgi_ale1__1,0.2183909976669933,0.1125118874999984
cck_pgi__pgi_ale1__2,0.4570229061003128,-0.2237146075000016
cck_pgi__pgi_ale2__2,0.2326229862477977,-0.15546993350000093
cck_pgi__pgi_ale3__1,0.4157310262166353,-0.059715235499999686
cck_pgi__pgi_ale3__2,0.3191013724633481,-0.34624652949999923
cck_pgi__pgi_ale4__1,0.5831541807375483,-0.5070741625000004
cck_pgi__pgi_ale4__2,0.0091036486242134,-0.9877729065
cck_pgi__pgi_ale4__3,0.1563976726117203,-0.9295290365000001
cck_pgi__pgi_ale5__1,0.1690593649931624,-0.10622413749999993
cck_pgi__pgi_ale5__2,-0.3270689029155735,-0.4272304835000007
cck_pgi__pgi_ale6__1,0.094247148811307,-0.06054004449999972
cck_pgi__pgi_ale6__2,0.2283372939035085,-0.25208048350000034
cck_pgi__pgi_ale7__1,-0.0403754896176742,0.004809567499999723
cck_pgi__pgi_ale7__2,-0.1996652324265081,-0.3966127694999999
cck_pgi__pgi_ale8__1,-0.5639592349171585,-0.19311008049999856
cck_pgi__pgi_ale8__2,-0.4925818976874692,-0.4423280185000005
cck_sdh__gmos_delsdhCB__1,-0.986264002891175,0.025473435500000363
cck_sdh__gmos_delsdhCB__2,-0.2760648238059977,0.2134118935
cck_sdh__sdh_ale1__1,0.7624928738990533,-0.16868022149999984
cck_sdh__sdh_ale1__2,0.8614066412822138,-0.2907760164999997
cck_sdh__sdh_ale2__1,0.6949591877608152,-0.4282898194999998
cck_sdh__sdh_ale3__2,0.8574640042567383,-0.4442038585000008
cck_sdh__sdh_ale3__1,0.4059528096984258,-0.34748826949999945
cck_sdh__sdh_ale3__3,0.9532613095821904,-0.42998301250000015
cck_pts__gmos_delptsHIcrr__2,-0.5820642405878308,-0.3872852225000001
cck_pts__gmos_delptsHIcrr__1,0.4133985236403474,-0.42564059850000013
cck_pts__pts_ale1__2,1.5496944095824432,-0.6697723994999993
cck_pts__pts_ale1__1,1.6260742277846665,-0.4812004855000005
cck_pts__pts_ale2__2,0.019859139224834,-0.7018300215000002
cck_pts__pts_ale2__1,-0.005643023785926,-0.7252091414999997
cck_pts__pts_ale3__2,2.1215837590196585,-1.0288254705000002
cck_pts__pts_ale3__1,2.423152236149775,-0.9309478065
cck_pts__pts_ale4__2,-0.7065960783560398,-0.5686097185000003
cck_pts__pts_ale4__1,-0.3074192923225549,-0.5720721925000003
cck_gnd__gmos_delgnd__1,-1.3235455826702227,-0.3744352885000009
cck_gnd__gmos_delgnd__2,-1.884439483369773,-0.3004832385000009
cck_gnd__gnd_ale1__1,0.022451093421473,-0.6037390404999998
cck_gnd__gnd_ale1__2,0.1080822468814626,-0.7930329944999999
cck_gnd__gnd_ale2__1,0.4563555539183873,-0.6741851525000007
cck_gnd__gnd_ale2__2,0.2479524743713519,-0.4490926925000016
cck_gnd__gnd_ale3__1,0.0773863760435033,-0.6179417185000009
cck_gnd__gnd_ale3__2,-0.1628635240899381,-0.6392737004999995
cck_tpiA__gmos_deltpiA__1,-0.6868312185655168,-0.6136480775000015
cck_tpiA__gmos_deltpiA__2,-1.069558469778553,-0.6208803955000004
cck_tpiA__tpiA_ale1__1,0.8908537978963708,-0.4716741794999999
cck_tpiA__tpiA_ale1__2,0.8608943274747156,-0.4926975975000003
cck_tpiA__tpiA_ale2__1,0.9835637612640368,-0.3832389075
cck_tpiA__tpiA_ale2__2,0.6896301039878971,-0.3846209085000014
cck_tpiA__tpiA_ale3__1,1.2889950229256026,-0.3334967474999999
cck_tpiA__tpiA_ale3__2,1.1245434819213829,-0.2416009085000015
cck_tpiA__tpiA_ale4__1,0.7023276020716469,-0.3727751035000004
cck_tpiA__tpiA_ale4__2,0.4890956632865479,-0.3708748254999996
acid_tale__acid_ale1_pH7__1,-0.5963611471669608,-0.5524182775000002
acid_tale__acid_ale1_pH7__2,-0.8045025512818509,-0.6082515144999991
acid_tale__acid_ale1_pH5__1,-2.06461283319862,-0.8105111354999996
acid_tale__acid_ale1_pH5__2,-2.191488023358408,-0.6683658965000001
acid_tale__acid_ale2_pH7__1,-1.2694056931842237,-0.4904599305000002
acid_tale__acid_ale2_pH7__2,-1.1894633302489686,-0.5477859385000015
acid_tale__acid_ale2_pH5__1,-1.6749118837103685,-0.7459036814999997
acid_tale__acid_ale2_pH5__2,-1.0244152888892122,-0.5791015025000004
acid_tale__low_Mg_ale_pH7__1,13.665678672941322,-0.012866819499999238
acid_tale__low_Mg_ale_pH7__2,13.89378435436582,-0.04837117949999925
acid_tale__low_Mg_ale_pH5__1,14.053603156386725,-0.12258058949999916
acid_tale__low_Mg_ale_pH5__2,14.903909737682408,-0.13957732150000002
acid_tale__MES_ale_pH7__1,-0.4251913211965448,-0.7017408275000001
acid_tale__MES_ale_pH7__2,-0.770843621473646,-0.6687362145
acid_tale__MES_ale_pH5__1,-0.5759346702391146,-1.0172692055
acid_tale__MES_ale_pH5__2,-0.4961652262335148,-0.5721647755000001
acid_tale__gmos_pH7__1,-1.0800027166265778,-0.5017021995000004
acid_tale__gmos_pH7__2,-0.4642837558321158,-0.5833008935000015
acid_tale__gmos_pH5__1,-1.0622823303368747,-0.7150428844999999
acid_tale__gmos_pH5__2,-0.725753466460062,-0.6608393744999992
adnB__wt_adn__1,-1.560047531414498,-1.2554890815000004
adnB__wt_adn__2,-1.9634269051475408,-1.5306097884999996
adnB__delydhB_adn__1,-2.1943245724963525,-1.4930721215
adnB__delydhB_adn__2,-1.126823536092729,-1.0762917375
ytf2__wt_glc__1,-1.0492389022519797,-0.6502067194999999
ytf2__wt_glc__2,-0.3879006759075322,-0.6794069924999997
ytf2__ybcM_glc__1,-0.6627983886972989,-0.6258904925
ytf2__ybcM_glc__2,-0.7646374646505142,-0.5500292204999999
ytf2__ydhB_glc__1,-0.0312148878346792,-0.5844354445000004
ytf2__ydhB_glc__2,0.0662625934820104,-0.6524518165000002
ytf2__yfeC_glc__1,0.1630233185791145,-0.8014976994999996
ytf2__yfeC_glc__2,0.0737147631954898,-0.7787802194999998
ytf2__yciT_glc__1,-0.4793552514633747,-0.7192877465
ytf2__yciT_glc__2,-0.3355456291769061,-0.7308054625000002
ytf2__ydiZ_glc__1,-0.2624640081187203,-0.6649102315000004
ytf2__ydiZ_glc__2,-0.3286944541409609,-0.6196844114999998
ytf2__ynfL_glc__1,-0.1270652204330574,-0.5614662865
ytf2__ynfL_glc__2,-0.1358818915408912,-0.4637549654999997
ytf3__wt_glc2__1,-1.286305297123873,-0.8411719094999999
ytf3__wt_glc2__2,-0.9194723683594463,-0.6779516904999996
ytf3__wt_pH7_lactate__1,-1.631713970274455,-0.8580844675000003
ytf3__wt_pH7_lactate__2,-1.908793944520072,-0.7968318145000001
ytf3__wt_pH55_lactate__1,-1.299559104409412,-1.1045451935000008
ytf3__wt_pH55_lactate__2,-1.1851535385669416,-0.9249712915000003
ytf3__wt_pH55_HCl__1,-1.1321407965014867,-0.8801270425000016
ytf3__wt_pH55_HCl__2,-1.2513642959697058,-1.0458544375
ytf3__dyieP_pH7__1,-0.9235754421512914,-0.7506950844999993
ytf3__dyieP_pH7__2,-1.0012259444568183,-0.8741295375
ytf3__dyieP_pH55__1,-1.287130654763273,-1.0409153475000004
ytf3__dyieP_pH55__2,-1.4505620760466755,-0.8883930915000002
