,A,RpoE
SRX254747,6.3496811599,-0.5043596442
SRX254748,7.4185655526,0.19095779940000002
SRX254749,7.1766910699,-0.012660588300000001
SRX254750,7.0466317379,-0.1283214916
SRX254751,7.8749035495,0.5466148596
SRX254752,8.252673456,1.0984320373
SRX254753,8.3652941961,0.6714367062000001
SRX254754,5.1916904384,0.3580984746
SRX254755,5.9235540053,0.46722209400000003
SRX254756,5.6912258918,0.348758373
SRX254757,2.9561743476,-1.5912072530999999
SRX254758,3.8441908683,-1.5337227719
SRX254759,2.2279071937,-1.4313588196
SRX254760,7.7011149585,0.4636716892
SRX254761,7.3831187541,0.5334391817
SRX254762,7.8976049278,0.5545929813
SRX254763,4.482811983,0.1698705629
SRX254764,4.1094078988,-0.1271763376
SRX254765,5.7614643561,-0.0607054047
SRX254766,3.4774447491,-1.3435955954
SRX254767,3.252055484,-1.1598965249
SRX254768,3.9685955752,-1.1414776987
SRX254772,1.7080630963,0.8856673907
SRX254773,1.9453613618,1.2048056581
SRX254774,2.905941447,1.1740567483
SRX254775,-0.5616327166,0.1780844167
SRX254776,2.7088429387,0.2910578746
SRX254777,-2.6864090707,0.2336833456
SRX254778,-0.38464110290000003,0.7382120658
SRX254779,1.4208557617,0.8153250179
SRX254780,2.5463662042,1.2012548261
SRX254781,-2.1997587557,0.6740342211
SRX254782,-0.2183246976,1.1187701853
SRX254783,-2.7919810596,0.5487096156
SRX254784,-3.0949030422,0.0068359575
SRX254785,-1.1160938832,0.36689482700000003
SRX254786,-0.7378355215,0.2268993758
SRX7136401,0.1490473983,0.0418222682
SRX7136403,0.7756818753,0.049911126900000005
SRX7136405,1.2041945127,0.1179536085
SRX7136407,-0.6086508267,-0.3591048408
SRX7136409,0.1475098675,-0.0881100068
SRX7136411,-0.9247292736,-0.0917333951
SRX3754949,0.2006628491,0.0206380561
SRX3754950,0.16701339980000002,-0.0117006221
SRX3754951,-0.3676762489,-0.008937434000000001
SRX3754952,0.5313732683,0.0348972233
SRX3754953,0.3684611633,0.0117928679
SRX3754954,-0.21412648480000002,0.014786607
SRX3754955,3.6642344833,-1.0041408943
SRX3754956,3.719589566,-1.081881906
SRX3754957,3.5610428398,-1.0556031474
SRX3754966,0.11119998810000001,-0.0533610709
SRX3754967,0.1783310709,-0.018748807200000002
SRX3754969,-0.0567629216,-0.0115671513
SRX1424798,-0.322623474,-0.105788375
SRX1424799,0.322623474,0.105788375
SRX1424800,0.3603764779,0.0908646087
SRX1424801,0.2405276101,-0.0330289075
SRX1424802,0.9089450172,0.4992397852
SRX1424803,0.6968801139,0.1951234442
SRX1424804,-1.1335593488,-0.1048477938
SRX1424805,-0.5053219162,-0.0894745723
SRX1424806,-0.0579877269,-0.033803792400000005
SRX1424807,0.3738976134,0.3039207142
SRX1424808,-3.51403929,-0.5219314819
SRX1424809,-3.9686251837,-0.4676754984
SRX1424816,-4.9709148023,-1.1151829742000001
SRX1424817,-6.2388903747,-1.1183422843
SRX1424818,-0.3615785951,0.6576458457000001
SRX1424819,0.037214448500000004,0.544192401
SRX1424824,0.3971668581,1.0312303936
SRX1424825,1.1558581341,1.110284382
SRX1424826,-2.5510926203,-0.3045706964
SRX1424827,-2.2791596546,-0.3061257858
SRX1424828,-2.1550059502,0.3904339244
SRX1424829,-2.2514486811,0.43585794910000003
SRX1424830,-2.5237181246000002,0.23313976300000003
SRX1424831,-2.9979178033,0.18196120500000001
SRX1424834,-3.440935794,0.7424565195
SRX1424835,-4.2750011592,0.6843172666
SRX1424840,-6.5251504621,-0.1649728839
SRX1424841,-6.9511651617,0.3000307854
SRX1424842,-6.8676849427,-0.1775547451
SRX1424843,-6.4438080115,0.1305385637
SRX1424844,-5.4492721464,-0.21812556700000002
SRX1424845,-4.810857447,-0.3577480636
SRX1424846,-5.1249722594,-1.0841640685
SRX1424847,-5.1659898921,-0.9127211597
SRX5060277,0.6646566047,0.3044822524
SRX5060279,1.6100400245,1.1271705285
SRX5060281,-0.6646566047,-0.3044822524
SRX5060283,1.9434597449000002,1.2410205622000001
SRX5936089,-0.4773598693,-0.049474261000000005
SRX5936090,-1.0509676745,-0.2927063668
SRX5936091,-0.6707636170000001,-0.0284227735
SRX5936092,2.1990911608,0.37060340140000003
SRX5936093,2.0479353972,1.2288351193
SRX5936094,0.2383813412,0.22530239100000002
SRX5936095,4.9023376834,1.2802916973
SRX5936096,5.0146320378,1.3662197733
SRX5936097,-1.1328644152,0.312799313
SRX5936098,-1.7271026749,0.29899483590000003
SRX5936099,-2.2040301158,0.2990167251
SRX5936100,-2.2366112107,0.14335340130000002
SRX5936101,1.4509394711999999,1.4024014837
SRX5936102,2.7981686432,1.411227942
SRX5936103,1.2744682987,1.3396047067999999
SRX5936104,1.5157469132,1.4816346785
SRX5936105,0.8924187643,1.0673580512
SRX5936106,0.638945131,1.1658174533
SRX5936107,0.2861427777,1.239725409
SRX5936108,0.7198007911000001,1.2081646658
SRX5936109,0.3372451146,1.3317904588
SRX5936110,0.1888960637,1.265981206
SRX5936111,0.49803869570000003,1.2441327867
SRX5936112,1.4375541632,1.3746325430000002
SRX5936113,0.9312297058000001,1.2406918471
SRX5936114,0.9826614062000001,1.3120917042
SRX5936115,-0.7923289722,1.1870364287
SRX5936116,-0.375603521,1.2644110361
SRX5936118,-0.1761309525,1.2031303515
SRX5936119,0.7589935283,1.1264309491
SRX5936121,1.166681247,1.4864698709000002
SRX5936122,1.0285143624,1.5087893356
SRX5936123,2.2928651688,2.0236301829
SRX5936124,2.0313293431,2.0515765149
SRX5936125,2.6582626594,2.0864871928
SRX5936126,2.449361201,2.2285949146
SRX5936128,0.48612494440000004,-0.4942892975
SRX5936129,-0.0115860888,-0.4887558759
SRX5936130,0.596732814,-1.0845681414
SRX5936131,-0.5019686512,-0.6369632771
SRX5936132,0.3139467092,0.1224246566
SRX5936133,1.5311404068,-0.2824989703
SRX5936134,2.086422064,0.6475517759
SRX5936135,1.8847949139,0.49346321120000003
SRX5936137,1.9555385574000002,0.6502009821
SRX5936138,1.7645008528,0.8976309842
SRX5936139,0.0098282739,0.1590396299
SRX5936140,0.0893621171,-0.0351405705
SRX5936141,-1.3898043127,-0.4061395619
SRX5936142,-1.2763211539000001,-0.351039172
SRX5936143,-2.3770454450000003,-0.5157902232
SRX5936144,-2.2623360063,-0.5101084081
SRX8557650,-0.2789155852,-0.0774310597
SRX8557651,0.1688029181,0.015095837400000001
SRX8557652,0.1101126671,0.0623352223
SRX8557653,1.5563091162,0.42959558080000004
SRX8557654,1.6833434014000002,0.412269417
SRX8557655,1.5907646047,0.3004401893
SRX8557656,1.0303584395,0.5734064058
SRX8557657,1.6293637343,0.5061810571
SRX8557658,1.2828132741,0.4726747149
SRX8557659,-0.3087402421,0.6120039407
SRX8557660,0.9755579246,0.5886254806
SRX8557661,0.9104869034,0.6249003607
SRX8557662,2.3755963535,0.1474942176
SRX8557663,2.7082092482,0.5693066712
SRX8557664,2.5629289519,0.7303563344
SRX8557665,1.9887056389,0.43127235890000004
SRX8557666,1.9902927324,0.1515902287
SRX8557667,1.5316092949,0.6531954019
SRX3405147,1.6411661608,0.3631989438
SRX3405148,1.3882546333,0.0311200428
SRX3405149,-3.0294207941,-0.39431898670000004
SRX3405150,-2.4602301362,-1.5757827306
SRX3405151,-3.4310944275,-1.1092557314
SRX3405152,2.14882629,-0.2438283745
SRX3405153,-1.7127789018000001,-0.7524329079000001
SRX3405154,0.0433657115,-0.6902463352
SRX3405155,0.5409498653,-0.566220888
SRX3405156,-2.0412330179,-0.9763646447000001
SRX3405157,-0.1138113989,-0.7327641404
SRX312063,-10.9840564231,-2.5221843671
SRX312064,-11.3040126616,-2.4691719187
SRX312065,-11.5619052909,-2.1183216994
SRX312066,-10.4954131884,-3.5794691924
SRX312067,-10.7113109808,-3.5868022573
SRX312068,-8.545808058,-3.0617989043
SRX312069,-8.5781926931,-3.0600273635
SRX312070,0.0786596311,-0.0176692796
SRX312071,-0.0786596311,0.0176692796
SRX312072,-10.3742065535,-3.3877658227
SRX312073,-10.2694109881,-3.3412176785
SRX312074,-10.4313172018,-1.5434399668
SRX312075,-10.0911091761,-1.490661947
SRX312076,-9.52485256,-0.8604192344
ecoli_00001,-0.0802683218,-0.0180984845
ecoli_00002,0.0802683218,0.0180984845
ecoli_00003,1.9804094931,1.6799141285
ecoli_00004,2.2930439259,1.8721906775
ecoli_00005,0.08989458310000001,0.0563487105
ecoli_00006,0.1317838931,0.0324729895
ecoli_00007,3.0393823079,1.8852421845
ecoli_00008,3.6243725735,2.2885473535
ecoli_00009,1.838372646,0.8250449985
ecoli_00010,1.6332224485,0.8119283305
ecoli_00011,2.6157246905,1.3801301595
ecoli_00012,2.9115613168000003,1.3659476375000001
ecoli_00014,3.6974514733,1.6935235095
ecoli_00015,2.8435288865,1.3510059775
ecoli_00016,3.5310183895,1.4930185215
ecoli_00017,2.4811220764,1.2834220645
ecoli_00018,2.5297436471,1.2782140675
ecoli_00019,2.1427524153,1.8363188925
ecoli_00020,2.0132251929,1.9161123275
ecoli_00021,0.6977537225,1.2038353795
ecoli_00022,1.0557976283,1.3073953485
ecoli_00023,0.8142342638000001,1.4388277835
ecoli_00024,0.8146896946000001,1.3490506795
ecoli_00025,1.1973009723,2.0312896655
ecoli_00026,1.419422631,2.0190356855
ecoli_00027,2.6482517887,1.4478974045
ecoli_00028,2.7938402444,1.5906978275
ecoli_00029,2.4113246498,1.0851983085
ecoli_00030,2.5543953575,1.1836714305
ecoli_00031,3.1336963203,1.2957329165
ecoli_00032,3.1339010392,1.3483150205
ecoli_00033,2.2295408321,2.0182131315
ecoli_00034,3.5325319324,1.7331418775
ecoli_00035,2.7956581084,1.3076745945
ecoli_00036,2.6402743739,1.2361590745
ecoli_00037,3.6964294313,1.7000723765
ecoli_00038,3.2264813152,1.7166699455
ecoli_00039,0.9205255197000001,0.5111228075
ecoli_00040,0.4170564934,0.45004628550000003
ecoli_00041,1.5782558894,1.5056228725
ecoli_00042,2.0947778088,1.3159307155
ecoli_00043,1.5579904141,0.6810712315
ecoli_00044,1.5881478367000001,0.7640849665
ecoli_00045,0.6246574265,0.35054005850000003
ecoli_00046,0.5135601772,0.3612891345
ecoli_00047,2.131579315,0.9311366925000001
ecoli_00048,1.9706418749,1.0281805335
ecoli_00049,2.5040979647,1.5672049795
ecoli_00050,-0.25496397460000003,0.2445839205
ecoli_00051,0.22191414140000001,0.3532411885
ecoli_00052,0.13266098040000002,0.4081792455
ecoli_00053,-0.2132749032,0.4602919525
ecoli_00054,-1.7971236451000001,1.1189491645
ecoli_00055,-1.0929286939,1.1675043105
ecoli_00056,1.1926348728,0.46603643250000004
ecoli_00057,1.3186586676,0.5757037105
ecoli_00058,0.9045127538000001,0.1267291615
ecoli_00059,1.1935896451999999,0.08981206750000001
ecoli_00060,2.5088484094,0.8670816715
ecoli_00061,2.5457641428,0.8323480785
ecoli_00062,2.123522083,0.8699898615
ecoli_00063,2.6374319617,0.7577018175
ecoli_00064,-2.5626005743,0.5889603235
ecoli_00065,-3.2654219428999998,0.5200807705
ecoli_00066,3.580428575,1.7644149415000001
ecoli_00067,3.4939235911,1.8123358925000002
ecoli_00068,2.6770073148,2.0831759015
ecoli_00070,1.0009601852,0.8802842815
ecoli_00071,1.0028835144,0.8476663655000001
ecoli_00072,1.0668080625,0.8682659385
ecoli_00073,1.0475715268,0.9570892965000001
ecoli_00074,1.2909245587,1.1292113865
ecoli_00075,1.4539882454,1.5261132035
ecoli_00077,0.6442134632000001,1.0838652535
ecoli_00078,1.9909517166000001,1.8047222855
ecoli_00079,-0.45876109660000003,0.5681054315
ecoli_00080,1.0405270749,1.8081508035
ecoli_00081,1.7367418787000002,0.9837405605
ecoli_00082,0.7603914816,0.6725525085
ecoli_00083,0.4604672147,0.6138341965
ecoli_00084,-1.3759032264,-0.0683381925
ecoli_00085,-0.8463702462,0.10676542550000001
ecoli_00086,3.0834972085,1.3301475055
ecoli_00087,3.518670459,1.5807734115
ecoli_00088,2.128553957,1.0318305935
ecoli_00089,2.0984825895,1.0395589045
ecoli_00090,1.1017130569,0.5512385615000001
ecoli_00091,0.9331892797,0.5130602795
ecoli_00092,2.1545006723,1.1830196625
ecoli_00093,1.6301922592,1.0423428925
ecoli_00094,5.8117978197,1.7455784035000002
ecoli_00095,5.7792730046,1.7837340445
ecoli_00096,2.2573742528,1.2587560165
ecoli_00097,1.7518456067,1.2203609515
ecoli_00098,3.1752871696,0.7423416795000001
ecoli_00099,2.9433348789,0.7712577695
ecoli_00100,0.8649129948000001,0.0905825495
ecoli_00101,0.3559795246,0.1148294205
ecoli_00102,1.0346339402,0.19139527650000002
ecoli_00103,1.5579912914,-0.3644073235
ecoli_00104,1.3207186272,-0.2314586075
ecoli_00105,0.840682475,0.2775491485
ecoli_00106,-0.105547285,-0.0751101705
ecoli_00107,0.3335581264,-0.0360453045
ecoli_00108,2.4074676311,1.9262847335000002
ecoli_00109,1.7664788728,1.6081376674999999
ecoli_00110,5.0975027495,1.7292994635
ecoli_00111,4.9317139734,1.6265455825
ecoli_00112,4.7820065639,1.5740228725
ecoli_00113,4.4469779977,1.9376832665000001
ecoli_00114,4.3097505738,1.8490691095
ecoli_00115,4.5931362311,1.5539204365
ecoli_00116,3.7828958144,2.0920074605
ecoli_00117,3.9023313968,2.0887012935
ecoli_00118,3.7985523622,2.0958375915
ecoli_00119,5.3794001809,2.4048997735
ecoli_00120,5.0299666872,2.3170983935000002
ecoli_00121,4.9876724646,2.3323685435
ecoli_00122,3.5909842624,1.8503408195
ecoli_00123,3.1115677754,1.7751611615
ecoli_00124,3.1537967296,1.8565217015000002
ecoli_00125,-0.1836176985,0.5231560845000001
ecoli_00126,-0.3516840403,-0.4269600395
ecoli_00127,1.3041848603,0.0542120925
ecoli_00128,-0.148752465,-1.0932917205
ecoli_00129,-0.7097585334000001,0.38964546650000004
ecoli_00130,-0.6980325419000001,0.46184481650000003
ecoli_00131,-0.8211240602000001,0.4077663435
ecoli_00132,2.1104376187,1.1621150605000001
ecoli_00133,-1.2307199371,-0.0716937785
ecoli_00134,-0.6731333152,0.2313087135
ecoli_00135,2.5552370076,0.3737578715
ecoli_00136,-1.2206955042,0.5416096265
ecoli_00137,-0.1583678483,-0.36373756150000003
ecoli_00138,0.460702302,0.2033526125
ecoli_00139,-0.6408489883,0.9616333395000001
ecoli_00140,0.8671541583,-0.0287294955
ecoli_00141,-2.2226843147,0.1744519165
ecoli_00142,5.5819740666,2.0161845465
ecoli_00143,0.261433197,0.4023022855
ecoli_00144,2.8124196427,0.8313336305
ecoli_00145,1.8673974928,1.3129809295000001
ecoli_00146,-0.7423869449,-0.26306769150000003
ecoli_00147,-0.2676325406,0.6429678235
ecoli_00148,1.696844992,0.7543626855000001
ecoli_00149,-0.9710283176000001,-0.3782012765
ecoli_00150,2.4027389607,1.0225509545
ecoli_00151,-1.7344739966,-0.2606105955
ecoli_00152,-1.4517460188,-0.7795132335
ecoli_00153,-0.1731449601,-0.0844257575
ecoli_00154,-0.8684214424000001,0.2221097575
ecoli_00155,-1.066857786,-0.5134596215
ecoli_00157,-1.4684429951,0.3216285215
ecoli_00158,-1.482302553,-0.1852867665
ecoli_00159,-0.6721781032,-0.3321212785
ecoli_00160,-1.0217974867,-0.7373528545
ecoli_00169,0.1904516226,0.1417351795
ecoli_00170,0.142742633,0.1649436145
ecoli_00171,0.9472984141,0.31937732350000003
ecoli_00172,0.6402137097,0.8042477625000001
ecoli_00173,-1.9161184819,0.10478140050000001
ecoli_00174,-1.0935821281,-0.013411754500000001
ecoli_00175,1.674666528,1.1688772855
ecoli_00176,0.19768990150000001,0.9218480475
ecoli_00177,5.231082731,2.7578701335
ecoli_00178,5.5949308276,2.6753919035
ecoli_00179,-0.6609820657000001,0.1573050135
ecoli_00180,-0.3817324771,0.17824612450000002
ecoli_00181,-0.7943799296,-0.1096682825
ecoli_00182,-0.6334334269,-0.2346687275
ecoli_00183,2.9779921087,1.8091102925
ecoli_00184,3.0059145317,1.8533968404999999
ecoli_00185,-0.1615304427,0.0358549385
ecoli_00186,0.2412412078,0.061855888500000004
ecoli_00187,0.9392599973,0.7084737585
ecoli_00188,1.0566128321,0.6938309095
ecoli_00189,-0.43986807710000003,-0.0187230845
ecoli_00190,-0.42477944630000003,-0.0086753895
ecoli_00191,1.2079288787,1.0743113685
ecoli_00192,2.5975910894,1.4192280555
ecoli_00193,0.7021342486000001,0.3389995315
ecoli_00194,0.6842334557,0.4249338835
ecoli_00195,0.8157778948000001,0.1862263945
ecoli_00196,1.2832179514,0.5334355895
ecoli_00197,1.3639657752,0.5706701965000001
ecoli_00198,0.6741732713,0.1895059375
ecoli_00199,-0.8149671456,0.9004854815000001
ecoli_00200,-1.0953529389,0.9941944445
ecoli_00201,-1.5838773224,0.8645998015
ecoli_00202,-1.4632207695,0.7684870125000001
ecoli_00203,-1.0492375123,0.3911769885
ecoli_00204,-0.5539251662,0.3856457305
ecoli_00205,0.5311627691,1.5479787605
ecoli_00206,2.0541355839,2.2094680335
ecoli_00207,-0.9128844134,0.8542557965
ecoli_00208,-1.1152305123,0.8262089945000001
ecoli_00209,2.2709798319,1.5482009665
ecoli_00210,2.1102250087,1.5743899295000001
ecoli_00211,0.8103432137000001,0.9142745335
ecoli_00212,0.763446449,0.8616219385
ecoli_00213,-0.9497277387,0.7981012075
ecoli_00214,-1.0265473835,0.6987697965
ecoli_00215,0.4039075187,0.7784099305000001
ecoli_00216,0.5140777968,0.8695207135
ecoli_00217,-0.651059005,1.3848466115
ecoli_00218,-0.6162962078,1.3103111995
ecoli_00219,2.7574726839,1.3379795815
ecoli_00220,2.2604623626,1.3237961335000001
ecoli_00221,2.3426184252,1.4065664275
ecoli_00222,1.9168409995000002,0.9738323275
ecoli_00223,0.7848696412,1.2450217925
ecoli_00224,1.0709721122,1.3024427935
ecoli_00225,-1.1272459435,0.9499962345
ecoli_00226,-1.176171898,0.7242416245000001
ecoli_00227,0.2862202022,0.7128644975
ecoli_00228,0.3541379123,0.6404729015
ecoli_00229,0.2402404655,0.7987248505000001
ecoli_00230,0.2812967724,0.7389979415
ecoli_00231,-0.20751818100000002,0.6798376835000001
ecoli_00232,-0.1113486243,0.6981809125
ecoli_00233,1.5749985711,1.2872376645
ecoli_00234,1.3434574866,1.2159247395000001
ecoli_00235,3.1324067716,2.1387762735
ecoli_00236,2.4588771862,2.1380479335
ecoli_00237,1.7690943446,0.9764509655
ecoli_00238,1.2088384919,0.9997681785
ecoli_00239,0.1919356677,0.5284679845
ecoli_00240,0.3887816391,0.5742229275
ecoli_00241,2.9623604036,1.1285212175
ecoli_00242,-0.6011431804,-0.0576221965
ecoli_00243,-0.32030121170000003,-0.0910596795
ecoli_00244,1.8416740682000001,0.0585048805
ecoli_00245,1.9935751919,0.1874267705
ecoli_00246,10.0178385396,2.2943955235
ecoli_00247,9.7628717505,2.1456621035
ecoli_00248,2.6291206644000003,0.4460324485
ecoli_00249,-0.2137823668,0.2663496715
ecoli_00250,0.0575622841,0.4343475765
ecoli_00251,-0.9794517091,-0.5023052355000001
ecoli_00252,-0.3935504386,-0.3709494345
ecoli_00253,-1.6084180513000002,-0.5058954395
ecoli_00254,-0.9674242642,-0.0429347415
ecoli_00255,5.6302550742,1.5770912314999999
ecoli_00256,5.0134948739,1.7250250285000002
ecoli_00257,4.8387858467000004,1.3155909115
ecoli_00258,5.3726137751,1.3335580425
ecoli_00259,3.2785582448,1.8071490445
ecoli_00260,5.5177595214,2.0560867675
ecoli_00261,1.9103503838,0.6952438945
ecoli_00262,3.3296515572,0.9946410935000001
ecoli_00263,-0.14688392790000002,1.0901923335
ecoli_00264,-0.39785484670000004,1.1401419935
ecoli_00265,0.8951634222,1.4329771215
ecoli_00266,0.803127204,1.4992426095
ecoli_00267,-0.7710705066,0.7282715115
ecoli_00268,-0.9272387119000001,0.6233403525
ecoli_00269,-1.8413864165,0.6556799735000001
ecoli_00270,-1.7485944917,0.5851686995000001
ecoli_00271,-0.3532120131,-0.14736488050000002
ecoli_00272,0.17281424920000002,0.0142219245
ecoli_00273,4.8600446729,1.7872011855
ecoli_00274,4.6787773818,1.7309211705
ecoli_00275,6.0710132984,2.3176229235
ecoli_00276,6.1873519531,2.3610370635
ecoli_00277,1.5824379585,1.1318567115
ecoli_00278,1.2799088519000001,0.9490627745
ecoli_00279,0.32430164510000004,1.2110537015
ecoli_00280,0.9746109263,1.0883536665
ecoli_00281,1.124237624,-0.1041878255
ecoli_00282,1.3823009473,-0.0344567855
ecoli_00283,0.7342688762,0.7546903165000001
ecoli_00284,0.6626601778,0.8488313985
ecoli_00285,0.2739843287,0.11557682250000001
ecoli_00286,0.3645093626,0.0875718395
ecoli_00287,1.0469019366,1.0421383045
ecoli_00288,1.2450615418,0.9850747275
ecoli_00289,1.5178359488000002,1.0259848915
ecoli_00290,0.8162635206000001,0.8735625845
ecoli_00291,0.4237349427,0.9462933675
ecoli_00292,0.0345764494,0.8551434885
ecoli_00293,0.6583836654,1.1514610115
ecoli_00294,1.1845787235,1.0618720595
ecoli_00295,1.0469955955,0.44746232550000004
ecoli_00296,0.6531389773,0.3935174005
ecoli_00297,0.8397100402000001,1.1713003945
ecoli_00298,0.635967617,1.1755922035
ecoli_00299,0.2044921792,0.2703244005
ecoli_00300,0.4138705501,0.2439819115
ecoli_00301,0.1402138229,-0.1449321405
ecoli_00302,0.054587124,0.3450102255
ecoli_00303,0.29877646210000003,0.8836824105000001
ecoli_00304,0.1757208133,0.7306294785
ecoli_00305,-1.3645577957000001,1.1536191065
ecoli_00306,-1.1915545151,1.0339662745
ecoli_00307,-1.6481192070000001,1.0074137695
ecoli_00308,-1.2730321891,1.0316602705
ecoli_00309,-1.8085405090000002,0.8435635425
ecoli_00310,-1.5084172507,0.8980393925
ecoli_00311,-1.4504825724,0.6194384435
ecoli_00312,-1.3270575719,0.9589410765
ecoli_00313,1.091470775,0.9308492425
ecoli_00314,0.9333349892,1.0578771465
ecoli_00315,-1.0690098792,0.5515918365
ecoli_00316,-0.8598712152,0.5435002275
ecoli_00317,-0.9926193938000001,0.7734609715
ecoli_00318,-0.8130628369,0.7490654855000001
ecoli_00319,0.8770505340000001,0.3471251965
ecoli_00320,0.7804148101,0.24925231350000002
ecoli_00321,-1.0200052851,0.6526351725
ecoli_00322,-1.1396166819,0.6031010235
ecoli_00323,0.1664891628,0.2645449295
ecoli_00324,0.3131839283,0.2134621495
ecoli_00325,0.1978276814,0.3409951885
ecoli_00326,0.1551955342,0.6198998735
ecoli_00327,1.7911133807000001,0.7444057175000001
ecoli_00328,1.4307533357,0.3645153915
ecoli_00329,1.1444000217,0.7617186845
ecoli_00330,0.9856569231000001,0.6826195975
ecoli_00331,0.44272555680000003,0.6771278275
ecoli_00332,0.3597198607,0.6133922205
ecoli_00333,0.7236274891000001,0.7407697155
ecoli_00334,0.8175405561,0.3510550605
ecoli_00335,0.1334898916,-0.09594657250000001
ecoli_00336,0.5435261584000001,0.1044795485
ecoli_00337,-0.0331945668,0.2536288775
ecoli_00338,0.0368568695,0.3401819145
ecoli_00339,0.2824811821,-0.033577380500000004
ecoli_00340,1.4906678458,0.5268959095
ecoli_00341,0.47485712630000004,-0.041963321500000005
ecoli_00342,0.2502740014,-0.0524409065
ecoli_00343,-1.5248133131000001,-0.2433235165
ecoli_00344,-1.4859436734,-0.2205747485
ecoli_00345,-0.3092880683,0.1767958585
ecoli_00346,-0.5004694758,0.1669155035
ecoli_00347,-0.2460891888,0.40604551050000004
ecoli_00348,-0.3801154379,0.4450049545
ecoli_00349,-0.2545723351,0.00027183350000000003
ecoli_00350,-0.0355018266,0.1865215155
ecoli_00351,0.16674237960000002,0.3947760775
ecoli_00352,-0.2122600766,0.0211155825
ecoli_00353,-0.32271013590000003,0.2209155815
ecoli_00354,-0.3019899413,0.0253631025
ecoli_00355,0.4667367928,0.5893182545
ecoli_00356,0.12331480800000001,0.6692998895000001
ecoli_00357,0.0068152377,0.5696290935
ecoli_00358,0.2228624514,0.4090705025
ecoli_00359,4.3566156658,1.6382958735000002
ecoli_00360,4.3422118941,1.7247965795
ecoli_00361,3.966576392,1.4679489845
ecoli_00362,4.1052218113,1.6107388005
ecoli_00363,3.5556898433,1.8980135155000002
ecoli_00364,4.2312564412,1.9927778105
ecoli_00365,0.3960530084,-0.4360897455
ecoli_00366,0.9445738305,-0.3561642215
ecoli_00367,-0.011229322100000001,-0.8934040875
ecoli_00368,0.170718695,-1.1326144695
ecoli_00369,5.5725544627,2.3016839235
ecoli_00370,4.7548036873,1.9221052175
ecoli_00371,2.8258078428,-0.030384636500000003
ecoli_00372,3.1578960985,0.1328133665
ecoli_00373,1.0139570054,-1.2040953905
ecoli_00374,0.7763232114,-1.2706913065
ecoli_00375,4.8610798481,1.6890383215
ecoli_00376,4.912880436,1.8041049805
ecoli_00377,3.6173743847,-0.0081006965
ecoli_00378,3.7454066198,0.1120998515
ecoli_00379,5.291923897,0.8096793575
ecoli_00380,5.3993016753,0.6548634275
ecoli_00381,6.5318439932,2.2577960435
ecoli_00382,7.2415448641,2.2290895235
ecoli_00383,3.1476652933000002,0.5101599605
ecoli_00384,3.5638570956,0.6172793505
ecoli_00385,4.2600346283,0.24969572750000002
ecoli_00386,4.2259738837,0.2639933205
ecoli_00387,4.350068869,1.7261698035
ecoli_00388,5.0137731821,1.9920205395
ecoli_00389,0.881644697,-0.7713769245000001
ecoli_00390,1.2707210236,-0.7221959305
ecoli_00391,3.4980389857,-0.25497972750000003
ecoli_00392,3.1100841366,-0.0722793925
ecoli_00393,2.1076669818,0.4104746775
ecoli_00394,1.9917476073,0.4369934435
ecoli_00395,1.7309804222,0.5644101795
ecoli_00396,1.5981522781000002,0.5254742525
ecoli_00397,4.1946514024,2.3107251335
ecoli_00398,3.8345027045,2.3653397735
ecoli_00399,1.5388704288000001,1.0513734645
ecoli_00400,1.8805416273,0.8941921625
ecoli_00401,0.3525933996,0.2869830325
ecoli_00402,0.26142154370000004,0.3250900715
ecoli_00403,1.9578127947000001,1.4698625305
ecoli_00404,2.4360076680000002,1.6524358965000001
ecoli_00405,0.46148020580000004,0.36863288050000004
ecoli_00406,0.908277905,0.4584996435
ecoli_00407,-0.46882193600000005,-0.16695593250000001
ecoli_00408,-0.2261340414,-0.0720356425
ecoli_00409,1.6960323547,1.2163896665
ecoli_00410,1.7106551035000002,0.9036179965000001
ecoli_00411,1.6346247785,0.2267345255
ecoli_00412,0.8889237841000001,0.2292018305
ecoli_00413,0.20651604340000002,-0.06769691850000001
ecoli_00414,-0.0652014011,0.055602687500000005
ecoli_00415,0.4785515682,0.8633062305
ecoli_00416,1.1457157161,1.0136367245
ecoli_00417,0.2021803854,-0.025017848500000002
ecoli_00418,0.2326032976,-0.0573494035
ecoli_00419,-0.8055559488,0.010758776500000001
ecoli_00420,-0.5970827526,-0.0336290805
ecoli_00421,0.3554075338,1.0220260795
ecoli_00422,-0.2886665968,0.8745537185000001
ecoli_00423,2.069121367,0.6187006715000001
ecoli_00424,1.6659577596,0.43200512750000003
ecoli_00425,1.896951081,0.3655671585
ecoli_00426,1.3864122425,0.29992870050000003
ecoli_00427,0.622205654,0.2791902115
ecoli_00428,0.9194838970000001,0.3259478715
ecoli_00429,0.005792104,-0.08582223950000001
ecoli_00430,-0.29650401590000003,0.07918132950000001
ecoli_00431,3.9545947111,1.8720228775
ecoli_00432,4.0693332925,2.0858477705
ecoli_00433,1.2217753508,0.9869954185
ecoli_00434,0.9765087568,0.8324684865
ecoli_00435,0.7415919183,0.4837509855
ecoli_00436,0.5950214806,0.4250319005
ecoli_00437,-0.8638684248,-0.0204531435
ecoli_00438,-0.9358385981,0.0298808235
ecoli_00439,1.5836875695,1.4651262135
