,A,CsgD,FliZ,RpoS,CpxR,BtsR
SRX5694494,-0.2272776641,-1.2417498732,-0.9349384802,1.1931153627,0.5832519882,0.8930903224000001
SRX5694495,-0.0991954292,0.1790257492,0.6015258478000001,0.223645429,0.3418276237,0.4592956414
SRX5694496,-0.6952335433,-1.2947763943,-0.0921058154,-0.5212448198,0.1109720738,0.1532127302
SRX5694497,0.24069679670000002,-1.6522151214,-0.9734630301,1.0658264478,0.1657711967,-0.0683900286
SRX5694498,-1.0421423049,-1.7728426538000002,0.078375053,0.2623274617,0.3679783384,1.4056542987
SRX5694499,-4.507915017,0.1669566183,0.8874681669000001,-0.8602627439,0.0400809759,1.1962309663
SRX5694500,-0.6410961148000001,-2.550918359,-0.3032808635,0.6492284850000001,0.42380452820000003,-0.1847755592
SRX5694501,-0.8427933855,-1.0868987995,0.0414202668,-0.0872275571,0.1963435908,0.2713618559
SRX5694502,-0.9943096943,-0.32791586170000003,-0.9714688015,-1.6278754941,0.3445607753,0.5149605153
SRX5694503,0.9885416745000001,-3.3941269716,-1.3708366688,0.5569903872,0.7802553468000001,0.5643059143
SRX5694504,-0.6652731224,-0.5319905843,0.2785716132,-0.5821665425,-0.0390303789,0.3806064394
SRX5694505,2.477026407,0.6097783413,-1.8488300025000002,-0.5569867189000001,-1.4670149993,-0.16651600190000002
SRX5694506,0.0808108233,-3.8035863592,0.9761551149000001,-0.8658739125,0.4858977822,0.6285201207000001
SRX5694507,-0.5408865014,-1.3799920405,-0.0724542553,-0.5061400461000001,0.0577615796,0.21030914620000002
SRX5694508,1.2392105575,1.6012727177000001,-0.6306414366,-0.007558000600000001,0.1449490718,0.5133649571
SRX5694509,-0.3850300837,-1.0690668768,-0.5187912896,1.1837010027,0.7036301876000001,-0.0463834559
SRX5694510,0.1665377525,-0.08689971120000001,-0.639781503,0.3684639705,-0.0476989363,0.7822166378000001
SRX5694511,-1.7264015885,-1.4462464601,-0.2218422085,0.7162084194,0.1354926552,0.46769688540000004
SRX5694512,0.6642969176,-1.6259827749,-0.6434064941000001,-0.7495037573000001,-0.5327336902,0.1278611708
SRX5694513,1.0215341668,1.0767733576,-1.1948790274,-0.2520943269,0.1598597089,1.1278033635
SRX5694514,2.4292857917,-0.7619147201,-0.9238260631,-0.1303226102,-0.8352231055,0.38659410980000003
SRX5694515,-3.0482809648,-1.6002644412,-5.1006242489,1.2895415137000001,-0.2687958146,0.4955373342
SRX5694516,1.117113705,-1.5848566739,0.0424809559,-1.0265109875,0.0461342255,-2.039981262
SRX5694517,-0.4048226392,-0.824698877,0.40244831940000003,-0.0724954515,0.3434190887,0.29954292450000003
SRX5694518,-0.5478840395,-0.3609850956,-0.0850634336,0.0047803766000000004,0.24902781410000002,1.052528748
SRX5694519,-0.4083402612,-1.5997377917,-0.6794733373,-0.26600968140000003,0.14886653860000001,0.6910058792
SRX5694520,-1.230206511,-3.8035863592,1.7620270382,-0.7475409037,0.055378143500000004,-0.2206374086
SRX5694521,0.6268516350000001,-0.451415222,0.4848343268,-0.21861527020000002,0.39820335170000004,0.6368285964
SRX5694522,-1.9236308390999999,-1.3944990376,0.2330478514,0.5629342945,-0.2801882385,-0.2647992826
SRX5694523,0.3004184596,-0.8745466268000001,0.3758195159,0.21570166240000002,0.0320975614,-0.7916942941
SRX5694524,-0.7616779643,-0.3660968773,-0.29945989,0.062023590600000005,0.2434147133,0.15649602
SRX5694525,-0.5823662981000001,-0.38299014270000004,0.058013734600000005,-0.42882891900000003,0.1838809211,-0.0664068812
SRX5694526,-1.4172742991,-0.6444142064,-1.3681140911,-0.7689727486,-1.2464746391000001,-0.8761392542
SRX5694527,-0.8408826476,-2.5462059898,-0.5921329365,0.7309834126,0.10311039450000001,-0.1352426955
SRX5694528,3.8079724203,1.9183675337000001,-2.1269817802,-0.1501726563,-0.5673130965000001,0.3882627171
SRX5694529,-2.462669871,-0.24429411920000002,-0.9497657643,0.5169160205000001,-0.29749789120000003,0.2211008686
SRX5694530,1.7864353448,-2.5840177578,0.46336870820000003,-0.6836513344,0.2076550918,1.0132762255
SRX5694532,-0.0959647695,-1.404802914,-0.7611597797,0.6793260160000001,0.0575912534,-0.1802462615
SRX5694533,-1.3461358758,-3.8035863592,-3.0261085792,0.7371031941,-0.7230170877000001,1.5530203337000001
SRX5694534,2.3372469459,-2.0974743045,-2.4393114123,1.9744757876999999,0.2392429217,-1.3785186479
SRX5694535,5.7392647124,-3.8035863592,1.2537002584999999,-0.7213432398,-0.0117589496,1.0135552964
SRX5694536,-0.9578804651,-1.3027899348,0.21365516310000002,0.6477702467,-0.0704405776,-0.3021738163
SRX5694537,-1.3860227145000001,-1.0607966321,-0.2535914455,0.020042852400000002,0.654868588,0.3456723758
SRX5694538,-1.017326293,-0.3640580392,-0.272873093,0.48593594510000004,0.6744681244,0.8761924023000001
SRX5694539,-0.676805583,-1.2052297568,0.0787808368,-0.39806902200000005,0.5078811487,-0.0085218026
SRX5694540,0.0042150087,-2.2875290597999998,-1.0925377552,0.4775086602,0.0162742224,0.3099901859
SRX5694541,-1.3269224491,-1.4661955675,0.3285347008,-0.2237540542,0.0935416527,0.6480234379
SRX5694543,1.9560872041000001,-1.7283532982,-0.24318951900000002,-1.2433446982,-0.37212294890000003,-1.6050307819
SRX5694544,-0.4180068408,-0.9040962437000001,-0.7216193966000001,-0.09469580500000001,0.3088185247,0.6020301899
SRX5694545,-2.1307518585,-0.9848746002000001,-0.26551560020000003,0.3882651955,-0.035192271500000004,-0.45466208150000004
SRX5694546,-1.3787747776,-2.5038852501,-1.5367685946,-1.0093608602,-1.3599263987999999,-0.7703381314000001
SRX5694547,-0.2314552303,-0.0919298515,0.31965599370000003,0.4493025752,0.6508842241,0.9504359687
SRX5694548,-0.005308603,0.2541727775,0.0730021295,0.091783931,0.0186238333,0.24593282360000002
SRX5694550,0.085407832,0.56234044,-0.6780295751000001,0.062013330500000005,0.45309949180000003,0.6461484795
SRX5694551,2.162965698,-3.8035863592,0.5698753794,-0.9358932155,0.2669148115,0.5279637234
SRX5694552,-0.41031315300000004,-0.5156026465,0.0207449928,-0.4164593802,0.3634409279,0.1579376745
SRX5694553,-0.1063678621,-0.0652053023,0.31675270180000004,-0.0044865156,0.1776554195,0.6494448813
SRX5694554,-0.440705974,-0.4504052525,0.008072752400000001,-0.0383475161,0.0025121796,0.17927502950000002
SRX5694555,-0.6066746966000001,-0.4522476345,-0.2062807965,-0.7369655924,-0.0607438084,0.49582602870000003
SRX6072760,0.2522697621,-1.6218622497,-0.4374436151,0.41317827430000004,-0.2612160234,0.7520333093
SRX6072761,0.1042031615,-1.7154327632,-1.2090545604,0.604767283,-0.054999300200000004,-0.0267934011
SRX6072762,-0.6608965855000001,-0.9214372066000001,-0.2896944628,0.7448858374,0.0912482288,0.4204421376
SRX6072763,-1.6382398481,-0.5881428025000001,-0.8801767693,1.4155093927,0.6040814594,0.3611633078
SRX6072764,0.8988696144,-1.4970924989,-0.3063177875,-0.2457375582,-0.39903587420000003,-0.08832620570000001
SRX6072765,-0.7646317175,-1.2375888077,-1.0853758083,1.3219007904,0.3824226227,0.6918522953
SRX6376491,3.3426314254,0.9342210245,-0.0855677244,-0.6830534858,0.6914400967000001,1.3145754814
SRX6376492,1.8841340879000001,1.1125684253,-1.3353379035000001,-0.6785606825,-0.6777001869,0.0406126279
SRX6376493,2.0029145474,0.948683507,-1.7310735495,-0.4696651093,-0.8402871301,-0.32853051580000003
SRX6376494,2.9265617692,1.0679156079,-1.8670136342,-0.46349901590000003,-0.6799494332,0.0801740054
SRX6376495,3.1791345935,0.8418915447,-0.1653065863,-0.3385525806,0.6659753428,1.8326536498000001
SRX6376496,1.9904417374,0.7958064078,-0.16669905170000002,-0.6918979069,0.7663307066,1.2397839114
SRX2723951,-0.6195177684000001,0.5565650389,-0.012436487900000001,1.3115418012,0.6836901925000001,0.9066180955
SRX2723952,-1.4661775476,1.5095329643,0.37182008510000003,2.719049273,1.1002716858000001,1.7379670818
SRX2723953,-1.2635896641,-0.4480020584,-0.6992794987000001,1.9266550545,0.5912656601,0.8382148570000001
SRX2723954,-1.3672462461000001,2.1610253437,2.501069009,2.7159852568,1.5075615808,2.2620276285
SRX2723955,-0.6357164525,0.441008069,2.3306961579,0.8854595021,0.0256515645,1.7362587058
SRX2723956,-0.6420036677000001,0.6763945254,-0.5490154672,1.3716701738000001,0.7988655828,0.4858464578
SRX2723957,0.0749413967,0.032595272,0.6618736336000001,-0.0180868505,0.13069101090000002,0.1900527247
SRX2723958,-0.8002325999000001,-0.8577438980000001,-1.2316501005,0.8312034412,-0.2427649494,-0.38071615670000003
SRX2723959,0.199215474,-0.0804442221,-0.08223433620000001,-0.0430751967,0.0859724424,0.452699322
SRX2723960,-0.7981494212,0.9411423123,0.40471195200000004,1.8905631967,0.9161998491000001,0.9541111839
SRX2723961,-2.1511183328,2.6584718880000002,1.2804113993000001,3.0586390134,1.7002499349,2.2792942602
SRX2723962,-0.5157625683,1.0296327507,-0.5045071484,1.1510770369,0.7574621941,0.5691889562
SRX2723963,-0.1164147345,-0.4983865846,-0.3392068404,0.09465619600000001,-0.38432269210000003,-0.2914639491
SRX2723964,-0.8031451993000001,0.28884266940000003,2.0555444081,1.3046074190999999,-0.0841343142,1.9137959596
SRX2723965,-0.6341294888,0.494180905,0.6030436854,0.7440262712,0.2662363043,0.6868451653000001
SRX2723966,-0.17592136,0.1735773756,0.9553342210000001,0.5336637103,0.1584772915,0.3295422053
SRX2723967,0.0662107388,-0.1538225831,-0.871642299,-0.3890912637,-0.1434977965,-0.1539979527
SRX2723968,0.10971062120000001,-0.0197547925,-0.083691922,-0.14457244660000002,-0.014979495,-0.1755442526
SRX6977206,0.7002988988000001,-1.3089056556,-0.8449884392,-1.4457715828,-0.5030240734,-1.0425908731
SRX6977207,2.3176396788,-1.4182541952,-0.9841056429,-1.5601079896,-0.6672837847,-0.8195172615
SRX6977208,-1.1120567336,-0.1334641933,-0.7818768408000001,0.810740581,-0.39160677120000004,-0.1227436236
SRX6977209,-0.9322754171000001,-0.45331068880000003,-0.8403795715,0.8647603072000001,-0.5247781789,-0.0186422452
SRX6977210,-1.3831159923,-0.5744405577,-1.1125985259,0.9669022083000001,-0.4412657975,-0.0390206836
SRX6977211,0.4830488523,-0.5633038613,0.13790844400000002,-0.4381731909,0.0915750733,-0.0828448884
SRX6977212,0.21801068740000001,0.48486800830000004,-0.0948882137,0.130608776,0.1855116666,0.0411097952
SRX6977213,-0.7010595397,0.0784358529,-0.043020230300000004,0.3075644149,-0.2770867399,0.041735093300000005
SRX6977214,1.5881816015,-1.9774498499000002,-1.1433972898,-1.4681930284,-0.8719110193,-1.1737770842
SRX1153733,-0.5390242512,0.0638712775,0.1621782179,-0.1546157778,0.0933964514,-0.0122350492
SRX1153734,0.5390242512,-0.0638712775,-0.1621782179,0.1546157778,-0.0933964514,0.0122350492
SRX1153735,-4.3341374047,-0.8394109744,0.3735669578,-0.6446691254,-0.72088615,-0.017699479900000002
SRX1153736,-5.0470900623,-0.9090670203000001,-0.7477999007,-0.4501057755,-0.7000538508,-0.6085315821
SRX5204053,0.2793798591,-0.2584035589,-1.1481901418,0.1059205538,-0.0439876654,0.6690622157
SRX5204054,1.2010726493,2.4070818476999998,-3.2947532938,1.3829855504,0.4065079485,-0.6917654480000001
SRX5204055,1.0365117079,0.23820675300000002,-1.0077319036,0.4041661848,0.0985094562,0.0919777804
SRX5204056,-0.2574691382,1.1434008267,-0.6701789072000001,0.30663911790000004,0.5589626085,0.2827538462
SRX5204057,-1.7179477117,1.1068238992,-0.4400234476,0.31144163620000004,0.4473171905,0.564233528
SRX5204058,-0.9825951269000001,1.1044264185000001,-0.7678175187,0.3127912652,0.5476369948,0.41298273950000003
SRX5204059,0.143515956,1.6009084152000002,0.5482601467,0.1760007295,0.64782283,0.1033006913
SRX5204060,0.6683347223,1.7649216126,0.21933115920000001,0.454210979,0.6166848971000001,-0.18514806250000002
SRX5204061,-0.0339370815,1.4820572628,0.3346592728,0.6235460537,0.4166143296,-0.2023796555
SRX5204062,-0.1227487574,0.8726084874000001,0.4986880487,0.1208037019,0.4644353183,0.1319440687
SRX5204063,0.3335597718,1.1065131776000001,0.0295554524,0.4877615953,0.3873631361,0.21589571470000002
SRX5204064,-0.3519401944,1.0916410061,-0.2839763155,0.5163905927,0.3620472421,-0.31254614000000003
SRX5204065,-0.3614544531,1.5602481261999999,-1.9656336328,0.6884772919000001,0.49069207070000004,0.3019659907
SRX5204066,-0.1444159476,1.5252151785999999,-1.9026243895000001,0.7122389416,0.5247988736,0.6932389824
SRX5204067,0.9180748069,1.5333861283,-2.1068931034,0.6396841639,0.48437750830000004,0.5203651517
SRX5204068,0.3366230154,0.7969841224,-0.0375871065,-0.1261035513,0.5402274567,-0.0117533958
SRX5204069,-0.1365085802,0.9368934019,-0.6568334769,0.38388275310000003,0.4477182722,0.0213973741
SRX5204070,0.5700806137000001,1.0977207655,-1.4897849451,0.2827863503,0.5346366064,-0.3777555356
SRX5204071,0.5212771105,1.4865905772999999,-1.2988470351,0.7819781372,0.42505249580000004,-0.0420104599
SRX5204072,-0.3866086664,1.5104424478,-0.8283681158,0.6750482209,0.3260547634,0.12882849940000002
SRX5204073,0.4863047582,1.5687698345999999,-1.3896635038,0.8001322815,0.3009044457,0.0765030344
SRX5204074,1.0221229869,1.6000966189999999,-3.5802467035000003,0.787458333,0.41288596320000004,-0.2115911658
SRX5204075,0.3900777547,0.5832973049,-0.5895246939000001,0.2597792446,0.1469185071,0.184754829
SRX5204076,0.3290704665,1.3763723642,-2.8628664633,0.8436964682,0.2849551164,-0.3978357521
SRX5204077,0.9911262972,1.2404330671000001,-0.6611582232000001,0.5144514775,0.2879734158,0.061453351
SRX5204078,-0.7099746895,1.1764048521000001,-1.010276415,0.6103281862000001,0.1990695176,0.18981878570000002
SRX5204079,0.2232850827,0.8935658894,-0.7361138492,0.5001794788,0.2153401348,0.035655374600000005
SRX5204080,0.5306853967,1.7604626507,-1.6285546201,1.2035249776999999,0.6210973076,-0.1101242761
SRX5204081,0.7187964372,2.0724323101,-3.3048849856,1.2661395327,0.3079542404,-0.14827308520000002
SRX5204082,0.7395393529000001,2.1172602608,-2.712893775,1.16465461,0.3017497992,-0.2502572102
SRX5204083,-0.9822576172,-0.6150775307,-0.8848788157,0.3070321777,0.24787443380000002,-0.2802578029
SRX5204084,-1.8011362517,-0.648314939,-0.8703418705,0.3451877582,0.2713911403,-0.3031244782
SRX5204085,-0.798543596,-0.10672723860000001,-0.9831970371000001,0.3989484895,0.3981143478,-0.4543831639
SRX5204086,-1.521614795,-1.3566833518,-0.6488890107,-0.3712610376,-0.4872590184,-0.0154435904
SRX5204087,-0.5883304871,-0.6254271947000001,0.0712255713,0.0945027819,-0.2988255998,0.30733901750000003
SRX5204088,-1.3572353847,-0.8218894126,-0.49097341120000004,-0.3559708344,-0.5253425834000001,0.5365613300000001
SRX5204089,-0.282411889,-0.3075408559,-0.0440257246,0.1728373939,-0.0070306735,-0.1786946173
SRX5204090,-0.4203425269,0.0306489884,0.012622685000000002,0.3912909238,-0.0278435171,-0.4917789198
SRX5204091,-0.08603529060000001,-0.0927277572,-0.095055547,0.2723628656,-0.13465489290000002,-0.22728405070000002
SRX5204092,0.3073610397,0.5645120563,0.2530040878,0.0722377781,0.1125292407,-0.0136738241
SRX5204093,-0.169490457,0.1988634649,0.2942308494,0.1366100778,0.1297841109,0.0908251269
SRX5204094,-0.6633171324,0.8579878918,0.5745649740000001,0.46169277950000004,0.42906723500000005,-0.0616235303
SRX5204095,0.12448327540000001,0.3110094492,0.0365638343,0.17100117450000002,0.18147164000000002,-0.15088357430000002
SRX5204096,-0.2147284786,-0.3554933242,-0.0080851216,-0.3040600283,-0.1884966687,0.1126767396
SRX5204097,0.0902452032,0.044483875000000006,-0.028478712700000002,0.13305885380000002,0.0070250288,0.038206834700000004
SRX683459,0.2793183212,-0.1112715774,-0.0418221307,-0.1036135371,0.050261673800000004,0.4584846697
SRX683460,0.010696813000000001,-3.0371357535,1.1909859854,1.8095372007,0.9897551237000001,-0.29585359370000003
SRX683461,-0.6827327696000001,-0.6222067009000001,-0.0261456504,-0.3329100937,-0.1827846725,-0.4160232272
SRX683462,-0.0392346835,-2.1673506822,1.2282025723,1.576321233,1.0488952146,-0.4652064148
SRX683463,0.4034144483,0.7334782783,0.0679677811,0.4365236308,0.1325229987,-0.0424614426
SRX683464,-0.7730565992,-3.1107227446,1.0277206256,1.7365836246000002,0.9807687691,-1.2027576656
SRX683465,0.6001618546,-1.4799478883,1.3862212705,-0.7739175568000001,-0.5705465218,0.042133310300000004
SRX683466,0.669006219,-5.0349818772,1.739718415,0.5272466452,0.5584498286,-0.932770567
SRX683467,0.1117627788,-1.5931385984,1.4430357993,-0.7396419659,-0.2570076456,0.09092461310000001
SRX683468,-1.4383595353,-3.7944203587,1.7777824586,0.5665940065,0.7205160624,-0.7008769574
SRX683469,0.3717311364,-1.5917862653000001,1.4149171411,-0.27680535,-0.043471755,0.2130097417
SRX683470,3.2312146457,-3.1333813315,1.5286442303,0.6392348118,0.7394845426000001,-1.1359379168000001
SRX322077,-0.6433156317000001,-0.9539324876,-0.2392336535,0.1685960022,-0.3876124234,-0.3726332339
SRX322078,0.1016626234,-0.4072508782,-0.8615418152000001,-0.1299500352,-0.1453241484,-0.1787145916
SRX322079,-0.2116473254,-0.8304444145000001,-0.7079282474,-0.1740936811,-0.0984703452,0.2163699242
SRX322080,2.5322313028,0.1886865691,-0.7205177008,0.016899559,-0.0906163041,-0.06781774830000001
SRX322081,0.7077414859000001,-0.1086935785,0.0790074243,-0.023671544500000002,0.2294722149,0.21443503200000003
SRX322082,-1.4291446176,0.1064083876,-0.06337522200000001,0.050678763,0.0011860943,-0.3796593444
SRX322083,0.40972078300000003,0.384124263,0.2762282783,-0.1300246802,0.0920301508,0.0943201983
SRX322084,0.9969519466000001,0.14234598610000002,0.1735397826,0.1115131822,-0.1807523405,-0.1397065974
SRX322085,-1.4066727296,-0.5264702491000001,-0.44976806090000004,0.018511498,0.08872218970000001,0.045386399
SRX2708592,3.174448733,-0.2473875235,-3.8548606531000003,-0.7990890634000001,-0.2011027787,-1.8343324335000002
SRX2708593,0.0269147872,-1.0580737569,-0.8983700760000001,-0.5456499056,-0.24713623170000001,-2.2291125813
SRX2708594,-0.4736884616,-2.0257294442,-2.0554473916,0.1931737134,0.23623161580000002,-1.3885947055
SRX2708595,-1.2647828734,-0.163443038,-0.22281667430000002,-0.062391286000000004,-0.07052645290000001,0.13710856300000002
SRX2708596,0.6357266282,0.4455977122,-0.0613969278,0.09866804700000001,-0.042945122,-0.10956842130000001
SRX2708597,0.6290562452,-0.2821546743,0.2842136021,-0.036276761000000005,0.11347157490000001,-0.0275401417
SRX2708598,-0.8317530841,-1.0276877211,0.6157198488,-1.1324579805,0.2069536948,-0.5265102301
SRX2708600,1.2033576434,0.2649967518,0.030097283000000002,-0.5716598474,0.018541971100000002,-0.38457911040000003
SRX2708601,-1.0691196113,0.7399438028,0.7571859134000001,-0.5384028595,-0.1901912003,0.08794908550000001
SRX2708602,0.5236668999,-0.0669165438,0.3171756408,-0.0165785062,-0.3734914829,-0.29369817740000004
SRX2708603,0.171801708,0.21361282450000002,-0.3269944038,-0.0691198381,0.0187520745,0.064661167
SRX3073814,-0.4546402921,-0.159801681,0.0066324504,0.3844655105,-0.2751065314,-0.31736836820000003
SRX3073815,1.2424523931,-1.9711330886,-3.332547906,-0.8757333977,-1.133433744,-1.9335293019000002
SRX3073816,2.8691006834,-1.5468705717,-3.5812793,-0.5311502529000001,-1.389520064,-4.7146802514
SRX3073817,3.2551531624,-0.8742855097000001,-3.2573713824,-0.5721218595,-0.805003582,-4.4544307636
SRX3073818,4.5879845165,-0.9650238545000001,-2.644038304,-1.2941337247,-1.042658216,-4.4433217865
SRX3073819,-0.0755839239,-0.1119690346,-0.6958446610000001,-0.06365320990000001,0.3141520179,0.1365906384
SRX3073820,1.1256088399,-1.8205836643,-4.0888263517,0.1795351437,-0.8477750493,-1.3162489678
SRX3073821,2.205861619,-1.5522132258,-5.1946911224,1.0981206411,-1.1643127129,-2.3058520646
SRX3073822,3.2515481998,-1.1336180788,-4.5002418428,0.3371587079,-1.0997504226,-3.4797649817
SRX3073823,4.7934071816,-0.3110332813,-3.9446515065,0.1848873779,-1.228388075,-2.5123898901
SRX3073824,0.4546402921,0.159801681,-0.0066324504,-0.3844655105,0.2751065314,0.31736836820000003
SRX3073825,0.6262615363,-1.0726307617,-3.1274036034,0.3142790124,-0.8074667914,-1.9982680481
