,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
27,immunity_2__WT_pad4,-0.8444598591333333,1.532951715767362,3.0,88.0,-1.6021214521,91.0,-1.8510541403,94.0,0.9197960150000001,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-0.48031050990000007,1.7962263888219299,3.0,89.0,1.5936803755,92.0,-1.4985817608,95.0,-1.5360301444000002,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,-2.7755575615628914e-17,1.6778537510218745,4.0,96.0,-1.8239898314,97.0,2.2418585884,98.0,-0.1569553203,99.0,-0.2609134367,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-2.29043880445,2.0639173219369553,2.0,100.0,-3.7498487386,104.0,-0.8310288703,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-4.8024052279500005,0.10046326925446228,2.0,101.0,-4.731366969,105.0,-4.8734434869,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,7.401486830834377e-17,3.7950391528741774,12.0,102.0,-2.9564117021,110.0,-4.5920135931,117.0,0.6252615818,125.0,-0.8237882899000001,131.0,4.8632960365999995,134.0,0.8650364361,138.0,0.4190445688,159.0,-4.224257548,162.0,0.2618684758,164.0,-5.0009293712,170.0,3.8247568026,174.0,6.7381366026,,,,
33,immunity_isolated__WT_npr1,-1.6692950511,0.5413052012564715,2.0,103.0,-1.2865344726,126.0,-2.0520556296,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,0.6787234964571428,5.675801425802587,14.0,106.0,0.7448722328,113.0,-4.6433344065,121.0,-4.0334259336,127.0,-0.9519197885,136.0,6.8626645697,142.0,-1.9249106909,145.0,2.9961201843,150.0,5.8494433335,160.0,-5.7494296809000005,161.0,-6.1118079103,163.0,1.7607511133,167.0,-4.9518780591,172.0,10.4462775126,176.0,9.208706474
35,immunity_isolated__AvrRpt2_npr1,-0.49314519463333334,2.2505288216406094,3.0,107.0,-2.1172390134,128.0,-1.4379760351,146.0,2.0757794646,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-0.9710856350333333,1.9150425021430055,3.0,108.0,-2.5095569877,129.0,-1.5774288214999999,147.0,1.1737289041,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,1.05989590645,1.6260235605726276,2.0,109.0,-0.0898763796,148.0,2.2096681925,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-3.415253676425,1.3390385392903017,4.0,111.0,-2.5347069289,119.0,-2.0146802038,140.0,-4.6978512339,165.0,-4.4137763391,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-1.371530960675,3.0707455550995255,4.0,112.0,-4.091872596,120.0,3.0143262485,141.0,-1.8399663238000001,166.0,-2.5686111714,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-4.920878181533333,1.049499124513765,3.0,114.0,-5.4353285321,122.0,-5.6138919446,143.0,-3.7134140679,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-4.4821378814,1.9909853435115128,4.0,115.0,-6.4717469668,123.0,-4.8243583582,144.0,-1.7197121869,168.0,-4.9127340137,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-5.694198413133333,0.9917725813415179,3.0,116.0,-4.7221551081,124.0,-5.6558521481,169.0,-6.7045879832,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-1.54657312645,0.10065957892606056,2.0,118.0,-1.4753960556,139.0,-1.6177501973,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,-1.6221901050666665,4.704537278599067,3.0,130.0,-1.8655637036,152.0,-6.2003169164,156.0,3.1993103048,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,3.77107742075,0.9939110550894128,2.0,132.0,3.0682761738,135.0,4.4738786677,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,8.55916052155,0.22925696636366039,2.0,133.0,8.7212696771,137.0,8.397051366,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,3.8553186312000003,4.349923128637813,2.0,149.0,0.7794584893000001,151.0,6.9311787731,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,-1.0572682930999997,3.091948018138729,3.0,153.0,-2.3072693394,155.0,-3.3285180328,158.0,2.4639824929,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,0.5407735043,1.5891246137032204,2.0,154.0,-0.5829072862,157.0,1.6644542948,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,7.0294488495500005,4.619267887615247,2.0,171.0,3.7631332021,175.0,10.295764497,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,7.40932626835,3.790124301951732,2.0,173.0,10.0893488638,177.0,4.7293036729,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,0.0,0.7491453615629392,3.0,178.0,0.4445448905,182.0,0.42038115740000004,183.0,-0.8649260479,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,4.653036051733333,1.2010501544171563,3.0,179.0,5.5037609829,180.0,5.1762102444,181.0,3.2791369278999998,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,2.7755575615628914e-17,1.0286921059934262,3.0,184.0,-0.884535971,185.0,1.1288570445000001,186.0,-0.2443210735,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,2.5725855862,1.6652020729869585,3.0,187.0,0.7375053974,188.0,2.9928747687,189.0,3.9873765925,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,0.8664034032333333,2.1777004188588434,3.0,190.0,0.188749882,191.0,-0.8919032113,192.0,3.302363539,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,0.30220479140000006,0.6352221310763212,3.0,193.0,-0.0245870378,194.0,1.0342943679,195.0,-0.1030929559,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,0.29964508789999994,3.73124867945605,3.0,196.0,4.6003471356,197.0,-1.6266788603,198.0,-2.0747330116,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,2.142703812,3.228005164204257,3.0,199.0,5.8642861843,200.0,0.4618732459,201.0,0.10195200580000001,,,,,,,,,,,,,,,,,,,,,,
