,A,flhD
cstr_pfr__str_1560m__1,4.0258247532,0.5075289635
cstr_pfr__str_1680m__1,5.0167581464,0.634679324
cstr_pfr__str_ref1__1,0.1182491065,-0.0252230675
cstr_pfr__str_ref2__1,-0.1582781184,0.04747845
cstr_pfr__str_ref3__1,0.041310711300000004,-0.1979675059
cstr_pfr__pfr_P5_0005m__1,-2.5670956972,-0.6248068263000001
cstr_pfr__pfr_P5_0010m__1,-1.6756317849,-0.37075956600000004
cstr_pfr__pfr_P5_0025m__1,1.0550225771,-0.8104292849
cstr_pfr__pfr_P3_0025m__1,2.0963731772,-0.0657926006
cstr_pfr__pfr_P1_0025m__1,4.0275491739,0.3628757613
cstr_pfr__pfr_P5_0045m__1,2.4693454366,-0.4426259799
cstr_pfr__pfr_P5_0120m__1,2.7569076055,-0.3104208205
cstr_pfr__pfr_P3_0120m__1,5.7088324089,0.5051977362
cstr_pfr__pfr_P1_0120m__1,4.8524566699000005,0.4171330754
cstr_pfr__pfr_P5_0210m__1,2.6832861466,-0.3117686981
cstr_pfr__pfr_P5_1500m__1,2.2396364728,0.10120147580000001
cstr_pfr__pfr_P3_1680m__1,1.9582646718,0.4216950868
cstr_pfr__pfr_P5_1680m__1,0.5872530211,-0.1548017703
cstr_pfr__pfr_P1_1680m__1,3.2903286587,0.6177946981
cstr_pfr__str_0005m__2,1.7635634557,0.7865745518
cstr_pfr__str_0010m__2,3.6023959394,0.8053423218
cstr_pfr__str_0025m__2,5.6401774858,0.5029169254
cstr_pfr__str_0045m__2,6.2385348064,0.6242900961
cstr_pfr__str_0075m__2,6.9839104131,0.595249131
cstr_pfr__str_0120m__2,7.6183019943,0.6809442082
cstr_pfr__str_0210m__2,7.2590042659,0.7610391239000001
cstr_pfr__str_0330m__2,6.3523934371,0.5955928106
cstr_pfr__str_1500m__2,6.2366999055,0.6995829433
cstr_pfr__str_1560m__2,5.1747928153,0.6769945952
cstr_pfr__str_1680m__2,4.8156990747,0.669946515
cstr_pfr__str_ref1__2,-0.1182491065,0.0252230675
cstr_pfr__str_ref2__2,2.9713809345,-0.0688508609
cstr_pfr__str_ref3__2,1.4642004800000001,-0.0319053948
cstr_pfr__pfr_P5_0005m__2,-0.12109487910000001,-0.3050615162
cstr_pfr__pfr_P5_0010m__2,0.8365628588,-0.15514011260000002
cstr_pfr__pfr_P5_0025m__2,3.1484605953,-0.2239203576
cstr_pfr__pfr_P3_0025m__2,4.4712258717,0.4214717503
cstr_pfr__pfr_P1_0025m__2,5.6420277495,0.6721166978
cstr_pfr__pfr_P5_0045m__2,3.1206946736,-0.1252875305
cstr_pfr__pfr_P5_0120m__2,4.6384207058,0.0406055782
cstr_pfr__pfr_P3_0120m__2,5.9534531925,0.528919129
cstr_pfr__pfr_P1_0120m__2,6.8660326058,0.7251384332
cstr_pfr__pfr_P5_0210m__2,5.7752139975,0.00019444970000000002
cstr_pfr__pfr_P5_1500m__2,2.6694820306,0.1442355921
cstr_pfr__pfr_P3_1680m__2,1.8161395999,0.0104342788
cstr_pfr__pfr_P5_1680m__2,3.0935378413,0.5410979689000001
cstr_pfr__pfr_P1_1680m__2,4.6638689182,0.7609544561
darobactin__daro_30m__1,-2.0093517088,1.1983126512
darobactin__daro_30m__2,-2.1700271972,1.2796409945
darobactin__solv_1h__1,-1.3173593824,1.0055468561
darobactin__solv_1h__2,-1.9305046656,1.8169164696000002
darobactin__daro_1h__1,-1.3957225247,0.6019301198
darobactin__solv_1h__3,-2.0118361932,0.3289789556
darobactin__daro_1h__2,-1.8955809787,1.21479826
darobactin__daro_1h__3,-1.3425982822,0.9417218412
darobactin__daro_30m__3,-0.9314543461,1.082075994
darobactin__solv_30m__1,-1.9322175292,1.3355452349
darobactin__solv_15m__1,0.5202285914,0.082218841
darobactin__solv_15m__2,-1.2857814711,-0.0267733507
darobactin__daro_15m__1,0.4194724843,-0.6681189827
darobactin__solv_15m__3,0.7655528796000001,-0.055445490300000004
darobactin__daro_15m__2,0.0376790734,-0.6006347697000001
darobactin__daro_15m__3,0.3391555962,-0.21012570400000002
darobactin__solv_30m__2,-0.8580534346,0.2596913435
darobactin__solv_30m__3,-2.0131507506,0.715174627
ddp__pNT3_aroP__1,0.0359894033,0.8459700075000001
ddp__pNT3_aroP__2,-0.611530953,0.9456110724000001
ddp__pNT3_bamC__1,-1.0316951648,2.2899728562
ddp__pNT3_bamC__2,-1.8923741591,2.0731044015
ddp__pNT3_cusA__1,-1.6020938589,2.0611327544
ddp__pNT3_cusA__2,-1.7593326229000001,1.8078981024
ddp__pNT3_hemX__1,-0.8166461772,0.7772524248
ddp__pNT3_hemX__2,-0.34386050230000004,0.8775333473
ddp__pNT3_empty__1,-0.2463439653,0.1094791516
ddp__pNT3_empty__2,0.2463439653,-0.1094791516
ddp__pNT3_topA__1,-0.9257631587,0.3648641044
ddp__pNT3_topA__2,-1.3577757447,0.5144848752
ddp__pNT3_yicR__1,-0.8812603210000001,1.7045687863999999
ddp__pNT3_yicR__2,-1.0212809759,1.6085133595999999
ddp__pNT3_yqjD__1,-0.28450247500000003,0.962705735
ddp__pNT3_yqjD__2,-0.8432719569,1.0426865592
ecomics__del_gabT__1,0.701135205,-0.0023146620000000003
ecomics__del_gabT__2,-0.701135205,0.0023146620000000003
ecomics__del_putP__1,-1.2356141840000001,-0.5655934254
ecomics__del_putP__2,3.6838454581,-0.6554359822
ecomics__del_entF__1,5.6931202019,2.5064163125
ecomics__del_entF__2,-1.4420220126,-0.1308820537
ecomics__del_entF__3,-0.43136356610000004,1.4977573305
ecomics__del_cysA__1,1.0018276597,2.1285998607
ecomics__del_cysA__2,-0.058035557700000004,1.5084310508
elyC__wt_21C__1,3.2522785598,0.9587254089
elyC__wt_21C__2,3.0980478399,1.0692614583
elyC__wt_21C__3,2.8011488747,0.9453102423
elyC__wt_37C__1,-0.9895034460000001,0.0520437959
elyC__wt_37C__2,0.9330056361,0.035529673500000004
elyC__wt_37C__3,0.0564978098,-0.0875734694
elyC__delelyC_21C__1,2.1555142434,0.6380236914
elyC__delelyC_21C__2,1.6153320403,0.2720395288
elyC__delelyC_21C__3,2.8101564841,0.7190709664
elyC__delelyC_37C__1,-0.7145473963,0.0691139909
elyC__delelyC_37C__2,-0.5877960519000001,0.0156791363
elyC__delelyC_37C__3,-1.10068675,0.0451378189
evo_acid_w__F9_2__1,0.7634460679,-1.1918849051
evo_acid_w__F11_1__1,-1.4907848320000001,0.154507897
evo_acid_w__F11_1__2,-1.5050174952000002,0.3780809775
evo_acid_w__F11_1__3,-1.1978957299,0.1079170888
evo_acid_w__wt__1,-0.22147254700000002,0.21043858310000002
evo_acid_w__F11_2__1,-0.4308641996,-0.1660464283
evo_acid_w__B11_2__1,-1.0006156829,0.0053498756
evo_acid_w__F11_2__2,-0.2622053743,0.0263251549
evo_acid_w__wt__2,-1.2232933112,0.8326513680000001
evo_acid_w__B11_1__1,-0.971329827,0.8009660270000001
evo_acid_w__H9_1__1,0.2353779383,-1.0264547518
evo_acid_w__H9_2__1,-1.8544191389,0.1127490341
evo_acid_w__B11_2__2,-1.4897803836,-0.13830729860000002
evo_acid_w__wt__3,-0.8948056643000001,0.9574953462
evo_acid_w__H9_2__2,-1.6413815237,0.1312931761
evo_acid_w__B11_2__3,-0.9609553561,-0.0524150519
evo_acid_w__F11_2__3,-0.2486975203,-0.2824768998
evo_acid_w__F9_2__2,-0.2146906727,-0.9371368422
evo_acid_w__wt__4,0.3359809921,-0.1596406363
evo_acid_w__wt__5,0.5752188729000001,-0.10359187060000001
evo_acid_w__wt__6,0.47661879900000004,-0.3854854623
evo_acid_w__H9_1__2,0.7039561456,-1.0508038201
evo_acid_w__F9_1__1,-1.3996275184,0.0422786748
evo_acid_w__F9_1__2,-1.3158983216,-0.1660793317
evo_acid_w__B11_1__2,-1.3209003639999999,0.6921049122
evo_acid_w__H9_2__3,-1.7231583425,0.3344350427
evo_acid_w__wt__7,0.620089871,-0.1058811254
evo_acid_w__F9_1__3,-1.5225966361,0.1196475684
evo_acid_w__F9_2__3,0.1951285647,-1.1842234076
evo_acid_w__wt__8,-0.1501729108,-0.2773088009
evo_acid_w__B11_1__3,-1.3499160075,0.7093827666
evo_acid_w__wt__9,0.4818358985,-0.9686774018000001
evo_bz__c3_1_bz__1,1.6730112488,-0.0284297661
evo_bz__c3_1_bz__2,1.4437187695,-1.3660976772
evo_bz__c3_1_bz__3,1.6638230328999999,-1.4339984764
evo_bz__c3_1_bz__4,1.5946786733,-1.4205533402000001
evo_bz__g5_1_bz__1,0.9043405284,0.9551103385
evo_bz__g5_1_bz__2,0.022126384500000002,0.1613517479
evo_bz__g5_1_bz__3,0.3257081134,0.7458477271
evo_bz__g5_1_bz__4,0.3574370894,-0.7308477366
evo_bz__g5_1_bz__5,1.4463678541,-0.84253698
evo_bz__g5_1_bz__6,0.7260266587,-0.6061290140000001
evo_bz__w3110d13__1,-0.0166797176,0.9044393439
evo_bz__w3110d13__2,-0.3114342382,0.4122239176
evo_bz__w3110d13__3,0.202956198,-0.6486220786
evo_bz__w3110d13__4,0.035177304900000005,0.6113660652
evo_bz__w3110d13__5,-0.2077085109,-0.9110849409
evo_bz__w3110d13__6,0.2976889639,-0.36832230720000003
evo_bz__w3110d13_bz__1,1.2783564506,0.4554868322
evo_bz__w3110d13_bz__2,1.7524193075,0.6281405172
evo_bz__w3110d13_bz__3,0.8507499501,-1.2418591064
evo_bz__w3110d13_bz__4,1.200202803,0.4261007157
evo_bz__c3_1_bz__5,0.7993737795,-0.153884866
evo_bz__c3_1_bz__6,1.2525146229,0.1976208807
evo_bz__g5_2_bz__1,1.272930098,-2.2101255307
evo_bz__g5_2_bz__2,1.5901740978,-1.9840241203
evo_bz__g5_2_bz__3,1.6841968203,-1.9105304851
evo_bz__g5_2_bz__4,1.0287300568,-0.4391662283
evo_bz__g5_2_bz__5,1.19432512,-0.36651836800000004
evo_bz__g5_2_bz__6,1.1744673059,-0.1654303665
evo_bz__w3110d13_bz__5,1.4089710794,-1.1208830578
evo_bz__w3110d13_bz__6,0.8982939768,-1.15724639
evo_bz__a1_1_bz__1,2.8909290916,-0.8672609489
evo_bz__a1_1_bz__2,0.5574334566,0.1372676591
evo_bz__a1_1_bz__3,-0.8298296092,0.10684434370000001
evo_bz__a1_1_bz__4,0.7869199145,0.208842662
evo_bz__a1_1_bz__5,-0.5511158603,0.3652264556
evo_bz__a1_1_bz__6,-0.8356434532,0.0654738448
evo_metab__wt__1,1.4805576249,-1.2299549302
evo_metab__del_zwf__1,0.23756132130000002,-1.1008956354
evo_metab__zwf_ale1__1,1.7550176443,-0.6571667330000001
evo_metab__zwf_ale2__1,1.5247994167,-0.1505723588
evo_metab__del_ppk__1,-0.2598041753,0.2212068878
evo_metab__ppk_ale1__1,0.0713458039,-0.23085766130000002
evo_metab__ppk_ale2__1,1.7001074215,-0.059246150600000005
evo_metab__ppk_ale3__1,0.8104319358000001,-0.7637277876
evo_metab__del_dapF__1,1.6613129767,-1.2146256916
evo_metab__dapF_ale1__1,1.37774408,-1.4020761947
evo_metab__dapF_ale3__1,-0.41738624430000004,-0.3125109274
evo_metab__del_entC__1,7.8485688071,1.5700668
evo_metab__entC_ale1__1,10.2181861739,1.8096862433
evo_metab__entC_ale2__1,2.1802333138,-0.11740627020000001
evo_metab__del_dgk__1,13.115669531,2.761183717
evo_metab__dgk_ale1__1,4.6218877786,1.9337296151
evo_metab__dgk_ale2__1,4.197650014,0.39678279520000004
evo_metab__dgk_ale3__1,5.1385136036,0.8293638741
evo_metab__wt__2,-0.7952687032,0.5499474830000001
evo_metab__del_zwf__2,2.819708784,-0.2587099189
evo_metab__zwf_ale1__2,0.4512553872,0.4424755991
evo_metab__zwf_ale2__2,-0.12679739980000002,1.3217322903
evo_metab__del_ppk__2,-0.32935203420000003,1.1374367239
evo_metab__ppk_ale1__2,-1.3091014957,0.5193444085
evo_metab__ppk_ale2__2,0.32896280580000004,0.5062309017000001
evo_metab__ppk_ale3__2,0.23785369120000002,1.2686471164
evo_metab__del_dapF__2,3.1421962003,-0.007919646800000001
evo_metab__dapF_ale1__2,3.9342997331,-0.130729483
evo_metab__dapF_ale3__2,3.0785759618,-1.0299245211
evo_metab__del_entC__2,11.1904422765,3.0183380648
evo_metab__entC_ale1__2,7.3752049581,1.381495502
evo_metab__entC_ale2__2,6.3224200288,1.4348586015
evo_metab__entC_ale3__1,3.5744197308,1.4770178291
evo_metab__del_dgk__2,12.7272048519,2.9674845575
evo_metab__dgk_ale1__2,9.9810662341,2.5226452173
evo_metab__dgk_ale2__2,10.221573934,2.3594985365
evo_metab__dgk_ale3__2,4.9524230609,1.4088817426
evo_metab__wt__3,-0.6852889216,0.6800074471
evo_metab__del_zwf__3,0.5563469249,1.302203381
evo_metab__zwf_ale1__3,0.7278551859,0.6358060963000001
evo_metab__zwf_ale2__3,0.21505598450000002,0.670490683
evo_metab__del_ppk__3,-1.1672914487,0.8191737104
evo_metab__ppk_ale1__3,-0.6498882781,1.258924046
evo_metab__ppk_ale2__3,0.288383828,1.2090729272
evo_metab__ppk_ale3__3,-0.09506429150000001,0.2788592821
evo_metab__del_dapF__3,3.2403888792,-0.10877078230000001
evo_metab__dapF_ale1__3,4.5476147582,0.33176344150000003
evo_metab__dapF_ale3__3,3.910858632,-0.0039158159
evo_metab__del_entC__3,11.0668546945,2.2042308666
evo_metab__entC_ale1__3,8.4115821841,1.2175477618000001
evo_metab__entC_ale2__3,5.2190533948,2.2409832459
evo_metab__entC_ale3__2,3.1511007241,2.398065418
evo_metab__del_dgk__3,12.5901535901,3.5625693591000003
evo_metab__dgk_ale1__3,9.8286202308,3.0342402103
evo_metab__dgk_ale2__3,8.2618741421,2.7927278505
evo_metab__dgk_ale3__3,2.0172567794,1.3287890051
flag_reg__wt__1,0.0603301508,0.0022990941000000003
flag_reg__del_fliA__1,-0.4660806709,-0.1514060224
flag_reg__del_flhC__1,-19.6232194368,0.42546073710000004
flag_reg__del_flhD__1,-19.0958215131,-6.0090446105
flag_reg__wt__2,-0.0603301508,-0.0022990941000000003
flag_reg__del_fliA__2,-19.4792514172,-6.1787483795
flag_reg__del_flhC__2,0.6455375586000001,-0.2656098327
flag_reg__del_flhD__2,-19.8435361686,0.2675413797
flgM__27C__1,-5.3847537233,-1.3114061791
flgM__27C__2,-5.2283750011,-0.9384294336000001
flgM__27C__3,-4.9119199893,-0.8553780524
flgM__32C__1,-2.350875111,-0.43148571750000003
flgM__32C__2,-3.2055564771,-0.5646329653000001
flgM__32C__3,-3.1886417488,-0.4466742638
flgM__37C__1,0.1371647687,0.014229118700000001
flgM__37C__2,0.0106460132,-0.0405651074
flgM__37C__3,-0.1478107819,0.0263359887
flgM__42C__1,-5.8768479818,0.0090260527
flgM__42C__2,-8.2397864059,-0.1966501867
flgM__42C__3,-7.2364704328,0.2027180117
histone__untreated__1,-0.0022633388,-0.0980060932
histone__untreated__2,0.2957242767,0.2234373654
histone__untreated__3,-0.2934609379,-0.1254312722
histone__10ug_H2A__1,0.7126964318,-0.0635723716
histone__10ug_H2A__2,0.6577503226,-0.1949145787
histone__10ug_H2A__3,-0.006079967,-0.4946290473
histone__50ug_H2A__1,-2.9568368878999998,-1.4555044618
histone__50ug_H2A__2,-2.5107432146,-1.2349260254
histone__50ug_H2A__3,-2.3714658003,-1.4011506998
histone__100ug_H2A__1,-4.0419355117,-2.1082884616
histone__100ug_H2A__2,-3.9742804111,-2.0259129241
histone__100ug_H2A__3,-4.0207901739,-1.9886176616000002
hns__del_hns_spike__1,-7.8831119062,-0.5776622043
hns__del_hns_spike__2,-6.9728316046,-1.0401679773
hns__del_hns__1,-7.842665417,-0.44296944520000003
hns__del_hns__2,-7.0011469869,-1.2432488577
hns__wt_spike__1,4.0558920794,0.7413075978
hns__wt_spike__2,-2.9743408844,-1.8651168603000001
hns__wt__1,3.6974322815000003,0.5925970952
hns__wt__2,-3.6974322815000003,-0.5925970952
hns_stpA__evo100G4_delhns_delstpA__1,5.5633728674,-2.9402163159
hns_stpA__evo100G4_delhns_delstpA__2,5.9148096479,-3.1450521333
hns_stpA__evo100G12_delhns_delstpA__1,6.9307725664,-1.8579145807000002
hns_stpA__evo100G12_delhns_delstpA__2,6.0526996302,-1.8031976149000002
hns_stpA__delhns_delstpA_delrpoS__1,7.4343991642,-2.8949622407
hns_stpA__delhns_delstpA_delrpoS__2,7.2391911435,-1.9480776964
hns_stpA__wt__1,0.0059501730000000004,0.0848961508
hns_stpA__wt__2,-0.0059501730000000004,-0.0848961508
hns_stpA__delhns_delstpA__1,5.5859366872,-2.619610956
hns_stpA__delhns_delstpA__2,5.1128233681,-2.4251921516
hu__wt_log_pH7__1,0.7880992297,-1.1819943889
hu__wt_log_pH7__2,0.14991952790000002,-0.5229154131
hu__wt_log_pH7__3,2.0597312738,-0.8724672687
hu__wt_lag_pH7__1,-0.6186479594000001,0.21979922130000001
hu__wt_lag_pH7__2,-0.30900346970000003,-0.6952356577000001
hu__wt_lag_pH7__3,0.9276514291,0.4754364364
hu__delhupA_lag_pH7__1,-2.1483591309,-0.022033430700000002
hu__delhupA_lag_pH7__2,-2.4891192715,-0.5547325118
hu__delhupA_lag_pH7__3,-2.3712043812,-0.4900724437
hu__delhupB_lag_pH7__1,-1.1616473211,-1.2136287645000001
hu__delhupB_lag_pH7__2,-1.0751645811,-1.1676149252
hu__delhupB_lag_pH7__3,-0.7017766112,-0.23512805990000002
hu__delhupAhupB_lag_pH7__1,-3.3701955427,-0.44741105340000004
hu__delhupAhupB_lag_pH7__2,-2.8054244777,-1.4624820453
hu__delhupAhupB_lag_pH7__3,-2.7570938105,-0.0200109656
hu__hupAE34K_hupB_lag_pH7__1,-0.231604429,-0.0102414563
hu__hupAE34K_hupB_lag_pH7__2,0.7385539345000001,-0.7325154026
hu__hupAE34K_hupB_lag_pH7__3,2.8912367099000003,0.3475821951
hu__hupAE34K_delhupB_lag_pH7__1,-0.2981095432,0.1672108737
hu__hupAE34K_delhupB_lag_pH7__2,-0.8037713607,-1.1127612654
hu__hupAE34K_delhupB_lag_pH7__3,1.2230379098,-0.1382982508
hu__wt_lag_pH5__1,-0.5753032335,-0.41978833330000004
hu__wt_lag_pH5__2,-1.3599351075000001,-1.3937462206
hu__wt_lag_pH5__3,-1.3136453219,-0.6449183039
hu__delhupA_lag_pH5__1,-0.5659560709,-0.9361769584
hu__delhupA_lag_pH5__2,-2.0909374734,-1.0116091574
hu__delhupA_lag_pH5__3,-0.7992242168,-0.3388951368
hu__delhupAhupB_lag_pH5__1,-0.9785489925,-1.5782986386
hu__delhupAhupB_lag_pH5__2,-2.2314191911,-2.0155911956
hu__delhupAhupB_lag_pH5__3,-1.813951698,-0.5626800374
hu__hupAE34K_hupB_lag_pH5__1,-0.19381628450000002,-0.8450540688
hu__hupAE34K_hupB_lag_pH5__2,-0.8320370198,-0.3496166391
hu__hupAE34K_hupB_lag_pH5__3,-1.7457649159000002,-0.24195349130000002
hu__hupAE34K_delhupB_lag_pH5__1,-0.4909837695,-0.5466840748
hu__hupAE34K_delhupB_lag_pH5__2,-1.2307938178,-1.2856622574
hu__hupAE34K_delhupB_lag_pH5__3,-0.9804514045,-0.1950597813
hyperpersistence__low_GFP__1,-3.0945604565,-3.2304824495
hyperpersistence__wt__1,-1.1731728713,-0.1814182389
hyperpersistence__high_GFP__1,-2.9493487958999998,-2.5754241321
hyperpersistence__pth_mut__1,-3.075159959,-1.2134138867
hyperpersistence__pth_mut__2,-2.9903872421,-1.1998704524
hyperpersistence__metG_mut__1,-3.2899625028,-0.9179394827
hyperpersistence__metG_mut__2,-3.2209891600000002,-1.3004401629
hyperpersistence__high_GFP__2,-2.7628286866,-2.0832300614
hyperpersistence__wt__2,1.1731728713,0.1814182389
hyperpersistence__low_GFP__2,-3.3532851355,-2.2848464484
kan_efg__cpxAF218Y__1,-1.420024862,1.0291135471
kan_efg__cpxAF218Y__2,-0.3319335218,1.0634169959
kan_efg__cyaAN600Y__1,3.2475167057,0.9794416664000001
kan_efg__cyaAN600Y__2,0.1734192937,1.0631892644
kan_efg__fusAA608E__1,-1.418280347,0.7450604029
kan_efg__fusAA608E__2,-1.9611032455,0.5706719983
kan_efg__fusAA608E_cpxAF218Y__1,-6.6445343401,0.4477095022
kan_efg__fusAA608E_cpxAF218Y__2,-6.2280519061,0.6775408656
kan_efg__fusAA608E_cyaAN600Y__1,1.5666040851,0.9362783282
kan_efg__fusAA608E_cyaAN600Y__2,1.0934794027999999,0.7594104741000001
kan_efg__fusAA608E_rpoDL261Q__1,-12.1775608505,0.7384340557
kan_efg__fusAA608E_rpoDL261Q__2,-9.9606590749,1.0898786481
kan_efg__fusAA608E_topAS180L__1,-12.5700879109,1.121463123
kan_efg__fusAA608E_topAS180L__2,-9.2575191155,1.1873438174
kan_efg__rpoDL261Q__1,-4.9073040465,0.0118761162
kan_efg__rpoDL261Q__2,-4.516562792,0.5241512584
kan_efg__wt__1,-0.1829977793,0.0785035017
kan_efg__wt__2,0.1829977793,-0.0785035017
lrp__wt_min_log__1,0.0248017096,0.1433898172
lrp__wt_min_log__2,-0.0248017096,-0.1433898172
lrp__wt_min_trans__1,-1.6586145315,-2.4239976339
lrp__wt_min_trans__2,-2.4102750321,-1.3105963456
lrp__wt_min_stat__1,0.7370066438,-2.399353384
lrp__wt_min_stat__2,-0.6895616434,-2.5158486111
lrp__wt_liv_log__1,-2.1384576053,-0.3360944815
lrp__wt_liv_log__2,-2.6535020824,-0.3708449746
lrp__wt_liv_trans__1,-3.6097863676,-0.8924450764
lrp__wt_liv_trans__2,-4.4237002524,-0.2598356852
lrp__wt_liv_stat__1,0.6554128332,-3.1014428251
lrp__wt_liv_stat__2,0.23769903520000002,-3.1372679324
lrp__wt_rich_log__1,-2.6781626573,-1.1946395809
lrp__wt_rich_log__2,-3.2954154391,-1.6321127232000001
lrp__wt_rich_trans__1,-4.2550561214,-2.6952618360000002
lrp__wt_rich_trans__2,-4.5138724568,-2.149572878
lrp__wt_rich_stat__1,1.2273261176,-0.8207430724
lrp__wt_rich_stat__2,-0.4253561115,-1.4656927577
lrp__dellrp_min_log__1,1.7553217226000002,0.3665429979
lrp__dellrp_min_log__2,1.1238913243,0.5661154070000001
lrp__dellrp_min_trans__1,-1.0389576785,-0.9803192008
lrp__dellrp_min_trans__2,-2.5588426347,-1.2159320078
lrp__dellrp_min_stat__1,0.6101694739,-2.0524389402
lrp__dellrp_min_stat__2,1.0350778936,-2.398184152
lrp__dellrp_liv_log__1,-1.2382720238,0.1906339239
lrp__dellrp_liv_log__2,-0.8503279743000001,-0.2569659144
lrp__dellrp_liv_trans__1,-3.9124826439,0.0155252129
lrp__dellrp_liv_trans__2,-4.819333807,-0.1785898558
lrp__dellrp_liv_stat__1,0.7573369671,-3.2862671663
lrp__dellrp_liv_stat__2,1.0837207532,-1.9007090054
lrp__dellrp_rich_log__1,3.7690469969000002,-0.4759115418
lrp__dellrp_rich_log__2,3.894797116,-0.4826881753
lrp__dellrp_rich_trans__1,-5.538372721,-2.5219065013
lrp__dellrp_rich_trans__2,-4.6447854009,-2.2828526941
lrp__dellrp_rich_stat__1,-0.518534374,-1.5236008124
lrp__dellrp_rich_stat__2,-0.1411774703,-0.5959154528
mazF_circuit__t0__1,0.1525827752,-0.2131620893
mazF_circuit__t2__1,-2.3644675155,0.1102255208
mazF_circuit__t4__1,2.4548409285,0.1841788547
mazF_circuit__t6__1,2.7654503107,0.2100131948
mazF_circuit__t8__1,3.4826570115,-0.7065231553
mazF_circuit__t0__2,-0.1525827752,0.2131620893
mazF_circuit__t2__2,1.2512792794,0.6422482559
mazF_circuit__t4__2,1.8900188933000002,0.2960730326
mazF_circuit__t6__2,2.9442146257,-0.6766807486
mazF_circuit__t8__2,5.7118985143,-0.3275895629
mazF_ribo__emptyvec_mrna_5m__1,-0.052374466,0.0910839324
mazF_ribo__emptyvec_mrna_5m__2,0.052374466,-0.0910839324
mazF_ribo__mazF_mrna_5m__1,2.0943181981,0.1640848392
mazF_ribo__mazF_mrna_5m__2,2.1987896195,0.124216475
mazF_ribo__emptyvec_total_5m__1,-2.626188408,0.19872546500000002
mazF_ribo__emptyvec_total_5m__2,-3.9554460523,0.6012948193000001
mazF_ribo__mazF_total_60m__1,0.22628368140000002,-0.990361322
mazF_ribo__mazF_total_60m__2,-2.3026189829,-0.5198156838
mercury__ctrl_t00__1,-0.6639128194,-0.1533306096
mercury__ctrl_t10__1,-2.1876336427,-0.5484061966
mercury__ctrl_t30__1,-2.5962486928,-0.7265994543000001
mercury__ctrl_t60__1,-5.9219170572,-0.7461501570000001
mercury__hg_t10__1,-12.3510672283,-3.3475393834
mercury__hg_t30__1,-12.7944242645,-3.2677746725
mercury__hg_t60__1,-15.0611308873,-3.3068187399
mercury__pma_t10__1,-14.2739298889,-4.0953361159
mercury__pma_t30__1,-15.8727711778,-3.0596941667
mercury__pma_t60__1,-5.6372718308,-0.326116432
mercury__ctrl_t00__2,0.1379829779,0.1103577625
mercury__ctrl_t10__2,-1.8559658319,-0.4488627538
mercury__ctrl_t30__2,-3.5973469511,-0.8146020177000001
mercury__ctrl_t60__2,-6.2574383901,-0.5261632586
mercury__hg_t10__2,-11.8329841262,-2.9601277573
mercury__hg_t30__2,-11.7012045169,-2.7439903714
mercury__hg_t60__2,-8.7544374074,-1.2254052065
mercury__pma_t10__2,-13.7781887833,-3.4190789229
mercury__pma_t30__2,-16.2791312921,-3.0278136433
mercury__pma_t60__2,-3.7122602999,0.37133069830000004
mercury__ctrl_t00__3,0.5259298415,0.0429728471
mercury__ctrl_t10__3,-0.9156226273,-0.2932998711
mercury__ctrl_t30__3,-4.0466665176,-0.6164977258000001
mercury__ctrl_t60__3,-5.3734083402,-0.1998377797
mercury__hg_t10__3,-11.1890479085,-2.5098092529000002
mercury__hg_t30__3,-12.7342750408,-2.8347133275000003
mercury__hg_t60__3,-11.2829374243,-2.0165949447
mercury__pma_t10__3,-14.121936263,-3.3074719139
mercury__pma_t30__3,-16.0702493553,-3.1334860925
mercury__pma_t60__3,-3.8940832682,-0.0107137601
ml_abx__az_lolcde__1,0.42075383380000003,-3.0112938923
ml_abx__az_lolcde__2,-2.4817568748,-3.8324852301
ml_abx__az_lolcde__3,-0.8939490430000001,-2.9261200316
ml_abx__b01__1,1.4014677821000001,0.4470829697
ml_abx__b01__2,1.6299873362000001,0.6206966791
ml_abx__b01__3,2.2279194834,-0.45517806450000003
ml_abx__cro__1,0.10919299830000001,0.2179676096
ml_abx__cro__2,0.7690745229,0.1954278894
ml_abx__cro__3,-0.6967850063000001,-0.6274843228
ml_abx__chl__1,-1.7288852849,0.1347209972
ml_abx__chl__2,-1.6809158371000001,0.5215930861
ml_abx__chl__3,-1.1958842656,-0.3435752761
ml_abx__cip__1,-0.3706270448,-0.6806631816000001
ml_abx__cip__2,0.0067727847,-0.1507720249
ml_abx__cip__3,-1.0867609315,-1.2323876174
ml_abx__clr__1,-0.529268602,-0.0785532891
ml_abx__clr__2,-0.6986763815,0.7097406947
ml_abx__clr__3,-0.8455850612,0.0387133221
ml_abx__cst__1,-0.7900559208,-1.2537226773
ml_abx__cst__2,-0.7220281726000001,-2.1828183151
ml_abx__cst__3,0.4343996996,-1.7055560419
ml_abx__ctrl__1,0.3144206889,0.2891949413
ml_abx__ctrl__2,0.06849607740000001,0.2295921453
ml_abx__ctrl__3,0.35117040590000004,0.2783680579
ml_abx__ctrl__4,0.6516852699,0.2225706218
ml_abx__ctrl__5,-0.5314031151,-0.5251747053
ml_abx__ctrl__6,-0.8543693269,-0.4945510611
ml_abx__dox__1,-0.6733132396,-0.0864241758
ml_abx__dox__2,-0.7432251630000001,-0.0708286369
ml_abx__dox__3,-0.4624291185,-0.5528944566
