,A,SoxS
SRX254761,7.149745638,-0.49323940060000004
SRX254762,8.5001510999,0.0147637732
SRX254763,1.463323386,-1.7274333102
SRX254764,1.6523243164,-0.9953172592
SRX254765,2.4912331166,-1.1488028381
SRX254766,0.3171986969,-2.2030061502000002
SRX254767,1.0739231855,-2.9545763565
SRX254768,1.0786240456,-1.6817310667
SRX254772,2.313860697,-0.29471952760000003
SRX254773,1.1283926215,-0.7582856374
SRX254774,1.9104728180000001,0.7785548709
SRX254775,-0.1133301577,0.3569783429
SRX254776,0.5189382158,-1.0374752349
SRX254777,-0.2864714338,1.4971705661
SRX254778,0.48655444350000004,0.9547921728000001
SRX254779,1.4302910132,0.5874733328
SRX254780,1.7212516251,0.2352342469
SRX254781,-0.2125601825,1.139559856
SRX254782,0.1312546718,0.4732686943
SRX254783,-0.2197230087,1.1123462685
SRX254784,-0.7529757127000001,1.5109328536
SRX254785,-0.8100831969000001,1.0274389375
SRX254786,-0.7247951234000001,0.7590932894
SRX7136401,-0.0032384391,0.5038411826
SRX7136403,0.24426990510000002,0.1987571383
SRX7136405,-0.1451252439,0.1836581242
SRX7136407,-0.1761396559,-0.14991473330000002
SRX7136409,-0.6451308894000001,-0.0443879528
SRX7136411,-0.24103146590000002,-0.7025983208000001
SRX3754949,-0.1029984701,0.0754041569
SRX3754950,0.1342328811,0.0181169875
SRX3754951,-0.031234411000000004,-0.0935211444
SRX3754952,0.2582226624,0.1074626011
SRX3754953,0.07632481,0.053790359
SRX3754954,-0.0187165285,0.0136686181
SRX3754955,-0.5361467839,-2.6691010839000002
SRX3754956,-0.5591698982000001,-2.6342302324
SRX3754957,-0.6768851494,-2.7501497081
SRX3754966,-0.3286760775,-0.27572939500000004
SRX3754967,-0.18941799750000002,-0.3483122227
SRX3754969,-0.3815489106,-0.4152911415
SRX1424798,-0.1990746361,-0.5675969811
SRX1424799,0.1990746361,0.5675969811
SRX1424800,-0.3102977837,0.025279975000000003
SRX1424801,0.1025434593,0.2085988278
SRX1424802,0.7636791293,-0.25330587190000003
SRX1424803,0.8325361352,0.08204064750000001
SRX1424804,1.2183569110999999,0.6815645549
SRX1424805,1.8351853973,1.2503808685
SRX1424806,0.21268679810000002,0.046881529000000005
SRX1424807,0.21950849190000002,0.0536343018
SRX1424808,-0.3686636132,-1.6379459261
SRX1424809,-0.4852742434,-1.4118569839
SRX1424816,-1.1331129263,-1.8091911131
SRX1424817,-1.0860984484,-1.1156967434
SRX1424818,1.2471826658,0.4189137409
SRX1424819,1.4347188607,0.3912156169
SRX1424824,2.659300542,0.5992487563000001
SRX1424825,3.3535705107,0.7000033514
SRX1424826,0.4686147382,0.8880939417
SRX1424827,0.4717632202,0.5783557929
SRX1424828,3.5991616582,1.9738087693000002
SRX1424829,3.4610422696,1.9266938935
SRX1424830,3.80621025,2.0176383986
SRX1424831,3.5032391206,2.4200132003
SRX1424834,3.9946248861,1.9885553136
SRX1424835,3.5400327719,1.9298312428000002
SRX1424840,2.5203769945,1.8048350971
SRX1424841,1.6878594055,1.4204911299
SRX1424842,4.2563611651,3.8077688645
SRX1424843,3.6433652382,3.3374196344
SRX1424844,5.1521413777,5.2933638837
SRX1424845,5.4393625701,5.1333206104
SRX1424846,4.2459556292,4.6022688762
SRX1424847,3.6247357542,4.6553750954
SRX5060277,0.16219687800000002,-0.17594085040000002
SRX5060279,2.7590716485,-1.0049910355
SRX5060281,-0.16219687800000002,0.17594085040000002
SRX5060283,2.7051094354,-0.9847778524
SRX5936089,-0.0921551931,0.1227579444
SRX5936090,0.2311194769,0.039968087
SRX5936091,-0.1761315286,-0.0330465047
SRX5936092,0.0371672448,-0.1296795266
SRX5936093,1.1919075691,2.5623570995
SRX5936094,1.4583235970000001,2.2309103203
SRX5936095,0.7888861795000001,0.3450524021
SRX5936096,0.6314129003,0.19371262660000002
SRX5936097,0.0358863701,-0.5688074218
SRX5936098,0.18054357470000001,-1.4026486344
SRX5936099,0.6719949911,-0.8707469583
SRX5936100,0.7070773403,-1.0894280617
SRX5936101,1.4217749793,0.1431061023
SRX5936102,1.8669935191,-0.2223463487
SRX5936103,1.8392886314,0.8245354652
SRX5936104,1.6449125896,0.8554592963000001
SRX5936105,1.8364479957,1.0882303227
SRX5936106,1.9960904105,0.9546127726
SRX5936107,1.9787166299,1.1022079353
SRX5936108,1.8139452247999999,0.7344209649
SRX5936109,2.2264432075,1.1178642808
SRX5936110,2.0169051068,1.0807277502
SRX5936111,1.8699239460000001,0.8996283059
SRX5936112,2.2744567624,0.7045559413
SRX5936113,1.5276605623,0.4968051524
SRX5936114,1.806200621,0.0829762988
SRX5936115,0.6704257152,0.4553305657
SRX5936116,0.8909905085000001,0.4680423883
SRX5936118,0.8301217981000001,0.5890387983
SRX5936119,0.8905530157,0.0528074111
SRX5936121,0.30413911400000004,0.6082179615000001
SRX5936122,0.0632542646,0.8065969736
SRX5936123,0.8506003111,1.1426939341
SRX5936124,0.6619477595000001,1.1031738688
SRX5936125,0.9114323834,1.3912783701
SRX5936126,0.851041507,1.5403202813
SRX5936128,-1.8042096314,0.1654236285
SRX5936129,-2.0624185532,0.0619552186
SRX5936130,-0.9063287079000001,-0.5130340649
SRX5936131,-0.9820094157,-0.2984180729
SRX5936132,0.8326830951,1.1378542125
SRX5936133,0.9167284290000001,0.10765632680000001
SRX5936134,0.7276265091,0.7680113105
SRX5936135,0.5372565162,0.6027811679
SRX5936137,2.4838648167,0.8574098707000001
SRX5936138,2.372229371,0.8835187273
SRX5936139,2.6430045479,1.1881001672
SRX5936140,2.9794262973,0.4231181214
SRX5936141,1.8501700908,0.7821984091
SRX5936142,1.6083439308,0.5498237418
SRX5936143,1.2710885382,0.450358715
SRX5936144,1.3649647223999999,0.29138979
SRX8557650,0.10253920500000001,-0.0416828142
SRX8557651,-0.0837728298,-0.1443769389
SRX8557652,-0.0187663752,0.1860597531
SRX8557653,1.6970175407,-1.8242837519
SRX8557654,1.7657074528,-1.5761435583
SRX8557655,2.0165202196,-1.6808978183
SRX8557656,6.507890723,1.1996766646
SRX8557657,6.2959968637,0.9576475953
SRX8557658,6.1475659236,1.2317431848
SRX8557659,9.1902994005,3.3700991809
SRX8557660,9.874952865200001,3.509845898
SRX8557661,9.9745173635,3.6220467106000003
SRX8557662,2.2034533544,0.3872514788
SRX8557663,2.9868651985,0.8538692737
SRX8557664,3.8692402289,0.9553360958
SRX8557665,5.5623510774,1.7137469716
SRX8557666,4.3147652046000005,1.3500946978
SRX8557667,4.8749462756,1.3712494398000001
SRX3405147,0.1006503289,-0.2388778983
SRX3405148,0.24722280800000002,0.3383647399
SRX3405149,-0.3478731369,-0.0994868416
SRX3405150,0.1293091523,-1.936784408
SRX3405151,-0.9132881869,-1.6692636749
SRX3405152,-0.1512173376,-0.195654757
SRX3405153,5.8917638958000005,4.1350760677
SRX3405154,4.6312720664,-0.4263939698
SRX3405155,4.7795461658,-0.5442270722
SRX3405156,14.2185923001,-0.4581040538
SRX3405157,5.5147955025,1.3802050545
SRX312063,0.7384786177,1.4726148055000001
SRX312064,0.7283188873,1.4979687895
SRX312065,0.28946204810000004,1.3004123199
SRX312066,-2.9749733754000003,0.3497079407
SRX312067,-3.1093201219,0.3664551325
SRX312068,-2.9520615171,1.0310580318
SRX312069,-2.9098931756,1.0277928526
SRX312070,0.2314171341,0.2530141031
SRX312071,-0.2314171341,-0.2530141031
SRX312072,-2.4765741411,0.4483840907
SRX312073,-2.4583333398000002,0.6375570105
SRX312074,-0.6065844416,1.9776391453
SRX312075,-0.8955670127,1.8263877381
SRX312076,-1.2818475656000001,1.9682106151
ecoli_00001,-0.026227800500000002,0.049455718
ecoli_00002,0.026227800500000002,-0.049455718
ecoli_00003,2.644203621,1.5334292409999999
ecoli_00004,2.5245383434,1.5942033850000001
ecoli_00005,-0.6590483603,-0.43744470500000004
ecoli_00006,-0.7374502583,-0.291257125
ecoli_00007,0.8899318141,0.8125968010000001
ecoli_00008,0.4589949441,0.6166450680000001
ecoli_00009,0.17280410870000001,1.6357362210000002
ecoli_00010,0.3836086573,1.6577802209999999
ecoli_00011,-0.4149461988,0.09081262200000001
ecoli_00012,-0.2715714811,0.078305732
ecoli_00014,-0.5760502121000001,0.128848826
ecoli_00015,-0.42308357350000003,0.525186766
ecoli_00016,-0.5243226581,0.6129703870000001
ecoli_00017,-0.42524168830000003,0.285622973
ecoli_00018,-0.5128368262,0.32018308500000003
ecoli_00019,18.3165909607,6.456181583
ecoli_00020,18.0648927206,6.395162773
ecoli_00021,18.8693568183,6.799795283
ecoli_00022,18.4723136173,6.855191163
ecoli_00023,1.841508722,1.348971495
ecoli_00024,1.8810865977,1.337856586
ecoli_00025,-2.0363305285,-6.550050657
ecoli_00026,-1.9476698237,-6.550050657
ecoli_00027,7.065437628,4.509580743
ecoli_00028,7.1513378716,4.373993363
ecoli_00029,7.3308221499,3.9233161130000003
ecoli_00030,7.3695190994,4.038561113
ecoli_00031,0.6102358851,0.6955478620000001
ecoli_00032,0.36356739920000003,0.70540031
ecoli_00033,6.3016696743,4.859733823
ecoli_00034,6.5106187575,4.714820743
ecoli_00035,5.1965346104,3.754196063
ecoli_00036,4.9729910383,3.503499413
ecoli_00037,0.3303605364,0.7696058880000001
ecoli_00038,0.5502642596,1.093947801
ecoli_00039,-1.9110710757,-0.06622103800000001
ecoli_00040,-1.1732603037,0.163485863
ecoli_00041,-0.49159518430000004,0.08015164600000001
ecoli_00042,-1.0371434723,0.181969392
ecoli_00043,-1.6280572512,-0.376266533
ecoli_00044,-1.5145078862,-0.10650930900000001
ecoli_00045,-1.5371927197000002,-0.15195571400000002
ecoli_00046,-1.7156313167000001,-0.00336533
ecoli_00047,-1.8064852811,-0.11993250200000001
ecoli_00048,-1.4911503259,-0.096917402
ecoli_00049,-0.5633207997,0.20582170100000002
ecoli_00050,-0.0676521452,2.187738135
ecoli_00051,0.2126996989,2.398456643
ecoli_00052,-0.4449868006,1.7066110270000001
ecoli_00053,-0.6465261585000001,1.6637738400000002
ecoli_00054,-2.0827069357,1.607659352
ecoli_00055,-2.0510027568,1.7848308350000002
ecoli_00056,-1.1894172498,0.8644434160000001
ecoli_00057,-1.2882181719,0.696626552
ecoli_00058,-2.3576187071,0.178585937
ecoli_00059,-2.3157081242,0.22063273200000003
ecoli_00060,-1.1741766563,0.49198111400000005
ecoli_00061,-0.9030275716,0.513075716
ecoli_00062,-1.4817592955,0.677341125
ecoli_00063,-2.2013531535,0.419641655
ecoli_00064,0.7877027226000001,-0.626351603
ecoli_00065,0.6960187280000001,-0.956023947
ecoli_00066,3.1376165021,0.5530135350000001
ecoli_00067,3.3605197196,0.654944596
ecoli_00068,0.4775862916,0.743648135
ecoli_00070,-1.1296554074,-1.060961731
ecoli_00071,-0.8049095365000001,-0.744656453
ecoli_00072,-0.8174439556,-1.0453004
ecoli_00073,-4.8234989057,-1.949046906
ecoli_00074,-5.0325440112,-0.962177809
ecoli_00075,-3.0308121397,-1.13406828
ecoli_00077,-1.7670381430000002,-0.42866952900000005
ecoli_00078,-3.7806904359,-0.8994331210000001
ecoli_00079,-2.3481678459,-0.9570665740000001
ecoli_00080,-0.7244792301,0.057751233000000006
ecoli_00081,-1.7985679434000001,-0.027139793000000002
ecoli_00082,-1.2999030116,2.05320139
ecoli_00083,-1.3968153658,2.042405007
ecoli_00084,-0.7659802431,2.612020897
ecoli_00085,-0.7487731941,2.497901501
ecoli_00086,-2.8682823976,0.347477637
ecoli_00087,-3.0833963022,0.27183308
ecoli_00088,-1.3127869038,-0.05773806200000001
ecoli_00089,-1.0576872204,0.191167373
ecoli_00090,-0.9910572153,-0.04736515
ecoli_00091,-1.1264759987,-0.099984811
ecoli_00092,-1.5856237459,0.203157584
ecoli_00093,-0.0500404901,-0.0061861320000000004
ecoli_00094,-0.3466063032,0.12996516500000002
ecoli_00095,-0.1601122535,-0.102687017
ecoli_00096,-0.6447888602,0.555250906
ecoli_00097,-0.2869851509,0.154559086
ecoli_00098,-0.36525413760000003,0.160675806
ecoli_00099,-0.0078300327,0.184397855
ecoli_00100,-1.2520118888,-0.10889591100000001
ecoli_00101,-0.3500435333,-2.292857445
ecoli_00102,-0.810797917,-1.601936958
ecoli_00103,0.34033943170000003,0.22513496900000002
ecoli_00104,0.4381588301,0.19683345800000002
ecoli_00105,-1.0072434845,-0.123947158
ecoli_00106,-2.2178944847,-0.713215865
ecoli_00107,-2.1228340807,-1.072966846
ecoli_00108,-0.7667428766000001,-0.610346155
ecoli_00109,-1.0177461775,-0.6206632790000001
ecoli_00110,-0.0567991413,0.18244647700000002
ecoli_00111,0.0366107795,0.161561286
ecoli_00112,-0.24171506850000002,-0.29555948
ecoli_00113,-3.3922337878,-0.5688346
ecoli_00114,-3.4954014628,-0.61142778
ecoli_00115,-3.8118658119,-0.594204935
ecoli_00116,0.0005197791,-0.059510048
ecoli_00117,0.0786126817,-0.18979469100000002
ecoli_00118,-0.24055165180000002,-0.11819513100000001
ecoli_00119,0.8074474199,0.195293398
ecoli_00120,0.6777737163,0.016156699
ecoli_00121,0.8042622272000001,0.223152657
ecoli_00122,1.3209653518,0.841108882
ecoli_00123,1.421604773,1.275436863
ecoli_00124,1.4947945808,1.02998458
ecoli_00125,-1.1943113096,-0.672522036
ecoli_00126,-0.2808086352,-0.43510125800000005
ecoli_00127,-0.2750585424,-0.13054300500000002
ecoli_00128,-1.1915103120000001,-0.816778242
ecoli_00129,-2.097611646,-0.18606683100000002
ecoli_00130,-1.3125799282,-1.182196269
ecoli_00131,-0.8998270801,-1.0900708510000001
ecoli_00132,-1.4425819039,-0.626384641
ecoli_00133,-2.6523709356,-0.8531927760000001
ecoli_00134,-1.1738702856,-0.145041061
ecoli_00135,-3.0578950922,-0.324134174
ecoli_00136,-1.0867720984,-0.059019992
ecoli_00137,-2.0792948227,-0.448992506
ecoli_00138,-1.2460168848,-0.552546799
ecoli_00139,-1.6726534895,0.253415844
ecoli_00140,-2.4056470852,-0.251180069
ecoli_00141,-2.2790583964,-0.67470451
ecoli_00142,-1.1114786265,0.14593751800000002
ecoli_00143,-1.3968898497,0.377415107
ecoli_00144,-3.8073589388,-2.186637452
ecoli_00145,-3.7576749888,-0.9638044920000001
ecoli_00146,-2.1726530491,0.085653777
ecoli_00147,-2.9767083552,-0.565678887
ecoli_00148,-2.2761857434,-1.068430004
ecoli_00149,-4.2537391627,-1.6742674929999999
ecoli_00150,-2.9900114931,-1.7474454700000002
ecoli_00151,-4.1595317313,0.043453738000000006
ecoli_00152,-3.2183029671,-0.595219845
ecoli_00153,-3.1077074387,0.09019761800000001
ecoli_00154,-3.0765656785,-1.023372393
ecoli_00155,-3.7519536841,-0.16439724900000002
ecoli_00157,-2.4456813079,-0.8758399960000001
ecoli_00158,-3.0423255269,-0.43920065100000005
ecoli_00159,-2.4287923572,-0.5108004150000001
ecoli_00160,-2.5613343507,-0.6483983
ecoli_00169,-1.9482537355,-0.8975580580000001
ecoli_00170,-2.6101687627,-1.325189891
ecoli_00171,-1.5683376906,-0.526801178
ecoli_00172,-1.6905359164,-0.517782995
ecoli_00173,-3.8461383532999998,-1.328275896
ecoli_00174,-3.0892862869,-0.717006059
ecoli_00175,1.3665933643,2.2269132799999998
ecoli_00176,1.1629278096,2.216858025
ecoli_00177,1.0651386858,1.609417186
ecoli_00178,0.0029006865,0.951191969
ecoli_00179,-0.7020172931,0.8493961910000001
ecoli_00180,-0.7912910909,0.60131783
ecoli_00181,-2.2280096797,-1.119904127
ecoli_00182,-1.8619192007,-1.182167645
ecoli_00183,-2.8246315754999998,-0.721043148
ecoli_00184,-3.1928232753,-0.45177014800000004
ecoli_00185,-1.979462629,-0.48890036700000006
ecoli_00186,-2.1479640191,-0.69240742
ecoli_00187,-1.1864143076,0.056845679
ecoli_00188,-1.0432376063,-0.060179107
ecoli_00189,-2.0230846347,-0.506899623
ecoli_00190,-2.0513971566,-0.742933248
ecoli_00191,-2.2836336986,-0.29421119
ecoli_00192,-2.7665884818,-0.456180377
ecoli_00193,-2.7993589993,-0.729077123
ecoli_00194,-2.5788113198,-0.6450500570000001
ecoli_00195,-2.3419591559,-0.36766037300000004
ecoli_00196,-1.7682018656,-0.162248371
ecoli_00197,-1.9283423338999999,-0.217532779
ecoli_00198,-2.0020800041,-0.15706848
ecoli_00199,-1.4346434897,-0.0785951
ecoli_00200,-1.7230800792,0.19842610200000002
ecoli_00201,-3.5407940068,-0.692324731
ecoli_00202,-3.3306549654,-0.780039621
ecoli_00203,-3.2999320854,-1.089179975
ecoli_00204,-2.8400526785,-0.7019999090000001
ecoli_00205,-3.2035447542,-0.463293844
ecoli_00206,-2.9826094378,-0.6074641190000001
ecoli_00207,-2.4514058471,0.5020111540000001
ecoli_00208,-2.5612740432,0.820302737
ecoli_00209,0.2283940268,1.391895024
ecoli_00210,0.3431451587,1.6078995690000002
ecoli_00211,-1.7981733551999999,0.250739669
ecoli_00212,-1.1996626452,0.521357415
ecoli_00213,-3.4285767451,-0.238073528
ecoli_00214,-3.0308475476,0.183807473
ecoli_00215,-1.4145192178000001,-0.34532172
ecoli_00216,-1.4856458615,-0.13984248800000001
ecoli_00217,-2.1791350371,-0.087387221
ecoli_00218,-2.7209423934,0.18977901700000002
ecoli_00219,0.5341213615,1.53056702
ecoli_00220,0.6438246860000001,1.569000306
ecoli_00221,-1.6625595576,0.36945724300000005
ecoli_00222,-1.4128196482,0.30919692800000004
ecoli_00223,-1.533373456,-0.236660379
ecoli_00224,-1.1355277249,-0.11312865700000001
ecoli_00225,-3.5385284048,-1.026117585
ecoli_00226,-3.2423018822,-0.42801311200000003
ecoli_00227,-1.7233527037,-0.325513755
ecoli_00228,-1.685566395,-0.202678985
ecoli_00229,-2.4591161265,0.018423286
ecoli_00230,-2.5143828629,-0.099574705
ecoli_00231,-3.3011738473,-0.398026661
ecoli_00232,-3.1611999731,-0.067627908
ecoli_00233,-1.8090322201,-0.173948441
ecoli_00234,-1.5335566618,-0.247336355
ecoli_00235,-0.7551898586,-0.489970846
ecoli_00236,-0.6971232019,0.097399604
ecoli_00237,-1.9040004653,0.07249222200000001
ecoli_00238,-1.8367592467,0.104112647
ecoli_00239,-2.8899151569,-0.5782640990000001
ecoli_00240,-2.5960334819,-0.156013347
ecoli_00241,-1.0781150419,0.217484946
ecoli_00242,-1.275308391,-0.025852657
ecoli_00243,-1.5058478875999999,0.085432424
ecoli_00244,-1.8459700501,-0.49916717400000005
ecoli_00245,-1.8935579606,-0.576685766
ecoli_00246,-0.9409117676000001,2.11161442
ecoli_00247,-1.2101457203,2.091938995
ecoli_00248,-3.3452043017,0.7249469230000001
ecoli_00249,4.1009639215,3.034652568
ecoli_00250,3.7261614396000002,2.773018394
ecoli_00251,2.7970478997,2.6614776620000002
ecoli_00252,3.5126420358,2.868008699
ecoli_00253,-3.2454420114,0.01780333
ecoli_00254,-2.0671106714,1.320036929
ecoli_00255,-0.5231841869,0.715815682
ecoli_00256,0.2592830787,0.9630332300000001
ecoli_00257,-1.1735442704,0.413811523
ecoli_00258,-0.6064544495,1.026434471
ecoli_00259,-0.8763110565000001,0.503557579
ecoli_00260,1.3650413191,2.153267528
ecoli_00261,0.929844223,1.756099944
ecoli_00262,0.5052685060000001,1.923930854
ecoli_00263,-1.7142500089000001,-1.150373124
ecoli_00264,-1.6347182677,-0.982389995
ecoli_00265,-0.4857270584,0.7174456090000001
ecoli_00266,-0.5315464996,0.693916363
ecoli_00267,-3.0546176443,-1.520562889
ecoli_00268,-3.0287130023,-1.556499642
ecoli_00269,-3.5319902683,-1.797048571
ecoli_00270,-3.2530276498,-1.5870448879999999
ecoli_00271,-3.9978702319,-1.587686497
ecoli_00272,-3.251205717,-1.605263697
ecoli_00273,-2.7022022636000003,-1.431489022
ecoli_00274,-2.9675771155,-1.278567082
ecoli_00275,-3.0130056364,-1.088243625
ecoli_00276,-3.2256079019,-1.4626041220000001
ecoli_00277,-2.8188140564,-1.066820427
ecoli_00278,-3.0726819842,-1.286762796
ecoli_00279,4.3560627934,1.883896037
ecoli_00280,4.344253857,2.057100648
ecoli_00281,-1.1102626773,-0.167692486
ecoli_00282,-1.1639723354,0.01578643
ecoli_00283,-1.3322305947,-0.08538846900000001
ecoli_00284,-1.6931307963000002,0.047058857
ecoli_00285,-2.8116490512,-0.899251852
ecoli_00286,-2.7097450278,-0.9592891040000001
ecoli_00287,-2.9734664237,-0.30290234
ecoli_00288,-2.9956522476,-0.320875167
ecoli_00289,-3.5288556460000002,-1.6958800850000002
ecoli_00290,-2.818578782,-1.112122325
ecoli_00291,-3.0423511162,-1.422624156
ecoli_00292,-2.9542873985,-1.361451548
ecoli_00293,-3.0737678491000002,-1.218232186
ecoli_00294,-2.9195106792,-1.251351217
ecoli_00295,-0.8604295940000001,-0.325367114
ecoli_00296,-0.6935872388000001,-0.0023644480000000003
ecoli_00297,-3.2504665209,-1.630249483
ecoli_00298,-3.1474869438,-1.248806028
ecoli_00299,-2.8230095844000003,-0.598662248
ecoli_00300,-2.3483977917,-0.640313923
ecoli_00301,-2.2755303145,-0.8160438590000001
ecoli_00302,-3.3218786071,-1.545263667
ecoli_00303,-1.6347951643,-0.43812906900000004
ecoli_00304,-1.9800576193000001,-0.558213739
ecoli_00305,-2.4877121801,-0.922782859
ecoli_00306,-2.2644542363999998,-1.051341602
ecoli_00307,-2.718672086,-0.835894168
ecoli_00308,-2.5785459225,-1.146525435
ecoli_00309,-2.9514256359,-1.187245246
ecoli_00310,-3.0187548491,-1.449709515
ecoli_00311,-3.5357000042999998,-1.471182528
ecoli_00312,-3.0706963371000002,-1.068692546
ecoli_00313,-2.7196882438000003,-1.275016439
ecoli_00314,-2.4677422346,-1.204481572
ecoli_00315,-3.5266808552,-1.680174889
ecoli_00316,-3.437722862,-1.419803285
ecoli_00317,-2.6605486911,-1.916199925
ecoli_00318,-3.0938221066000002,-1.5601783070000002
ecoli_00319,-3.3224437297,-1.834145681
ecoli_00320,-3.4144174789,-2.205905675
ecoli_00321,-2.7270496724,-1.336251684
ecoli_00322,-2.9313763197,-1.054484707
ecoli_00323,-2.3567518822,-0.7024235050000001
ecoli_00324,-2.4470915713,-0.7294573670000001
ecoli_00325,-2.8980755745,-0.595963643
ecoli_00326,-2.1120444699,-0.25746030400000003
ecoli_00327,-3.0740988517,-0.18366374700000002
ecoli_00328,-3.4542921136,-0.8303996680000001
ecoli_00329,-3.9932357067,-0.6371746020000001
ecoli_00330,-4.1271353395,-0.8485519300000001
ecoli_00331,-4.6169267618,-1.239059584
ecoli_00332,-4.6844896212,-1.747314973
ecoli_00333,-4.9697153389,-1.563687258
ecoli_00334,-4.3322687449,-0.9964725170000001
ecoli_00335,-3.2917829019,-1.128867622
ecoli_00336,-3.4364006853,-1.207818745
ecoli_00337,-4.9976011247,-1.386911393
ecoli_00338,-4.8991462504,-1.3856999920000002
ecoli_00339,-3.9028328901,-1.312975283
ecoli_00340,-4.5758413487,-1.183804648
ecoli_00341,-3.8854067219,-1.6863246699999999
ecoli_00342,-3.4999692255,-1.165378872
ecoli_00343,-5.6852212537,-1.902059606
ecoli_00344,-5.5432473069,-1.619161134
ecoli_00345,-5.1444433747,-1.5339593630000001
ecoli_00346,-4.9023585264000005,-1.544487948
ecoli_00347,-2.8091906891000002,-0.9412312970000001
ecoli_00348,-2.473000964,-0.568235958
ecoli_00349,-3.0840482926,-1.07855487
ecoli_00350,-2.6122126744000003,-0.920212604
ecoli_00351,-2.5333101154,-0.6069936850000001
ecoli_00352,-3.0200512468,-0.87766554
ecoli_00353,-3.5165863521,-1.317630015
ecoli_00354,-2.6205560313,-0.862177949
ecoli_00355,-1.0472493264,-0.19909621200000002
ecoli_00356,-1.0006883221,0.043852902000000006
ecoli_00357,-1.8360067908,-0.41414350600000005
ecoli_00358,-1.9701128151,-0.523849107
ecoli_00359,-1.5617113758999999,0.23606759600000002
ecoli_00360,-1.7403356641,0.368383452
ecoli_00361,-1.8079015789000001,-0.061768136
ecoli_00362,-1.8640718374,0.110219964
ecoli_00363,-1.0525231508,-1.396103861
ecoli_00364,-0.5313516839,-1.825928658
ecoli_00365,-1.9735114805,-1.959157279
ecoli_00366,-1.6001983013,-1.973972635
ecoli_00367,-1.7756054834000001,-1.774264492
ecoli_00368,-2.0008634125,-2.404779877
ecoli_00369,-0.5390862547,-1.887645515
ecoli_00370,-1.34554214,-2.9831491
ecoli_00371,-1.8361039512000001,-2.297461683
ecoli_00372,-0.9863274351,-0.470929229
ecoli_00373,-1.4684135774,-2.669646517
ecoli_00374,-1.8403242236000001,-2.6689893700000002
ecoli_00375,-0.7314512418,-2.508886173
ecoli_00376,-0.8902222523000001,-1.479817793
ecoli_00377,1.7631296372,-2.408568765
ecoli_00378,2.6510196437999998,-2.031380114
ecoli_00379,0.3605856512,-2.153819224
ecoli_00380,0.4255994118,-2.540361909
ecoli_00381,1.1881031677,-1.218753687
ecoli_00382,1.0457694819,-1.9605054750000002
ecoli_00383,-0.4833064533,-3.170465414
ecoli_00384,-0.5049439676,-2.543532697
ecoli_00385,-0.4622658476,-2.596744498
ecoli_00386,-0.8497815316,-3.211003349
ecoli_00387,0.8450717415000001,-1.658866276
ecoli_00388,0.9844381784,-0.691643352
ecoli_00389,-0.3222645255,-2.319119524
ecoli_00390,0.43137843260000003,-1.893898733
ecoli_00391,0.1174179662,-3.149897555
ecoli_00392,-0.20038749900000002,-3.178449111
ecoli_00393,-1.6538555728,-0.53049711
ecoli_00394,-2.377892636,-0.622215941
ecoli_00395,-1.8788652241000001,-0.494055114
ecoli_00396,-1.7141060533,0.056302308
ecoli_00397,-3.9196082229,0.750650559
ecoli_00398,-3.8245130163,0.808857609
ecoli_00399,-0.2241099907,0.35779183600000003
ecoli_00400,-0.5092362177,0.49078607
ecoli_00401,0.3915260249,1.015051036
ecoli_00402,-0.3204563488,0.7518452880000001
ecoli_00403,-3.4792060788,0.8604872330000001
ecoli_00404,-3.5812410409,1.404238541
ecoli_00405,-0.290604906,0.376564443
ecoli_00406,0.6522883751,0.42282514200000004
ecoli_00407,0.44573853220000004,1.2743252090000001
ecoli_00408,0.1278653575,1.038080763
ecoli_00409,-2.0031929169,1.713181043
ecoli_00410,-2.0166822318,1.9394616180000002
ecoli_00411,-0.24898577700000002,-0.359640265
ecoli_00412,-0.5654587736000001,-0.40841609
ecoli_00413,-1.4907469865,-0.212964015
ecoli_00414,-1.3418350109000001,-0.17050769200000002
ecoli_00415,-2.8589531733999998,0.7502221130000001
ecoli_00416,-3.1318963264,0.8657989530000001
ecoli_00417,-1.9725489029,-0.22643998
ecoli_00418,-1.2743442601,-0.226241558
ecoli_00419,-2.2364571449,-0.196620855
ecoli_00420,-2.2782313823,-0.075911425
ecoli_00421,-3.9710278325,0.6364481620000001
ecoli_00422,-3.6953864006,0.401374328
ecoli_00423,-1.8001560126,-0.493420434
ecoli_00424,-1.5567576241,-0.43304421200000004
ecoli_00425,-0.1991998599,0.179032075
ecoli_00426,-0.4311858176,0.091928377
ecoli_00427,-2.0257318176,-0.230091762
ecoli_00428,-1.7998682911000001,0.036612011
ecoli_00429,-0.7907283168,0.87943942
ecoli_00430,-0.5815768969,0.911376065
ecoli_00431,-3.2158503415,0.41482931900000003
ecoli_00432,-3.026031688,0.940903958
ecoli_00433,-2.6352015054,1.389613796
ecoli_00434,-2.4943001056,1.530863651
ecoli_00435,-1.2232222242,0.181007218
ecoli_00436,-1.2434850282,0.09662456900000001
ecoli_00437,-2.359617423,0.11567049700000001
ecoli_00438,-2.1541615143,0.30074857800000004
ecoli_00439,-4.0011249076,0.528170275
ecoli_00440,-3.5836217713,1.047624989
ecoli_00441,-1.5462197824000001,-0.29536143
ecoli_00442,-1.2923675316,-0.15102794
ecoli_00443,-2.3934935056,-0.24957842600000002
