,b4498_2
crp__delar1ar2_glyc__3,0.0
crp__delar2_glyc__1,0.0
crp__delar2_glyc__2,0.0
crp__delar2_glyc__3,0.0
crp__delcrp_fru__1,0.7542713356
crp__delcrp_fru__2,0.0
crp__delcrp_fru__3,0.0
crp__delcrp_glc__1,0.0
crp__delcrp_glc__2,0.0
crp__delcrp_glc__3,0.0
crp__delcrp_glyc__1,0.0
crp__delcrp_glyc__2,0.0
crp__delcrp_glyc__3,0.8108842262
glu__glu_ale3__1,0.6759496011
glu__glu_ale4__1,0.0
glu__glu_ale5__1,1.4731249162
glu__glu_ale6__1,0.5086397129
glu__glu_ale8__1,0.0
glu__glu_ale9__1,0.3028499317
glu__glu_ale10__1,0.334460207
42c__wt_42c__1,0.0
42c__42c_ale1__1,1.8458160466
42c__42c_ale2__1,0.0
42c__42c_ale3__1,0.39662298570000004
42c__42c_ale4__1,0.0
42c__42c_ale5__1,1.0343296217
42c__42c_ale6__1,0.0
42c__42c_ale8__1,0.0
42c__42c_ale9__1,0.0
42c__42c_ale10__1,0.0
ssw__wt_ac__1,0.0
ssw__wt_glc__1,0.0
ssw__wt_glyc__1,2.3666270897
ssw__wt_xyl__1,2.9367882874999998
ssw__glc_ale1__1,0.0
ssw__glc_ale2__1,1.5539075735
ssw__glc_ale3__1,1.5552359605000001
ssw__glyc_ale1__1,1.1529512936
ssw__glyc_ale2__1,0.0
ssw__xyl_ale1__1,1.4353479311
ssw__xyl_ale2__1,2.1482918423
ssw__xyl_ale3__1,1.0831247367
ssw__glc_ac_ac2__1,1.6365964907000001
ssw__glc_ac_glc1__1,0.0
ssw__glc_ac_glc2__1,0.0
ssw__glc_glyc_glc__1,0.9092283181
ssw__glc_glyc_glyc__1,0.0
ssw__glc_xyl_glc__1,0.893463878
ssw__glc_xyl_xyl__1,1.0043757198
pgi__glu4_delpgi__1,0.0
pgi__pgi_ale1__1,0.0
pgi__pgi_ale2__1,0.0
pgi__pgi_ale3__1,0.0
pgi__pgi_ale5__1,0.0
pgi__pgi_ale6__1,0.48740631440000004
pgi__pgi_ale7__1,0.6036558531
pgi__pgi_ale8__1,0.0
ica__wt_glc__1,0.3623458505
ica__wt_glc__2,0.6748502933
ica__wt_glc__3,0.0
ica__wt_glc__4,1.3439305392
ica__arg_sbt__1,1.0847598429
ica__arg_sbt__2,0.0
ica__cytd_rib__1,0.9287256239
ica__cytd_rib__2,1.8956516531
ica__gth__1,0.5655585531
ica__gth__2,0.0
ica__leu_glcr__1,1.2206806961
ica__leu_glcr__2,0.9401435787
ica__met_glc__1,0.8336393881
ica__met_glc__2,0.0
ica__no3_anaero__1,0.0
ica__no3_anaero__2,0.5760979451
ica__phe_acgam__1,0.0
ica__phe_acgam__2,0.3758734307
ica__thm_gal__1,1.4374413947
ica__thm_gal__2,1.4031858755
ica__tyr_glcn__1,0.3620715533
ica__tyr_glcn__2,0.6944375022
ica__ura_pyr__1,0.0
ica__ura_pyr__2,0.9181115926000001
ica__wt_glc__5,0.0
ica__wt_glc__6,0.0
ica__bw_delpurR_cytd__1,1.5055968027
ica__bw_delpurR_cytd__2,0.0
ica__ade_glc__1,0.0
ica__ade_glc__2,0.0
ytf__wt_glc__1,0.0
ytf__wt_glc__2,0.7750146237000001
ytf__delyafC__1,1.4616437559
ytf__delyafC__2,0.7784270268
ytf__delyeiE__1,1.1773683994
ytf__delyeiE__2,0.5443613265
ytf__delyiaJ__1,0.6879873363
ytf__delyiaJ__2,0.406357267
ytf__delyieP__1,1.6986952224
ytf__delyieP__2,1.4653677132
ytf__wt_ph5__1,0.0
ytf__wt_ph5__2,1.0912726917
ytf__wt_ph8__1,0.0
ytf__wt_ph8__2,1.9517594090000001
ytf__delybaO__1,1.278765952
ytf__delybaO__2,0.3994189266
ytf__delybaQ__1,0.44108507690000004
ytf__delybaQ__2,0.0
ytf__delybiH__1,0.0
ytf__delybiH__2,0.48315614300000004
ytf__delydcI_ph5__1,0.4007226485
ytf__delydcI_ph5__2,0.0
ytf__delydcI_ph8__1,0.0
ytf__delydcI_ph8__2,0.0
ytf__delyddM__1,0.786823648
ytf__delyddM__2,1.0329985683
ytf__delyheO__1,2.1704610734
ytf__delyheO__2,0.0
fps__bw_glc__1,1.1408230348
fps__bw_glc__2,0.6904804536
fps__fps_thrA_ale1__1,1.1623263834
fps__fps_thrA_ale1__2,0.0
fps__fps_thrA_ale2__1,0.8815769151
fps__fps_thrA_ale2__2,0.92891254
fps__fps_serB_ale1__1,0.3396430364
fps__fps_serB_ale1__2,0.5760818168
fps__fps_serB_ale4__1,0.9539772571
fps__fps_serB_ale4__2,0.9858768093
fps__fps_ptsI_ale1__1,3.4539940193
fps__fps_ptsI_ale1__2,1.2716680404
fps__fps_ptsI_ale3__1,1.3288973796999999
fps__fps_ptsI_ale3__2,1.6586348555
pal__lyx_ale2_f6__1,0.9959086549
pal__lyx_ale2__1,0.9318399312000001
pal__lyx_ale2__2,1.9083508681999999
pal__lyx_ale4__1,0.9318399312000001
pal__lyx_ale4__2,1.9083508681999999
pal__5drib_ale10_f18__1,5.8746160768
pal__5drib_ale10_f18__2,5.7956789863000004
pal__5drib_ale10__1,2.2779065271
pal__arab_ale14_f9__1,0.8785196368
pal__arab_ale14_f9__2,1.5220211972
pal__arab_ale14__1,0.0
pal__arab_ale14__2,0.0
pal__arab_ale16__1,4.9535585606
pal__arab_ale16__2,4.6410558475
pal__tartr_ale26_f10__1,1.5632709615
pal__tartr_ale26_f10__2,2.4946825401
pal__tartr_ale26__1,0.8883944275000001
pal__tartr_ale26__2,0.8674329062
pal__tartr_ale28_f10__1,0.9419154178
pal__tartr_ale28_f10__2,1.6218553142
pal__tartr_ale28__1,0.0
pal__tartr_ale28__2,0.0
efeU__delmenFentC_citr__1,0.0
efeU__delmenFentC_citr__2,0.5253433439
efeU__delmenFentC__1,0.47911409920000003
efeU__delmenFentC__2,0.4907187149
efeU__menFentC_ale39__1,0.0
efeU__menFentC_ale39__2,1.6179001177
efeU__menFentC_ale29__1,0.644549703
efeU__menFentC_ale29__2,0.0
efeU__menFentC_ale30__1,0.7094876884
efeU__menFentC_ale30__2,0.0
efeU__menFentCubiC_ale36__1,0.0
efeU__menFentCubiC_ale36__2,0.0
efeU__menFentCubiC_ale37__1,0.5886704475
efeU__menFentCubiC_ale37__2,0.0
efeU__menFentCubiC_ale38__1,0.4864499001
efeU__menFentCubiC_ale38__2,1.1671447662
