,A,CusR,HprR,CueR
ecoli_00734,-11.6721833159,-1.898189616,-1.6099242304999999,-1.025699911
ecoli_00735,-10.4816023797,-2.151657061,-1.5507356525,-0.424701306
ecoli_00736,-10.7297237917,-2.057217984,-2.0694274705,-1.020861889
ecoli_00737,-11.3051112477,-2.121995767,-1.2171806655,-0.31175272
ecoli_00738,-12.621059518100001,-2.062911118,-1.9101248845,-0.8324442660000001
ecoli_00739,-10.2064621923,-2.154552054,-1.5425009865,-0.538911786
ecoli_00740,-10.2885179952,-2.181258915,-2.0891605865,-1.26086424
ecoli_00741,3.3915091269,-0.33294429400000003,-1.7311945745,-0.24300701100000002
ecoli_00742,-2.4962122603,-0.519586039,-1.5426543995,-0.102297338
ecoli_00743,-9.1102067015,-1.992902407,-2.2890411525,-0.7171188430000001
ecoli_00744,-8.0528703528,-1.9319349510000001,-1.9732220965,-0.8071802530000001
ecoli_00745,-9.1722483704,-2.089766862,-2.2026928915,-1.072200031
ecoli_00746,-9.6500149132,-2.344170718,-1.9776792715,-0.887209702
ecoli_00747,-10.5250778729,-2.119957796,-2.1063795025,-0.9272767110000001
ecoli_00748,-9.8977481701,-2.154223943,-2.2060729585,-1.107593843
ecoli_00749,-4.1733780336,-0.487843927,-1.5236815545,-0.460248961
ecoli_00750,-6.516716074,-1.5647007670000002,-2.0222936265,-0.358097745
ecoli_00751,-3.2295408567,-1.4990647990000001,-2.1381276045,-0.336265003
ecoli_00752,-2.1742594466,-1.374597228,-2.3773348945,-0.168387633
ecoli_00753,-8.539041171000001,-2.307219634,-1.8942399085,-1.33272521
ecoli_00754,-10.4769219595,-2.253407359,-2.1135102745,-1.461867221
ecoli_00755,-5.4831823845,-1.7749309960000001,-3.5870219375,-1.300898759
ecoli_00756,-6.4152583224,-1.618398205,-3.4198064565,-1.3715259720000001
ecoli_00757,-9.3995910144,-2.384955693,-1.7708600655,-1.3736597
ecoli_00758,-9.7794202244,-2.405486345,-1.5256341275,-1.501859755
ecoli_00759,-10.5182791003,-2.42519798,-1.8324180475,-0.16229401100000002
ecoli_00760,-4.3848552195,-1.195554848,-1.5023893605,0.517541684
ecoli_00761,-10.2890597429,-2.32069694,-2.1266364135,-1.483466914
ecoli_00762,-5.0290928206,-2.068805334,-2.2990946915,-1.402857383
ecoli_00763,-6.2984590772,-2.3100559880000002,-1.9799863585000002,-1.639367833
ecoli_00764,-5.0456028381,-2.111424662,-2.0911729615,-1.276097198
ecoli_00765,-6.2593740391,-1.988529819,-2.6906029095,-1.4609071230000001
ecoli_00766,-9.958677357,-2.412138371,-2.2409548185,-1.412505141
ecoli_00767,-10.0479469177,-2.216502306,-0.49133434950000004,-0.09345887400000001
ecoli_00768,-10.4245304471,-1.704765877,-0.1812596935,-0.19121700800000002
ecoli_00769,-7.7145112248,-1.8470823310000002,-1.3547396955,-0.592466991
ecoli_00770,-6.982399581,-1.875908426,-1.6351422494999999,-0.325896775
ecoli_00771,-8.0996198829,-2.132760007,-1.7623332415,-0.511564827
ecoli_00772,-7.1099539954,-1.948327707,-2.1178800275,-0.7422755320000001
ecoli_00773,-5.4422826639,-1.265760361,-1.9642787115,-0.61628253
ecoli_00774,-7.1304146855,-1.485497263,-1.4845136655,-0.5239349870000001
ecoli_00775,-7.4499212892,-1.800828014,-1.5242817445,-0.750172943
ecoli_00776,-3.0838192403,-1.046363323,-1.4929051665,-0.680048881
ecoli_00777,1.9680891739000002,-0.372502946,-1.0860765325,-1.7880454650000002
ecoli_00778,1.9931694189,-0.509175116,-1.2960882965,-1.775766841
ecoli_00779,7.1336706227,1.261406473,0.5899729765,-1.013587304
ecoli_00780,7.2474006414,1.374677538,0.6191375965,-0.9725163010000001
ecoli_00781,1.1794595181,-0.22868908100000002,-1.8099135075000001,-1.7527192120000001
ecoli_00782,1.1876352425,-0.265169409,-1.7550619285,-1.753631575
ecoli_00783,4.7067561042,0.866708331,-1.1210536805,-1.540383495
ecoli_00784,4.8972438777,0.353444442,-1.3439177235,-1.170536609
ecoli_00785,1.3976737019,-0.27268493600000004,-1.3974253855,-1.614414534
ecoli_00786,1.4276987128,-0.49594410400000005,-1.4576251515,-1.46935872
ecoli_00787,4.1346858229,0.873286721,-0.6312531715,-1.004181406
ecoli_00788,5.0408435065,0.8869769660000001,-0.6812634885000001,-1.166321858
ecoli_00789,0.9138894358,-0.6250294270000001,-1.3675453565,-1.707334949
ecoli_00790,1.0814965482,-0.41119391800000005,-1.3481836795,-1.698226849
ecoli_00791,4.2754449209,0.670629722,-0.8143701135,-1.417496507
ecoli_00792,3.6564767389,0.758382446,-0.7904769685,-0.850473746
ecoli_00793,0.434974475,-0.639944708,-1.7989288545000002,-1.8465350360000001
ecoli_00794,0.5766048149,-0.6087308810000001,-1.8030159495,-1.617175218
ecoli_00795,4.1339279037,0.8802705340000001,-0.7804908915000001,-0.9694462330000001
ecoli_00796,5.2128336993,1.253389741,-0.2348990565,-1.079502033
ecoli_00797,-1.033996505,0.46520840700000005,0.4353456255,-0.20606415
ecoli_00798,1.1520313946,0.058115766000000006,0.3411044565,-0.505818351
ecoli_00799,-1.7104426187000001,0.293221016,0.0469392925,-0.5443938930000001
ecoli_00800,-0.8795771371000001,0.9163301680000001,0.2587259505,-0.169683253
ecoli_00818,-7.7337272665,-1.415984959,0.5592074805,-0.060809787000000004
ecoli_00819,-8.0139273649,-1.648198114,0.36512366150000003,-0.378598933
ecoli_00820,-3.9861803255,-0.405134152,-0.2952188275,-0.36912596200000003
ecoli_00821,-3.7276578423,0.0025029450000000003,-0.2275820405,-0.35205682600000004
ecoli_00822,-12.3109522191,-1.974418644,-0.4846234695,-0.581490766
ecoli_00823,-11.8289845035,-1.982282255,-0.45290054150000003,-0.338843848
ecoli_00824,-11.8385816208,-1.752860836,-0.1787907085,-0.478799631
ecoli_00825,-12.3524510034,-1.954649727,-0.4446166635,-0.312400657
ecoli_00826,-11.2709652841,-1.793878252,0.1834052215,-0.7427256680000001
ecoli_00827,-11.2449602153,-1.744970496,-0.010206999500000001,-0.7655621760000001
ecoli_00828,-4.3439843823,-0.9756223470000001,0.1654994745,-0.735600914
ecoli_00829,-4.4063652295,-0.9837500720000001,0.34583501050000004,-0.9498807360000001
ecoli_00830,-10.321700596,-1.902900425,0.1308371525,-0.39467038400000004
ecoli_00831,-9.9435884314,-1.724247574,0.2680243315,-0.368578748
ecoli_00832,-10.0666673657,-2.329474399,-0.5204174675000001,0.21933059800000002
ecoli_00833,-10.512990657,-1.999850386,-0.3600273235,0.035538879
ecoli_00834,0.2252952263,-0.23348710500000003,0.47888164850000003,-0.8882623890000001
ecoli_00835,0.2571213733,-0.184054835,0.3220098175,-0.676490396
ecoli_00836,0.7897807218,-0.200720952,0.4803415975,-0.8250464460000001
ecoli_00837,0.5539757111,-0.10712065,0.5454749325,-0.908279021
ecoli_00838,3.5126812957,0.482789106,0.6779486585000001,-0.7085413570000001
ecoli_00839,3.1387741932,0.59119026,0.6295390095,-0.420857464
ecoli_00840,0.8436306224000001,-0.06613820200000001,0.3371577155,-0.22507375100000002
ecoli_00841,0.9968505531,0.049435099,0.2869396285,-0.183574554
ecoli_00842,0.6479726094,0.010758328000000001,0.4609668905,-0.942249737
ecoli_00843,1.0380175528,-0.020469656000000003,0.5349312155,-0.920952069
ecoli_00844,1.164738411,-0.38081701100000004,0.5047478885,-1.282868131
ecoli_00845,1.4279447250000001,0.037828293,0.7028893615,-1.019720046
