,A,FucR,AraC,AllR
misc2__delyheO_pyr__2,2.466834650159859,1.29715094,1.0857543635000004,-0.19979413300000012
misc2__dellon_glc__1,-0.1531521113227265,-0.32355308500000035,0.3513686685000001,0.6581881259999989
misc2__dellon_glc__2,-0.3402353119509833,-0.6039421100000002,0.5420208395000001,1.546313906
nquinone__delubiC__1,0.512035538087881,0.07923159999999996,-0.025519746499999663,0.15362191999999908
nquinone__delubiC__2,0.3940153450714154,0.1656795209999995,0.05201099950000021,0.28774816999999864
nquinone__ubiC_ale1__1,0.9966256177174296,0.22305013599999945,0.11893452649999947,0.5378998480000003
nquinone__ubiC_ale1__2,0.6455521208885281,-0.0035837190000007624,0.015666797499999774,0.2447286930000008
nquinone__ubiC_ale2__1,1.4501021513633028,0.20323698699999948,0.19181916450000006,0.3797944699999984
nquinone__ubiC_ale2__2,0.9526347133502854,0.23347246000000066,0.08280401850000008,0.4220998299999987
nquinone__ubiC_ale3__1,1.2846730148090555,-0.43551145400000013,-0.6041820895000001,0.29878459499999893
nquinone__ubiC_ale3__2,0.9529695749886478,-0.6483124,-0.5963581944999996,0.25769332099999964
nquinone__ubiC_ale4__1,0.6456208863070634,0.10269734199999993,0.1505361505000007,0.2942652809999995
nquinone__ubiC_ale4__2,0.8118938089934141,0.15370437099999898,0.2150588695,0.3452565379999992
nquinone__delpdhR__1,0.5160527800360454,-0.132406896,-0.34733175049999954,-0.3553322240000005
nquinone__delpdhR__2,0.9496745771234032,-0.06656755499999978,-0.4096675964999994,-0.36874651900000105
quinone__glu_ale4__1,1.1076161703459009,-0.26902053400000003,-0.4704500475,-0.06781744100000077
quinone__glu_ale4__2,0.4510529964779482,0.2477412589999997,0.32558858450000017,-0.05834541699999996
quinone__delmenF__1,-0.2981737889827074,-0.0016613899999997628,-0.09618216450000006,-0.0945553720000003
quinone__delmenF__2,0.8117725757814016,-0.05512812700000058,0.3141452395000002,0.05697586699999935
quinone__menF_ale5__1,0.7439508909416237,0.7152281009999992,0.6504225864999995,-0.0520006920000009
quinone__menF_ale5__2,0.4976812389364987,0.3653773300000003,0.7588333125000002,-0.2288705890000005
quinone__menF_ale6__1,1.3402036995633335,0.7213511000000006,0.7536758434999999,-0.34274285900000034
quinone__menF_ale6__2,0.0716537333763918,0.7477033059999991,0.6942121095000005,-0.4724227140000004
quinone__menF_ale7__1,1.7938845592232453,1.3350359750000005,1.1671821005000007,-0.327294805000002
quinone__menF_ale7__2,2.161086577797048,1.2024634880000002,1.2582594325,-0.2916487150000009
quinone__menF_ale8__1,1.379166358807626,0.2514992769999997,0.6883824724999998,-0.3823259140000008
quinone__menF_ale8__2,1.1068194958386133,0.3092100800000006,0.3664857425000001,-0.4007554590000009
quinone__delmenFubiC__1,0.6192376341125077,0.11202344699999944,-0.0733034125000005,0.24937948
quinone__delmenFubiC__2,0.0014784831631134,0.3172159659999991,0.01836702750000008,0.2701097360000002
quinone__menFubiC_ale1__1,-0.8183310312685927,0.3693557580000002,-0.30020830750000016,-0.30902424100000125
quinone__menFubiC_ale1__2,-0.9209202344229278,0.23757781399999975,-0.4773156374999994,-0.3159422050000007
quinone__menFubiC_ale2__1,-0.60701793699006,0.186096128,-0.3289077994999996,-0.1710156910000009
quinone__menFubiC_ale2__2,-2.050394935987721,0.18052856400000028,-0.5411758344999997,-0.4466783760000013
quinone__menFubiC_ale3__1,1.4583884871678297,-0.3322631970000005,-0.09677385849999977,-3.28019999997764e-05
quinone__menFubiC_ale3__2,1.5096577507249256,-0.19957592899999987,-0.20168075149999964,-0.04162730000000092
quinone__menFubiC_ale4__1,1.534706261519573,0.396886885999999,0.9879547995000006,-0.1116617419999999
quinone__menFubiC_ale4__2,2.0202331276983587,0.6640089150000001,0.7432885075,-0.0791814120000005
oxyR__wt_glc__1,0.8736960505147748,-0.06169938999999936,-0.04204261549999977,0.09730671799999956
oxyR__wt_glc__2,0.940341632151646,-0.28714568800000073,-0.2730109154999996,0.10126436499999958
oxyR__wt_h2o2__1,0.9864587707532186,-0.19701133300000076,-0.03181682650000006,0.14287601299999952
oxyR__wt_h2o2__2,0.6850034615889952,-0.08377076699999986,0.11636711349999995,0.3406162749999986
oxyR__glu_ale4__1,0.5867935118263249,-0.1559618580000004,0.14668715650000053,0.8895470639999985
oxyR__glu_ale4__2,0.6262860181605585,-0.2270767850000004,-0.05244523150000013,0.7912940669999989
oxyR__glu_ale4_h2o2__1,0.5265394886067635,0.00726670900000137,0.1499084574999996,0.8752149449999997
oxyR__glu_ale4_h2o2__2,0.5853004542606755,-0.1456066509999996,0.08972667350000041,0.8609451870000004
oxyR__oxyR_ale17__1,1.3974406752524526,-0.13045584199999993,0.3778524605000007,0.7952326049999989
oxyR__oxyR_ale17__2,1.1680304164151298,-0.4139279990000002,0.3435914225000003,0.7016425839999982
oxyR__oxyR_ale17_h2o2__1,1.4447142563012707,-0.16512560199999982,0.5609805085000001,0.703841903999999
oxyR__oxyR_ale17_h2o2__2,1.9342506664922463,-0.5725467110000002,0.3739398414999995,0.6976411309999992
oxyR__oxyR_ale18__1,1.0366051132989862,-0.5727463049999999,-0.12321257849999954,0.2045905539999993
oxyR__oxyR_ale18__2,1.0142177808231791,-0.3425254989999997,-0.18828574849999932,0.19268921499999792
oxyR__oxyR_ale18_h2o2__1,0.9311189574261428,-0.16991950800000044,-0.05082945449999965,0.5775180139999989
oxyR__oxyR_ale18_h2o2__2,-0.3060728025471457,0.09939951000000047,-0.1900035994999998,0.5942624549999991
oxyR__oxyR_ale19__1,0.9176391818825358,-0.6076963150000001,0.17792656650000005,0.143368323999999
oxyR__oxyR_ale19__2,0.6450757934565005,-0.27708177600000017,-0.0040416125000000145,0.2381765629999997
oxyR__oxyR_ale19_h2o2__1,0.7083581189145108,-0.645081169,-0.1145443894999998,0.0370039129999995
oxyR__oxyR_ale19_h2o2__2,1.0583578677033116,-0.504617917,-0.06687855549999977,0.017422395999999733
oxyR__oxyR_ale20__1,-0.2260119925528314,-0.3251395869999998,-0.052456255499999216,0.3467372049999984
oxyR__oxyR_ale20__2,-0.211060805686272,-0.4438101489999999,0.014288431500000696,0.30381029600000004
oxyR__oxyR_ale20_h2o2__1,0.166417543259962,-0.21859061800000035,0.15138506950000166,0.4889228780000003
oxyR__oxyR_ale20_h2o2__2,0.1313810973361037,-0.2016154840000004,0.20957161050000028,0.5010602799999989
svns_pgi__BmePgi24_15__1,0.9474847466054156,0.06683087199999971,0.4627439335000005,0.3414568609999993
svns_pgi__BmePgi24_15__2,0.8782598024093776,-0.07098438999999956,0.4456037095000003,0.2977529609999987
svns_pgi__BmePgi24_26__1,1.5577281861185526,-0.01860342499999934,0.5141217495000001,0.18385573599999905
svns_pgi__BmePgi24_26__2,1.559722412167852,-0.007644554000000525,0.5526984315000005,0.2409760959999989
svns_pgi__BmePgi24_41__1,3.816207951013319,-0.10475864500000044,0.3944402975000001,0.7177874339999981
svns_pgi__BmePgi24_41__2,2.245392136384527,-0.31002014899999963,0.5426581215000006,0.36003137600000024
svns_pgi__BmePgi24_52__1,1.9807845838888445,-0.07883602400000013,0.4166634435000001,0.3409552949999988
svns_pgi__BmePgi24_52__2,2.0225944381670105,-0.17425751499999986,0.3662758114999996,0.2275102839999992
svns_pgi__PaePgi2_34__1,1.3683832742975222,0.6356193709999998,0.7397199615000005,0.3577898949999998
svns_pgi__PaePgi2_34__2,1.3833093040399742,0.5668942550000002,0.8464107695000003,0.3933889429999997
svns_pgi__PaePgi2_63__1,2.6351914524046505,0.40550143599999977,0.879839790500001,0.5485736380000006
svns_pgi__PaePgi2_63__2,2.059540560118716,0.3280959690000014,1.0495266664999994,0.5833445469999994
svns_pgi__PaePgi24_54__1,0.7474618446011914,0.5471210090000014,0.8595104464999999,0.4112433589999984
svns_pgi__PaePgi24_54__2,0.8103753494605245,0.4302868220000001,0.9613377045,0.3986951669999996
svns_pgi__PaePgi24_90__1,0.5953269828931347,-0.04655022599999992,0.8310445945000007,0.2672375169999999
svns_pgi__PaePgi24_90__2,0.2165506745722913,0.2208049550000002,1.1945990355000005,0.4949263759999986
abx_media__m9_ctrl__1,-0.1332786532364397,-0.7752859990000003,-1.2520418744999997,-0.1470795530000002
abx_media__m9_ctrl__2,0.3715822813040478,-0.5388369670000001,-1.1398338724999997,-0.3216330440000004
abx_media__rpmi_ctrl__1,-1.8792391284030203,-0.191808655,-2.3097881555,-2.0196530690000003
abx_media__rpmi_ctrl__2,-2.702442727255218,-0.1052752659999996,-2.5020894925,-2.095576254000001
abx_media__camhb_ctrl__1,-0.2453366197105631,-1.4941737959999999,-3.5861488515,-2.283372098
abx_media__camhb_ctrl__2,0.1184123743529508,-1.6734230400000003,-3.5771958745,-2.1374979190000003
abx_media__m9_mero__1,0.7666678985196701,-0.8544796730000002,-1.9389034055,-0.4463623070000001
abx_media__m9_mero__2,0.4370570301717235,-0.858994375,-1.9930356795,-0.3704796760000013
abx_media__rpmi_mero__1,-2.041264928202549,-0.6611903579999998,-2.7335180065,-2.7028340180000003
abx_media__rpmi_mero__2,-2.169881174003751,-0.1974566309999997,-2.6254504145,-2.4134347630000006
abx_media__camhb_mero__1,0.8829631648875623,-2.2273402719999997,-4.6668666265,-3.056123372000002
abx_media__camhb_mero__2,0.3566136320063229,-2.407831931,-4.0462917495,-3.118021038
abx_media__m9_trisulf__1,-0.8983392435336751,-0.4041581230000002,-1.8207039305,-0.14624424199999986
abx_media__m9_trisulf__2,-0.6169986127490489,-0.7869951909999999,-2.0477272415,-0.09045311100000132
abx_media__rpmi_trisulf__1,-0.449065693355093,-1.276904965,-3.1699089735,-2.1794799650000005
abx_media__rpmi_trisulf__2,-0.572383476749217,-1.579756675,-3.1668327705,-2.2388167400000007
abx_media__camhb_trisulf__1,-1.7192327376841308,-1.063567549,-3.8132492565,-2.309825860000001
abx_media__camhb_trisulf__2,-1.1854159196348903,-1.3341572170000005,-3.5975777975,-2.363278664000001
abx_media__m9_cef__1,-0.1235274414883942,-0.9263489309999996,-1.8111186815,-0.6419910810000014
abx_media__m9_cef__2,-0.0226985952644361,-1.08878332,-2.3291942754999995,-0.9140005870000004
abx_media__rpmi_cef__1,-0.9655322260910104,-1.6108374330000004,-2.5052256005,-2.428566389
abx_media__rpmi_cef__2,-0.9420757072626328,-1.5358132480000002,-2.9672708135000003,-2.738302849000001
abx_media__camhb_cef__1,-0.564464910010879,-1.7549573510000005,-3.3420356864999996,-1.9268340169999998
abx_media__camhb_cef__2,-0.7210597545862334,-1.7941951040000004,-3.0113097145,-2.0253958580000004
abx_media__m9_cipro__1,0.3930455105451045,-0.9893970110000004,-1.5385214714999995,-0.6206187630000004
abx_media__m9_cipro__2,-0.347996955233297,-0.8732091590000001,-1.6694463324999995,-0.6477613619999998
abx_media__rpmi_cipro__1,-1.5633275894348602,-1.4720473040000002,-3.2896911184999995,-2.7069002750000006
abx_media__rpmi_cipro__2,-0.6322137286376514,-1.7422296750000004,-3.0261685875,-2.564699709000001
abx_media__camhb_cipro__1,-0.0347031489445168,-2.5410987300000003,-4.2394617405,-2.592277803
abx_media__camhb_cipro__2,-0.1003961303909542,-2.05943005,-3.9233285265,-2.3908415890000008
hot_tale__42c_ale3_30c__1,-1.0740464304759767,-0.21250172000000056,-0.9373215125000014,-0.5928582079999991
hot_tale__42c_ale3_30c__2,-0.7528163929963069,-0.09134875800000053,-0.8653815504999995,-0.7928083300000006
hot_tale__42c_ale3_37c__1,-0.0153948112171156,0.04278934500000009,-0.16662932649999984,-0.06773345100000139
hot_tale__42c_ale3_37c__2,-0.4913751827512497,-0.04046234299999973,0.009964038500000605,-0.1091782090000004
hot_tale__42c_ale3_44c__1,2.226866417111346,1.1136749819999985,2.1208220455,0.6861120700000001
hot_tale__42c_ale3_44c__2,2.11725736752388,0.993787039,2.2410487445000005,0.7982197199999987
hot_tale__hot_ale3_mid_30c__1,0.4621376846997032,-0.00460080499999993,-0.7482007704999996,-0.24921068200000016
hot_tale__hot_ale3_mid_30c__2,0.1133369863330039,0.2953953400000007,-0.6078015145000002,-0.4309167060000014
hot_tale__hot_ale3_mid_37c__1,0.7205044713587385,-0.1249751520000002,-0.2319749215,-0.18485813100000129
hot_tale__hot_ale3_mid_37c__2,0.0329966181496727,0.40690274800000026,0.21982324649999985,-0.0023738450000019284
hot_tale__hot_ale3_mid_44c__1,1.2765553196165709,0.28489868399999985,1.3228375995000006,1.006037169999999
hot_tale__hot_ale3_mid_44c__2,1.01889030511445,0.7114533659999998,1.7664025795000002,0.8807237889999993
hot_tale__hot_ale3_30c__1,-0.0085851948488624,0.07929240599999954,-0.8002160004999999,-0.471934656000002
hot_tale__hot_ale3_30c__2,-0.4391368600446582,-0.11499673000000055,-0.5830042754999996,-0.5089439350000005
hot_tale__hot_ale3_37c__1,0.5236070289433766,0.37809503300000014,0.4183197265,-0.30423222100000125
hot_tale__hot_ale3_37c__2,0.4769188136648739,0.2277117280000001,0.2306430695000001,-0.05832860800000095
hot_tale__hot_ale3_44c__1,1.1635914662248006,1.0490000069999992,2.046474920500001,0.6127139419999992
hot_tale__hot_ale3_44c__2,1.6951180260640664,0.5435991259999993,1.6415968855000005,0.6837373279999994
hot_tale__hot_ale4_30c__1,-0.6558692966361603,-0.5945867439999999,-1.1279609035,-0.715724519000001
hot_tale__hot_ale4_30c__2,-1.271074732588928,-0.464902586,-0.9230400504999984,-0.6967772280000002
hot_tale__hot_ale4_37c__1,0.4587349752942679,0.008142832999999959,0.031577220499999996,-0.2847810080000004
hot_tale__hot_ale4_37c__2,0.3100066763858051,0.041855716999999786,0.1721207695000002,-0.2599181410000009
hot_tale__hot_ale4_44c__1,0.5332598396921405,0.5316070250000005,1.6179872525,0.7043868599999996
hot_tale__hot_ale4_44c__2,0.7070749513431898,0.4796900290000004,1.9061199605000008,0.7451395919999992
hot_tale__hot_ale8_30c__1,-0.8548422881432503,-0.07607418200000016,-0.8933553695,-0.5344600250000004
hot_tale__hot_ale8_30c__2,0.0425682589222328,-0.014170712000000309,-0.8932016054999998,-0.4227247820000004
hot_tale__hot_ale8_37c__1,0.078792343973676,0.2254267649999999,0.31784277550000084,0.11989194899999855
hot_tale__hot_ale8_37c__2,0.0386349563602423,0.4885370330000001,0.1954488105000003,0.004414084999999624
hot_tale__hot_ale8_44c__1,0.267760484432176,1.04243941,2.257261793500001,0.7332331579999991
hot_tale__hot_ale8_44c__2,0.9276215067431371,0.9584460929999999,2.0042798665,0.7626429080000001
hot_tale__hot_ale9_mid_30c__1,0.0958248438374671,-0.13673923200000004,-1.0282576475000005,-0.4546709610000015
hot_tale__hot_ale9_mid_30c__2,0.2354217728494246,-0.22669088399999995,-0.9224454154999996,-0.5564993070000002
hot_tale__hot_ale9_30c__1,-0.4287681829922197,-0.1481690140000005,-0.9389392445000002,-0.9558470920000001
hot_tale__hot_ale9_30c__2,-0.4063265287905744,-0.21266237599999996,-0.8801529984999998,-0.7648309640000006
hot_tale__hot_ale9_mid_37c__1,0.0494499645503183,0.0064955000000006535,0.09067254849999973,-0.1666839660000008
hot_tale__hot_ale9_mid_37c__2,0.0385140828453543,0.03852637199999975,-0.10974162149999957,-0.1879474340000007
hot_tale__hot_ale9_37c__1,-0.0566969220769967,-0.18043650999999986,0.1831941884999999,-0.15179681500000086
hot_tale__hot_ale9_37c__2,0.3541326091209688,-0.06907201100000028,-0.0015600584999999614,-0.1070616270000002
hot_tale__hot_ale9_mid_44c__1,1.2179349008753355,0.5249414559999996,1.7196871894999999,0.6940053219999989
hot_tale__hot_ale9_mid_44c__2,1.4853476193598696,0.7005455070000002,2.2340143345000003,0.8232358959999999
hot_tale__hot_ale9_44c__1,1.3536945767733553,0.485650572,1.8419055785000005,0.7598314809999991
hot_tale__hot_ale9_44c__2,1.5391261691351636,0.565322288,1.9141853655000007,0.662095807
hot_tale__hot_ale10_30c__1,-0.7755355743049415,-0.1603925550000005,-0.8926187854999998,-0.5826818160000009
hot_tale__hot_ale10_30c__2,-0.8610144852788707,-0.041941442000000606,-0.7007811304999993,-0.605263077
hot_tale__hot_ale10_37c__1,-0.3605920782724897,-0.06775835200000024,-0.05310344849999993,-0.21819900699999994
hot_tale__hot_ale10_37c__2,0.0250980206281304,-0.10845458699999977,-0.044363104499999466,-0.10656719800000047
hot_tale__hot_ale10_44c__1,2.095040491186824,1.0705214229999995,2.1846936295000017,0.6440820269999996
hot_tale__hot_ale10_44c__2,2.019095676517205,0.8373658500000003,1.9161230505000004,0.7796267339999989
hot_tale__hot_ale16_30c__1,-0.1982020181328218,-0.4362222420000004,-0.9743800654999984,-0.5638760200000004
hot_tale__hot_ale16_30c__2,-0.0066508169528884,0.1124137740000002,-0.9940528285,-0.5710639130000006
hot_tale__hot_ale16_37c__1,0.7898959197450982,-0.08598436399999976,-0.007121146499999399,-0.16948428500000198
hot_tale__hot_ale16_37c__2,0.0473692563416438,-0.032756529000000256,-0.09035898750000017,-0.16660315000000206
hot_tale__hot_ale16_44c__1,1.199820019777507,0.8988772509999992,2.1825395645000016,0.700506687999999
hot_tale__hot_ale16_44c__2,1.4117742201402197,1.077431205,2.2010628965,0.6541436829999991
pdhr_ale__pdhR-13_51__1,0.526755318647349,0.312529724,-0.12196091549999988,0.2522808189999992
pdhr_ale__pdhR-13_51__2,0.4405927788937664,0.23049787699999946,-0.030984312500000225,0.279534237
pdhr_ale__pdhR-14_46__1,0.2964836659234233,0.4234874769999992,-0.3166394634999996,0.4082220139999997
pdhr_ale__pdhR-14_46__2,0.726715172060345,0.2144223600000004,-0.014697997499999891,0.4212332629999995
pdhr_ale__pdhR-15_51__1,0.2522517007525089,0.03144259299999952,-0.1951435334999996,0.21183605399999905
pdhr_ale__pdhR-15_51__2,0.4511210413160315,0.13263166300000062,-0.16318092950000018,0.17811240099999906
pdhr_ale__pdhR-16_49__1,1.172666155831379,0.2606442150000001,0.09890636550000044,0.4250118080000007
pdhr_ale__pdhR-16_49__2,1.7106498006817876,-0.09714972100000008,0.019907366500000023,0.2135834249999995
tcs__del_atoC_LiAcet__1,-0.4496016875075069,0.5630161029999998,-0.2623334614999999,-0.34926879200000016
tcs__del_atoC_LiAcet__2,-0.6471481975103837,0.4972228269999999,-0.28719646949999955,-0.5222591140000006
tcs__del_atoC_LiCl__1,-0.157161000628363,0.7316419009999997,0.07598355950000002,-0.4736744710000007
tcs__del_atoC_LiCl__2,-0.4971901606885784,0.7102560709999991,-0.07098797749999974,-0.5064735670000005
tcs__del_atoC_m9__1,-0.4459659818112714,0.6614702109999993,0.017761464500000382,-0.31830810400000065
tcs__del_atoC_m9__2,-0.298397602648103,0.7926902079999998,-0.023766766499999648,-0.2920462530000005
tcs__del_baeR_etoh__1,1.3521522349337285,1.684548254,1.1909241924999998,-0.6428756080000007
tcs__del_baeR_etoh__2,2.2195414204807964,1.7241781070000002,1.3749967664999998,-0.7518460550000006
tcs__del_baeR_lb__1,4.275171701038615,1.3166014190000013,1.0231305745000006,-0.3795955710000012
tcs__del_baeR_lb__2,4.518969102530002,1.1582448310000002,0.8484187074999996,-0.4084572400000006
tcs__del_btsR_01xlb__1,3.734298619320133,-0.6651845950000004,0.13350021249999955,2.308841161
tcs__del_btsR_01xlb__2,4.255315816910045,-0.6928166310000003,0.19938596250000007,2.4845788310000003
tcs__del_btsR_lb__1,0.7488348384116732,2.001222058,0.2478183295000003,-0.3562346050000009
tcs__del_btsR_lb__2,0.860201284027157,2.012744688,0.4189174315000006,-0.3749067790000007
tcs__del_btsR_pyruvate__1,3.698486830996424,-1.010343391,0.02282591650000043,1.4540774780000003
tcs__del_btsR_pyruvate__2,4.0745148161498,-1.258946762,0.17223837750000026,2.2789679609999998
tcs__del_cpxR_etoh__1,0.6421812839882435,1.8216045629999984,0.7494721155000006,-0.36997742700000025
tcs__del_cpxR_etoh__2,0.7801478868357343,1.8358555609999991,0.6446671335000005,-0.4424082680000003
tcs__del_cpxR_lb__1,4.017907166754484,1.2884568769999998,1.2148770795000017,-0.08761198000000192
tcs__del_cpxR_lb__2,4.260132147626833,1.3487338639999995,1.2393713225000005,-0.5800237840000007
tcs__del_cusR_CuSO4__1,0.9290225595850216,0.8971134630000002,0.2533793375000002,-0.5495822319999997
tcs__del_cusR_CuSO4__2,1.4855742335440858,0.923925529,0.3067821535000004,-0.4877230820000005
tcs__del_cusR_lb__1,1.2631757714450318,1.9701228059999991,0.40035232750000027,-0.6504237819999998
tcs__del_cusR_lb__2,0.7119662501985528,1.9545234250000003,0.3819485624999999,-0.5356092880000007
tcs__del_kdpE_01-kcl__1,1.3970910703123558,-0.018736289000000458,-0.3482126584999996,0.2867383969999988
tcs__del_kdpE_01-kcl__2,0.858631389346503,-0.01977223100000014,-0.2616325024999995,0.2062125609999992
tcs__del_kdpE_115-kcl__1,-0.738374646841085,-0.02346239400000094,-0.6089375014999998,0.2530106989999989
tcs__del_kdpE_115-kcl__2,-0.7864349607515442,-0.4808688840000004,-0.4870249025,0.08280663599999905
tcs__del_phoB_m9__1,0.1159647690091969,0.46997044,0.18439087149999975,-0.18065385500000095
tcs__del_phoB_m9__2,-0.0856937125120137,0.5643799789999999,0.20422014250000053,-0.17216131200000095
tcs__del_phoB_m9p__1,0.2425884869249467,-0.7188016419999999,-1.0987462254999991,-1.5594197890000006
tcs__del_phoB_m9p__2,0.7520114876623467,-0.7202238259999998,-0.9283130264999996,-1.5030823050000004
tcs__del_rcsB_etoh__1,2.951667359147584,2.11235822,2.0956955795,-0.6838733600000007
tcs__del_rcsB_etoh__2,3.215889489132017,2.22543776,2.2004270465,-0.6120312370000001
tcs__del_rcsB_lb__1,2.887737690918343,1.6782296419999998,1.2629949175000004,-0.3446691519999998
tcs__del_rcsB_lb__2,3.034039712151875,1.7066429329999997,1.3588901905000004,-0.42648324199999976
tcs__del_zraR_lb__1,0.6420356210967273,1.9387490519999997,0.9687736355000008,-0.6204436660000008
tcs__del_zraR_lb__2,0.8217564752442574,1.9625010369999998,1.1111503255000006,-0.6540934760000008
tcs__del_zraR_zncl2__1,1.7762636079466867,1.7962759619999984,1.2633362885000006,0.18790393199999933
tcs__del_zraR_zncl2__2,1.5935897460530557,1.684453383,1.2159470155000005,0.05163443899999809
tcs__wt_01-kcl__1,0.3660939187813284,-0.4723722720000003,-0.021397982499999912,0.19438221299999905
tcs__wt_01-kcl__2,0.2306353475924232,-0.2285011730000006,-0.14590565849999934,0.12840490899999854
tcs__wt_01xlb__1,4.967139453732969,-0.4966295159999996,0.34129395950000063,2.603744721
tcs__wt_01xlb__2,4.4870861515583815,-0.5757796200000005,0.22870115650000056,2.7210820909999995
tcs__wt_115-kcl__1,-0.2527369630145483,-0.3889236259999995,-0.4564498514999995,0.43647882399999816
tcs__wt_115-kcl__2,-0.599826051952904,-0.34077905899999994,-0.5872422864999995,0.5017111320000005
tcs__wt_CuSO4__1,2.816048216920293,1.7103774820000002,1.4979434435000003,-0.4647109000000009
tcs__wt_CuSO4__2,3.19209168966966,1.6223771180000002,1.6961506725,-0.420483088000001
tcs__wt_etoh__1,2.120314355376148,2.4354406079999995,2.1204249514999995,-0.2413288490000003
tcs__wt_etoh__2,1.8311544786116696,2.3924416230000003,2.2300106625,-0.06314656400000017
tcs__wt_lb__1,2.6640920448729144,1.5289582909999997,0.6646363505000004,-0.6444053790000002
tcs__wt_lb__2,2.065061534407425,1.5576015390000002,0.5252439845000003,-0.8144832610000012
tcs__wt_LiAcet__1,-0.3450146239587258,0.3322775739999999,-0.2640644544999997,-0.5322211090000009
tcs__wt_LiAcet__2,-0.2768099076815727,0.6702464600000004,0.12081766250000035,-0.22477468300000056
tcs__wt_LiCl__1,-0.1427978496797841,0.6451787329999998,0.18274005550000091,-0.3484380180000004
tcs__wt_LiCl__2,-0.308339048747338,0.6340567459999997,0.16656810749999984,-0.3647657820000011
tcs__wt_m9p__1,0.0031815565210422,-0.946865602,-1.1186319585,-0.9310577210000002
tcs__wt_m9p__2,0.5010931121568281,-0.9901656959999999,-0.8253689335000001,-0.9450356869999998
tcs__wt_pyr__1,6.093799078633065,-0.6031505720000006,0.9422606765,2.684835080999997
tcs__wt_pyr__2,6.239206490493424,-0.4749192789999999,0.9994581664999992,2.7793611510000003
tcs__wt_zncl2__1,1.2769459671243086,1.250023004,0.7677007685000001,-0.2716455150000021
tcs__wt_zncl2__2,0.9326452433113748,1.1811896090000014,0.7982963664999998,-0.1854709210000012
ros_tale__0_0_0pq__1,-0.2401640464844996,-0.3063783559999997,-0.21759973049999992,-0.2808843980000004
ros_tale__0_0_0pq__2,0.0924992535642477,-0.2441979439999997,-0.07865772649999947,-0.25622057800000064
ros_tale__0_0_250pq__1,1.4242503287927004,0.2639195939999999,0.7932254524999998,0.7299761909999987
ros_tale__0_0_250pq__2,1.8348945201222,0.3212543800000001,0.6165997245000003,0.759976653999999
ros_tale__1_mid_250pq__1,0.8086739879983297,-0.31632174699999993,0.5882760005000005,-0.12187094100000095
ros_tale__1_mid_250pq__2,0.72032619218287,-0.19912742400000027,0.6468117485000002,0.007979726999999492
ros_tale__1_0_0pq__3,0.7299370760955861,-0.0027279240000002147,0.08701320850000016,-0.2897677579999991
ros_tale__1_0_0pq__4,0.8683943344969275,0.012969945999999231,0.06683121149999938,-0.3020355860000015
ros_tale__1_0_250pq__1,0.8646211622467996,-0.13516767299999974,0.18002731749999956,-0.3847977819999997
ros_tale__1_0_250pq__2,0.6209578638210452,-0.0896365939999999,0.05474154649999985,-0.4465478200000019
ros_tale__1_0_750pq__1,0.7982623988706965,-0.183481585,-0.9717367985000004,-0.8585004030000007
ros_tale__1_0_750pq__2,0.4945074666617477,0.35762782199999954,-0.8210445854999993,-0.5343629720000003
ros_tale__1_1_0pq__1,0.3766894865923051,0.0683945140000013,-1.6729500954999996,-0.907394257
ros_tale__1_1_0pq__2,0.1250758709884217,-0.15754784499999985,-2.1156593585,-0.9699663850000002
ros_tale__1_1_250pq__1,0.1115204861819464,-0.2869804980000001,-1.9133086705,-1.021657996000001
ros_tale__1_1_250pq__2,0.2348915982870997,-0.4341086939999999,-2.0140356005,-1.1627333190000018
ros_tale__1_1_750pq__1,0.6016016050858491,-0.044126465999999816,-1.6262598395,-0.9535698540000004
ros_tale__1_1_750pq__2,-0.0939168372260188,0.04860091000000022,-1.6566591594999998,-0.9803769140000008
ros_tale__1_2_0pq__1,0.0937973383673745,-0.6262385009999996,-2.0127234985,-0.925133316
ros_tale__1_2_0pq__2,0.19726025411183,-0.6259022889999999,-1.8474904785,-0.942904702
ros_tale__1_2_250pq__1,0.1978473957722714,-0.1479705770000006,-1.6075280275,-1.2761953410000002
ros_tale__1_2_250pq__2,-0.0100068149873239,-0.22536829900000035,-1.5371712714999997,-1.2010072450000004
ros_tale__1_2_750pq__1,0.1225811406901941,0.4556675000000006,-0.9575172744999998,-1.2468349400000012
ros_tale__1_2_750pq__2,-0.4128398151951964,0.4793198580000002,-1.1221729184999996,-1.4923788950000008
ros_tale__1_3_0pq__1,0.4017860107355441,-0.4788563610000001,-1.5652692824999996,-0.8588093280000004
ros_tale__1_3_0pq__2,0.8760591172440227,-0.3843471789999997,-2.0556468135,-0.9747562740000006
ros_tale__1_3_250pq__1,-0.3991546985151942,0.17438466900000016,-1.5292306494999997,-0.939995647
ros_tale__1_3_250pq__2,-0.238231889965771,0.22287121200000026,-1.3265920094999997,-0.7665448290000008
ros_tale__1_3_250pq__3,0.07210705319666,0.17534782099999902,-1.4659793645,-0.4037297050000008
ros_tale__1_3_250pq__4,-1.4329555663146942,-0.31153611800000025,-1.8148144954999996,-0.6590580510000015
ros_tale__1_3_750pq__1,-0.374702063980634,-0.14380197100000025,-1.4324733784999997,-1.1624755610000008
ros_tale__1_3_750pq__2,-0.3322326941186404,-0.3631178550000005,-1.9149193925,-1.099859179000001
