,A,GcvA,PurR,Crp,Fnr,Lrp
acid_tale__MES_ale_pH7__2,1.9590134833797133,0.3514526924999997,-0.14205245699999836,0.4747332229999994,-0.7482274840000009,0.4399850599999997
acid_tale__MES_ale_pH5__1,-3.045486636417741,0.2964055674999999,-0.3981229459999991,0.4750174830000002,-0.7733825330000013,0.4957011099999988
acid_tale__MES_ale_pH5__2,-4.308665722588838,0.7029497434999996,-0.3640065369999981,0.709374983,-0.9325602170000008,0.5431033599999981
acid_tale__gmos_pH7__1,1.3112685765936174,0.27505144649999996,-0.1235750179999986,0.4296040630000011,-0.7014007320000015,0.30102385999999903
acid_tale__gmos_pH7__2,1.0379642601441046,0.31090904649999906,-0.09657225699999827,0.4446293130000001,-0.651219827000002,0.28572658999999945
acid_tale__gmos_pH5__1,-1.4843940510155766,0.5539814795,-0.2655817899999988,0.6502280230000004,-0.7339725590000015,0.4501162399999981
acid_tale__gmos_pH5__2,-1.544748357362982,0.4463462464999992,-0.1579757139999991,0.7174304530000004,-0.6206115390000004,0.5643281299999979
adnB__wt_adn__1,-4.240969962621872,-0.01385977850000053,-2.054567227999999,-0.4159558469999993,-1.2661294560000016,0.5139510599999983
adnB__wt_adn__2,-5.715961217420753,0.0963205545000001,-1.4587626560000002,0.22959581299999954,-0.3508825320000017,0.09895834000000114
adnB__delydhB_adn__1,-4.508089678515867,-0.0009427815000000449,-2.0970802289999995,-0.5303189100000001,-1.849478930000001,0.29930732999999954
adnB__delydhB_adn__2,-3.3946103073376537,0.2356882854999993,-2.118551694,-0.2645061010000003,-1.2124607080000018,0.43498445999999896
ytf2__wt_glc__1,0.0943285031695269,0.3266751345000003,-0.4445802499999996,0.2079942330000009,-0.3691331690000013,-0.15138647000000027
ytf2__wt_glc__2,-0.2263507904964734,0.2534972995000002,-0.4738939809999998,0.2538454530000003,-0.4314075400000004,-0.19853085000000087
ytf2__ybcM_glc__1,0.3526040186302491,0.30581891850000004,-1.2825346059999996,0.49687887299999994,-0.6108619550000007,-0.055043350000001816
ytf2__ybcM_glc__2,0.2703947949696753,0.3815942065,-1.3155197999999997,0.5496294230000007,-0.4794716090000009,-0.12573631000000066
ytf2__ydhB_glc__1,0.2422231808960273,0.09547549149999934,-0.7557041369999986,0.3261516029999996,-0.4706409150000006,-0.27574757000000183
ytf2__ydhB_glc__2,-0.131038013339308,0.01752808150000007,-0.6750811569999993,0.3955030429999997,-0.4873095480000007,-0.1622195700000013
ytf2__yfeC_glc__1,0.3018480982593025,0.08423315449999969,-0.4976296779999991,0.2082961430000001,-0.5045418040000005,-0.1864649700000012
ytf2__yfeC_glc__2,0.2331616050019055,-0.0048371705000000995,-0.4184451649999996,0.3760682129999999,-0.5076367540000017,-0.09139962000000068
ytf2__yciT_glc__1,0.2729339386903622,0.2851472985000001,-0.36516789899999935,0.4599342330000002,-0.5501008420000009,-0.005936700000001238
ytf2__yciT_glc__2,-0.2769030707164853,0.3893832674999995,-0.46259382499999896,0.5174864029999995,-0.6373314050000012,0.0052782099999983964
ytf2__ydiZ_glc__1,0.7757165873816174,0.2473941405,-0.5229468279999985,0.2818442530000009,-0.4731582590000016,-0.09012503000000116
ytf2__ydiZ_glc__2,0.8968917806339691,0.2318125635000001,-0.4737518699999992,0.28140171300000105,-0.4264544480000012,-0.03360522000000188
ytf2__ynfL_glc__1,-0.3641656615995806,0.1935379354999993,-0.5247925210000002,0.5107562229999996,-0.41808168900000103,0.009869239999998669
ytf2__ynfL_glc__2,-0.5973074236185874,0.2475974174999997,-0.4098913029999984,0.523190413,-0.3342424490000013,0.07053866999999947
ytf3__wt_glc2__1,1.2404983239926723,0.2963363814999997,-0.5680679489999996,0.45626287299999996,-0.4855542560000004,-0.04267874000000127
ytf3__wt_glc2__2,1.0970644788282709,0.41810095549999904,-0.4161109579999991,0.5116651829999999,-0.360020973000001,0.03544958999999892
ytf3__wt_pH7_lactate__1,0.6667740966831073,0.3692640725,-0.6530335829999991,0.560872303,-0.5143138700000005,-0.032255770000000794
ytf3__wt_pH7_lactate__2,1.0093719414194853,0.43899060950000013,-0.6518492299999998,0.5532738630000011,-0.5936096370000019,-0.036939150000000254
ytf3__wt_pH55_lactate__1,-0.1029468872120692,0.4775464485000001,-0.7481218319999998,0.7780642029999996,-0.6581930260000011,-0.053428640000001686
ytf3__wt_pH55_lactate__2,0.1153588484594531,0.43333215749999976,-0.819466136,0.7423117129999994,-0.449162096000002,-0.026971280000001485
ytf3__wt_pH55_HCl__1,-0.275344675076147,0.4808804594999998,-0.6003954299999991,0.6150495429999996,-0.5533519400000007,0.10975180999999877
ytf3__wt_pH55_HCl__2,-0.5771835397201039,0.5409047614999993,-0.6390457610000002,0.6014201329999995,-0.6147100510000012,0.03182563999999921
ytf3__dyieP_pH7__1,1.574411729573784,0.3941740404999994,-0.549777108999999,0.4791694330000009,-0.4133001080000014,0.07208302999999816
ytf3__dyieP_pH7__2,1.2082353035435882,0.33847035749999943,-0.5405946919999991,0.42496669299999995,-0.4512855060000014,0.03155093999999892
ytf3__dyieP_pH55__1,1.3182895789635238,0.2536252174999998,-0.4399263739999988,0.4390071130000006,-0.3414837130000006,-0.025016800000001282
ytf3__dyieP_pH55__2,1.3673566121356244,0.33502878749999976,-0.5256511960000001,0.623551333,-0.3709732070000005,0.07205029999999901
minicoli__aldA_f1c2__1,1.2427133061756737,-5.5646070625,-0.7252964429756616,0.7631858827982381,-9.786193262000001,-0.6600875551759628
minicoli__aldA_minE__1,0.3410158379720907,-5.5646070625,-0.09738093457273857,0.255888508978142,-9.786193262000001,0.12042706565894255
minicoli__mg1655_glc__1,0.1930383274214969,0.1916144175484602,-0.8519734279644293,-0.8470184669947685,-0.4925999711224929,-0.602970901999015
minicoli__mg1655_glc__2,-0.2882146473965537,0.2403867567732627,-0.8069354228902839,-0.8039264138958604,-0.4426965789630497,-0.5528523797726148
minicoli__minE_cyt__1,0.8401782109116046,-5.5646070625,0.027642189040602002,0.7601914841850306,-9.786193262000001,-0.4115372200454299
minicoli__minE_cyt__2,0.600174872031132,-5.5646070625,-0.018284502296962657,0.4729475383347843,-9.786193262000001,-0.5321474055681605
minicoli__minE_fruc__1,0.0999854883755073,-5.5646070625,-0.8499238266382552,0.34172110794916755,-9.786193262000001,-0.01420506291019663
minicoli__minE_fruc__2,0.236083643839033,-5.5646070625,-0.7727176418542188,0.461542666559108,-9.786193262000001,0.08020524982757493
minicoli__minE_glc__1,0.8880008221800872,-5.5646070625,-0.4786056264834606,0.2938109111467888,-9.582201996938288,-0.4717650782509253
minicoli__minE_glc__2,0.481580991693441,-5.5646070625,-0.6131290311513506,0.10430003951357314,-9.608680294899557,-0.3044199179162099
minicoli__minE_glyc__1,1.0790027411155172,-5.5646070625,-1.154491805799606,0.575831448418306,-9.786193262000001,-0.7627532156408048
minicoli__minE_glyc__2,2.746737937291363,-5.5646070625,-2.121730321400822,0.6844880187857836,-9.786193262000001,-1.2318665369039363
minicoli__minE_Fe_starve__1,0.4885305905454215,-5.5646070625,0.2325568812534389,0.5804469724508969,-9.786193262000001,0.04556743002837038
minicoli__minE_Fe_starve__2,0.9364366720943784,-5.5646070625,0.11069480569914524,0.6236096478485607,-9.786193262000001,0.019934211436879682
minicoli__minE_LB__1,-5.140573945737582,-5.5646070625,-1.579669086940639,-0.5768918406871162,-9.786193262000001,-0.8595801750173635
minicoli__minE_LB__2,-4.768121539035445,-5.5646070625,-1.6297231197819275,-0.8092098841975535,-9.786193262000001,-1.0724765385838015
minicoli__minE_N_starve__1,0.8980129738673959,-5.5646070625,-0.2589739328787779,0.3528053698058322,-9.786193262000001,0.025535077954437213
minicoli__minE_N_starve__2,0.7135082804171461,-5.5646070625,-0.310367052878739,0.4807614269391625,-9.786193262000001,0.11550474612821834
minicoli__minE_osm__1,0.2720363411062422,-5.5646070625,-0.4795452575991561,0.3547041686708319,-9.21671098929786,0.043938689480663484
minicoli__minE_osm__2,0.5248844536281179,-5.5646070625,-0.26151289767927466,0.5658446295801518,-9.786193262000001,0.07638288739115673
minicoli__minE_ph5__1,0.8286251043288146,-5.5646070625,-0.1189620125110782,0.6501761031624761,-9.786193262000001,0.26562572589941524
minicoli__minE_ph5__2,0.7065353524069627,-5.5646070625,0.019601686067526103,0.6347492200625684,-9.786193262000001,0.3182747417475582
minicoli__minE-pyr__1,1.4092452577155716,-5.5646070625,-1.4004117429950875,0.9884421842001724,-9.242151312595263,-0.1322725820922752
minicoli__minE-pyr__2,2.3891129368861383,-5.5646070625,-2.4248255492549937,0.5805078277861995,-9.786193262000001,-0.8644442471002131
minicoli__minE_sorb__1,0.5878830575962668,-5.5646070625,-0.8404631419691597,0.6284983244472482,-9.786193262000001,-0.1068962784674614
minicoli__minE_sorb__2,0.6695752078963327,-5.5646070625,-0.8184910838714456,0.6064916202251851,-9.786193262000001,-0.07275720256887652
minicoli__minE_urid__1,0.4053227606529813,-5.5646070625,-0.4327392034564284,0.4108001218596762,-9.786193262000001,0.13926016057798662
minicoli__minE_urid__2,0.1009420806323328,-5.5646070625,-0.4459553444359763,0.34830946039232913,-9.604310226459667,0.13920778929379907
minicoli__W3110_cyt__1,0.1044459421286567,-0.2990009254621437,-0.7102110970974822,-0.2741512513245965,-0.3790005245929926,-0.9707121104657136
minicoli__W3110_cyt__2,-0.4034283737252027,-0.20212621937995312,-0.6322446640298374,-0.2471138346472994,-0.33943318284476304,-0.8375660771119781
minicoli__W3110_glc__1,-1.2197641125310268,-0.4337252783450341,-1.4817507306321458,-0.3286400323548726,-0.6997565216016763,-0.7747082378928187
minicoli__W3110_glc__2,-0.5772256060541536,-0.1938150459065904,-1.4304923328666217,-0.4080395046534289,-0.4698300880805899,-0.9998829802557516
minicoli__W3110_glyc__1,-0.3533083016924999,-0.4623341792072928,-0.8548804260962317,0.1888029313895725,-0.4903957849926606,-0.5283661412302525
minicoli__W3110_glyc__2,-0.6387674845961319,-0.15509213807121114,-0.6277492013224961,0.16079573130215685,-0.3548259909876563,-0.4905965647492483
minicoli__W3110_Fe_starve__1,-4.794245151122336,0.1507937677122717,-1.1650670811635164,-0.39335282894219503,-0.29311769374505303,0.4652096206542673
minicoli__W3110_Fe_starve__2,-5.376163704847442,-0.035679662152020335,-0.7935048177006996,-0.3767980913136952,-0.4108350478991767,0.1848525351766757
minicoli__W3110_LB__1,3.923660316429285,-0.2820128437599019,-2.3911568631392823,0.4782054662101167,-1.2033078022406745,-1.8325997360646116
minicoli__W3110_LB__2,4.064403466295483,-0.25409920110243434,-2.3693176156233084,0.4998332578699021,-1.1519650367707612,-1.7962948193882742
minicoli__W3110_N_starve__1,-0.2597611286744659,0.05355920178636176,-0.961679877982374,-0.3672969470778735,-0.6890284809887444,-0.2086972968579968
minicoli__W3110_N_starve__2,0.0150384141606243,0.08727906810733366,-0.8487726483907121,-0.17080551194691118,-0.673008711639719,-0.10173835846423528
minicoli__W3110_osm__1,-2.167714341074172,0.2439734869336441,-0.5468919511472023,0.18475333822734186,-0.16357747403278464,-0.3273283243033696
minicoli__W3110_osm__2,-1.7641623822497114,0.22233539353020504,-0.5643663425351857,0.21075048409365135,-0.2170429222794379,-0.32698787207145763
minicoli__W3110_ph5__1,-2.962954097547472,0.14038911828974676,-0.4551245827095691,-0.0020982938586069366,-0.4140827469116726,-0.5060890577873867
minicoli__W3110_ph5__2,-2.5960322882894333,0.16164304870266474,-0.4535755338329182,0.06374104599613695,-0.32199725122365663,-0.3252696099139918
minicoli__W3110_pyr__1,-3.9855829299433,-0.4133465368345286,-0.8579308888584292,0.6437353797175921,-0.6040596245724128,-0.507003064339294
minicoli__W3110_pyr__2,-3.735113262298374,-0.2975153944663118,-0.905374350756424,0.8084862253725884,-0.4630281738991684,-0.5342220426422539
minicoli__W3110_sorb__1,-2.2950977237458776,-0.9501747539740686,-1.6939301740810615,-0.3697472429572191,-0.8924312154468836,-0.9269974151828126
minicoli__W3110_sorb__2,-2.329935601575132,-0.8229510641570439,-1.661090369227895,-0.2282472383218792,-0.8744919306966636,-0.8141226864336844
minicoli__W3110_urid__1,-4.866791550406196,-0.3258756170898467,-1.6178351426234618,-0.14597371871249898,-0.6351909018702973,-0.7417419358942468
minicoli__W3110_urid__2,-5.296370438480203,-0.4287358582667951,-1.535963294125006,0.0011588474703554395,-0.44679111562213336,-0.7922757302370176
minicoli__W3110_WT_glc__1,0.425591004171677,4.088173668481687e-05,-0.3619114035514048,-0.05853650097271945,-0.3902145680260212,-0.4680425492666202
minicoli__W3110_WT_glc__2,-0.1892633317948393,-0.06871582391353392,-0.5019310856072979,-0.2736059720925805,-0.5788841977804111,-0.4890278864338456
minicoli__W3110_WT_osm__1,-1.1925338596290471,-0.04211428532700001,-0.853552592487933,-0.4068572548991813,-0.5432586775407415,-0.5850614437216528
minicoli__W3110_WT_osm__2,-0.56355899812022,-0.07397437724967659,-0.8216303144414541,-0.26682409365055193,-0.4889106524898388,-0.4770994495754817
eep__BOP27__1,1.6103302105524313,0.2256038540726957,-0.4418571593631864,0.09382866102208354,-0.8089780310678396,0.1244221984629661
eep__BOP27__2,0.7447195848969108,0.3642399955723521,-0.4405018788102808,0.13043922998821067,-0.687814014646035,0.10579558886358242
eep__BOP1000__1,-2.794323885103556,0.8054202853897996,-0.2212483519278248,0.7723290743721964,-0.4998186804343057,0.4439153623312837
eep__BOP1000__2,-3.245761055701202,0.8860498150000486,-0.3976172192581213,0.49579595280529,-1.053543247473005,0.2652885824649207
eep__BOP27_ndh-cydB-appC__1,-3.0278782642715494,0.6167689956984734,-0.377658685546816,0.7178399562547568,0.2557098619918552,-0.3294681858015256
eep__BOP27_ndh-cydB-appC__2,-3.0167731089070027,0.498603804584187,-0.3108513023117592,0.7133880226929996,0.3882705543893224,-0.3088338127582695
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-4.404666088429408,-0.004232845827000453,-1.1513918187317609,-0.5253466876128723,-1.1342815106932242,0.4233730294265943
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-3.241465703726895,-0.1365699271834684,-1.2320757785012066,-0.2758437215494869,-1.0134002875068724,0.4346173529238849
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-0.718019691526107,0.193403531687375,-1.313974697329109,0.028680680978968812,-1.2731941670217388,0.049531992280885014
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-1.903804941350305,-0.05742069580900466,-1.9414466730515807,0.12755066767542012,-2.1838044521226703,-0.05102146955808173
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,0.7861270814758887,0.165617692962023,-1.0813286409209155,0.3217998396952169,-0.6206397884414869,0.05563410582643158
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-0.3971327343743079,0.2370044763647359,-1.972945097189287,0.7396323977227315,-1.1947115646517208,0.1685200063611756
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,1.4385315765818565,0.343179764564125,-0.2577605283388724,0.3720932222038407,0.3114197801642451,0.09824187076805124
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,1.314599436675688,0.2887275790200441,-0.2004111541132332,0.6134547669373926,0.21960832977562286,0.013189030893059341
eep__BOP27_nuoB-cydB-appC__1,-1.7682496292324066,0.4004269458031331,-1.6577197842655087,0.4882750943039085,0.4532670634177745,0.06997925570871111
eep__BOP27_nuoB-cydB-appC__2,-1.884872721332686,0.16327691645334674,-1.6209704643126042,0.11815421918128875,0.1846776779085708,-0.023225084519674862
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-6.154399106052689,0.4881177826424654,-0.9984493784637998,-0.21372449261360948,-0.7514879565010979,-0.1365802737837054
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-5.692379720987204,0.293386247223312,-1.210952311520856,-0.06724694596392844,-0.4210774816088367,0.02836561792031844
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-3.4843255251135186,0.5559116335347811,-1.1702137138380089,0.08839676249674255,-0.9713535850843638,0.3751803655115111
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-3.481709815548111,0.5365584926778659,-0.8298704185993966,0.15877789631800887,-0.9316889443800402,0.4372633312593664
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-8.213083536312068,0.3780683625844841,-1.6535952026460048,-0.17916595071337582,-1.9299827648533172,0.4083276161938301
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-7.370554793671672,0.5754033765698479,-1.7282543345160075,-0.09374282793228694,-1.7547847104954537,0.4509022689768436
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-5.878087324594728,0.4600510593049201,-1.6961168740467152,-0.21533576919100209,-2.370034697395769,0.3106263290844691
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-5.0823603402663045,0.5088012969489641,-1.6378732193529624,-0.22582268173968426,-2.3719114646549477,0.4963898490164862
eep__BOP27_ndh-cyoB__1,-4.545087959231783,0.8414326113573427,-0.10084122449675803,0.3901020806678357,-0.3316653974413377,0.2751271323851263
eep__BOP27_ndh-cyoB__2,-4.658647265246213,0.9464278107667772,-0.03926272601484726,0.4659621036932382,-0.26074012429431903,0.3033256896122971
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,0.072613065061833,0.21751326326261824,-1.4159230062627506,-0.3892631557815793,-1.320199240703264,0.5771557405370764
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-0.6624421561200974,0.4101063330444914,-2.057437662057165,-0.3696585111725295,-1.6020705671641178,0.4584635106173476
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-5.605724888649473,0.4004439242198732,-3.355506987091664,-0.0005791883812236165,-2.5039574374577995,0.2453868950352529
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-6.272294756433716,0.4251781551405731,-3.09096374978425,0.02281436954393712,-2.3596979325745018,0.15863428065941854
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-3.051077161906304,0.13474822751072768,-3.3938723299348617,0.2178899696497876,-2.3343888429875554,0.4241703517293782
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-5.780323849491094,0.34639716142211885,-3.2031732817239984,0.20618357401769136,-2.6227314413222884,0.23141288630534265
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-6.337010590467828,0.011968711132563035,-3.169452159289487,0.22911237248339056,-2.3393310206016693,0.25379068660013004
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-6.220982761994704,0.1240108215271878,-3.0728610848399294,0.3309433360820844,-2.3747539761447083,0.29738539193083824
eep__BOP27_nuoB-cyoB__1,-4.826966455559268,0.7595161786917402,-0.2511361100358709,0.3184592194490801,-0.7554427222221687,0.2212438091744904
eep__BOP27_nuoB-cyoB__2,-4.767974920115472,0.9289144753221068,-0.1638817897338729,0.4559210903879496,-0.550605332615465,0.3354198926005516
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-3.0472244723943387,0.7815724585354991,-1.9488744967968392,0.7765435519830799,-0.8067011488178153,0.08187506923123422
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-3.4614182720629856,0.6298815043802684,-2.044447823820768,0.59322303693056,-0.8034164812511904,0.2126763448062992
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-1.7465799564404043,0.5794367213657532,-2.4383414142008166,0.9087634004837568,-1.2951941706647359,0.0672151220655195
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-3.686719664476184,0.5182710850066563,-2.3574352078062626,0.8216013681301941,-1.4410874878968354,0.13871709578783253
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-4.720565572336472,0.4846951825613495,-0.3402522369248828,0.4719138623499397,-1.2305446515527834,0.5006415962791593
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-4.393929554273524,0.5090044881414721,-0.3712864781336105,0.5587931596523799,-1.2503553348944774,0.4978038999412746
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-3.50443571076441,0.677007328054553,-2.2381861377511285,0.6343408622266598,-1.6867628682828926,-0.07107594892036495
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-3.4864599909439806,0.6339674838949572,-1.7069277895221877,0.6467570174864914,-1.528910987234941,0.1564823292228983
eep__BOP27_ndh-cydB__1,-2.439991753294657,0.700204447504718,-0.24205877545061585,0.5795424806329965,-0.19427216755860852,0.30237238178265713
eep__BOP27_ndh-cydB__2,-2.954670925335725,0.6421666258050474,-0.20045730883251345,0.5830047350587346,-0.22270799028710364,0.22664153991042116
eep__BOP27_nuoB-cydB__1,-3.6025159593663205,0.6632160506765317,-0.3547412817087938,0.7793213906795806,-0.18761476591788906,0.006534717281635238
eep__BOP27_nuoB-cydB__2,-3.5147571872352885,0.5621860062635093,-0.37090555002801295,0.8418525340196368,-0.0967738414621948,0.0997331651882103
DDB2__PD-005_BW25113_Batch_6h__1,-1.2711402898873392,0.2967378656139621,-1.639950102865123,-0.12723029239772998,-0.5001713878556657,-0.8340648723659818
DDB2__PD-005_BW25113_Batch_6h__2,-1.3769717105621342,0.08986723241961593,-1.6514183704052003,-0.19715708438903512,-0.3947884766244645,-0.8029385385106771
DDB2__PD-003_BW25113_Batch_9h__1,-0.9324324798449124,0.2711618900376678,-1.5214992524278148,-0.16807586777489902,-0.3968705810005329,-0.7419466460599207
DDB2__PD-003_BW25113_Batch_9h__2,-0.6978906700857215,0.4085239152423473,-1.704830035289115,-0.15998061409660205,-0.6483659994534339,-0.42554374968845465
DDB2__PD-003_BW25113_Fed-batch_6h__1,-2.5875080999212394,0.273806231223932,-1.873061850997603,-0.027134141818516252,-0.7850808665167595,-0.603814995593261
DDB2__PD-003_BW25113_Fed-batch_6h__2,-5.058264415066592,0.15610362910709252,-2.247080516628875,-0.17852551024006402,-0.6660578224841861,-0.4515026938811655
DDB2__PD-005_BW25113_Fed-batch_6h__1,-3.060075637243852,0.2276474963178892,-1.179562428272286,-0.3223346990388993,-0.5402691410274976,-0.7073481962716084
DDB2__PD-005_BW25113_Fed-batch_6h__2,-4.191231505590409,0.1753605463468917,-1.1359964437123296,-0.142315246792732,-0.496228152063713,-0.5068543692039587
DDB2__PD-005_BW25113_Fed-batch_6h__3,-4.648063867001918,0.0668812551429987,-1.9877419580493016,-0.0021470405809242976,-0.6012742004251326,-0.3469687681059259
DDB2__PD-005_BW25113_Fed-batch_15h__1,-1.003041864951408,0.1204544274901247,-1.4078416710778736,0.2350709659175898,-0.4449659826463748,-0.5911531175079858
DDB2__PD-005_BW25113_Fed-batch_15h__2,-1.4486013128087236,0.16319313435093274,-1.368945030905473,0.2314675354999398,-0.3735908998823128,-0.5787324369264848
DDB2__PD-003_BW25113_Fed-batch_21h__1,-1.291570799059394,0.2720663275209469,-1.1704217489777653,0.3617103437948988,-0.436274338909362,-0.6438660640077138
DDB2__PD-003_BW25113_Fed-batch_21h__2,-1.537761814735385,0.1079936249361868,-1.2607462299059948,0.5141217169364491,-0.4779244922466148,-0.43967970042172944
DDB2__PD-004_del-basS_Batch_6h__1,-0.4740281085683397,0.05677473606427785,-1.0138040705297469,-0.3925529624361753,-0.4127902717882286,-0.7511106631658535
DDB2__PD-004_del-basS_Batch_6h__2,-0.2710022092305278,0.1176452432717774,-0.9836069588728922,-0.3297445270973629,-0.4074536307185568,-0.7263074759380732
DDB2__PD-004_del-basS_Fed-batch_6h__1,-4.073855429138562,-0.029867677446119963,-1.3529267047128668,-0.5282964282981357,-0.5182908708356528,-0.6825347991699235
DDB2__PD-004_del-basS_Fed-batch_6h__2,-2.918801000571907,-0.06388733804188806,-1.583520776127182,-0.04672945896208347,-0.7921424134886816,-0.22170829615583545
DDB2__PD-004_del-basS_Fed-batch_15h__1,-1.723540926377097,0.10889709501054767,-1.1408634035974554,-0.18462207311152845,-0.6278103505736965,-0.7933456875269815
DDB2__PD-004_del-basS_Fed-batch_15h__2,-1.0947000699787035,0.32331472749405243,-1.1836509540593079,0.11541921525898854,-0.5727898254035129,-0.5302657114247857
DDB2__PD-004_del-kdpE_Batch_6h__1,-0.9055951767472062,0.1043372836776122,-1.1572295942456827,-0.10203008187775353,-0.2378739723905205,-0.8425421832304316
DDB2__PD-004_del-kdpE_Batch_6h__2,-1.8721947712596128,0.1686152276623396,-1.3650961261205756,-0.13771078535060433,-0.18604719606259398,-0.7064185288568154
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-3.394406322990914,-0.14549862033239602,-1.5505902619467309,-0.30953429046660297,-0.2952656133610123,-0.7998970541658109
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-5.568564328248234,0.07256883986878737,-1.4238193142276323,-0.20352765843154152,-0.3866463271839233,-0.8778434139685132
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-2.5401207927301823,0.20509509491840205,-1.5165245277834316,0.19855716077668184,-0.21859716417840147,-0.7775251110339898
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-1.6476159698300266,-0.041458261244947885,-1.4493632961173448,0.3785889334450516,-0.39923843734823095,-0.3395982525347847
DDB2__PD-005_del-phoB_Batch_6h__1,0.6978879443152263,0.19129479158250007,-1.200329514956132,-0.18690698319940324,-0.2676979735206029,-0.6815736119119968
DDB2__PD-005_del-phoB_Batch_6h__2,1.3341920520968251,0.3950333109228943,-1.358619448225152,-0.22105351110348792,-0.475474041249111,-0.8393893636224323
DDB2__PD-005_del-phoB_Batch_6h__3,0.5003682873634419,0.0431406462573678,-1.7028430023257624,-0.14235715509988545,-0.5264903237664775,-0.3948156250119403
DDB2__PD-003_del-phoB_Batch_9h__1,1.859308571787532,0.16830022397205635,-1.831496647186488,-0.27939917001360826,-0.5964092496932611,-0.6349310268689674
DDB2__PD-003_del-phoB_Batch_9h__2,2.04968321531311,0.10271774809986399,-1.5924870049691986,-0.2833164869874789,-0.5623644602412163,-0.4501874668347909
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-3.9388234368043142,0.34339566835395985,-1.6812972089962264,-0.024235422345480373,-0.7144183196922604,-0.34217739756233634
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-4.358505937372857,0.09626302015385946,-1.807964176463752,-0.06170063906209222,-0.6549078473006809,-0.4545585058757489
DDB2__PD-005_del-phoB_Fed-batch_6h__1,-4.700623332844419,-0.07298242404281385,-1.676795613758011,0.431330570779684,-0.8331227046756968,-0.5987795100968896
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-3.98792767725604,-0.04503192912043197,-1.833310805111732,0.0373685130868342,-0.6707323333406645,-0.24583238664664545
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-1.0204229999602237,0.4076539497270471,-1.3824427177213785,0.24940911188163994,-0.6074517195155309,-0.5082861163271435
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-0.7674465305478829,0.2629641672859533,-1.4022839962953562,0.2134181153241954,-0.6558859518431284,-0.5062117543650615
DDB2__PD-003_del-phoB_Fed-batch_21h__1,0.3437741695492066,0.2009304010801518,-1.3547926130642411,0.33369608246568383,-0.4617975907098444,-0.5525184458624484
DDB2__PD-003_del-phoB_Fed-batch_21h__2,0.1062920434553328,0.06251084525050478,-1.7886923326988589,0.2847021347030569,-0.4453930411263531,-0.43626974012327935
DDB2__PD-004_del-qseB_Batch_6h__1,-1.875412308317162,0.07026714364161357,-1.3638763034652346,-0.12791638658763738,-0.15344700886241647,-0.7653577650006049
DDB2__PD-004_del-qseB_Fed-batch_6h__1,-5.1508676818009205,-0.0388138128101172,-1.685377198892119,0.0070327348853478355,-0.4228753881969194,-0.9503297672263926
DDB2__PD-004_del-qseB_Fed-batch_6h__2,-4.168456507640198,0.11269349747681813,-1.5769826009369714,0.14395110458813146,-0.4359414009279643,-0.7361356175481646
