,A,LeuO
hot_tale__hot_ale9_mid_44c__2,-0.0476584326097181,0.9516462229999996
hot_tale__hot_ale9_44c__1,-0.4095053485126664,0.4301578189999997
hot_tale__hot_ale9_44c__2,-1.0918229792181762,0.2504940889999996
hot_tale__hot_ale10_30c__1,-1.8371629091992256,0.14960707399999995
hot_tale__hot_ale10_30c__2,-1.831610288693818,0.2409977889999997
hot_tale__hot_ale10_37c__1,-0.8056985976039367,-0.37854333500000026
hot_tale__hot_ale10_37c__2,-1.095424241657008,-0.4689326870000001
hot_tale__hot_ale10_44c__1,-0.5974084322227249,1.0269879649999996
hot_tale__hot_ale10_44c__2,-0.8162658161228659,1.4658106789999996
hot_tale__hot_ale16_30c__1,-0.934478969863942,-0.04241554599999997
hot_tale__hot_ale16_30c__2,-0.280117623603095,0.23353870999999995
hot_tale__hot_ale16_37c__1,-0.5504184943985101,-0.21987411600000015
hot_tale__hot_ale16_37c__2,-0.5425577540967179,-0.2973080720000003
hot_tale__hot_ale16_44c__1,-1.713757370690075,0.15867936199999955
hot_tale__hot_ale16_44c__2,-3.1756005990161085,0.3270674159999998
pdhr_ale__pdhR-13_51__1,1.5608304826204946,0.29526613999999984
pdhr_ale__pdhR-13_51__2,1.6020257163971514,0.5580739519999995
pdhr_ale__pdhR-14_46__1,2.6848887676460333,1.1641177289999995
pdhr_ale__pdhR-14_46__2,2.4473063490792497,0.9543451479999998
pdhr_ale__pdhR-15_51__1,1.048209880774756,0.6315581249999997
pdhr_ale__pdhR-15_51__2,1.3886369678257031,0.6206084110000001
pdhr_ale__pdhR-16_49__1,2.808302171312538,1.2727336470000001
pdhr_ale__pdhR-16_49__2,2.336455241897974,0.5434512899999997
tcs__del_atoC_LiAcet__1,0.2888562744652297,0.4453881689999997
tcs__del_atoC_LiAcet__2,0.9108955249131466,0.05946953499999985
tcs__del_atoC_LiCl__1,0.8363251441112511,0.7382465519999997
tcs__del_atoC_LiCl__2,1.3622515977068097,0.7201420919999997
tcs__del_atoC_m9__1,0.6208836785504953,0.7906265090000001
tcs__del_atoC_m9__2,0.5016479005434761,0.9049107519999996
tcs__del_baeR_etoh__1,-8.413103767880594,-0.019188586999999924
tcs__del_baeR_etoh__2,-7.955945675005307,-0.4930908250000003
tcs__del_baeR_lb__1,-12.262222926546745,0.12744620600000012
tcs__del_baeR_lb__2,-12.58243905427134,-0.032550190000000256
tcs__del_btsR_01xlb__1,-11.330168037735286,-0.012410787000000312
tcs__del_btsR_01xlb__2,-11.027267932544069,0.33818531799999985
tcs__del_btsR_lb__1,-12.769729210245693,0.10193430299999973
tcs__del_btsR_lb__2,-13.218832240887371,-0.14224246800000007
tcs__del_btsR_pyruvate__1,-10.697001105857805,0.0681996709999999
tcs__del_btsR_pyruvate__2,-10.809140735281073,0.3931887839999999
tcs__del_cpxR_etoh__1,-8.448709042034748,0.8027719269999998
tcs__del_cpxR_etoh__2,-8.462053797915162,0.9874142469999998
tcs__del_cpxR_lb__1,-11.976883949083971,0.2799605949999999
tcs__del_cpxR_lb__2,-12.44445304793248,0.1401633659999999
tcs__del_cusR_CuSO4__1,-10.771757942335649,-0.34381122300000033
tcs__del_cusR_CuSO4__2,-11.118743414115135,-0.16701230700000025
tcs__del_cusR_lb__1,-12.985065755339509,0.07444780799999995
tcs__del_cusR_lb__2,-13.531911757377324,-0.025228107000000218
tcs__del_kdpE_01-kcl__1,0.8612967738899487,0.4288204349999996
tcs__del_kdpE_01-kcl__2,1.063489393227638,0.5510521049999997
tcs__del_kdpE_115-kcl__1,0.1526987350012797,-0.34626690100000035
tcs__del_kdpE_115-kcl__2,-0.2320702883248822,-0.1442625500000001
tcs__del_phoB_m9__1,1.0153934725103746,0.5689635549999998
tcs__del_phoB_m9__2,1.1477816964371803,0.6889625559999999
tcs__del_phoB_m9p__1,-2.572934117180102,-0.04962584400000036
tcs__del_phoB_m9p__2,-2.6909771810529497,-0.02106873300000034
tcs__del_rcsB_etoh__1,-6.039785389355725,-0.17414687200000012
tcs__del_rcsB_etoh__2,-5.976716849891189,-0.11103349600000012
tcs__del_rcsB_lb__1,-14.079588454000522,0.1884082819999997
tcs__del_rcsB_lb__2,-14.152264857931886,0.049493302999999766
tcs__del_zraR_lb__1,-10.0847601891812,0.251084348
tcs__del_zraR_lb__2,-9.938154368715129,0.1678323709999998
tcs__del_zraR_zncl2__1,-11.100800243281949,0.28629830100000003
tcs__del_zraR_zncl2__2,-10.848605079096648,0.5917086779999998
tcs__wt_01-kcl__1,-1.537295831951572,0.3877744860000001
tcs__wt_01-kcl__2,-1.6504188552829568,0.6930328499999998
tcs__wt_01xlb__1,-9.607100746148785,0.2861753560000002
tcs__wt_01xlb__2,-9.88809992478807,0.4693138789999996
tcs__wt_115-kcl__1,0.7075433982317207,-0.31147650900000023
tcs__wt_115-kcl__2,1.0780735137504898,0.08832216999999963
tcs__wt_CuSO4__1,-11.36930006140098,-0.4049174530000004
tcs__wt_CuSO4__2,-11.472220607165127,-0.7511386500000001
tcs__wt_etoh__1,-7.299615833595602,0.21227764599999954
tcs__wt_etoh__2,-7.159950321172679,-0.2316373970000001
tcs__wt_lb__1,-13.640112626445754,1.0530073649999996
tcs__wt_lb__2,-13.381110499026688,1.0493872519999998
tcs__wt_LiAcet__1,1.91803732114857,-0.3713888090000004
tcs__wt_LiAcet__2,0.4374779172827703,0.2820586499999997
tcs__wt_LiCl__1,0.7193321948732041,0.3006141979999999
tcs__wt_LiCl__2,0.5366650916312985,0.3833376230000001
tcs__wt_m9p__1,-0.9193939450247788,-0.11349149000000035
tcs__wt_m9p__2,-1.2840203761930664,-0.10255020000000004
tcs__wt_pyr__1,-9.353692490487884,0.5364440009999996
tcs__wt_pyr__2,-9.43746936480104,0.2869058039999999
tcs__wt_zncl2__1,-10.19201516009478,0.6373466909999999
tcs__wt_zncl2__2,-10.37254395940672,0.3043948329999999
ros_tale__0_0_0pq__1,-1.80424695620123,-0.4596167340000004
ros_tale__0_0_0pq__2,-1.7899828465351606,-0.5518916630000001
ros_tale__0_0_250pq__1,5.867785368716974,0.8523698669999997
ros_tale__0_0_250pq__2,5.824209484112074,0.4980054239999996
ros_tale__1_mid_250pq__1,-5.055948993505882,0.3791514339999997
ros_tale__1_mid_250pq__2,-5.197156509506733,0.2339278769999997
ros_tale__1_0_0pq__3,-1.937112020278392,-0.1806331300000004
ros_tale__1_0_0pq__4,-2.3494073023232342,-0.21321889900000013
ros_tale__1_0_250pq__1,-2.517421917153595,-0.2330474010000003
ros_tale__1_0_250pq__2,-2.4634884010403826,0.228665076
ros_tale__1_0_750pq__1,-3.173838254492324,0.02370597399999985
ros_tale__1_0_750pq__2,-1.767256091151704,0.3028595149999997
ros_tale__1_1_0pq__1,-3.2696581825504616,0.1826231410000001
ros_tale__1_1_0pq__2,-3.5385608123117045,0.0690538669999996
ros_tale__1_1_250pq__1,-3.780598489109642,0.23710920999999985
ros_tale__1_1_250pq__2,-3.66812059525612,0.18153853799999986
ros_tale__1_1_750pq__1,-2.33144298026836,0.5574897029999999
ros_tale__1_1_750pq__2,-3.096749794922286,0.23523151099999984
ros_tale__1_2_0pq__1,-5.390962209706975,0.22279914199999995
ros_tale__1_2_0pq__2,-6.242340849511291,0.08599966899999956
ros_tale__1_2_250pq__1,-5.0741552457847305,0.753039571
ros_tale__1_2_250pq__2,-5.034886043126981,0.6528808479999997
ros_tale__1_2_750pq__1,-4.301086160561812,1.0523769019999998
ros_tale__1_2_750pq__2,-4.239484586061611,1.0397071429999998
ros_tale__1_3_0pq__1,-5.724258041287932,0.7651232169999997
ros_tale__1_3_0pq__2,-4.664458949534806,0.8982699489999999
ros_tale__1_3_250pq__1,-4.150106813619073,0.3723531599999999
ros_tale__1_3_250pq__2,-3.3695430652379565,0.4671956929999999
ros_tale__1_3_250pq__3,-3.006700779184421,0.5912727119999999
ros_tale__1_3_250pq__4,-5.548236819379015,-0.6734218820000001
ros_tale__1_3_750pq__1,-2.9402069534388087,0.8570070339999996
ros_tale__1_3_750pq__2,-4.0338952272881805,0.6962836899999996
ros_tale__1_4_0pq__1,-6.474260401331399,0.3713027410000001
ros_tale__1_4_0pq__2,-7.085562910544183,0.7274809099999997
ros_tale__1_4_250pq__1,-4.829838601300516,0.4724804319999998
ros_tale__1_4_250pq__2,-4.881378598447803,0.904399066
ros_tale__1_4_750pq__1,-3.728484896552188,0.6157666849999996
ros_tale__1_4_750pq__2,-4.147788077788259,0.4053099960000002
ros_tale__1_4_750pq__3,-4.018185679366211,0.477755604
ros_tale__1_4_750pq__4,-3.9470918658395497,0.7360268239999996
ros_tale__2_mid_250pq__1,-1.5511923141059498,0.8939366649999996
ros_tale__2_mid_250pq__2,-2.140821607913385,0.6152530199999999
ros_tale__2_0_0pq__1,-1.7198954219080829,0.9377890439999996
ros_tale__2_0_0pq__2,-1.521529582188022,0.6662500799999997
ros_tale__2_0_250pq__1,-2.4814597992940057,-0.19414510100000013
ros_tale__2_0_250pq__2,-2.629611720706009,0.09688728099999988
ros_tale__2_0_750pq__1,-0.3110882691201913,0.4208534049999999
ros_tale__2_0_750pq__2,0.23317496896651,0.5397779109999998
ros_tale__2_1_0pq__1,-2.639941088707493,-0.2030305540000001
ros_tale__2_1_0pq__2,-3.0962786874521675,-0.5407406570000002
ros_tale__2_1_250pq__1,-3.324882639265124,0.2971341719999998
ros_tale__2_1_250pq__2,-3.81247839714516,0.1943739760000001
ros_tale__2_1_750pq__1,-3.6234498455678703,0.4906445439999998
ros_tale__2_1_750pq__2,-3.4781922339937923,0.7265666980000001
ros_tale__2_1_750pq__3,-3.58792198969212,0.4713233319999999
ros_tale__2_2_0pq__1,-2.7834602471445296,0.10547160199999972
ros_tale__2_2_0pq__2,-1.503242403033753,0.4339528669999999
ros_tale__2_2_250pq__1,-4.662961641811554,0.24607620799999985
ros_tale__2_2_250pq__2,-4.584144877272045,0.7573165930000001
ros_tale__2_2_750pq__1,-3.423172010422052,0.9637966689999996
ros_tale__2_2_750pq__2,-1.4857937492437714,0.8802500089999996
ros_tale__2_3_0pq__1,-2.1229974324538468,0.5771981299999998
ros_tale__2_3_0pq__2,-2.491525860043859,0.7594039049999997
ros_tale__2_3_250pq__1,-2.933320811285141,1.329820906999999
ros_tale__2_3_250pq__2,-4.298034946666435,1.0962137319999998
ros_tale__2_3_750pq__1,-2.3031898952589085,1.407408103
ros_tale__2_3_750pq__2,-3.130380748690251,1.219335691
ros_tale__3_0_0pq__1,-2.8329898104861946,-0.5658510250000002
ros_tale__3_0_0pq__2,-2.779229836607732,-0.2662598580000002
ros_tale__3_0_250pq__1,-1.878292504173844,-0.26176867600000003
ros_tale__3_0_250pq__2,-1.6851577731144314,-0.2639356530000003
ros_tale__3_0_750pq__1,0.6077802987049595,-0.6289862750000004
ros_tale__3_0_750pq__2,-1.9502468115774023,-1.2860226840000002
ros_tale__3_1_0pq__1,-1.4342052381856798,-0.6357471550000002
ros_tale__3_1_0pq__2,-2.513663865583707,-0.7983392120000001
ros_tale__3_1_250pq__1,-3.465140244743081,-0.04911541900000005
ros_tale__3_1_250pq__2,-3.826289176213463,-0.18926153800000026
ros_tale__3_1_750pq__1,-2.9489049232549207,-0.0059788450000004545
ros_tale__3_1_750pq__2,-4.275262158564543,-0.2049775200000004
ros_tale__3_2_0pq__1,0.8549702268388829,-0.02952057100000038
ros_tale__3_2_0pq__2,0.4297095415410376,-0.1817408490000001
ros_tale__3_2_0pq__3,0.3239732763985956,-0.15942023600000033
ros_tale__3_2_0pq__4,0.7496130268163426,0.1145124639999997
ros_tale__3_2_250pq__1,-1.1996245926306752,0.7455651759999999
ros_tale__3_2_250pq__2,-7.178349002097547,0.2201933699999996
ros_tale__3_2_750pq__1,-5.462137619638728,0.3054582429999999
ros_tale__3_2_750pq__2,-9.046679229874515,-0.03559438500000045
ros_tale__3_3_0pq__1,-3.951188719356788,0.4589940339999998
ros_tale__3_3_0pq__2,-4.283311031206475,0.24334703899999965
ros_tale__3_3_0pq__3,-3.510743162138378,0.3679598209999999
ros_tale__3_3_0pq__4,-3.7930206755436418,0.3513660379999997
ros_tale__3_3_250pq__1,-6.167313164138107,-0.056614149000000065
ros_tale__3_3_250pq__2,-4.8540395163430095,0.3400242629999997
ros_tale__3_3_750pq__1,-6.491963151628159,0.191897381
ros_tale__3_3_750pq__2,-5.725305317757834,0.2742288460000002
ros_tale__3_4_0pq__1,-5.638359719801648,-0.12710768600000044
ros_tale__3_4_0pq__2,-5.702038960494897,0.4625731659999999
ros_tale__3_4_250pq__1,-6.466289018993295,0.222496391
ros_tale__3_4_250pq__2,-6.564226052972039,0.3094744249999999
ros_tale__3_4_750pq__1,-3.984960076533548,-0.44965856800000026
ros_tale__3_4_750pq__2,-5.187465371188665,0.027579288999999733
pcoli__atASMT_325G__1,1.8208345063069264,1.1204913419999998
pcoli__atASMT_325G__2,1.6766633815641705,1.215829055
pcoli__bpTDC__1,2.961562551274505,0.6717919649999997
pcoli__bpTDC__2,3.666001675583991,0.4273091979999997
pcoli__BRCA__1,1.834039352382694,0.5548810939999997
pcoli__BRCA__2,1.261569709415676,0.701145683
pcoli__BRCActrl__1,2.120767116737659,0.7617752979999999
pcoli__BRCActrl__2,2.38607085415006,0.5146449209999999
pcoli__BRCAswap__1,1.942107462969085,0.8882739379999998
pcoli__BRCAswap__2,1.5805087838438467,1.2100830539999996
pcoli__btAANAT__1,1.3902863495790434,0.7364225279999999
pcoli__btAANAT__2,1.9012245696797412,0.6491967110000001
pcoli__btASMT__1,1.2203115518894634,1.0075203229999996
pcoli__btASMT__2,1.3652020528264155,0.956650935
pcoli__CC1__1,1.408925821035356,0.9184343869999996
pcoli__CC1__2,1.8504308528424525,1.1816685139999996
pcoli__ccCOMT__1,1.21697004733949,1.0711952389999997
pcoli__ccCOMT__2,1.0974984818543705,1.3875745009999996
pcoli__ckDDC__1,2.8745834327638096,0.9825647739999996
pcoli__ckDDC__2,3.4319055829374423,0.6243641160000002
pcoli__CNTF_belt__1,0.8182582651022311,0.8793357989999997
pcoli__CNTF_belt__2,1.075760490980059,1.0346575299999996
pcoli__cobPNMT__1,0.3528771978850015,0.597882716
pcoli__cobPNMT__2,-0.0380142839907198,0.94315523
pcoli__cvPhhB__1,0.9216101187420036,1.3298867539999994
pcoli__cvPhhB__2,1.4336977918216485,1.2164692319999997
pcoli__ggAANAT__1,0.7773362891378754,0.9771054119999998
pcoli__ggAANAT__2,0.5978773176614595,0.7741010419999999
pcoli__ggTPH__1,1.7793616804454444,0.8563844839999999
pcoli__ggTPH__2,2.1148444311651566,0.8694152689999997
pcoli__hsAANAT__1,2.269941522259063,0.8803176639999997
pcoli__hsAANAT__2,2.7094644710241367,1.3514166899999998
pcoli__hsASMT__1,2.130879330920797,0.5747504349999999
pcoli__hsASMT__2,2.032797242454868,0.6201240949999995
pcoli__hsPNMT_mb__1,0.5888236754430736,0.8773405479999998
pcoli__hsPNMT_mb__2,0.7972405965619503,0.7405725579999998
pcoli__hsTPH__1,-0.1211382769635567,0.6360415799999997
pcoli__hsTPH__2,-0.2181252894919502,0.51790308
pcoli__hsTPH_E2K__1,2.0431965645327845,0.7710514689999997
pcoli__hsTPH_E2K__2,3.1028975690304783,0.7627801559999998
pcoli__hsTPH_E2K_N91I_P99C__1,0.6071258256984801,0.7111021759999998
pcoli__hsTPH_E2K_N91I_P99C__2,0.5146443937136838,0.7241564879999998
pcoli__hsTPH_N158trunc__1,2.498239819668145,0.6978091319999997
pcoli__hsTPH_N158trunc__2,2.3858059255554025,0.6415209529999997
pcoli__hsTPH_N174trunc__1,0.9387184102901324,0.8806597629999997
pcoli__hsTPH_N174trunc__2,1.404794088932403,1.037103508
pcoli__hsTPH_Ntermtrunc__1,4.685116210591571,0.9044205609999998
pcoli__hsTPH_Ntermtrunc__2,4.721042589640536,1.343874821
pcoli__hsTPH1__1,2.311475147697627,0.7652998929999999
pcoli__hsTPH1__2,1.8219886917085104,0.8659194749999997
pcoli__MBP__1,1.6138386602465602,0.9601725479999996
pcoli__MBP__2,2.726288404850708,0.952311681
pcoli__msCOMT__1,-0.2938625029873558,0.5077325970000001
pcoli__msCOMT__2,-0.1914761015593861,0.4457346680000001
pcoli__ocAANAT__1,0.5121506735706162,0.8338131199999999
pcoli__ocAANAT__2,0.2187787988389964,0.9221050689999996
pcoli__osTDC_K374H__1,3.491370085342234,1.0134273159999996
pcoli__osTDC_K374H__2,4.706176537680092,1.64039659
pcoli__osTDC_K374L__1,0.066684175965906,0.5577732009999998
pcoli__osTDC_K374L__2,0.5089162673159824,-0.1583340040000003
pcoli__osTDC_K374Q__1,2.042013770198762,0.8965088249999997
pcoli__osTDC_K374Q__2,2.1055454765390924,0.8235399799999996
pcoli__osTDC_L360V__1,1.3285869279993596,0.8203498969999998
pcoli__osTDC_L360V__2,1.599572884963253,0.5583601799999998
pcoli__pmTPH__1,-1.316879231117533,0.183856241
pcoli__pmTPH__2,-1.001507236253066,-0.10658305900000008
pcoli__RFC__1,1.3473707103959156,0.8684518399999996
pcoli__RFC__2,1.1679835024460563,0.4778891010000002
pcoli__RFCctrl__1,2.5372819851367,1.1884642559999996
pcoli__RFCctrl__2,2.238405642689574,1.305016635
pcoli__RFCnopause__1,2.3408821810955858,1.129952757
pcoli__RFCnopause__2,3.658555112810161,0.8939605149999998
pcoli__RFCpluspause__1,4.786820995072026,0.6839204769999996
pcoli__RFCpluspause__2,4.6209271675061485,0.8145813899999998
pcoli__rnCOMT_sol__1,2.902432905300503,1.1187269999999998
pcoli__rnCOMT_sol__2,2.698054231057349,1.2465831909999996
pcoli__rnPNMT__1,0.2610351282674831,0.07865602100000002
pcoli__rnPNMT__2,-0.4710601133401499,0.13276378599999994
pcoli__rnTDC__1,1.1341176078984183,0.5712974479999997
pcoli__rnTDC__2,0.9616035945471284,0.6012378839999997
pcoli__rnTDC_trunc__1,1.3873041909414223,0.9254678769999996
pcoli__rnTDC_trunc__2,1.3026130810771397,0.850231408
pcoli__saCOMT_T2A__1,2.0508264194428545,0.9957503909999996
pcoli__saCOMT_T2A__2,2.0148826568149456,0.9256472829999997
pcoli__sfCOMT__1,-0.1519108693785409,0.6335181469999998
pcoli__sfCOMT__2,-0.3672803224239409,0.6529804709999998
pcoli__sgAANAT_D63G__1,0.4588933107666508,0.7594866389999999
pcoli__sgAANAT_D63G__2,0.2920852088939435,0.9498971609999995
pcoli__ssDDC__1,1.6697251278469247,0.9709635099999998
pcoli__ssDDC__2,2.0528229934912803,0.9405973799999998
pcoli__TP53B__1,2.2864134961744247,1.1437894039999996
pcoli__TP53B__2,2.1478581734284137,1.264659241
pcoli__WT__1,4.6830919406435,1.4508389460000002
pcoli__WT__2,3.9224890461557504,1.627215337
cck__glu_ale4__1,-1.8084445942508471,-0.9332205880000004
cck__glu_ale4__2,-2.702532566725813,-0.6544195050000003
cck__cck_ale1__1,-1.6557906804555096,-0.8724073820000002
cck__cck_ale1__2,-1.50612793448905,-1.236691925
cck__cck_ale2__1,-2.3169155847358662,-1.047546072
cck__cck_ale2__2,-1.8333843212995369,-0.5355305340000003
cck_pgi__gmos_delpgi__1,4.648316358268195,-0.15384584800000045
cck_pgi__gmos_delpgi__2,6.286487009359759,-0.6041530830000004
cck_pgi__pgi_ale1__1,-3.8848925089299184,-0.2427143190000001
cck_pgi__pgi_ale1__2,-3.4654127760934994,-0.7794349660000002
cck_pgi__pgi_ale2__2,-1.8629915660320548,-0.04831962100000009
cck_pgi__pgi_ale3__1,-2.532710853263177,-0.8719715790000002
cck_pgi__pgi_ale3__2,-3.581473894951892,-0.6621016890000004
cck_pgi__pgi_ale4__1,-2.929710223092686,-1.2509410220000003
cck_pgi__pgi_ale4__2,-3.720314841259957,-0.9741775520000002
cck_pgi__pgi_ale4__3,-3.0480421966631024,-1.3346530990000005
cck_pgi__pgi_ale5__1,-1.113648240929493,-1.0739850790000005
cck_pgi__pgi_ale5__2,-2.386840053467797,-0.5911483140000002
cck_pgi__pgi_ale6__1,-0.8710088031410905,-0.8186075930000003
cck_pgi__pgi_ale6__2,-2.29838066992919,-0.8575854270000003
cck_pgi__pgi_ale7__1,0.3304099216210482,-0.6108615520000003
cck_pgi__pgi_ale7__2,0.2553076134620408,-0.3630998280000002
cck_pgi__pgi_ale8__1,-0.2429918105793584,-0.8641771360000003
cck_pgi__pgi_ale8__2,-1.5832842198683397,-0.9910678930000004
cck_sdh__gmos_delsdhCB__1,-0.4442945334039401,0.4489197730000001
cck_sdh__gmos_delsdhCB__2,-0.2353917503350216,-0.6791619140000003
cck_sdh__sdh_ale1__1,-1.5249856167511149,-0.3317479630000002
cck_sdh__sdh_ale1__2,-1.1215982843064691,-0.4394830200000004
cck_sdh__sdh_ale2__1,-1.923847834554154,-0.02071603200000016
cck_sdh__sdh_ale3__2,-1.107187344719117,-0.6850818630000002
cck_sdh__sdh_ale3__1,-1.1828280070152446,-0.5106455970000003
cck_sdh__sdh_ale3__3,-1.9417429516606288,-0.7538486690000001
cck_pts__gmos_delptsHIcrr__2,-0.2250464469578026,0.021870916999999768
cck_pts__gmos_delptsHIcrr__1,1.4369911828443034,-0.2771295010000001
cck_pts__pts_ale1__2,-3.988278956834839,-0.9303607110000004
cck_pts__pts_ale1__1,-4.204812370452106,-1.1193000090000005
cck_pts__pts_ale2__2,-0.922936968275298,-0.8639408280000003
cck_pts__pts_ale2__1,-0.8097253875258288,-1.1242316090000004
cck_pts__pts_ale3__2,-12.117345179017295,-0.8628130040000002
cck_pts__pts_ale3__1,-10.008568924539038,-0.9937658990000002
cck_pts__pts_ale4__2,-0.4463535474333235,-0.564606596
cck_pts__pts_ale4__1,-1.2713400171047529,-0.9718881290000004
cck_gnd__gmos_delgnd__1,0.8281155618417418,-0.041072242000000266
cck_gnd__gmos_delgnd__2,-3.5167121170312,0.8801888199999999
cck_gnd__gnd_ale1__1,-3.625507911107689,-0.909640127
cck_gnd__gnd_ale1__2,-3.355810515944963,-0.955388861
cck_gnd__gnd_ale2__1,-3.7278049324116735,-0.7401007570000002
cck_gnd__gnd_ale2__2,-4.5692910525330594,-1.1919411640000002
cck_gnd__gnd_ale3__1,-4.226947097888492,-1.0604018060000002
cck_gnd__gnd_ale3__2,-4.223756992445174,-1.4293252530000002
cck_tpiA__gmos_deltpiA__1,3.874389735409008,-0.6163046480000003
cck_tpiA__gmos_deltpiA__2,0.608716555598262,0.9420171429999996
cck_tpiA__tpiA_ale1__1,-1.1887669659963316,-0.4728956040000001
cck_tpiA__tpiA_ale1__2,-1.6518794472012428,-0.8676717940000003
cck_tpiA__tpiA_ale2__1,-0.8750444472997083,-1.0418382150000003
cck_tpiA__tpiA_ale2__2,-1.176822560850054,-0.491933762
cck_tpiA__tpiA_ale3__1,-2.998388534561883,-0.07423908000000035
cck_tpiA__tpiA_ale3__2,-3.050732222842841,0.11298908699999988
cck_tpiA__tpiA_ale4__1,-3.523742744350608,-0.5490703480000003
cck_tpiA__tpiA_ale4__2,-3.521087467749938,-0.5338958540000003
acid_tale__acid_ale1_pH7__1,-1.2912709112238014,-0.5793391530000003
acid_tale__acid_ale1_pH7__2,-1.0354989233003464,-0.6734522290000005
acid_tale__acid_ale1_pH5__1,-1.6252843307545808,0.20360986599999986
acid_tale__acid_ale1_pH5__2,-2.3388870274647404,0.25221372499999983
acid_tale__acid_ale2_pH7__1,-2.8523822798127787,-1.219787107
acid_tale__acid_ale2_pH7__2,-2.6821873481190823,-1.0724865290000003
acid_tale__acid_ale2_pH5__1,-4.142689990209481,-1.4897174220000002
acid_tale__acid_ale2_pH5__2,-3.216542093719541,-0.8381867160000003
acid_tale__low_Mg_ale_pH7__1,-4.140341974253206,-0.5525098629999999
acid_tale__low_Mg_ale_pH7__2,-3.5030397696049715,-0.7674605890000001
acid_tale__low_Mg_ale_pH5__1,-4.711296868030029,-0.28854187600000003
acid_tale__low_Mg_ale_pH5__2,-3.5249708805655358,-0.8243943710000003
acid_tale__MES_ale_pH7__1,-2.513827949834176,-0.9561276700000004
acid_tale__MES_ale_pH7__2,-3.3895370635994504,-1.3610588020000003
acid_tale__MES_ale_pH5__1,-3.308572396602832,-0.7444482780000001
acid_tale__MES_ale_pH5__2,-4.475149246368563,-0.2158048290000001
acid_tale__gmos_pH7__1,-2.001706652462652,-1.1310216100000003
acid_tale__gmos_pH7__2,-2.468261974490227,-1.3200692820000002
acid_tale__gmos_pH5__1,-4.181433046806308,-0.6861943590000004
acid_tale__gmos_pH5__2,-5.062907939513561,-0.5154379710000003
adnB__wt_adn__1,-0.9658441257735016,0.00227236999999958
adnB__wt_adn__2,-3.065869601461028,0.455467573
adnB__delydhB_adn__1,-4.321239066040509,0.8684543039999997
adnB__delydhB_adn__2,-1.407764401626352,0.09326183599999993
ytf2__wt_glc__1,0.1912310126373847,0.2626146229999997
ytf2__wt_glc__2,-0.3121439553530169,0.3754506039999996
ytf2__ybcM_glc__1,1.134757724576504,-0.17932067300000032
ytf2__ybcM_glc__2,1.1322413690858617,-0.5804728700000004
ytf2__ydhB_glc__1,0.5203102868355343,0.3447627980000001
ytf2__ydhB_glc__2,0.2697560463555213,0.0044661539999997215
ytf2__yfeC_glc__1,-0.0185506037112365,-0.04220128100000009
ytf2__yfeC_glc__2,-0.1066736611970633,-0.17280569700000026
ytf2__yciT_glc__1,-1.1137352329158146,0.2530980719999998
ytf2__yciT_glc__2,-1.509284558453157,0.21161491199999996
ytf2__ydiZ_glc__1,-1.6959698755503536,-0.3418449980000005
ytf2__ydiZ_glc__2,-1.7566815694058666,0.008094429999999875
ytf2__ynfL_glc__1,-0.2542299521742999,0.5514607960000002
ytf2__ynfL_glc__2,-0.5515305269805407,0.1915689839999999
ytf3__wt_glc2__1,1.4578375291578325,0.16190365399999962
ytf3__wt_glc2__2,1.194174088276684,0.5080128099999999
ytf3__wt_pH7_lactate__1,0.7368688547827472,0.236210823
ytf3__wt_pH7_lactate__2,0.8493081737283028,0.5824798019999999
ytf3__wt_pH55_lactate__1,1.0304051876279825,0.7932884389999999
ytf3__wt_pH55_lactate__2,1.020258576863033,0.5997576319999998
ytf3__wt_pH55_HCl__1,1.0492461104742945,0.4119893989999999
ytf3__wt_pH55_HCl__2,1.0049680582627978,0.3357734589999999
ytf3__dyieP_pH7__1,1.6052597340284762,0.5959370049999997
ytf3__dyieP_pH7__2,1.1370699292431763,0.4826829719999997
ytf3__dyieP_pH55__1,0.7382077036829486,0.33466477800000005
ytf3__dyieP_pH55__2,0.99285131317822,0.5077128759999998
minicoli__aldA_f1c2__1,-0.7898791139320426,2.116278045169075
minicoli__aldA_minE__1,2.925348921737415,1.605881500367058
minicoli__mg1655_glc__1,-1.176631038690975,-0.6869503086104403
minicoli__mg1655_glc__2,-0.8008853382882003,-0.8440692490322201
minicoli__minE_cyt__1,3.7780299773332144,0.07648217548741387
minicoli__minE_cyt__2,3.009692777791776,-0.2087539431316361
minicoli__minE_fruc__1,5.880177537683497,0.4381663003948448
minicoli__minE_fruc__2,5.669023043015447,0.4246126982532799
minicoli__minE_glc__1,5.210661757261267,0.6892166233568617
minicoli__minE_glc__2,5.346250484032511,0.4637188573394306
minicoli__minE_glyc__1,6.481519746023048,0.5127685822526358
minicoli__minE_glyc__2,5.87651169788943,0.2978519572792249
minicoli__minE_Fe_starve__1,4.774135828080282,0.9328947234758238
minicoli__minE_Fe_starve__2,5.552357966915613,0.6595729368492318
minicoli__minE_LB__1,-9.504493963804146,-0.3182562150492836
minicoli__minE_LB__2,-9.30122696987603,-0.6380934667718887
minicoli__minE_N_starve__1,6.280138479679752,0.7172493401737463
minicoli__minE_N_starve__2,5.234559544307002,0.8973379345335695
minicoli__minE_osm__1,7.980946158251835,0.7168189895592851
minicoli__minE_osm__2,6.865130038518865,0.515661223041763
