,A,FadR
hot_tale__hot_ale9_mid_37c__2,-7.950402922803467,0.011688586999999195
hot_tale__hot_ale9_37c__1,-7.123766537838214,-0.0278774670000006
hot_tale__hot_ale9_37c__2,-6.907507717162102,-0.06790039100000023
hot_tale__hot_ale9_mid_44c__1,-6.358322179056943,0.503737945000001
hot_tale__hot_ale9_mid_44c__2,-6.066978397711965,0.03220135599999985
hot_tale__hot_ale9_44c__1,-4.697946118402679,0.2260168219999992
hot_tale__hot_ale9_44c__2,-5.231012611250394,-0.06178290800000141
hot_tale__hot_ale10_30c__1,-5.603527147425332,0.2679940779999992
hot_tale__hot_ale10_30c__2,-6.06922987660905,0.19770177499999966
hot_tale__hot_ale10_37c__1,-7.736200640582682,-0.16457788900000025
hot_tale__hot_ale10_37c__2,-7.53028714233587,-0.029863618000001143
hot_tale__hot_ale10_44c__1,-5.705059084927504,0.14274959499999973
hot_tale__hot_ale10_44c__2,-5.846062223351184,0.1908763029999996
hot_tale__hot_ale16_30c__1,-6.881635563672663,0.041684013999999436
hot_tale__hot_ale16_30c__2,-6.4216521821434105,0.10521526799999936
hot_tale__hot_ale16_37c__1,-7.631006358416279,-0.0942717360000005
hot_tale__hot_ale16_37c__2,-7.439084301988293,-0.08270671600000057
hot_tale__hot_ale16_44c__1,-6.106699686191057,0.19911564299999807
hot_tale__hot_ale16_44c__2,-6.446344551648304,0.3726318219999989
pdhr_ale__pdhR-13_51__1,-7.44286781547269,-0.4798208370000001
pdhr_ale__pdhR-13_51__2,-7.907327535610221,-0.5680024990000003
pdhr_ale__pdhR-14_46__1,-3.62002985767319,-0.7652852890000004
pdhr_ale__pdhR-14_46__2,-3.22132909811326,-0.76047712
pdhr_ale__pdhR-15_51__1,-7.513910987267429,-0.5280313470000007
pdhr_ale__pdhR-15_51__2,-7.011814588486534,-0.5561864600000002
pdhr_ale__pdhR-16_49__1,-6.487789525799952,-0.5159099120000006
pdhr_ale__pdhR-16_49__2,-5.069255308109038,-0.9326805720000008
tcs__del_atoC_LiAcet__1,-5.8287575628968655,0.5243401679999993
tcs__del_atoC_LiAcet__2,-5.467449761850625,0.5005557060000001
tcs__del_atoC_LiCl__1,-5.357597457891836,0.3348211819999989
tcs__del_atoC_LiCl__2,-6.127959878031373,0.42043856799999796
tcs__del_atoC_m9__1,-5.639019287552791,0.4461552759999998
tcs__del_atoC_m9__2,-5.509627486930564,0.5681742659999998
tcs__del_baeR_etoh__1,-7.990025656282368,-0.37838643400000027
tcs__del_baeR_etoh__2,-6.990039533011141,-0.3658820530000009
tcs__del_baeR_lb__1,-5.683666630518368,-0.8478993930000014
tcs__del_baeR_lb__2,-5.1076101276416,-0.7534972089999998
tcs__del_btsR_01xlb__1,5.246834228216168,-0.6356861460000003
tcs__del_btsR_01xlb__2,5.779856641212954,-0.6166246720000004
tcs__del_btsR_lb__1,-5.463264261827736,0.573948445000001
tcs__del_btsR_lb__2,-5.504320505184433,0.4719390149999994
tcs__del_btsR_pyruvate__1,5.273777573568032,-0.7025255660000003
tcs__del_btsR_pyruvate__2,5.110714320740794,-0.6528794710000003
tcs__del_cpxR_etoh__1,-8.168436577157879,-0.2553688320000012
tcs__del_cpxR_etoh__2,-7.546792606076433,-0.15450030700000014
tcs__del_cpxR_lb__1,-5.81624511829093,-0.4613863020000002
tcs__del_cpxR_lb__2,-6.342075256311446,-0.6432151220000009
tcs__del_cusR_CuSO4__1,-5.120394510877738,-1.189845559
tcs__del_cusR_CuSO4__2,-5.223441158550435,-0.966643791000001
tcs__del_cusR_lb__1,-3.5285789048427945,0.09842944999999936
tcs__del_cusR_lb__2,-3.873156013670283,0.1752978909999996
tcs__del_kdpE_01-kcl__1,-2.3328810102833826,-0.5829159670000008
tcs__del_kdpE_01-kcl__2,-2.0600831958096,-0.5264867570000007
tcs__del_kdpE_115-kcl__1,1.6462188145313683,-0.22348581200000076
tcs__del_kdpE_115-kcl__2,0.7266361716021549,-0.12460638200000053
tcs__del_phoB_m9__1,-3.645296201919257,0.12508104699999922
tcs__del_phoB_m9__2,-3.635584297584408,0.1215259369999986
tcs__del_phoB_m9p__1,-4.027130305861293,-0.08069598000000068
tcs__del_phoB_m9p__2,-4.520021651337312,-0.028667386000000405
tcs__del_rcsB_etoh__1,-6.57643251836222,-0.3829930340000001
tcs__del_rcsB_etoh__2,-6.531413086592216,-0.4384003510000003
tcs__del_rcsB_lb__1,-6.25062506825293,-0.225499032000001
tcs__del_rcsB_lb__2,-6.257046455564272,-0.3397303090000001
tcs__del_zraR_lb__1,-1.3383195845676283,0.2820705819999993
tcs__del_zraR_lb__2,-1.3124510285234132,0.1018922
tcs__del_zraR_zncl2__1,-4.880442154290256,-0.013789621000000809
tcs__del_zraR_zncl2__2,-4.9013479182092885,0.029645864999999993
tcs__wt_01-kcl__1,-2.9352970114647703,-0.4411445680000013
tcs__wt_01-kcl__2,-3.5926728259160674,-0.3995105310000007
tcs__wt_01xlb__1,5.264458639324349,-0.6266603560000004
tcs__wt_01xlb__2,5.035150694806438,-0.5641624800000002
tcs__wt_115-kcl__1,0.7846927529933753,-0.2187845370000021
tcs__wt_115-kcl__2,0.6608817252211875,-0.22359090300000076
tcs__wt_CuSO4__1,-2.186102383478086,-0.4129575810000006
tcs__wt_CuSO4__2,-2.7476393741082576,-0.4426550550000004
tcs__wt_etoh__1,-6.896702761862412,-0.4138442339999999
tcs__wt_etoh__2,-6.423519428860037,-0.3274106810000008
tcs__wt_lb__1,-8.203629690248562,-0.9263871310000004
tcs__wt_lb__2,-8.366930383234703,-0.9880614610000008
tcs__wt_LiAcet__1,-6.154043363534368,0.048791467999999234
tcs__wt_LiAcet__2,-5.968506259021376,0.32638901699999856
tcs__wt_LiCl__1,-6.19204695238514,0.3099639099999996
tcs__wt_LiCl__2,-5.774162877613165,0.3869936989999996
tcs__wt_m9p__1,-6.026932823135242,0.41768887299999946
tcs__wt_m9p__2,-6.062000474714394,0.3577459689999998
tcs__wt_pyr__1,6.216794128128503,-0.6473668589999999
tcs__wt_pyr__2,6.161469808788914,-0.6420709460000005
tcs__wt_zncl2__1,-4.017831649508526,-0.1028539300000002
tcs__wt_zncl2__2,-4.311638576251169,-0.23962951300000146
ros_tale__0_0_0pq__1,-6.365644056838561,0.0007554249999994768
ros_tale__0_0_0pq__2,-5.43932379919595,-0.12023277900000018
ros_tale__0_0_250pq__1,-0.3755547420346597,-0.4112232670000005
ros_tale__0_0_250pq__2,-0.436656384424086,-0.3523116430000002
ros_tale__1_mid_250pq__1,-3.5380813356686227,-0.047990142000000624
ros_tale__1_mid_250pq__2,-3.7265731101884647,-0.0867318180000014
ros_tale__1_0_0pq__3,-3.3671891988362628,-0.15252527700000051
ros_tale__1_0_0pq__4,-3.555256409604402,-0.016371759000000985
ros_tale__1_0_250pq__1,-2.667785436416051,-0.2422603770000009
ros_tale__1_0_250pq__2,-2.585744032150073,-0.17410572200000018
ros_tale__1_0_750pq__1,-2.938390009161913,0.22259097500000105
ros_tale__1_0_750pq__2,-2.268580079870528,0.15169754199999907
ros_tale__1_1_0pq__1,-0.4482059492434811,0.4837094109999995
ros_tale__1_1_0pq__2,0.6129467654324366,0.5341053899999997
ros_tale__1_1_250pq__1,-0.2357523414357021,0.5050569029999981
ros_tale__1_1_250pq__2,0.5069525212553009,0.28174548799999943
ros_tale__1_1_750pq__1,1.175908474365952,0.3167882459999998
ros_tale__1_1_750pq__2,0.4427647536454399,0.3265816019999992
ros_tale__1_2_0pq__1,-3.913984124009954,0.5869845749999998
ros_tale__1_2_0pq__2,-3.890986510464999,0.5682197649999994
ros_tale__1_2_250pq__1,-4.78489073437372,0.6346494039999993
ros_tale__1_2_250pq__2,-4.307587525614974,0.4276145399999995
ros_tale__1_2_750pq__1,-3.9596939246679215,0.3938380929999994
ros_tale__1_2_750pq__2,-4.148661235516766,0.23368976799999966
ros_tale__1_3_0pq__1,-1.5576435278605798,-0.15364249399999966
ros_tale__1_3_0pq__2,-1.659250826457069,-0.09375685500000053
ros_tale__1_3_250pq__1,-1.387021489816767,0.582085675000001
ros_tale__1_3_250pq__2,-2.068247069064472,0.581280701999999
ros_tale__1_3_250pq__3,-2.43995865374983,0.6502843429999992
ros_tale__1_3_250pq__4,-0.5727366634203682,0.6193917949999994
ros_tale__1_3_750pq__1,-2.943930373372802,0.6918905379999991
ros_tale__1_3_750pq__2,-3.4929733194816137,0.5641443139999991
ros_tale__1_4_0pq__1,-3.545427401721592,0.2643272939999992
ros_tale__1_4_0pq__2,-3.817210696617595,0.6290949869999993
ros_tale__1_4_250pq__1,-3.998866159766412,1.0625854719999983
ros_tale__1_4_250pq__2,-3.863850634748552,1.0499835500000003
ros_tale__1_4_750pq__1,-3.773693119826521,0.8916250549999996
ros_tale__1_4_750pq__2,-3.255866792630305,0.7604747189999994
ros_tale__1_4_750pq__3,-1.3392778514679675,1.1396132579999991
ros_tale__1_4_750pq__4,-0.3825902411999493,1.2225428750000005
ros_tale__2_mid_250pq__1,-4.969696201245266,-0.3075441740000002
ros_tale__2_mid_250pq__2,-5.234218162328705,-0.33103348399999977
ros_tale__2_0_0pq__1,-7.445313306978692,0.5411539899999998
ros_tale__2_0_0pq__2,-7.249719511037647,0.3382360119999994
ros_tale__2_0_250pq__1,-4.4343842833694325,-0.3336430020000005
ros_tale__2_0_250pq__2,-4.805635883483134,-0.24855287899999998
ros_tale__2_0_750pq__1,-0.5238222190591645,0.06390640199999886
ros_tale__2_0_750pq__2,-0.0254766182865159,-0.19195645100000025
ros_tale__2_1_0pq__1,-3.8627605931785145,0.747128030999999
ros_tale__2_1_0pq__2,-4.574154039858693,0.7684793769999994
ros_tale__2_1_250pq__1,-5.28051854917457,0.7150582439999997
ros_tale__2_1_250pq__2,-5.179131837115476,0.6617814209999997
ros_tale__2_1_750pq__1,-5.236209044706539,0.5332005379999991
ros_tale__2_1_750pq__2,-5.761010002736512,0.6659459369999992
ros_tale__2_1_750pq__3,-6.394509754880741,0.7052649179999992
ros_tale__2_2_0pq__1,-5.739580805114583,0.7593244289999994
ros_tale__2_2_0pq__2,-6.474572034532101,0.8681170729999996
ros_tale__2_2_250pq__1,-4.306388437827224,0.7441325139999995
ros_tale__2_2_250pq__2,-5.597085736205364,0.7780933769999994
ros_tale__2_2_750pq__1,-5.757887957678966,0.963896965
ros_tale__2_2_750pq__2,-4.885765675824103,0.9734738559999999
ros_tale__2_3_0pq__1,-5.764029789597362,0.9240742419999995
ros_tale__2_3_0pq__2,-4.733400232972045,0.7175088949999989
ros_tale__2_3_250pq__1,-3.392511304475639,0.7148970649999997
ros_tale__2_3_250pq__2,-3.77347241768302,0.8463070979999996
ros_tale__2_3_750pq__1,-4.663153250375726,0.7661038689999993
ros_tale__2_3_750pq__2,-4.272321271105529,0.6592706689999996
ros_tale__3_0_0pq__1,-3.6447450739899554,0.9305453650000004
ros_tale__3_0_0pq__2,-3.0273073097625858,0.9075751889999992
ros_tale__3_0_250pq__1,-2.0557318503167124,0.9196583910000004
ros_tale__3_0_250pq__2,-2.675877083250557,0.8483677699999994
ros_tale__3_0_750pq__1,3.7378516506347146,-0.3294753910000008
ros_tale__3_0_750pq__2,4.352274721236814,-0.2488369590000001
ros_tale__3_1_0pq__1,-4.233913152071741,0.11095162399999924
ros_tale__3_1_0pq__2,-3.17046284612417,0.6658708529999995
ros_tale__3_1_250pq__1,-3.308076276251162,0.6314443389999997
ros_tale__3_1_250pq__2,-1.819924655106796,0.6941565629999991
ros_tale__3_1_750pq__1,-3.154332073869299,0.8881747019999988
ros_tale__3_1_750pq__2,-2.081904490365453,0.8299191819999994
ros_tale__3_2_0pq__1,2.5907447619395096,-0.7352920370000007
ros_tale__3_2_0pq__2,2.463187885565438,-0.6871352910000006
ros_tale__3_2_0pq__3,2.4136392116515237,-0.6409515050000003
ros_tale__3_2_0pq__4,2.558843724762525,-0.6937717010000002
ros_tale__3_2_250pq__1,1.9016158847138616,0.3563058899999998
ros_tale__3_2_250pq__2,0.3338770123119436,0.8216970439999995
ros_tale__3_2_750pq__1,-2.720907411760696,0.7429958999999995
ros_tale__3_2_750pq__2,-2.0524357825595327,0.7843125799999989
ros_tale__3_3_0pq__1,-6.421626372122312,0.38304740500000106
ros_tale__3_3_0pq__2,-5.975360639788657,0.2344593649999993
ros_tale__3_3_0pq__3,-6.816611074092472,0.4861221279999981
ros_tale__3_3_0pq__4,-6.206390250617917,0.2246173210000002
ros_tale__3_3_250pq__1,-4.92921533619528,0.7035480559999998
ros_tale__3_3_250pq__2,-4.316681464784662,0.7677256589999999
ros_tale__3_3_750pq__1,-5.171651048670513,0.6676790279999993
ros_tale__3_3_750pq__2,-4.870972201212537,0.5301663779999979
ros_tale__3_4_0pq__1,1.967266711206136,0.745818765000001
ros_tale__3_4_0pq__2,1.7381359004475996,0.8603443699999991
ros_tale__3_4_250pq__1,0.6900944442748241,0.9551541349999989
ros_tale__3_4_250pq__2,0.5938127091053745,0.6692442149999991
ros_tale__3_4_750pq__1,1.655298191195334,0.5642771049999995
ros_tale__3_4_750pq__2,1.5805794859161306,0.669567816999999
pcoli__atASMT_325G__1,-2.36011298626512,0.06486522499999925
pcoli__atASMT_325G__2,-2.2313605530034626,0.10751475399999944
pcoli__bpTDC__1,-1.406090298746358,0.10714438599999987
pcoli__bpTDC__2,-1.2225235137828978,0.03433908299999988
pcoli__BRCA__1,-0.9709050219365254,0.1928172039999998
pcoli__BRCA__2,-1.109594659567649,0.14105635199999875
pcoli__BRCActrl__1,-0.699906289903541,0.09091497599999963
pcoli__BRCActrl__2,-0.531687561919751,0.044791726999998886
pcoli__BRCAswap__1,-2.029650772839759,-0.10663145899999993
pcoli__BRCAswap__2,-1.8228647090412229,-0.027852443000001337
pcoli__btAANAT__1,-2.473649285253112,0.08809741399999904
pcoli__btAANAT__2,-3.0078912357738408,0.011877633999999304
pcoli__btASMT__1,-1.841541773174983,0.04757641699999926
pcoli__btASMT__2,-2.369295813355772,0.18929162899999952
pcoli__CC1__1,-2.609299058175221,-0.09475967100000028
pcoli__CC1__2,-2.260666174342341,0.04087403399999978
pcoli__ccCOMT__1,-2.345707329115684,0.005866162999999425
pcoli__ccCOMT__2,-2.4624141872667438,0.04118618399999985
pcoli__ckDDC__1,-2.5475183292373225,-0.3724270460000003
pcoli__ckDDC__2,-1.9826282852461796,-0.4090646160000002
pcoli__CNTF_belt__1,-2.138681816146525,0.11301542699999878
pcoli__CNTF_belt__2,-2.141200462018061,0.006046537999999657
pcoli__cobPNMT__1,-1.7753690179080135,-0.12739279999999908
pcoli__cobPNMT__2,-2.1505630633906554,-0.038738409000000466
pcoli__cvPhhB__1,-2.7079881788317537,0.02455731299999986
pcoli__cvPhhB__2,-3.0373100565995537,0.007063725000000964
pcoli__ggAANAT__1,-2.0170121377807337,0.039893881000000235
pcoli__ggAANAT__2,-2.2220213618880384,0.049098543999999585
pcoli__ggTPH__1,-2.698068966598064,0.1901247219999993
pcoli__ggTPH__2,-2.273005100581059,0.25892045099999983
pcoli__hsAANAT__1,-1.9900918440438495,-0.5795263680000007
pcoli__hsAANAT__2,-1.8216080869399824,-0.3350131860000003
pcoli__hsASMT__1,-1.407881727971242,0.12829132699999854
pcoli__hsASMT__2,-1.4350474495128454,0.12980216199999806
pcoli__hsPNMT_mb__1,-3.3656496540676586,-0.10626381800000127
pcoli__hsPNMT_mb__2,-3.223539324660086,-0.1535027820000021
pcoli__hsTPH__1,-2.643468984993635,0.07636817599999901
pcoli__hsTPH__2,-2.594596412460733,0.1740886589999997
pcoli__hsTPH_E2K__1,-3.0064514858265667,0.059460388999999836
pcoli__hsTPH_E2K__2,-3.769222384458298,-0.22456739500000025
pcoli__hsTPH_E2K_N91I_P99C__1,-1.5442801677745424,0.14540634199999936
pcoli__hsTPH_E2K_N91I_P99C__2,-2.083180876163376,0.1359782410000001
pcoli__hsTPH_N158trunc__1,-3.1645803795890446,0.08891335599999994
pcoli__hsTPH_N158trunc__2,-3.352819306160085,0.17896902699999906
pcoli__hsTPH_N174trunc__1,-3.284409888045133,0.20340989799999945
pcoli__hsTPH_N174trunc__2,-3.454413394516269,-0.15884945400000028
pcoli__hsTPH_Ntermtrunc__1,1.2016417408421105,-0.19230956
pcoli__hsTPH_Ntermtrunc__2,0.6544295070761852,0.06200758899999936
pcoli__hsTPH1__1,-2.2126953212056093,-0.02084459900000013
pcoli__hsTPH1__2,-2.3754571922053955,-0.088495655
pcoli__MBP__1,-4.622929338222543,-0.033231556000000495
pcoli__MBP__2,-3.774989715530317,-0.1510193770000008
pcoli__msCOMT__1,-2.1186804892897864,0.2801114139999994
pcoli__msCOMT__2,-1.8140860849444929,0.27253731399999914
pcoli__ocAANAT__1,-2.1724502189177963,0.07317618999999986
pcoli__ocAANAT__2,-2.2132276840021348,0.1660867029999995
pcoli__osTDC_K374H__1,-1.7854094007802332,-0.1329915280000007
pcoli__osTDC_K374H__2,-1.4317275273700425,-0.32524290300000125
pcoli__osTDC_K374L__1,-2.5203551227769894,0.3048592829999981
pcoli__osTDC_K374L__2,-2.4125635470874065,0.05982806599999967
pcoli__osTDC_K374Q__1,-2.2073060569011536,-0.15189552700000064
pcoli__osTDC_K374Q__2,-2.197559924142261,-0.11779190900000015
pcoli__osTDC_L360V__1,-2.161652609361267,0.07466514799999935
pcoli__osTDC_L360V__2,-1.89734339548338,-0.099366195
pcoli__pmTPH__1,-2.402466654705759,0.3137720739999992
pcoli__pmTPH__2,-2.210605800019686,-0.0003770930000008832
pcoli__RFC__1,-3.476605438942804,0.012679495999999624
pcoli__RFC__2,-3.748221583204928,0.05077910499999927
pcoli__RFCctrl__1,-1.4940339817518462,-0.4411560210000003
pcoli__RFCctrl__2,-1.580681135706767,-0.3787370140000004
pcoli__RFCnopause__1,-1.923855262101809,-0.4219677330000007
pcoli__RFCnopause__2,-2.272588272822577,-0.6807875800000005
pcoli__RFCpluspause__1,-1.0959037218689196,-0.39648368500000064
pcoli__RFCpluspause__2,-0.8333795258388397,-0.5759049340000004
pcoli__rnCOMT_sol__1,-1.693727199997964,-0.4122796180000013
pcoli__rnCOMT_sol__2,-1.6622988601417523,-0.3887151170000012
pcoli__rnPNMT__1,-0.7747580271521451,0.2985414189999993
pcoli__rnPNMT__2,-0.5804285582976522,0.2376083979999981
pcoli__rnTDC__1,-1.6168104610725649,0.259581256999998
pcoli__rnTDC__2,-1.0537643926375906,0.3708482899999997
pcoli__rnTDC_trunc__1,-2.089878800534222,0.26711539099999904
pcoli__rnTDC_trunc__2,-2.1881168612652573,0.4931801139999994
pcoli__saCOMT_T2A__1,-3.145388037233579,0.06871799500000098
pcoli__saCOMT_T2A__2,-2.8017680225144788,0.113533756999999
pcoli__sfCOMT__1,-2.2465351916538303,-0.024406811000000417
pcoli__sfCOMT__2,-2.524428103915733,-0.049788718000001175
pcoli__sgAANAT_D63G__1,-2.5729176674662706,0.1086027869999988
pcoli__sgAANAT_D63G__2,-2.252242499203553,0.026825840999999958
pcoli__ssDDC__1,-1.0618654635361071,0.22137212699999864
pcoli__ssDDC__2,-1.543705151900668,0.09956404199999902
pcoli__TP53B__1,-2.1299135275321674,-0.011949456000000858
pcoli__TP53B__2,-2.445246043342834,-0.059521873999999635
pcoli__WT__1,-2.151452576530076,-0.5495995640000002
pcoli__WT__2,-2.945210915641167,-0.5145115760000003
cck__glu_ale4__1,-2.9194605665626154,-0.0528313960000002
cck__glu_ale4__2,-4.020250930868001,-0.14830077600000013
cck__cck_ale1__1,-4.92842197373528,-0.3239658200000006
cck__cck_ale1__2,-4.972235456114055,-0.3613222020000002
cck__cck_ale2__1,-4.282778847132932,-0.4271545810000008
cck__cck_ale2__2,-4.822719969472876,-0.3910957720000008
cck_pgi__gmos_delpgi__1,-0.6155485986886314,-0.06207544899999995
cck_pgi__gmos_delpgi__2,0.5816906201798117,-0.02478099100000097
cck_pgi__pgi_ale1__1,0.5504439057097593,-0.1548288030000009
cck_pgi__pgi_ale1__2,-1.217730776266782,-0.3850861310000005
cck_pgi__pgi_ale2__2,0.1129317471458005,-0.4053460330000007
cck_pgi__pgi_ale3__1,-0.2451539632994439,-0.2956944340000005
cck_pgi__pgi_ale3__2,-0.0996434655672264,-0.15529811700000096
cck_pgi__pgi_ale4__1,-0.7692095530273103,-0.3798848720000008
cck_pgi__pgi_ale4__2,-1.1089511955596976,-0.6262190570000001
cck_pgi__pgi_ale4__3,-0.8327727022787988,-0.6422458680000007
cck_pgi__pgi_ale5__1,1.267077681629155,-0.08087650100000053
cck_pgi__pgi_ale5__2,-0.1492382249050821,-0.14485025900000004
cck_pgi__pgi_ale6__1,-1.1644751479139284,-0.14098228000000024
cck_pgi__pgi_ale6__2,-1.030861804644735,-0.18200760700000096
cck_pgi__pgi_ale7__1,-0.884682376772685,-0.05208264800000073
cck_pgi__pgi_ale7__2,-1.502339790830849,-0.2414827570000009
cck_pgi__pgi_ale8__1,-0.941330241017318,-0.2913470839999999
cck_pgi__pgi_ale8__2,-1.2346457551340826,-0.4922628180000013
cck_sdh__gmos_delsdhCB__1,-4.198480988350134,-0.3766618150000003
cck_sdh__gmos_delsdhCB__2,-4.326450897716182,-0.12284194800000135
cck_sdh__sdh_ale1__1,-2.615239912629019,-0.2674058190000004
cck_sdh__sdh_ale1__2,-3.172940242283389,-0.13503395300000065
cck_sdh__sdh_ale2__1,-3.329504183097063,-0.3313789830000013
cck_sdh__sdh_ale3__2,-2.932344356048451,-0.2384462489999999
cck_sdh__sdh_ale3__1,-2.4353681141899384,-0.28844965000000045
cck_sdh__sdh_ale3__3,-2.897181087524128,-0.293030334
cck_pts__gmos_delptsHIcrr__2,0.4233774189816838,0.1258952839999994
cck_pts__gmos_delptsHIcrr__1,0.2783781947084127,-0.2388676330000008
cck_pts__pts_ale1__2,-4.717402531558752,0.2444304819999994
cck_pts__pts_ale1__1,-4.622308594835538,0.29656029399999984
cck_pts__pts_ale2__2,-3.54513527649072,-0.6280474910000002
cck_pts__pts_ale2__1,-3.2136117780636977,-0.5332035089999998
cck_pts__pts_ale3__2,-6.799382250395626,0.7994409060000001
cck_pts__pts_ale3__1,-6.383814831212161,0.8324633929999994
cck_pts__pts_ale4__2,-2.9025245948215868,-0.608826764999999
cck_pts__pts_ale4__1,-3.5422658384430488,-0.7229744470000004
cck_gnd__gmos_delgnd__1,-5.224625670132306,-0.7383086570000001
cck_gnd__gmos_delgnd__2,-4.621159263137981,-0.7195585310000006
cck_gnd__gnd_ale1__1,-4.72230260058879,-0.4660908730000006
cck_gnd__gnd_ale1__2,-4.869124322547908,-0.3837518910000002
cck_gnd__gnd_ale2__1,-3.278410588545306,-0.3228508400000001
cck_gnd__gnd_ale2__2,-4.130277817808639,-0.3792588520000004
cck_gnd__gnd_ale3__1,-4.105581447018124,-0.4365246180000009
cck_gnd__gnd_ale3__2,-4.184536304909845,-0.4893934939999998
cck_tpiA__gmos_deltpiA__1,2.6730738246368166,-0.6127748250000007
cck_tpiA__gmos_deltpiA__2,3.858310780813543,-0.5776182800000003
cck_tpiA__tpiA_ale1__1,-1.1543455587000448,-0.5278474160000002
cck_tpiA__tpiA_ale1__2,-1.2046499557867112,-0.4118294680000014
cck_tpiA__tpiA_ale2__1,0.0748397654142697,-0.35935285300000075
cck_tpiA__tpiA_ale2__2,-0.3288569063692307,-0.04015968800000014
cck_tpiA__tpiA_ale3__1,-2.4148193137669085,-0.14093182200000065
cck_tpiA__tpiA_ale3__2,-2.1549335494156097,-0.1688600280000001
cck_tpiA__tpiA_ale4__1,-1.9037457048605384,-0.133204365000001
cck_tpiA__tpiA_ale4__2,-2.3225152963326683,-0.17365414899999987
acid_tale__acid_ale1_pH7__1,-5.567147301823076,-0.3278312940000001
acid_tale__acid_ale1_pH7__2,-5.790314262184507,-0.3405769010000004
acid_tale__acid_ale1_pH5__1,-5.282410883900684,0.15628765599999905
acid_tale__acid_ale1_pH5__2,-5.634710239564703,0.14928560799999954
acid_tale__acid_ale2_pH7__1,-4.816666810458652,-0.2208737720000009
acid_tale__acid_ale2_pH7__2,-4.845732296034265,-0.23537582899999965
acid_tale__acid_ale2_pH5__1,-3.574622969196622,-0.3490299650000006
acid_tale__acid_ale2_pH5__2,-2.156890525786223,-0.7707829670000006
acid_tale__low_Mg_ale_pH7__1,-6.372835634778711,-0.1163728750000006
acid_tale__low_Mg_ale_pH7__2,-5.856091485741414,-0.09889926200000064
acid_tale__low_Mg_ale_pH5__1,-4.887557095133553,-0.09440917300000072
acid_tale__low_Mg_ale_pH5__2,-4.546152279818189,-0.2635290450000003
acid_tale__MES_ale_pH7__1,-5.300165495323207,-0.14363655899999994
acid_tale__MES_ale_pH7__2,-5.742814397850721,-0.09261673700000016
acid_tale__MES_ale_pH5__1,-5.0770676810445,-0.219809089
acid_tale__MES_ale_pH5__2,-6.139031681123892,-0.11404504500000012
acid_tale__gmos_pH7__1,-5.245937697823963,-0.10879718000000073
acid_tale__gmos_pH7__2,-5.2855511249253215,-0.12366455400000033
acid_tale__gmos_pH5__1,-5.188887723911631,-0.10543694300000084
acid_tale__gmos_pH5__2,-5.131181594967064,-0.007560244000000438
adnB__wt_adn__1,-3.593551937805743,-0.10339726600000088
adnB__wt_adn__2,-3.8339659380509215,0.4518770169999993
adnB__delydhB_adn__1,-2.939239450166919,-0.5222598960000004
adnB__delydhB_adn__2,-2.8952021117499096,-0.4524301430000008
ytf2__wt_glc__1,-2.8970761333702924,-0.09976772700000057
ytf2__wt_glc__2,-2.47172114039351,-0.2416221370000011
ytf2__ybcM_glc__1,-2.896158168888602,-0.9914162110000008
ytf2__ybcM_glc__2,-2.3478821028505577,-0.7673616750000001
ytf2__ydhB_glc__1,-2.588377885549153,-0.8342027060000001
ytf2__ydhB_glc__2,-2.7307324358483163,-0.5531275780000007
ytf2__yfeC_glc__1,-2.4154498194930776,-0.6199422750000005
ytf2__yfeC_glc__2,-2.661828086598728,-0.7672442320000004
ytf2__yciT_glc__1,-3.4688247703631405,-0.3173205560000003
ytf2__yciT_glc__2,-3.298755338814748,-0.40160114499999894
ytf2__ydiZ_glc__1,-3.064461885285753,-0.44905384499999895
ytf2__ydiZ_glc__2,-2.764743582827751,-0.3204275489999997
ytf2__ynfL_glc__1,-2.4780865110647032,-0.3632470200000002
ytf2__ynfL_glc__2,-2.495150969196866,-0.2123177950000006
ytf3__wt_glc2__1,-2.196981171083942,-0.7103188170000009
ytf3__wt_glc2__2,-1.5478923138765384,-0.6373002870000004
ytf3__wt_pH7_lactate__1,-2.3428926365095726,-0.7561918100000007
ytf3__wt_pH7_lactate__2,-2.039010936455468,-0.8581252520000007
ytf3__wt_pH55_lactate__1,-3.320303933313691,-0.7426669450000007
ytf3__wt_pH55_lactate__2,-2.930981811898234,-0.7381700250000005
ytf3__wt_pH55_HCl__1,-2.790088543729155,-0.6173115190000003
ytf3__wt_pH55_HCl__2,-3.248084625207479,-0.6502049780000014
ytf3__dyieP_pH7__1,-1.9275620524470083,-0.5717110290000003
ytf3__dyieP_pH7__2,-2.4816271561853043,-0.6113129770000008
ytf3__dyieP_pH55__1,-2.4353808986729377,-0.6962924240000001
ytf3__dyieP_pH55__2,-2.8445614720545733,-0.7839660980000014
minicoli__aldA_f1c2__1,-2.3585456716818705,0.12278599832776127
minicoli__aldA_minE__1,-3.3114670017515784,0.2527903727269321
minicoli__mg1655_glc__1,-3.1670735654091597,0.3553992533924628
minicoli__mg1655_glc__2,-3.4449371463153518,0.3750239835065958
minicoli__minE_cyt__1,2.2570927968383545,1.959105793920779
minicoli__minE_cyt__2,0.2037698340720938,1.8067304795169081
minicoli__minE_fruc__1,-2.49267762469238,0.9321917196724084
minicoli__minE_fruc__2,-2.1736833432247207,0.8280880791909421
minicoli__minE_glc__1,-2.90513235448516,0.9639547472737516
