,b0553_1
fps__fps_ptsI_ale1__1,12.4609957787
fps__fps_ptsI_ale1__2,12.6612607703
fps__fps_ptsI_ale3__1,12.8746509734
fps__fps_ptsI_ale3__2,12.8024225993
pal__lyx_ale2_f6__1,11.0702493508
pal__lyx_ale2__1,12.1458377471
pal__lyx_ale2__2,12.0037885313
pal__lyx_ale4__1,12.1458377471
pal__lyx_ale4__2,12.0037885313
pal__5drib_ale10_f18__1,11.8981167552
pal__5drib_ale10_f18__2,11.8895196363
pal__5drib_ale10__1,12.7643979163
pal__arab_ale14_f9__1,11.4219854732
pal__arab_ale14_f9__2,11.3038829385
pal__arab_ale14__1,11.7574921953
pal__arab_ale14__2,11.750506298
pal__arab_ale16__1,12.5529807639
pal__arab_ale16__2,12.5357137273
pal__tartr_ale26_f10__1,11.4123424805
pal__tartr_ale26_f10__2,11.1415046491
pal__tartr_ale26__1,11.7436724841
pal__tartr_ale26__2,11.5524428484
pal__tartr_ale28_f10__1,10.958059403
pal__tartr_ale28_f10__2,10.6793154792
pal__tartr_ale28__1,12.1785383038
pal__tartr_ale28__2,11.6936313053
efeU__delmenFentC_citr__1,10.8048613238
efeU__delmenFentC_citr__2,10.8985790935
efeU__delmenFentC__1,8.2822673775
efeU__delmenFentC__2,8.3533503777
efeU__menFentC_ale39__1,11.6192230507
efeU__menFentC_ale39__2,11.6886067066
efeU__menFentC_ale29__1,10.1008660725
efeU__menFentC_ale29__2,9.9144464043
efeU__menFentC_ale30__1,11.7652744436
efeU__menFentC_ale30__2,11.6142486744
efeU__menFentCubiC_ale36__1,9.5059905133
efeU__menFentCubiC_ale36__2,9.5822559823
efeU__menFentCubiC_ale37__1,9.2087795147
efeU__menFentCubiC_ale37__2,9.2191402113
efeU__menFentCubiC_ale38__1,10.3321150203
efeU__menFentCubiC_ale38__2,10.3292957207
