,A,FruR
Bioreactor2:P5_15min:2.0,1.316089204898865,0.136122293333333
Bioreactor2:S_1h:2.0,-0.6143581779334377,0.2339596253333331
Bioreactor2:S_3h:2.0,-0.0032789888914778,0.3802065473333331
Bioreactor2:S_9h:2.0,0.0251350498811546,0.5899248303333331
Bioreactor2:S_25h:2.0,-0.1388533256708411,0.4532751613333334
Bioreactor2:P1_25h:2.0,0.1862456200483372,0.224723119333333
Bioreactor2:P3_25h:2.0,-0.0270819804080089,0.0315592643333331
Bioreactor2:P5_25h:2.0,1.3831850458864292,0.0745109633333331
Bioreactor2:S_0min:3.0,-1.009723082538331,-0.1419279076666666
Bioreactor2:S_15min:3.0,0.829719232069428,0.1081537873333333
Bioreactor2:P1_15min:3.0,-0.1957356334119652,-0.166269742666667
Bioreactor2:P3_15min:3.0,1.2794339648035131,0.2102158883333333
Bioreactor2:P5_15min:3.0,1.4475488258548106,0.1155639943333333
Bioreactor2:S_1h:3.0,0.2543931306101351,0.113135675333333
Bioreactor2:S_3h:3.0,0.7780342236441382,0.1126246013333331
Bioreactor2:S_9h:3.0,0.3508800223833593,-0.2051962046666666
Bioreactor2:S_25h:3.0,-1.0539847264821427,0.0439539573333331
Bioreactor2:P1_25h:3.0,0.5481341493657471,0.1187790873333329
Bioreactor2:P3_25h:3.0,-0.317613565086775,0.3695485033333332
Bioreactor2:P5_25h:3.0,0.170932790354424,0.1246561883333332
Carbon:Citrate:1.0,0.3706829546498438,0.0459134600000004
Carbon:Citrate:2.0,-0.1530572556766322,0.4620595669999998
Carbon:Citrate:3.0,0.5738050948820049,-0.0768058059999994
Carbon:Ferulate:1.0,0.064341155456388,-0.456272856
Carbon:Ferulate:2.0,-0.2535927199097161,-0.4824519499999997
Carbon:Ferulate:3.0,-0.5245874447922705,-0.5800823959999999
Carbon:Glucose:1.0,-0.5314168752805101,-0.1124401339999998
Carbon:Glucose:2.0,0.5314168744569611,0.1124401339999998
Carbon:Serine:1.0,0.4665172613628276,-0.1070383719999998
Carbon:Serine:2.0,-0.7027805011184302,-0.0900766459999999
Carbon:Serine:3.0,0.3399933244113612,-0.1257472479999997
Carbon2:Glucose:1.0,-0.162342124389223,-0.0039127803333327
Carbon2:Glucose:2.0,-0.1488218050588098,0.0725034256666674
Carbon2:Glucose:3.0,0.3111639276469357,-0.0685906453333329
Carbon2:Coumarate:1.0,-2.7915798913708665,0.1512256006666676
Carbon2:Coumarate:2.0,-3.2538350304475228,0.1491937896666675
Carbon2:Coumarate:3.0,-2.043655086790323,0.317303574666667
Crc:Control:1.0,-0.1849238615780485,-0.1029413139999997
Crc:Control:2.0,0.1849238612645828,0.1029413140000006
Crc:Del_crc:1.0,-3.841391773195622,0.2297747519999999
Crc:Del_crc:2.0,-3.900487844512954,0.4902258230000003
Crc:Del_crcZ_crcY:1.0,-3.3395032392843342,0.1424223490000002
Crc:Del_crcZ_crcY:2.0,-2.677843229986624,0.0717094930000001
FinR:Control:1.0,-0.3828300867538571,0.0583015573333334
FinR:Control:2.0,-0.0658272022554257,-0.0628226636666662
FinR:Control:3.0,0.4486572889418685,0.0045211063333336
FinR:Del_finR:1.0,1.5893684050414518,-0.4959389846666666
FinR:Del_finR:2.0,0.7849793701464945,-0.7407176776666664
FinR:Del_finR:3.0,2.071191514670468,-0.0819288316666666
FleQ:Del_fleQ:1.0,0.0062519587612965,0.1534654753333333
FleQ:Del_fleQ:2.0,-0.3835099996971596,0.1650116763333331
FleQ:Del_fleQ:3.0,0.3962170326090694,0.0999197233333335
FleQ:OE_wspR:1.0,3.565509100629188,-0.354568138666667
FleQ:OE_wspR:2.0,2.766852765261548,-0.2579635136666667
FleQ:Control:1.0,0.4548361095257079,0.0045221763333334
FleQ:OE_wspR:3.0,3.971201817813316,-0.2917476606666662
FleQ:Control:2.0,-0.3902578204902252,0.0583011673333331
FleQ:Control:3.0,-0.0645782892093222,-0.0628233436666665
Fuel:Butanol:1.0,0.1413876448758917,-1.6336996105
Fuel:Butanol:2.0,0.2936224889808365,-1.3589100115
Fuel:Control:1.0,-0.2298024154443806,-0.0297777474999998
Fuel:Control:2.0,0.229802415782505,0.0297777474999998
Fuel:Isopentanol:1.0,6.040534683008291,-1.5638949105000002
Fuel:Isopentanol:2.0,7.520194561132071,-1.4917923315
Glycolaldehyde:Glycolaldehyde:1.0,0.3240188078344556,-0.3895371549999993
Glycolaldehyde:Control:1.0,0.0815049890784298,0.0351577570000003
Glycolaldehyde:Glycolaldehyde:2.0,-0.5214602042678355,-0.7321591559999998
Glycolaldehyde:Control:2.0,-0.0815049889572148,-0.0351577569999994
HNS_protein:Control_ex:1.0,-0.0882993126982588,-0.0723479425000004
HNS_protein:Del_turB_ex:1.0,-0.23097299679324,-0.4218215125000002
HNS_protein:Del_turB_ex:2.0,-1.5146686563093923,-0.1248438595000003
HNS_protein:WT_pCAR1_ex:1.0,3.131751119776055,0.6818051934999998
HNS_protein:WT_pCAR1_Del_turA_ex:1.0,4.875253363179048,1.2658630285
HNS_protein:WT_pCAR1_Del_turA_st:1.0,5.383372437549644,0.9346235834999996
HNS_protein:WT_pCAR1_Del_turA_ex:2.0,4.987912126844631,1.192428229499999
HNS_protein:WT_pCAR1_Del_turA_st:2.0,5.43221371400121,1.1070565814999993
HNS_protein:WT_pCAR1_ex:2.0,2.82115410315084,0.4685717914999996
HNS_protein:WT_pCAR1_Del_turB_ex:1.0,4.688827438043131,0.7563423824999997
HNS_protein:WT_pCAR1_Del_turB_st:1.0,6.050886592768253,1.1193015974999998
HNS_protein:WT_pCAR1_Del_turB_ex:2.0,5.486901474317093,1.0971003594999995
HNS_protein:WT_pCAR1_Del_pmr_ex:1.0,5.2982129883797935,1.0499763594999996
HNS_protein:WT_pCAR1_Del_pmr_ex:2.0,7.291864186607326,1.6897759804999986
HNS_protein:WT_pCAR1_Del_turB_st:2.0,6.371868858588593,1.4493125705
HNS_protein:Control_ex:2.0,0.0882993128772308,0.0723479424999995
HNS_protein:WT_Del_turA_ex:1.0,-1.5498108850266104,-0.3331699755000006
HNS_protein:WT_Del_turA_ex:2.0,-1.1591840989526017,0.3551695804999992
Mobile_gene:2737_exp:1.0,-0.5044300489730029,-0.0329944234999999
Mobile_gene:2737_exp:2.0,0.1819451523080792,0.1217602635000005
Mobile_gene:2737_exp:3.0,0.4404138944183228,-0.0413683364999997
Mobile_gene:2737_exp:4.0,-0.1179289963816355,-0.0473975034999991
Mobile_gene:2737_reg:1.0,-2.3866405511562863,-0.0571285824999998
Mobile_gene:2737_reg:2.0,-2.272557863318239,-0.0034410994999998
Mobile_gene:2737_reg:3.0,-2.7047952657742065,-0.0331569944999996
Mobile_gene:2737_reg:4.0,-2.3897310849434343,0.0909842525000002
Mobile_gene:3227_exp:1.0,0.1111413122897941,0.3087852735000007
Mobile_gene:3227_exp:2.0,-0.1359769150376432,0.0045507595000007
Mobile_gene:3227_exp:3.0,-1.184760687542413,-0.0405646334999998
Mobile_gene:3227_exp:4.0,-0.7647329446051485,-0.1558983204999995
Mobile_gene:3227_reg:1.0,-2.004417422098049,0.0132212985000004
Mobile_gene:3227_reg:2.0,-1.4723519047844922,-0.0257402564999997
Mobile_gene:3227_reg:3.0,-1.4888455799933416,-0.0780668214999993
Mobile_gene:3227_reg:4.0,-1.6478134241755924,-0.2162955154999997
Mobile_gene:mfsR_exp:1.0,-1.0804698474320955,-0.9312759614999996
Mobile_gene:mfsR_exp:2.0,-1.818652191079773,-1.4902486224999991
Mobile_gene2:Condition1:1.0,0.2089274803414935,0.0818815507499994
Mobile_gene2:Condition1:2.0,-0.2447296844992803,0.1519622707499994
Mobile_gene2:Condition2:1.0,-0.3170504005655168,0.1146867137499993
Mobile_gene2:Condition2:2.0,0.0863075543589548,0.1379561377499998
Mobile_gene2:Condition2:3.0,0.8082181846882363,-0.19050733025
Mobile_gene2:Condition2:4.0,-0.5774753384273308,-0.0621355212500001
Muconate:CJ522_fructose:1.0,11.95349447077161,1.5299507203333338
Muconate:CJ522_fructose:2.0,11.283896990270089,1.373147894333333
Muconate:CJ522_fructose:3.0,12.242217321588962,0.6891816603333334
Muconate:CJ522_fructose_glucose:1.0,11.755477864094024,0.3825266843333335
Muconate:CJ522_fructose_glucose:2.0,11.272404784905,0.3279367083333335
Muconate:CJ522_fructose_glucose:3.0,10.753335746359676,0.392487887333333
Muconate:CJ522_fructose_glucose_gluconate:1.0,11.500478248524445,0.9511629843333332
Muconate:CJ522_fructose_glucose_gluconate:2.0,11.858817301034431,0.8586416323333337
Muconate:CJ522_fructose_glucose_gluconate:3.0,11.764940109118031,1.021776790333333
Muconate:CJ522_glucose_gluconate:1.0,0.2992270176878089,0.6102535283333337
Muconate:CJ522_glucose_gluconate:2.0,1.5514109728361274,0.4019370983333337
Muconate:CJ522_glucose_gluconate:3.0,1.773786330996061,0.1981017303333336
Muconate:CJ522_gluconate:1.0,2.823780424768657,1.5891714193333335
Muconate:CJ522_gluconate:2.0,1.8527935385362773,1.7571948653333331
Muconate:CJ522_gluconate:3.0,3.889584381337436,-0.062145314666667
Muconate:CJ522_glucose:1.0,1.0788476504586475,0.8459117013333337
Muconate:CJ522_glucose:2.0,1.9534711402614504,1.2240445443333332
Muconate:CJ522_glucose:3.0,2.571496065998166,0.908673357333333
Muconate:GB032_fructose:1.0,12.496043825063136,1.0561218153333334
Muconate:GB032_fructose:2.0,12.301316546497066,1.0570738143333331
Muconate:GB032_fructose:3.0,12.096483090338811,0.4436826853333331
Muconate:GB032_fructose_glucose:1.0,10.361154021179688,1.5256357603333337
Muconate:GB032_fructose_glucose:2.0,9.711204030540078,2.0200666883333334
Muconate:GB032_fructose_glucose:3.0,9.668994584652516,1.4760525493333336
Muconate:GB032_fructose_glucose_gluconate:1.0,11.083030374008,1.2723879903333335
Muconate:GB032_fructose_glucose_gluconate:2.0,12.025272923395304,1.3008127603333337
Muconate:GB032_fructose_glucose_gluconate:3.0,11.773298733808527,0.5737723753333333
Muconate:GB032_glucose_gluconate:1.0,1.6653440362790153,2.1451119133333334
Muconate:GB032_glucose_gluconate:2.0,2.5484346435831817,1.5517278343333336
Muconate:GB032_glucose_gluconate:3.0,2.531343852826055,0.8251757123333334
Muconate:GB032_gluconate:1.0,1.5452424919929109,1.2963900683333334
Muconate:GB032_gluconate:2.0,2.407477397254278,1.6109170873333332
Muconate:GB032_gluconate:3.0,2.8894430380036,1.545767536333333
Muconate:GB032_glucose:1.0,1.813444446580805,0.9993574233333335
Muconate:GB032_glucose:2.0,2.856131579626324,0.7792523213333338
Muconate:GB032_glucose:3.0,2.571885022618931,0.4298727873333332
Muconate:GB045_fructose:1.0,11.202884896250556,1.297868069333333
Muconate:GB045_fructose:2.0,11.185324867878832,1.4885673073333336
Muconate:GB045_fructose:3.0,11.531903779551111,1.3074510843333336
Muconate:GB045_fructose_glucose:1.0,11.16505229733404,1.165979854333333
Muconate:GB045_fructose_glucose:2.0,10.67947148376529,1.358790362333333
Muconate:GB045_fructose_glucose_gluconate:1.0,13.098223891021116,1.8667931673333331
Muconate:GB045_fructose_glucose_gluconate:2.0,10.961573920926089,2.152877166333333
Muconate:GB045_fructose_glucose_gluconate:3.0,12.07280791664828,1.7223284193333337
Muconate:GB045_glucose_gluconate:1.0,1.8254165704750671,1.104253844333333
Muconate:GB045_glucose_gluconate:2.0,1.664663516313642,0.679190874333333
Muconate:GB045_glucose_gluconate:3.0,2.1706409752134928,0.8725190293333336
Muconate:GB045_gluconate:1.0,2.388032520814095,0.5379874303333336
Muconate:GB045_gluconate:2.0,2.825808642664376,0.8246807113333334
Muconate:GB045_gluconate:3.0,3.821962743535119,1.260330557333333
Muconate:GB045_glucose:1.0,-0.1927093831005957,0.6421469603333332
Muconate:GB045_glucose:2.0,0.2016744061922401,0.7169838143333331
Muconate:GB045_glucose:3.0,-0.8569138434785971,0.3239989093333335
Muconate:GB062_fructose:1.0,10.127112215674874,0.966310168333333
Muconate:GB062_fructose:2.0,10.9969140856295,0.5426207813333335
Muconate:GB062_fructose:3.0,11.854110173447504,1.2217328603333335
Muconate:GB062_fructose_glucose:1.0,10.445742622928917,2.344910377333333
Muconate:GB062_fructose_glucose:2.0,9.464351209314088,1.9179434813333331
Muconate:GB062_fructose_glucose:3.0,9.333833285026708,2.184619517333333
Muconate:GB062_fructose_glucose_gluconate:1.0,10.948653936287307,0.4254855033333333
Muconate:GB062_fructose_glucose_gluconate:2.0,11.105612440390832,0.5592365253333336
Muconate:GB062_fructose_glucose_gluconate:3.0,10.649229530150947,0.6399988953333331
Muconate:GB062_glucose_gluconate:1.0,3.334141916857579,0.531594316333333
Muconate:GB062_glucose_gluconate:2.0,3.035054974172168,0.8316801683333335
Muconate:GB062_glucose_gluconate:3.0,1.456315456445518,0.2227951313333331
Muconate:GB062_gluconate:1.0,2.0890046188445104,-0.2201190236666668
Muconate:GB062_gluconate:2.0,2.942824198477899,0.2768503523333336
Muconate:GB062_gluconate:3.0,3.660950556311267,-0.1834996496666665
Muconate:GB062_glucose:1.0,1.307542554696414,0.3373687363333335
Muconate:GB062_glucose:2.0,0.04380007851777,1.1603646723333334
Muconate:GB062_glucose:3.0,-0.8178436415196587,0.2853250883333338
Muconate:KT2440_fructose:1.0,9.520463613325314,0.3536604573333335
Muconate:KT2440_fructose:2.0,9.45389532769825,0.4422668473333333
Muconate:KT2440_fructose:3.0,10.391477229134118,-0.0443913726666664
Muconate:KT2440_fructose_glucose:1.0,10.112765549689689,0.2449760473333331
Muconate:KT2440_fructose_glucose:2.0,10.19841303196818,0.051879753333333
Muconate:KT2440_fructose_glucose:3.0,10.154996008018166,-0.1871780816666666
Muconate:KT2440_fructose_glucose_gluconate:1.0,9.83631422011398,-0.1759552866666665
Muconate:KT2440_fructose_glucose_gluconate:2.0,9.5561060193401,-0.2979318286666665
Muconate:KT2440_fructose_glucose_gluconate:3.0,11.077959775324768,-0.1627683026666666
Muconate:KT2440_glucose_gluconate:1.0,-0.287761962291844,-0.2872893036666668
Muconate:KT2440_glucose_gluconate:2.0,-1.102569076284265,0.2781470613333336
Muconate:KT2440_glucose_gluconate:3.0,-0.8658103566875316,-0.0214396686666669
Muconate:KT2440_gluconate:1.0,-0.9474645343350476,-0.0956893456666665
Muconate:KT2440_gluconate:2.0,-2.2348422507261008,-0.2702297086666667
Muconate:KT2440_gluconate:3.0,-1.5184870030409678,-0.4303646446666667
Muconate:KT2440_glucose:1.0,0.2383675112081843,0.0599628003333334
Muconate:KT2440_glucose:2.0,0.0150223238905747,-0.0870947046666668
Muconate:KT2440_glucose:3.0,-0.2533898337679994,0.0271319043333333
Multistress:Control:1.0,-0.8537261547499412,-0.3547703686666663
Multistress:Control:2.0,0.1193908309078307,0.2096015513333338
Multistress:Control:3.0,0.7343353238664718,0.1451688173333334
Multistress:NaCl_7min:1.0,-2.382484237064526,-1.0945920796666666
Multistress:NaCl_60min:1.0,2.282610068246571,-1.063118012666667
Multistress:NaCl_7min:2.0,-1.8624791110415568,-0.7686309896666668
Multistress:NaCl_60min:2.0,2.6456493993814933,-0.6892446976666671
Multistress:NaCl_7min:3.0,-2.7583931743298864,-0.6392420306666668
Multistress:NaCl_60min:3.0,1.1834241314352425,-1.2781982886666667
Multistress:Imipenem_7min:1.0,-2.7713550310974684,0.3875313153333337
Multistress:Imipenem_60min:1.0,-5.601091027788563,-0.6014060196666664
Multistress:Imipenem_7min:2.0,-2.0541806004488365,-0.8211718066666664
Multistress:Imipenem_60min:2.0,-4.4193764123621655,0.1459703293333332
Multistress:Imipenem_7min:3.0,-1.274538471923214,-0.5351924776666666
Multistress:Imipenem_60min:3.0,-2.705319441896232,-0.0853755056666667
Multistress:H2O2_7min:1.0,-3.831785403132362,1.924171218333333
Multistress:H2O2_60min:1.0,-3.1949641565502453,0.193022962333333
Multistress:H2O2_7min:2.0,-4.0855792487832,0.6261193883333336
Multistress:H2O2_60min:2.0,-3.623090344111729,0.1954543193333338
Multistress:H2O2_7min:3.0,-2.353599946164508,0.8198671163333335
Multistress:H2O2_60min:3.0,-1.649513727990635,0.7119625233333338
Myristic_acid:Control:1.0,0.2370403361629148,-0.025939968666667
Myristic_acid:Control:2.0,0.0762721845858014,-0.1924545926666665
Myristic_acid:Control:3.0,-0.3133125230509105,0.2183945613333335
Myristic_acid:Myristic_acid:1.0,-1.7912675072136597,-0.2761642266666664
Myristic_acid:Myristic_acid:2.0,-0.9967024424592884,0.2770449493333329
Myristic_acid:Myristic_acid:3.0,-0.8843533158866766,0.0774723223333335
Phase:WT_Tr:1.0,1.497131731159442,-0.2415145684999995
Phase:WT_Tr:2.0,0.5875996024078902,-0.2944880994999996
Phase:WT_Ex:1.0,0.5279277095107594,-0.0258965844999998
Phase:WT_Ex:2.0,-0.5279277091332968,0.0258965844999998
Phase:WT_Tr:3.0,2.158532274389332,0.5668691165000004
Phase:WT_Tr:4.0,2.071975974671872,0.4034263275
Phase:WT_St:1.0,-6.706072637831218,0.2869238825
Phase:WT_St:2.0,-7.276512812870547,0.3065148085000002
RelA:Control:1.0,0.1115480473822706,0.1908126043333329
RelA:Control:2.0,-0.4028315595867392,0.0373483843333328
RelA:Control:3.0,0.2912835121330162,-0.2281609886666666
RelA:Del_relA:1.0,-2.934808148346528,-0.084287425666667
RelA:Del_relA:2.0,-3.36309030732076,-0.1235724796666666
RelA:Del_relA:3.0,-1.1053342246275444,0.526357457333333
RelA:Del_relA_lignin:1.0,-3.845453928882293,0.268444161333333
RelA:Del_relA_lignin:2.0,-3.757559203913942,0.3389012183333326
RelA:Del_relA_lignin:3.0,-3.4319745823017715,0.1423824073333328
Zn:Zn_ion:1.0,1.46583855335985,-0.2051543353333329
Zn:Zn_ion:2.0,1.4557213141266967,-0.1127781143333326
Zn:Zn_ion:3.0,1.8338954378050625,-0.1264092903333322
Zn:Control:1.0,0.1974544924061046,0.0954711476666672
Zn:Control:2.0,-0.2048477434641908,-0.0533008493333326
Zn:Control:3.0,0.007393250660163,-0.0421702983333327
ZnO:Control:1.0,-0.9056433659423844,-0.0221417969999997
ZnO:Control:2.0,0.9056433659441993,0.0221417969999997
ZnO:Nano:1.0,-0.2724067946826473,-0.1860170380000001
ZnO:Nano:2.0,-0.532904578292747,-0.132625892
ZnO:Nano:3.0,-0.0541669953360185,-0.1160896519999994
ZnO:Zn_ion:1.0,-0.8308254752498518,-0.0663027429999996
ZnO:Zn_ion:2.0,-0.8489194930793551,-0.190849418
ZnO:Zn_ion:3.0,0.5158601945874577,-0.245910233
