,A,Zur,ZntR,CueR
ecoli_00368,0.5478360142,-0.9469125025,-0.39714925300000004,-2.797636119
ecoli_00369,3.1622544342,-0.1515416055,0.119863625,-0.853779073
ecoli_00370,1.9352396594,-0.5075721155,0.365793138,-0.859106098
ecoli_00371,0.44238344820000003,-0.4055347955,0.487628895,-2.836215102
ecoli_00372,-0.5113348764,-0.2958827785,0.49066039,-2.428273502
ecoli_00373,0.5055412249,-1.7306870775,-0.277965738,-3.260627732
ecoli_00374,0.36615573770000004,-1.6200391355,-0.26360423,-3.249296554
ecoli_00375,-0.5824549378,-0.14192725150000002,0.318742432,-0.881292862
ecoli_00376,-0.4635367137,-0.4108485275,0.78242225,-0.8955874060000001
ecoli_00377,-2.0254616008,-0.4628389745,0.290844621,-2.062998688
ecoli_00378,-1.2075958095,-0.32336177250000003,0.448125979,-2.147362903
ecoli_00379,-0.4310513314,-0.0358263775,0.357804469,-2.222174867
ecoli_00380,-1.4145952972,-0.0034559495,0.138073432,-2.315925675
ecoli_00381,1.1231070817,-0.7765324515,0.7907806070000001,-0.847261981
ecoli_00382,0.5209776924,-1.0256151255,0.5665736130000001,-0.924318305
ecoli_00383,-0.09340974140000001,0.1223533235,1.399235579,-2.0700616
ecoli_00384,-0.7601309778,0.1919427565,1.492935913,-1.973307417
ecoli_00385,-0.1430724479,-0.9804748045,0.0531366,-2.740902565
ecoli_00386,0.1135616183,-0.7423040545,-0.052194223000000005,-2.825065404
ecoli_00387,0.15700508400000002,-0.2418126525,0.17248543400000002,-1.363870517
ecoli_00388,0.9749423052,-0.1792579735,0.037760632,-1.195262596
ecoli_00389,-1.6965707195,-0.1457520585,1.234667094,-2.381641264
ecoli_00390,-0.2551384736,-0.2430666575,0.7805580350000001,-2.727309087
ecoli_00391,-1.0694601667,-0.9127196735,-0.311937685,-2.762839184
ecoli_00392,-0.0794213221,-0.9063087305,-0.141544729,-3.058222193
ecoli_00393,-0.5115491306000001,-0.5698404925,0.32459117400000004,-1.695274258
ecoli_00394,0.06410414810000001,-0.7730390145,0.19151193600000002,-1.516766686
ecoli_00395,0.3956070165,-0.6163023825,0.29659024700000003,-0.9765947020000001
ecoli_00396,1.1470673857,-0.7257860085000001,0.036528431,-1.246899466
ecoli_00397,1.3850482688,-0.5743045275,1.513649933,0.178130324
ecoli_00398,0.6118373561,-0.6055987475,1.577761834,0.12790721700000002
ecoli_00399,-2.3349286932,-0.39646889550000003,1.06268126,-1.159235804
ecoli_00400,0.010788394500000001,-0.5679990465,0.696248571,-1.256488491
ecoli_00401,0.8018944988000001,-0.6684615915000001,0.21557162600000002,-1.109509792
ecoli_00402,0.8707037361000001,-1.3089537875000001,0.52711854,-1.599464651
ecoli_00403,0.7926321734,-0.6555123805,1.191044907,-0.577268448
ecoli_00404,1.0237066661,-0.4234994805,1.058605089,-0.552751477
ecoli_00405,-0.9133837956,-0.9847419035,0.695747102,-1.147246456
ecoli_00406,-1.3710965987,-0.8659551035,0.693277166,-1.123361411
ecoli_00407,1.457217326,-0.8323627935,0.283245483,-1.178567477
ecoli_00408,0.1746646095,-1.0439250375,0.089704322,-1.159614782
ecoli_00409,0.3914636081,-0.3566812915,1.250826102,-0.684087812
ecoli_00410,0.8915790757000001,-0.9719001985000001,1.123549634,-0.7819898460000001
ecoli_00411,0.6550530014,-0.6273233415,0.30190028700000004,-1.450156489
ecoli_00412,0.1708821073,-0.7952785685,0.32758768400000005,-1.544952902
ecoli_00413,1.0954002003,-0.8662752305,0.357563253,-1.853538372
ecoli_00414,1.2295748455,-0.8374665955,0.20952705100000002,-1.400624676
ecoli_00415,0.8411984299,-0.5226169895,0.757373391,-0.10581040600000001
ecoli_00416,0.8659625256,-0.5149245715,1.270246586,-0.50342666
ecoli_00417,-1.1618183194,-0.7642601565,0.7305115910000001,-1.414950226
ecoli_00418,-0.6138674552,-0.6761592215000001,0.7014258630000001,-1.323952778
ecoli_00419,0.7312246145,-0.9373729815,0.43756648600000003,-1.228138236
ecoli_00420,0.8078188624,-1.1340180125,0.6129272530000001,-1.197565978
ecoli_00421,0.5825316848000001,-0.5042857535,1.376581163,-0.00320368
ecoli_00422,0.5709573477000001,-0.4810855505,1.274691519,-0.08295348100000001
ecoli_00423,0.5722963961,-0.4314661865,0.6808525630000001,-1.3282243550000001
ecoli_00424,0.0088705788,-0.4435304755,0.504733999,-1.364138272
ecoli_00425,0.2377239288,-0.8138583935,0.326331032,-1.7572863120000002
ecoli_00426,0.0063370222,-0.6525364685,0.10891245100000001,-1.6842570239999999
ecoli_00427,1.6275682738000001,-0.7957712885,0.45985606100000004,-1.364063296
ecoli_00428,1.7698232961,-0.7976631865,0.5744872240000001,-1.655574428
ecoli_00429,0.2329568126,-1.1477937295,0.41152405900000005,-1.763049646
ecoli_00430,1.1489169357,-1.0659306195,0.529282545,-1.353533906
ecoli_00431,0.7837394978000001,-0.5695771325,1.142410042,-0.49803121100000003
ecoli_00432,0.8835588109,-0.6267253085000001,1.490302405,-0.237951555
ecoli_00433,1.1057657233,-0.8213187225,1.104487378,-0.573048501
ecoli_00434,1.3715652775,-0.9069349155,1.033045462,-0.453708963
ecoli_00435,-0.8951634429,-0.4771171535,0.542255775,-1.230184173
ecoli_00436,-1.1009762779,-0.8096706305,0.5057944950000001,-1.299407879
ecoli_00437,1.216441022,-0.9496095435,0.258387286,-1.671007269
ecoli_00438,0.9706462398000001,-1.1002170605,0.43497240400000003,-1.590531741
ecoli_00439,0.734636484,-0.3354736175,1.61848349,-0.564675255
ecoli_00440,1.2461644694,-0.2189319865,1.598318526,-0.37890103
ecoli_00441,0.4350153433,-0.7017665345,0.24155888600000003,-1.490561442
ecoli_00442,-0.1911794561,-0.6200478745,0.455827266,-1.49951912
ecoli_00443,1.8208862495,-0.9161586315,-0.041811646,-1.5550604799999999
ecoli_00444,2.2388714337,-0.9661704245,0.163509971,-1.6071221210000002
ecoli_00445,1.0618417137,-0.18629017850000001,0.8236699550000001,-0.24682635200000003
ecoli_00446,1.5981369393,-0.1442500385,1.031762872,-0.307749847
ecoli_00447,3.1258256096,-1.1596014285,0.43378515900000003,-1.348394295
ecoli_00448,3.3606937930000003,-0.9752593745,0.507026372,-1.3410490510000002
ecoli_00449,2.4672591655,-1.2024707755,0.640688926,-0.7134569580000001
ecoli_00450,1.9110396719,-0.6887201115,0.739627718,-0.506581994
ecoli_00451,2.1532943316,-0.7408731685000001,0.6221059910000001,-1.343789858
ecoli_00452,2.4967154715,-0.7602895195,0.567124464,-1.348657092
ecoli_00453,2.7168852795,-0.5871145225000001,0.7625974600000001,-0.535233795
ecoli_00454,1.2256658599999999,-1.4422658525,0.7045132040000001,-0.546096739
ecoli_00455,0.3054132974,0.3443975045,0.701940819,-0.766991953
ecoli_00456,0.1073423852,0.2347148195,0.7013352180000001,-0.467518407
ecoli_00457,1.3399891462,0.1844352255,0.548401596,-0.430095824
ecoli_00458,1.161730078,0.028564317500000002,0.519445491,-0.392678897
ecoli_00459,1.0443363549,0.4112530975,0.625490326,-0.7142505760000001
ecoli_00460,0.802042196,0.22531554550000002,0.455551941,-0.5982258730000001
ecoli_00461,-0.5712623075000001,1.1072138425,1.527603174,-0.001225743
ecoli_00462,-2.4948213026,1.0844975785,1.566320085,0.142396146
ecoli_00463,-0.3232702863,-0.3180149335,0.32213588400000004,0.8732517870000001
ecoli_00464,0.4340577747,-0.2662187575,0.062404599000000005,0.9090231780000001
ecoli_00465,-0.5002565984,-1.7291053135,1.428271632,1.106459512
ecoli_00466,-1.1830538691,-1.7781566375,1.240830134,1.06289566
ecoli_00467,0.9073333385000001,0.47131924150000004,0.313967155,-1.2351007840000001
ecoli_00468,1.2379860291,0.4211542075,-0.098165821,-1.078536714
ecoli_00469,-0.034142544000000004,-2.0800388495,1.189474995,1.031307218
ecoli_00470,-0.8780962560000001,-1.8522317985,1.267574422,1.015618228
ecoli_00471,-0.6244019997,0.8499783615000001,1.59336583,0.017789934
ecoli_00472,-0.8183366315,0.7030024175,1.439303532,0.10083610700000001
ecoli_00473,-0.4677505676,-0.1651895685,0.011104041,0.862122276
ecoli_00474,-0.0557840822,-0.3802224075,0.139842235,0.8830874980000001
ecoli_00475,1.9515983007000002,0.0041918235000000005,0.5903395,-0.8795531050000001
ecoli_00476,2.2156588586,0.2219428215,0.851185535,-0.619175021
ecoli_00477,0.5530390769,0.2222891585,-0.308344502,-1.292041712
ecoli_00478,0.8787212306000001,0.2392518015,-0.180937114,-1.561312997
ecoli_00479,2.3321168701,-0.8940213975,1.135974144,0.624464896
ecoli_00480,2.550365722,-0.8128275635000001,1.323399257,0.68762755
ecoli_00481,23.2997718238,-0.8994037435000001,0.9054073140000001,-0.206206996
ecoli_00482,23.2132015555,-0.5888572485,0.7447153910000001,-0.049127571
ecoli_00483,1.2367745661,0.0718010855,0.43778320200000004,-0.49482169600000003
ecoli_00484,1.2531282649,0.0819018275,0.316511039,-0.531843257
ecoli_00485,0.0117518017,-0.49251891950000004,3.427226433,0.026332106
ecoli_00486,0.30226386050000004,-0.5468207545,3.506143859,-0.024338027
ecoli_00487,-0.13567411440000002,0.39658393950000004,2.922792242,0.16215542800000002
ecoli_00488,-1.2094228437,0.4028809655,2.818294029,0.256025915
ecoli_00489,-0.3314173459,-0.6495018325,-0.15882985,0.204927673
ecoli_00490,-0.2381778131,-0.7901632555,-0.343187886,0.144525442
ecoli_00491,1.5771893287,-1.1580555345,1.703810685,-2.19034
ecoli_00492,1.9086558602,-1.1647904185,1.480220673,-1.7548292490000001
ecoli_00493,-0.4035951953,-0.3388558695,0.26798108,-1.116307981
ecoli_00494,0.1081027434,-0.2598254875,0.484596187,-1.140610688
ecoli_00495,22.2169582905,-0.46874426350000004,1.098283458,0.795497474
ecoli_00496,22.4146489287,-0.4317367385,0.97980192,0.784724814
ecoli_00497,-0.8546640153,-1.8328723035,1.415315225,0.8930657620000001
ecoli_00498,0.2931412299,-1.8365777075,1.427520088,0.8333171500000001
ecoli_00499,22.9773972479,-1.0311288285,0.7318184090000001,-0.11592089
ecoli_00500,22.8895622858,-0.8331387665000001,0.7779841110000001,-0.093071914
ecoli_00501,1.7926565801,0.1694036565,0.376516893,-1.350331596
ecoli_00502,2.3074496025,0.1571614755,0.7139543780000001,-0.940041003
ecoli_00503,-0.18564415250000002,-0.1768688765,2.441259922,0.00174584
ecoli_00504,-1.0322026757,-0.1333578555,2.477790322,-0.046761775000000005
ecoli_00505,1.5028026131,-0.3234053905,0.32510135500000004,0.004392914
ecoli_00506,1.544340958,-0.36130302950000004,0.5627460470000001,0.031222873
ecoli_00507,0.8524635164000001,-0.2789011025,0.682373228,-0.528440942
ecoli_00508,1.0923845234,0.0791432795,0.646714294,-0.6543184550000001
ecoli_00509,1.5258137805,0.1260526925,0.699884139,-0.813896022
ecoli_00510,1.2897303935,0.1381942905,0.5324358530000001,-0.706232516
ecoli_00511,0.5023507850000001,-0.5266081395000001,2.910196694,-0.11228763
ecoli_00512,-0.0207094754,-0.37925401950000004,2.982745569,0.041520748
ecoli_00513,2.4406983544,-2.0463017885,1.225807602,0.7563628280000001
ecoli_00514,-0.13172558850000002,-1.9503314835,1.22520946,0.651473912
ecoli_00515,-0.11850538440000001,-0.5772438355,0.860986227,-1.270540944
ecoli_00516,0.0223386156,-0.5081050225,1.025505889,-1.408011819
ecoli_00517,5.1052144087,-0.7570145205000001,1.155636346,-1.4329711
ecoli_00518,5.0942990618,-0.3969700305,1.023204081,-1.7228603470000001
ecoli_00519,4.9096172472,0.3339828745,0.831060329,-0.8245180440000001
ecoli_00520,5.8617242882,0.22897881550000002,0.7416113480000001,-1.043744937
ecoli_00521,6.0385485904,0.0786217235,0.7535891650000001,-0.9362862150000001
ecoli_00522,6.8510247909,0.1786963775,0.825443447,-1.114883485
ecoli_00523,6.3015045779,0.11650506050000001,1.061039916,-1.268725839
ecoli_00524,-0.6578914405,-0.2602840165,0.6140846560000001,-1.147357627
ecoli_00525,-1.2279959339,-0.49156169850000003,0.700094583,-1.400164742
ecoli_00526,-0.3501510687,-0.1990029045,0.822610579,-1.090514902
ecoli_00527,-1.8950741456,-0.28561064950000004,0.819647035,-1.039236188
ecoli_00528,-1.2012940462000001,0.6562233975,0.99182886,-1.4546555190000001
ecoli_00529,-0.8929000128000001,0.8741973315,1.175043572,-1.513572624
ecoli_00530,-1.0816644833,1.4117739425,0.9090254830000001,-1.82008609
ecoli_00531,-1.2595313371999999,0.8053773635,1.189574983,-2.062038788
ecoli_00532,1.8814547643,1.6303127195,1.114163063,-1.204453475
ecoli_00533,1.5471849496,1.7286453815,1.199868006,-1.068845151
ecoli_00534,1.2433719779,1.6232326315,1.245412792,-1.079558608
ecoli_00535,0.8834169438,1.6590109075,1.351607046,-0.79836926
ecoli_00536,2.1163207413,1.0535852415,1.432186884,-1.6717692830000002
ecoli_00537,1.5763119363,1.1013604475,1.555241415,-1.66198519
ecoli_00538,2.867848541,0.9996444405,1.504902913,-1.7694825280000002
ecoli_00539,2.5075731125000003,0.9086684955000001,1.277360835,-1.645797911
ecoli_00540,0.0439091526,1.1943781285,1.409473816,-0.980145413
ecoli_00541,0.2947174253,1.0366413885,1.463318747,-0.9969954120000001
ecoli_00542,0.7819758075000001,1.5850907975,1.109761427,-0.926467919
ecoli_00543,1.5264144608999999,1.9259646275,1.115138699,-0.748448047
ecoli_00544,-0.4208562086,1.1196107445,0.9453530880000001,-0.9842185940000001
ecoli_00545,-0.6781007115000001,1.2071211945,1.3537388190000001,-1.043223341
ecoli_00546,2.3855248885,-0.1232467515,0.669357195,-1.5344875880000002
ecoli_00547,2.6480303251,-0.1257371525,0.760137068,-1.41812701
ecoli_00548,1.6326936625,-0.07142997050000001,0.6944728130000001,-1.5872823120000001
ecoli_00549,1.6179515159,-0.2266470335,0.856470143,-1.490758556
ecoli_00550,0.7458352665,0.0665564875,0.869898893,-1.489595673
ecoli_00551,1.3408064522,-0.0393218545,1.030026514,-1.372454527
ecoli_00552,0.1236365581,0.4652794315,0.723619028,-2.132107353
ecoli_00553,1.5796021752,0.2409534835,0.952289899,-1.8982557990000002
ecoli_00554,0.9929713254,0.6333133325,0.750092482,-1.844507678
ecoli_00555,1.568556367,0.5424701795,0.7020586040000001,-1.605928253
ecoli_00556,1.7160172851,0.7672825035,0.84324379,-1.482197413
ecoli_00557,2.4642473918,0.8041919925000001,0.581031065,-1.552997037
ecoli_00558,-1.7854980923000001,1.1038400955,1.276430801,-1.822068424
ecoli_00559,-2.3438663465,1.2062942965,1.17005898,-1.676413541
ecoli_00560,-2.8120233894,1.4434096435,1.084710407,-1.107945643
ecoli_00561,-1.9833850914000002,1.3196607935,1.133560227,-1.117974627
ecoli_00562,-0.5659048203,1.0722596625,1.294898307,-0.6822495310000001
ecoli_00563,-0.8820373847,1.3946653145,1.647078226,-0.544358599
ecoli_00564,1.2863348475,-1.1464504355,0.5052713520000001,-1.719270903
ecoli_00565,0.8707296475,-1.1470660525,0.7798229520000001,-1.639157298
ecoli_00566,3.76667201,0.9349094045,0.92547447,-1.001056351
ecoli_00567,3.9480620853,0.9298059035,1.231852309,-0.924953393
ecoli_00568,2.0956673697,-1.2231503985,0.290628584,-1.332810577
ecoli_00569,2.3048779711,-0.9856811735000001,0.253442147,-1.565816356
ecoli_00570,2.1447419683,-1.2745606005,0.28633508,-1.325424127
ecoli_00571,2.0100770372,-1.1164611505,0.20333671,-1.224444186
ecoli_00572,3.6262006416,0.1670953395,0.739205108,-1.410460582
ecoli_00573,3.6758811534999998,0.5377218505,0.8819745160000001,-1.36905494
ecoli_00574,3.0826818515,0.1716529875,1.010636983,-1.219511512
ecoli_00575,3.0033337862,0.12579792950000002,0.8712734620000001,-1.264364292
ecoli_00576,1.6343781325,-0.37611418350000003,0.16813724600000002,-1.817913886
ecoli_00577,1.4628477412,0.4057820355,0.561158727,-1.4626096560000001
ecoli_00578,0.6376113389,0.4633254035,0.6735040480000001,-1.163490345
ecoli_00579,-1.8224788963,0.6503636005,0.318186265,-1.009209707
ecoli_00580,3.5895878088,0.2620325335,0.5157426350000001,-1.1876299399999999
ecoli_00581,2.5145532726,0.1072581365,0.776368248,-1.74433204
ecoli_00582,2.3487466283,-0.9595768685,0.7528421860000001,-1.4441622920000001
ecoli_00583,2.2337925926,-1.0741007875,0.517068229,-1.5112599580000001
ecoli_00584,8.3424366101,0.6358124325,1.4813960160000001,-0.8045464040000001
ecoli_00585,7.8274184579,0.8041908605,1.462095315,-1.027962881
ecoli_00586,6.4580242005,-1.5317856785,0.202122403,-1.822559111
ecoli_00587,5.538670165,-1.5079998045,0.05521744,-1.8339119460000002
ecoli_00588,6.3715735957,-1.4855387764999999,-0.014646014,-1.582897443
ecoli_00589,6.4581743357,-1.3970079235,0.190675383,-1.551063957
ecoli_00590,6.4257516659,-0.30487640650000003,0.920294346,-1.232460602
ecoli_00591,6.8587147723,-0.11276651650000001,0.850241786,-1.01042452
ecoli_00592,1.4736407729,0.4202300265,1.0569669720000001,-0.9133406140000001
ecoli_00593,1.3153229382,0.5307200255,1.070448613,-1.084211844
ecoli_00594,0.9567822403,0.5320335285000001,1.142158833,-1.6431339660000002
ecoli_00595,-0.0542831597,0.5291665205,1.04595643,-1.06183869
ecoli_00596,-0.5101261448000001,0.3134688765,1.034909768,-1.166982912
ecoli_00597,0.7408281517,0.2770677805,1.293107985,-1.430605812
ecoli_00598,0.028426609300000003,1.2912088425000001,0.9113119030000001,-0.857293548
ecoli_00599,0.700279422,1.2292475445,1.329318559,-1.090820782
ecoli_00600,-1.7396885725,0.8883729305,1.902545128,-1.582087353
ecoli_00601,-1.2499603573,0.7804803435000001,1.465722612,-2.352628693
ecoli_00602,1.0851596504,0.6593160615,1.538111513,-1.717284403
ecoli_00603,0.3942205543,0.4120804525,1.307877558,-2.137418945
ecoli_00604,1.0089113019,0.8322760145,1.5231887419999999,-1.702866072
ecoli_00605,-0.10463158600000001,0.7039360575,1.491431744,-1.776647954
ecoli_00606,1.5776525648000002,0.11237295750000001,1.461160386,-2.170846832
ecoli_00607,2.0201104385,0.8157440895,1.288543446,-1.7495559250000001
ecoli_00608,4.1906940457,0.2990829655,1.459453428,-1.80928438
ecoli_00609,3.6431698286,0.8058615125,1.346613172,-1.456714509
ecoli_00610,2.4435216351,0.8409728135000001,1.380110897,-1.702342755
ecoli_00611,0.40946443520000003,0.6580648025,1.4253211540000001,-1.53186881
ecoli_00612,2.2501872994,1.2726678535,1.026874318,-1.6877641570000002
ecoli_00613,2.5532360709,1.1652885305,1.187461794,-1.542531759
ecoli_00614,2.2092964727,0.9740049935,1.21944039,-1.7949912010000002
ecoli_00615,1.0556514365,0.47642730650000004,0.353890923,-2.246159247
ecoli_00616,2.4113819927,0.9040674775,1.206202925,-1.473158215
ecoli_00617,2.719523871,0.9506573715000001,1.2678057520000001,-1.563220838
ecoli_00618,2.6241706988,-1.3154973785,0.248309098,-1.662769905
ecoli_00619,2.5602069395,-1.3033233245,0.29828159200000004,-1.6886823290000001
ecoli_00620,1.2312961134,-0.6484764715,0.811947822,-0.39875870500000005
ecoli_00621,1.2615813002,-0.6259778815,0.7992387150000001,-0.391051107
ecoli_00622,-0.46918904600000005,-0.5715353095,1.637120538,-0.375586866
ecoli_00623,-0.3621848901,-0.5301067975,1.416638727,-0.139513182
ecoli_00624,-0.5947910524000001,-0.41835527050000004,2.4413979120000002,-0.192505427
ecoli_00625,-0.3667504824,-0.5942564775,2.427740235,-0.287342484
ecoli_00626,-0.3816018517,-0.8048236175,2.149484563,-0.742257107
ecoli_00627,0.1527949525,-0.7867558765,2.086258569,-0.528628479
ecoli_00628,0.0611160024,0.0485411715,2.4332647830000003,0.041732112
ecoli_00629,-1.3450215579,0.4922092085,2.564546405,-0.009058026
ecoli_00630,-0.49169170770000004,-0.4513990465,1.79250376,-0.30633518
ecoli_00631,-0.5143231152000001,-0.7057216955000001,1.698859981,-0.41369292
ecoli_00632,-0.0198386649,-0.6467201435000001,1.425659937,-0.530712176
ecoli_00633,-0.5310354171,-0.38688887450000004,1.4281322300000001,-0.49929856800000005
ecoli_00634,0.09744069720000001,-0.8715453895,1.438701675,-0.7642572980000001
ecoli_00635,-0.0846419308,-0.8455055795,1.615104547,-0.49129162200000004
ecoli_00636,0.404316651,-0.5266700615000001,1.071165693,-0.09940512200000001
ecoli_00637,0.1849493555,-0.8846732485000001,1.013779341,-0.088428562
ecoli_00638,-0.2271105393,-0.5600262795000001,1.616691499,-0.461004332
ecoli_00639,-0.1848952037,-0.5405834255,1.5550636230000001,-0.395356676
ecoli_00640,0.6870394537000001,-0.1522621995,1.092855557,-0.034457273000000004
ecoli_00641,0.5712052986,0.0827339225,0.9106847730000001,0.106596071
ecoli_00642,0.0989627367,-0.7192683015,1.8623592050000002,-0.43270168800000003
ecoli_00643,0.47942575660000003,-0.8356039585,1.650794359,-0.33128528
ecoli_00644,0.31371640900000003,-0.6209361955,1.393878617,-0.34578115800000003
ecoli_00645,-0.0680995745,-0.6234067585,1.295749564,-0.385734679
ecoli_00646,0.411185895,-0.3526005105,1.159590777,-0.422204389
ecoli_00647,-0.2664521683,-0.2382056945,1.189854406,-0.41771204300000003
ecoli_00648,-0.32459893100000003,-0.4844784935,1.5872571070000001,-0.602886508
ecoli_00649,-0.18573409670000002,-0.5084565555,1.681969674,-0.49507383600000004
ecoli_00650,-1.0156159499,-0.7052495095,1.615657345,-0.40644334800000004
ecoli_00651,0.0170973719,-0.5449747665,1.637716379,-0.5293039930000001
ecoli_00652,-1.2055701076,0.3706484315,0.9475102780000001,0.124386009
ecoli_00653,-1.1412729238,-0.3207113635,1.172952831,0.23244687300000003
ecoli_00654,-0.09102462,-0.5882851465,1.527592463,-0.466290847
ecoli_00655,-0.4262766016,-0.1838294355,1.783106799,-0.442876888
ecoli_00656,-0.4040036736,-0.5251681305,1.834511558,-0.203364223
ecoli_00657,-0.0672698957,-0.6157982495000001,1.763297047,-0.445685319
ecoli_00658,-0.0067631725,-0.6781730855,1.8490406460000002,-0.775108326
ecoli_00659,0.5374977959,-0.1792207845,1.933924996,-0.6344708920000001
ecoli_00660,-0.6126498274000001,0.2118777375,1.527117829,-0.108601234
ecoli_00661,-0.28438718360000004,-0.17397676750000002,1.441389325,-0.022009346000000003
ecoli_00662,-0.3490414412,-0.7280252935,2.075346462,-0.5777377
ecoli_00663,-0.0980317357,-0.6255185095,2.058310267,-0.6967792700000001
ecoli_00664,-1.2262694987,0.0550240265,2.027107266,0.131913569
ecoli_00665,-0.551882392,0.0468335865,1.909201171,0.06480649100000001
ecoli_00666,0.4807246511,-0.6356319845,1.602329787,-0.38217247400000004
ecoli_00667,0.2459281106,0.0773582265,1.863225106,-0.17858785400000002
ecoli_00668,-0.3523494434,-0.0343406905,1.194653394,0.107919575
ecoli_00669,-0.3520051038,-0.3677890555,1.124375996,-0.21716458200000002
ecoli_00670,-0.2451637114,-0.6981109935,1.150735544,-0.35876935400000004
ecoli_00671,-0.15084358550000002,-0.6990219215,1.025651387,-0.295762937
ecoli_00672,-0.1314482023,-0.7225978405,1.020288912,-0.608831683
ecoli_00673,0.2505263205,-0.0710217615,1.187793632,0.050177144
ecoli_00674,0.5049474548,-0.5814446565,2.046839591,-0.6632454630000001
ecoli_00675,0.6219880625,-0.6788214165,2.153302712,-0.701190616
ecoli_00676,0.0264007124,-0.6165628575000001,1.656218757,-0.6899851730000001
ecoli_00677,-0.4219373588,-0.5709293695000001,1.756454734,-0.5841863340000001
ecoli_00678,-1.0793243986,-0.4863687195,1.060338327,-0.04530343
ecoli_00679,-1.2239814269,-0.5828661555,1.092192582,-0.041043006
ecoli_00680,-0.0167056169,-0.2169916325,2.285180904,-0.38768525800000003
ecoli_00681,-0.1624208926,-0.0765430045,2.345303202,-0.13071592
ecoli_00682,-0.8021715994,-0.5418026195,1.753207083,-0.33364773600000003
ecoli_00683,-0.6552455777,-0.5980423995,1.720374655,-0.31980368200000003
ecoli_00684,0.39334557880000004,-0.36908675950000003,2.125085207,-0.45595083000000003
ecoli_00685,-0.17442858390000002,0.0041311475000000005,2.261788997,-0.212597003
ecoli_00686,-0.0425102525,-0.6051959655,1.954246451,-0.9139340920000001
ecoli_00687,-1.1520074946,-0.3430710795,1.931151314,-0.42606329800000003
ecoli_00688,-0.9695345154,-0.3972080535,1.119029535,-0.76915454
ecoli_00689,-0.1782115408,-0.4680608415,1.0715815929999999,-0.666941014
ecoli_00690,-1.0928292484,-0.44167082950000003,1.246713721,0.190164465
ecoli_00691,-1.3849598942,-0.41895731550000004,1.3701108180000001,0.264063895
ecoli_00692,-1.5803908579,-0.2399375625,1.147449165,0.14962983400000002
ecoli_00693,-1.8709868587,0.6118823245,1.167748287,0.208487836
ecoli_00694,-1.3873044981,-0.0306499065,1.238687405,0.260984103
ecoli_00695,-1.3297124823,0.1200162495,0.948987192,0.19914319200000002
ecoli_00696,-0.45011542520000003,-0.2282469205,1.278561429,0.133433879
ecoli_00697,-0.0579929946,-0.4611621175,1.194684981,0.10636835700000001
ecoli_00698,-0.2140915582,-0.34059424250000003,1.8772699130000001,-0.6959267490000001
ecoli_00699,-0.38137081710000004,-0.2204197265,1.875225564,-0.40859213800000005
ecoli_00700,-0.4058167582,-0.5696340935,2.29497515,-0.560252614
ecoli_00701,0.0513202716,-0.6285458545,2.243679101,-0.578281946
ecoli_00702,-0.8395274719,-0.4028613245,2.1228126,-0.22980050100000002
ecoli_00703,-0.6161688539,0.31529569350000003,2.228314085,-0.11936218600000001
ecoli_00704,-0.7907418052,-0.5151786055,1.569545946,-0.303700511
ecoli_00705,-0.6532873329000001,-0.6412762615,1.543167766,-0.426748308
ecoli_00706,0.2657717603,-0.7366920725,1.560335818,-0.711600063
ecoli_00707,-0.406632698,-0.6230201365,1.5615858180000002,-0.611705289
ecoli_00708,-0.1194109242,-0.5256870845,1.716987134,-0.581066769
ecoli_00709,-0.2977846314,-0.6941509485,1.5147074260000002,-0.5829936130000001
ecoli_00710,0.0511437631,-0.5803726905000001,2.188930516,-0.575091325
ecoli_00711,-0.5801554003,-0.1963281935,2.380597383,-0.285772236
ecoli_00712,-0.9296015299,-0.5362346425,2.594352515,-0.290203366
ecoli_00713,-0.09412956060000001,-0.3505754385,2.574366791,0.020362978
ecoli_00714,-1.4948014837999999,-0.0080062455,1.237880994,0.33845054500000005
ecoli_00715,-1.665033113,-0.050725873500000004,1.371788028,0.299287668
ecoli_00716,19.8713660987,-0.5325939595,0.532714741,-0.447853119
ecoli_00717,20.4913736295,-1.3035899845,0.72747801,-1.4270990669999999
ecoli_00718,20.1854155435,-1.8307222725,0.922519885,-1.480592885
ecoli_00719,20.0788454803,-1.3087500965,0.84597987,-1.216034535
ecoli_00720,20.3911506317,-1.5146393455,0.495498826,-1.6254658960000001
ecoli_00721,20.5342217015,-1.4844009224999999,0.7619982200000001,-1.445661058
ecoli_00722,20.2637321347,-0.7809510865,0.982880297,-0.40470685900000003
ecoli_00723,11.6676792137,-0.1949464745,0.642458641,0.145869612
ecoli_00724,16.6735502024,-0.2105738665,0.754429942,-0.342207317
ecoli_00725,19.4951062639,-0.8678995875000001,0.887765326,-1.021053178
ecoli_00727,19.7529190797,-0.7120463765,1.078296491,-0.629077643
ecoli_00728,11.9308912776,-0.3645475455,0.741312972,-0.318526505
ecoli_00729,16.9418205117,-1.1821651995,0.689933569,-1.26086265
ecoli_00730,17.1229015247,-0.43906646250000003,0.8653691210000001,-0.48744210400000004
ecoli_00731,17.1254832917,-1.7802568735,0.6246171380000001,-1.649484194
ecoli_00732,17.2821465102,-1.7081215825,0.637479848,-1.55488845
ecoli_00733,16.0456473089,-0.0196180925,0.499263275,-0.31129315500000004
ecoli_00734,14.323079843,-0.9387673735000001,0.895610369,-1.025699911
