,A,GlaR,RpoS,Crp,hns,Lrp
SRX2391461,-0.681452401,-0.4503686599,-0.028977580200000002,0.0065400067,0.1019474477,-0.1994761578
SRX2391462,-0.7707787961,-0.3971386203,-0.0269183526,0.0613117897,0.037013244300000005,-0.17609901020000002
SRX2391463,-0.5129912494000001,-0.3687892582,0.0030864833,0.0752505852,-0.0494918996,-0.21542465400000002
SRX2391464,-0.684672633,-0.3131330411,-0.1260736549,0.0646232551,-0.013583082500000001,-0.22634776210000002
SRX2391465,-0.5573319280000001,-0.3091870512,-0.0071009044,0.0745769649,0.026219721300000002,-0.2073601722
SRX2391466,-0.0486968542,-0.2730183792,-0.07065822220000001,0.0132959954,-0.0315348149,-0.2382485523
SRX2391467,0.0157455024,-0.0305479781,-0.0439860596,0.0309166155,0.0241557404,0.0114144233
SRX2391468,-0.2167660699,-0.0493403669,0.0331372216,0.050854043200000004,0.0961707562,0.1187371428
SRX2391469,0.26224956120000004,-0.0160695232,-0.0420898373,0.0781229599,0.0584129112,0.034663033100000004
SRX2391470,2.5568812227,0.19979654800000002,0.6090305182,0.269221989,0.2910849391,0.0548031132
SRX2391471,1.7134065918,0.1219796016,0.16230046850000002,0.0489485095,0.13582894580000002,-0.5935767820000001
SRX2391472,0.9022125579,-0.2264001863,0.2343889959,0.2725286431,0.4278386534,-0.1909418746
SRX2391473,0.3509232995,-0.3048152905,0.0016003146,0.079938994,0.3048038758,-0.2649798333
SRX2391474,-0.5498106769000001,-0.47756846810000003,-0.10262556490000001,-0.0319597258,0.1980476545,-0.3598604976
SRX2391475,0.4767123756,-0.2880170436,0.263338674,0.2169729199,0.29466149820000004,-0.12564328630000002
SRX2391476,0.8226943874,-0.19309357970000002,0.3080094476,0.3349589161,0.2168045996,0.024837331400000003
SRX2391477,-1.0482045117,-0.7602758091,-0.053261284000000006,0.1103821889,0.1299585195,-0.1600792677
SRX2391478,-0.8237894192,-0.56149308,-0.0478062818,0.3563764866,0.3643115214,-0.2443708622
SRX2391479,0.5751990729,-0.133325101,0.24986148560000002,0.3086663712,0.19918211460000002,-0.0354330566
SRX2391480,1.1365926902,-0.34545340290000004,0.2597858686,0.48358926430000004,0.2555580606,-0.0257498282
SRX2391481,0.5996753929,-0.22655980790000002,0.1956587998,0.3481544716,0.14864720080000002,0.0226273508
SRX2391482,1.3327834605,-0.0699150268,0.3444429299,0.48077671120000004,0.23601071810000002,-0.0055594918
SRX2391483,0.1085295701,-0.3249621138,-0.0919173263,0.2107291755,0.026376848600000002,-0.1610405185
SRX2391484,-0.0301157329,-0.3074970414,-0.1559284193,-0.0935369191,-0.0177461109,-0.5409571444
SRX2391485,-0.1120067508,-0.4142446864,-0.3117323329,-0.24873146470000002,-0.0358489352,-0.8863760958
SRX2391486,-1.3231951886,-0.7577016284,-0.3549788984,-0.2016487162,0.1677987397,-0.5739675721
SRX2391487,-2.2491796393,-0.9588783005,-0.2191486229,-0.14117476780000002,0.2223222725,-0.35742637860000004
SRX2391488,-2.0865598259,-1.0188555442,-0.2554337699,-0.126103141,0.12640954840000002,-0.3441431397
SRX2391489,-1.9162966135000001,-0.9448540333000001,-0.15975841840000002,-0.1334760396,0.1018391082,-0.2065336064
SRX2391490,-1.6403282505,-0.7623094732,-0.15243856690000002,-0.0672349899,-0.0320416944,-0.21575722020000002
SRX2391491,-0.7765124216,-0.6014163391,-0.14854090690000002,0.0576004129,0.0326113629,-0.26116448070000003
SRX2391492,-1.0762397052,-0.4583290849,0.0533523106,0.2009926933,0.0948728498,-0.0574362878
SRX2391493,-0.2136633905,-0.4425659967,-0.0942249879,0.1707298308,0.022979296700000002,-0.1680130121
SRX2391494,-0.24797748730000002,-0.3094341748,-0.06799396270000001,0.0692396961,-0.0339192791,-0.2236464386
SRX2391495,-0.0157455024,0.0305479781,0.0439860596,-0.0309166155,-0.0241557404,-0.0114144233
SRX2391496,-0.0215555925,-0.0957051908,-0.0276449604,-0.0359995768,0.0171324229,-0.0016717844
SRX2391497,0.0349563566,-0.24914006430000002,-0.1012084702,0.058544858000000005,-0.0055406804,0.0220153869
SRX2391498,1.2360655552,-0.0126874052,0.30589295710000003,-0.048752147,0.0720917835,-0.26527329450000003
SRX2391499,0.8125869292,-0.0454584826,0.0795924583,0.0814724538,0.2149673657,-0.5191797847
SRX2391500,-0.5856295713,-0.3941441787,0.0206000678,0.14086945920000002,0.4426653135,-0.2924074514
SRX2391501,-1.1127920559,-0.699284246,-0.3247070877,-0.0582763844,0.2630859134,-0.4826835404
SRX2391502,-1.5846326725000002,-0.8125147524,-0.39807763690000003,-0.2331385879,0.1104836886,-0.5789143734000001
SRX2391503,-1.1384823694,-0.47633059250000004,0.045134451900000004,0.0354719414,0.42213215130000004,-0.4056403093
SRX2391505,-0.9507867491,-0.713368022,0.1301877645,0.305318221,0.2899702461,-0.0507749616
SRX2391506,-1.5665857564999999,-0.7569785574,-0.13219797960000002,0.0945138693,0.16222202460000001,-0.1264807345
SRX2391507,-2.3014891807,-0.9736899222000001,-0.2535108333,-0.0124149267,0.1260205742,-0.26857900160000003
SRX2391508,-0.8747835385,-0.3725110079,0.48425317040000004,0.3356911857,0.2901858285,0.20145378560000002
SRX2391510,0.5839253080000001,-0.243370945,0.2794221789,0.41076687230000003,0.1874508744,-0.0207410902
SRX2391512,1.4297449238,-0.0583201879,0.3854533687,0.3983587121,0.1681070569,-0.13657868
SRX2391513,0.5751753131,-0.20411623750000002,0.1738750254,0.2226821065,0.1034334877,-0.1272445382
SRX2391514,-0.1033292378,-0.40855049520000003,0.019325781900000002,0.03072544,-0.0618767899,-0.275260704
SRX5632598,1.178268033,1.1776909389,0.9622415594,0.9297661229,0.6336541954,1.0529664688
SRX5632599,0.8628805724,0.7585508529,0.7550729143,0.5458194559,0.7196844181000001,0.5934989137000001
SRX5632600,9.7940140478,2.9793176975,1.8153011222000002,0.8896791535,0.8762838597,1.6911946732
SRX5632601,8.1805295874,2.3677357245,1.6305390598,0.7544298497,0.8828125040000001,1.2926306545
SRX5632602,7.6693995556,2.8407027106,2.66022843,0.9083268103000001,1.7152896974,1.7992458798
SRX5632603,10.3305171879,1.0429300031,2.0770640183,0.8378540299,0.3603172532,1.6317869199000001
SRX5632604,9.8436811831,1.9169028016,2.5665020116,1.2087494064,0.9959623885000001,1.9179679401
SRX5632605,8.4284331128,2.5048922557,2.8456212339,1.1494446188,1.3755816918,1.9506005048000001
SRX5632606,2.8093982346,0.5207534939,1.1736554388,0.7221774194,0.9567260299,1.0429010839
SRX5632607,-0.8167862782,0.4805632896,0.2661366081,0.3322589038,0.1909253236,0.20242967750000002
SRX5632608,0.0869604244,0.7261426537,-0.0111502136,-0.0405799602,0.028115640100000002,-0.2145704015
SRX5632609,0.9796455690000001,-0.0454155532,0.2054542597,0.0211711041,0.2157337189,0.1365822075
SRX5632610,0.0189141477,1.387654391,0.7391266073,0.32684287360000003,0.5267287369,0.5004617771000001
SRX5632611,-1.0666059934,-0.6807271005000001,-0.19430404610000002,0.019408856000000002,-0.24384935900000002,0.0779881941
SRX5632612,0.0755935846,0.8117625726000001,0.7199340907,0.3689308805,0.2835569584,0.2948986122
SRX5632613,-1.0393695647,0.7645437194,1.2277820302,0.221949515,1.0025950488,0.8446496959
SRX5632614,-0.3695205118,0.4410147619,0.0215407991,0.1618995187,0.1876885027,0.0426769097
SRX5632615,0.5199813491,0.6912531572,-0.0150692206,0.2420582473,0.2157943829,-0.1246075155
ERX2874132,-4.0669178125,-1.5118640816,0.0663741888,0.4265026615,-0.1594082825,0.6757019487
ERX2874133,-3.4330838989,-0.5309931125,0.4506381236,0.7271404589,-0.1992768385,0.9323828138
ERX2874134,-14.750508029,-3.1424718188,0.28768228490000003,0.8519065269,-0.638115424,2.3501929199
ERX2874135,-14.5436406638,-3.1449387745,0.1535386401,0.5921076495,-0.7539193862,2.100328289
ERX2874136,-17.0466278138,-3.3530170372,0.15565523180000002,1.0354136519,-0.8231322940000001,1.9308596665
ERX2874137,-18.1750484004,-3.3674549774,0.131350726,0.7451035267,-0.5832445405000001,1.5144632754
ERX2874138,-2.5755741145,-0.0030688911000000003,0.7917607625,0.8182462086000001,-0.30834232030000003,1.4066131713
ERX2874139,-2.1337879099,0.4495198742,0.6527340802,0.7045028161,-0.0989112743,1.326672425
ERX2874140,-0.817880253,-0.38402101510000003,-0.0220604303,-0.139956359,-0.0346395345,-0.0295048368
ERX2874141,0.817880253,0.38402101510000003,0.0220604303,0.139956359,0.0346395345,0.0295048368
ERX2874142,-11.0598761861,-2.2018880811,1.0835072224,0.5908025523,-0.5317704004,1.8077817754
ERX2874143,-11.2466048853,-1.9537012653999999,0.9596565713,0.9994652368,-0.4663651392,1.8459966822
ERX2874144,-1.6787207670000002,0.2060882679,0.5855899905,0.7827099169,-1.5940724927,0.9331261512000001
ERX2874145,-1.6573932604000001,0.5980228353,0.5974975256,0.7206732189,-1.6965531313,0.8973512676000001
ERX2874146,-0.5069843693,0.3642278219,0.3973549986,0.5565290979,-0.0464424086,0.3802912829
ERX2874147,0.6229023664000001,1.158697845,0.3463440169,0.5652993358,0.1727365962,0.6705792629
SRX1300292,0.7483741758,-0.0347494325,0.0319115236,-0.2183604482,-0.0904913841,-0.2334562051
SRX1300293,-0.7483741758,0.0347494325,-0.0319115236,0.2183604482,0.0904913841,0.2334562051
SRX1300299,3.5612620558,-3.5642601283,0.1755425277,0.0496916416,0.1168897185,0.1000086642
SRX1300300,2.4955260546,-4.0815081873,0.024489941100000003,0.2503393265,0.3090398253,0.2055265863
SRX1300304,1.3566502591,-3.4069557589,-0.2854373702,0.39555321730000004,0.0824642456,0.60750059
SRX1300305,4.1874546284,-2.8903199466,0.3764522019,0.11605645020000001,0.0560094301,0.29557788560000003
SRX1300306,3.5442319488000003,-3.1496912154,0.2949215998,0.2931170004,0.13183338490000002,0.33007335660000003
SRX1300310,1.5522128271,-2.8748688325,-0.0268914219,0.3087574011,0.0510257579,0.5622904888
SRX1300311,1.7437128633999999,-2.7152972784,0.056630553900000005,0.0756466625,-0.2423606835,0.5628398447
SRX7291195,3.4920042121,0.7011903695,0.8425441532,0.2997067975,0.2570271763,0.6647280133
SRX7291196,3.7085920036999998,0.5838174353000001,0.6879051231000001,0.2171652813,0.3642638681,0.712135256
SRX7291197,3.7779898837,0.8006800088,0.6686345142,0.20048826090000002,0.3064102266,0.6685773982000001
SRX7291198,-0.0456441433,-0.0828497624,-0.5242501190000001,0.0055111309,0.074538774,-0.11956988630000001
SRX7291199,0.0415661992,0.06501901410000001,0.3029605819,0.0383910612,-0.0099106299,0.1826341877
SRX7291200,0.0040779442,0.0178307483,0.22128953710000002,-0.0439021921,-0.0646281441,-0.06306430140000001
SRX7291201,3.8242290719,0.6594721772000001,0.5729494946,0.2526018277,0.3304941907,0.8489266886
SRX7291202,3.5621117199,0.6197864282000001,0.8031390428,0.270288277,0.4013316173,1.0205093792
SRX7291203,3.631421734,0.6294016637000001,0.5992687779,0.2825423364,0.4047186468,0.8326768395
SRX7291204,-0.0820203486,-0.1957711765,-0.2291631891,0.1877512114,-0.0314011659,0.0820648707
SRX7291205,-0.1727634273,-0.1217361703,-0.18907728040000002,0.1650360705,0.042924114900000004,-0.0366604052
SRX7291206,0.056480371700000004,-0.1206145547,-0.1244349435,0.1449864971,0.0348367673,0.07738094720000001
SRX2436955,2.2807711068,0.47161654610000003,1.097039597,0.45212262210000004,-0.3719097631,0.98174364
SRX2436956,-6.8192943522,-0.8538650891,-0.9273947829,0.0515482653,-0.1004838587,-0.0207328052
SRX2436957,-7.1168598581,-0.7854996872000001,-1.0439189205,0.1563578091,-0.1363042532,0.0260785233
SRX2436958,-5.6271617235,-0.7098171524,-0.8374599219000001,0.2851965476,-0.2846288023,0.101717161
SRX2436959,1.4826981372999999,0.5931623153000001,-0.0241568321,0.1360930215,-0.4296580501,0.2935515267
SRX2436960,-3.8944145589,-0.0596451126,-0.0860494442,0.1526137479,0.045136789600000005,0.3025870001
SRX2436961,-3.7665608004999998,0.038407059800000004,-0.2103483814,0.7470542054,-0.1059539697,0.5249678536
SRX2436962,-5.9140055944,-0.0364208737,-0.7525754931,-0.0330759678,0.2258490008,0.08087034130000001
SRX2436963,-1.8332810933,-0.0049809591000000005,-0.0423046222,0.0921125297,-0.47975217700000006,-0.4273930607
SRX2436964,-7.0562212626,-0.4133352536,-2.0566938058,0.0459686345,0.2753415236,0.3959760323
SRX2436965,-9.248917778,-0.6515002836,-0.9828317065000001,-1.7381250601,-0.9815861442,-0.7719558461
SRX2436966,-4.2716014494,-0.010274494700000001,-0.5097708088,0.1060124781,-0.3087478254,0.4110651925
SRX2436967,-3.8523274504,-0.1433088652,-0.2337895701,0.7565786075,-0.10767101450000001,0.4524613831
SRX2436969,-2.00882833,-0.08514770020000001,0.5081283672,-0.0206086192,-0.45504732480000004,-0.3402133586
SRX2436970,-4.1551837111,-0.0029378087,-0.47408949180000004,0.2191212157,-0.1784720246,0.3635407714
SRX2436971,-3.5786517135,-0.1545574633,-0.6043009345,0.701250519,-0.1390028699,0.5364978286000001
SRX2437029,-5.4507951845000004,0.030359664,-0.6240025128000001,0.0061447768000000005,0.1736260885,0.06895210660000001
SRX2437030,2.4861291921,0.2441521988,0.9201684831,0.5616911087,-0.27164307,0.7655117353
SRX2437031,-0.7144240955000001,0.2479061286,0.4262621594,0.2075206627,0.2077827392,0.7802801155
SRX2437032,-0.3371424026,0.2455124826,-0.0907873793,0.07605606050000001,0.29997996050000003,0.9563882946000001
SRX2437033,0.5947100008,-0.31660192460000003,-0.6271696783,-0.0229880917,0.1029299878,-0.7213502885
SRX2437034,-9.2972053666,-0.465207413,-0.9878038137,-1.7211272316000001,-1.3674103504000001,-0.9132371755
SRX2437035,-2.2705350078,-0.0914285489,0.1061579939,0.33539129840000004,-0.36110479560000003,0.6874173466
SRX2437036,-2.5156156725,-0.1502816402,0.0811030881,0.37333806010000004,-0.5273915313,0.43755669999999997
SRX2437037,-6.4211577234,-0.4361153005,-1.4706241186,0.1027974094,0.08841543040000001,-0.1640173815
SRX2437038,-4.4600163372,0.1394083463,-0.4671100716,0.2542201101,-0.13269625570000002,0.4633929518
SRX2437039,0.8782219309,0.08568208640000001,0.291305217,0.1532453091,0.2522664448,0.2677716827
SRX2437040,-2.4111540361,-0.12489426340000001,0.0806200884,0.3624937381,-0.48692241550000004,0.418327859
SRX2437041,2.4665596844,0.39761157140000003,1.2349298928,0.5062765036,-0.4461017364,1.0090743947
SRX2437042,0.20488649280000001,-0.6506352162,-0.5168503485,-0.3269025847,0.2538424899,-0.4506276375
SRX2437043,-6.0410399455,-0.3411149016,-1.5198680512,0.09219357800000001,-0.0103089075,0.08505589720000001
SRX2437044,1.7331593597000001,-0.11489721300000001,0.0755731168,-0.2945282879,0.2476559297,-0.3584072742
SRX4705203,-0.1961465963,0.1326571254,0.6045900864,-0.385355987,-0.3995743255,0.5133438553
SRX4705204,4.4199197985,0.0029379180000000003,0.6665521292000001,-0.6930073795,-0.5051173318000001,0.7046198992
SRX4705205,4.0075229418,0.1334341669,0.5463657323000001,-0.7755713976,-0.5683179356,0.5004833076
SRX4705206,4.1347041423,0.09425462920000001,0.6278999625,-0.6576656106000001,-0.6196273183000001,0.35441214860000003
SRX4705207,2.3011971552,0.6088325234,1.5070312818,-0.1341736427,0.8182663423000001,1.6410904541
SRX4705208,-1.3210947067,-0.11551737940000001,0.8280153045,-0.5635110724,0.6574174028,0.47678163370000004
SRX4705209,2.1827774992,0.41376239800000003,1.5406839391,-0.1045202598,0.8539069389,1.1553954099000001
SRX4705210,2.6020242299,0.1779302451,2.2125833362,-0.5514972085000001,0.4270401478,1.2420197492
SRX4705211,1.1612085404,-0.0766528081,1.7876219128000002,-0.5907591781,0.3057844903,1.1230839757
SRX4705212,1.7846800203000002,0.077572688,1.9715246501,-0.5379723588,0.3815134859,1.25345319
SRX4705213,-1.0712230986,-0.2172570903,-0.2027626566,0.5884298837,-0.0514692571,-0.2813310122
SRX4705214,-1.2227835834,-0.21702006070000002,-0.1722772558,0.5233414408,-0.08890384350000001,0.22121202140000001
SRX4705215,1.2689905087,0.1657777453,-0.0238262804,-0.4463507494,0.0282034008,0.1647737698
SRX4705216,-1.2283328988,-0.0668302881,-0.3323414589,0.4678437997,-0.20737839730000002,-0.2282206069
SRX4705217,0.8603756282,-0.008538586800000001,0.09276473390000001,-0.7475887920000001,0.2889934849,-0.1912132611
SRX4705218,1.3929734438999999,0.34386828070000003,0.6384429179000001,-0.38567558290000004,0.0305546122,0.314779089
SRX4705219,3.4061432764,0.0380667196,1.0306032465,-0.31419254,-0.44535358700000005,0.47990500760000004
SRX4705220,3.6657922742,-0.3128131173,1.0620790756,-0.1236678575,-0.306990557,0.4767462776
SRX4705221,5.8959103535,0.7428143616,1.1761166277,-0.7518707576,-0.7320052409000001,0.4950159114
SRX4705222,3.7858413405,0.1281564596,1.0781661632,-0.10341932470000001,-0.49582002880000003,0.6584069299
SRX4705223,-1.00042633,-0.1443744261,0.5970242542,-0.31786441590000003,-0.5767303165000001,0.3264376297
SRX4705224,-0.6481370215000001,-0.1873106501,0.41313108940000004,-0.5855978821,-0.1629885837,0.4841839974
SRX4705225,2.2013908731,-0.5399162577000001,0.6560503050000001,-0.9927383484000001,-0.48575719840000003,0.9759841434000001
SRX4705226,1.5990773509,-0.5649051515,0.5163063446,-1.0770436531,-0.6388222610000001,0.6436066375
SRX4705227,1.2483372885,-0.5227646507,0.5921911449,-0.9319843065000001,-0.838650267,0.0506435357
SRX4705228,1.4639225149000001,0.0016397829,0.4145018807,-0.3099510565,-0.8016365618,0.4709963548
SRX4705229,1.9112335992,0.2142980994,0.3385546109,-0.5033890871,-0.6139088962,0.5467788408
SRX4705230,1.9433728091,0.157431862,0.6707933292,-0.43552663960000004,-0.287425074,0.6440852474000001
SRX4705231,5.722297474,0.6862835171,1.0105470486,-0.9039885132000001,-0.4489432823,0.20524776720000001
SRX4705232,5.6001194149,0.8158366006000001,1.2598023969,-0.882397812,-0.5123378751000001,0.414003043
SRX4705233,10.9515249224,1.3834898092,1.8700815334,-0.1968594431,-0.2272886656,1.0314138197
SRX4705234,0.5239450784,-1.2534918628,1.2053437335,-0.0757624216,-0.9453875653,0.9776055061000001
SRX4705235,-1.0723447553,-0.8088922683,0.8512096507,-1.1352115054,-0.1865236397,0.42285493490000003
SRX4705236,0.6546787238,-0.7898222037,1.0336142905,-0.1630694594,-0.8251469931000001,0.9258231409000001
SRX4705237,0.129800726,-0.7693595369,0.8297124726,-1.1430905682,-0.16361876860000002,0.39252543700000003
SRX4705238,-1.0020705206,-0.9645474346,0.9577840338,-1.1479592129,-0.1793039498,0.3675955966
SRX2038319,4.2525478383,1.0792447441,0.6428626927000001,0.0216952277,0.8134453723,-0.6987594427
SRX2038320,1.7542842489,0.3166288232,0.5569332490000001,0.0089552738,0.7646370964,0.21893339
SRX2038321,2.5486603761,0.8393314335000001,0.45583812900000004,-0.029136735400000002,1.0324515241,-0.32595251140000003
SRX2038322,0.8352498571,-0.08056112060000001,-0.0059625017,-0.22346250180000002,1.1282927925,-0.4676213152
SRX2038323,0.7414467598000001,-0.3715627238,-0.7958093834000001,-0.5950074874,0.1944001789,-0.6919078386
SRX2038324,-2.0213043406,-0.8707902794,-0.9913625079,-0.2819178846,0.4488880236,0.07441603620000001
SRX2038325,2.9065573741,0.1673833352,0.8636873724,-0.2129587413,0.8192872041,-1.4814481066
SRX2038326,1.8343949759,-0.7787822916,0.9692145481000001,-0.6664505470000001,1.2621479943,-0.4922183747
SRX2038327,3.0382380439,0.5475139684,0.5484635499,-0.2899666271,1.2170803733,-0.8995050710000001
SRX2038328,2.8539984261,0.4146088747,0.47975582850000004,-0.0956451908,1.1546751501,-0.0430858747
SRX2038329,0.7718882681,-0.21636777570000001,0.0560243226,-0.534902734,0.53156031,0.328357881
SRX2038330,0.8366593568,-0.26303154300000003,-0.4189636936,-0.09387450950000001,0.4018958288,-0.0534080917
SRX2038331,0.057766332000000004,-0.3826593479,-0.9782229419,-0.4795015226,0.4577782038,0.3174450166
SRX2038332,3.2559481526000003,0.8752996340000001,0.5822594640000001,0.3381492062,0.9002764379,-0.1036710025
SRX2038334,-2.697831857,-1.0300922812,-1.0677223828,-0.2479411708,-0.262260078,-0.3517465696
SRX2038335,-3.5754715888,-0.5321186775,-0.6452112251000001,0.1803691418,0.3425222732,0.5192796098
SRX2038336,-3.9306481482,-0.5554820993,0.1060509201,0.5647813138000001,0.7995975116,0.1308822454
SRX2038337,3.2777755168000002,0.1634258755,-0.601614632,-0.0535453575,0.43580111590000004,-0.424197062
SRX2038338,-1.1916579576,-0.6875060686000001,-0.7106380433,0.0598112988,-0.3017448487,0.4053826272
SRX2038339,0.8118066367000001,0.2154646291,0.48744292520000004,0.1188856227,0.2518614037,-0.4372174062
SRX2038340,-5.2632192488000005,-0.6273900848,-0.1201034834,0.34647646330000004,-0.222408293,0.8743043845
SRX2038341,-3.2535758903,-0.6196497538,-0.49547265960000003,-0.08200134910000001,0.1879661558,0.6255071712
SRX2038342,-2.3762453065,-0.7460760772,-0.7485561418000001,-0.1543697162,-0.4890843193,0.9035958732
SRX2038343,-3.996514489,0.012639495,-0.1073952073,0.5010526678,0.3142079397,0.5011373763
SRX2038344,-3.3702407467,-0.1477753505,-0.5009317645,0.033069829700000004,0.3077435991,0.2909867432
SRX2038345,-1.4821546619000001,-0.8072225464,-0.8764053693,-0.1021128979,0.1788038197,0.0166781812
SRX2038346,-0.1750395979,0.25155909060000003,0.2653966235,-0.5275545316,0.1157789693,-0.2262872166
SRX2038347,-1.6864673542,-0.0014059644000000001,0.8576571565000001,-0.8740408744,0.5130444938000001,0.0553749022
SRX2038348,-0.0997101216,0.5247711657,0.5060509845,-0.6052099843000001,0.1415777017,0.3705303764
SRX2038349,-4.4052999603,-1.2279210413000001,-0.7526508004,-0.520378201,-0.3207439709,0.6758979615
SRX2038350,-2.3527220476,-0.8281971436000001,-0.6745435179,-0.1808186141,-0.2838773316,0.0595006877
SRX2038351,-5.1896652861,-0.9117572992,-0.2096922728,-0.2481074814,-0.213800642,0.6567124508000001
SRX2038352,-4.5398943038,-0.15924014720000002,-0.5210191926000001,-0.1007067708,0.543715835,0.37708467960000003
SRX2038353,-3.0577869718,-1.0347617128,-0.9885591913,-0.2493838519,-0.0083750354,0.2298474415
SRX2038354,-6.6353959741,-0.9012705750000001,-0.5335854546000001,0.0934857714,-0.0373465344,0.5212395903
SRX2038355,-5.1645378925,-0.7475720979,-0.6650077532,0.0258529291,0.1802205077,0.32747520890000004
SRX2038356,-1.2906867789,-0.4063216504,-0.6734272628,-0.7092992376,0.2062926307,0.1956860706
SRX2038357,-3.0608898808,-0.3917386755,0.0677753505,-0.08150652650000001,-0.5117005236000001,0.2933768154
SRX2038358,-1.5917586575,-1.089285742,-0.6635944368000001,-0.38365261440000004,-0.7003631485,0.3530191183
SRX2038359,-4.9196527022000005,-0.4163915442,0.24001536340000001,0.30292598800000003,-0.2187207317,0.8308271177000001
SRX2038360,-2.5991094212,-0.6384952556,-0.39957036030000004,-0.5695966895,-0.054139203600000005,0.3140367952
SRX2038361,-1.9990770159000002,-0.0519311991,0.13779702600000002,-0.5088220601,-0.0185848993,0.4424675904
SRX2038362,-3.2712692822,-0.0392404973,-0.2892728428,-0.5568547845,0.49671234680000004,0.2045211275
SRX2038363,-2.3262740236,-0.06693291180000001,0.063880307,-0.1075832786,0.4824981277,0.570620766
SRX2038364,-0.2803289673,0.2557909367,-0.0446195849,-0.2548516616,0.3482297729,0.1584720506
SRX2038365,-0.0923961385,0.2977547117,0.6790029578,-0.5224634022,-0.1461560235,-0.46978876070000003
SRX2038366,-1.3779623126,-0.08243603470000001,0.5657041852,-0.6997337682,-0.2391000802,-0.5714079609
SRX2038367,-0.5820377629,0.1900027987,0.7180691943,-0.164303206,-0.46783544390000004,-0.2061103138
SRX2038368,-1.6598862824,-0.5437343210000001,-0.4285660378,-0.2838038458,-0.3071428348,0.28556949470000004
SRX2038369,-3.6975702763,-0.5221412132000001,-0.37244374420000004,-0.14120318680000002,-0.4365247042,-0.1080755974
SRX2038370,-1.5438178447,-0.3679627553,-0.5556808697,-0.2275315786,-0.38758173360000003,-0.1668364591
SRX2038371,-3.2088795266,-0.9045852742,-0.1552247884,-0.1971165942,0.3201668684,0.1830116386
SRX2038372,-3.3416551499000002,-0.8085173429,-0.6178347536000001,-0.7030767083,0.0465265411,0.3225783879
SRX2038373,-5.4073156388,-0.7065562252,-0.1980209816,-0.3391076354,0.14940950960000002,0.3390267838
SRX2038374,-5.5684082554,-1.1019434996,-0.2259185498,-0.8919006833,-0.132560216,0.3525498406
SRX2038375,-0.5065015902000001,-0.0116455824,-0.7817842324000001,-0.8480468999,0.5144624051,0.056790971700000005
ERX530520,-0.3895764599,-0.0830964263,-0.0242983062,-0.0552460372,0.0221061546,-0.0900831628
ERX530521,0.9533263999,-0.1242113812,0.7349939390000001,0.2379487723,-0.0756894691,0.09938717050000001
ERX530522,-1.4301324469,0.0384676127,0.42723498790000003,0.1666261772,0.11953000150000001,0.0008525029000000001
ERX530523,-2.2969872324000002,0.1648907553,0.2324750193,0.3038599931,0.2118616721,0.0641294674
ERX530524,0.3895764599,0.0830964263,0.0242983062,0.0552460372,-0.0221061546,0.0900831628
ERX530525,-0.6297674715,0.034024738900000004,0.6642612716,0.2803346536,0.0591923524,0.0428252215
ERX530526,1.2292191261,0.0314879441,0.43708541440000004,-0.038816530200000005,0.1263137037,-0.13102121560000002
ERX530527,-0.2462001113,-0.2414057289,0.7065415546,0.21736006800000002,0.0809025668,-0.0087000389
ERX3212443,-1.7918382805,-0.9377003503,0.9454235623,0.02870798,0.0732094626,0.1026091301
ERX3212444,-2.052650918,-0.5923480464,0.7759384872,0.0422419746,0.0056132335,0.283112284
ERX3212445,-1.9428430528,-0.6542495848000001,0.5711733054,-0.0473495293,0.0423629914,0.27994633280000003
ERX3212446,-0.6583633495,-0.2233088122,0.9374318935,-0.1275263066,0.041954287,0.1902086395
ERX3212447,-0.9028807396,-0.1402237996,0.910492182,-0.1188682696,-0.0160248089,0.11612324360000001
ERX3212448,-0.9926319895000001,-0.2487281955,0.8612305479,-0.0775782685,0.0104782174,0.09240823790000001
ERX3212449,0.14967338800000002,0.066798388,-0.037221874200000005,-0.0172228206,-0.0104948585,0.0016942774
ERX3212450,-0.0594839533,-0.0345425422,0.0013268786,-0.0153227698,0.0124467228,0.021957981
ERX3212451,-0.0901894347,-0.0322558458,0.0358949956,0.032545590400000005,-0.0019518642,-0.0236522584
ERX3212452,-1.8875290966,-1.2890557308,-0.0877083962,0.1223491476,-0.3895044203,-0.0084512318
ERX3212453,-1.6801397346,-1.2772110655,-0.044082464,0.1974911759,-0.42263324150000003,-0.055699941600000004
ERX3212454,-2.1608504862,-0.7865734834,0.0040361203,0.2034264775,0.024469464200000002,-0.0976466485
SRX7478973,-0.5411925504,-0.25303978180000003,-0.3611764005,-0.060392566700000004,-0.0055667291,-0.029498764700000003
SRX7478974,0.5133243451,0.1266234459,0.0771642025,0.0044704471,-0.044471987000000004,0.0311821233
SRX7478975,0.0278682053,0.1264163359,0.2840121979,0.0559221196,0.050038716100000005,-0.0016833585
SRX7478976,-0.007632875900000001,0.1720419359,0.1505303285,-0.0294229657,0.0016250414000000002,-0.11773795890000001
SRX7478977,0.4928817985,0.2802352139,0.1160648475,-0.10860318570000001,-0.043639133100000005,-0.11458857260000001
SRX7478978,0.0070769819,0.0546205707,0.3506432363,-0.1133642725,0.1600786533,0.0217526694
SRX7478979,1.4529117964,0.5053029085,1.0733189414,0.029688543100000003,0.09561689300000001,0.0297424011
