,A,Cbl,CysB
cck_sdh__sdh_ale1__1,1.0666156287,-0.6101421445,0.023046719
cck_sdh__sdh_ale1__2,0.6045506110000001,-0.6201892795,-0.01168261
cck_sdh__sdh_ale2__1,0.38397240860000004,-0.8610013635,0.01341063
cck_sdh__sdh_ale3__2,-0.3298329264,-0.8501162305000001,-0.0055150120000000006
cck_sdh__sdh_ale3__1,1.6678565183,0.2645831765,-0.076221963
cck_sdh__sdh_ale3__3,2.2745584239,0.2180005575,-0.053549654
cck_pts__gmos_delptsHIcrr__2,6.1645317328,1.0216396815,0.038292675000000005
cck_pts__gmos_delptsHIcrr__1,5.7619147092,0.7337491945,0.082142243
cck_pts__pts_ale1__2,7.4578167795,0.8303172145000001,-0.116120941
cck_pts__pts_ale1__1,7.5470891156,0.5230123305000001,-0.038552517
cck_pts__pts_ale2__2,1.5553219984000002,0.11479529050000001,0.30804863400000004
cck_pts__pts_ale2__1,2.1532220803,0.2763347675,0.349883025
cck_pts__pts_ale3__2,3.7954557028,0.23800503650000002,-0.48455374500000004
cck_pts__pts_ale3__1,4.1774957147,0.3516693905,-0.203446223
cck_pts__pts_ale4__2,2.2293327677,0.5575572255,0.47366827
cck_pts__pts_ale4__1,1.8405289172,0.0592210725,0.373889256
cck_gnd__gmos_delgnd__1,-0.3422312074,-2.8359793245000002,-0.521825556
cck_gnd__gmos_delgnd__2,0.0554449286,-0.7175498045,-0.622466011
cck_gnd__gnd_ale1__1,1.0886704784,-0.3637980095,-0.154155079
cck_gnd__gnd_ale1__2,1.1578239355,-0.1949773485,-0.112810981
cck_gnd__gnd_ale2__1,0.8067792664000001,-0.3358355125,-0.081862314
cck_gnd__gnd_ale2__2,1.2645600021,-0.2262663915,-0.11626049999999999
cck_gnd__gnd_ale3__1,1.551728652,-0.48015641750000004,-0.132311347
cck_gnd__gnd_ale3__2,1.117453642,-0.5479395995,-0.27785798500000003
cck_tpiA__gmos_deltpiA__1,0.6660233619,-1.5805994175,0.703825938
cck_tpiA__gmos_deltpiA__2,4.0371753276,-0.7254238765000001,0.40417619400000004
cck_tpiA__tpiA_ale1__1,9.7510077622,2.4505357675,1.017126388
cck_tpiA__tpiA_ale1__2,9.9149097548,2.4676878355,0.9952362560000001
cck_tpiA__tpiA_ale2__1,6.0376223713,1.6482061565000001,0.7493952610000001
cck_tpiA__tpiA_ale2__2,6.0408502963,1.4140441515,0.519371033
cck_tpiA__tpiA_ale3__1,10.6127997992,2.6832259565000003,0.7375395610000001
cck_tpiA__tpiA_ale3__2,10.0275040215,2.5878060545,0.689561285
cck_tpiA__tpiA_ale4__1,10.5322310965,2.5388075595,0.8729144120000001
cck_tpiA__tpiA_ale4__2,11.3136232208,2.5324201905,0.874203287
acid_tale__acid_ale1_pH7__1,1.6971661046,-0.19402014250000002,0.26829431
acid_tale__acid_ale1_pH7__2,1.6513308315000002,-0.2311074015,0.300810189
acid_tale__acid_ale1_pH5__1,2.7703084406,-0.5001114935000001,-0.283797409
acid_tale__acid_ale1_pH5__2,2.5610732562000003,-0.1008021245,-0.367515798
acid_tale__acid_ale2_pH7__1,1.4645660479,-0.1866038835,0.223036578
acid_tale__acid_ale2_pH7__2,1.5265793309,0.0255328525,0.25972489200000004
acid_tale__acid_ale2_pH5__1,4.9288759229,0.5039067645,0.152409617
acid_tale__acid_ale2_pH5__2,6.6743429579,0.3573032785,0.12082019000000001
acid_tale__low_Mg_ale_pH7__1,1.6530824750000002,-0.10936019050000001,0.105331668
acid_tale__low_Mg_ale_pH7__2,1.7437710067,-2.99245e-05,0.28613065400000004
acid_tale__low_Mg_ale_pH5__1,2.9208726943,0.5070633445,-0.055228149000000004
acid_tale__low_Mg_ale_pH5__2,3.5647343039,0.5002617915,-0.023334633
acid_tale__MES_ale_pH7__1,1.9549602168,0.31482410050000004,0.343980875
acid_tale__MES_ale_pH7__2,1.7703061965,0.2026122175,0.280126792
acid_tale__MES_ale_pH5__1,2.4899766224,0.6957092565,0.051623176
acid_tale__MES_ale_pH5__2,1.4075975587,0.6231219225,-0.036789197
acid_tale__gmos_pH7__1,1.8509860789,0.2440534775,0.421675095
acid_tale__gmos_pH7__2,1.9065465922,0.1991708445,0.384120672
acid_tale__gmos_pH5__1,3.2932794455,0.7207271865,0.104053565
acid_tale__gmos_pH5__2,2.9365328501,0.8701707265,0.09613032
adnB__wt_adn__1,1.1811218442,-0.4229519095,0.36124853300000004
adnB__wt_adn__2,0.2555517854,-0.3678442075,0.488306512
adnB__delydhB_adn__1,-0.3067807441,-0.7147761175,-0.018442785
adnB__delydhB_adn__2,0.9744030526,-0.4688832015,0.058810531000000006
ytf2__wt_glc__1,1.8345976558000001,0.1043248645,0.6906020930000001
ytf2__wt_glc__2,1.6912851906,0.055652889500000004,0.596851773
ytf2__ybcM_glc__1,1.3733477129,-0.9072831155000001,-0.046028258
ytf2__ybcM_glc__2,1.5403575666,-0.8220068325000001,0.136233884
ytf2__ydhB_glc__1,1.3325009186,-0.28966999050000003,0.059132295
ytf2__ydhB_glc__2,1.4518296516,-0.1023735055,0.098168789
ytf2__yfeC_glc__1,0.9240311077000001,-0.0424457545,0.19359243
ytf2__yfeC_glc__2,1.934648191,-0.11088608350000001,0.14417697100000001
ytf2__yciT_glc__1,0.5298422308,-0.1206660665,0.122028097
ytf2__yciT_glc__2,0.9325692644,-0.2902130895,0.171145508
ytf2__ydiZ_glc__1,1.4378599534,0.057959566500000004,0.25070310500000004
ytf2__ydiZ_glc__2,1.5684995441,0.0651488135,0.35273491500000004
ytf2__ynfL_glc__1,0.5266801891,-1.0281360625,0.16192963800000001
ytf2__ynfL_glc__2,0.29344887270000003,-0.8265483685,0.262972091
misc2__dellon_glc__1,2.863198267,-0.0232504485,0.17249091800000002
misc2__dellon_glc__2,3.7285537482,-0.4710085825,0.036030999
ytf3__wt_glc2__1,1.3897084211,0.0039026695000000003,0.10819622500000001
ytf3__wt_glc2__2,1.6481601885,0.0729568785,0.135262822
ytf3__wt_pH7_lactate__1,2.0129311269,-0.1751146775,0.063672676
ytf3__wt_pH7_lactate__2,1.4737023042000001,-0.17434547250000001,0.048804074
ytf3__wt_pH55_lactate__1,2.8573699498,-0.2147581295,-0.008891535
ytf3__wt_pH55_lactate__2,3.3042180666,-0.2297684965,0.112945028
ytf3__wt_pH55_HCl__1,3.3074028972000002,0.17367899150000002,0.103941315
ytf3__wt_pH55_HCl__2,3.3533080646,0.2152589795,0.00018613100000000002
ytf3__dyieP_pH7__1,1.2432604848,0.1549813475,0.21572444100000002
ytf3__dyieP_pH7__2,1.4580839935,0.053746719500000005,0.079587302
ytf3__dyieP_pH55__1,1.447616376,-0.1285000165,0.228820762
ytf3__dyieP_pH55__2,1.1908835405,-0.0760928035,0.15126936100000002
