,PSPTOA0005
SRX6997967,0.0536880909
SRX6997968,0.2206706728
SRX6997969,0.3197826279
SRX6997971,0.2540883276
SRX6997972,0.4072950719
SRX6997973,0.38824375650000004
SRX3159100,0.0754546044
SRX3159101,-0.256192556
SRX3159102,0.2867165486
SRX3159103,-0.10597859700000001
SRX3159000,-0.0926950295
SRX3159001,-0.0118376142
SRX3159002,0.8456127473
SRX3159003,0.3468741957
SRX3159004,0.4301125505
SRX3159005,0.0303321995
SRX3159006,-0.9460768683
SRX3159007,1.0801434985
SRX3159008,0.4334966415
SRX3159009,0.7795349363
SRX3159010,-0.601392459
SRX3159012,-0.4093310833
SRX3159013,-0.26519623470000003
SRX3159014,-2.0547364248
SRX3159015,-0.0659420991
SRX3159016,-0.3339006923
SRX3159017,0.2866896383
SRX3159018,-0.2019701468
SRX3159019,0.0639040437
SRX3159020,-0.4614758101
SRX3159021,-0.11464202970000001
SRX3159022,-0.5794569026
SRX3159023,0.4622224237
SRX3159024,-0.0367522247
SRX3159025,0.0366781042
SRX3159026,-0.0030632338
SRX3159027,0.049581719100000005
SRX3159028,-2.1635548805
SRX3159029,0.032773206
SRX3159030,-0.8202504695
SRX3159034,0.1998041869
SRX3159036,0.4587618068
SRX3159037,0.2957298738
SRX3159041,-0.36299322
SRX3159042,0.1085934887
SRX3159043,0.047499394800000004
SRX3159045,-0.098195602
SRX3159047,-0.3391928737
SRX3159048,0.016184627
SRX3159049,-0.7520005292
SRX3159050,-0.6160085909
SRX3159051,-1.110949852
SRX3159052,-0.4758920023
SRX3159053,-0.3471490887
SRX3159054,0.09110963870000001
SRX3159055,-0.4736071069
SRX3159056,1.1463037872
SRX3159057,0.7766117485
SRX3159058,0.6754224707
SRX3159060,0.482692487
SRX3159061,-1.2679368425
SRX3159062,0.9328138691000001
SRX3159063,0.3704288517
SRX3159066,0.6154079832
SRX3159069,0.7872771353
SRX3159070,0.9740980366
SRX3159071,0.1070392047
SRX3159073,0.20808238750000002
SRX3159074,0.6623204585
SRX3159075,0.06252712120000001
SRX3159076,0.0510455889
SRX3159080,0.4729304178
SRX3159082,-0.5615855772
SRX3159083,0.12887184200000001
SRX3159086,-0.8086895296000001
SRX3159087,-1.1284149982
SRX3159088,-0.8422917418
SRX3159089,-0.9614540220000001
SRX3159090,-0.1809745654
SRX3159091,-0.1716748036
SRX3159092,0.2113625282
SRX3159093,0.0670613025
SRX3159094,-0.8379955595
SRX3159095,-1.0326266875
SRX3159096,0.4736586272
SRX3159097,0.9494357249
SRX3159098,-0.3392006111
SRX3159099,-1.3240089893
SRX3158988,-0.8973847858
SRX3158989,0.3900034087
SRX3158990,-0.1358055558
SRX3158991,0.2649109521
SRX3158992,0.6580976314
SRX3158996,0.2392871544
SRX3644656,0.1825047377
SRX3644657,0.1402491553
SRX3644658,-0.322753893
SRX3644659,-2.7622975608
SRX3644660,-2.1310490259
SRX3644661,-2.418570753
SRX3644662,1.2451046453
SRX3644663,-0.17818286860000002
SRX3644664,0.7844400934
SRX3644665,-1.0508193277
SRX3644666,-1.7395234324
SRX3644667,-0.49652899400000006
SRX3644668,-0.9825336943
SRX3644669,-0.163221848
SRX3644670,-0.6388929867
SRX3644671,-1.0070613974
SRX3644672,-2.16272853
SRX3644673,-1.1240300311
