,A,RpoS,NtrC,RpoN
ros_tale__1_3_250pq__1,-5.705801328492242,0.6446780719999996,-1.8645720225,0.3335942694999989
ros_tale__1_3_250pq__2,-5.362288340815042,0.9995141919999996,-2.2201819915000005,0.637131974499999
ros_tale__1_3_250pq__3,-5.702201251305013,0.9828902520000008,-2.1476216325,0.6821483244999982
ros_tale__1_3_250pq__4,-5.372777847026956,0.8411365120000003,-1.1127555105000004,0.9801124234999996
ros_tale__1_3_750pq__1,-6.042288052775495,0.6866499319999999,-2.3878305335,0.4538583304999992
ros_tale__1_3_750pq__2,-6.722611772953013,0.7047887020000001,-2.0146039745,0.356907323499998
ros_tale__1_4_0pq__1,-5.486997289579693,0.7022076819999992,-2.1548664465000003,-0.149815321500002
ros_tale__1_4_0pq__2,-5.611882497591397,0.6370417919999998,-1.9942078755000001,-0.18374484550000147
ros_tale__1_4_250pq__1,-4.91760149323349,0.586811162,-2.5441095975000003,-0.0036341635000010095
ros_tale__1_4_250pq__2,-4.115436992774143,0.7414351719999992,-1.3928434175,0.16582839049999976
ros_tale__1_4_750pq__1,-3.9099108749298903,0.9147585819999992,-2.4896767175,0.020543328499998736
ros_tale__1_4_750pq__2,-4.07412551961718,0.7827507520000001,-2.3122681635,0.21667420849999885
ros_tale__1_4_750pq__3,-2.810202700901881,1.2547179019999994,-1.8541402695,0.011228089499999427
ros_tale__1_4_750pq__4,-2.852387059229771,1.3894021720000005,-2.0001129435,-0.3640552485000006
ros_tale__2_mid_250pq__1,-1.632391587296015,0.5977345920000001,-1.5566701414999995,-0.08914684050000155
ros_tale__2_mid_250pq__2,-2.3971210011209294,0.22391677599999935,-1.0998558224999997,-0.2798599834999997
ros_tale__2_0_0pq__1,-4.580992948407282,0.7582373720000001,-2.3182451695,0.15788087049999966
ros_tale__2_0_0pq__2,-4.458535484346831,0.7543898319999993,-2.3426446125,0.10576513449999858
ros_tale__2_0_250pq__1,-2.421172799052377,-0.008456470000000493,-1.4857615794999999,-0.02643839849999985
ros_tale__2_0_250pq__2,-2.1852883377792183,0.0017487369999997784,-1.5210581705000008,-0.05465272250000197
ros_tale__2_0_750pq__1,0.6461303883716591,1.072355732,-1.6169015065000003,0.5829297554999986
ros_tale__2_0_750pq__2,0.794535378436125,1.1242296520000004,-1.7327530964999998,0.5613484904999986
ros_tale__2_1_0pq__1,-2.501042365847695,0.385690382,-1.3535166455,-0.03943915750000215
ros_tale__2_1_0pq__2,-3.0274932336447984,0.3954835419999991,-1.166491111500001,0.13776600549999962
ros_tale__2_1_250pq__1,-3.985183949619128,0.821033152,-1.1288017895000009,0.6510062554999987
ros_tale__2_1_250pq__2,-3.928434987407018,0.4874058219999995,-1.5814682505000004,0.3599432514999989
ros_tale__2_1_750pq__1,-4.540657130132348,0.6522788819999992,-1.3811618965,0.4836252524999978
ros_tale__2_1_750pq__2,-5.021096460801667,0.6989125719999993,-1.8755927805000001,0.3568816364999989
ros_tale__2_1_750pq__3,-4.627363376355443,0.6330313319999998,-1.1051663315000004,0.5070291984999981
ros_tale__2_2_0pq__1,-4.401044565536284,0.197083490999999,-0.2714679295,-0.0012772825000020305
ros_tale__2_2_0pq__2,-3.5555146226312657,0.2026273159999992,0.5938514404999999,0.5333985944999995
ros_tale__2_2_250pq__1,1.843588830419953,0.07535655399999898,0.9446914704999996,0.437522582499998
ros_tale__2_2_250pq__2,-0.6791101876399276,-0.13739720699999936,0.9336849975000004,0.6292353134999988
ros_tale__2_2_750pq__1,-0.7102750465230997,0.11647995499999908,1.1548226844999985,0.6935646274999989
ros_tale__2_2_750pq__2,-2.484155963897173,-0.05991092400000043,0.8328021875000005,0.7096221444999989
ros_tale__2_3_0pq__1,-3.546147945296365,0.04083961099999911,1.4255815115000008,0.5490633514999992
ros_tale__2_3_0pq__2,-3.652579839703662,0.486767261999999,-0.14082898150000034,0.3827037824999984
ros_tale__2_3_250pq__1,-3.4514306027381103,0.3818305219999996,0.026325989499999203,0.5317026174999988
ros_tale__2_3_250pq__2,-4.009406020426424,0.2366674539999991,0.013589475499999892,0.32177281749999764
ros_tale__2_3_750pq__1,-3.125273672604268,0.7325937820000004,0.3061486164999998,1.0387586394999992
ros_tale__2_3_750pq__2,-3.1714302070627776,0.5610367820000004,-0.7023004935000001,0.7807106994999984
ros_tale__3_0_0pq__1,-4.460464177948731,0.11628375399999945,-0.8500379075,0.003290138499998818
ros_tale__3_0_0pq__2,-4.051573135197574,0.15466231799999974,-0.6853806914999998,0.04103666550000007
ros_tale__3_0_250pq__1,-5.061133908008739,0.7528424820000001,-1.7675649175000006,0.9526409744999996
ros_tale__3_0_250pq__2,-3.984555409670491,0.7440650519999998,-1.6725641515000005,1.0586750144999986
ros_tale__3_0_750pq__1,2.188628644776375,2.6784122220000004,-1.0194089245000004,0.8617293014999987
ros_tale__3_0_750pq__2,2.031408061439677,2.6702761420000005,-1.1395543765000005,0.6138417665000002
ros_tale__3_1_0pq__1,-3.249326648367472,0.9820542220000004,-1.2078887255,0.3111515254999997
ros_tale__3_1_0pq__2,-4.116457099543353,0.8129473819999989,-0.5183126654999999,-0.1095378275000023
ros_tale__3_1_250pq__1,-4.273529085328667,0.6386402120000003,-1.1559390715000006,0.2006035734999987
ros_tale__3_1_250pq__2,-3.980375079065381,0.6721256219999994,-1.1559840945,0.20446261349999872
ros_tale__3_1_750pq__1,-3.3376130689405694,0.9753889220000004,-2.3698596465,0.7214413064999992
ros_tale__3_1_750pq__2,-4.090792687534496,0.6514548920000003,-1.7723856644999998,0.4750900244999983
ros_tale__3_2_0pq__1,0.9634347047767788,1.7305693620000009,-1.2187585165000003,-0.5664110875000024
ros_tale__3_2_0pq__2,0.6444506685229576,1.731126741999999,-1.3122727694999998,-0.5829658875000012
ros_tale__3_2_0pq__3,0.7485016643878799,1.6821786619999999,-1.3823667165,-0.4466793015000024
ros_tale__3_2_0pq__4,0.946819322975102,1.7177405419999996,-1.4263348205000002,-0.4972754544999996
ros_tale__3_2_250pq__1,-1.3086594668442115,1.5247512620000006,-1.5611612514999995,0.17192682049999952
ros_tale__3_2_250pq__2,-2.8219500692267743,0.8561164619999992,-1.2930311865000004,-0.28744078150000085
ros_tale__3_2_750pq__1,-4.173773759995339,0.6550514320000005,0.9886362594999998,-0.11913751050000165
ros_tale__3_2_750pq__2,-4.991820683259025,0.4859585119999998,-1.3456280685,-0.6057514295000006
ros_tale__3_3_0pq__1,-5.259191011774764,0.6347091319999993,-1.8644849435,-0.16750983550000065
ros_tale__3_3_0pq__2,-5.557115578012892,0.5246565420000007,-1.7650484845000003,-0.1861682405000007
ros_tale__3_3_0pq__3,-4.9222602164274685,0.7737204719999989,-1.5991644495,-0.10884733950000047
ros_tale__3_3_0pq__4,-5.773617673239476,0.6472917020000004,-1.5797039975000002,-0.1782246505000007
ros_tale__3_3_250pq__1,-3.830589004297329,0.6055081419999979,-2.1455924355,0.25389542249999764
ros_tale__3_3_250pq__2,-2.5297894613636585,0.9901390019999994,-2.1627615675000005,0.3837116364999993
ros_tale__3_3_750pq__1,-3.3975818235034483,0.4085914820000003,-2.7216310145000007,0.2843778504999985
ros_tale__3_3_750pq__2,-2.736410881641318,0.5977885819999997,-2.6431714475000003,0.3035489374999987
ros_tale__3_4_0pq__1,-0.4071501020942377,1.7308574720000005,-0.5189174154999998,0.1608315214999987
ros_tale__3_4_0pq__2,-0.8436414966834761,1.706954282,-0.7425606705000005,0.07633420449999839
ros_tale__3_4_250pq__1,-0.6185506006515102,1.784431141999999,-1.7102453205000003,0.3966464374999994
ros_tale__3_4_250pq__2,-0.7245391688113406,1.995847652,-1.2807627095000005,0.5321519474999992
ros_tale__3_4_750pq__1,-0.4781876817176424,1.5428749519999998,0.1944433304999995,0.4522509105000001
ros_tale__3_4_750pq__2,-0.5160338096785041,1.5345330419999996,-0.3648554005000007,0.29810119249999895
pcoli__atASMT_325G__1,-1.6699605930522134,0.6281784320000003,-2.0824123405000003,-0.3027139525000013
pcoli__atASMT_325G__2,-1.8459620611509215,0.5740271620000001,-2.2006332065,-0.2294121175000008
pcoli__bpTDC__1,-1.0525179581123685,0.8950668820000001,-1.9929266845000004,-0.6752084325000016
pcoli__bpTDC__2,-1.280429378157306,0.9553809320000006,-2.0545886694999997,-0.7001562895000006
pcoli__BRCA__1,-1.3480415987932486,0.481077462,-1.9813568895000009,-0.6758072755000013
pcoli__BRCA__2,-1.1017395997905248,0.4143720319999993,-2.1965792215000004,-0.6667562165000014
pcoli__BRCActrl__1,-0.7921341231696616,0.7899581419999979,-1.7117711155000004,-0.22445492850000012
pcoli__BRCActrl__2,-0.9972130374222684,0.8070710620000003,-1.5030735125000003,-0.2303831635000009
pcoli__BRCAswap__1,-0.7360100039552251,1.1808608019999998,-1.9368090025000004,-0.4698841735000015
pcoli__BRCAswap__2,-1.0631333111192358,1.3161034320000002,-1.9927632065000005,-0.34259508050000065
pcoli__btAANAT__1,-2.039682255816151,0.867514882,-1.9962098444999998,-0.3460908195000014
pcoli__btAANAT__2,-2.191562503246628,0.9655816920000008,-1.9747320745000003,-0.2931544395000003
pcoli__btASMT__1,-1.3631648893197468,0.9390730719999992,-1.9545239195000008,-0.4103532495000009
pcoli__btASMT__2,-0.95581594078565,0.9392079120000004,-1.8476777525,-0.4097902645000007
pcoli__CC1__1,-0.3429224182718086,1.2990818720000004,-1.7295641865000002,-0.010625480500001672
pcoli__CC1__2,-0.707447101896168,1.276132951999999,-1.6918040085,0.10269440449999934
pcoli__ccCOMT__1,-1.0761633043789036,0.6767255619999997,-2.0860287935,-0.3790837845000006
pcoli__ccCOMT__2,-1.269136254755403,0.6239913220000002,-2.1013669745000003,-0.3653819715000024
pcoli__ckDDC__1,-1.0728087382006597,0.919595372,-1.9964566855,-0.039029808500000485
pcoli__ckDDC__2,-0.5201770262861258,1.0708286220000005,-1.5988750205000004,-0.07084712450000019
pcoli__CNTF_belt__1,-0.5826797918015566,0.9072813019999996,-1.9114694055,-0.1678207175000015
pcoli__CNTF_belt__2,-0.6749901378514833,1.014560852000001,-1.8330791835,-0.1215239884999999
pcoli__cobPNMT__1,-1.2457353783864502,0.6487286619999999,-1.9728663775,-0.28345464050000224
pcoli__cobPNMT__2,-1.379861585836751,0.6310093719999994,-2.1112417335,-0.2936915055000018
pcoli__cvPhhB__1,-1.9967289969918445,0.2603592789999993,-2.2122328265,-0.15544303450000108
pcoli__cvPhhB__2,-2.2308402593672345,0.3379257019999997,-2.1910831245000004,-0.19092065450000106
pcoli__ggAANAT__1,-2.321974906190165,0.5832992719999996,-2.0121987925000004,-0.43812727750000136
pcoli__ggAANAT__2,-1.9758518806000973,0.5366100120000006,-1.9621735065,-0.5072351155000012
pcoli__ggTPH__1,-1.968563774799079,0.7844718420000003,-1.8335196255,-0.3236103265000025
pcoli__ggTPH__2,-2.3951720628498863,0.5880848120000001,-2.0646376995000004,-0.31522817750000165
pcoli__hsAANAT__1,0.3005415082907333,1.6502528119999995,-1.5938257675000005,0.37722753449999935
pcoli__hsAANAT__2,0.3796581582883834,1.6054207720000004,-1.5223015395,0.4713452044999986
pcoli__hsASMT__1,-1.399755324508067,0.7383942819999998,-1.8863588195,-0.4991464315000025
pcoli__hsASMT__2,-1.2475872904138146,0.7587715819999996,-2.0098295944999998,-0.5765470325000024
pcoli__hsPNMT_mb__1,-2.078613319126968,0.8179856619999999,-2.1827001665,-0.22182578050000146
pcoli__hsPNMT_mb__2,-1.8366052802360824,0.7961451820000001,-2.3193097335,-0.2626056555000016
pcoli__hsTPH__1,-2.86340974710405,0.14390910000000012,-2.4251474055000006,-0.5524234145000007
pcoli__hsTPH__2,-3.405903092516859,0.2689019730000002,-2.3472029415,-0.6181498235000014
pcoli__hsTPH_E2K__1,-1.8783378615646047,1.2867703420000005,-1.8791270175,-0.2863432065000016
pcoli__hsTPH_E2K__2,-1.6358300948527882,1.3961646820000002,-1.9060476915000004,-0.22348367750000087
pcoli__hsTPH_E2K_N91I_P99C__1,-2.3087248647044687,0.4343915519999992,-2.1086055495,-0.5789815825000018
pcoli__hsTPH_E2K_N91I_P99C__2,-2.2455804977830303,0.3692427719999998,-2.0656016445,-0.6365236015000013
pcoli__hsTPH_N158trunc__1,-2.5101182694407096,1.2810372319999992,-1.7474400925000009,-0.3627711165000012
pcoli__hsTPH_N158trunc__2,-2.6120484402137323,1.2743906519999992,-1.7531123715000003,-0.35569791950000074
pcoli__hsTPH_N174trunc__1,-2.288831643432196,1.0387569419999991,-1.9569492675000009,-0.3680545135000006
pcoli__hsTPH_N174trunc__2,-2.6151024895526467,1.0399305420000005,-2.0062147465000004,-0.2477449405000005
pcoli__hsTPH_Ntermtrunc__1,-0.0368638892856594,1.6472503019999998,-1.5471398755,0.18574491449999894
pcoli__hsTPH_Ntermtrunc__2,0.3492482608928008,1.6992366719999996,-1.6653556515000003,-0.139755656500002
pcoli__hsTPH1__1,-1.136918908524658,1.3210808420000006,-1.8510585825000003,-0.20500056150000207
pcoli__hsTPH1__2,-1.2451901519210464,1.3379151619999998,-1.7635564444999998,-0.24037411750000184
pcoli__MBP__1,-2.5358962336322866,0.5851225919999994,-2.5645589745000006,-0.562568594500001
pcoli__MBP__2,-3.185428009532535,0.9447356019999996,-2.1762954845000007,-0.2058761545000003
pcoli__msCOMT__1,-2.433900371829618,0.4017288719999996,-1.4160110105,-0.6013450635000002
pcoli__msCOMT__2,-2.624708564592725,0.3470431519999995,-1.4347538695000006,-0.5111193215000025
pcoli__ocAANAT__1,-1.5466914372031195,0.5440581320000001,-1.9638463915,-0.4546311475000024
pcoli__ocAANAT__2,-1.9024628810278648,0.567509231999999,-2.0371742935,-0.4754433755000012
pcoli__osTDC_K374H__1,0.3853048224440128,1.8341525920000008,-1.8097561795,0.09903660650000036
pcoli__osTDC_K374H__2,0.3754064692878712,1.939742772000001,-1.6491984134999995,-0.04136086849999998
pcoli__osTDC_K374L__1,-2.438977456769014,0.6613088420000004,-1.5324258955000003,-0.3635768115000024
pcoli__osTDC_K374L__2,-2.647863127327751,0.7178447620000004,-1.5547640685,-0.38040332450000136
pcoli__osTDC_K374Q__1,-0.9903260991193596,1.1642765520000005,-1.9858047475000005,-0.3731952155000009
pcoli__osTDC_K374Q__2,-1.0855883130885453,1.2446066919999996,-1.9505359215,-0.2867861905000009
pcoli__osTDC_L360V__1,-1.72964307386421,0.6133362019999993,-2.0602692275,-0.5622381075000016
pcoli__osTDC_L360V__2,-1.8587959751361256,0.7643849320000005,-2.1314452985,-0.5448340115000025
pcoli__pmTPH__1,-3.8707480908422345,-0.046391768999999534,-1.0654947015000005,-0.5518908805000011
pcoli__pmTPH__2,-3.7857442411513262,0.10538008600000026,-1.0216990445,-0.6164907045000012
pcoli__RFC__1,-3.252190599988682,0.34221664200000035,-1.8681320855,-0.4496087445000008
pcoli__RFC__2,-3.119808750310276,0.3633112220000001,-1.8343142935000003,-0.497404780500001
pcoli__RFCctrl__1,0.8543432086027839,1.538991511999999,-1.4768442075,0.3518467965000003
pcoli__RFCctrl__2,0.6513060621844282,1.6585061420000002,-1.5627347765,0.4238499324999978
pcoli__RFCnopause__1,0.3906099940617145,1.4859490619999995,-1.5153609855,0.350596423499999
pcoli__RFCnopause__2,0.303871212092151,1.5850494119999998,-1.4665852455,0.3138272544999996
pcoli__RFCpluspause__1,0.5267942265729977,1.462841341999999,-1.2926437155000006,0.35021773649999943
pcoli__RFCpluspause__2,0.5266055386740116,1.192064091999999,-1.2061960395,0.4558035454999985
pcoli__rnCOMT_sol__1,0.4730021044185248,1.7196807419999995,-1.5925121244999998,0.3690663844999982
pcoli__rnCOMT_sol__2,0.7575849450626702,1.6104270419999995,-1.5513012395,0.3895514204999984
pcoli__rnPNMT__1,-3.0939527646057328,0.4822988519999996,-1.4191089345000003,-0.6220706795000011
pcoli__rnPNMT__2,-3.725006853504588,0.38756987200000026,-1.197505886500001,-0.6767325694999995
pcoli__rnTDC__1,-1.3986898882441876,0.5698088319999997,-2.0580423655000004,-0.4946090875000024
pcoli__rnTDC__2,-1.3559173275654586,0.5878713320000006,-2.1198153645,-0.4172348825000016
pcoli__rnTDC_trunc__1,-2.508563938938106,0.7482152620000004,-1.8505714665000002,-0.1512001095000013
pcoli__rnTDC_trunc__2,-2.8437600141734656,0.7727454320000007,-1.9417313285000004,-0.018151414500000133
pcoli__saCOMT_T2A__1,-2.712846207273424,0.5505182019999992,-2.1251568444999998,-0.29725888650000165
pcoli__saCOMT_T2A__2,-2.4285752418948845,0.5639958319999998,-2.1503321425,-0.22480344650000106
pcoli__sfCOMT__1,-3.1473909492336616,0.4017111619999998,-1.9162674185000004,-0.8157619265000013
pcoli__sfCOMT__2,-3.4675942387684686,0.2275852700000005,-2.0351521445000005,-0.7753620785000006
pcoli__sgAANAT_D63G__1,-2.3349244611121,0.6717522519999992,-2.1187518725,-0.3326699055000013
pcoli__sgAANAT_D63G__2,-2.366346130413758,0.614882871999999,-2.0046223925,-0.3247562515000011
pcoli__ssDDC__1,-0.9738847706945144,0.838315712,-2.0464203734999997,-0.45473696150000104
pcoli__ssDDC__2,-0.7755529955038608,0.9534874020000004,-1.9484130075,-0.4467050085000004
pcoli__TP53B__1,-1.6366080079891625,0.9640903519999996,-2.1200011925,-0.1882296565000008
pcoli__TP53B__2,-1.0296415929452225,0.9013773119999992,-2.068536705500001,-0.062310198500000524
pcoli__WT__1,0.4135717536800643,1.7189037319999994,-1.5065969025,0.25196471849999824
pcoli__WT__2,0.3874774076719856,1.3513130519999998,-1.6639355465000003,0.2920224274999992
cck__glu_ale4__1,-1.653001849538185,0.10669530799999903,-0.2946307104999999,-0.2818450385000002
cck__glu_ale4__2,-2.111557748850298,0.14106030299999972,-0.4436814135000002,-0.8375191875000016
cck__cck_ale1__1,-2.762981455915866,-0.23074535499999985,-0.3857708874999997,-0.875542244500001
cck__cck_ale1__2,-3.599711006081554,-0.14620863700000086,-0.330567266500001,-0.8478276895000008
cck__cck_ale2__1,-2.4335002949375517,-0.15332945199999948,-0.4746405385000001,-0.9475169255000012
cck__cck_ale2__2,-2.170631109924551,-0.15757164799999934,-0.5573090755000001,-0.8894887965000011
cck_pgi__gmos_delpgi__1,0.9480308286640812,1.6356120319999992,-0.9038076524999994,0.006571553499998828
cck_pgi__gmos_delpgi__2,1.2555545334856288,1.622138851999999,-0.8238742024999999,0.2952120124999986
cck_pgi__pgi_ale1__1,-1.5349400643007278,0.10610744899999958,-0.6641501815000009,0.03354484549999981
cck_pgi__pgi_ale1__2,-1.4567862885095997,0.5244865720000007,-0.9823648035000004,-0.3289632545000014
cck_pgi__pgi_ale2__2,1.104530623712078,1.2533454319999997,-1.0102524634999988,-0.1639050735000005
cck_pgi__pgi_ale3__1,-0.8688318570835798,0.14398431699999925,-0.6561416695000002,0.007994069499998702
cck_pgi__pgi_ale3__2,-1.1127219580507373,0.5259398520000005,-0.6827592724999993,-0.4017349225000011
cck_pgi__pgi_ale4__1,-2.1670705314400096,-0.058230769999999765,-0.3674391655000005,-0.31763742050000143
cck_pgi__pgi_ale4__2,-2.425772145017197,0.11443068900000065,-0.6716814565000009,-0.9078056795000008
cck_pgi__pgi_ale4__3,-2.797781225678591,0.0733928370000001,-0.6606479934999987,-0.8691407145000012
cck_pgi__pgi_ale5__1,0.1274319646834081,0.4203963420000001,-0.5377139105000008,-0.04482604250000222
cck_pgi__pgi_ale5__2,-0.4054253426786301,0.5483220220000007,-1.1238203745000002,-0.5316725625000016
cck_pgi__pgi_ale6__1,-1.3459984432005705,0.6224923419999993,-0.3912124014999998,-0.13411185050000185
cck_pgi__pgi_ale6__2,-0.7769745304641262,0.2018413609999996,-0.6177449245000002,-0.4775874075000024
cck_pgi__pgi_ale7__1,-1.6028404802125218,0.8692270319999995,-0.8224717895000007,-0.1441814945000015
cck_pgi__pgi_ale7__2,-1.838246074036164,0.6974166620000002,-0.9462046205000004,-0.5893052335000002
cck_pgi__pgi_ale8__1,-1.3692442498922288,0.07791659099999926,-0.4301036985,-0.2548413645000007
cck_pgi__pgi_ale8__2,-1.7011484598764064,0.15846592900000012,-0.6382689345000001,-0.5838333585000006
cck_sdh__gmos_delsdhCB__1,-4.756817764050558,0.9537564219999995,-1.2063071835,0.062360231499999585
cck_sdh__gmos_delsdhCB__2,-3.7578657732112,0.9814993819999992,-0.8830092755000001,0.056222137499998937
cck_sdh__sdh_ale1__1,-0.9515732471246128,0.8518150819999999,-1.2538309554999998,-0.3702040085000009
cck_sdh__sdh_ale1__2,-0.999599779944164,0.8056884219999993,-1.2838459105000002,-0.5853429765000024
cck_sdh__sdh_ale2__1,-1.148794087912996,0.4924126920000002,-0.8525089355000004,-0.6505461315000014
cck_sdh__sdh_ale3__2,-0.591431382191595,0.5170621420000003,-1.0506990624999997,-0.5475108445000014
cck_sdh__sdh_ale3__1,2.554140285863186,0.5283039519999999,-0.048009262499999934,-0.5961471685000008
cck_sdh__sdh_ale3__3,2.774530821221349,0.573257302,-0.15400561449999994,-0.6008778045000014
cck_pts__gmos_delptsHIcrr__2,-3.298567763975364,1.5288345519999993,-1.0398057605000002,-0.1563252765000005
cck_pts__gmos_delptsHIcrr__1,-3.915244517470906,1.247999062,-1.0385711354999998,-0.20221303250000133
cck_pts__pts_ale1__2,-1.4750492304754292,0.9376607319999994,-1.4533314875,-0.2654163194999999
cck_pts__pts_ale1__1,-1.396715883783016,0.8732817419999996,-1.5548076885000004,-0.2265341555000013
cck_pts__pts_ale2__2,-3.600396144357245,0.2704186669999995,-1.0224428355000006,-0.8789651625000019
cck_pts__pts_ale2__1,-3.290349343499713,0.20961539600000026,-1.0045442004999998,-0.910187896500001
cck_pts__pts_ale3__2,-2.553493297662747,0.6750284420000003,-3.4520181785000004,-0.9609956225000014
cck_pts__pts_ale3__1,-1.9691748323278615,0.8017702020000002,-3.4189092345,-0.7625850225000024
cck_pts__pts_ale4__2,-3.499266221952437,-0.5571700909999997,-0.8551361805000006,-0.9130500165000024
cck_pts__pts_ale4__1,-4.085827349852765,-0.4163912330000006,-0.8119836324999996,-0.9932835145000009
cck_gnd__gmos_delgnd__1,-4.724353587029654,0.6628492319999992,-0.3789518335000004,-0.1830543285000008
cck_gnd__gmos_delgnd__2,-3.464829035460524,0.8956378919999999,-0.19810375449999995,-0.12040567050000027
cck_gnd__gnd_ale1__1,-2.8064772776466618,-0.16321665599999946,-0.4609405474999999,-0.8071900495000008
cck_gnd__gnd_ale1__2,-2.9762525945507945,-0.2997447330000007,-0.587802506500001,-0.8075885545000014
cck_gnd__gnd_ale2__1,-2.8788578288120568,-0.1869059859999993,-0.7248584784999998,-0.8632410745000012
cck_gnd__gnd_ale2__2,-2.7920584469336363,-0.02774727399999932,-0.6570025705000004,-0.7118772435000009
cck_gnd__gnd_ale3__1,-2.459580559883743,0.03465974499999902,-0.7831173634999997,-0.7625813295000006
cck_gnd__gnd_ale3__2,-2.9761306639352942,-0.031113968999999738,-0.5704471405000007,-0.7222617405000014
cck_tpiA__gmos_deltpiA__1,0.3388926857387369,2.7853527219999994,-1.5769796875000006,-0.5274534285000003
cck_tpiA__gmos_deltpiA__2,0.9539767789620156,3.0090755520000005,-1.010992653500001,-0.7828259425000024
cck_tpiA__tpiA_ale1__1,-0.9949401068061172,0.9025170320000004,-1.4393603925000005,-0.3317151295000009
cck_tpiA__tpiA_ale1__2,-0.1699281730035035,0.8611552119999999,-1.1838970915000004,-0.2405007045000005
cck_tpiA__tpiA_ale2__1,0.1044466861399967,1.0433209320000003,-1.5185478555000005,-0.4291254845000011
cck_tpiA__tpiA_ale2__2,-0.5168331770161331,1.034550672,-1.8193657245,-0.5798692935000007
cck_tpiA__tpiA_ale3__1,-1.7987415566262308,1.1604423619999995,-1.4031404545,-0.4509718735000003
cck_tpiA__tpiA_ale3__2,-1.6232648227504247,1.357744682,-1.4131142045000002,-0.4706106745000014
cck_tpiA__tpiA_ale4__1,-0.5449576009394623,0.8815165420000001,-1.1890784855000005,-0.28283903250000186
cck_tpiA__tpiA_ale4__2,-0.490693828075951,0.8068994620000005,-1.2201585135000004,-0.26158748050000113
acid_tale__acid_ale1_pH7__1,-4.061094763369627,-0.4681832349999997,-1.0291669035000002,-1.1434939765000012
acid_tale__acid_ale1_pH7__2,-4.560128282495136,-0.5047331320000001,-1.049323481500001,-1.095479462500001
acid_tale__acid_ale1_pH5__1,-2.963837890221245,-0.5684596680000009,-0.4928897415000009,-0.22479323449999988
acid_tale__acid_ale1_pH5__2,-2.869021776459891,-0.406458756000001,-0.5250141975,-0.3639794045000011
acid_tale__acid_ale2_pH7__1,-3.3036886785027884,-0.5666004250000007,-0.3870420955000018,-0.8097514835000004
acid_tale__acid_ale2_pH7__2,-3.214725838443629,-0.6181329929999997,-0.3512836245000006,-0.7847996785000007
acid_tale__acid_ale2_pH5__1,-2.785055391936752,-0.2617397560000008,-0.02046832250000019,-0.609081594500001
acid_tale__acid_ale2_pH5__2,-2.550288989478966,-0.1296652809999994,0.11149540849999973,-0.6521726465000013
acid_tale__low_Mg_ale_pH7__1,-3.6460212094124778,-0.5249405940000003,-1.1477914514999998,-0.8886906245000006
acid_tale__low_Mg_ale_pH7__2,-3.6512532646540494,-0.7528981960000003,-1.2934927964999998,-0.8849519425000016
acid_tale__low_Mg_ale_pH5__1,-2.367820894853011,0.32852511199999945,-0.7822146554999998,-0.5974948625000014
acid_tale__low_Mg_ale_pH5__2,-2.045316422140811,0.21652976400000054,-0.7072098134999987,-0.5990323295000008
acid_tale__MES_ale_pH7__1,-4.2474775409841445,-0.4506071550000002,-1.0846627514999998,-0.847920310500001
acid_tale__MES_ale_pH7__2,-4.724957394681446,-0.3406365480000009,-1.082239876500001,-0.8574053305000007
acid_tale__MES_ale_pH5__1,-0.9212591275226102,0.08479708099999961,-0.5003392395000006,-0.6288421885000002
acid_tale__MES_ale_pH5__2,-2.5331979673474208,0.4753930020000006,-0.7373967145,-0.35688139950000064
acid_tale__gmos_pH7__1,-3.607734462627755,-0.3532614810000005,-1.2523518244999998,-0.8300912035000003
acid_tale__gmos_pH7__2,-3.2839455103263138,-0.38065372500000016,-1.1942332985000004,-0.787877366500001
acid_tale__gmos_pH5__1,-2.003743954060005,0.360442621999999,-0.5317464774999996,-0.498235170500001
acid_tale__gmos_pH5__2,-2.0654930198683368,0.33170271200000023,-0.5023894545000003,-0.4469137485000001
adnB__wt_adn__1,-2.9575083794183614,0.19266828199999966,-1.4606364645000005,-0.08017981850000133
adnB__wt_adn__2,-3.8856808024346736,0.5997283719999995,-1.479098080500001,-0.5635753085000008
adnB__delydhB_adn__1,-3.936455738642658,0.2273077420000007,-1.5871423075000006,-0.3352252125000019
adnB__delydhB_adn__2,-3.1320136061214483,0.6125115220000001,-1.5223647925000003,-0.02026079850000073
ytf2__wt_glc__1,-1.5631720719862097,1.3332109919999997,-0.8714932974999998,0.026521316500000225
ytf2__wt_glc__2,-1.88187751136624,1.2802751820000005,-1.0325865335,-0.1403242235000004
ytf2__ybcM_glc__1,-2.634620197365369,1.7565638220000004,-0.8664968324999993,-0.35754535949999955
ytf2__ybcM_glc__2,-2.466652635013875,1.7895618819999992,-0.7195722705000005,-0.234434266500001
ytf2__ydhB_glc__1,-1.631055930622319,1.7383771919999995,-1.1347007955000006,-0.28766580050000107
ytf2__ydhB_glc__2,-1.356119616394617,1.6562779719999998,-1.1658017034999997,-0.1944035625000016
ytf2__yfeC_glc__1,-1.290038690936404,1.6077512919999997,-1.0980431535,-0.2966178795000012
ytf2__yfeC_glc__2,-0.9122071565860924,1.6530608620000002,-0.9760965475,-0.2533718325000009
ytf2__yciT_glc__1,-2.3449238452176706,1.281409302,-1.0171885935000002,-0.3762057725000014
ytf2__yciT_glc__2,-2.791663818388588,1.2810683120000004,-1.0353061845000004,-0.41714471050000057
