,A,KdpE
ml_abx__glob__2,2.1383135807,0.5010874711000001
ml_abx__glob__3,1.4379685308,0.2054884535
ml_abx__lvx__1,-0.45168813690000004,-0.2345665017
ml_abx__lvx__2,1.6137300625000002,-0.1587517958
ml_abx__lvx__3,1.9799687376000001,-0.10320014470000001
ml_abx__mec__1,-2.2744866857,0.0553318646
ml_abx__mec__2,-0.3226527265,0.0959533425
ml_abx__mec__3,2.3574453676,0.44390505820000004
ml_abx__mem__1,-1.996782461,0.0476511533
ml_abx__mem__2,-0.6252444972,0.040673060000000004
ml_abx__mem__3,-0.6489728625,-0.0948947489
ml_abx__nit__1,-3.077631539,-0.8407242473000001
ml_abx__nit__2,-1.0913148201,-0.9492761897
ml_abx__nit__3,-2.684483569,-0.5682362046
ml_abx__ntx__1,-0.7015226359000001,-0.7486244332
ml_abx__ntx__2,-1.6815619793,-0.2691113464
ml_abx__nor__1,-0.1381266685,-0.0453625153
ml_abx__nor__2,1.1382828061999999,-0.0438353421
ml_abx__nor__3,2.377716891,-0.1975530977
ml_abx__pb__1,3.6035887653,1.0701481536
ml_abx__pb__2,3.2300587942,0.6491705328
ml_abx__pb__3,3.6407870344,0.9172476174
ml_abx__tmp__1,-0.46055077320000004,0.0797380631
ml_abx__tmp__2,2.4684358198,-0.1143707094
ml_abx__tmp__3,1.3780241169,0.14802226870000001
mut_abx__del_mutS_000nor__1,-1.0565345188,-0.3190530345
mut_abx__del_mutS_000nor__2,0.28170475710000004,0.2132374371
mut_abx__del_mutS_000nor__3,0.7748297617000001,0.1058155974
mut_abx__del_mutS_125nor__1,-0.9645816111000001,-0.2295694824
mut_abx__del_mutS_125nor__2,-1.5892106780000002,-0.36010743300000003
mut_abx__del_mutS_125nor__3,-2.1158307294,-0.4845033405
mut_abx__del_mutS_250nor__1,-2.0454588304,-0.526356141
mut_abx__del_mutS_250nor__2,-0.7984967584,-0.2916233778
mut_abx__del_mutS_250nor__3,-2.2176859494,-0.7249644786
mut_abx__del_mutS_375nor__1,-2.6498632501,-0.4349477793
mut_abx__del_mutS_375nor__2,-1.2666308388,-0.056937566
mut_abx__del_mutS_375nor__3,-2.7491211157,-0.5527231164
mut_abx__del_mutS_500nor__1,-2.6889114742,-0.8282724977
mut_abx__del_mutS_500nor__2,-3.3077491438,-0.7536998196
mut_abx__del_mutS_500nor__3,-2.5524440853,-0.5939490973
mut_abx__del_mutS_625nor__1,-1.4361675485,-0.6229127118000001
mut_abx__del_mutS_625nor__2,-3.0369468093,-0.8269263947000001
mut_abx__del_mutS_625nor__3,-3.4442129055,-1.1176189037
mut_abx__del_mutS_750nor__1,-2.5492546185,-0.9188339270000001
mut_abx__del_mutS_750nor__2,-2.6459689972,-1.0204199373
mut_abx__del_mutS_750nor__3,-2.6970447732,-0.8564194802
mut_abx__del_mutS_875nor__1,-2.4676498734,-0.7042401432000001
mut_abx__del_mutS_875nor__2,-2.5722348347,-0.9973813019000001
mut_abx__del_mutS_875nor__3,-2.2708064218,-0.6806721492000001
nit_yeaG__wt_Nminus__1,-0.128001053,0.1292904464
nit_yeaG__wt_Nminus__2,0.128001053,-0.1292904464
nit_yeaG__wt_Nplus__1,-0.22263112640000002,-0.7409233925
nit_yeaG__wt_Nplus__2,-0.24367279020000002,-0.7582463515000001
nit_yeaG__del_yeaG_Nminus_24h__1,1.6295380709,0.5038812459
nit_yeaG__del_yeaG_Nminus_24h__2,3.2137133744,1.4148239075
nit_yeaG__del_yeaG_Nminus_24h__3,-0.2653433989,-0.0886008719
nit_yeaG__del_yeaG_Nminus__1,0.2628721968,0.191071539
nit_yeaG__del_yeaG_Nminus__2,0.48719482280000004,-0.134345603
nit_yeaG__del_yeaG_Nplus__1,-0.2763742544,-0.8662356944
nit_yeaG__del_yeaG_Nplus__2,-0.2805088135,-0.8408581027
opex__amp__1,1.3737794097,0.537083064
opex__amp__2,0.3651687395,0.1484227365
opex__amp__3,-0.0650538313,0.37380729500000004
opex__bak_amp__1,1.3832579161,0.5433854688
opex__bak_amp__2,0.8365287813000001,0.1749144174
opex__bak_amp__3,0.9080459141,0.4961021184
opex__bak_kan__1,0.9856107592000001,0.2100829981
opex__bak_kan__2,2.1926070861,0.9023465364000001
opex__bak_kan__3,0.9191161699,0.6900841855000001
opex__bak_nor__1,0.2282771223,0.38839192170000003
opex__bak_nor__2,0.3445797481,0.6331949504000001
opex__bak_nor__3,0.3155991817,0.2920980797
opex__bak_rif__1,2.1264490763,0.6474184313
opex__bak_rif__2,2.2000724131,0.7681178857000001
opex__bak_rif__3,3.2277900494,0.3311249711
opex__chx_amp__1,0.0305564907,0.1403029442
opex__chx_amp__2,1.600237173,0.4020526616
opex__chx_amp__3,0.475971607,0.1167136029
opex__chx_kan__1,0.37748225350000003,0.4491222467
opex__chx_kan__2,0.6762843359,0.32665531810000004
opex__chx_kan__3,0.7864461039,0.0027896314
opex__chx_nor__1,0.4088070681,0.2229140028
opex__chx_nor__2,0.4234788014,0.4076170933
opex__chx_nor__3,0.8641068817,0.5955512631000001
opex__chx_rif__1,0.3093485562,0.32701762630000003
opex__chx_rif__2,0.7019206039,0.2612592941
opex__chx_rif__3,0.40675664040000004,0.20204253530000002
opex__ctrl__1,-0.6370098066000001,-0.08545731820000001
opex__ctrl__2,-0.1107727439,0.08150937400000001
opex__ctrl__3,0.7477825506,0.003947944100000001
opex__etoh_amp__1,0.7485897835,0.2052509086
opex__etoh_amp__2,1.1917204564000001,0.35722743230000004
opex__etoh_amp__3,0.4865728037,0.6265286568
opex__etoh_kan__1,0.9221457148000001,-0.07932064750000001
opex__etoh_kan__2,1.0112761343,0.46599704300000006
opex__etoh_kan__3,0.5190683015,0.4175302524
opex__etoh_nor__1,1.2243886031,0.47544403830000004
opex__etoh_nor__2,1.1820207799,0.5236786585000001
opex__etoh_nor__3,1.4383354587000001,0.5776488433
opex__etoh_rif__1,0.8141348219000001,0.46899576340000004
opex__etoh_rif__2,0.7978547920000001,0.4470039106
opex__etoh_rif__3,0.9256241424,0.0195635862
opex__glual_amp__1,0.7341840335,0.0569944812
opex__glual_amp__2,1.5347236792999999,0.5924324099
opex__glual_amp__3,1.1545444161,0.5401821926
opex__glual_kan__1,1.5719538476000001,0.3258980056
opex__glual_kan__2,1.162064772,0.5872240119000001
opex__glual_kan__3,1.030312715,0.1666173039
opex__glual_nor__1,0.9983933829,0.2999877509
opex__glual_nor__2,0.8770246553000001,0.7017648883000001
opex__glual_nor__3,2.5921400821000002,0.1693536245
opex__glual_rif__1,2.3561339313,0.2994163801
opex__glual_rif__2,2.7956117965000002,0.13637181680000002
opex__glual_rif__3,2.7648320574,0.5837161083
opex__h2o2_amp__1,2.0634813442,0.6364882781
opex__h2o2_amp__2,1.7253597260000002,0.8809406803000001
opex__h2o2_amp__3,0.8668496583,0.9373037569
opex__h2o2_kan__1,1.5703437297,0.6541437409
opex__h2o2_kan__2,2.0537096091,0.9940109846
opex__h2o2_kan__3,2.7565351628,1.03499051
opex__h2o2_nor__1,2.0747373714,0.6766470244
opex__h2o2_nor__2,1.6621694459,0.5933058732000001
opex__h2o2_nor__3,2.774738697,1.1989800008
opex__h2o2_rif__1,1.6072662142,0.15621310600000002
opex__h2o2_rif__2,2.7522253471,0.2628208844
opex__h2o2_rif__3,1.5068317489,0.0682701569
opex__ippoh_amp__1,0.2753261306,0.2740234612
opex__ippoh_amp__2,0.2795403667,0.367992064
opex__ippoh_amp__3,0.9601808576,0.4140583625
opex__ippoh_kan__1,0.4532161007,0.3422529454
opex__ippoh_kan__2,2.2818648114,0.6550655135
opex__ippoh_kan__3,0.0513650747,0.7326463389
opex__ippoh_nor__1,0.6674154868000001,0.5084410153
opex__ippoh_nor__2,-0.0749316411,0.2014682794
opex__ippoh_nor__3,2.3344757284,0.8081202117
opex__ippoh_rif__1,-0.5788853705,0.23881415560000002
opex__ippoh_rif__2,-0.1558937755,0.21395650670000002
opex__ippoh_rif__3,-0.07864070570000001,0.4899526846
opex__kan__1,0.7966897611,0.0208089495
opex__kan__2,0.5977482412,0.1788638851
opex__kan__3,0.3208989658,0.2570339017
opex__nor__1,0.4279368046,-0.0691553886
opex__nor__2,1.0496523900999999,0.4202493808
opex__nor__3,0.09044834800000001,-0.0345898529
opex__paa_amp__1,-0.0490449311,-0.0486421363
opex__paa_amp__2,0.22123830220000001,0.36664847510000004
opex__paa_amp__3,0.1057856152,0.2405273786
opex__paa_kan__1,2.8510033765,0.6470218579
opex__paa_kan__2,2.145369865,0.6262854664
opex__paa_kan__3,2.2590675231,0.13432322970000002
opex__paa_nor__1,0.0818158553,0.5536394867000001
opex__paa_nor__2,0.5446870373,0.0123532293
opex__paa_nor__3,-0.060050508700000005,0.2614293823
opex__paa_rif__1,2.2037821978,0.1528589864
opex__paa_rif__2,1.8417387683,-0.0691004758
opex__paa_rif__3,2.4752855021,0.16275879910000002
opex__phenol_amp__1,0.2650945931,0.21630513580000002
opex__phenol_amp__2,0.884666119,0.1624951121
opex__phenol_amp__3,0.4508830757,0.6837911819
opex__phenol_kan__1,1.0919549223,0.2839285883
opex__phenol_kan__2,1.5153035350000001,0.2993972541
opex__phenol_kan__3,-0.11449361100000001,-0.012722197000000001
opex__phenol_nor__1,-1.2077136908,0.0942722574
opex__phenol_nor__2,-1.0757830308,-0.5308591533
opex__phenol_nor__3,-0.6608779144,0.175282134
opex__phenol_rif__1,0.1046327177,-1.1652306383
opex__phenol_rif__2,0.6199816456,0.47026169090000003
opex__phenol_rif__3,1.0732309036,0.8641794248
opex__pvpi_amp__1,0.1575584306,0.5800972187
opex__pvpi_amp__2,-1.2163591115,0.1077238903
opex__pvpi_amp__3,-0.4543011428,0.4881028711
opex__pvpi_kan__1,1.1554677215,0.5705447309
opex__pvpi_kan__2,0.6271266504,0.3209593933
opex__pvpi_kan__3,0.3329603661,0.0166534079
opex__pvpi_nor__1,0.262168575,-0.3229073193
opex__pvpi_nor__2,0.8778512462,0.3020820949
opex__pvpi_nor__3,0.2281508528,0.123106216
opex__pvpi_rif__1,0.39730449770000004,-0.0387432173
opex__pvpi_rif__2,1.4699960733,0.4699223595
opex__pvpi_rif__3,0.5626375097,-0.0356001523
opex__rif__1,1.6680753141,0.1219716911
opex__rif__2,2.3078577421,0.4764302452
opex__rif__3,1.4358700777,0.1053450336
opex__naocl_amp__1,0.43012087330000004,0.1316716753
opex__naocl_amp__2,0.1774736743,0.5606732616
opex__naocl_amp__3,-0.1419552853,0.3281311112
opex__naocl_kan__1,0.4484287387,0.25998548190000004
opex__naocl_kan__2,-1.2427786989,-0.1248328576
opex__naocl_kan__3,-0.8107217919,-0.83389771
opex__naocl_nor__1,-0.25291415100000003,-0.0431993586
opex__naocl_nor__2,1.2010233552,-0.0172671247
opex__naocl_nor__3,-0.43063039750000004,0.1033870883
opex__naocl_rif__1,1.1184420899,0.5485063843
opex__naocl_rif__2,0.6863241985,-0.2223078997
opex__naocl_rif__3,1.5163794527999999,0.59577575
phage_lysogen__wt_ctrl__1,-0.0235676862,0.07906860040000001
phage_lysogen__wt_ctrl__2,-0.0406179397,-0.1053552921
phage_lysogen__wt_ctrl__3,0.0641856259,0.0262866917
phage_lysogen__O104_H4__1,0.0365976793,-0.2580119858
phage_lysogen__O104_H4__2,0.1609064938,-0.2536204369
phage_lysogen__O104_H4__3,-0.5019698988,0.0820884369
phage_lysogen__O157_H7_PA8__1,-0.1203946129,-0.2512804682
phage_lysogen__O157_H7_PA8__2,-0.1262861674,-0.268901959
phage_lysogen__O157_H7_PA8__3,-1.2127338118,-0.1652651075
phage_resist__ygbE_oe__1,1.3618938687,-0.23493586830000002
phage_resist__wt__1,1.3846485484,-0.7631057379
phage_resist__wt__2,-0.6474924482000001,0.0783205902
phage_resist__wt__3,-0.5181802379,0.3346670257
phage_resist__wt__4,-0.21897586230000002,0.35011812200000003
phage_resist__ygbE_oe__2,-0.5425863547,0.5087405304
phage_resist__ygbE_oe__3,-0.43994289820000004,0.5399262443
phage_resist__ygbE_oe__4,-0.6061969317,0.2914272773
phage_resist__yahA_oe__1,0.4950405385,1.3101699517
phage_resist__yahA_oe__2,0.772552953,1.3440125979
phage_resist__yahA_oe__3,0.7804235313,1.4076863384
phage_resist__yrfF_ko__1,-0.4797612767,0.31733774540000004
phage_resist__yrfF_ko__2,-0.7513399037,0.3501250381
phage_resist__yrfF_ko__3,-0.3179870437,0.2821552677
pollution__wt_ctrl__1,0.2303160752,-0.07927444680000001
pollution__wt_ctrl__2,0.4829192231,-0.1883728181
pollution__wt_ctrl__3,-0.7132352983,0.2676472648
pollution__wt_urban__1,-0.7912984672000001,0.73159757
pollution__wt_urban__2,-0.8905681406,0.781853287
pollution__wt_urban__3,-0.1465771642,0.5760638956
pollution__wt_diesel__1,0.3518233522,0.9753184743000001
pollution__wt_diesel__2,-0.8883877609,0.8353188849000001
pollution__wt_diesel__3,-1.2671459226000001,0.6980900804
pollution__evo_diesel__1,0.3912515626,0.4677574613
pollution__evo_diesel__2,-0.2689535535,0.29093594980000004
pollution__evo_diesel__3,-0.4169786378,0.2603113901
ppGpp__wt_relAtrunc_00m__1,-0.3487957043,0.1545293723
ppGpp__wt_relAtrunc_00m__2,-0.1039956083,0.3653707071
ppGpp__mut_delrelA_10m__1,0.6605831535000001,1.2273413855
ppGpp__mut_delrelA_05m__1,-0.0406517629,0.6549849235
ppGpp__mut_delrelA_10m__2,-0.0779573023,0.49095724960000003
ppGpp__mut_delrelA_10m__3,0.0775815332,0.9262668026
ppGpp__mut_delrelA_00m__1,0.3258974251,0.3997898683
ppGpp__mut_delrelA_00m__2,-0.214758589,0.7761250628
ppGpp__mut_delrelA_05m__2,0.4166780017,0.5659512237000001
ppGpp__mut_delrelA_05m__3,0.6371064562000001,1.1499359884
ppGpp__mut_delrelA_00m__3,0.6301857972,0.9947956912
ppGpp__wt_delrelA_10m__1,0.060298374800000006,0.8809925638
ppGpp__wt_delrelA_05m__1,0.23273514110000001,0.7993074837
ppGpp__wt_delrelA_05m__2,-0.0581545734,0.6140911276000001
ppGpp__wt_delrelA_10m__2,0.6079882671,1.1309559309
ppGpp__wt_delrelA_10m__3,0.4495652269,1.0803812578
ppGpp__wt_delrelA_00m__1,0.046113894100000004,0.1591203795
ppGpp__wt_delrelA_00m__2,0.2307378584,-0.15926993720000002
ppGpp__wt_delrelA_05m__3,-0.22042149,0.8891362019
ppGpp__wt_delrelA_00m__3,-0.2768517524,0.0001495577
ppGpp__mut_relAtrunc_10m__1,0.1642201798,0.726758503
ppGpp__mut_relAtrunc_05m__1,-0.3838653413,0.37704833390000003
ppGpp__mut_relAtrunc_05m__2,0.1917096033,0.5256007643
ppGpp__wt_relAtrunc_10m__1,-0.5104248808,-0.07349889700000001
ppGpp__wt_relAtrunc_10m__2,-0.1711960627,0.0673973672
ppGpp__wt_relAtrunc_10m__3,-0.578534679,-0.1082197648
ppGpp__mut_relAtrunc_00m__1,0.2616935324,0.4379868449
ppGpp__wt_relAtrunc_00m__3,-0.38713246760000003,-0.0218815633
ppGpp__wt_relAtrunc_05m__1,0.1475720422,0.5611932265
ppGpp__wt_relAtrunc_05m__2,-0.8091753244000001,-0.1139820133
ppGpp__wt_relAtrunc_05m__3,-0.2940371187,-0.0339692261
ppGpp__mut_relAtrunc_00m__2,-0.0618048177,0.46469588170000004
ppGpp__mut_relAtrunc_00m__3,-0.47731033910000004,0.402647336
ppGpp__mut_relAtrunc_10m__2,0.2391640266,0.3188934852
ppGpp__mut_relAtrunc_05m__3,0.1601086962,0.7253346622
ppGpp__mut_relAtrunc_10m__3,-0.0374743524,0.44897422730000003
pressure__high_pressure__1,0.09192446400000001,-0.3554342193
pressure__high_pressure__2,0.7539036151,0.0435607967
pressure__low_pressure__1,0.356893149,-0.0386423838
pressure__low_pressure__2,-0.356893149,0.0386423838
quantum_dots__ctrl__1,0.24639074390000001,0.11154348180000001
quantum_dots__ctrl__2,-0.24639074390000001,-0.11154348180000001
quantum_dots__cdte_light__1,0.6309292289,0.6444900796
quantum_dots__cdte_light__2,0.0250926003,0.5483232479
quantum_dots__cdte_dark__1,0.825649304,0.5900429195
quantum_dots__cdte_dark__2,0.7853157907,0.3968721609
quantum_dots__cdse_light__1,0.1497124523,0.040488414800000004
quantum_dots__cdse_light__2,0.47514639220000005,0.3042491531
quantum_dots__cdse_dark__1,0.5314438046000001,0.6475931813
quantum_dots__cdse_dark__2,0.1568680448,0.7492060593000001
raman__wt__1,0.36302391840000003,0.052843551200000005
raman__del_cyaA__1,3.3523346111,1.4291359527
raman__del_cyaA_01mM__1,3.1442353648,1.1853855593
raman__del_cyaA_05mM__1,1.5472961975000001,0.5021136068000001
raman__del_cyaA_1mM__1,-0.4329710471,-0.11686147740000001
raman__wt__2,-0.5792754406,-0.11988580530000001
raman__del_cyaA__2,3.4861163168,1.3424425119
raman__del_cyaA_01mM__2,2.2490147325,1.2074753281
raman__del_cyaA_05mM__2,1.2763063084000001,1.0666499865
raman__del_cyaA_1mM__2,-0.035584226600000005,-0.44969029730000004
raman__wt__3,0.21625152220000002,0.06704225400000001
raman__del_cyaA__3,2.8475868443000003,1.4891259688
raman__del_cyaA_01mM__3,2.5262466971,0.9121668863
raman__del_cyaA_05mM__3,1.5365981932000001,0.3486977632
raman__del_cyaA_1mM__3,0.1357119041,-0.5727021344000001
rand_barrel__mut_nanE__1,-0.44983687580000004,0.3478550329
rand_barrel__mut_nanE__2,-0.0512528182,-0.6295028512
rand_barrel__mut_nanE__3,-1.7975681658,-1.6257838325
rand_barrel__mut_pdxJ_1__1,-1.2047324764,-0.045916973
rand_barrel__mut_pdxJ_1__2,-0.1316794322,0.3932148473
rand_barrel__mut_pdxJ_1__3,-1.9478565349,-0.0921395418
rand_barrel__mut_pdxJ_2__1,1.0326678134,1.3804358454
rand_barrel__mut_pdxJ_2__2,-0.7800350159,-0.5713881668
rand_barrel__mut_pdxJ_3__1,0.624095284,0.2042316929
rand_barrel__mut_pdxJ_3__2,0.07002202190000001,0.3907846165
rand_barrel__del_serB__1,0.9339772386,0.4629148073
rand_barrel__del_serB__2,-0.9339772386,-0.4629148073
rockhopper__CV104_pHDB3__1,-3.7117949334,-2.5071914816
rockhopper__CV104_pHDB3__2,-3.61420773,-2.0319637715
rockhopper__CV104_pHDB3__3,-3.8761218447,-2.2702302155
rockhopper__CV104_pLCV1__1,-3.7327906386,-2.2703535022
rockhopper__CV104_pLCV1__2,-3.6091770023,-2.1982244495
rockhopper__CV104_pLCV1__3,-3.5278531149,-2.3369055419
rockhopper__wt_lb__1,1.1563559071,-1.8918730416
rockhopper__wt_lb__2,1.3524636333,-1.4530612662
rockhopper__wt_lb__3,1.0660396442,-1.6219697199
rockhopper__wt_lb_aMG__1,1.2094111488000001,-1.4079076314
rockhopper__wt_lb_aMG__2,1.4563418075,-1.5795580793
rockhopper__wt_lb_aMG__3,0.5806960858,-1.8495222949
rockhopper__del_sgrR_lb_aMG__1,0.3684351167,-1.2746038453
rockhopper__del_sgrR_lb_aMG__2,0.4117548145,-1.1635936638
rockhopper__del_sgrR_lb_aMG__3,0.0671625324,-1.3742593246
rockhopper__del_sgrS_glyc_aMG__1,-2.8787375648999998,-1.2440229399
rockhopper__del_sgrS_glyc_aMG__2,-1.9655304820000001,-1.9069041281999999
rockhopper__del_sgrS_glyc_aMG__3,-2.6212285513999998,-1.7202670466
rockhopper__del_sgrS_glyc__1,-3.0503067792,-2.3610724885
rockhopper__del_sgrS_glyc__2,-3.8358402921,-2.0302908196
rockhopper__del_sgrS_glyc__3,-3.6675200183000003,-2.4151642741
rockhopper__wt_lb_aMG__4,0.2348365603,-1.4751122406000001
rockhopper__wt_lb_aMG__5,0.3556309012,-1.479318855
rockhopper__wt_lb_aMG__6,0.23240543160000002,-1.4244974819
rockhopper__wt_glyc_aMG__1,-3.4458191622,-1.8516733352
rockhopper__wt_glyc_aMG__2,-1.9055923268,-1.0985733566
rockhopper__wt_glyc_aMG__3,-3.3047061932,-1.2225600608
rockhopper__wt_glyc__1,-3.106357401,-2.1244231643
rockhopper__wt_glyc__2,-4.4728609961,-3.4486133698
rockhopper__wt_glyc__3,-3.4091550836,-2.5831474188
rockhopper__CV108_glyc_aMG__1,-1.7976978874,-0.9716315138
rockhopper__CV108_glyc_aMG__2,-0.9305579844,-0.9159752284
rockhopper__CV108_glyc_aMG__3,-2.0206711132,-1.3849429431
rockhopper__wt_glyc__4,0.3806919348,0.7476104958
rockhopper__wt_glyc__5,-3.4518628392,-1.2135689840000001
rockhopper__wt_glyc__6,3.2013045526,1.6826128082
rockhopper__wt_glyc_aMG__4,0.36611669999999996,0.0996850499
rockhopper__wt_glyc_aMG__5,-1.0191475031,-0.44257812820000003
rockhopper__wt_glyc_aMG__6,-1.257612017,-0.6289753035
rockhopper__wt_glyc__7,1.8040586639,1.2382306988
rockhopper__wt_glyc__8,0.841935235,0.6673379695
rockhopper__wt_glyc__9,2.1106676561,1.6066578262
rockhopper__wt_glyc__10,2.8919649247,1.8369685558
rockhopper__wt_glyc__11,1.8235442541,0.6314088978
rockhopper__wt_glyc__12,1.3860690986,0.9589256849000001
rpoD__wt__1,0.44227262310000004,0.2721870742
rpoD__wt__2,-0.21399239790000002,-0.25860159720000003
rpoD__rpoD_mut__1,1.6392554606,-0.0321063037
rpoD__rpoD_mut__2,1.7698729918,0.4007529926
rpoD__rpoD_mut__3,0.7638376871,-0.48211619170000003
rpoD__wt__3,-0.22828022520000002,-0.013585477
rpoN_peptide__ctrl__1,0.1372563984,-0.0049645352
rpoN_peptide__ctrl__2,0.1916257671,0.119793931
rpoN_peptide__ctrl__3,-0.3288821655,-0.1148293957
rpoN_peptide__nminus__1,0.2761550881,-0.0047566278000000005
rpoN_peptide__nminus__2,0.0651315031,0.0740939462
rpoN_peptide__nminus__3,0.10703817010000001,0.0093986568
rpoN_peptide__nplus__1,-1.3169097614,-0.91424569
rpoN_peptide__nplus__2,-1.4189350563,-1.0034391316
rpoN_peptide__nplus__3,-1.6412707394,-0.9465886571000001
rpoN_peptide__s54_wt__1,-0.1216194807,0.10379848030000001
rpoN_peptide__s54_wt__2,-0.0905158945,-0.049788334000000004
rpoN_peptide__s54_wt__3,-0.3599775707,0.14197486310000001
rsd__wt_ee__1,-0.0415246172,0.0432731535
rsd__wt_ee__2,0.0415246172,-0.0432731535
rsd__del_rsd_ee__1,0.31287066890000004,0.48680164730000003
rsd__del_rsd_ee__2,-0.0950504581,-0.24526055900000002
rsd__del_ssrS_ee__1,-0.3344838439,-0.0644393406
rsd__del_ssrS_ee__2,0.1110312371,0.1836406382
rsd__del_rsd_ssrS_ee__1,-0.3431975397,0.9796679813
rsd__del_rsd_ssrS_ee__2,-0.20441561300000002,1.027412595
rsd__del_rpoS_ee__1,0.32654805610000004,0.2828589973
rsd__del_rpoS_ee__2,-0.2914601148,-0.28682501660000004
rsd__wt_me__1,-0.025448456100000003,0.1602991627
rsd__wt_me__2,0.5832727882000001,0.3930271957
rsd__del_rpoS_me__1,0.1982756835,0.0034535409
rsd__del_rpoS_me__2,1.7529750207,1.0776177027
rsd__wt_ts__1,0.6703195107000001,0.5261995113
rsd__wt_ts__2,0.3434893754,0.18740759210000002
rsd__del_rsd_ssrS_ts__1,2.2679959995,1.8920023121
rsd__del_rsd_ssrS_ts__2,1.7365250966999999,1.6676363524000002
rsd__del_rpoS_ts__1,-0.6399799258000001,0.4129091619
rsd__del_rpoS_ts__2,-0.3747548848,0.3692969059
rsd__wt_s__1,0.08379372800000001,0.2898930742
rsd__wt_s__2,0.41706503040000004,0.37754422130000004
rsd__del_rsd_s__1,0.7955243789,0.17078204660000001
rsd__del_rsd_s__2,0.9280678166,0.5256677455000001
rsd__del_rsd_ssrS_s__1,1.4814195841,1.1471837071
rsd__del_rsd_ssrS_s__2,2.1606437328,1.4747020214
rsd__del_rsd_ls__1,1.555431396,0.4082206646
rsd__del_rsd_ls__2,2.3083452255,1.10464604
rsd__del_ssrS_ls__1,2.1879336514,0.4850804705
rsd__del_ssrS_ls__2,1.3632608597,-0.1020838049
rsd__del_rsd_ssrS_ls__1,4.3250881821,2.2916060626
rsd__del_rsd_ssrS_ls__2,3.7741136194,2.054472643
rsd__del_rpoS_ls__1,0.9339683384,0.3915016288
rsd__del_rpoS_ls__2,1.1232467007,0.6025577852
sdsR_ryeA__wt_3h__1,-0.0083244261,0.43512925830000004
sdsR_ryeA__wt_8h__1,1.6385292383999999,1.3660823971
sdsR_ryeA__wt_3h__2,0.0083244261,-0.43512925830000004
sdsR_ryeA__wt_8h__2,1.1928418012,1.0000644095
starve_series__t00_growth1__1,0.078621653,-0.015151237900000001
starve_series__t00_growth1__2,0.10173667380000001,0.0796016913
starve_series__t00_growth1__3,-0.2855441101,-0.0562442608
starve_series__t00_growth1__4,0.10518578320000001,-0.0082061926
starve_series__t01_starve__1,0.0206483972,0.9676912812
starve_series__t01_starve__2,0.3798583372,0.6101060608000001
starve_series__t02_starve__1,-1.062781768,0.9730691951
starve_series__t02_starve__2,-0.081407664,1.0917098551
starve_series__t03_starve__1,-0.14617647790000002,1.8009397765
starve_series__t03_starve__2,0.0405958197,1.9270663146
starve_series__t04_starve__1,-0.4244798912,1.7541834794
starve_series__t04_starve__2,-0.27304177420000003,1.8136946188
starve_series__t05_starve__1,-0.46043139,1.9886430155
starve_series__t05_starve__2,-0.048912288500000005,2.2883934344
starve_series__t06_starve__1,0.3726336005,2.2121509127
starve_series__t06_starve__2,-0.09245117630000001,2.3712983787
starve_series__t07_starve__1,0.6547916217,2.2667801914
starve_series__t07_starve__2,0.6168506383,2.4806063242
starve_series__t08_starve__1,0.836408021,2.5085597502
starve_series__t08_starve__2,0.9887546544,2.7341130638999998
starve_series__t09_starve__1,0.7388962034000001,2.7195623009
starve_series__t09_starve__2,1.0413265114,2.6284607023
starve_series__t10_starve__1,0.8315520791000001,2.8653727236
starve_series__t10_starve__2,1.2810771707,3.1080566633
starve_series__t11_starve__1,1.5737866649,3.2848882698
starve_series__t11_starve__2,1.5324981962000002,3.1997651265
starve_series__t12_starve__1,0.3548816456,2.9914884019
starve_series__t12_starve__2,1.1480356602,3.1982211089
starve_series__t14_starve__1,0.9710329453000001,3.0382236309
starve_series__t14_starve__2,1.609700197,3.305535485
starve_series__t16_starve__1,1.625186526,2.9572948588
starve_series__t16_starve__2,1.6238981503,2.9078206861
starve_series__t17_starve__1,2.0232462245,2.6629767521
starve_series__t17_starve__2,2.5002607773000003,2.8895273885
starve_series__t18_starve__1,2.1198025853,2.5846376755
starve_series__t18_starve__2,1.8140246077,2.5871164838
starve_series__t20_starve__1,0.2695271021,0.2985347434
starve_series__t20_starve__2,0.3136864782,0.22558293310000002
starve_series__t21_growth2__1,-0.1274378272,-0.146366338
starve_series__t21_growth2__2,0.0286878763,-0.1697172634
starve_series__t22_growth2__1,0.6709538030000001,0.28029689350000003
starve_series__t22_growth2__2,0.8110616136000001,0.4802797233
starve_series__t23_growth2__1,1.5927860577000001,0.5035710207
starve_series__t23_growth2__2,1.2184029886,0.48270853080000004
starve_series__t25_growth2__1,3.6312673646,0.43953463530000003
starve_series__t25_growth2__2,4.3529274735,0.4149108808
starve_series__t26_growth2__1,5.2457490973,0.37213369500000004
starve_series__t26_growth2__2,6.0011874973,0.18927580900000002
starve_series__t27_growth2__1,5.2455077695,-0.2881292304
starve_series__t27_growth2__2,5.1938535926,0.033895184
starve_series__t28_growth2__1,3.2349730831,0.3057982857
starve_series__t28_growth2__2,3.2361423919,0.2253954689
time_course__lb_4hr__1,-0.3621940918,-0.1071517993
time_course__lb_4hr__2,0.2132358942,0.0504548701
time_course__lb_4hr__3,0.1489581975,0.0566969292
time_course__lb_8hr__1,1.518929062,0.4210074976
time_course__lb_8hr__2,1.9570787958,0.4175319021
