,A,NtrC,RpoN
SRX2391467,-0.09443970210000001,-0.0061279432,0.0225145017
SRX2391468,-0.1746736689,-0.0316056699,-0.0079549809
SRX2391469,0.38896445500000004,0.033166543,0.0673960328
SRX2391470,1.7133580037,0.3805884563,0.1478935335
SRX2391471,-0.9698998911000001,-1.0128662315999999,-0.1316371284
SRX2391472,0.3590762598,-0.2727844904,-0.0203106426
SRX2391473,-0.43413992560000003,-0.3758604725,-0.1219099517
SRX2391474,-0.8103976028000001,-0.4677554741,-0.1372826141
SRX2391475,-0.5235044004,-0.42362397350000003,-0.0496341516
SRX2391476,-0.9221595456,-0.1960677716,-0.0225154233
SRX2391477,-3.7656768356,-0.8562180269,-0.1018335848
SRX2391478,-2.4141668139,-0.4602984324,-0.075095517
SRX2391479,-2.103011834,-0.49891741500000003,-0.033386169300000004
SRX2391480,-2.2420854197,-0.4066939187,-0.0844885021
SRX2391481,-2.4555816788,-0.3114642721,-0.030631214700000003
SRX2391482,-1.5975870477,-0.29016624150000003,-0.041778117100000005
SRX2391483,-2.7174409112999998,-0.36745772790000003,0.0711012112
SRX2391484,-1.8551575367000002,-0.6048874944,-0.08026113950000001
SRX2391485,-2.8416375957,-1.2807611257,-0.26228857780000003
SRX2391486,-2.6815749008000003,-1.0949223968,-0.13172305
SRX2391487,-3.4692373922,-1.0685490436,-0.0641812578
SRX2391488,-3.7910941953,-0.9688587987,0.0350225418
SRX2391489,-4.3356903456,-0.8555981262000001,0.0293183076
SRX2391490,-4.4305420109,-0.5552250323,0.06922512830000001
SRX2391491,-3.6947239721000003,-0.5312738094,0.0853775008
SRX2391492,-3.7721010351,-0.3457230384,0.1589193183
SRX2391493,-2.671679174,-0.29904858500000003,0.15527350280000002
SRX2391494,-2.893846779,-0.4081614598,0.0864250114
SRX2391495,0.09443970210000001,0.0061279432,-0.0225145017
SRX2391496,-0.6601501486,0.0496924931,0.0451296018
SRX2391497,-0.1525749577,-7.977220000000001e-05,0.0684111122
SRX2391498,-1.1317243901,-0.4222963556,-0.2158820794
SRX2391499,-1.5437416002000002,-1.2332361473,-0.2343129843
SRX2391500,-2.1792094632,-1.1400617611000001,-0.2165177666
SRX2391501,-2.9032155236,-1.231476199,-0.28544913050000004
SRX2391502,-2.8303690137,-1.2307493596,-0.26896404300000004
SRX2391503,-2.5627818504,-1.0387378887,0.1158714339
SRX2391505,-3.4967540932,-0.8397507316,-0.0810049073
SRX2391506,-4.2442481015,-0.9372734946,-0.0990417814
SRX2391507,-4.1978263635,-0.9251619274,-0.0887430225
SRX2391508,-4.9948993416,-0.4576949249,-0.088533531
SRX2391510,-2.1386172225,-0.4589577165,-0.14743303530000001
SRX2391512,-1.8290236465,-0.4212988011,-0.1087523703
SRX2391513,-2.4843620007,-0.46399479730000004,-0.1030133887
SRX2391514,-2.7175800341,-0.4506050407,-0.023188923
SRX5632598,-1.2468846231,0.5124728945,0.31318655170000004
SRX5632599,-0.062269445400000005,0.5517676018000001,0.2077680137
SRX5632600,6.0774868092,1.5265185409000002,0.3379162327
SRX5632601,2.3447156245,1.2421749078,0.208014145
SRX5632602,3.7674344275,1.2300109398,0.1191900048
SRX5632603,2.9472546662,1.2054389874,0.6614127202
SRX5632604,3.0607633053,1.1949719751,0.5984876075000001
SRX5632605,4.6385285844,1.6622885773,0.4196187712
SRX5632606,0.3343625069,0.42357089330000003,0.305655263
SRX5632607,-0.2692786726,0.8813499393,0.0135937062
SRX5632608,0.28822763700000004,-0.1443013169,0.0852694024
SRX5632609,-0.6586881832,0.1934964727,-0.0155165013
SRX5632610,0.4924837301,0.041559447,-0.0838011282
SRX5632611,0.3704605462,-0.0491951558,-0.0697529011
SRX5632612,0.13210400760000002,-0.1262654591,0.27596232460000003
SRX5632613,-0.42476957060000003,-0.20381980500000002,0.45113060850000003
SRX5632614,0.4409435212,0.8252095260000001,-0.1525199025
SRX5632615,-0.6213844052,0.7152420843,0.052636634200000004
ERX2874132,1.4291929397,-0.1581865188,0.0194943282
ERX2874133,0.7769863450000001,-0.6666824574,0.0371448691
ERX2874134,-0.493487614,0.2877208913,0.7403439074
ERX2874135,-0.8181966734,0.4805772307,0.7887621109
ERX2874136,-1.3420517462000001,-0.2492282089,0.6989246475
ERX2874137,-1.1380804644,-0.1360973693,0.7712450152
ERX2874138,1.1572303979,-0.5536124135,0.2989290468
ERX2874139,1.0791579096,-0.7627419804000001,0.3438535408
ERX2874140,0.2947438828,0.11215001470000001,-0.0442370661
ERX2874141,-0.2947438828,-0.11215001470000001,0.0442370661
ERX2874142,-0.6896646349000001,-0.2963737641,0.9965763493
ERX2874143,-1.5831985512,-0.2927987747,1.31008916
ERX2874144,-1.1311437203999999,0.0463380667,0.3495947186
ERX2874145,-1.5817318585,-0.5420891399000001,0.3167987774
ERX2874146,-0.049970617700000004,0.0812298904,0.18282576220000002
ERX2874147,0.0399266417,-0.3553273891,0.2745354318
SRX1300292,-1.4585212424,-0.0016272128000000001,0.0091526396
SRX1300293,1.4585212424,0.0016272128000000001,-0.0091526396
SRX1300299,1.7501553898000002,-0.1209658136,0.1517960213
SRX1300300,0.502188265,-0.09909070360000001,-0.018863395800000002
SRX1300304,0.8187928772,0.2455416374,-0.3106553576
SRX1300305,0.5050390703000001,-0.1321413541,0.0012067599
SRX1300306,-0.3284335122,-0.2541495292,-0.1112154671
SRX1300310,0.2824101518,0.2878356851,-0.44010103
SRX1300311,1.9685703376,0.046127891500000004,-0.2791661187
SRX7291195,-0.3983547243,-0.18992370290000002,-0.1132278063
SRX7291196,-0.4020355472,-0.30160449500000003,-0.29637354460000004
SRX7291197,-0.4611856097,-0.2984060329,-0.21916101030000001
SRX7291198,0.0916460124,-0.1578682516,-0.1117056741
SRX7291199,-0.1496741386,0.16340172690000002,0.051901757300000004
SRX7291200,0.0580281263,-0.0055334753,0.0598039168
SRX7291201,-0.364632273,-0.1993073643,-0.2188903626
SRX7291202,-0.6815433983,-0.1026302603,-0.17460792120000002
SRX7291203,-0.5924653067,-0.18640609400000002,-0.260555077
SRX7291204,-0.202282115,-0.1365725211,0.0039868995
SRX7291205,-0.055838704700000005,-0.1773907713,0.0221365934
SRX7291206,0.0640738785,-0.1872624165,-0.0647450559
SRX2436955,0.5941161551,0.4730875882,0.1463959096
SRX2436956,-0.0211869666,0.7313190205,0.1202021206
SRX2436957,0.3213164585,0.8227983069,-0.0395698956
SRX2436958,-0.0808281368,0.7394299863,0.10572779530000001
SRX2436959,0.461046414,0.3579534451,-0.19171076280000002
SRX2436960,0.24438786180000002,0.65277383,0.1714003089
SRX2436961,-0.3521198071,0.39784358540000003,0.35457862700000004
SRX2436962,0.009854212900000001,0.3943532236,0.1930127968
SRX2436963,0.1516946284,0.13976956810000002,-0.139414123
SRX2436964,-1.7633400582,-0.3012890787,0.46414260090000004
SRX2436965,2.0715931939,1.6030416919000001,-0.9293460187
SRX2436966,0.0124450858,0.4578464721,-0.2153956048
SRX2436967,-0.298616602,0.406454866,0.307804224
SRX2436969,-0.43900477670000004,0.2602256741,-0.0441240533
SRX2436970,-0.055475953200000004,0.43294359190000004,-0.17407644390000002
SRX2436971,-0.6865517702,0.2994040866,0.304790481
SRX2437029,0.22680261510000002,0.43299772210000004,0.359799287
SRX2437030,0.5475855821,0.49705251180000004,0.2262852115
SRX2437031,-0.1886434014,0.3085886063,0.1001533352
SRX2437032,-0.1618102085,0.1632953234,0.2215301875
SRX2437033,-0.0170359627,-0.6579854262,0.0514810393
SRX2437034,2.7971434890999998,1.7303219816,-1.1099708241
SRX2437035,0.34666950420000003,0.8841700301000001,0.0609907036
SRX2437036,0.1073799924,0.8077133697000001,0.0100256292
SRX2437037,-1.4053298588,-0.397258484,0.38586791800000003
SRX2437038,-0.3343366615,0.44707317100000005,-0.2219397992
SRX2437039,0.2014514741,0.08848019060000001,-0.0058975043
SRX2437040,-0.0081870429,0.9328377662,-0.0580505282
SRX2437041,0.9771055101,0.4838086486,0.0753342381
SRX2437042,-0.029198810000000002,-0.45593959110000004,-0.042911954
SRX2437043,-1.4230319854,-0.2613960288,0.4089002883
SRX2437044,0.0215006428,-0.2043877903,0.050893835500000005
SRX4705203,0.3296175168,-0.1385324932,0.14582604870000002
SRX4705204,1.2861250435,-0.2873916344,-0.36678308870000004
SRX4705205,0.7251085041,-0.0418197036,-0.27314160800000004
SRX4705206,0.8584030143,0.0700639041,-0.2476562635
SRX4705207,0.6122924896,-0.19709545320000002,0.2154759758
SRX4705208,0.4671298199,-0.1750978531,0.22949940370000002
SRX4705209,1.0439171719,-0.4304587453,0.0752074958
SRX4705210,1.5594242266,-0.1263029467,-0.0815494787
SRX4705211,1.4569895708,0.004281544500000001,-0.0341675644
SRX4705212,0.8896214669,0.0005972368000000001,-0.0005939661000000001
SRX4705213,-0.0665065338,-0.0784570827,-0.1195503961
SRX4705214,-0.2014561467,0.0341481563,-0.0933554179
SRX4705215,0.20560501790000002,-0.0119913355,0.0592809564
SRX4705216,0.3548151279,0.016252997300000002,-0.1354329401
SRX4705217,-0.0909920384,-0.2039874736,0.07357012090000001
SRX4705218,-0.2014654269,0.2440347381,0.2154876769
SRX4705219,-0.1050075494,-0.1690198752,0.25213877430000003
SRX4705220,0.1801692152,-0.068885056,0.0389778084
SRX4705221,1.0604788933,0.0945375824,-0.1834919475
SRX4705222,0.318078246,-0.34023160020000004,0.1589210443
SRX4705223,0.3071722843,-0.26804689930000003,0.0801469077
SRX4705224,-0.2507834507,-0.2290695931,0.1380442993
SRX4705225,0.8508875389,-0.31821427010000003,-0.5813523044000001
SRX4705226,1.1239485895,-0.4450951769,-0.54992883
SRX4705227,1.2225244021,-0.0977117799,-0.5378679077
SRX4705228,0.4529452259,-0.2492099693,0.2686142181
SRX4705229,0.0095572921,-0.3217434071,0.3047421518
SRX4705230,-0.13964464910000002,-0.183599002,0.3251273906
SRX4705231,0.7815613789,-0.0843103931,-0.009906508100000001
SRX4705232,0.6507189175,-0.058244017,-0.2168331962
SRX4705233,1.6218153652,0.6032265747000001,0.33431169050000004
SRX4705234,0.0465850752,-0.1942698116,0.2116968061
SRX4705235,0.2713954603,-0.14164222840000001,-0.18372571140000002
SRX4705236,-0.0332264972,-0.4773987128,0.4389608913
SRX4705237,0.0940513065,-0.3057641624,-0.268070719
SRX4705238,0.5294822762,-0.1466533985,-0.0870670192
SRX2038319,0.7925268905,-0.32321790970000003,0.3443509589
SRX2038320,0.2459973222,-1.0313923964,0.1652742451
SRX2038321,0.9694026777,-0.4947407372,0.211130064
SRX2038322,-1.0536845432,-1.0487411939,-0.25708634550000004
SRX2038323,-1.6361310706,0.0447742348,-0.2066308214
SRX2038324,-1.2678411023,-0.8495766321,-0.3667514344
SRX2038325,1.3183542494,0.46225821400000006,0.3610644347
SRX2038326,-0.24799398450000001,0.0737631148,0.2649755219
SRX2038327,1.161501117,-0.7445984929,0.0281135955
SRX2038328,0.5569849328,-0.6214349284,-0.151889398
SRX2038329,-0.2242542919,-0.3157383845,-0.4239051464
SRX2038330,-0.6359245997,0.19478325900000001,-0.36644120420000004
SRX2038331,-1.2278897216,-0.5713004125,-0.2568174776
SRX2038332,0.6831578794000001,-0.6214591333,0.14704410110000002
SRX2038334,-1.0534450626,0.5154978086,-0.0739352672
SRX2038335,-0.3693423082,-0.6807983327,-0.10839593850000001
SRX2038336,-0.25674410540000003,-0.6056071889,0.1786819499
SRX2038337,-1.0442719295,-0.5022018843,-0.2122526868
SRX2038338,-0.41611099220000003,0.1926786634,-0.1839833421
SRX2038339,-0.28956610590000004,-1.3107815775,0.4721483286
SRX2038340,0.205928502,-0.8046711133000001,-0.3404743149
SRX2038341,-1.1270138457,-0.9107493058,-0.3626443479
SRX2038342,0.46269567370000003,0.30822894300000003,-0.2248503926
SRX2038343,-0.5449546361000001,-0.7982368578,-0.06316998530000001
SRX2038344,-0.7533101186000001,-0.5015914681,-0.1906721357
SRX2038345,-1.60412112,-1.1642406152,-0.30637156860000003
SRX2038346,-0.655249794,-2.1561740153,0.3570191827
SRX2038347,-0.5470580983000001,-2.4742472301,0.1025501968
SRX2038348,-0.9813318830000001,-2.1292218336,0.4956171905
SRX2038349,-0.9235669628000001,-0.1190412584,-0.3591152302
SRX2038350,-0.22513759830000002,0.017360620900000002,-0.3043800538
SRX2038351,-0.19379553970000002,-0.2189792151,-0.2029856726
SRX2038352,-0.6272778168,-0.8687498992,-0.1335952104
SRX2038353,-0.6998258701000001,-0.12385191050000001,-0.009189183
SRX2038354,-0.1769285495,-0.5686248452,-0.3093192174
SRX2038355,-0.38670410110000003,-0.377576528,-0.10083591430000001
SRX2038356,-0.7130402984,0.2657156861,-0.5890277701000001
SRX2038357,-0.3764158982,0.1305392463,-0.1603676168
SRX2038358,-0.9982326204,-0.30568199020000003,-0.5337777167000001
SRX2038359,-0.2170411961,-0.9996806624000001,-0.3386101305
SRX2038360,-0.9726326489,-0.6494407671,-0.5595079862
SRX2038361,-0.7541822640000001,-0.3755445666,0.1256745228
SRX2038362,-1.1490772788,-1.0393161321,-0.1974074602
SRX2038363,-0.6331211847,-0.7545600828,-0.16778095310000002
SRX2038364,-0.7147137081,-0.8888696127,-0.19864319430000002
SRX2038365,-0.8752831799,-2.2068481459,0.3276570398
SRX2038366,-0.6197543173,-1.7384281645000002,-0.0997289173
SRX2038367,-1.3130053902,-1.9386957936,0.2640760326
SRX2038368,-0.7970066440000001,-0.0698034517,-0.37235867840000003
SRX2038369,-0.4542037273,0.12268508330000001,0.0181046865
SRX2038370,-1.6029197236,0.0780968617,-0.11700042790000001
SRX2038371,-1.5315464592999999,-0.9960138940000001,-0.1609804505
SRX2038372,-0.9459123487000001,-0.7777029717,-0.3751268578
SRX2038373,-1.0323992715,-0.7980157837,-0.176205029
SRX2038374,-0.22693157860000002,-0.5952665651,-0.1301696154
SRX2038375,-0.735778934,-0.7509671154,-0.351969819
ERX530520,0.0637607775,-0.0986828181,-0.0092595132
ERX530521,1.1700564808,0.032401584500000004,-0.0129624738
ERX530522,0.7737443940000001,-0.0252103387,0.0793582208
ERX530523,1.3952411215,-0.2305157979,0.09250216300000001
ERX530524,-0.0637607775,0.0986828181,0.0092595132
ERX530525,1.1778361786,0.222077141,0.1063528264
ERX530526,0.0342848763,0.0022738142,-0.0175557042
ERX530527,1.0889103973,0.0436670378,-0.010842586900000001
ERX3212443,0.0142660566,-0.2856738826,-0.49386042500000005
ERX3212444,-0.20821803260000002,-0.39150483220000004,-0.4711977559
ERX3212445,0.1961399671,-0.402370646,-0.5876803110000001
ERX3212446,-0.6458679001000001,-0.2103539972,-0.12164353550000001
ERX3212447,-0.0600915115,0.0903214027,-0.1487269227
ERX3212448,-0.5562556271,-0.0025150464,-0.1490291595
ERX3212449,-0.2604808681,0.0340177927,-0.0174158301
ERX3212450,0.1430560525,-0.07168969260000001,0.0022036207
ERX3212451,0.11742481560000001,0.0376718999,0.0152122095
ERX3212452,-0.6539444196,-0.18917842,0.1496946106
ERX3212453,-0.0700882089,-0.10192594070000001,0.1960098835
ERX3212454,-0.4325557168,-0.1562510849,0.20566612750000002
SRX7478973,-1.1429089278,-0.0345607434,-0.0161078514
SRX7478974,1.3440631701,0.0032810175,0.07405100270000001
SRX7478975,-0.20115424240000002,0.0312797259,-0.0579431513
SRX7478976,-0.6128824131,-0.24379481900000002,-0.11997661750000001
SRX7478977,-0.8095258701,-0.256429065,0.0025159921
SRX7478978,-0.6234290664000001,-0.1355485128,-0.0979670931
SRX7478979,0.2141079445,-0.3887522935,-0.1884766708
SRX7478980,-0.8585357083,-0.3785419302,-0.12810657550000001
SRX7478981,-0.9630888937000001,-0.3802635573,-0.2565370085
SRX7478982,0.5247985481,-0.3403168405,-0.19382686740000002
SRX7478983,-0.20590170700000002,-0.5226210992,-0.2250856863
SRX7478984,-0.3306965945,-0.4016407461,-0.22388611700000002
ERX1521038,-1.6281314255,-0.0373899807,0.1137865311
ERX1521039,-1.464432173,-0.35743218320000003,0.3119930792
ERX1521040,-1.5124631444,-0.09536009740000001,0.1210828718
ERX1521041,-1.0074531372,-0.6009696609,-0.1089395497
ERX1521042,-0.3980501087,-0.3014820485,0.2134083628
ERX1521043,0.3328453319,0.444539202,0.1370073363
ERX1521044,-0.5276627975,-0.4376420661,0.2411013415
ERX1521045,0.5276627975,0.4376420661,-0.2411013415
SRX621182,-2.2890135232,-0.7029322733000001,-0.3394563648
SRX621183,-2.5549416027,-0.6907946344,-0.5961681449
SRX621184,-1.8264887148,-1.8082654013,-0.9814461712
SRX621185,-1.2534539111,-2.3900937634,-1.2562817839
SRX621188,-1.5177063723000002,-1.6739033585,-1.0463528466
SRX621189,-1.8191787839,-1.6599767684,-1.4682892945
SRX621190,0.7987941427,0.4921586102,0.0715101833
SRX621191,-0.7987941427,-0.4921586102,-0.0715101833
SRX621192,-1.7041226971999999,-1.9667851912,-1.9582703257
SRX621193,-1.8441677666,-1.5952787099,-1.6073898337
SRX6489436,1.3801246714,0.0554576826,-1.4449560918
SRX6489437,-0.0305450885,0.3615113461,-0.9170654136
SRX6489438,0.043696746,0.2844307525,-0.6994754824
SRX6489439,0.16039186090000002,-0.1511800401,-0.12385277950000001
SRX6489440,0.7644050130000001,-0.3287568268,0.0182274602
SRX6489441,-0.9247968739,0.47993686680000003,0.1056253192
SRX6489442,-0.5685350188,0.0966587675,0.2046437191
SRX6489443,-0.1996175326,-0.4385261335,-0.14746258140000001
SRX6489444,-1.3691597712,0.3943636599,0.2614496072
SRX6489445,-0.3424304584,0.2441922967,-0.0527428655
SRX6489446,-0.2471325697,0.0197995959,-0.0078161007
SRX6489447,-0.9074631734,0.511482393,0.044583712000000005
SRX6489448,-0.3817620332,0.10889436840000001,-0.0660598798
SRX6489449,-0.3360415467,-0.031644194,0.1279091318
SRX6489450,-1.6912677918,0.5475728391,0.4344425029
SRX6489451,0.0163196137,-0.0275403842,0.1419125979
SRX6489452,0.18376139930000002,-0.18495747170000001,0.0933277425
SRX6489453,-0.7981000011,0.4688766312,0.07445381350000001
SRX6489454,0.0661488805,-0.053808411,0.1406115969
SRX6489455,-0.1256121824,-0.046821963,0.3348345451
SRX6489456,-1.4679916729,0.4314599342,0.1956944742
SRX6489457,-0.6058053691,0.28531119850000003,-0.1577754055
SRX6489458,-1.3384378478,0.5723665442,0.0048768716
SRX6489459,-1.5674118763,0.5168583487,-0.020422199999999998
SRX6489460,-0.9396116803000001,0.1269430011,-0.2693961785
SRX6489461,-1.2159347294,0.6867427452,0.21668485040000002
SRX6489462,-1.2042567062,0.19166416190000002,-0.090408474
SRX6489463,-0.7903117304,0.1771790862,-0.0678976565
SRX6489464,-1.2143015581,0.6171396799000001,0.32924325260000004
SRX6489465,-1.1193610071,0.6658670079,0.31604061
SRX6489466,-0.3116052304,0.1139609407,0.0184306441
SRX6489467,-1.2259603469,0.4930094051,0.2106381983
SRX6489468,-1.1946144162,0.5937879373,0.2403260193
SRX6489469,-1.3886312186,0.2132351751,0.0405541119
SRX6489470,-0.9419200211000001,1.2198131658,0.4511764279
SRX6489471,-0.7583469548,0.37936051660000003,0.0721447115
SRX6452027,-0.1409644643,-1.45304674,-0.885396136
SRX6452029,-0.1224082055,-0.2090211029,0.020032704000000002
SRX6452030,-0.1629105579,-0.756517255,-0.8268853717
SRX6452031,-0.0499998641,-0.0856443972,-0.3081166643
SRX6452044,0.18991605960000002,-0.35196936440000004,-0.1576120561
SRX6452045,-0.17611548770000002,0.1107342332,-0.1279408709
SRX6452046,0.3624660557,0.12976807340000002,-0.2812811618
SRX6452047,0.0896852628,-1.2015108167,-0.6125609148
SRX6452048,0.1224082055,0.2090211029,-0.020032704000000002
SRX6452059,-0.5307954262,-1.285378234,-0.8276924667000001
SRX1828491,-0.6552108412000001,-0.0124719164,0.27840669
SRX1828492,-0.6037282689,0.2373859717,0.44749614050000003
SRX1828493,-0.7251906908,0.0385107498,0.5056412719
SRX1828494,-0.7323931346,0.1550013762,0.5763328922000001
SRX1828495,-0.8837497841,-0.0703063676,0.209687488
SRX1828496,-0.6881711359,-0.0147442925,0.1261671049
SRX1828497,-1.0918248702,0.5683798729,0.4522368742
SRX1828498,-0.2425349383,0.3865716777,0.5217497523
SRX1828499,-0.7264739182000001,0.11140432580000001,0.39747491430000004
SRX1828500,-0.7467572584000001,0.3670788144,0.5017014790000001
SRX1828501,0.2346930472,0.157032432,0.3852373114
SRX1828502,-0.4629727132,0.32892954080000003,0.4631732034
SRX1828503,-0.5745468715000001,-0.3531470758,0.506628548
SRX1828504,-1.0002390557,-0.1205533669,0.6252190204
SRX1828505,-0.4262786383,0.4220309418,0.23017931600000002
SRX1828506,-0.6125859485,0.408333795,0.35419150580000003
SRX1828507,-0.063004646,-0.11370827280000001,-0.0745658314
SRX1828508,0.063004646,0.11370827280000001,0.0745658314
SRX3796953,0.061398014300000005,0.1761097603,0.0011009558
SRX3796954,-0.061398014300000005,-0.1761097603,-0.0011009558
SRX3796955,24.3298948309,3.6263915463,-0.6664305728000001
SRX3796956,24.9236324977,3.1104126218,-0.3541313109
SRX3796957,2.3043521512,-2.2306249776,-0.6088823642
SRX3796958,4.6499229192,-1.3483879757000001,-0.5431141380000001
SRX3796959,1.6275160397000001,0.6729074275,0.168226741
SRX3796960,2.1346643398,0.6112015192,0.0482586065
SRX3796961,0.44936684600000004,0.2805912775,-0.0217042286
SRX3796962,-0.3155336096,0.1768199714,0.0895386989
SRX3796963,2.422012803,-2.3527415981,-1.3385275963
SRX3796964,1.1060615482,-1.9352394622,-1.1646740048
SRX3796965,-0.9035287106000001,-1.6113552574,-0.7749694047
SRX3796966,-1.0110645536,-1.8409964236,-0.6050074147
SRX3796967,0.0319387823,0.0776118978,0.2054468556
SRX3796968,-0.364850614,-0.1743571162,0.1104531562
SRX3796969,0.7688888841,-1.2864172919,0.0743609144
SRX3796970,-0.6539419927,-0.6272660239,0.19170938040000002
SRX3796971,0.4008325956,-0.35021289250000004,-0.0735717597
SRX3796972,0.17502768970000002,-0.4566593719,0.0173826744
SRX3796973,1.6371386485000001,2.2338964914,0.15264384050000002
SRX3796974,1.86116182,2.3166568961,0.49009369420000004
SRX3796975,1.7614735971000002,-2.457135741,-0.5544656631
SRX3796976,2.2922548806,-2.4328955722,-0.8254530849
SRX3796977,0.8640908058000001,0.8063243895000001,0.4869159041
SRX3796978,0.0212461236,0.1633388871,0.3297251698
SRX3796979,-0.35435461560000003,0.0216907221,-0.0702059601
SRX3796980,0.45840500970000003,0.23431974,0.0256604608
SRX3796981,1.4760048547,-2.1426235258,-0.8805494243
SRX3796982,1.6730396301,-2.3520151727,-0.7595655453
SRX3796983,-0.8142359564,-1.5276034517000001,-0.6967042679000001
SRX3796984,-0.8399407434,-1.5476608399,-0.6197101664
SRX3796985,-0.039149211600000004,-0.0665627,0.1080873537
SRX3796986,-0.41724100350000004,-0.36046484240000004,0.3622033107
SRX3796987,1.11129283,-1.826032155,0.00550106
SRX3796988,1.8237524682,-1.6119222878000001,0.2899251666
SRX2568270,-0.6187315664,0.11085401700000001,0.1107043214
SRX2568271,-1.4878978248,0.4440786191,-0.6692219971000001
SRX2568272,-0.6848638201,0.4219551985,-0.3012417291
SRX2568273,-0.07526858680000001,0.0018432256,-0.8025311075
SRX2568274,-0.2110650657,-0.7591326593000001,-0.7499777984
SRX2568275,0.6187315664,-0.11085401700000001,-0.1107043214
SRX2568276,0.4522952623,1.213896796,0.2873496733
SRX2568277,-0.169256511,-0.3154068367,-0.1939351305
SRX2568278,-1.0257378931,0.14764250410000002,-0.8228724163000001
SRX2568279,1.530361311,-1.3027485147,-1.0717102719
SRX3421856,-0.1383745523,-0.02405883,-0.0169002124
SRX3421857,0.1383745523,0.02405883,0.0169002124
SRX3421858,-0.1906315442,-0.10631056330000001,-0.7013114639
SRX3421859,-0.0653828572,0.0109980379,-0.6629867329
SRX3421860,-0.7103009262000001,-0.21994998000000002,0.0557386989
SRX3421861,-2.255383588,-0.1920751392,0.2508594257
SRX3421868,0.3686507314,-1.7934679885,-0.9167151233
SRX3421869,0.4053346378,-1.1289450253,-0.7886672223000001
SRX2606337,0.4677865359,-0.0256092509,-0.0621279511
SRX2606338,0.2587347672,-0.0327855484,0.0671023
SRX2606339,-0.3259440977,0.0072802149,0.2546664045
SRX2606340,-1.457724388,-1.1340702972,0.5719902455
SRX2606341,0.9344008683,-0.9280923834,0.9364226197000001
SRX2606342,0.3763524446,-0.9322032425000001,1.086910479
SRX2606343,0.4396714943,-1.0584156509,1.0331766101
SRX2606344,-0.7216975938,-0.26474438,-0.43542079100000003
SRX2606345,-0.4858622379,-0.4997166572,-0.5174314768
SRX2606346,-1.3990207753,0.14435532880000002,-0.34978884720000003
SRX2606347,0.0067580772,0.006048201400000001,0.037938416100000004
SRX2606348,-0.0576998764,0.0400297685,-0.0167731402
SRX2606349,-0.375894216,0.17534038100000002,0.33980055000000003
SRX2606350,-1.4089898573,-0.3725951524,0.5973291683
SRX2606351,0.9187135835,-0.9710311949,0.9217115847
SRX2606352,0.9252598697000001,-1.2305790535,1.1100313853000001
SRX2606353,-0.9043259889,-0.32384565330000004,0.0672596761
SRX2606354,0.1752745253,-0.19661787490000002,-0.5012604293
SRX2606355,-0.602554358,-0.498714482,-0.4637125775
SRX2606356,-1.6502331195000002,-1.2676486597,-0.1441467858
SRX2606357,-0.4745446131,0.0195610495,0.024189535
SRX2606358,0.4947201228,0.0041161009,-0.0328642865
SRX2606359,-1.2173116613000001,-0.3807481447,0.5209823608
SRX2606360,-2.077045165,-0.12298152500000001,0.5153948444
SRX2606361,0.4011730699,-0.734004137,1.0144914721
SRX2606362,0.9962185402,-0.4962611257,1.0322093347
SRX2606363,-0.9794844133,-1.2362252967,0.4637333751
SRX2606364,-0.4222838417,-0.2098715447,-0.5794641209
SRX2606365,-0.1817302383,-0.5267993207,-0.5700210563
SRX2606366,-0.9189351076000001,-0.8922631400000001,0.0693791866
SRX3648427,-0.9749623795000001,0.0925905832,0.3903220046
SRX3648428,-0.1264618471,1.4702875952,0.2213146617
SRX3648429,-1.3306890797,0.0674864312,0.10774323770000001
SRX3648430,-0.6939724263,0.3132724422,0.24033551150000002
SRX3648431,-0.6699808273,0.22907422600000002,0.3211020586
SRX3648432,-0.4128597359,-0.6057365058,0.1770480587
SRX3648433,-0.2611411701,-1.0016422512,0.3253524404
SRX3648434,-0.10988223870000001,1.4764598105,0.039544874800000004
SRX3648435,-0.055847221600000004,-0.3994956039,-0.2977647758
SRX3648436,1.0584495031,-4.0292309571,-1.2976976884
SRX3648437,1.1322981019,-3.7749197485,-1.3277234537
SRX3648438,1.7381616403,-3.6444573152,-1.3924672337000001
SRX3648439,-0.27456702250000004,-0.42859256160000003,0.2202805298
SRX3648440,0.385487679,0.9218290999000001,-0.0426974653
SRX3648441,0.33936212920000003,-1.123315206,-0.3733528378
SRX3648442,-0.1003242653,-3.7249286572,-0.0012082387
SRX3648443,0.17649839990000002,-3.8063740708,-0.1158980419
SRX3648444,0.6532505157,-3.457271719,-0.1609201725
SRX3648445,-0.7214908123,-0.0997194753,0.4924001161
SRX3648446,0.5573317658,1.9144067451,0.1798871686
SRX3648447,-0.9108594608,-0.2358635427,0.2149347168
SRX3648448,0.3161907561,-1.2125756048,0.22488087
SRX3648449,0.0033083257000000002,-1.2778609502,0.2173163055
SRX3648450,-0.1053245965,1.4057187035,0.1020228517
SRX3648451,0.2819582477,1.5900048838,0.0515938243
SRX3648452,-0.177480367,-0.3244936319,-0.28462972410000004
SRX3648453,-0.318652366,-0.1807934004,-0.3111841275
SRX3648454,0.5346905952000001,-4.0584338776,-0.6907492030000001
SRX3648455,0.43861301890000004,-3.7975824019,-0.6874710706
SRX3648456,1.3735474622,-3.5174419014,-0.7896948083
SRX3648457,-0.6207720252000001,0.156840942,0.3926622709
