,A,PurR
hot_tale__hot_ale9_30c__1,-7.874280967737143,-0.4550844839999986
hot_tale__hot_ale9_30c__2,-7.560977959766753,-0.5829119499999997
hot_tale__hot_ale9_mid_37c__1,-7.3560516560851745,-0.3038847199999992
hot_tale__hot_ale9_mid_37c__2,-7.584076820731088,-0.33734512000000016
hot_tale__hot_ale9_37c__1,-6.324439866928787,-0.5107342669999984
hot_tale__hot_ale9_37c__2,-6.077240117104677,-0.5393228479999994
hot_tale__hot_ale9_mid_44c__1,-12.157445901714814,0.10602215700000173
hot_tale__hot_ale9_mid_44c__2,-11.796601070495797,-0.09546243799999844
hot_tale__hot_ale9_44c__1,-10.13403948575626,-0.07639114000000014
hot_tale__hot_ale9_44c__2,-10.586251513727063,-0.17490208199999913
hot_tale__hot_ale10_30c__1,-8.419997441201588,-0.40264932399999853
hot_tale__hot_ale10_30c__2,-8.631372830368583,-0.42670506600000013
hot_tale__hot_ale10_37c__1,-7.253400038409419,-0.5079467960000006
hot_tale__hot_ale10_37c__2,-7.314571348847864,-0.5490301569999989
hot_tale__hot_ale10_44c__1,-10.379523291342371,-0.2641510569999994
hot_tale__hot_ale10_44c__2,-10.755151479147724,-0.2134585419999997
hot_tale__hot_ale16_30c__1,-8.33813246124065,-0.43184662999999895
hot_tale__hot_ale16_30c__2,-8.19583405162997,-0.38870592199999976
hot_tale__hot_ale16_37c__1,-9.067445563404789,-0.5014635289999987
hot_tale__hot_ale16_37c__2,-8.897421100068271,-0.46796267499999894
hot_tale__hot_ale16_44c__1,-11.134306746275165,-0.031268819999999316
hot_tale__hot_ale16_44c__2,-11.944564633832176,0.11394408800000022
pdhr_ale__pdhR-13_51__1,-12.712632922802827,-0.9284500309999996
pdhr_ale__pdhR-13_51__2,-13.001938479868484,-0.8383826649999992
pdhr_ale__pdhR-14_46__1,-12.862595248346311,-0.8970904639999997
pdhr_ale__pdhR-14_46__2,-11.42067290971597,-0.8336918449999997
pdhr_ale__pdhR-15_51__1,-9.635040501841214,-0.9177570249999992
pdhr_ale__pdhR-15_51__2,-11.622789138046032,-0.9101253589999994
pdhr_ale__pdhR-16_49__1,-14.021451588498673,-1.0722074860000008
pdhr_ale__pdhR-16_49__2,-13.336531987745197,-1.2720487499999995
tcs__del_atoC_LiAcet__1,-6.069831678391778,-1.7920090839999991
tcs__del_atoC_LiAcet__2,-5.695803674940335,-1.6528668059999996
tcs__del_atoC_LiCl__1,-4.915362141418629,-1.9206750649999995
tcs__del_atoC_LiCl__2,-4.978011387892089,-1.9023993039999996
tcs__del_atoC_m9__1,-6.747291034119482,-1.9818094769999988
tcs__del_atoC_m9__2,-6.876140367149152,-1.9183348849999995
tcs__del_baeR_etoh__1,-13.156246189659589,-6.11972426
tcs__del_baeR_etoh__2,-12.937176811185829,-6.358805189999999
tcs__del_baeR_lb__1,-15.697923439244684,-4.057208296999999
tcs__del_baeR_lb__2,-16.080538087582525,-3.859023073
tcs__del_btsR_01xlb__1,-19.76894942074206,-3.77233375
tcs__del_btsR_01xlb__2,-19.72425427486993,-3.8939658089999987
tcs__del_btsR_lb__1,-19.292007651452163,-3.26827811
tcs__del_btsR_lb__2,-19.197599607230654,-3.188745571
tcs__del_btsR_pyruvate__1,-19.79936068805632,-3.7432440339999986
tcs__del_btsR_pyruvate__2,-19.48157656109138,-3.6503331739999987
tcs__del_cpxR_etoh__1,-14.437159444198103,-6.277486519
tcs__del_cpxR_etoh__2,-14.07120809120444,-6.582839422999999
tcs__del_cpxR_lb__1,-15.45105936557428,-4.3518110210000005
tcs__del_cpxR_lb__2,-15.37215144130588,-4.238601748999999
tcs__del_cusR_CuSO4__1,-15.045627898887906,-3.964924939
tcs__del_cusR_CuSO4__2,-15.37974092012582,-3.8839053919999986
tcs__del_cusR_lb__1,-18.3600123747289,-3.3616056539999986
tcs__del_cusR_lb__2,-18.472144348231264,-3.3044292589999986
tcs__del_kdpE_01-kcl__1,-9.119933006704748,-0.8694359310000008
tcs__del_kdpE_01-kcl__2,-8.840182838162628,-0.8312447410000008
tcs__del_kdpE_115-kcl__1,-6.72697447064292,-1.3858451639999991
tcs__del_kdpE_115-kcl__2,-7.171886206917417,-2.049252692999998
tcs__del_phoB_m9__1,-1.9814291254708007,-1.8824465969999984
tcs__del_phoB_m9__2,-2.445787818808816,-1.852764226
tcs__del_phoB_m9p__1,-6.466413964219862,-2.750594091999999
tcs__del_phoB_m9p__2,-6.601475666866159,-2.7379742419999995
tcs__del_rcsB_etoh__1,-12.483942672613727,-6.528730753
tcs__del_rcsB_etoh__2,-11.9107214153035,-7.089593936999999
tcs__del_rcsB_lb__1,-14.244042015055747,-3.5711506549999994
tcs__del_rcsB_lb__2,-14.192913033315213,-3.6864049179999983
tcs__del_zraR_lb__1,-17.439741740052064,-2.8886482160000004
tcs__del_zraR_lb__2,-17.401548408268308,-2.9982661769999988
tcs__del_zraR_zncl2__1,-17.24960678752935,-2.9097959489999994
tcs__del_zraR_zncl2__2,-17.358129972348596,-2.9118082719999987
tcs__wt_01-kcl__1,-16.88415610705924,-3.0385126000000002
tcs__wt_01-kcl__2,-17.05724986929027,-3.1581480989999986
tcs__wt_01xlb__1,-20.09015196039095,-3.968173798
tcs__wt_01xlb__2,-20.191543714619723,-3.952961007999998
tcs__wt_115-kcl__1,-8.881298417540641,-1.023406368999999
tcs__wt_115-kcl__2,-9.242852547234293,-1.0906118059999999
tcs__wt_CuSO4__1,-14.14957572746821,-3.8621277509999983
tcs__wt_CuSO4__2,-14.196431248679136,-3.788713547999999
tcs__wt_etoh__1,-12.86631820681464,-6.275106482999999
tcs__wt_etoh__2,-13.00998689370172,-6.083008310999999
tcs__wt_lb__1,-15.351426115414547,-3.854127562
tcs__wt_lb__2,-15.125318644910603,-3.9922285399999993
tcs__wt_LiAcet__1,-6.906292933210231,-1.9394101639999992
tcs__wt_LiAcet__2,-7.665686871015757,-1.8137228469999995
tcs__wt_LiCl__1,-7.067592267228565,-1.969017266999999
tcs__wt_LiCl__2,-7.274217739393968,-2.0334317829999997
tcs__wt_m9p__1,-10.419579565470428,-2.4495294979999995
tcs__wt_m9p__2,-10.436456920161056,-2.3617483769999987
tcs__wt_pyr__1,-20.142048821034145,-3.8860295409999983
tcs__wt_pyr__2,-20.217703898660925,-3.936389485
tcs__wt_zncl2__1,-18.2190242756164,-2.708070325
tcs__wt_zncl2__2,-17.93314534074537,-2.9262715399999992
ros_tale__0_0_0pq__1,-6.417656281779768,-0.3702328010000002
ros_tale__0_0_0pq__2,-6.230364526516678,-0.3343173759999996
ros_tale__0_0_250pq__1,-19.036759373746385,-2.118898936999999
ros_tale__0_0_250pq__2,-18.653642688182494,-2.0736875129999994
ros_tale__1_mid_250pq__1,-2.5965068722779834,-0.1645948379999993
ros_tale__1_mid_250pq__2,-2.854752207354811,-0.22929888299999845
ros_tale__1_0_0pq__3,-6.821036131115969,-0.25413336899999983
ros_tale__1_0_0pq__4,-7.088502827903467,-0.18077296100000065
ros_tale__1_0_250pq__1,-9.479322978965024,-0.31227167799999833
ros_tale__1_0_250pq__2,-9.539426279785731,-0.2310328029999997
ros_tale__1_0_750pq__1,-15.121901801307349,-1.2898740219999991
ros_tale__1_0_750pq__2,-14.679282557562733,-1.4699460369999988
ros_tale__1_1_0pq__1,-9.737916837918648,-2.068416448999999
ros_tale__1_1_0pq__2,-9.886201380673272,-1.947107986999999
ros_tale__1_1_250pq__1,-10.706767463390594,-2.3342868979999998
ros_tale__1_1_250pq__2,-11.10422321780536,-2.467984001
ros_tale__1_1_750pq__1,-14.254224679135827,-2.5872738239999995
ros_tale__1_1_750pq__2,-13.609262781654316,-2.6053011889999995
ros_tale__1_2_0pq__1,-16.36274810544866,-1.4084383369999998
ros_tale__1_2_0pq__2,-16.278116096862938,-1.281617302999999
ros_tale__1_2_250pq__1,-15.818551405248312,-1.3003991019999992
ros_tale__1_2_250pq__2,-15.366540049451835,-1.4863862069999998
ros_tale__1_2_750pq__1,-16.0888856368299,-1.9336789879999976
ros_tale__1_2_750pq__2,-16.33445908283701,-2.1208037440000003
ros_tale__1_3_0pq__1,-15.11050066551891,-2.9974206789999998
ros_tale__1_3_0pq__2,-15.170812416026449,-3.0487210029999985
ros_tale__1_3_250pq__1,-16.15162993078516,-0.892081361999999
ros_tale__1_3_250pq__2,-15.241970050935924,-1.6485927979999992
ros_tale__1_3_250pq__3,-15.365386339528133,-1.8221779799999995
ros_tale__1_3_250pq__4,-15.683925397436775,-1.2738654779999994
ros_tale__1_3_750pq__1,-16.890389790973597,-1.2762272129999994
ros_tale__1_3_750pq__2,-17.300765403594262,-1.4408276549999997
ros_tale__1_4_0pq__1,-15.368107739271691,-3.052640859
ros_tale__1_4_0pq__2,-16.24290020801252,-2.9723070810000003
ros_tale__1_4_250pq__1,-16.35440592825482,-2.4360175779999995
ros_tale__1_4_250pq__2,-16.41330246757198,-2.537412559999999
ros_tale__1_4_750pq__1,-17.553805276758627,-2.530524893999999
ros_tale__1_4_750pq__2,-16.578792410494817,-2.7698853839999997
ros_tale__1_4_750pq__3,-16.99618720421594,-2.274104755999999
ros_tale__1_4_750pq__4,-16.864660816410854,-2.309537814
ros_tale__2_mid_250pq__1,-14.053679828427732,-0.16641261299999854
ros_tale__2_mid_250pq__2,-10.724597766959407,-0.2225953959999991
ros_tale__2_0_0pq__1,-15.113015892302563,-1.5992398019999987
ros_tale__2_0_0pq__2,-15.12747644732408,-1.881553219
ros_tale__2_0_250pq__1,-9.834847999241736,-0.4537336019999998
ros_tale__2_0_250pq__2,-9.938636212249335,-0.5112580339999989
ros_tale__2_0_750pq__1,-18.9873335981545,-2.530817621
ros_tale__2_0_750pq__2,-19.81667650642715,-2.9132002749999995
ros_tale__2_1_0pq__1,-18.567004952664703,-0.7281234019999987
ros_tale__2_1_0pq__2,-17.746577628545534,-0.6695777799999991
ros_tale__2_1_250pq__1,-13.383016256895706,-1.0689452850000007
ros_tale__2_1_250pq__2,-13.288504228069264,-1.0054245049999997
ros_tale__2_1_750pq__1,-15.232766563652012,-0.9857727469999986
ros_tale__2_1_750pq__2,-15.036954196932868,-1.3020932299999997
ros_tale__2_1_750pq__3,-17.42780836901855,-1.3583123579999992
ros_tale__2_2_0pq__1,-13.919963725391971,-1.1612005639999996
ros_tale__2_2_0pq__2,-14.74804437974386,-1.2600563559999998
ros_tale__2_2_250pq__1,-15.638331626962035,-1.285930808999999
ros_tale__2_2_250pq__2,-17.05997385856905,-1.5878401679999978
ros_tale__2_2_750pq__1,-17.031464187077322,-1.418187886999999
ros_tale__2_2_750pq__2,-17.35865407342287,-2.074915085
ros_tale__2_3_0pq__1,-15.872587985355738,-1.5301903529999992
ros_tale__2_3_0pq__2,-15.957289894303628,-1.6674777049999996
ros_tale__2_3_250pq__1,-16.089955151947002,-1.5957694979999992
ros_tale__2_3_250pq__2,-17.45532795221269,-1.351927976999999
ros_tale__2_3_750pq__1,-17.11147019233093,-1.7145740129999991
ros_tale__2_3_750pq__2,-17.20265367811136,-1.7872482919999992
ros_tale__3_0_0pq__1,-13.273924506103793,-1.1823197679999993
ros_tale__3_0_0pq__2,-13.366006855484695,-1.0980335060000002
ros_tale__3_0_250pq__1,-16.252303180811747,-1.0245775399999992
ros_tale__3_0_250pq__2,-15.354473625815004,-0.8178376579999993
ros_tale__3_0_750pq__1,-19.529246156994837,-1.7791280689999995
ros_tale__3_0_750pq__2,-19.06640470174172,-1.4530920019999989
ros_tale__3_1_0pq__1,-9.0950781564097,-1.059017836999999
ros_tale__3_1_0pq__2,-11.210737737166824,-1.1317086089999997
ros_tale__3_1_250pq__1,-13.83997024102292,-1.2844571869999992
ros_tale__3_1_250pq__2,-14.338924519219807,-1.4127532149999995
ros_tale__3_1_750pq__1,-16.420670718175774,-1.1231586469999986
ros_tale__3_1_750pq__2,-14.974078716977584,-1.1720563959999994
ros_tale__3_2_0pq__1,-7.313861082744357,-0.08373518400000003
ros_tale__3_2_0pq__2,-7.449208661727979,-0.17242051699999905
ros_tale__3_2_0pq__3,-7.241501522173905,-0.3642562229999999
ros_tale__3_2_0pq__4,-7.268204245061297,-0.3990004699999989
ros_tale__3_2_250pq__1,-16.99163256065528,-2.9833430989999985
ros_tale__3_2_250pq__2,-12.843070029942714,-1.8534561910000005
ros_tale__3_2_750pq__1,-14.51087196857888,-2.033243275
ros_tale__3_2_750pq__2,-12.396367826479526,-1.876585275000001
ros_tale__3_3_0pq__1,-9.923352324381318,-1.7792545009999996
ros_tale__3_3_0pq__2,-9.6289409807277,-2.2913667429999998
ros_tale__3_3_0pq__3,-9.857589068218712,-1.741190445
ros_tale__3_3_0pq__4,-9.71565573557974,-2.3736420849999997
ros_tale__3_3_250pq__1,-10.019114629814878,-1.860387156999999
ros_tale__3_3_250pq__2,-12.094144161642296,-1.9719109919999989
ros_tale__3_3_750pq__1,-11.201551057622224,-1.8485637829999997
ros_tale__3_3_750pq__2,-10.687050583069729,-1.85862982
ros_tale__3_4_0pq__1,-16.92813932575929,-1.6403762029999989
ros_tale__3_4_0pq__2,-16.708570809492006,-1.6166192109999995
ros_tale__3_4_250pq__1,-14.952133952440937,-1.7974796449999992
ros_tale__3_4_250pq__2,-16.49630266476878,-2.3293798809999995
ros_tale__3_4_750pq__1,-16.28939290632373,-1.9983810010000005
ros_tale__3_4_750pq__2,-16.265599317893713,-1.7614712379999995
pcoli__atASMT_325G__1,-9.44416610214182,-0.2793470869999997
pcoli__atASMT_325G__2,-9.7117828238559,-0.31703742799999896
pcoli__bpTDC__1,-9.13469963390687,-0.431518981
pcoli__bpTDC__2,-8.703995802277264,-0.5920566459999996
pcoli__BRCA__1,-10.072956662971656,-0.253750565999999
pcoli__BRCA__2,-10.298461374523228,-0.22526002499999895
pcoli__BRCActrl__1,-12.267791459523638,-1.2697915019999986
pcoli__BRCActrl__2,-11.964725588594764,-1.7906586969999987
pcoli__BRCAswap__1,-10.277873825058055,-0.40829361399999975
pcoli__BRCAswap__2,-11.02968734862064,-0.4950674489999986
pcoli__btAANAT__1,-7.7682576887785775,-0.4741209529999999
pcoli__btAANAT__2,-7.991020029065438,-0.5486469750000005
pcoli__btASMT__1,-8.603152276877376,-0.3754507289999989
pcoli__btASMT__2,-9.483167916585382,-0.3786542619999995
pcoli__CC1__1,-12.546775456905443,-0.543898786999998
pcoli__CC1__2,-11.335851398380727,-0.4109815900000005
pcoli__ccCOMT__1,-10.875069985443238,-0.3234968029999994
pcoli__ccCOMT__2,-10.84674158648341,-0.3595919159999994
pcoli__ckDDC__1,-10.579250150988422,-1.141268233999999
pcoli__ckDDC__2,-10.251472389565636,-1.4620731769999995
pcoli__CNTF_belt__1,-10.403746818946493,-0.4805830740000001
pcoli__CNTF_belt__2,-10.736893538813735,-0.4610169569999982
pcoli__cobPNMT__1,-6.703723736932993,-0.5370965189999986
pcoli__cobPNMT__2,-6.6226295348050455,-0.5822871549999995
pcoli__cvPhhB__1,-10.68899904479438,-0.33120932699999805
pcoli__cvPhhB__2,-11.286071959785426,-0.3961461199999992
pcoli__ggAANAT__1,-8.66868849260464,-0.4150486869999988
pcoli__ggAANAT__2,-8.495961601436852,-0.4851130450000003
pcoli__ggTPH__1,-7.36144130367558,-0.3960783319999983
pcoli__ggTPH__2,-8.73643738686828,-0.3158032500000001
pcoli__hsAANAT__1,-15.024872097073434,-2.014757276
pcoli__hsAANAT__2,-15.159900701948182,-1.1577893950000009
pcoli__hsASMT__1,-8.404110826825962,-0.4279222219999994
pcoli__hsASMT__2,-8.086776909526472,-0.5938361899999993
pcoli__hsPNMT_mb__1,-9.0468993863575,-0.4991278669999986
pcoli__hsPNMT_mb__2,-9.237104030343206,-0.4395847659999994
pcoli__hsTPH__1,-7.222159143574898,-0.5811594929999995
pcoli__hsTPH__2,-7.070540467712624,-0.5918241789999996
pcoli__hsTPH_E2K__1,-8.773184560632204,-0.7923467279999992
pcoli__hsTPH_E2K__2,-8.862378100518361,-1.0000305589999998
pcoli__hsTPH_E2K_N91I_P99C__1,-6.591401747221191,-0.37134226899999945
pcoli__hsTPH_E2K_N91I_P99C__2,-6.874609493905978,-0.4280648029999998
pcoli__hsTPH_N158trunc__1,-7.421476380797608,-1.1278688399999997
pcoli__hsTPH_N158trunc__2,-7.883199094713567,-1.1532896119999991
pcoli__hsTPH_N174trunc__1,-9.264045345742725,-0.4330646409999997
pcoli__hsTPH_N174trunc__2,-8.233085716131125,-1.1532535709999996
pcoli__hsTPH_Ntermtrunc__1,-13.275594923189365,-1.3233562879999994
pcoli__hsTPH_Ntermtrunc__2,-15.82273608818673,-0.5096533099999991
pcoli__hsTPH1__1,-8.747166910523543,-0.4622315329999989
pcoli__hsTPH1__2,-8.932564356381823,-0.5173453619999986
pcoli__MBP__1,-20.463340074240676,-0.32526657799999903
pcoli__MBP__2,-20.03741001560509,-0.974266546
pcoli__msCOMT__1,-6.43097909995667,-0.3688262859999991
pcoli__msCOMT__2,-5.850509453885229,-0.3840425310000004
pcoli__ocAANAT__1,-7.88677513619692,-0.4811118179999987
pcoli__ocAANAT__2,-8.253792112467298,-0.4531518109999997
pcoli__osTDC_K374H__1,-13.357981428216696,-0.3476948149999988
pcoli__osTDC_K374H__2,-16.148364872342786,-0.4411798200000003
pcoli__osTDC_K374L__1,-8.1602608191461,-0.22682181799999945
pcoli__osTDC_K374L__2,-8.356995084214384,-0.272339916
pcoli__osTDC_K374Q__1,-8.377628538483101,-0.4887832079999992
pcoli__osTDC_K374Q__2,-9.137291107651045,-0.5516449899999998
pcoli__osTDC_L360V__1,-8.21051593854821,-0.4076445539999991
pcoli__osTDC_L360V__2,-8.33776943536206,-0.6578899549999999
pcoli__pmTPH__1,-3.3535520825877385,-0.5812029499999998
pcoli__pmTPH__2,-2.259630571027172,-0.7250301710000002
pcoli__RFC__1,-5.235877893672167,-0.4932764089999999
pcoli__RFC__2,-5.235301118951224,-0.517668196999999
pcoli__RFCctrl__1,-16.176852922326958,-0.9123374659999994
pcoli__RFCctrl__2,-17.15326333979353,-0.8346812429999995
pcoli__RFCnopause__1,-16.380650021309716,-1.4055342789999994
pcoli__RFCnopause__2,-15.342409015111947,-1.9107438299999997
pcoli__RFCpluspause__1,-9.58036671847348,-2.302735031
pcoli__RFCpluspause__2,-9.813097882255375,-2.9902173839999997
pcoli__rnCOMT_sol__1,-13.47990772851958,-0.9744784889999992
pcoli__rnCOMT_sol__2,-15.018927277445377,-0.8197154959999997
pcoli__rnPNMT__1,-4.430588744225775,-0.6051102410000002
pcoli__rnPNMT__2,-2.688184483265074,-0.6893740479999995
pcoli__rnTDC__1,-8.791335763491979,-0.3670101629999998
pcoli__rnTDC__2,-9.2393646098582,-0.36999586900000025
pcoli__rnTDC_trunc__1,-15.312651565634976,-0.0024554889999990337
pcoli__rnTDC_trunc__2,-15.780149905553609,-0.1031345599999991
pcoli__saCOMT_T2A__1,-9.852327982529475,-0.17759588600000065
pcoli__saCOMT_T2A__2,-10.17689197932356,-0.19699192999999934
pcoli__sfCOMT__1,-5.2005500986563655,-0.6119595399999991
pcoli__sfCOMT__2,-5.18794129909065,-0.6072255739999992
pcoli__sgAANAT_D63G__1,-7.692508325566353,-0.4899122569999985
pcoli__sgAANAT_D63G__2,-7.521622980221331,-0.44936603299999867
pcoli__ssDDC__1,-9.401396977962884,-0.3339206749999999
pcoli__ssDDC__2,-9.281392420768976,-0.5193099409999995
pcoli__TP53B__1,-10.299348493863729,-0.3997514029999998
pcoli__TP53B__2,-11.15961306836898,-0.4087131289999988
pcoli__WT__1,-15.362051022010473,-1.010371458999999
pcoli__WT__2,-14.30954347356958,-1.2736137689999998
cck__glu_ale4__1,-7.6770731002189505,-0.16044703199999866
cck__glu_ale4__2,-8.539061119174299,-0.09793120600000016
cck__cck_ale1__1,-8.94067137884742,-0.32073856799999945
cck__cck_ale1__2,-9.05653518740974,-0.3345926189999986
cck__cck_ale2__1,-8.054243242899705,-0.24605999399999945
cck__cck_ale2__2,-8.077687381862475,-0.2757765139999986
cck_pgi__gmos_delpgi__1,-14.3834200916818,-0.3043343509999996
cck_pgi__gmos_delpgi__2,-13.432129002819304,-0.39301414399999857
cck_pgi__pgi_ale1__1,-9.028579133277828,-0.09934470399999996
cck_pgi__pgi_ale1__2,-11.090793872197098,-0.013267872999998431
cck_pgi__pgi_ale2__2,-13.426004915803764,-0.147036881
cck_pgi__pgi_ale3__1,-7.9453670920076895,-0.29313737199999856
cck_pgi__pgi_ale3__2,-8.539128150409091,-0.2371026710000006
cck_pgi__pgi_ale4__1,-6.04231969642826,0.01111850600000075
cck_pgi__pgi_ale4__2,-7.382163724359413,-0.08748649600000036
cck_pgi__pgi_ale4__3,-7.754583860190169,-0.08289866199999807
cck_pgi__pgi_ale5__1,-8.321421937580228,-0.07182685399999933
cck_pgi__pgi_ale5__2,-9.045587520656118,-0.14742527799999827
cck_pgi__pgi_ale6__1,-8.319592465642696,-0.18817137299999945
cck_pgi__pgi_ale6__2,-9.098697948136188,-0.18665207299999945
cck_pgi__pgi_ale7__1,-7.988779246723576,-0.11777402499999926
cck_pgi__pgi_ale7__2,-8.469232059048954,-0.1586259219999988
cck_pgi__pgi_ale8__1,-7.181701628954055,-0.06634726299999905
cck_pgi__pgi_ale8__2,-7.784509261451364,0.06042315800000075
cck_sdh__gmos_delsdhCB__1,-13.914706321346516,-0.5200394769999992
cck_sdh__gmos_delsdhCB__2,-12.667554614213898,-1.950391269
cck_sdh__sdh_ale1__1,-10.46782504293246,-0.4291087019999989
cck_sdh__sdh_ale1__2,-10.555828294647185,-0.2804286749999996
cck_sdh__sdh_ale2__1,-9.263892954321337,-0.3448161599999988
cck_sdh__sdh_ale3__2,-8.965921314906604,-0.33803983399999993
cck_sdh__sdh_ale3__1,-8.670057139475,-0.3502903379999989
cck_sdh__sdh_ale3__3,-8.907257385948808,-0.3753988019999994
cck_pts__gmos_delptsHIcrr__2,-12.036648333186,-2.038782607999999
cck_pts__gmos_delptsHIcrr__1,-11.24023084757747,-1.915755845
cck_pts__pts_ale1__2,-10.43350473213127,-0.5986014229999999
cck_pts__pts_ale1__1,-10.46926002369184,-0.5439989029999985
cck_pts__pts_ale2__2,-6.6030673304992,-0.4020157399999995
cck_pts__pts_ale2__1,-6.508014057785508,-0.4001124919999981
cck_pts__pts_ale3__2,-8.368777756626864,0.1818102230000012
cck_pts__pts_ale3__1,-8.569734790917302,0.12689780500000047
cck_pts__pts_ale4__2,-5.468534277974412,-0.4585607679999999
cck_pts__pts_ale4__1,-6.479947733676813,-0.4388934549999988
cck_gnd__gmos_delgnd__1,-14.545875195280052,-0.6269607199999996
cck_gnd__gmos_delgnd__2,-15.695767086532005,-0.9019970350000008
cck_gnd__gnd_ale1__1,-8.547625035766101,-0.30733422099999963
cck_gnd__gnd_ale1__2,-8.752158059979365,-0.31910687199999893
cck_gnd__gnd_ale2__1,-8.56328179286288,-0.21970863499999996
cck_gnd__gnd_ale2__2,-8.811692093005716,-0.3442622059999998
cck_gnd__gnd_ale3__1,-9.107641139591612,-0.2415006669999986
cck_gnd__gnd_ale3__2,-8.97884977617414,-0.28316897399999874
cck_tpiA__gmos_deltpiA__1,-13.263865298207998,-0.8159424679999994
cck_tpiA__gmos_deltpiA__2,-15.299444359681608,-0.6857157760000003
cck_tpiA__tpiA_ale1__1,-11.466948397889482,-0.3089436929999998
cck_tpiA__tpiA_ale1__2,-10.738546934602496,-0.2225575269999993
cck_tpiA__tpiA_ale2__1,-10.98592169833517,-0.3700123499999997
cck_tpiA__tpiA_ale2__2,-11.408436608038723,-0.3281954619999983
cck_tpiA__tpiA_ale3__1,-12.181608395440668,-0.3333094369999987
cck_tpiA__tpiA_ale3__2,-12.83362213425698,-0.2784484589999998
cck_tpiA__tpiA_ale4__1,-11.582780146030132,-0.2130640369999988
cck_tpiA__tpiA_ale4__2,-11.691541127761568,-0.20860694099999927
acid_tale__acid_ale1_pH7__1,-6.979851818842725,-0.32576494899999986
acid_tale__acid_ale1_pH7__2,-7.182687903431115,-0.2966841369999997
acid_tale__acid_ale1_pH5__1,-13.276994242207676,-1.7378662619999998
acid_tale__acid_ale1_pH5__2,-13.421084507987596,-1.8707204259999999
acid_tale__acid_ale2_pH7__1,-8.380595295366518,-0.18151012699999924
acid_tale__acid_ale2_pH7__2,-8.010108541901438,-0.2659900919999991
acid_tale__acid_ale2_pH5__1,-8.721792882578617,-0.3380885879999997
acid_tale__acid_ale2_pH5__2,-7.995808319576181,-0.856274073999999
acid_tale__low_Mg_ale_pH7__1,-7.949924301256805,-0.14973494999999915
acid_tale__low_Mg_ale_pH7__2,-7.342448009981463,-0.2005341309999995
acid_tale__low_Mg_ale_pH5__1,-9.985652099100754,-0.34361575600000016
acid_tale__low_Mg_ale_pH5__2,-9.709338368727906,-0.433736776
acid_tale__MES_ale_pH7__1,-7.3809011775750095,-0.1186362299999999
acid_tale__MES_ale_pH7__2,-7.541286545825874,-0.14205245699999836
acid_tale__MES_ale_pH5__1,-9.367553959880423,-0.3981229459999991
acid_tale__MES_ale_pH5__2,-12.618801393383484,-0.3640065369999981
acid_tale__gmos_pH7__1,-6.748875000331037,-0.1235750179999986
acid_tale__gmos_pH7__2,-6.662368828210756,-0.09657225699999827
acid_tale__gmos_pH5__1,-8.902781851127589,-0.2655817899999988
acid_tale__gmos_pH5__2,-9.07876638137921,-0.1579757139999991
adnB__wt_adn__1,-4.205088872389721,-2.054567227999999
adnB__wt_adn__2,-3.968636825496322,-1.4587626560000002
adnB__delydhB_adn__1,-5.1643461021467605,-2.0970802289999995
adnB__delydhB_adn__2,-2.4096308915524527,-2.118551694
ytf2__wt_glc__1,-0.8710384659242573,-0.4445802499999996
ytf2__wt_glc__2,-0.6951597001399769,-0.4738939809999998
ytf2__ybcM_glc__1,-0.5439303399845579,-1.2825346059999996
ytf2__ybcM_glc__2,-0.6047813254426,-1.3155197999999997
ytf2__ydhB_glc__1,-1.703691839606413,-0.7557041369999986
ytf2__ydhB_glc__2,-2.117396848264356,-0.6750811569999993
ytf2__yfeC_glc__1,-2.028955023580627,-0.4976296779999991
ytf2__yfeC_glc__2,-1.4795633005801485,-0.4184451649999996
ytf2__yciT_glc__1,-0.8220021016921086,-0.36516789899999935
ytf2__yciT_glc__2,-0.6103025998792545,-0.46259382499999896
ytf2__ydiZ_glc__1,2.220818253123106,-0.5229468279999985
ytf2__ydiZ_glc__2,2.067998134768453,-0.4737518699999992
ytf2__ynfL_glc__1,0.189465224886837,-0.5247925210000002
ytf2__ynfL_glc__2,0.1065979743755374,-0.4098913029999984
ytf3__wt_glc2__1,0.8378557704601771,-0.5680679489999996
ytf3__wt_glc2__2,0.2331347067136092,-0.4161109579999991
ytf3__wt_pH7_lactate__1,0.8752331058979169,-0.6530335829999991
ytf3__wt_pH7_lactate__2,0.8372369051557008,-0.6518492299999998
ytf3__wt_pH55_lactate__1,-0.2732633713361304,-0.7481218319999998
ytf3__wt_pH55_lactate__2,0.1267056673307147,-0.819466136
ytf3__wt_pH55_HCl__1,-0.916008502858442,-0.6003954299999991
ytf3__wt_pH55_HCl__2,-0.9976104022075788,-0.6390457610000002
ytf3__dyieP_pH7__1,-0.0728619564681187,-0.549777108999999
ytf3__dyieP_pH7__2,-0.1652816850956598,-0.5405946919999991
ytf3__dyieP_pH55__1,0.1245359870519062,-0.4399263739999988
ytf3__dyieP_pH55__2,0.1695413868103115,-0.5256511960000001
minicoli__aldA_f1c2__1,-6.76986941222715,-0.7252964429756616
minicoli__aldA_minE__1,-8.623590204769018,-0.09738093457273857
minicoli__mg1655_glc__1,-3.5487127695384784,-0.8519734279644293
minicoli__mg1655_glc__2,-3.320537312987009,-0.8069354228902839
minicoli__minE_cyt__1,-15.344386313504913,0.027642189040602002
minicoli__minE_cyt__2,-14.835754220722592,-0.018284502296962657
