,A,IscR,ihfB,NsrR,Fur,OxyR
SRX7291198,-0.7605553756000001,-0.1391428972,0.0474008011,-0.2945547429,-0.0644728675,-0.0067894466
SRX7291199,0.865865698,0.0853032212,-0.0484154558,-0.0163629034,0.032936301,0.061242807100000005
SRX7291200,-0.1053103225,0.053839676,0.0010146547,0.3109176462,0.0315365666,-0.054453360400000005
SRX7291201,0.5582609549,0.2822263729,0.3186137509,0.10365957290000001,0.1668143819,0.1625364926
SRX7291202,-0.5567331398,0.4751467923,0.30219993900000003,-0.10364524130000001,0.1181870208,0.21673967160000002
SRX7291203,-0.1445160507,0.3076502076,0.2917894999,0.0038747471,0.119857581,0.1804236005
SRX7291204,-0.2517416245,-0.0177069532,0.09051329500000001,0.1136798227,-0.0026810853000000003,0.0344578973
SRX7291205,0.41382673000000003,0.0382383836,0.1174934251,0.5138517716000001,-0.002438743,0.026575983600000002
SRX7291206,-0.5186988501,-0.0474407327,0.11349563530000001,0.1934066582,-0.0086765052,-0.013284038500000001
SRX2436955,1.2505834778,1.9068501294,1.2565419311000001,-0.18613088390000002,0.5403496389,-0.0754560393
SRX2436956,-8.3581538954,0.8482934148,-0.8093952846,1.3296898836,0.5186811073,1.0857035386
SRX2436957,-10.0844514393,0.5322029187,-0.5522377374,0.8250562817,0.7201567743,1.0490374047
SRX2436958,-7.9069952493,0.7229589047,-0.2151484244,1.0979316284,0.6408318881,1.2317250291
SRX2436959,-1.4838617238,0.8507465624,-0.1374971984,0.226624344,0.47459131990000003,0.1274230886
SRX2436960,-5.5852132441,0.7590488434,0.2263643548,0.6615675415000001,0.25822078190000003,0.18469000000000002
SRX2436961,-5.3840386912,0.2405891216,0.1338611287,-0.1022161122,0.6176420572,0.7490383391000001
SRX2436962,-7.4073033829,0.5777211296,0.2189045622,0.5892355341000001,0.3675384074,0.4914404392
SRX2436963,-3.8195304153,0.08797208940000001,-0.7429114568,0.1982315771,-0.0214305121,0.1481433258
SRX2436964,-7.4271632424,0.008891145500000001,0.0881715998,0.0028042708,0.5623234531,0.9209725865
SRX2436965,-9.473262428,2.4886913086,-0.8041098849,2.0893148108,0.9679511212,0.5654325991
SRX2436966,-6.8303833153,1.0116675133,0.7958109651,0.8993496320000001,0.3938777195,0.19237781610000002
SRX2436967,-5.8928327596,-0.0675873432,-0.0253147293,-0.1517816146,0.4481141065,1.1360808707
SRX2436969,-4.0830478704,0.27529065280000004,-0.5291315211000001,1.1160385506,0.1153031922,0.0644486381
SRX2436970,-7.0932776129,0.9094772089000001,0.861613673,0.7674001576,0.4525539635,0.041867431600000005
SRX2436971,-4.7920469788,-0.014880719,0.0989163598,0.0526044036,0.5540256392,1.1042296614
SRX2437029,-7.5933030821,0.7882301873,0.1265679443,0.9155406418,0.5076285818,0.5279233559000001
SRX2437030,1.6220305569,2.3317561815,1.226954437,-0.48623510950000004,0.4800509871,0.1437894823
SRX2437031,-1.0117648883,0.7994620274,0.9211761875000001,-0.6348230281,0.1843789778,-0.0466630127
SRX2437032,-0.0896802364,0.6719970223,0.9600903644000001,-0.39634687550000003,0.1278718037,-0.0449169632
SRX2437033,4.1181956009,-0.9270140288000001,-0.823212393,-0.0243333793,-0.3530012879,0.11973269060000001
SRX2437034,-9.1109485297,2.5305043155,-0.6308114248000001,2.1109008771,0.9166136458,0.6586896406
SRX2437035,-4.5061652869,1.4892564216,-0.1923440525,0.6276319538,0.410631464,0.5868230017
SRX2437036,-4.4140669672,1.4799054598999999,-6.0176e-05,0.6713501013000001,0.41348417270000004,0.9206127445000001
SRX2437037,-6.1336462096,0.09211098870000001,0.1408796672,0.8523983725000001,0.28405116280000003,0.7532937095000001
SRX2437038,-6.7121201949,0.7773654095,0.8741056694,0.34039324060000004,0.3691065887,0.1487588826
SRX2437039,-0.184048985,0.2455594643,0.7605394983,-0.7414122944,0.290989885,-0.2718889934
SRX2437040,-5.2797346109,1.4900780236,-0.0228632045,0.5710750695,0.4310912055,0.9121353006
SRX2437041,1.0286135937,1.8593672027,1.3315944608999999,-0.2991907797,0.4021933099,0.0175779914
SRX2437042,1.8837200886,-0.6869220256,-0.4763504617,-0.3047897093,-0.3827079396,-0.0229063901
SRX2437043,-5.6670843245,0.0762570481,0.2004499127,-0.0124013403,0.3152315525,0.9276342572
SRX2437044,4.6700184296,-1.3170917643,0.0672969808,0.5608108149000001,-0.43599543900000004,-0.07337238360000001
SRX4705203,-1.2166373879,3.0406340999,0.2288210901,0.5942359564,0.4694388149,-0.1095851045
SRX4705204,3.1619028248,0.36020019000000003,0.6101915694,-0.1245315766,-0.0941499191,-0.4707496303
SRX4705205,3.6427486751,0.29534239030000004,0.576618225,-0.030172697300000002,-0.26304170590000003,-0.2766945422
SRX4705206,3.9336579244000003,0.3909933666,0.6110947582,-0.1644923222,-0.18363961650000002,-0.1699944146
SRX4705207,-4.0056803265,3.5009311157000003,0.5652189377,-0.0460913751,0.7096232135,-0.1759276612
SRX4705208,-5.1549424181,2.5272959353,-0.2131127912,0.33003308470000003,0.5552329476,-0.3528647089
SRX4705209,-4.4697279796,2.4765766382,0.46224616560000004,0.36457337360000003,0.5439586384,-0.2216550891
SRX4705210,-1.8475005456,1.1836764624,0.5648670378,0.8098357931,-0.07298422930000001,-0.1599314635
SRX4705211,-2.2016211328,1.0396942141,0.2495908246,0.7305692998000001,-0.179781336,-0.0808040869
SRX4705212,-1.7609243646000001,1.2948888287,0.25883636260000004,0.7761694088000001,-0.180740966,-0.0648371617
SRX4705213,-0.4968942589,-0.20658001180000002,-0.3371452922,-0.846044458,-0.050569065,0.111565404
SRX4705214,-0.5648136733,-0.17680630490000002,-0.4144919876,-0.372385242,0.1397230596,0.3032236002
SRX4705215,0.4550706957,-0.0915466827,0.0859386959,0.31248325730000004,0.1608827655,-0.2534954014
SRX4705216,-0.6919696830000001,-0.40145190880000003,-0.5315682872,-0.5445018444,-0.1064310143,0.3267198511
SRX4705217,0.41208126230000003,0.4818967078,0.6184017657,0.7902117197,-0.0402689696,-0.38436807170000004
SRX4705218,0.8865256572,0.3944882004,0.5788651053,0.6602365674,-0.10333677620000001,-0.1036453822
SRX4705219,3.6914922008,1.3754552777,-0.5625498558,-0.4581856702,0.31447323450000003,-0.4958430869
SRX4705220,3.7391257884,1.4287830235,-0.31589760570000003,-0.9147130480000001,0.3780366961,-0.5014724409
SRX4705221,5.6504778292,0.6786753101,1.1900981018,0.3016565095,-0.6390700282,-0.5335059478
SRX4705222,4.1358107917,1.2560015942,-0.2427241886,-0.4771605546,0.35302206350000004,-0.4063646698
SRX4705223,-1.5314316832000001,3.296536859,0.9276404627,0.6670545027,0.33391987570000004,-0.08589726260000001
SRX4705224,-2.0870581014,3.0210012173,0.0796417516,0.5258201787,0.46354302020000004,-0.1630279429
SRX4705225,0.9426633597,1.386134432,0.2109846849,0.0404710001,-0.2983361497,-0.6179949533
SRX4705226,0.7316336131000001,1.1699499884,0.23533751830000002,0.4809443243,-0.45809034120000003,-0.5725415547
SRX4705227,0.6675160967,0.5140488499,0.21035469750000002,0.5929344308,-0.6086281939,-0.4178973064
SRX4705228,2.8594035635,1.5367689402,0.351986183,0.2205234492,0.0809931681,-0.2802512092
SRX4705229,3.2963291688,1.4998559287,0.13782204180000002,0.19868631080000002,0.195475054,-0.5109605253
SRX4705230,3.0596757309,2.031888645,0.2137416066,0.3460095168,0.324221285,-0.4501016839
SRX4705231,5.8317870262,0.6014245174,1.1509351128,0.6801877376000001,-0.5392665046,-0.5019385376000001
SRX4705232,5.2940127307000004,0.8453297975,1.210246552,0.256258072,-0.5472059457,-0.5717135159
SRX4705233,8.7378349656,1.0724053049,0.9463787208000001,0.9574061164000001,0.1186170037,-1.4344128795
SRX4705234,-0.4320551561,1.0334601118,0.6894988855,0.41967742750000003,0.5381271416,-0.5504393434
SRX4705235,-4.9536999581,1.7330656075,1.0535282181,0.7450621015000001,-0.22477094990000002,-0.759294793
SRX4705236,0.0285901908,0.8929373613,-0.1420939679,0.6690197444,0.4763750539,-0.2716578558
SRX4705237,-5.962937845,1.7670742865,0.9057751446000001,0.6068164872,0.1416854967,-1.037517372
SRX4705238,-4.3160443858,1.4286163416,1.1254304514,0.9646037935,-0.3013027219,-0.6639788002
SRX2038319,1.1579000789,0.49726635300000005,1.4426827544,0.24788255050000002,-0.0808053912,-0.29246107
SRX2038320,0.9537882215000001,-0.450646694,0.6087812218,0.5065051705,-0.030471969,-0.33304726770000004
SRX2038321,-0.35697235380000003,0.2818948582,1.453697321,0.4339218985,0.3936756668,-0.15873465080000002
SRX2038322,-2.4381866639,-0.2458183519,1.5126676941000001,-0.1210040971,0.0785678147,-0.44745312670000004
SRX2038323,0.6879579918000001,0.0445843272,1.1758653763,-1.0880271917,-0.14993682860000002,0.2192470012
SRX2038324,-0.10283564,0.9459908283,0.7068659902000001,-0.35129095860000004,-0.0417552753,0.2194209651
SRX2038325,-0.7018158218,-1.0432349173,2.7404168595,0.15466836650000002,-0.0817228009,0.1090500246
SRX2038326,-0.8034140288,-0.898213087,1.4055007212000001,0.2143145273,0.164586916,0.2002933027
SRX2038327,-0.1903953969,0.6777597839,1.5731943474999999,-0.1941829478,-0.3233142576,-0.46823525850000003
SRX2038328,-0.9001973092000001,0.464272069,1.3286870738,0.0311051354,-0.1445297842,-0.3056555576
SRX2038329,0.5254649806,-0.3700405285,-0.5334557359000001,-0.2017862401,0.3858319247,-0.10483440320000001
SRX2038330,-0.034967018,-0.1753307446,1.0691534304,-0.9620841701,-0.2261538763,0.0248771713
SRX2038331,0.6324202158000001,1.2424309299,-0.2272644741,-0.2567550563,-0.100454388,0.0200653704
SRX2038332,-0.7187048840000001,-0.5246349446,1.2407535673,0.9167437927000001,0.0273524957,-0.0650046412
SRX2038334,-0.0269287284,-0.0181601228,-0.2811494248,-0.6328866646,-0.4649925136,0.2205607909
SRX2038335,0.14695594650000002,-0.2764629514,0.3734034026,0.2292743505,0.2776962183,0.31908330030000004
SRX2038336,0.0539641436,-0.0356913037,1.0406558945,0.10447316470000001,0.5366751984,0.8030321259000001
SRX2038337,1.6208803664,0.8022925731,1.5872047917,-0.7730269515,-0.3363553795,0.0631769949
SRX2038338,0.7585216827,0.2497351105,-0.5988409250000001,-0.46301471400000005,-0.048444904000000004,-0.0818280557
SRX2038339,-0.781675373,1.3384708777,1.4638075866,0.0262514251,0.1825570551,-0.7027619399
SRX2038340,-1.3785403467,-0.5417488788,-0.065066414,0.442181023,0.4108268839,-0.256797306
SRX2038341,-2.6137252182,-0.3997075601,-0.3694768094,0.1792923035,0.1301080586,-0.40589159700000005
SRX2038342,-0.4753253739,-0.4531162093,-1.3381919271,-0.0375100525,0.1097098237,-0.1515366186
SRX2038343,-1.6223940576,-0.1885238693,-0.3357301543,0.8183289659,0.28369724150000003,0.23334775740000002
SRX2038344,-2.5893850348000003,-0.2440990302,-0.4951080302,0.22469471670000002,0.4059858525,0.0982005262
SRX2038345,-1.695002235,-0.029694871600000002,-0.4177804027,-0.0295298449,0.2548741107,-0.17591723380000002
SRX2038346,-2.3044042032,0.735923964,0.8912843678,-0.43217025950000004,0.6250953256,-1.2012139602
SRX2038347,-3.6917444663,1.1911110415,0.7457290625,0.200182244,1.0805477316,-1.2869388888
SRX2038348,-2.7470638456,0.9776306854000001,0.4106332983,-0.0759466691,0.9983321263,-1.2562328646
SRX2038349,-0.819483485,-0.3252341458,-1.5295929048999999,-0.2240542117,0.0249776546,0.0100672881
SRX2038350,-0.1286812263,-0.2619101418,-0.42164055240000003,-0.11915530440000001,-0.6137496839000001,-0.1914508653
SRX2038351,-1.8510439577,-0.6513322058000001,-1.8189793688,0.029960486,0.29850811380000003,-0.2207673792
SRX2038352,-3.2339007193000002,-0.11568406,-0.6449885269,0.6855568582,0.323222503,0.3145704318
SRX2038353,-0.9939565593,-0.4828833448,-1.0202695171,-0.0762659867,-0.32890767660000003,-0.0491152907
SRX2038354,-2.2686389746,-0.5666940388,-0.4636976262,0.5497377008000001,0.14747623070000002,-0.0155474836
SRX2038355,-1.9340053664,-0.0815317958,-0.0876755152,0.30806763330000003,0.1773238103,0.058396597200000004
SRX2038356,-2.1257022315,-1.0326272494,0.2687374822,0.040879341900000005,-0.37552548290000004,-0.030483195600000002
SRX2038357,-1.9164217615,-0.7470014635000001,-0.8438418294000001,0.2151321635,0.1292502951,0.3742891257
SRX2038358,-1.151895342,-0.4964559228,-0.8046802190000001,-0.4557070568,-0.0270492016,-0.31843261510000004
SRX2038359,-2.3340627058,-0.207349786,-0.1292274729,0.4262639039,0.3978166642,0.006566317
SRX2038360,-4.2158549547,-0.5880239453,-1.3119733839,-0.3237409941,0.3733949405,-0.6947712648000001
SRX2038361,-1.5653685418999999,-1.0020153504,-1.1567435402,-0.1789970784,0.2780555948,0.17571155800000002
SRX2038362,-2.2412893998,0.2614510261,-0.5962353548,0.24458331300000002,0.5366768649,0.420684722
SRX2038363,-2.4448918593,0.9757219961,-0.42237850050000003,0.3239525515,0.192302089,-0.0543253848
SRX2038364,-1.8366680458,0.1778646535,-0.2330364484,0.4459143665,0.15740059580000001,-0.0583101575
SRX2038365,-2.3346647628,1.1590477181,0.7267281071,0.2356969076,0.5556626443,-1.2393126996000001
SRX2038366,-3.5432308995,1.4334173413,1.633609074,-0.10828211330000001,0.6782472587,-0.957369424
SRX2038367,-2.899707335,1.3007111818000001,0.5375879140000001,0.2362392532,0.7247875401,-0.9607193397
SRX2038368,0.2195293995,0.4662360018,-1.2151198529,-0.052448439900000005,-0.4999240291,-0.0041746058
SRX2038369,-1.1693854297,-0.47187460750000004,-0.9595485512,0.6187871959,-0.3746433631,-0.0439028218
SRX2038370,-2.3991794839000002,0.014305491200000001,-0.9363784741000001,0.3985994148,0.0508982274,0.258964554
SRX2038371,-2.9251485328999998,1.454494175,-1.1393529857,0.5320604129000001,0.0565852462,-0.19349532730000002
SRX2038372,-1.3492969732,0.072052051,-1.6868286117,0.630731626,0.15614727420000002,-0.0348323253
SRX2038373,-3.1982740861,-0.0652750074,-1.0194093062,0.6165331108000001,0.37332794750000003,0.039460676300000004
SRX2038374,-2.8844054677,0.022326223200000002,-2.0533163881,0.3899798151,0.5844151276,-0.3631626551
SRX2038375,-2.2002949645,-0.7696614749,0.1201491622,0.3861344011,-0.1303245034,-0.5027666211
ERX530520,0.5817305099,-0.041370173100000004,0.16429681270000002,0.1399367847,-0.0460442795,0.0512916889
ERX530521,1.0007249908,0.1704092282,-0.015058738600000001,0.0160050285,0.20107097070000002,0.2409389952
ERX530522,-0.8851407852000001,0.1161918061,0.1129815054,0.20888672330000002,-0.0029571292000000002,0.2944461467
ERX530523,-0.2382387651,-0.386864148,0.1308799863,-0.8130742400000001,-0.0501478224,0.4250819323
ERX530524,-0.5817305099,0.041370173100000004,-0.16429681270000002,-0.1399367847,0.0460442795,-0.0512916889
ERX530525,0.1025805151,-0.2049200028,0.10135033510000001,0.2973885684,-0.1391004119,0.4583180834
ERX530526,1.4076569917000001,0.5724234684,-0.0248447382,0.20747302920000002,-0.0207873536,0.1409493279
ERX530527,-0.2920881795,0.2993402993,0.021092889,0.0902071198,0.1119405796,0.2719858959
ERX3212443,2.7079238608000002,0.2260189596,0.24784995,-1.5516898515,-0.32986265340000004,0.0905037984
ERX3212444,0.8776864005,0.2869006595,0.1064565189,-1.05576917,-0.20650807270000002,0.1492268082
ERX3212445,1.2661885328,0.1852399019,0.005539048,-1.3089360815,-0.2900434693,0.1498233227
ERX3212446,-0.1607565171,-0.10531107860000001,-0.0982544908,-0.0964146589,-0.3300916799,0.0662866606
ERX3212447,0.1539117687,0.1641030548,-0.15643323380000002,-0.0618128324,-0.1550689274,0.0836145947
ERX3212448,1.3865157325,-0.012007173000000001,0.0867734718,-0.3315715877,-0.1446488622,-0.029602430800000003
ERX3212449,-0.36018583930000003,0.0457628405,-0.033570588000000005,-0.0324648393,-0.008448329400000001,-0.021353552
ERX3212450,-0.45486669999999996,0.11287984620000001,-0.057117415000000005,0.0664368521,0.002697222,0.0018806197
ERX3212451,0.8150525393,-0.1586426867,0.090688003,-0.0339720129,0.0057511075,0.019472932300000002
ERX3212452,3.5929209969,-0.21969919640000002,0.1092855969,0.035895943300000004,0.0413811111,-0.059166652300000004
ERX3212453,2.9193917892,-0.08409638280000001,0.1973599473,0.07707910920000001,0.1478136572,-0.0428124956
ERX3212454,0.1839320508,0.5711257189,0.0520428904,0.6128021437,0.2007585932,0.0085561191
SRX7478973,0.2969583069,-0.0827181257,0.0126545278,-0.3475869696,-0.0074764875,-0.0428083905
SRX7478974,-0.7864995743000001,0.0649791365,-0.0106326912,0.6581669747000001,-0.0293525631,0.012043552
SRX7478975,0.48954126740000004,0.0177389892,-0.0020218365,-0.3105800051,0.0368290506,0.030764838500000002
SRX7478976,-0.2136700017,-0.21587285220000002,-0.129348762,-0.1425936107,0.0428716045,-0.06648261280000001
SRX7478977,-0.4559004285,-0.0897265572,-0.0711125526,0.3478894513,-0.032592327500000004,0.0498274633
SRX7478978,0.1141602379,-0.057872406,-0.0494529187,-0.5834951661000001,0.0171011061,0.0809622611
SRX7478979,2.3655228789000002,-0.3496328797,-0.0136252659,-0.641808495,0.1048113514,0.08100910380000001
SRX7478980,1.4146820244,-0.45391934230000003,0.040501495900000004,-0.8017131486,0.20364000340000002,0.129963151
SRX7478981,0.9109105364000001,-0.36848278090000003,0.0660673569,-0.5875976195,0.1358521438,0.0851136479
SRX7478982,2.8397578264,-0.3593008493,0.0680506139,-0.7418026364,0.1185759022,0.2793165848
SRX7478983,2.4104240321,-0.48388330350000003,0.1463277796,-0.6829843005,0.1782069187,0.1948145114
SRX7478984,1.7636758256,-0.3118098022,0.058645976,-0.5650903567000001,0.044950157500000004,0.24656586130000002
ERX1521038,-0.3881312179,0.7928590080000001,0.8947661931,0.47650053330000003,0.1404052184,0.1568108234
ERX1521039,2.0368970117,-1.3184199840000002,0.8245761367000001,1.3787814458,0.1140555328,-0.0552910132
ERX1521040,-0.3287464852,0.6941497179,0.9172620950000001,0.5237255552,0.27572792020000003,0.1474403759
ERX1521041,1.2693485873,-1.6817036499,0.4369839626,1.0587072573,0.0639204496,-0.3506096282
ERX1521042,0.0002514521,0.39708805540000003,0.7686354297,0.3342252618,0.2406369358,0.0904160052
ERX1521043,1.3379328634,-0.3599517478,-0.7693821899000001,0.1730432664,-0.1730402861,0.3372387837
ERX1521044,0.45654920730000004,0.7315305382,0.5138647472,0.33273427250000004,0.1353291332,0.0634106599
ERX1521045,-0.45654920730000004,-0.7315305382,-0.5138647472,-0.33273427250000004,-0.1353291332,-0.0634106599
SRX621182,1.8270718416,-0.9926686146,-2.0371496979,-0.31795450140000003,-2.3676523257,-0.8721971136000001
SRX621183,1.8678249143,-0.7509833663000001,-2.2684730482,-0.5505409642,-2.6985097557,-1.0642994954
SRX621184,-14.6067599799,-0.11787299150000001,-1.3068979798,-1.6395133685,-1.4264505544000001,-0.6230119504
SRX621185,-14.341081773300001,-1.2932242837999999,-1.0530082661,-2.0552039252,-1.218604638,-1.1037840164
SRX621188,-13.533850493,-1.2266064181,-1.886946245,-1.4884683986,-2.1688563838,-0.7018255194
SRX621189,-15.1644005197,-1.062517406,-2.0984424845,-1.9888476517,-2.1413370437,-0.8514235419
SRX621190,0.5629847184,0.11377960840000001,-0.2592372978,-0.044610406400000004,-0.0582970358,0.2826834929
SRX621191,-0.5629847184,-0.11377960840000001,0.2592372978,0.044610406400000004,0.0582970358,-0.2826834929
SRX621192,-0.9973194230000001,-2.0756660762,-1.4481975116,-1.8871041238,-1.6736561473,-2.0570819906
SRX621193,-0.1840392818,-1.8739013435,-1.5487593325,-1.8474141748,-1.7555930605,-1.6639119968
SRX6489436,-1.3894491138,2.3068644553,0.5725168552000001,-1.5955163286,-0.9115378236,-0.0938235457
SRX6489437,1.7336372214,2.5450595068,0.5767602426,-0.7133700037,-0.2580436855,-0.1290439202
SRX6489438,-1.689307076,1.8492347312000001,0.5408314315,-0.9091177674,-1.02250917,0.2844523543
SRX6489439,-0.8608979312,-0.12225024520000001,-0.3724250743,0.2166776125,-0.24403307000000002,-0.1821208323
SRX6489440,-1.3177132954,0.1034522219,-0.5506885260000001,0.2142641499,0.0798409894,-0.5444635157000001
SRX6489441,2.1786112266,0.018798023400000002,0.9231136003,-0.43094176240000004,0.1641920806,0.726584348
SRX6489442,0.12420942600000001,0.15097926750000001,-0.015400114400000001,0.47505832340000004,-0.3689808449,-0.2738013428
SRX6489443,-0.8754588656000001,0.278696151,-0.1280760356,0.6445714214,0.2344585089,-0.8870226993
SRX6489444,4.7457452861,0.4990940995,0.8585979411,-0.6882563951,0.10097655280000001,0.5696533216
SRX6489445,0.3228131204,0.22128179820000002,-0.1118771202,0.303824621,-0.1534541807,-0.4349232993
SRX6489446,-0.5456477758,0.4941085119,-0.3732720155,0.4199546837,-0.0532551646,-0.36367480290000004
SRX6489447,4.3544436016,0.42143492860000004,0.8058659089,-0.7918112459000001,0.0691677905,0.3943207577
SRX6489448,1.6214040117000001,0.2673845966,0.4054833875,-0.2064785294,-0.31744868670000004,-0.7618229582
SRX6489449,-0.2990374611,0.17251620310000002,-0.02338005,0.19875444020000002,-0.2394480867,-0.9199575923000001
SRX6489450,4.3977936646,1.2152458873,0.9979107099000001,-0.7986501170000001,0.10754280540000001,0.1177982832
SRX6489451,-0.33347913630000003,0.5327476783,-0.5737993512,0.1856045502,-0.2810842715,0.2057152321
SRX6489452,0.0254751377,0.5526403862,-0.3996532846,0.42060773020000003,-0.0082761073,-0.0482901861
SRX6489453,3.6982447428,0.5605079063,0.6080325268,-0.4483052094,-0.07918558590000001,0.4650271255
SRX6489454,-0.6278102704,0.1367977622,-0.1255185965,-0.0025819788000000002,-0.33155715750000003,-0.1451776378
SRX6489455,-0.5159905946000001,0.5909302741,-0.7386780321,0.1807043012,-0.12485215720000001,-0.11662735610000001
SRX6489456,3.9264683511,0.4968175393,0.6323031777,-0.4413990944,-0.0223585547,0.4413952856
SRX6489457,7.5539892238,0.603164738,0.41266472940000004,-0.8071034476000001,0.7245276277,-0.6063730515
SRX6489458,8.1866784585,1.5212415645,0.5379466454,-0.2587073086,0.8410420091,-0.38044328520000004
SRX6489459,9.1935427286,2.9671389316,0.917368182,-0.47935783540000004,1.0823588866,-0.042952001600000005
SRX6489460,7.4417745914,0.9622626247,0.714406406,-0.3853689131,1.0275965739,-1.0268959071
SRX6489461,8.8546441797,1.3307049916,0.48906684650000004,-0.25607189750000003,0.7291919042,-0.5381373453
SRX6489462,9.1759546034,1.7173058193,1.106647775,-0.8612122763000001,0.9344706794000001,-0.6522369175
SRX6489463,8.1389947943,1.2200341694,0.8958872998,-0.1316322674,0.9312164244000001,-1.117027312
SRX6489464,7.9780419798,1.8556478966,0.7264677902000001,-0.0849951064,0.7530177831,-1.0415333307
SRX6489465,10.4790928498,2.471691,1.4966062456,-0.9203780720000001,0.8246008812000001,-0.21592255170000002
SRX6489466,8.1508906109,0.5691503862,0.4676500039,-0.8879512583,0.7217329095,-0.6044575955
SRX6489467,9.9916225713,2.160597625,0.9145932295,-1.9395953923,0.6543532768,-0.1127424061
SRX6489468,10.2101164769,2.5405129831,0.8961990470000001,-0.853103362,0.8137446198,0.1716132437
SRX6489469,10.3740383649,1.969397838,0.9549122993,-2.0750664672,0.7740127393,-0.7109365668000001
SRX6489470,8.5066828301,1.1542949651,-0.0356378772,-0.4959014168,0.4608277951,-0.4120429572
SRX6489471,10.6677494908,2.0579028009,0.7947546427000001,-0.9154666490000001,0.7469678868,-0.2111757284
SRX6452027,-1.2134177782,0.696737699,0.6483579828,2.4974621586,1.8615568492999999,-1.3081201577
SRX6452029,0.8295055243,0.1584884732,0.1013773724,0.056783838600000004,-0.10712518830000001,-0.14084158800000002
SRX6452030,-0.4759996329,0.6857643601,0.7561082961000001,3.5001485204,1.6392132286,-1.381782885
SRX6452031,-0.8928549286,0.2976705703,0.4480533525,0.7702152468,0.2721089276,-0.28264642630000003
SRX6452044,-0.1694364011,0.7013876972,0.4746197462,1.045183252,0.0705747897,-0.4762927431
SRX6452045,1.9653684318,1.1632383061,0.9323482898000001,0.4673395328,0.1466161913,0.1326330644
SRX6452046,1.4136154593999999,0.5988022821,0.5534249098,0.5865915778,0.0176224465,-0.2205156529
SRX6452047,0.1750481428,1.2576620465000001,1.5819909601000002,3.2115214889,1.9233492607,-0.8711265177
SRX6452048,-0.8295055243,-0.1584884732,-0.1013773724,-0.056783838600000004,0.10712518830000001,0.14084158800000002
SRX6452059,-2.6812434146,1.1637842103,1.5114326746,2.7992526776,2.0820633202,-1.4394731838000001
SRX1828491,-1.3923524856,-0.190906879,-0.22883507590000002,0.5726293509,0.026463041700000002,0.5173721422
SRX1828492,-1.1472023674,-0.1859312669,-0.16930334090000002,0.9749454312,0.033372871000000005,0.47074408980000004
SRX1828493,-0.3578875495,-0.46432049150000004,-0.0495267151,1.0357844523,-0.0337902004,0.743717446
SRX1828494,-0.7676749976,-0.8062739705,-0.1082065834,0.1918131009,0.2024669902,1.5204615973
SRX1828495,1.1011577932,0.6446953759,0.27176167630000003,1.1038561369,0.2158799466,-0.224814077
SRX1828496,1.0331967335,0.3805483512,0.1478877247,1.0201592171,0.1992968078,-0.3346113839
SRX1828497,1.5044484823,0.1174093835,0.0989071549,1.2419933946000001,0.0323728839,0.0662602055
SRX1828498,1.6942592807999999,0.3072542279,0.092265601,1.3503493389,0.013162587000000002,-0.0236204253
SRX1828499,-1.0399926358,-0.2106554594,-0.1910441595,1.3382076975000001,0.0041014501,0.31579348900000004
SRX1828500,-0.6080567099,-0.45844868590000004,-0.2720639669,1.3538958114000001,0.0913324435,0.5120810425
SRX1828501,-1.5038743810000001,0.22970217780000002,-0.10026415400000001,1.1420954199,0.27367191890000003,0.2387552271
SRX1828502,-1.605976803,0.4435261334,0.1267075309,1.7348959518,0.315410998,-0.2017628286
SRX1828503,-2.2898321583,-0.1577865558,-0.0752220175,1.4537998517,0.1785410381,0.6880369988
SRX1828504,-3.1059677195,-0.23329957070000001,-0.1755236102,1.726108236,0.2752560249,0.6662687721
SRX1828505,-1.259520835,0.2124705552,-0.167099086,1.0065278475,0.0743848023,0.22232527200000002
SRX1828506,-1.7641287841,0.20733601740000002,-0.3144100777,1.1855405091,0.1002215707,0.37572454790000004
SRX1828507,0.12023262030000001,0.0507668238,-0.0172169932,-0.1961563542,-0.0053174854,-0.2391080488
SRX1828508,-0.12023262030000001,-0.0507668238,0.0172169932,0.1961563542,0.0053174854,0.2391080488
SRX3796953,-0.047316980200000004,0.0675983797,-0.093145789,-0.0515895356,-0.0784752661,-0.052384727400000004
SRX3796954,0.047316980200000004,-0.0675983797,0.093145789,0.0515895356,0.0784752661,0.052384727400000004
SRX3796955,-2.6690365046,0.3519829204,0.1545839931,1.3090593839,1.187734939,-0.0325727955
SRX3796956,-2.3181409869,-0.050228744900000004,0.5016686799,1.4658003038,1.1156438843,0.14507813490000002
SRX3796957,6.7792572671,-0.8100884323,0.2930838522,0.7648579523,0.8074376243,-3.0249859992
SRX3796958,6.5941409444,-0.0953904369,0.4443584974,0.45591726190000004,0.5877822155,-2.6103222556
SRX3796959,-0.7406506412,-0.7630073258000001,0.1499765312,-0.1236085108,0.4281927179,0.20288288440000002
SRX3796960,-0.6891920931000001,-0.4937419039,0.0832177955,-0.186265979,0.3735058995,0.0890050836
SRX3796961,-1.5592391746,-2.5875915034,0.1494158533,0.0702121977,-0.7072287185,-0.17036546400000002
SRX3796962,-2.1415729151,-2.5874798727,0.0520250297,-0.7287774446,-0.8652001224,-0.0735413783
SRX3796963,5.879794379,-1.4897969896,-0.5083392594,0.9649979204,0.734263294,-3.1672922353
SRX3796964,5.3257779214,-0.987894943,-0.1052962085,1.002290419,1.2301974003,-3.5640094333
