,A,rcsB
hot_tale__hot_ale9_37c__1,0.2647383291052461,-0.16286522000000048
hot_tale__hot_ale9_37c__2,0.6770238655489302,-0.054050327000000564
hot_tale__hot_ale9_mid_44c__1,0.043388441881664,0.04512001399999832
hot_tale__hot_ale9_mid_44c__2,-0.7398347669708937,0.02071117499999886
hot_tale__hot_ale9_44c__1,-0.6180845624848528,-0.2710209610000014
hot_tale__hot_ale9_44c__2,-0.145403586016954,-0.18147450300000045
hot_tale__hot_ale10_30c__1,21.296289585806797,0.09049594099999858
hot_tale__hot_ale10_30c__2,21.684027079446867,0.11336934999999924
hot_tale__hot_ale10_37c__1,1.526873606533017,-0.2329873140000007
hot_tale__hot_ale10_37c__2,1.217760202584827,-0.13240622400000035
hot_tale__hot_ale10_44c__1,1.3156401665354494,-0.20471693800000068
hot_tale__hot_ale10_44c__2,1.9718104992436007,0.01443640999999829
hot_tale__hot_ale16_30c__1,3.84294516927987,-0.05221985600000068
hot_tale__hot_ale16_30c__2,3.4216525942697675,0.11791927599999852
hot_tale__hot_ale16_37c__1,0.37910560423838,-0.19580184299999992
hot_tale__hot_ale16_37c__2,1.0009804895605117,-0.21321047900000067
hot_tale__hot_ale16_44c__1,0.0388365004463642,0.07467465499999902
hot_tale__hot_ale16_44c__2,0.3465120429152232,0.055597213000000416
pdhr_ale__pdhR-13_51__1,-1.0150509719021852,0.08135254699999983
pdhr_ale__pdhR-13_51__2,-0.6223441079881666,0.009339665999998914
pdhr_ale__pdhR-14_46__1,-0.5870324913809012,0.11676817499999892
pdhr_ale__pdhR-14_46__2,-0.1559103338687449,0.08845325999999963
pdhr_ale__pdhR-15_51__1,0.1163778541530779,-0.04809164200000105
pdhr_ale__pdhR-15_51__2,-0.2434694300253139,0.010596308999998529
pdhr_ale__pdhR-16_49__1,0.2874028104984043,0.07511390300000009
pdhr_ale__pdhR-16_49__2,0.3321246189417822,0.020807209999999188
tcs__del_atoC_LiAcet__1,0.2782582277018428,-0.2882332870000006
tcs__del_atoC_LiAcet__2,0.0483826829268312,-0.20177668600000054
tcs__del_atoC_LiCl__1,0.1654891692334794,-0.03969142800000114
tcs__del_atoC_LiCl__2,0.0030261281376446,0.020835152000000082
tcs__del_atoC_m9__1,0.4709305237804178,-0.1116429260000018
tcs__del_atoC_m9__2,-0.2532885786869088,-0.053574119000000316
tcs__del_baeR_etoh__1,-1.0616804584932644,0.6349236479999991
tcs__del_baeR_etoh__2,-0.4903702359141816,0.6245444509999984
tcs__del_baeR_lb__1,-1.0073389101485677,-0.23312412800000004
tcs__del_baeR_lb__2,-1.032825897907123,-0.23672428700000125
tcs__del_btsR_01xlb__1,0.3118937104601452,-0.7566430160000017
tcs__del_btsR_01xlb__2,0.9558080656660756,-0.8023124020000001
tcs__del_btsR_lb__1,-2.401907412151341,0.1959614399999996
tcs__del_btsR_lb__2,-2.5331780490996643,0.11676546299999835
tcs__del_btsR_pyruvate__1,0.7221657113821185,-0.6383037090000006
tcs__del_btsR_pyruvate__2,0.8264603359504153,-0.6714029650000004
tcs__del_cpxR_etoh__1,-0.5107331698578857,0.7972701619999985
tcs__del_cpxR_etoh__2,-0.9986338415126704,0.8526439579999998
tcs__del_cpxR_lb__1,-0.4376655115409134,-0.035065169000001006
tcs__del_cpxR_lb__2,-1.2681368241039874,-0.023487236000001133
tcs__del_cusR_CuSO4__1,-1.93369360551916,0.5388105329999995
tcs__del_cusR_CuSO4__2,-1.6800843123890286,0.5764528799999997
tcs__del_cusR_lb__1,-1.957633526605804,0.09108326699999836
tcs__del_cusR_lb__2,-1.9702349056613568,0.04888805799999929
tcs__del_kdpE_01-kcl__1,2.6110031690650315,0.061771916999999725
tcs__del_kdpE_01-kcl__2,2.597532238980698,0.13956121399999866
tcs__del_kdpE_115-kcl__1,3.4322718841767568,-8.525299999995184e-05
tcs__del_kdpE_115-kcl__2,3.4723239082841317,0.027414195999998725
tcs__del_phoB_m9__1,0.5436371426068507,0.1618739559999991
tcs__del_phoB_m9__2,0.4523588454060086,0.12010886499999884
tcs__del_phoB_m9p__1,1.5229656930533042,0.028905059999999594
tcs__del_phoB_m9p__2,1.5142695933129855,0.004365592999999279
tcs__del_rcsB_etoh__1,-1.1817484194743977,-8.931931499000003
tcs__del_rcsB_etoh__2,-1.149257955915197,-8.931931499000003
tcs__del_rcsB_lb__1,-2.1179033702150885,-8.931931499000003
tcs__del_rcsB_lb__2,-2.042012655537934,-8.633433781
tcs__del_zraR_lb__1,-2.032871858281146,0.12803272099999852
tcs__del_zraR_lb__2,-1.960788843698348,0.16423220499999935
tcs__del_zraR_zncl2__1,-2.01112863383774,0.4035476479999982
tcs__del_zraR_zncl2__2,-1.4867500199459416,0.4679706869999993
tcs__wt_01-kcl__1,4.129797347802264,0.07849613599999827
tcs__wt_01-kcl__2,4.143700995804255,-0.0037924060000023023
tcs__wt_01xlb__1,0.2338849063512298,-0.7225985860000019
tcs__wt_01xlb__2,0.4384550361885213,-0.6435984400000017
tcs__wt_115-kcl__1,9.441658817240132,0.012610184999997998
tcs__wt_115-kcl__2,8.892005037454634,0.026806489999998462
tcs__wt_CuSO4__1,-1.291808823175861,0.08183777399999848
tcs__wt_CuSO4__2,-2.091902211635092,0.17432487399999985
tcs__wt_etoh__1,-1.769997350612346,0.6954377949999984
tcs__wt_etoh__2,-1.4500484279595705,0.6290546859999999
tcs__wt_lb__1,-1.0319764640514009,0.21410632199999924
tcs__wt_lb__2,-0.6442998507142825,0.2835369709999984
tcs__wt_LiAcet__1,-0.2661019208912116,-0.021754969000001626
tcs__wt_LiAcet__2,-0.2733434729547594,-0.1395758150000006
tcs__wt_LiCl__1,-0.1730016938270247,-0.05047811300000049
tcs__wt_LiCl__2,-0.2018127617835287,-0.08524503100000125
tcs__wt_m9p__1,0.2346213310491706,-0.06834014500000052
tcs__wt_m9p__2,0.7896057158207443,0.031402690999998484
tcs__wt_pyr__1,0.7505467937399984,-0.8292062250000019
tcs__wt_pyr__2,0.685746563950579,-0.7122302769999997
tcs__wt_zncl2__1,-0.9394394477259754,0.2405801799999985
tcs__wt_zncl2__2,-0.6185482846837445,0.2599817119999983
ros_tale__0_0_0pq__1,-0.4081650077563875,-0.08537363199999959
ros_tale__0_0_0pq__2,-0.2431125839092476,-0.05929377200000019
ros_tale__0_0_250pq__1,0.3157978344849532,0.7537661079999989
ros_tale__0_0_250pq__2,0.6074852805604071,0.7485983019999995
ros_tale__1_mid_250pq__1,0.2934538283875378,0.024221792999998826
ros_tale__1_mid_250pq__2,-0.0015192058076236,0.08209994899999984
ros_tale__1_0_0pq__3,-0.0654216151078559,-0.018931347000000542
ros_tale__1_0_0pq__4,-0.2560283675309538,0.007738470999999691
ros_tale__1_0_250pq__1,0.265692907720806,0.12266800199999928
ros_tale__1_0_250pq__2,0.6306845074490692,0.13300756099999944
ros_tale__1_0_750pq__1,-0.1698478009712033,0.2963411779999987
ros_tale__1_0_750pq__2,-0.5049784394490238,0.4029451369999997
ros_tale__1_1_0pq__1,0.1767305918940412,0.4809772449999983
ros_tale__1_1_0pq__2,0.3670639963194358,0.5870498739999999
ros_tale__1_1_250pq__1,0.1930879099083633,0.5248934359999993
ros_tale__1_1_250pq__2,0.7875644062882167,0.5796157149999992
ros_tale__1_1_750pq__1,0.7952969184831384,0.7410967479999986
ros_tale__1_1_750pq__2,0.8825893384555471,0.8704674229999991
ros_tale__1_2_0pq__1,0.2442316852084037,-0.18031209300000128
ros_tale__1_2_0pq__2,0.6254919762884551,-0.2773632930000005
ros_tale__1_2_250pq__1,0.0061034722301727,0.12572436599999826
ros_tale__1_2_250pq__2,-0.0010162950432906,0.265379939999999
ros_tale__1_2_750pq__1,-0.4027515234942732,0.3979056789999991
ros_tale__1_2_750pq__2,-0.1846225724514457,0.2858772359999993
ros_tale__1_3_0pq__1,1.214952643322841,0.9364090859999994
ros_tale__1_3_0pq__2,1.6932572489290971,0.9305858379999988
ros_tale__1_3_250pq__1,0.3349871902373732,0.6992490899999986
ros_tale__1_3_250pq__2,0.2350107105641571,0.6106761579999986
ros_tale__1_3_250pq__3,0.4430988236202421,0.5461625519999984
ros_tale__1_3_250pq__4,-0.2691051703371522,0.02937161799999899
ros_tale__1_3_750pq__1,1.081019671521642,0.8781550249999999
ros_tale__1_3_750pq__2,0.9980897720511096,0.8848120569999995
ros_tale__1_4_0pq__1,0.507734668733508,0.3454126249999998
ros_tale__1_4_0pq__2,0.667779067808997,0.02401767399999777
ros_tale__1_4_250pq__1,-0.5328787704280014,-0.0047751250000018786
ros_tale__1_4_250pq__2,-0.2232414307738877,0.1070474139999984
ros_tale__1_4_750pq__1,-0.4541297980843677,0.15077890599999932
ros_tale__1_4_750pq__2,0.3128723832844604,0.1851246669999984
ros_tale__1_4_750pq__3,-1.1443852581398355,0.18834589299999926
ros_tale__1_4_750pq__4,-0.6400029773969861,0.28460621799999863
ros_tale__2_mid_250pq__1,0.162697168160792,0.4242742119999985
ros_tale__2_mid_250pq__2,0.2307924731688973,0.3144938969999984
ros_tale__2_0_0pq__1,0.1834321117020114,0.3028607519999991
ros_tale__2_0_0pq__2,-0.407604333891395,0.3539115559999999
ros_tale__2_0_250pq__1,1.5435831234313384,0.16714914899999833
ros_tale__2_0_250pq__2,1.249579146887812,0.18544556399999834
ros_tale__2_0_750pq__1,0.9112438929438084,-0.029425394000000438
ros_tale__2_0_750pq__2,0.9538216446654992,0.02123580800000013
ros_tale__2_1_0pq__1,0.3126538915461683,-0.021277469000001048
ros_tale__2_1_0pq__2,1.031103188012428,-0.009430426000001546
ros_tale__2_1_250pq__1,0.9763665037425672,0.5936617659999985
ros_tale__2_1_250pq__2,0.5333640669140888,0.4591575149999994
ros_tale__2_1_750pq__1,-0.1923128267409285,0.6999900389999993
ros_tale__2_1_750pq__2,0.5359386736432526,0.5775363029999987
ros_tale__2_1_750pq__3,0.0525799624949962,0.37526330599999896
ros_tale__2_2_0pq__1,1.7584315235584902,-0.2461793270000001
ros_tale__2_2_0pq__2,0.3263710713389946,0.08130380899999956
ros_tale__2_2_250pq__1,1.2492882998818056,-0.15704054700000114
ros_tale__2_2_250pq__2,1.154500739124809,-0.0904945080000008
ros_tale__2_2_750pq__1,1.1912679116565836,0.1042867619999992
ros_tale__2_2_750pq__2,0.4690902541341865,-0.17538759800000034
ros_tale__2_3_0pq__1,-0.0564754600233272,0.32199394899999945
ros_tale__2_3_0pq__2,0.2036509888986852,0.3612100039999984
ros_tale__2_3_250pq__1,0.5290552439515922,0.4915005779999984
ros_tale__2_3_250pq__2,0.4308945263809369,0.523828266999999
ros_tale__2_3_750pq__1,0.2128807711518933,0.6733321919999984
ros_tale__2_3_750pq__2,0.2484497590374519,0.5242103469999986
ros_tale__3_0_0pq__1,0.688827608946236,-0.39257555200000027
ros_tale__3_0_0pq__2,0.4776014462093551,-0.4216298760000008
ros_tale__3_0_250pq__1,0.5151735532295253,0.16885035499999826
ros_tale__3_0_250pq__2,-0.2256173748940434,0.1474012819999988
ros_tale__3_0_750pq__1,1.830750815184752,0.6936644989999987
ros_tale__3_0_750pq__2,1.3018052718345874,0.5725728079999985
ros_tale__3_1_0pq__1,0.8876990741736414,-0.2452749430000001
ros_tale__3_1_0pq__2,1.0629801148829767,-0.5185845400000009
ros_tale__3_1_250pq__1,0.955442851115126,-0.18995908100000136
ros_tale__3_1_250pq__2,0.8098004120436875,-0.3348810870000012
ros_tale__3_1_750pq__1,1.6508317065684708,0.07960269199999992
ros_tale__3_1_750pq__2,1.613686346490936,-0.2051740560000006
ros_tale__3_2_0pq__1,3.818706407921657,-0.41285797900000176
ros_tale__3_2_0pq__2,3.7315417457469766,-0.3600491720000001
ros_tale__3_2_0pq__3,3.591205413920284,-0.5393633830000013
ros_tale__3_2_0pq__4,3.5858182096852658,-0.5338811350000014
ros_tale__3_2_250pq__1,2.492829642356805,0.06374865199999924
ros_tale__3_2_250pq__2,2.561148156896952,-0.21617049700000024
ros_tale__3_2_750pq__1,2.064716281686951,-0.1422634760000019
ros_tale__3_2_750pq__2,3.0995877222037582,-0.2783577640000008
ros_tale__3_3_0pq__1,2.041180453887547,-0.378843670000002
ros_tale__3_3_0pq__2,2.270730895299442,-0.4078108880000002
ros_tale__3_3_0pq__3,1.929134036249697,-0.3834867330000016
ros_tale__3_3_0pq__4,2.358836467783857,-0.490663692
ros_tale__3_3_250pq__1,2.787048276239428,-0.33563294900000074
ros_tale__3_3_250pq__2,3.0113315050122185,-0.20133066900000074
ros_tale__3_3_750pq__1,2.436022339013709,0.027460029999998525
ros_tale__3_3_750pq__2,1.9407803352249595,-0.1324395770000013
ros_tale__3_4_0pq__1,1.5011768856399528,-0.5265943660000012
ros_tale__3_4_0pq__2,1.00170638495479,-0.3906036910000008
ros_tale__3_4_250pq__1,1.0281192119031193,-0.33347311400000024
ros_tale__3_4_250pq__2,1.7643563011054753,-0.1713550700000006
ros_tale__3_4_750pq__1,1.876970897705327,-0.4696407919999999
ros_tale__3_4_750pq__2,1.8649199123749387,-0.4865884890000007
pcoli__atASMT_325G__1,0.3464591300827737,-0.18550312200000008
pcoli__atASMT_325G__2,-0.0590707583437092,-0.17947560500000034
pcoli__bpTDC__1,0.0338452940332101,-0.07677698400000033
pcoli__bpTDC__2,0.4819088085109445,-0.14985175000000162
pcoli__BRCA__1,0.1234573375341275,-0.3542999069999997
pcoli__BRCA__2,0.0987501150251331,-0.3841374050000006
pcoli__BRCActrl__1,-0.5429217333190128,-0.17639913600000054
pcoli__BRCActrl__2,-0.1929786322280714,-0.17833940900000125
pcoli__BRCAswap__1,0.5530454469132049,-0.21579469100000104
pcoli__BRCAswap__2,0.37064362775178,-0.16285658600000194
pcoli__btAANAT__1,0.3073735015806038,-0.2396245850000014
pcoli__btAANAT__2,-0.0665582537394852,-0.18322066800000056
pcoli__btASMT__1,0.4173326543814005,-0.2394710100000008
pcoli__btASMT__2,0.4915134941769791,-0.13325907699999995
pcoli__CC1__1,-0.1983544708579941,-0.1145593180000013
pcoli__CC1__2,-0.0326816281846581,0.015098379999999524
pcoli__ccCOMT__1,0.0955352690826491,-0.21785083900000046
pcoli__ccCOMT__2,0.2116279212805912,-0.22952250400000015
pcoli__ckDDC__1,-0.4797227717300958,-0.2636054090000002
pcoli__ckDDC__2,0.0489602095427323,-0.3703646020000004
pcoli__CNTF_belt__1,1.077364758765212,-0.13894132300000095
pcoli__CNTF_belt__2,1.4678365533422422,-0.05990108100000136
pcoli__cobPNMT__1,0.5347374574811731,-0.2394176770000005
pcoli__cobPNMT__2,0.4560308237044919,-0.2094461030000012
pcoli__cvPhhB__1,0.1507559327317071,-0.2028509120000006
pcoli__cvPhhB__2,0.2709538139644885,-0.17189937500000066
pcoli__ggAANAT__1,0.3166219108203023,-0.2641430090000014
pcoli__ggAANAT__2,0.3015028658113505,-0.3503745820000006
pcoli__ggTPH__1,0.701484412150144,-0.19201901400000126
pcoli__ggTPH__2,0.9220964505965512,-0.2410675350000009
pcoli__hsAANAT__1,1.3735587605838993,-0.04368727100000136
pcoli__hsAANAT__2,1.7585476192091771,0.01853564800000029
pcoli__hsASMT__1,-0.0805679540027594,-0.23551529700000096
pcoli__hsASMT__2,-0.0056218508095037,-0.2641253380000013
pcoli__hsPNMT_mb__1,0.0044362039637904,-0.26524555800000016
pcoli__hsPNMT_mb__2,-0.1988986023772245,-0.2404737560000019
pcoli__hsTPH__1,-0.0558745151326514,-0.36174338600000056
pcoli__hsTPH__2,-0.2582816235672046,-0.44221652000000056
pcoli__hsTPH_E2K__1,0.3741450631974886,-0.005084028000000629
pcoli__hsTPH_E2K__2,0.4799956887226024,-0.017525623000000934
pcoli__hsTPH_E2K_N91I_P99C__1,0.1461279200284304,-0.2390589200000015
pcoli__hsTPH_E2K_N91I_P99C__2,0.2108134837034518,-0.3895774720000009
pcoli__hsTPH_N158trunc__1,2.8454934559117224,-0.034307164000001215
pcoli__hsTPH_N158trunc__2,2.4080038013796004,0.01662463399999936
pcoli__hsTPH_N174trunc__1,0.4592877978156716,-0.15061441100000114
pcoli__hsTPH_N174trunc__2,0.3857253856692024,-0.16891225300000026
pcoli__hsTPH_Ntermtrunc__1,-0.5237727600252449,-0.4033697860000007
pcoli__hsTPH_Ntermtrunc__2,0.0295516371475221,-0.07123150100000153
pcoli__hsTPH1__1,0.3141861259462816,-0.09021862200000008
pcoli__hsTPH1__2,0.6207400299196937,-0.06223465200000077
pcoli__MBP__1,1.1474233731262882,-0.4674033430000009
pcoli__MBP__2,0.5334845688330734,-0.3071538090000008
pcoli__msCOMT__1,-0.56167187159797,-0.3095851000000014
pcoli__msCOMT__2,-0.4708390334335992,-0.27558663100000125
pcoli__ocAANAT__1,0.680913223857423,-0.29725850200000004
pcoli__ocAANAT__2,0.0546102310406565,-0.3051962790000005
pcoli__osTDC_K374H__1,1.6853911986517542,0.1032039179999984
pcoli__osTDC_K374H__2,1.7462962017193917,0.0822074699999984
pcoli__osTDC_K374L__1,-0.3648031599413542,-0.2692799280000013
pcoli__osTDC_K374L__2,-0.1278693892002057,-0.2310291940000013
pcoli__osTDC_K374Q__1,0.1901866572012278,-0.1666950610000022
pcoli__osTDC_K374Q__2,0.0539881634843855,-0.14226381900000007
pcoli__osTDC_L360V__1,0.4396219656519067,-0.3417526679999998
pcoli__osTDC_L360V__2,0.3225340355224451,-0.3358533220000002
pcoli__pmTPH__1,-0.6704197141702744,-0.4333737840000005
pcoli__pmTPH__2,-0.7986278962676232,-0.369742565000001
pcoli__RFC__1,0.4194809962812849,-0.4048238630000007
pcoli__RFC__2,0.6185691116550427,-0.3937367510000023
pcoli__RFCctrl__1,1.7145525902837206,-0.14420774800000125
pcoli__RFCctrl__2,2.019184129011811,-0.11147768100000201
pcoli__RFCnopause__1,1.7733991416619417,-0.07896667000000157
pcoli__RFCnopause__2,2.0217706758061933,-0.10415673900000044
pcoli__RFCpluspause__1,4.192429458831768,-0.05328137800000121
pcoli__RFCpluspause__2,4.470559928811119,-0.1853612130000002
pcoli__rnCOMT_sol__1,0.6112718861165352,-0.0278877780000002
pcoli__rnCOMT_sol__2,1.0097757950583122,-0.05901187000000085
pcoli__rnPNMT__1,-0.4413199138365872,-0.43435869400000016
pcoli__rnPNMT__2,-0.1309901788193382,-0.4923982220000003
pcoli__rnTDC__1,0.2717797806143428,-0.2798401600000009
pcoli__rnTDC__2,0.0132819321258922,-0.23091802300000094
pcoli__rnTDC_trunc__1,-0.0192958291569819,-0.18278861300000135
pcoli__rnTDC_trunc__2,-0.789937059011474,-0.2383793740000009
pcoli__saCOMT_T2A__1,-0.1066912818802974,-0.13525409800000074
pcoli__saCOMT_T2A__2,0.2097244719530233,-0.06180889600000228
pcoli__sfCOMT__1,0.5574615303567186,-0.3962249640000017
pcoli__sfCOMT__2,0.4916575690476643,-0.434974167
pcoli__sgAANAT_D63G__1,0.1348682891579356,-0.2710823990000009
pcoli__sgAANAT_D63G__2,0.2510373974936209,-0.1277515470000008
pcoli__ssDDC__1,-0.2715977792810084,-0.26609360100000146
pcoli__ssDDC__2,-0.3856961207220171,-0.21644375900000054
pcoli__TP53B__1,0.3066451681466801,-0.2892630870000001
pcoli__TP53B__2,-0.3317417502515515,-0.2308156720000003
pcoli__WT__1,0.4812627694543348,-0.3376559050000019
pcoli__WT__2,0.4840706123611305,-0.15408294900000108
cck__glu_ale4__1,2.2895515060263527,-0.10025683699999988
cck__glu_ale4__2,2.9140331894613896,-0.1842590510000015
cck__cck_ale1__1,5.402818471120988,-0.2527168110000009
cck__cck_ale1__2,5.512439784663375,-0.27073880000000194
cck__cck_ale2__1,3.285288070347325,-0.3195037160000016
cck__cck_ale2__2,3.8118228202434,-0.28451459100000065
cck_pgi__gmos_delpgi__1,1.5475440129954554,-0.08765628100000099
cck_pgi__gmos_delpgi__2,0.987269886725052,-0.1056353680000015
cck_pgi__pgi_ale1__1,22.82928804608613,-0.10196407699999988
cck_pgi__pgi_ale1__2,21.951413658973028,-0.0925417390000014
cck_pgi__pgi_ale2__2,23.1155610731912,0.027002633000000387
cck_pgi__pgi_ale3__1,26.664782006492,-0.13177053000000072
cck_pgi__pgi_ale3__2,26.97752630803299,-0.11581675600000095
cck_pgi__pgi_ale4__1,35.31891674389304,0.12225648899999975
cck_pgi__pgi_ale4__2,35.90237085682925,-0.17543484100000128
cck_pgi__pgi_ale4__3,36.93128406545432,-0.12403614800000007
cck_pgi__pgi_ale5__1,10.853552798640532,0.07666121999999831
cck_pgi__pgi_ale5__2,9.804064881692128,-0.050370520000001306
cck_pgi__pgi_ale6__1,4.270449896370796,-0.06724661900000051
cck_pgi__pgi_ale6__2,5.327744046771283,-0.07763695200000065
cck_pgi__pgi_ale7__1,2.855766341727206,-0.10954406000000104
cck_pgi__pgi_ale7__2,3.495812699242961,-0.1340670270000004
cck_pgi__pgi_ale8__1,4.545097159276249,-0.06868638400000115
cck_pgi__pgi_ale8__2,5.498775531688435,-0.17612060100000093
cck_sdh__gmos_delsdhCB__1,-1.312236784819592,-0.03051645400000069
cck_sdh__gmos_delsdhCB__2,-0.9524395275703418,-0.43189395000000097
cck_sdh__sdh_ale1__1,8.083057772994495,0.290401554999999
cck_sdh__sdh_ale1__2,8.314513462938729,0.1999937799999998
cck_sdh__sdh_ale2__1,6.51463572696201,0.07717165599999909
cck_sdh__sdh_ale3__2,6.486697992637484,0.0613302229999988
cck_sdh__sdh_ale3__1,6.922018566917144,-0.020046696999999725
cck_sdh__sdh_ale3__3,7.336229191749132,-0.011556157000001122
cck_pts__gmos_delptsHIcrr__2,45.72702613880468,0.6185305289999992
cck_pts__gmos_delptsHIcrr__1,47.89971746799415,0.7977754789999985
cck_pts__pts_ale1__2,12.509168271695154,1.922104071
cck_pts__pts_ale1__1,12.615956957351084,1.9262978509999995
cck_pts__pts_ale2__2,15.003092715225325,0.6820887819999992
cck_pts__pts_ale2__1,15.506739176803467,0.6262814949999989
cck_pts__pts_ale3__2,20.987183417585246,1.1435275009999994
cck_pts__pts_ale3__1,21.562899231557942,1.2000782109999992
cck_pts__pts_ale4__2,0.1254250803925269,-0.6580942760000017
cck_pts__pts_ale4__1,0.2748507106520695,-0.6559607860000014
cck_gnd__gmos_delgnd__1,-0.7188865677819635,-0.03186150300000001
cck_gnd__gmos_delgnd__2,-0.0522146999697357,-0.09560419000000132
cck_gnd__gnd_ale1__1,8.13804313298271,-0.2372234950000021
cck_gnd__gnd_ale1__2,8.473330653351336,-0.14707261600000088
cck_gnd__gnd_ale2__1,5.023729304742628,-0.2239824040000009
cck_gnd__gnd_ale2__2,5.061360907173713,-0.2985249980000013
cck_gnd__gnd_ale3__1,11.03665251994583,-0.08611835600000184
cck_gnd__gnd_ale3__2,8.678031243750523,-0.3179009000000015
cck_tpiA__gmos_deltpiA__1,4.043252852369506,-0.07178688600000173
cck_tpiA__gmos_deltpiA__2,8.940517291847579,-0.08163517100000206
cck_tpiA__tpiA_ale1__1,3.124330135170201,0.17899861999999978
cck_tpiA__tpiA_ale1__2,2.869097363445033,0.08925115599999955
cck_tpiA__tpiA_ale2__1,0.6506832331747894,0.013266498999998431
cck_tpiA__tpiA_ale2__2,-0.0465356320914851,-0.11788337300000153
cck_tpiA__tpiA_ale3__1,4.141631252367827,0.139834196999999
cck_tpiA__tpiA_ale3__2,4.594426688898642,-0.048883981000001235
cck_tpiA__tpiA_ale4__1,2.916107485854205,-0.033387868000000154
cck_tpiA__tpiA_ale4__2,3.996965431512312,-0.051380511000001405
acid_tale__acid_ale1_pH7__1,0.9011503702979318,-0.2271651160000019
acid_tale__acid_ale1_pH7__2,1.3438106616931302,-0.2484483000000015
acid_tale__acid_ale1_pH5__1,-0.0790857358524655,0.10885294799999913
acid_tale__acid_ale1_pH5__2,0.0279046414227369,0.0938989879999994
acid_tale__acid_ale2_pH7__1,0.3470353008633376,-0.2420550590000001
acid_tale__acid_ale2_pH7__2,0.4242956271228029,-0.2545516380000006
acid_tale__acid_ale2_pH5__1,2.421916408169438,-0.14222094400000174
acid_tale__acid_ale2_pH5__2,3.501174432609818,-0.38327535800000057
acid_tale__low_Mg_ale_pH7__1,2.4700398021665424,-0.15144078400000185
acid_tale__low_Mg_ale_pH7__2,2.697519384067622,-0.14787926500000206
acid_tale__low_Mg_ale_pH5__1,2.288791092579815,0.293218207999999
acid_tale__low_Mg_ale_pH5__2,2.386624683063792,0.1332094409999982
acid_tale__MES_ale_pH7__1,0.3953552372064239,-0.24537627800000014
acid_tale__MES_ale_pH7__2,0.7370861654342515,-0.18686618600000135
acid_tale__MES_ale_pH5__1,-0.774156210960065,0.0737617919999991
acid_tale__MES_ale_pH5__2,-0.9286158573480192,0.3621558239999985
acid_tale__gmos_pH7__1,0.1735268859731976,-0.13047765000000133
acid_tale__gmos_pH7__2,0.3870322566315572,-0.1360227560000009
acid_tale__gmos_pH5__1,0.4640868046055854,0.14635604099999888
acid_tale__gmos_pH5__2,-0.1806215518201236,0.2194159969999987
adnB__wt_adn__1,0.8015224394249727,-0.11226223000000067
adnB__wt_adn__2,1.0603875035800765,0.2584862569999995
adnB__delydhB_adn__1,1.7284767742923788,-0.060641517000000526
adnB__delydhB_adn__2,-0.2980394768016878,-0.10075692000000204
ytf2__wt_glc__1,-0.2751529635671394,-0.02257739600000086
ytf2__wt_glc__2,-0.2822129287267293,-0.05917044200000099
ytf2__ybcM_glc__1,0.6697909604861475,-0.2163015280000007
ytf2__ybcM_glc__2,-0.1346729927408868,-0.07269616900000031
ytf2__ydhB_glc__1,0.3583472072659756,-0.0009706060000009842
ytf2__ydhB_glc__2,0.4746350465011215,-0.03867315900000179
ytf2__yfeC_glc__1,0.0750465179369473,-0.08153828800000085
ytf2__yfeC_glc__2,0.5081344990754431,0.002602718000000337
ytf2__yciT_glc__1,-0.4295879908370802,-0.1779454470000008
ytf2__yciT_glc__2,0.0552881971948346,-0.17975286200000085
ytf2__ydiZ_glc__1,-0.1001699015462883,-0.17212425500000172
ytf2__ydiZ_glc__2,-0.396673544171344,-0.1663178330000008
ytf2__ynfL_glc__1,-0.3740758764642189,-0.06166530100000145
ytf2__ynfL_glc__2,-0.2458886811359376,-0.011988271999999968
ytf3__wt_glc2__1,0.0650441723366525,-0.10533084400000092
ytf3__wt_glc2__2,-0.1087662553457221,-0.07211965500000161
ytf3__wt_pH7_lactate__1,1.144356590463078,-0.177271042000001
ytf3__wt_pH7_lactate__2,1.647089167787893,-0.13827150200000027
ytf3__wt_pH55_lactate__1,0.9431191543816784,0.026725005999999496
ytf3__wt_pH55_lactate__2,1.5236220901829356,0.025972033000000398
ytf3__wt_pH55_HCl__1,1.0311305017173626,0.07706361399999828
ytf3__wt_pH55_HCl__2,0.9763617389280362,-0.0396798950000008
ytf3__dyieP_pH7__1,1.0381177520047178,-0.0906685040000017
ytf3__dyieP_pH7__2,1.1159722884965442,-0.14794225500000202
ytf3__dyieP_pH55__1,2.0607329609637834,-0.0058600819999998785
ytf3__dyieP_pH55__2,2.2348481390626618,-0.03332416500000157
minicoli__aldA_f1c2__1,5.424745650571013,0.20076087911213847
minicoli__aldA_minE__1,6.4425500527078645,0.3957436047698035
minicoli__mg1655_glc__1,2.760543864340518,-0.5635890701925899
minicoli__mg1655_glc__2,1.783981857436295,-0.5195920485075867
minicoli__minE_cyt__1,2.521081483899512,0.3786422442456168
minicoli__minE_cyt__2,3.724531411967441,0.28172987671636385
minicoli__minE_fruc__1,3.5230059997471783,0.5664097046630747
minicoli__minE_fruc__2,3.355181479925892,0.5124073120539556
minicoli__minE_glc__1,4.510006145745494,0.20459082802476125
minicoli__minE_glc__2,3.99671138986096,0.5247428406222436
minicoli__minE_glyc__1,5.062868402044453,0.6622479914407151
minicoli__minE_glyc__2,4.989822996879281,0.4555413849458745
