,A,Fnr,NarP,NarL
mazF_ribo__mazF_total_60m__2,3.8838121001,0.46529772480000003,1.0286705826,0.44962002560000003
mercury__ctrl_t00__1,-0.28801252980000003,0.0143233844,-1.0757898461,0.0449755047
mercury__ctrl_t10__1,-0.9851693562,-0.5673512663,-0.13170815900000002,0.0404729277
mercury__ctrl_t30__1,-0.9199959568,-0.9106348201000001,0.3347815394,0.5646768631
mercury__ctrl_t60__1,-2.1491162903,-0.7654763169000001,0.3358194199,1.0481098526000001
mercury__hg_t10__1,-1.7491514852,0.10413819610000001,0.3532348375,-0.2324561156
mercury__hg_t30__1,-3.4068433356,0.1963005887,0.5359288312,0.0907580217
mercury__hg_t60__1,-4.3208511211000005,0.5268947778,-0.795546317,1.6165050362
mercury__pma_t10__1,-3.6437341437,-0.0169749804,1.4231360473,-0.716489989
mercury__pma_t30__1,-5.3976089882,0.1514677783,2.2556247376,-0.4734153022
mercury__pma_t60__1,0.18516388390000002,0.0907918983,0.7959702219,0.9099142447
mercury__ctrl_t00__2,0.1899754514,-0.0046689013,0.2770159203,-0.035873579
mercury__ctrl_t10__2,-0.41892445770000003,-0.426649692,0.3475332458,0.1110320399
mercury__ctrl_t30__2,-0.7979425069,-1.0217004236,0.7616610989,0.6949480938
mercury__ctrl_t60__2,-1.675425013,-0.7745977194,0.8156948725000001,1.0423263303
mercury__hg_t10__2,-2.2756918235,0.1257959895,0.3533129658,0.0440971979
mercury__hg_t30__2,-3.9532348672,0.1732554926,0.7853105724,0.1794544521
mercury__hg_t60__2,-1.2059539019,0.4697261488,-0.1405527954,0.8616533338
mercury__pma_t10__2,-3.9633200594,-0.11645100400000001,1.2716556320999999,-0.8006492843
mercury__pma_t30__2,-5.5995122412,0.1571979088,2.0195727069,0.207714641
mercury__pma_t60__2,-0.17609741780000002,-0.6415963887,1.065612588,0.7792094978
mercury__ctrl_t00__3,0.0980370783,-0.0096544831,0.7987739258000001,-0.009101925700000001
mercury__ctrl_t10__3,-0.47350557520000003,-0.3169365246,0.40502934960000003,0.0297155485
mercury__ctrl_t30__3,-1.5365741217000002,-0.748058828,1.1495329676,0.9421323020000001
mercury__ctrl_t60__3,-1.4945862129,-0.642971501,0.7893427970000001,1.0018642376
mercury__hg_t10__3,-1.7061976333,0.1558185043,-0.0664780346,-1.1827283539
mercury__hg_t30__3,-3.2042161252,0.1043121531,0.3367681102,0.1868455151
mercury__hg_t60__3,-3.4699826123,0.6420763381,-0.0068261518,1.4647137819
mercury__pma_t10__3,-3.9330404484,-0.1316689648,1.1713202897000001,-0.7801921039
mercury__pma_t30__3,-4.8946808491,0.09705247630000001,1.5251462585,0.005003820500000001
mercury__pma_t60__3,-0.3620170136,-0.6977402275,1.1659920872,1.1691502198000001
ml_abx__az_lolcde__1,-0.2315834349,-0.7516619417,-0.7932878302,0.5219592883
ml_abx__az_lolcde__2,0.027879448600000002,-1.1496425843,-0.3324360118,0.1476989733
ml_abx__az_lolcde__3,1.6048674212,-0.9921913121,0.1938367328,-0.1640617939
ml_abx__b01__1,0.7956194287,0.006689497000000001,-0.1961719882,0.3242742006
ml_abx__b01__2,0.095512227,0.078838191,-0.3249572721,0.3638314532
ml_abx__b01__3,0.9866737336,0.0518871206,-0.6389769717,-0.0790272035
ml_abx__cro__1,-1.3406871027,-0.1923720784,-0.1847351964,0.3222878997
ml_abx__cro__2,-0.0450865752,-0.0085819389,0.0160035254,0.10925400710000001
ml_abx__cro__3,1.3502266977000001,-0.0053562109,-0.6636773370000001,-0.7184818104
ml_abx__chl__1,2.5591518052,-0.6587832035,-0.0852295998,-1.8842522649000002
ml_abx__chl__2,3.896602552,-0.9242868331,0.1142079317,-1.6301626145
ml_abx__chl__3,3.1614941822000002,-0.7405011435000001,-0.0158329611,-1.9436156288
ml_abx__cip__1,-0.4878167782,-0.1190072798,-0.3970176224,0.44070444140000004
ml_abx__cip__2,-0.4192870777,-0.0044759721,-0.3059331215,0.0165354
ml_abx__cip__3,1.7161102135,-0.06839568160000001,-0.4381170064,-1.2321601906
ml_abx__clr__1,1.7354050963,-0.49915717730000003,-0.6500549653000001,-1.9270394445
ml_abx__clr__2,3.9089005458,-0.9562176016,-0.2176950305,-1.8220703881
ml_abx__clr__3,4.2136947204,-0.8397931040000001,-0.28617542230000004,-2.0141383928
ml_abx__cst__1,-0.7479584366,-0.6163406841,-0.2749243508,0.1347020481
ml_abx__cst__2,-0.8617040607,-0.6206016748000001,-0.3188610704,0.13541031
ml_abx__cst__3,1.4639613511,-0.5586389879,-0.6145075322,-0.2213388594
ml_abx__ctrl__1,-1.5722243927,-0.1166496013,-0.147890828,0.31016244130000004
ml_abx__ctrl__2,-1.279899238,-0.051026380600000004,-0.1239684306,0.20727662
ml_abx__ctrl__3,-0.5737563918,-0.1833504845,-0.0193354851,0.3105311283
ml_abx__ctrl__4,-0.23285723290000002,0.0806954445,0.2530393656,0.3304123874
ml_abx__ctrl__5,1.6179818466,0.0191679243,0.0476726274,-0.607020917
ml_abx__ctrl__6,2.0407554089,0.2511630976,-0.0095172493,-0.5513616599
ml_abx__dox__1,1.1305586373,-0.7860369249,0.2844510209,-2.123486846
ml_abx__dox__2,3.349081015,-1.2163194972,0.5292508769000001,-1.9741431864
ml_abx__dox__3,2.8799585476000003,-0.8969322540000001,0.4988692608,-1.9122287610000002
ml_abx__glob__1,-0.47696914160000004,-1.3651194326,-0.830366512,0.3908335277
ml_abx__glob__2,0.23120216740000002,-1.2914137657,-0.4305743459,0.2676428987
ml_abx__glob__3,2.4493917934000002,-1.0983352413,-0.44432474850000003,-0.8435504156
ml_abx__lvx__1,-2.5066453669,-0.0289735559,-0.5394489885,0.4723209412
ml_abx__lvx__2,-1.6636149769,0.18845651800000002,-0.1885031941,0.4053283754
ml_abx__lvx__3,0.7170671963,0.053335694100000004,-0.09678042020000001,-0.4314810383
ml_abx__mec__1,-0.5834634879,-0.2293278892,-0.23330243280000001,0.3491968233
ml_abx__mec__2,0.1139472718,-0.0863974743,0.0163908616,-0.020479620400000002
ml_abx__mec__3,2.1397682336,-0.10364660020000001,-0.2018644897,-0.3568322578
ml_abx__mem__1,-1.2034267257,-0.1980404688,-0.1554161803,0.0682774199
ml_abx__mem__2,-0.7437561016,0.19654594220000002,0.1156443229,0.4010702123
ml_abx__mem__3,1.5700818563999999,0.39531110950000004,0.0531723465,-0.449334724
ml_abx__nit__1,-6.6455165606,1.1258775551,-1.4985159088,-1.8529983361
ml_abx__nit__2,-7.2239023084,1.354755592,-1.8618398723,-2.2415804042
ml_abx__nit__3,-6.8034991422,1.3452369068,-1.3774826559,-2.5730471248
ml_abx__ntx__1,-10.3408529961,-0.5519501863,-0.9883573745,-1.241304038
ml_abx__ntx__2,-11.5560287609,-0.7382328027,0.0340262392,-0.8102307222
ml_abx__nor__1,-2.3393964714,0.3269633085,-0.8135300413000001,0.6147763583
ml_abx__nor__2,-1.2251862748,0.189146892,-0.6485917121,0.1958367194
ml_abx__nor__3,0.1183652699,0.257646025,-0.6237593804,-0.625870343
ml_abx__pb__1,-2.1259918546,-0.7179253264000001,-0.4732615275,-0.045681297
ml_abx__pb__2,-2.0011647669,-0.5924204416000001,-0.3819153085,0.2548067368
ml_abx__pb__3,-0.4191204767,-0.8001687414,-0.44320611200000004,-0.0161794091
ml_abx__tmp__1,2.3720455928,-0.2532161449,-0.2187354569,0.5816347862
ml_abx__tmp__2,4.8050896379,-0.6214561914,0.1270115665,0.37890662480000004
ml_abx__tmp__3,5.2616099282,-0.6251811719,0.15292323800000002,-0.5855826522
mut_abx__del_mutS_000nor__1,-1.5019738862,0.0970123236,-0.4680779981,-0.1165982831
mut_abx__del_mutS_000nor__2,0.297653396,-0.2186048391,0.14991769300000002,-0.060550110500000004
mut_abx__del_mutS_000nor__3,1.2043204902,0.1215925154,0.3181603051,0.1771483936
mut_abx__del_mutS_125nor__1,-1.7263348758000001,-0.0278850961,-0.23714324020000002,-0.0388743695
mut_abx__del_mutS_125nor__2,-2.101514549,0.0976449876,-0.7748986069,-0.2188822302
mut_abx__del_mutS_125nor__3,-2.3491835974,0.24585199270000002,-0.39030569330000003,-0.1752381318
mut_abx__del_mutS_250nor__1,-3.3907933659,-0.012723672200000001,-0.2701559783,-0.0691234574
mut_abx__del_mutS_250nor__2,-0.8229989185000001,-0.1427372924,-0.0624734818,-0.1674326576
mut_abx__del_mutS_250nor__3,-2.3362464718,0.1642186103,-0.3867299435,-0.2946422331
mut_abx__del_mutS_375nor__1,-3.1660976312,0.304930242,0.23825299190000002,-0.0329850276
mut_abx__del_mutS_375nor__2,-0.5602902729,0.47015486110000004,-0.1456872012,0.139685675
mut_abx__del_mutS_375nor__3,-3.3115424133999998,0.3298855515,0.0629500868,-0.21150780830000002
mut_abx__del_mutS_500nor__1,-2.7552394919000003,0.3784304416,0.23700319660000002,-0.20451142630000002
mut_abx__del_mutS_500nor__2,-2.6291952522,0.4791398864,0.0966768606,-0.1582637064
mut_abx__del_mutS_500nor__3,-3.0054154914,0.023032378500000002,0.0863809469,0.1369965031
mut_abx__del_mutS_625nor__1,-2.7011775734,-0.6495468024000001,0.22769132150000002,0.0787838832
mut_abx__del_mutS_625nor__2,-2.4833564838,0.1293026924,0.5527507740000001,0.0128665328
mut_abx__del_mutS_625nor__3,-3.0590358326000002,0.43389779580000004,0.39793735220000004,0.0378020203
mut_abx__del_mutS_750nor__1,-2.6144541348,0.4700040541,0.8193837482,-0.1668619379
mut_abx__del_mutS_750nor__2,-3.1150490102,0.5893872825,1.2812880074,0.174108656
mut_abx__del_mutS_750nor__3,-3.3038740204,0.3831052922,0.6112057222,-0.2890885717
mut_abx__del_mutS_875nor__1,-3.1022138605,0.3295755399,1.393296405,0.2486454287
mut_abx__del_mutS_875nor__2,-3.3264441874,0.6226805845,1.0164772171,0.0736348976
mut_abx__del_mutS_875nor__3,-3.2533623596,0.2557763552,1.1725151544,0.2495487052
nit_yeaG__wt_Nminus__1,0.3032088186,0.4613139096,0.0416764971,-0.0288652676
nit_yeaG__wt_Nminus__2,-0.3032088186,-0.4613139096,-0.0416764971,0.0288652676
nit_yeaG__wt_Nplus__1,0.3872465652,-2.2304418322,-1.9269394826,0.4067190148
nit_yeaG__wt_Nplus__2,1.9340429637,-1.6713529146,-1.1850135375,0.0607627829
nit_yeaG__del_yeaG_Nminus_24h__1,0.9111932575,-2.237945271,-1.1517219224,-0.1404901613
nit_yeaG__del_yeaG_Nminus_24h__2,4.7600259711,-1.4605007973,-0.4910967659,-0.2947967347
nit_yeaG__del_yeaG_Nminus_24h__3,3.3366107177,0.2189535879,0.4636057176,-0.9135410872
nit_yeaG__del_yeaG_Nminus__1,0.375443768,-0.0005819889000000001,-0.0493981396,0.4186990196
nit_yeaG__del_yeaG_Nminus__2,0.1800669984,-0.5928889711,-0.008152702900000001,0.2213446734
nit_yeaG__del_yeaG_Nplus__1,1.3779305718,-2.2505650014,-1.6018884029,0.5989168105
nit_yeaG__del_yeaG_Nplus__2,1.9899514622,-1.8635784236,-1.2617637205,-0.2549977214
opex__amp__1,1.8229790737,-0.1487251704,0.0277676196,-0.0864157517
opex__amp__2,0.1470960549,-0.0909383045,-0.1422192555,-0.0603332762
opex__amp__3,1.519676107,-0.2760567605,-0.6088798432,-0.25348378120000004
opex__bak_amp__1,0.485983961,-0.1280048182,-0.5084575013,-0.3832216896
opex__bak_amp__2,0.3077268198,-0.1696651311,-0.4486500265,-0.5446892557
opex__bak_amp__3,0.8150414197,-0.0297308013,0.1604054376,-0.36593527140000004
opex__bak_kan__1,1.3986189106,-0.053151654300000004,-0.2572429943,-0.2700927933
opex__bak_kan__2,0.7298704746,-0.0899749167,-0.3685298936,-0.43721417360000003
opex__bak_kan__3,0.46056169090000004,-0.0735199011,0.1170126456,-0.4186497434
opex__bak_nor__1,1.286659921,-0.2236606787,0.1031942419,-0.3884149382
opex__bak_nor__2,0.7007179152,-0.1867183711,0.24575623570000002,-0.0208064567
opex__bak_nor__3,0.5763933757,-0.14437137800000002,-0.09824858510000001,-0.4762932782
opex__bak_rif__1,0.4062055587,-0.6167399560000001,0.0016342186,-0.0349944577
opex__bak_rif__2,1.1813681813,-1.1151788445,0.8974918872000001,0.3150591238
opex__bak_rif__3,1.6859019013,-0.9311711183,0.4532858154,0.28804722520000003
opex__chx_amp__1,0.5895938424,-0.0517356156,-0.0970234911,-0.2351001158
opex__chx_amp__2,2.0557578878,-0.0990943314,-0.2840033836,-0.023597271000000003
opex__chx_amp__3,0.3579347963,-0.1046609936,-0.20527666730000002,-0.158722563
opex__chx_kan__1,0.7197815202000001,-0.09648473540000001,-0.7891280302,-0.20662541310000002
opex__chx_kan__2,0.027377073000000002,0.0077388532000000005,-0.1635851931,-0.1011346608
opex__chx_kan__3,-0.3729255242,0.1446998301,-0.017084185,-0.1894652872
opex__chx_nor__1,0.6724678923,-0.0676566085,-0.3499596535,-0.1024029838
opex__chx_nor__2,-0.1844149051,-0.0947589315,-0.2426564041,-0.1148143098
opex__chx_nor__3,0.8005873805,-0.17706263290000002,-0.5554142054,-0.3999209607
opex__chx_rif__1,0.5281052382,-0.0700382621,-0.2903950456,-0.2458381117
opex__chx_rif__2,0.5755014674,-0.0337101482,-0.041837312700000004,-0.175150397
opex__chx_rif__3,0.5155321586,-0.022135684500000002,0.047767309200000004,-0.0548052926
opex__ctrl__1,-1.3396525812,-0.025180377900000002,0.0476518869,0.0354809081
opex__ctrl__2,0.508939915,0.0196182562,0.1149121319,-0.0293820135
opex__ctrl__3,0.8307126661,0.0055621217,-0.16256401880000002,-0.0060988946
opex__etoh_amp__1,2.0568261099,0.2377297239,0.7997173482000001,-0.3003950277
opex__etoh_amp__2,1.8596439714000002,0.1053728839,0.7275210502,-0.23004453430000002
opex__etoh_amp__3,-0.4751249138,0.13610910980000002,0.6074513047,-0.2368358255
opex__etoh_kan__1,0.7413083654,0.025329637500000002,1.2829890480000001,-0.3882078796
opex__etoh_kan__2,5.2835100000000005e-05,0.0844512438,0.908196529,-0.2317105489
opex__etoh_kan__3,0.6580902386,0.2984237408,0.9277661168,-0.3165273121
opex__etoh_nor__1,0.7994472246000001,0.2674526115,1.1007734795,-0.31811287320000003
opex__etoh_nor__2,1.6052469062,0.1119558293,0.4081635303,-0.24846069070000001
opex__etoh_nor__3,2.4489963916,0.188759698,0.646412104,-0.0914119335
opex__etoh_rif__1,1.1548210728,-0.2067728977,1.0032295616,-0.5913329005
opex__etoh_rif__2,1.7383045937000001,-0.3449538552,1.3222415330000001,-0.5633607716
opex__etoh_rif__3,3.5621714861,-0.3120295367,0.9050592082000001,-0.5637322966
opex__glual_amp__1,1.0644652616,-0.027405716700000003,-0.3871698116,-0.3321683864
opex__glual_amp__2,2.7024914938,-0.0465774128,-0.4370605842,-0.479006666
opex__glual_amp__3,1.1637624664,-0.011465278800000001,-0.6600091548,-0.5529740383
opex__glual_kan__1,0.9434438393000001,0.1627377317,-0.7039989006,-0.5991697919
opex__glual_kan__2,0.2876996995,0.1185396816,-0.39937182190000003,-0.6886654583
opex__glual_kan__3,1.328786642,0.0651542921,-0.47564041900000004,-0.3433006764
opex__glual_nor__1,1.8781940074999999,-0.0607674478,-0.7213513067,-0.5569898378
opex__glual_nor__2,1.3171184575,0.057061250800000005,-0.25755064040000003,-0.4961166716
opex__glual_nor__3,1.0641844938,-0.0643940694,-0.6226823732,-0.7667841115
opex__glual_rif__1,2.0976112857,-1.1116646146,0.13388688810000002,-0.22339244860000002
opex__glual_rif__2,2.1068462765,-1.0265227505,0.2229157012,-0.082095817
opex__glual_rif__3,2.598371601,-1.3311193672,0.367724602,-0.07060104860000001
opex__h2o2_amp__1,1.3189722927,-0.4733856206,-0.1307499106,-0.43136021480000003
opex__h2o2_amp__2,0.3462690728,-0.24088744950000002,-0.24361429910000001,-0.4597404939
opex__h2o2_amp__3,0.2846806361,-0.28051081510000003,-0.1925996092,-0.6375277116
opex__h2o2_kan__1,1.0127040105,-0.1835021285,0.330349581,-0.27392223400000004
opex__h2o2_kan__2,2.6771447293,-0.28643549630000004,-0.3192407816,-0.24382352440000002
opex__h2o2_kan__3,4.1062882624,-0.4216527009,0.15403674820000002,-0.3608988779
opex__h2o2_nor__1,0.5482059421000001,-0.35515227,-0.2896997255,-0.4832248092
opex__h2o2_nor__2,0.983143634,-0.32033416400000003,-0.2640080982,-0.4071164309
opex__h2o2_nor__3,4.2431244656,-0.415150338,-0.3844306363,-0.48881997050000003
opex__h2o2_rif__1,3.6285402447,-1.4756556003,0.9426088564,0.273133711
opex__h2o2_rif__2,5.7817910625,-1.6500959378000002,1.0660278498,0.3163287655
opex__h2o2_rif__3,4.4977578179,-1.8451218536,1.0012142453,0.2121246705
opex__ippoh_amp__1,1.0452492199,0.3719460074,0.7981070662,-0.15079287830000002
opex__ippoh_amp__2,0.27668135790000004,0.3110652578,1.1579020789,-0.2159464812
opex__ippoh_amp__3,1.6444227851000002,0.3040292092,1.0334236106,-0.2478346515
opex__ippoh_kan__1,0.551427898,0.2289533107,1.1988893597999999,-0.20643693370000002
opex__ippoh_kan__2,2.6556840667,0.2478528718,1.1162030852,-0.5127423538
opex__ippoh_kan__3,0.040444807900000004,0.0858824131,0.9603582262,-0.4970976533
opex__ippoh_nor__1,-0.031955355500000004,0.27347030380000004,1.0350525668,-0.4305648264
opex__ippoh_nor__2,1.1284804368,0.0774392036,1.0669615263,-0.2867220494
opex__ippoh_nor__3,4.9964191279,0.2005616522,1.1065324261,-0.2564215147
opex__ippoh_rif__1,1.4005789370000001,-0.4158334091,1.4482456164,-0.47288295760000004
opex__ippoh_rif__2,1.7833375339000002,-0.3722936725,1.7890914874,-0.7208976686
opex__ippoh_rif__3,2.6529933626,-0.42089403400000003,1.6614794378000002,-0.6732307946
opex__kan__1,0.8370250616,-0.11989154410000001,-0.2615156542,-0.08994474720000001
opex__kan__2,0.7798836304000001,-0.0848320095,0.0435170891,0.0158784168
opex__kan__3,0.1976070594,-0.11955097120000001,0.1732487594,0.0223942164
opex__nor__1,-0.1990259859,-0.1336187399,-0.3402055645,-0.1370558627
opex__nor__2,1.1266752125,-0.0926609917,-0.0935877989,0.0552089579
opex__nor__3,0.2505981982,-0.10936016300000001,-0.1684943368,0.0021889983000000003
opex__paa_amp__1,-0.34148355140000003,-0.065183774,-0.2000751544,-0.0681856451
opex__paa_amp__2,1.0088569931,-0.0738108947,-0.1562711401,-0.23997165620000002
opex__paa_amp__3,0.4549597441,-0.0797459933,-0.0088531484,-0.1500811946
opex__paa_kan__1,1.3710398858000001,-1.2684068936,0.3595077463,0.3687806912
opex__paa_kan__2,1.4685268256000001,-1.3466269961,0.2824925548,0.4048670548
opex__paa_kan__3,1.4358004824,-1.242596619,0.1344485819,0.3776262252
opex__paa_nor__1,0.014529479100000001,-0.049027261600000004,0.2519459234,-0.2708878583
opex__paa_nor__2,0.2072867801,-0.0179690197,-0.1845750767,-0.173871821
opex__paa_nor__3,0.6091055524,-0.0730684388,-0.1480708386,-0.18239743900000002
opex__paa_rif__1,1.7657158974,-1.3256091077,0.589222684,0.44654567570000003
opex__paa_rif__2,1.9374946279,-1.3711527518,0.6723201155,0.4591297221
opex__paa_rif__3,1.3005505339,-1.3257145526,0.7434982362,0.2292055584
opex__phenol_amp__1,-0.6811518246,-0.3358632838,-0.6431027343,-0.5255350565
opex__phenol_amp__2,1.6212861266,-0.3109811413,-0.4198493096,-0.27853126710000004
opex__phenol_amp__3,2.4300219323,-0.21339284930000002,-0.3584531353,-0.0432394542
opex__phenol_kan__1,1.9261457518,-0.2874889167,-0.17414747160000002,-0.6096670981
opex__phenol_kan__2,1.6234521936,-0.24577849610000002,-0.5536891001,-0.2897061301
opex__phenol_kan__3,2.8500968330000003,-0.212727258,-0.0832241964,-0.5397799294
opex__phenol_nor__1,1.2005138225,-0.0939896741,-0.7011212347,-0.5583371847
opex__phenol_nor__2,2.1621560242,-0.1553777519,-0.33701222210000004,-0.6299270815
opex__phenol_nor__3,1.3462409241,-0.1881061211,-0.1802545227,-0.7950752853
opex__phenol_rif__1,2.7710339522,-1.4714452630000001,0.4926522486,-0.3365488092
opex__phenol_rif__2,2.9381762780000003,-1.9043696117,0.9430630139,0.3670599976
opex__phenol_rif__3,0.34995006770000003,-1.5142838902,0.193470851,0.1971656998
opex__pvpi_amp__1,-0.9687635172000001,-0.0855962302,0.2146917915,0.0139809602
opex__pvpi_amp__2,1.4472203175,-0.20473712260000002,-0.2597837592,-0.2720887849
opex__pvpi_amp__3,1.1822618732,-0.232126876,-0.1052064323,0.0094845587
opex__pvpi_kan__1,1.0950030573,-0.1491594181,0.3584256671,0.1301113592
opex__pvpi_kan__2,-0.4289974991,-0.057445991,0.3499824076,-0.09365611360000001
opex__pvpi_kan__3,0.8625212994,-0.007572258,0.0492987038,-0.11638708760000001
opex__pvpi_nor__1,0.6114621426,-0.23662909640000002,-0.1665173912,-0.2263448919
opex__pvpi_nor__2,-0.117269093,-0.2137065217,-0.7299616065000001,-0.1370023621
opex__pvpi_nor__3,0.1422541015,-0.1878706873,-0.2744775561,-0.0869766619
opex__pvpi_rif__1,1.9718072255,-1.7263115554000001,0.9280095478,0.6828060332
opex__pvpi_rif__2,3.1714697671,-1.5438332809,0.9457316562,0.5884820084
opex__pvpi_rif__3,2.3336511293,-1.6333029250000002,0.9919210133,0.7826173652
opex__rif__1,3.1314418668,-1.6022434119,0.9748700519000001,0.6379895324
opex__rif__2,3.2672675325,-1.5719065706,1.0136598295,0.7963479792
opex__rif__3,2.7400934455,-1.5849862387,0.7372149793,0.5108489536
opex__naocl_amp__1,0.8788520448,-0.20329683540000001,1.0060692667,-0.1250830316
opex__naocl_amp__2,0.8900688306000001,-0.1970135493,0.4033877106,-0.07440521530000001
opex__naocl_amp__3,0.2520914051,-0.21893380140000002,0.50951466,-0.1240622452
opex__naocl_kan__1,0.0500701605,-0.16718556510000002,0.7256735601000001,-0.0397945673
opex__naocl_kan__2,1.3659256273,-0.0667269998,0.9298108392000001,-0.125197956
opex__naocl_kan__3,-0.0886631617,-0.4111659637,0.6541218666,0.0010305237
opex__naocl_nor__1,0.1514539897,-0.31117580580000004,0.1727944012,-0.1249543537
opex__naocl_nor__2,-0.7721519508,-0.3408750725,0.5440965172000001,-0.0325094459
opex__naocl_nor__3,-0.0004461979,-0.2263890443,0.5999315153,-0.1724386933
opex__naocl_rif__1,1.7950856131,-1.9176765598,1.4073600633,0.7657547371000001
opex__naocl_rif__2,1.9013738273,-2.0005578852,1.5035630732,0.7910535291
opex__naocl_rif__3,1.8357467305,-1.6690285604000001,1.7692151602,0.7370861622
phage_lysogen__wt_ctrl__1,-0.4394808847,0.3179345689,0.0234893494,0.1253235786
phage_lysogen__wt_ctrl__2,0.2152457664,0.18223048190000002,-0.0271105173,-0.0846423338
phage_lysogen__wt_ctrl__3,0.2242351182,-0.5001650508000001,0.0036211679,-0.0406812448
phage_lysogen__O104_H4__1,0.5945705573,0.5251016409,0.36298771220000003,0.35971976240000003
phage_lysogen__O104_H4__2,0.3422114679,0.1786556813,0.306877732,0.46663715100000003
phage_lysogen__O104_H4__3,1.1781742837,-0.6112737865,0.2157020744,0.5980069538
