,A,CpxR
minicoli__minE_Fe_starve__1,5.106944336013131,-0.13151892034017987
minicoli__minE_Fe_starve__2,4.747801594229868,-0.1799151118363982
minicoli__minE_LB__1,2.899807033688932,-0.7806898872463881
minicoli__minE_LB__2,2.7190521183301097,-0.6027498118073407
minicoli__minE_N_starve__1,4.979388512364538,0.14732975306704787
minicoli__minE_N_starve__2,5.225927760580416,0.028988845289847017
minicoli__minE_osm__1,7.515316354956493,-0.20795997290441906
minicoli__minE_osm__2,8.112408061574786,-0.07088281228867999
minicoli__minE_ph5__1,1.2403501519615552,-0.11175910174420167
minicoli__minE_ph5__2,1.160053327926278,-0.15789695314782648
minicoli__minE-pyr__1,7.376215483104579,-0.0282515292756802
minicoli__minE-pyr__2,7.84670403606402,0.4478681346276741
minicoli__minE_sorb__1,6.333537536244076,-0.5485918126180627
minicoli__minE_sorb__2,6.327517680123201,-0.6600397778411526
minicoli__minE_urid__1,7.021067328066259,-0.4927387034299544
minicoli__minE_urid__2,7.171577251480908,-0.5930897761411087
minicoli__W3110_cyt__1,0.8250518426806752,-1.4869948284249601
minicoli__W3110_cyt__2,1.5962293878672902,-1.4050198969400505
minicoli__W3110_glc__1,2.3590183741531394,-1.3620073853888457
minicoli__W3110_glc__2,2.8932257482276107,-1.4337459152593723
minicoli__W3110_glyc__1,2.558796452079688,-1.1038550246128969
minicoli__W3110_glyc__2,3.4091518859129626,-0.8584575967833157
minicoli__W3110_Fe_starve__1,1.1849576457389233,-0.2166999850784581
minicoli__W3110_Fe_starve__2,0.8901400408823561,-0.5773885920711033
minicoli__W3110_LB__1,-2.1209602685154505,-0.7969519746140898
minicoli__W3110_LB__2,-1.9846979132101468,-0.7869838497129038
minicoli__W3110_N_starve__1,1.4538945296911718,-1.0644809915012914
minicoli__W3110_N_starve__2,1.3518284557420563,-0.9721326857998118
minicoli__W3110_osm__1,1.4299090018184373,-0.4972278175482279
minicoli__W3110_osm__2,1.0742751089076292,-0.7704213629001478
minicoli__W3110_ph5__1,-2.958355960637265,-0.8232756946676787
minicoli__W3110_ph5__2,-2.99471453140828,-0.5709991534132985
minicoli__W3110_pyr__1,2.883355589236899,-0.7564492914308047
minicoli__W3110_pyr__2,2.8935638758131885,-0.6114797622222721
minicoli__W3110_sorb__1,1.9566935665372256,-1.6904153791517633
minicoli__W3110_sorb__2,1.5874913358159668,-1.8186208219809208
minicoli__W3110_urid__1,1.9027476019190752,-1.1347463148892
minicoli__W3110_urid__2,1.0802770879508103,-1.0959718478208529
minicoli__W3110_WT_glc__1,0.6847500315623827,-0.8333558858589125
minicoli__W3110_WT_glc__2,0.9308303754938642,-1.04801242749709
minicoli__W3110_WT_osm__1,1.353738939059988,-0.8275382139519873
minicoli__W3110_WT_osm__2,0.9675141076158852,-0.5479832561449474
eep__BOP27__1,0.4059854848122255,-0.4571385945786917
eep__BOP27__2,0.445210268664637,-0.3968088099801301
eep__BOP1000__1,-1.4153813870051808,-0.09051403803706748
eep__BOP1000__2,-2.27082921712087,-0.18833464421588172
eep__BOP27_ndh-cydB-appC__1,-2.1526805585240787,0.2377948983307689
eep__BOP27_ndh-cydB-appC__2,-3.024463342359644,0.1887520986986111
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,0.740152450378316,0.04645101664508111
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,2.59428620417774,0.25953911817093633
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,3.387697949535911,1.028792757306519
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,7.101952116407398,1.2997420016159893
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,3.438356473000572,0.7729716903252868
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,9.658139012393518,0.6158799703463753
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,1.6913576794159366,0.1915140831070925
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,1.8242823673387136,0.09773424810794397
eep__BOP27_nuoB-cydB-appC__1,-3.572271024299981,0.5252941615617406
eep__BOP27_nuoB-cydB-appC__2,-3.187240119532841,0.3662780763597908
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,5.326329583941121,0.4986720447604736
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,4.891081756845128,0.6129511631164952
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,4.976176901212886,0.3851744339829235
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,6.559342690041525,0.4208131615829398
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,7.665441825690011,0.18479802408518609
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,7.652755175860079,0.3134560913180042
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,8.10180303356333,0.1965138292115185
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,10.111743024535848,0.3798489686590809
eep__BOP27_ndh-cyoB__1,-0.6114622240675185,-0.2276951110351586
eep__BOP27_ndh-cyoB__2,-0.6883582658796967,-0.19474527781236528
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,0.3672357561179274,0.01315365589511508
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,4.092658597269471,0.2448869186390201
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,4.976920136200621,0.30103869751923185
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,2.05446882730678,0.33893953873707083
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,14.878440549705015,0.5793043203224233
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,8.465242885212776,0.4690811272268842
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,9.354605996956794,0.4506619574890252
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,8.126913415676938,0.37180382669540535
eep__BOP27_nuoB-cyoB__1,-0.6095510185378334,-0.2334078907966877
eep__BOP27_nuoB-cyoB__2,-0.790526821388297,-0.17905581790816605
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,6.828618390986954,0.9526654406383912
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,9.271520229672886,0.9941802700457956
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,10.584947103107163,0.8849904116272267
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,9.695795392105204,1.021497349829552
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,9.986272717441484,0.8364562839279799
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,6.622165190364393,0.6026017810272073
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,8.47220534374322,0.9014770661807764
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,4.947727582094895,0.7211188531803554
eep__BOP27_ndh-cydB__1,-2.345917871247376,-0.26945755080687217
eep__BOP27_ndh-cydB__2,-2.0179255921121286,0.0016214709012665196
eep__BOP27_nuoB-cydB__1,-2.3672354391520414,-0.057906630935715235
eep__BOP27_nuoB-cydB__2,-2.3463883946259485,-0.03143876099196419
DDB2__PD-005_BW25113_Batch_6h__1,-0.3945839897461132,-0.034824896480628816
DDB2__PD-005_BW25113_Batch_6h__2,-0.0619256434239689,-0.0856237377004323
DDB2__PD-003_BW25113_Batch_9h__1,-0.5973673924307876,-0.1512685728750185
DDB2__PD-003_BW25113_Batch_9h__2,-0.2601761191056869,0.289332656798722
DDB2__PD-003_BW25113_Fed-batch_6h__1,2.7848025886153325,0.025048230339312028
DDB2__PD-003_BW25113_Fed-batch_6h__2,3.2958738870800137,0.11454224828791125
DDB2__PD-005_BW25113_Fed-batch_6h__1,2.491738299272124,-0.30018451620622777
DDB2__PD-005_BW25113_Fed-batch_6h__2,1.718496406611883,-0.10639771289112863
DDB2__PD-005_BW25113_Fed-batch_6h__3,2.470555011399983,0.2047582858057453
DDB2__PD-005_BW25113_Fed-batch_15h__1,1.8688051271000727,-0.11165994054002226
DDB2__PD-005_BW25113_Fed-batch_15h__2,0.9379005410664324,0.0042622875900697466
DDB2__PD-003_BW25113_Fed-batch_21h__1,1.4696092865159602,-0.09635206483946136
DDB2__PD-003_BW25113_Fed-batch_21h__2,1.7853126365321348,0.1106062267827177
DDB2__PD-004_del-basS_Batch_6h__1,-0.1515146535638331,-0.04784423288251816
DDB2__PD-004_del-basS_Batch_6h__2,-1.007823648179492,-0.019948233771724944
DDB2__PD-004_del-basS_Fed-batch_6h__1,2.9325230892958234,0.10389999019754548
DDB2__PD-004_del-basS_Fed-batch_6h__2,2.984352879206065,0.4970727031061024
DDB2__PD-004_del-basS_Fed-batch_15h__1,3.2844215876681875,0.22428658275932634
DDB2__PD-004_del-basS_Fed-batch_15h__2,3.862508545820777,0.42113219639364985
DDB2__PD-004_del-kdpE_Batch_6h__1,-0.2484051975156859,-0.09317503064410282
DDB2__PD-004_del-kdpE_Batch_6h__2,-0.9277881513157336,-0.15507441510121645
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,3.1143135420225407,-0.20814898729003065
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,2.445804974072823,-0.16513152362407355
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,3.2902842926247104,-0.13536467854317102
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,2.938478463570556,0.05954471365415515
DDB2__PD-005_del-phoB_Batch_6h__1,-1.2152639296385437,-0.1612133827554656
DDB2__PD-005_del-phoB_Batch_6h__2,-0.4920889434817712,-0.29387784114340665
DDB2__PD-005_del-phoB_Batch_6h__3,-0.2365936134858601,-0.056501574974692666
DDB2__PD-003_del-phoB_Batch_9h__1,-0.7391601031266616,-0.19602859488305316
DDB2__PD-003_del-phoB_Batch_9h__2,-1.0139800916245485,0.061232401394807574
DDB2__PD-003_del-phoB_Fed-batch_6h__1,2.3946044666399167,0.34111935985537833
DDB2__PD-003_del-phoB_Fed-batch_6h__2,3.3526685722837613,-0.006007818390548536
DDB2__PD-005_del-phoB_Fed-batch_6h__1,1.7806940497726478,-0.10003607999752796
DDB2__PD-005_del-phoB_Fed-batch_6h__2,2.690736387466763,0.20492708206781352
DDB2__PD-005_del-phoB_Fed-batch_15h__1,1.6826789630494048,-0.19499684882047408
DDB2__PD-005_del-phoB_Fed-batch_15h__2,1.6753538979117637,-0.20587912668784725
DDB2__PD-003_del-phoB_Fed-batch_21h__1,1.9861880184362075,-0.07500333943934656
DDB2__PD-003_del-phoB_Fed-batch_21h__2,2.5336715224521047,-0.16277393148390562
DDB2__PD-004_del-qseB_Batch_6h__1,-1.1440602634267143,-0.16972146897243778
DDB2__PD-004_del-qseB_Fed-batch_6h__1,1.9987601444057272,0.2973154481731193
DDB2__PD-004_del-qseB_Fed-batch_6h__2,1.5670426216883604,0.26024663979968743
DDB2__PD-004_del-qseB_Fed-batch_15h__1,2.1072017833205305,-0.02200798909158941
DDB2__PD-004_del-qseB_Fed-batch_15h__2,1.618837731918173,0.017397168901121418
DDB2__PD-004_del-qseC_Batch_6h__1,-0.2079947663663261,-0.17027695061858414
DDB2__PD-004_del-qseC_Batch_6h__2,-0.1413203498996424,-0.3625958801385973
DDB2__PD-004_del-qseC_Fed-batch_6h__1,2.609818686924508,0.13212862105663706
DDB2__PD-004_del-qseC_Fed-batch_6h__2,1.8920179652389135,-0.05950412677799655
DDB2__PD-004_del-qseC_Fed-batch_15h__1,2.851503923997816,-0.04760501139709916
DDB2__PD-004_del-qseC_Fed-batch_15h__2,3.425491301458489,0.17596457642162022
DDB2__PD-005_del-qseF_Batch_6h__1,-0.1048313248429613,-0.06280402164926358
DDB2__PD-005_del-qseF_Batch_6h__2,-0.9178295665856684,-0.11516412493960893
DDB2__PD-003_del-qseF_Batch_6h__1,-0.3237205422453626,0.3444446782349857
DDB2__PD-003_del-qseF_Batch_6h__2,-1.057412869342907,-0.06392823404515724
DDB2__PD-003_del-qseF_Fed-batch_6h__1,3.120127979333337,0.07935831856874033
DDB2__PD-003_del-qseF_Fed-batch_6h__2,3.3257036776518287,0.11314829026609985
DDB2__PD-005_del-qseF_Fed-batch_6h__1,2.2970076628562204,-0.12024762404086076
DDB2__PD-005_del-qseF_Fed-batch_6h__2,2.2416920699495866,0.11098932271548813
DDB2__PD-005_del-qseF_Fed-batch_6h__3,3.211525900346928,0.18996562884973225
DDB2__PD-005_del-qseF_Fed-batch_15h__1,3.197912627707861,0.030281048955005833
DDB2__PD-005_del-qseF_Fed-batch_15h__2,2.3191729960044283,-0.07293886331680888
DDB2__PD-003_del-qseF_Fed-batch_21h__1,2.000718466656828,-0.02906483634130197
DDB2__PD-003_del-qseF_Fed-batch_21h__2,2.3074165662198625,0.12503968344872265
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,0.5259490785124787,-0.06525644609407166
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,0.9565815633244568,0.13436367789529413
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,2.392136648073349,0.2777846110479487
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,5.052736619201179,0.09206189045749193
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,3.195888965505544,0.2380510273470211
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,1.4332141833211964,0.1928045987217697
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,3.042406709390733,0.039886192256807014
DDB3__PD-009_del-arcA_Batch_6h__1,-0.0885466789000274,-0.27100226742718725
DDB3__PD-009_del-arcA_Batch_6h__2,-0.2403040751916546,-0.2640773296054544
DDB3__PD-009_del-arcA_Fed-batch_6h__1,1.0228528713938885,0.002462240877397548
DDB3__PD-009_del-arcA_Fed-batch_6h__2,3.199402064300068,0.09341477635144636
DDB3__PD-009_del-arcA_Fed-batch_15h__1,1.0607745045245054,0.036192137290589343
DDB3__PD-009_del-arcA_Fed-batch_15h__2,1.7880161738201623,-0.2165633508903282
DDB3__PD-006_del-baeR_Batch_12h__1,1.8430306489547088,-0.01878321379000525
DDB3__PD-006_del-baeR_Batch_12h__2,7.34029151188258,0.03717538332366743
DDB3__PD-009_del-baeR_Batch_12h__1,1.112796066612968,-0.08444964321996906
DDB3__PD-009_del-baeR_Batch_12h__2,7.902201081470889,-0.013198220483644718
DDB3__PD-006_del-baeR_Fed-batch_12h__1,1.2202116310106883,0.1860588833858845
DDB3__PD-006_del-baeR_Fed-batch_12h__2,1.3374981778619055,0.1446287838343281
DDB3__PD-009_del-baeR_Fed-batch_12h__1,3.634711822053356,0.3573668025504784
DDB3__PD-009_del-baeR_Fed-batch_12h__2,2.9860609973140164,-0.1298852771894028
DDB3__PD-009_del-baeR_Fed-batch_18h__1,0.82751515588281,-0.18953800631964854
DDB3__PD-006_del-lsrB_Batch_6h__1,-1.236679391413079,-0.1761440979475628
DDB3__PD-006_del-lsrB_Batch_6h__2,-1.0493374735453185,-0.2786347036898125
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,2.27200133019661,-0.005932524417886498
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,2.135942011920714,0.09152696849605846
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,2.197528563980795,0.06449631990900072
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,2.335391614060574,0.08288005038950708
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,2.3372591666394054,0.000453585926674549
DDB3__PD-009_del-lsrK_Batch_6h__1,0.5090933270064886,-0.16632576286861767
DDB3__PD-009_del-lsrK_Batch_6h__2,-0.6944845030033343,-0.20560532862827866
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,1.4431147193716207,0.15207556874398165
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,0.1371649303828682,-0.15930848069071324
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,3.411780750562439,0.04414227420050665
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,1.064310795355294,-0.14422547710037925
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,2.4385990449052937,0.011928252725606823
DDB3__PD-006_del-lsrR_Batch_6h__1,-0.8121018436522783,-0.06639216750300747
DDB3__PD-006_del-lsrR_Batch_6h__2,-0.1854758126625172,0.1321861642065496
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,2.0364132481136554,0.195096998479146
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,1.8995374970855508,-0.05925382775049037
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,1.6321994375896205,0.040359184655510916
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,2.4044320251597724,-0.090936286812223
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,2.4040396264943267,-0.17356349916331748
DDB3__PD-009_del-luxS_Batch_6h__1,0.0870401373935614,-0.1134395608791845
DDB3__PD-009_del-luxS_Batch_6h__2,0.4044187610560077,0.11338661330859345
DDB3__PD-009_del-luxS_Fed-batch_6h__1,0.4207633275260826,0.06162860754689702
DDB3__PD-009_del-luxS_Fed-batch_6h__2,1.6745279225969647,-0.12739715261644502
DDB3__PD-009_del-luxS_Fed-batch_15h__1,1.3782747009104923,0.12196932531325545
DDB3__PD-009_del-luxS_Fed-batch_15h__2,0.4161404441117796,0.008805742992581855
DDB3__PD-006_del-rpoS_Batch_9h__1,0.6311474922197919,-0.013891466972149049
DDB3__PD-006_del-rpoS_Batch_9h__2,0.2425127598033997,-0.11071004431756926
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,2.5196756981880277,-0.07095500915733233
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,2.0136001027724277,-0.12743403985345747
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,1.5734744972692087,0.09406303525367754
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,2.728107585446274,-0.13832996305790246
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,2.7499987452835266,-0.2647660710241784
DDB3__PD-009_del-tnaA_Batch_6h__1,0.1216779645265925,-0.2697435508504213
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,1.6235490546465925,-0.2247843157452527
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,2.5449475240689785,0.0834704412147822
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,1.04429442722675,-0.08922169780034395
