,A,Crp
tcs__del_cusR_CuSO4__1,12.444960615,1.046254113
tcs__del_cusR_CuSO4__2,13.3552269531,1.048489943
tcs__del_cusR_lb__1,25.8085090696,0.995224693
tcs__del_cusR_lb__2,26.6403135408,1.040602243
tcs__del_kdpE_01-kcl__1,-0.17692346,0.088105161
tcs__del_kdpE_01-kcl__2,-0.5394733895,0.12273579200000001
tcs__del_kdpE_115-kcl__1,-0.0649793176,0.04519701
tcs__del_kdpE_115-kcl__2,-0.2252169632,-0.003365355
tcs__del_phoB_m9__1,5.342342386,0.731063943
tcs__del_phoB_m9__2,5.4712035249,0.757859213
tcs__del_phoB_m9p__1,2.0757028329,-0.51730162
tcs__del_phoB_m9p__2,1.7295508714,-0.48681598000000004
tcs__del_rcsB_etoh__1,33.605610102,0.858421713
tcs__del_rcsB_etoh__2,32.992169029,0.9214160130000001
tcs__del_rcsB_lb__1,25.2402848341,0.6655188230000001
tcs__del_rcsB_lb__2,25.0730612556,0.700550933
tcs__del_zraR_lb__1,17.4655956924,0.536767573
tcs__del_zraR_lb__2,17.5131418691,0.5696375730000001
tcs__del_zraR_zncl2__1,14.61265961,0.833890483
tcs__del_zraR_zncl2__2,14.5464369069,0.8158754130000001
tcs__wt_01-kcl__1,2.0423451817,-0.04219238
tcs__wt_01-kcl__2,1.6819299008000002,-0.041591509000000006
tcs__wt_01xlb__1,15.5924607283,-1.18682151
tcs__wt_01xlb__2,15.6575150133,-1.187464975
tcs__wt_115-kcl__1,-1.0519548064,-0.09970663
tcs__wt_115-kcl__2,-1.4433773006,-0.12142913200000001
tcs__wt_CuSO4__1,23.044758404,0.733850203
tcs__wt_CuSO4__2,24.0240757493,0.730520613
tcs__wt_etoh__1,29.6557365846,0.575463063
tcs__wt_etoh__2,29.6703416322,0.539484413
tcs__wt_lb__1,16.7241970446,0.9893765630000001
tcs__wt_lb__2,16.5197774551,1.092255943
tcs__wt_LiAcet__1,8.8493368995,0.649175273
tcs__wt_LiAcet__2,8.5983995964,0.406217943
tcs__wt_LiCl__1,9.3198940987,0.574315623
tcs__wt_LiCl__2,9.5951265827,0.6016396030000001
tcs__wt_m9p__1,1.5105683060000001,-0.395497808
tcs__wt_m9p__2,1.4557283895,-0.420119436
tcs__wt_pyr__1,16.9661359417,-1.287916309
tcs__wt_pyr__2,16.9856407462,-1.163147485
tcs__wt_zncl2__1,11.4804452509,0.665530193
tcs__wt_zncl2__2,11.7367866128,0.6831118230000001
ros_tale__0_0_0pq__1,-2.5852869585000002,0.329227253
ros_tale__0_0_0pq__2,-2.5123943356,0.307710333
ros_tale__0_0_250pq__1,0.5559701453,1.452259763
ros_tale__0_0_250pq__2,0.3151613313,1.438498573
ros_tale__1_mid_250pq__1,-2.9160450675,0.654686623
ros_tale__1_mid_250pq__2,-2.8396619904,0.625724853
ros_tale__1_0_0pq__1,2.8894787923000003,1.494979073
ros_tale__1_0_0pq__2,3.8473573447,1.442336843
ros_tale__1_0_0pq__3,-3.2547474633,0.607936503
ros_tale__1_0_0pq__4,-3.0775183899,0.622877623
ros_tale__1_0_250pq__1,-3.2383434129,0.496195963
ros_tale__1_0_250pq__2,-3.119624588,0.602191523
ros_tale__1_0_750pq__1,1.3463191626,0.625901413
ros_tale__1_0_750pq__2,2.140103027,1.045357503
ros_tale__1_1_0pq__1,1.5426863887,0.767703793
ros_tale__1_1_0pq__2,2.7539995373,0.727341753
ros_tale__1_1_250pq__1,0.8504972153,0.616797033
ros_tale__1_1_250pq__2,1.6244775355,0.8796841830000001
ros_tale__1_1_750pq__1,1.8856474532,0.9722065830000001
ros_tale__1_1_750pq__2,2.3499909356,1.096863553
ros_tale__1_2_0pq__1,1.8059979313999999,0.40261139300000004
ros_tale__1_2_0pq__2,1.1866740766000001,0.201186783
ros_tale__1_2_250pq__1,2.0753870582,0.613315693
ros_tale__1_2_250pq__2,3.2745609805,0.806008833
ros_tale__1_2_750pq__1,3.6590337902,1.099164733
ros_tale__1_2_750pq__2,3.6387042023,1.124829123
ros_tale__1_3_0pq__1,7.3185626769,1.6003325529999999
ros_tale__1_3_0pq__2,6.5077434479,1.598090103
ros_tale__1_3_250pq__1,4.9147645482,0.982030343
ros_tale__1_3_250pq__2,4.7765337654,1.277154773
ros_tale__1_3_250pq__3,4.5147783665,1.232406513
ros_tale__1_3_250pq__4,4.3256739339,0.6953416530000001
ros_tale__1_3_750pq__1,7.6616038451,1.004531303
ros_tale__1_3_750pq__2,4.7410603519,0.830057743
ros_tale__1_4_0pq__1,3.4642524081,0.982287223
ros_tale__1_4_0pq__2,4.3180768606,0.887445543
ros_tale__1_4_250pq__1,2.7700518847,0.5704754430000001
ros_tale__1_4_250pq__2,4.3515717699,0.592155203
ros_tale__1_4_750pq__1,1.0226567376,0.307201803
ros_tale__1_4_750pq__2,2.7535051354,0.42239436300000005
ros_tale__1_4_750pq__3,0.805565933,0.6522730330000001
ros_tale__1_4_750pq__4,2.3694189701,0.25258847300000004
ros_tale__2_mid_250pq__1,-2.6905886874,0.46653734300000005
ros_tale__2_mid_250pq__2,-2.8929421081,0.224964563
ros_tale__2_0_0pq__1,-0.41850709220000004,1.323272493
ros_tale__2_0_0pq__2,-0.7841677544000001,1.432955703
ros_tale__2_0_0pq__3,-3.3997590826,0.225153443
ros_tale__2_0_0pq__4,-4.2655721669,0.48006017300000003
ros_tale__2_0_250pq__1,-3.6050069736,0.43674846300000003
ros_tale__2_0_250pq__2,-3.8857665376,0.46680216300000005
ros_tale__2_0_750pq__1,0.24876648140000002,0.390658013
ros_tale__2_0_750pq__2,1.0461243632,0.545242793
ros_tale__2_1_0pq__1,0.002751129,0.040594261
ros_tale__2_1_0pq__2,0.3773967233,0.219280403
ros_tale__2_1_250pq__1,-2.6508284575000003,1.110700303
ros_tale__2_1_250pq__2,-2.8701385457,0.843117993
ros_tale__2_1_750pq__1,-1.9142984761,0.9049245530000001
ros_tale__2_1_750pq__2,-1.5812625229,1.048487963
ros_tale__2_1_750pq__3,-1.5850159388,0.7018120830000001
ros_tale__2_2_0pq__1,0.1206210501,0.079864026
ros_tale__2_2_0pq__2,0.5869682499000001,0.7592634930000001
ros_tale__2_2_250pq__1,2.046811,0.17330999300000002
ros_tale__2_2_250pq__2,1.0104203992,0.429255013
ros_tale__2_2_750pq__1,1.3718775295,0.557660793
ros_tale__2_2_750pq__2,1.0685221978,0.305956793
ros_tale__2_3_0pq__1,-0.9166033366,0.860010453
ros_tale__2_3_0pq__2,-0.305326278,0.9657211630000001
ros_tale__2_3_250pq__1,-0.0074617979,0.8571940530000001
ros_tale__2_3_250pq__2,-1.2201498673,0.8164901330000001
ros_tale__2_3_750pq__1,-0.0789827954,1.026877023
ros_tale__2_3_750pq__2,-0.4436660101,0.8530044830000001
ros_tale__3_0_0pq__1,0.9807949181000001,-0.037079376000000004
ros_tale__3_0_0pq__2,1.3527814264,-0.11367244900000001
ros_tale__3_0_250pq__1,3.5947116243,0.407816973
ros_tale__3_0_250pq__2,3.7354155783,0.321498873
ros_tale__3_0_750pq__1,1.5284293182000002,0.963881143
ros_tale__3_0_750pq__2,1.5262690403999999,1.226371643
ros_tale__3_1_0pq__1,-2.9370823267,-0.387833971
ros_tale__3_1_0pq__2,0.1466847162,-0.184451325
ros_tale__3_1_250pq__1,0.339259713,0.006036631000000001
ros_tale__3_1_250pq__2,1.7151362211,0.018638846
ros_tale__3_1_750pq__1,-0.9303048499000001,0.231216303
ros_tale__3_1_750pq__2,0.5475420177,-0.144563632
ros_tale__3_2_0pq__1,0.4495407605,0.40668794300000005
ros_tale__3_2_0pq__2,0.8386473484,0.36532405300000004
ros_tale__3_2_0pq__3,0.3501851409,0.389190503
ros_tale__3_2_0pq__4,0.7803110298,0.43728822300000003
ros_tale__3_2_250pq__1,1.032502224,-0.610562742
ros_tale__3_2_250pq__2,1.1776339508,-0.773419076
ros_tale__3_2_750pq__1,1.3589091545,0.051653856000000005
ros_tale__3_2_750pq__2,-1.0110177791,-0.9425002680000001
ros_tale__3_3_0pq__1,1.5988822745,0.7026568830000001
ros_tale__3_3_0pq__2,5.2055286462,0.947477173
ros_tale__3_3_0pq__3,1.4495396195999999,0.7939082030000001
ros_tale__3_3_0pq__4,5.3059813908,1.056964733
ros_tale__3_3_250pq__1,0.2664615073,-0.24247490100000002
ros_tale__3_3_250pq__2,0.8218572525000001,-0.20438087800000002
ros_tale__3_3_750pq__1,2.2945105315,0.088597729
ros_tale__3_3_750pq__2,1.8571793949000002,0.14973729300000002
ros_tale__3_4_0pq__1,3.6311176605,-0.7757600000000001
ros_tale__3_4_0pq__2,5.1896893408,-0.573824628
ros_tale__3_4_250pq__1,1.9644849498,-0.910153037
ros_tale__3_4_250pq__2,2.2063422973,-0.9544832510000001
ros_tale__3_4_750pq__1,3.9792536385,-0.588176502
ros_tale__3_4_750pq__2,2.9947330024000003,-0.8824148350000001
pcoli__atASMT_325G__1,-0.2248824158,0.39244801300000004
pcoli__atASMT_325G__2,-0.040358796,0.38625268300000004
pcoli__bpTDC__1,8.1215911367,0.406975843
pcoli__bpTDC__2,9.9795908888,0.42339976300000004
pcoli__BRCA__1,0.9997823652000001,0.19224848300000003
pcoli__BRCA__2,0.9322925222,0.130605479
pcoli__BRCActrl__1,20.0653676202,0.529755863
pcoli__BRCActrl__2,25.0408117846,0.603931893
pcoli__BRCAswap__1,0.5071764405,0.502758963
pcoli__BRCAswap__2,0.2895495032,0.5975511530000001
pcoli__btAANAT__1,0.7560403979,0.44156927300000004
pcoli__btAANAT__2,2.4319122472,0.593116823
pcoli__btASMT__1,1.3482330132,0.526768513
pcoli__btASMT__2,0.9852611654000001,0.43985790300000005
pcoli__CC1__1,0.4787418383,0.525016043
pcoli__CC1__2,0.5664777095,0.7535511330000001
pcoli__ccCOMT__1,0.20536826290000001,0.324298403
pcoli__ccCOMT__2,0.4273260076,0.324672993
pcoli__ckDDC__1,10.6513878566,0.44124815300000003
pcoli__ckDDC__2,16.5724596948,0.327799773
pcoli__CNTF_belt__1,-0.3029348196,0.45389948300000005
pcoli__CNTF_belt__2,0.4481724931,0.769870103
pcoli__cobPNMT__1,-0.066901632,0.319938133
pcoli__cobPNMT__2,-0.2040791458,0.31512674300000004
pcoli__cvPhhB__1,-0.7017159885,0.310797363
pcoli__cvPhhB__2,2.5240142743,0.447846893
pcoli__ggAANAT__1,0.6559969302,0.307534513
pcoli__ggAANAT__2,0.6177521162,0.222644383
pcoli__ggTPH__1,0.2057774105,0.341263333
pcoli__ggTPH__2,1.0466368104,0.27857460300000003
pcoli__hsAANAT__1,5.9205043334,0.729185823
pcoli__hsAANAT__2,2.1334937869,0.851554463
pcoli__hsASMT__1,3.6327596757,0.358384973
pcoli__hsASMT__2,6.6019710594,0.436830013
pcoli__hsPNMT_mb__1,-0.8083576835,0.303904393
pcoli__hsPNMT_mb__2,-0.9640792394000001,0.315796993
pcoli__hsTPH__1,0.8606836468,0.05462642
pcoli__hsTPH__2,4.6129295893,0.23617991300000002
pcoli__hsTPH_E2K__1,6.7608989285,0.708976563
pcoli__hsTPH_E2K__2,10.813562143,0.661218473
pcoli__hsTPH_E2K_N91I_P99C__1,0.6328647458000001,0.188410083
pcoli__hsTPH_E2K_N91I_P99C__2,0.022688167500000002,0.048706611000000004
pcoli__hsTPH_N158trunc__1,17.474799713,0.450496543
pcoli__hsTPH_N158trunc__2,18.9315286412,0.38589769300000004
pcoli__hsTPH_N174trunc__1,0.7680424791,0.383639033
pcoli__hsTPH_N174trunc__2,10.5126889114,0.653379393
pcoli__hsTPH_Ntermtrunc__1,18.4251343116,0.507616873
pcoli__hsTPH_Ntermtrunc__2,2.100789652,0.580596903
pcoli__hsTPH1__1,0.3080078419,0.525567793
pcoli__hsTPH1__2,0.0610623354,0.541530923
pcoli__MBP__1,2.4627723598,-0.3459771
pcoli__MBP__2,13.1044536979,0.026489270000000002
pcoli__msCOMT__1,1.590481515,-0.10757295
pcoli__msCOMT__2,2.0441143631,-0.092380891
pcoli__ocAANAT__1,0.013897713400000001,0.31963151300000003
pcoli__ocAANAT__2,0.1034965842,0.29391968300000004
pcoli__osTDC_K374H__1,-0.16387462220000001,0.686319663
pcoli__osTDC_K374H__2,-0.4313304874,0.6933763230000001
pcoli__osTDC_K374L__1,5.6451202618,-0.030107003
pcoli__osTDC_K374L__2,6.1335905141,0.15281107300000002
pcoli__osTDC_K374Q__1,0.0195489436,0.448557103
pcoli__osTDC_K374Q__2,0.2230259031,0.464314863
pcoli__osTDC_L360V__1,3.2740301869,0.296624173
pcoli__osTDC_L360V__2,8.6035773864,0.38201686300000004
pcoli__pmTPH__1,1.9503378573,-0.100263604
pcoli__pmTPH__2,9.5182599489,0.082263955
pcoli__RFC__1,-1.2239801337,0.068137152
pcoli__RFC__2,-1.030193541,0.008882816
pcoli__RFCctrl__1,-1.0110489529,0.452268993
pcoli__RFCctrl__2,-1.0284663044,0.516558493
pcoli__RFCnopause__1,2.1776876944,0.670868723
pcoli__RFCnopause__2,7.6615088867,0.6748039730000001
pcoli__RFCpluspause__1,20.327254365599998,0.764061093
pcoli__RFCpluspause__2,26.1859097809,0.521421413
pcoli__rnCOMT_sol__1,1.2753099178,0.8270174130000001
pcoli__rnCOMT_sol__2,-0.0490059766,0.6395325230000001
pcoli__rnPNMT__1,8.879448656000001,0.16358693300000002
pcoli__rnPNMT__2,11.8583748921,0.07451194300000001
pcoli__rnTDC__1,1.6063222612999999,0.087983618
pcoli__rnTDC__2,1.5584288727,0.171146073
pcoli__rnTDC_trunc__1,2.6346626176,0.30755714300000003
pcoli__rnTDC_trunc__2,8.7810464039,0.43504015300000004
pcoli__saCOMT_T2A__1,-0.2370336173,0.333583893
pcoli__saCOMT_T2A__2,-0.28285532690000004,0.403870763
pcoli__sfCOMT__1,1.1998889441,0.157244413
pcoli__sfCOMT__2,0.3933833874,0.06503750800000001
pcoli__sgAANAT_D63G__1,0.43917692540000003,0.18900217300000002
pcoli__sgAANAT_D63G__2,1.0608775709,0.430522603
pcoli__ssDDC__1,2.0754915845,0.20759201300000002
pcoli__ssDDC__2,5.8912648236,0.325140303
pcoli__TP53B__1,0.8209285337000001,0.423739103
pcoli__TP53B__2,0.5689773763,0.44374538300000005
pcoli__WT__1,6.3798544678,0.547181673
pcoli__WT__2,6.8030975569,0.433431683
cck__glu_ale4__1,-3.9517868202,0.10431546100000001
cck__glu_ale4__2,-3.6551076061,0.212229043
cck__cck_ale1__1,-4.127926471,0.14875797300000002
cck__cck_ale1__2,-5.0511551328,0.21173196300000002
cck__cck_ale2__1,-4.1125090567,0.24320085300000002
cck__cck_ale2__2,-4.1367496045,0.21966280300000002
cck_pgi__gmos_delpgi__1,3.2701382273,0.6099491930000001
cck_pgi__gmos_delpgi__2,5.8864871461,0.5151660730000001
cck_pgi__pgi_ale1__1,0.478352441,0.087196909
cck_pgi__pgi_ale1__2,-0.6081614056,0.47036157300000003
cck_pgi__pgi_ale2__2,0.6770153288,0.645027843
cck_pgi__pgi_ale3__1,-0.5969021833,0.257702043
cck_pgi__pgi_ale3__2,-1.4044096861,0.527121343
cck_pgi__pgi_ale4__1,-2.2375629593,0.02567041
cck_pgi__pgi_ale4__2,-2.6092635475,0.149264913
cck_pgi__pgi_ale4__3,-2.2887093229,0.23104943300000003
cck_pgi__pgi_ale5__1,0.0602347405,0.264446703
cck_pgi__pgi_ale5__2,0.1617596254,0.491011093
cck_pgi__pgi_ale6__1,-1.0635600677000001,0.40659345300000005
cck_pgi__pgi_ale6__2,-1.9999428136000001,0.629358233
cck_pgi__pgi_ale7__1,-1.0794410674,0.41980537300000004
cck_pgi__pgi_ale7__2,-1.9666650104,0.725253033
cck_pgi__pgi_ale8__1,-1.7888182957,0.29002768300000004
cck_pgi__pgi_ale8__2,-2.940612315,0.6440838830000001
cck_sdh__gmos_delsdhCB__1,4.4444989705,0.8479485130000001
cck_sdh__gmos_delsdhCB__2,4.3168247027,0.829896053
cck_sdh__sdh_ale1__1,-3.77210208,0.544071473
cck_sdh__sdh_ale1__2,-4.1437112081,0.5592394930000001
cck_sdh__sdh_ale2__1,-4.1749098872,0.47991167300000004
cck_sdh__sdh_ale3__2,-4.3516346272,0.556417913
cck_sdh__sdh_ale3__1,-4.3935893807,0.493899293
cck_sdh__sdh_ale3__3,-3.8648943921,0.485328093
cck_pts__gmos_delptsHIcrr__2,4.3059849964,0.464496883
cck_pts__gmos_delptsHIcrr__1,3.6739366764,0.649161093
cck_pts__pts_ale1__2,-4.8424689598,0.32947587300000003
cck_pts__pts_ale1__1,-5.2458986829,0.296778353
cck_pts__pts_ale2__2,-3.2819394763,0.201890953
cck_pts__pts_ale2__1,-3.4987287794,0.275129713
cck_pts__pts_ale3__2,-6.859431852,-0.445342181
cck_pts__pts_ale3__1,-6.2959858822,-0.14552193800000002
cck_pts__pts_ale4__2,-3.8413778946,0.420678743
cck_pts__pts_ale4__1,-2.8810331258,0.387503033
cck_gnd__gmos_delgnd__1,4.0138023956,0.515541103
cck_gnd__gmos_delgnd__2,2.7162885489,0.419079603
cck_gnd__gnd_ale1__1,-4.5225622954,0.113228532
cck_gnd__gnd_ale1__2,-4.4556298714,0.145492598
cck_gnd__gnd_ale2__1,-4.3965398780000005,0.057324061
cck_gnd__gnd_ale2__2,-4.1157035897,0.051602317
cck_gnd__gnd_ale3__1,-4.1805799579,0.047017895000000004
cck_gnd__gnd_ale3__2,-4.572459332,0.07806117700000001
cck_tpiA__gmos_deltpiA__1,13.7738959461,0.554945433
cck_tpiA__gmos_deltpiA__2,13.9871770757,0.648474443
cck_tpiA__tpiA_ale1__1,-1.0585550166,0.5753141230000001
cck_tpiA__tpiA_ale1__2,-0.7294452472,0.5862271530000001
cck_tpiA__tpiA_ale2__1,2.9500047598,0.693161793
cck_tpiA__tpiA_ale2__2,3.0365108438,0.48257620300000004
cck_tpiA__tpiA_ale3__1,-0.8979381116,0.44486670300000003
cck_tpiA__tpiA_ale3__2,-1.2953444863999999,0.424267453
cck_tpiA__tpiA_ale4__1,-1.6210569130999999,0.227203863
cck_tpiA__tpiA_ale4__2,-1.4951243745,0.196128253
acid_tale__acid_ale1_pH7__1,-3.453997657,0.152688973
acid_tale__acid_ale1_pH7__2,-3.3387156866,0.12606668000000001
acid_tale__acid_ale1_pH5__1,2.2567921023,0.7941495230000001
acid_tale__acid_ale1_pH5__2,2.4526988057,0.815270033
acid_tale__acid_ale2_pH7__1,-1.7206005066999999,0.338840073
acid_tale__acid_ale2_pH7__2,-2.4574009206,0.323054463
acid_tale__acid_ale2_pH5__1,-1.8116820448,0.432644723
acid_tale__acid_ale2_pH5__2,1.1365660938,0.485480993
acid_tale__low_Mg_ale_pH7__1,-1.407391305,0.300746703
acid_tale__low_Mg_ale_pH7__2,-1.448772949,0.34624546300000003
acid_tale__low_Mg_ale_pH5__1,-0.43696693670000003,0.608588733
acid_tale__low_Mg_ale_pH5__2,-1.3150061094,0.557231563
acid_tale__MES_ale_pH7__1,-2.6319749685,0.430531873
acid_tale__MES_ale_pH7__2,-1.6379379183,0.47473322300000004
acid_tale__MES_ale_pH5__1,-2.045832428,0.475017483
acid_tale__MES_ale_pH5__2,-1.3445216966,0.709374983
acid_tale__gmos_pH7__1,-2.7661993897,0.42960406300000004
acid_tale__gmos_pH7__2,-2.8348738488,0.444629313
acid_tale__gmos_pH5__1,-1.5094573415,0.650228023
acid_tale__gmos_pH5__2,-1.0650443742,0.7174304530000001
adnB__wt_adn__1,0.5977647610000001,-0.41595584700000005
adnB__wt_adn__2,-0.7240051247,0.229595813
adnB__delydhB_adn__1,1.0680336978,-0.53031891
adnB__delydhB_adn__2,-0.4879845292,-0.264506101
ytf2__wt_glc__1,-1.6929288423000002,0.207994233
ytf2__wt_glc__2,-1.8354160249,0.253845453
ytf2__ybcM_glc__1,2.4804005219,0.49687887300000005
ytf2__ybcM_glc__2,1.9635325189000001,0.5496294230000001
ytf2__ydhB_glc__1,-2.6136190432,0.326151603
ytf2__ydhB_glc__2,-2.2653354725,0.395503043
ytf2__yfeC_glc__1,-2.00364219,0.20829614300000002
ytf2__yfeC_glc__2,-2.1081526163,0.37606821300000004
ytf2__yciT_glc__1,-1.2824153324,0.459934233
ytf2__yciT_glc__2,-1.221464694,0.517486403
ytf2__ydiZ_glc__1,-0.9968000174,0.28184425300000004
ytf2__ydiZ_glc__2,-1.0112385975,0.281401713
ytf2__ynfL_glc__1,-1.3830233921000001,0.510756223
ytf2__ynfL_glc__2,-1.0097212582,0.523190413
misc2__dellon_glc__1,-0.3850081953,0.48724811300000004
misc2__dellon_glc__2,0.0745123597,0.21544195300000002
ytf3__wt_glc2__1,-1.1767679502,0.456262873
ytf3__wt_glc2__2,-1.1873605489,0.5116651830000001
ytf3__wt_pH7_lactate__1,-1.4979125947,0.560872303
ytf3__wt_pH7_lactate__2,-1.21298201,0.553273863
ytf3__wt_pH55_lactate__1,-1.6018403371,0.778064203
ytf3__wt_pH55_lactate__2,-1.8791618954,0.7423117130000001
ytf3__wt_pH55_HCl__1,-1.4848381793,0.615049543
ytf3__wt_pH55_HCl__2,-0.9812452177000001,0.6014201330000001
ytf3__dyieP_pH7__1,-0.9729617460000001,0.47916943300000003
ytf3__dyieP_pH7__2,-0.6227914454,0.424966693
ytf3__dyieP_pH55__1,-1.3870583780999999,0.439007113
ytf3__dyieP_pH55__2,-1.1647723268,0.623551333
