,A,Lrp,hns
SRX5936131,-1.4116053943,0.3698439028,-1.6869122060000001
SRX5936132,-1.6788388421,0.1528311731,-1.0959874413
SRX5936133,-2.3807777239,-0.371784641,-1.5743677175
SRX5936134,-0.9458510878,0.3277035427,-1.4499725975
SRX5936135,-0.4844680349,0.3349679095,-1.3618375571
SRX5936137,-0.9690765007000001,0.6772013503000001,-1.7155682195000002
SRX5936138,-2.1021778555,0.6074208993,-1.961571635
SRX5936139,-2.4643941531,0.099429391,-1.2218388387
SRX5936140,-2.9012600604000003,-0.2652006642,-1.4413575619
SRX5936141,-1.449749373,-0.13971786790000001,-0.9034258295
SRX5936142,-2.0429469619,-0.0848954303,-0.8931717221000001
SRX5936143,0.20787281400000002,0.33822443620000003,0.243063471
SRX5936144,-0.7530274869,0.2502416403,0.0430206501
SRX8557650,0.3652418591,0.056289837100000004,-0.013692248300000001
SRX8557651,-0.25406371110000003,-0.019213201200000002,0.0289615702
SRX8557652,-0.111178148,-0.0370766359,-0.0152693219
SRX8557653,-3.5550548345,-0.0733523536,-1.7558910277000002
SRX8557654,-3.6982599101,-0.0861972114,-1.8101068135
SRX8557655,-4.4151111861,-0.0931866211,-1.8818279361
SRX8557656,-5.028199728,-1.6010518025,-2.6749391487
SRX8557657,-5.4107840476,-1.5081640842000001,-2.4702574041
SRX8557658,-5.1348862572,-1.4513147673,-2.6249560472
SRX8557659,-1.3763631062,-0.1669950143,-3.5680641045
SRX8557660,-1.3170967115,0.08167641590000001,-3.3701157128
SRX8557661,-1.2842655208,0.1447338988,-3.3721921298
SRX8557662,-2.2647084044,0.40672018460000003,-1.6240039516
SRX8557663,-6.6243669181,0.2449355721,-2.2079998489
SRX8557664,-6.9601406315,0.0163210913,-2.587217396
SRX8557665,-6.6155253231,-0.0127724675,-2.5318668578
SRX8557666,-6.0009926765,0.07222906180000001,-1.8929038369
SRX8557667,-6.5403726603,-0.11092351810000001,-2.819785152
SRX3405147,-0.3766948163,-0.0096560084,-0.2796981002
SRX3405148,-0.6341931424,0.0099178532,0.0073243268
SRX3405149,1.0108879588,-0.0002618449,0.2723737734
SRX3405150,3.1250432319,0.5499247772,0.3660981941
SRX3405151,5.1359064132,-0.7342758703000001,1.0892423496
SRX3405152,2.5291524448000002,0.4179873342,0.6053930924
SRX3405153,1.3907833822,-0.1131029253,0.05497837
SRX3405154,2.4676299787,-0.0943829982,0.4357913479
SRX3405155,2.5160864791,-0.2562094459,0.4831561394
SRX3405156,2.6053650884,-0.3112176485,0.686681803
SRX3405157,4.66565473,0.295810035,0.6711238184
SRX312063,0.5328575507000001,0.1893327639,0.1246706251
SRX312064,0.1931051802,0.1678613604,0.1167259551
SRX312065,0.9205496523000001,-0.6845379939,0.2611991924
SRX312066,0.0277341657,-0.5567529896,0.766550442
SRX312067,0.24107400850000002,-0.5837742612,0.7863018401
SRX312068,-0.2949291763,-0.9098664675,1.2202947823
SRX312069,-0.2538679605,-0.9153044857,1.2162892601
SRX312070,0.0982326032,-0.0107771099,-0.016181757800000002
SRX312071,-0.0982326032,0.0107771099,0.016181757800000002
SRX312072,1.6265195479,-0.34537290940000004,0.6608799898000001
SRX312073,1.6266657516,-0.3597820269,0.6534631985
SRX312074,2.4201321701,-1.6429406242,-1.1036662618
SRX312075,2.6532297075,-1.6432130877,-1.002241111
SRX312076,0.8662327652,-2.4348343635000003,-2.6019324655
ecoli_00001,0.03830553,-0.01164171,0.11716061
ecoli_00002,-0.03830553,0.01164171,-0.11716061
ecoli_00003,1.2669665667,-0.6940244830000001,-0.21220296
ecoli_00004,1.2000174268000001,-1.072648193,-0.15081341
ecoli_00005,3.9152400348,-0.29271737000000003,-0.56740864
ecoli_00006,3.5878430574999998,-0.3638154,-0.57501992
ecoli_00007,2.1300442076,-0.37554615,0.028218820000000002
ecoli_00008,2.5041678441,-0.42726524,0.13773749
ecoli_00009,4.2101795048,-0.40719294,-0.38894031
ecoli_00010,4.0530831675,-0.38888722000000003,-0.41893693
ecoli_00011,3.2133664076,-0.09708397,-0.14121664
ecoli_00012,3.5127374116,-0.09599975000000001,-0.11730537
ecoli_00014,2.9962644411,-0.25259054000000003,0.03221592
ecoli_00015,2.5749779200000003,-0.20636768,-0.05329888
ecoli_00016,2.5251111494,-0.13596409,-0.07889036
ecoli_00017,3.7159933006,-0.03282263,-0.15523974000000001
ecoli_00018,3.651117711,-0.08436744,-0.13083348
ecoli_00019,3.3028623051,-0.31749068,0.48668311000000003
ecoli_00020,3.118640621,-0.26522032,0.38230353
ecoli_00021,2.9746402229,-0.09725503,0.55926339
ecoli_00022,2.800593339,-0.14415623,0.64062106
ecoli_00023,2.1826137315,-0.480100356,0.30159602
ecoli_00024,2.6590372401,-0.43780535,0.24839989999999998
ecoli_00025,2.6139276887,-0.36656416,0.32007261
ecoli_00026,2.5789856774,-0.27357684,0.31466579
ecoli_00027,-0.9436961055,0.2274396,-0.14105018
ecoli_00028,-0.7964861691,0.30784091,-0.20188572
ecoli_00029,-0.1354611872,0.12546447,0.01979154
ecoli_00030,-0.5733607849,0.1488817,0.16168658
ecoli_00031,-0.1598884402,0.06384899000000001,0.37983694
ecoli_00032,-0.8502492967,0.03403801,0.41889962000000003
ecoli_00033,0.2782309159,-0.26887009,-0.72500221
ecoli_00034,-0.0058655218000000005,-0.49716302100000004,-1.06691429
ecoli_00035,4.3210011239,0.3625209,-0.14804482
ecoli_00036,4.2129574773,0.31627001,-0.26308135
ecoli_00037,4.7891736477,0.20808448000000002,0.03699667
ecoli_00038,4.8625094502,0.1513594,0.12667077000000002
ecoli_00039,6.1632410176,0.23073662,-0.24249227
ecoli_00040,6.6464287077,0.13001687,-0.26696523
ecoli_00041,4.2592684965,-0.30092759999999996,0.18538134
ecoli_00042,3.9999512632,-0.19214711,0.04769501
ecoli_00043,5.2565931555,-0.30941163,-0.25008186
ecoli_00044,5.3052966503,-0.26496448,-0.22467193
ecoli_00045,3.8734739558999998,-0.26036956,-0.42875787
ecoli_00046,3.6328437519,-0.27374641,-0.44294003
ecoli_00047,6.2208894185,-0.35011749999999997,-0.24506315
ecoli_00048,6.3288090546,-0.23017134,-0.18162453
ecoli_00049,2.0654254379,-0.18571492,0.0755795
ecoli_00050,2.4731370106,-0.619665303,-0.34721862000000003
ecoli_00051,2.4436312686,-0.41678455000000003,-0.19832874
ecoli_00052,2.491196378,-0.46201224,-0.8712711200000001
ecoli_00053,2.3334241369,-0.45940358000000003,-0.85417863
ecoli_00054,1.8469674439000001,-0.823787359,-0.44451516
ecoli_00055,1.4839763932,-0.6692287650000001,-0.50677285
ecoli_00056,-0.62924522,-0.31974963,0.07924673
ecoli_00057,-0.5877291757,-0.27927106,0.14440285
ecoli_00058,-2.8569105469,-0.492263198,0.52905826
ecoli_00059,-2.2098357225,-0.40191275,0.50611535
ecoli_00060,-0.2878192933,0.06089709,0.34010188
ecoli_00061,-0.6386516339,0.04774304,0.30898115
ecoli_00062,-0.6721067399,-0.24984238,0.40122765
ecoli_00063,-0.5174471832,-0.18606416,0.42220741
ecoli_00064,2.9080709447,-1.768785747,0.24013622
ecoli_00065,2.6591894175,-1.60188357,0.09760655
ecoli_00066,5.7101553770999995,-2.108711887,-0.16485909
ecoli_00067,5.6126702265,-2.047493032,-0.15346479
ecoli_00068,12.1365550908,0.11695164,0.31169691
ecoli_00070,5.3743341666,-0.23467701,-0.4047781
ecoli_00071,5.6357649127,-0.30810333,-0.42564953
ecoli_00072,5.6191129842,-0.32713585,-0.47148023
ecoli_00073,4.6066316276,-0.42433926,-0.011164199999999999
ecoli_00074,4.4688628381,-0.36819001,-0.36310159000000003
ecoli_00075,4.9382365267,0.16952413,-0.71765075
ecoli_00077,4.0226321036,0.02859596,-0.34685613
ecoli_00078,4.8411981857,0.48235206,-0.35391567
ecoli_00079,5.6105871097,-0.489868083,-0.9349272999999999
ecoli_00080,5.7910686657,-0.25947829,-0.64709315
ecoli_00081,7.2796033721,-0.16589605000000002,0.01202467
ecoli_00082,1.1441599611,-0.7937532780000001,0.04067145
ecoli_00083,0.9796098795,-1.007436182,-0.07536717
ecoli_00084,1.1395599447,-0.7812257650000001,0.03859801
ecoli_00085,0.9322275815000001,-0.567632298,0.16989901000000002
ecoli_00086,9.4917356354,-0.912469379,-0.5463671
ecoli_00087,9.1706396793,-0.928845298,-0.60164381
ecoli_00088,4.7861780611,-0.14619799,0.08214941
ecoli_00089,4.7488140657999995,-0.16313055,0.0512861
ecoli_00090,3.1574948932,-0.17590444,-0.21585034
ecoli_00091,3.2549726839,-0.07839542000000001,-0.17183222
ecoli_00092,4.0743422341,-0.15020317,-0.03265871
ecoli_00093,4.981020757,-0.14559594,-0.28323202000000003
ecoli_00094,2.0812466369,-1.593807688,0.31083477
ecoli_00095,2.1238651399,-1.529605959,0.30948265
ecoli_00096,1.3390630057,0.20338541000000002,0.18085242
ecoli_00097,1.2140923552,0.22428217,0.08944964
ecoli_00098,-1.2410785252,-1.654974314,0.18659112
ecoli_00099,-1.0149379062,-1.659310064,0.17551241
ecoli_00100,1.5278689325,-0.29452587,-0.37339942
ecoli_00101,0.35266756650000003,-0.23889059999999998,-0.30097453
ecoli_00102,0.0765232492,-0.24658735,-0.31629168
ecoli_00103,6.3646541587,-2.250047412,-0.45813851
ecoli_00104,6.409891223,-2.232371337,-0.42975629
ecoli_00105,2.5803939374000002,-0.30661565,-0.03152985
ecoli_00106,2.5877691780000003,-0.29483978,-0.040884830000000004
ecoli_00107,2.7753928899,-0.26687029,-0.03488165
ecoli_00108,-0.3829044426,0.12869008,0.34118742
ecoli_00109,-0.2984391724,0.08123358,0.31353834
ecoli_00110,1.1367303089,-0.03978781,0.31966295
ecoli_00111,1.6607029533,-0.09250152,0.27001649
ecoli_00112,1.3949710588,-0.02866873,0.29785214
ecoli_00113,2.5465061114000003,0.23935111,0.69388617
ecoli_00114,2.320018713,0.08016228,0.6681157600000001
ecoli_00115,2.5375023591,0.0555708,0.75800825
ecoli_00116,-0.039040918,-0.40847084,-0.15127237
ecoli_00117,-0.0947800082,-0.43283973000000003,-0.32019692
ecoli_00118,-0.3428743285,-0.42214575,-0.17097684
ecoli_00119,-1.0791773771,-0.37599616,-0.32083217
ecoli_00120,-1.373700655,-0.33779719,-0.3134747
ecoli_00121,-0.8378107039,-0.31697267,-0.21876864000000001
ecoli_00122,1.7051470039,-0.24442594,0.02966842
ecoli_00123,1.7469261251,-0.40478448,0.02537553
ecoli_00124,1.6515996654,-0.24804841,0.04325833
ecoli_00125,-0.1942174169,-0.25690686,1.3683247600000001
ecoli_00126,2.038172878,-0.028286199999999997,0.77320914
ecoli_00127,2.3231092435000003,-0.32551995,-0.10871099999999999
ecoli_00128,1.1093090807000001,-0.46284116000000003,0.65606547
ecoli_00129,3.1493154488,-0.30673697,1.92126842
ecoli_00130,1.662223106,-0.13352759,1.12685818
ecoli_00131,-0.8928199618,-0.44090492000000003,0.12353771000000001
ecoli_00132,-0.7908952379,-0.18141898,-0.67670802
ecoli_00133,-3.2234648205,0.02694655,-0.68423688
ecoli_00134,-2.8357555827,-0.10089377000000001,-0.10393026
ecoli_00135,1.7802362695,-0.45554957,-0.38124682
ecoli_00136,1.2707931233,-0.17557376,0.01100023
ecoli_00137,2.5359158638,-0.34553532000000003,-0.12419577
ecoli_00138,-3.2337865447,-1.106744179,-1.13007257
ecoli_00139,-3.2331704898,-0.45454868,0.012841430000000001
ecoli_00140,-2.9337837723,-0.28569004,1.16128745
ecoli_00141,-0.5351768127000001,-0.27727535000000003,0.21495588000000002
ecoli_00142,1.1555905483,-1.123708629,-0.40042136
ecoli_00143,6.0283059947,-0.32933045,0.25344146
ecoli_00144,4.7230090087,-2.208593492,-0.60755293
ecoli_00145,7.8850941609,-1.22288826,0.28186954000000003
ecoli_00146,-0.6405061362000001,-0.26204188,0.22923629
ecoli_00147,0.0096136888,0.08305934,0.33127166
ecoli_00148,3.1222427293,-0.28219376,0.4004929
ecoli_00149,4.0680177179,-0.5586294470000001,0.13415038
ecoli_00150,2.1387041667,-0.01839781,0.2516189
ecoli_00151,0.1231931277,-0.788568907,-0.18116071
ecoli_00152,1.2515115371,-0.504243603,0.09598591000000001
ecoli_00153,5.2753241842,-0.4955059,0.12971208
ecoli_00154,4.1677083629,-0.781212087,0.01525645
ecoli_00155,5.0750093781,-1.081478057,0.06730452
ecoli_00157,3.2314860576,-0.5697957290000001,0.13046633
ecoli_00158,3.2227773625,-0.560090508,0.17749527
ecoli_00159,4.3051152207,-0.8671927960000001,-0.47130745
ecoli_00160,4.7811394884,-0.38103017,-0.31135607
ecoli_00169,3.2986298984,0.06347384,-0.08233707
ecoli_00170,3.5182771632,0.00921479,-0.07183076000000001
ecoli_00171,1.8369964568000001,-0.15474256,-0.019951299999999998
ecoli_00172,2.6208921488,0.17742326,0.21698171
ecoli_00173,2.192986006,0.25443381,0.11541416
ecoli_00174,2.765473521,0.40943524000000003,0.21647351
ecoli_00175,0.7780220927,-0.43020659,0.81053766
ecoli_00176,0.9341787812000001,-0.6894574240000001,0.9543906999999999
ecoli_00177,-1.9941480266,-1.38914273,-1.22130921
ecoli_00178,-2.2771317645,-1.728700302,-1.31632128
ecoli_00179,3.2792661468,0.49080945000000004,0.57166761
ecoli_00180,3.3248126443,0.42829762,0.53828122
ecoli_00181,4.0911819622,0.03236606,-0.045095090000000004
ecoli_00182,4.1924448417,0.00803655,-0.11313505
ecoli_00183,2.6115463849,0.28264288,0.05643903
ecoli_00184,3.1250160105,0.32083455,0.09295959000000001
ecoli_00185,2.9361087858,0.058785,-0.29743363
ecoli_00186,3.0668287902,-0.00912936,-0.30489725
ecoli_00187,2.1646251849,-0.0365714,-0.17966607
ecoli_00188,2.1202424676,-0.08693455,-0.27952053
ecoli_00189,3.162708435,-0.02905121,-0.0527758
ecoli_00190,3.1413557101,0.059710030000000004,-0.01692324
ecoli_00191,2.9861993193,-0.08445652000000001,0.34118301
ecoli_00192,3.4060337233,-0.30024594,0.21316321
ecoli_00193,5.8977991618,0.27143482,0.10117201
ecoli_00194,5.9415046714,0.30022169,0.10903987
ecoli_00195,7.5848551626,0.10733268,-0.24890779000000002
ecoli_00196,4.6107314489,0.48952253,0.27960287
ecoli_00197,4.7335779359,0.46172305,0.22180329999999998
ecoli_00198,7.2309911398,0.15487786,-0.23934728
ecoli_00199,2.8287079699,-0.17537371000000002,0.01989655
ecoli_00200,3.712152865,-0.07718896,0.09547226
ecoli_00201,3.5082926667,-0.0800705,0.16531805
ecoli_00202,3.8309678187,-0.1430551,0.22712904
ecoli_00203,2.947002498,-0.29998502,0.28680958
ecoli_00204,3.2190201515,-0.26181165,0.2889651
ecoli_00205,2.9683915138,0.24298552,0.1994165
ecoli_00206,3.4042345796,0.35132101,0.42849138000000003
ecoli_00207,5.8441194248,-0.20330401,0.19385859
ecoli_00208,5.5490649230999995,-0.29169976000000003,0.30122833
ecoli_00209,0.7665018051,-0.08912223,-0.04215271
ecoli_00210,0.7546036014,-0.01004875,0.02936957
ecoli_00211,2.2648396456,-0.02918246,0.02575863
ecoli_00212,1.8184974743,-0.11547148,0.03968198
ecoli_00213,4.0653359019,0.17370274,0.09406905
ecoli_00214,3.6162940154000003,-0.21776249,0.07805088
ecoli_00215,3.2412039547,-0.07307209,0.00406018
ecoli_00216,3.0565832819,-0.03263652,0.05017509
ecoli_00217,4.4302712673,-0.05516978,0.37663584
ecoli_00218,3.2000558203000002,-0.37959796,0.39817674000000003
ecoli_00219,2.1625400743,-0.17940493,-0.09853427000000001
ecoli_00220,2.4949526197000003,-0.1263042,-0.02743988
ecoli_00221,6.963005224,-0.0622388,0.15940042000000001
ecoli_00222,5.5496061838,-0.06653646,0.03568397
ecoli_00223,4.3441367575,-0.1669341,0.36379797
ecoli_00224,4.0798508723,-0.17797947,0.30074286
ecoli_00225,4.6358920644,0.31964699,0.10183973
ecoli_00226,4.1277083905,-0.11753828000000001,0.09501646
ecoli_00227,5.7320834047,0.07226071,0.11158181
ecoli_00228,5.3112775667,0.06248798,-0.00186133
ecoli_00229,12.1480781656,-0.02970654,0.32387251
ecoli_00230,12.157250153,-0.06966261,0.19151242000000002
ecoli_00231,13.8145806856,-0.31138188,0.08330283000000001
ecoli_00232,13.9177381797,-0.23852831,0.028688480000000002
ecoli_00233,4.3563258869,0.09487494,-0.34505653000000003
ecoli_00234,3.8946542894,0.11269868,-0.16205876
ecoli_00235,10.6159443904,-0.6702027690000001,-0.65360257
ecoli_00236,10.3781848767,-0.8400275580000001,-0.58392917
ecoli_00237,1.3784582949,-0.20800443000000002,0.27096116
ecoli_00238,0.9177518781,-0.17410899,0.30555157
ecoli_00239,1.6404884698000002,-0.29801178,0.30606739
ecoli_00240,1.5384108023,-0.27174836,0.2925336
ecoli_00241,0.1129659969,-0.38475493,0.19869952
ecoli_00242,-1.9949590020999999,-0.03855089,0.51625692
ecoli_00243,-1.9714150179,0.01776822,0.5810062
ecoli_00244,-0.144160016,-0.28835679000000003,0.61983432
ecoli_00245,-0.1669980329,-0.39857271,0.49785502000000004
ecoli_00246,9.1247933252,-0.637938282,0.048606750000000004
ecoli_00247,9.4523373959,-0.7121514,0.050707470000000004
ecoli_00248,3.0720040356,-0.13741472,0.52019294
ecoli_00249,0.1548067951,-0.551283626,0.17950374
ecoli_00250,0.4366167147,-0.58050524,0.30547714
ecoli_00251,-0.2987174864,-0.29434625000000003,0.08149295000000001
ecoli_00252,-0.9392349548000001,-0.19569644,0.07819712
ecoli_00253,5.2129214365,-0.26436319,0.12701641
ecoli_00254,4.2116229103,-0.18312684,0.18988008
ecoli_00255,-0.5594130725,-0.614576156,-0.43513029000000003
ecoli_00256,-1.3253264887,-0.7606980680000001,-0.40269031
ecoli_00257,-0.7449581336000001,-0.5587764740000001,-0.48947408000000003
ecoli_00258,-0.6050954035,-0.6404226040000001,-0.484848
ecoli_00259,-3.317080068,-0.671023727,0.07345819
ecoli_00260,-4.3898025073,-0.683802274,-0.21992352
ecoli_00261,-0.061949729700000004,-0.18615218,-0.02049633
ecoli_00262,-0.14928236590000002,-0.11331335000000001,0.25204557
ecoli_00263,6.5567104357,0.09720816,-0.22828669000000001
ecoli_00264,6.6448642544,0.19116583,-0.24107552000000002
ecoli_00265,6.0194744079,-0.26105259000000003,0.43064452000000003
ecoli_00266,6.2587999307,-0.22935575,0.43061774
ecoli_00267,-1.4571062889,0.10194157,-0.1228372
ecoli_00268,-1.1958736017,0.11070787,-0.14411113
ecoli_00269,2.7232255339,0.12408899,-0.33168704
ecoli_00270,2.8732963214,0.04517944,-0.32224971
ecoli_00271,2.7446385614,0.05430786,-0.14761467
ecoli_00272,2.8642821497,0.12852993000000001,-0.25834116
ecoli_00273,1.4303814856,0.24063004000000002,-0.24344014
ecoli_00274,1.429189992,0.21198176,-0.30493191000000003
ecoli_00275,8.1108295312,0.16018778,0.09664759
ecoli_00276,7.9728384825,0.09342974,0.11471069
ecoli_00277,2.3486565597,-0.26808569,0.38368973
ecoli_00278,2.2188397035,-0.15292358,0.19188632
ecoli_00279,2.4212622865,-0.17273662,-0.2405829
ecoli_00280,1.8188671424,-0.30427998,-0.24703219
ecoli_00281,0.31597496410000003,-0.963906997,-0.28858347
ecoli_00282,-0.38075704920000003,-0.729987248,-0.13067377
ecoli_00283,4.3692239734000005,0.35550835000000003,0.37821133
ecoli_00284,4.5063319142000005,0.37793925,0.46753616000000003
ecoli_00285,6.3138552826,-0.08162854,-0.17973696
ecoli_00286,5.9727803675,-0.026731460000000002,-0.1649194
ecoli_00287,8.8271609492,-0.16229624,0.26459004
ecoli_00288,8.9490094943,-0.18057665,0.21013319
ecoli_00289,7.4665143487,0.51154067,-0.13487912
ecoli_00290,7.3835020317,0.46337016000000003,0.26804332000000003
ecoli_00291,5.5979144245,0.21381844,-0.016185830000000002
ecoli_00292,6.0620857238,0.07591557,0.20783508
ecoli_00293,5.2705335209,0.04561992,0.03883352
ecoli_00294,5.198056103,0.05912618,-0.11833546
ecoli_00295,7.9937789946,0.00533065,-0.10067609
ecoli_00296,7.8236062469,-0.02938775,-0.15854421
ecoli_00297,5.9920616895,-0.01176607,0.08615909000000001
ecoli_00298,5.9264240635,-0.09053855,0.17780839
ecoli_00299,5.8107450243,-0.03138267,-0.03505131
ecoli_00300,6.0123111667,-0.04183174,0.106212
ecoli_00301,0.7970072746,0.33323196,1.01159999
ecoli_00302,0.6798704841000001,0.45691446,1.16864388
ecoli_00303,3.7148227205,0.25037611,0.29644117000000003
ecoli_00304,5.1375338853,0.0773232,-0.12114934000000001
ecoli_00305,4.5821534421,0.27674044000000003,-0.01798995
ecoli_00306,4.8040063116,0.11631183,-0.08386119
ecoli_00307,2.792145148,0.0553896,-0.07937957
ecoli_00308,2.5406811832000002,0.03072981,-0.04388363
ecoli_00309,2.0904743914,0.13318965,-0.27269954
ecoli_00310,2.0110114024,0.08433547,-0.26839107
ecoli_00311,3.1386343287,0.06602767,0.2790379
ecoli_00312,3.8555462966,0.06603256,0.6530912600000001
ecoli_00313,5.2759421914,0.20875959,-0.03241439
ecoli_00314,5.2401022521,0.22473191,-0.01570513
ecoli_00315,3.0683186997,0.09737311,-0.48680802
ecoli_00316,3.2604088022,0.07873335000000001,-0.47175727
ecoli_00317,3.8500185059,-0.17023841,-0.77056655
ecoli_00318,4.223578387,-0.12017589999999999,-0.69144047
ecoli_00319,-1.4490758572,0.08325838,-0.34360699
ecoli_00320,-1.6698509153,0.01536032,-0.27949188
ecoli_00321,2.3819958581,0.33563127,0.1852025
ecoli_00322,2.5547843868999998,0.3669557,0.27872811000000003
ecoli_00323,4.9815199963,0.1244222,0.1055782
ecoli_00324,5.2041503585,0.10579559000000001,0.15047999
ecoli_00325,4.9052039345,0.03817485,0.17891101
ecoli_00326,4.7494057254,0.07670667,0.4724368
ecoli_00327,1.6553325246,0.44391536000000004,1.72657098
ecoli_00328,1.4564205848,0.26528858,1.6569929700000001
ecoli_00329,1.0991252101,0.39307759000000003,1.63065817
ecoli_00330,1.2409261872,0.48729608,1.5797009100000001
ecoli_00331,2.6404915632,0.48082097,0.47199175
ecoli_00332,2.7200040342,0.52501042,0.33791435000000003
ecoli_00333,2.2501289522,0.2120538,0.6051613
ecoli_00334,2.7297071603000003,0.28869409,0.62997982
ecoli_00335,3.8403181876,-0.03178388,-0.24876196
ecoli_00336,4.0184834692999996,0.14208676,-0.04567213
ecoli_00337,4.9722953454,0.29004413,0.31002717
ecoli_00338,4.7996438082,0.22931725,0.37485865
ecoli_00339,2.7021254812,0.058007199999999995,-0.14847092
ecoli_00340,2.3479109532,0.10202989999999999,0.11526704
ecoli_00341,2.5321034716,-0.03982716,-0.11060014
ecoli_00342,2.1292259601,0.01314232,-0.06236804
ecoli_00343,5.2362407431,0.41260815,-0.08895912
ecoli_00344,5.2578142173,0.28171779,-0.17289961
ecoli_00345,5.3898784513999995,0.28986345,0.12530344000000002
ecoli_00346,5.0410569216,0.30855238,0.13244052
ecoli_00347,4.1307091683,0.34940393000000003,-0.28339365
ecoli_00348,4.0279234914,0.2045978,-0.04200595
ecoli_00349,2.7482912641,0.35848346000000003,-0.10517051000000001
ecoli_00350,1.2809948236,0.50684359,-0.02988282
ecoli_00351,-0.5589763636,-0.16785485,0.38759555
ecoli_00352,0.1221473331,0.20122215000000002,-0.08150225
ecoli_00353,3.1224933308,0.42471604,-0.17518016
ecoli_00354,2.0964504088,0.37638763000000003,-0.09743219
ecoli_00355,-5.5157842188,0.21257669999999998,0.5349981500000001
ecoli_00356,-5.634700535,0.27375419,0.5423251
ecoli_00357,-5.2244202781,0.4458261,0.44407603
ecoli_00358,-5.7722206557,0.41603942,0.42163576
ecoli_00359,6.7416097499,0.55815454,0.22959915
ecoli_00360,3.2844152331,0.62799598,0.36025737
ecoli_00361,2.0510437835,0.79791422,0.39006347
ecoli_00362,0.21800466640000002,0.95693476,0.55723992
ecoli_00363,4.424637475,-0.25888674,-0.0120513
ecoli_00364,5.4812399751,-0.03890048,0.14660583
ecoli_00365,0.6032148436,-3.008981241,0.17684793000000001
ecoli_00366,1.3921202823,-3.04641655,-0.06617892
ecoli_00367,1.0630654789,-2.751771626,-0.0631098
ecoli_00368,1.1078821233,-2.736818597,-0.32598286
ecoli_00369,6.2214427719,-0.16459738000000002,-0.04369507
ecoli_00370,5.6418404759000005,-0.37902998,-0.28571884000000003
ecoli_00371,2.0625225859,-3.331796678,-0.19421414
ecoli_00372,1.7072746924,-2.924358988,-0.0353843
ecoli_00373,1.8984623395,-3.234400994,-0.13490824
ecoli_00374,1.6828065225,-3.187440226,-0.34945339000000003
ecoli_00375,7.3289226883,-0.605157371,-0.81376161
ecoli_00376,7.3868067057,-0.515767543,-0.79063607
ecoli_00377,1.0693517519,-2.036743429,-1.50652995
ecoli_00378,1.2255666954,-2.167946797,-1.61614049
ecoli_00379,-3.9482347118,-2.415466852,-1.28142286
ecoli_00380,-4.0081460747,-2.494355515,-1.2689553
ecoli_00381,7.3312904345,-0.39921219999999996,-0.72629409
ecoli_00382,7.7647091397,-0.596111169,-0.62723562
ecoli_00383,3.9845750308000003,-2.613070847,-1.3036713899999999
ecoli_00384,2.5539809959,-2.593732105,-1.2589567
ecoli_00385,-1.5479677689,-2.286276152,-0.51222599
ecoli_00386,-1.4292812729,-2.3223952150000002,-0.52900271
ecoli_00387,6.1677810575,-0.7110936320000001,-1.37249192
ecoli_00388,6.4203996403,-0.74030853,-1.3623085
ecoli_00389,0.9578771770000001,-2.247825273,-1.799592907
ecoli_00390,0.0617074944,-2.085224962,-1.44991356
ecoli_00391,-2.8651581465,-2.625730985,-1.928008924
ecoli_00392,-2.9169244991000003,-2.53850969,-1.997976621
ecoli_00393,8.871869818,0.05014264,0.51599809
ecoli_00394,8.4947934651,0.15686469,0.5427965
ecoli_00395,7.2242010702,0.34877371,0.40571399
ecoli_00396,7.3494264013,0.27855391,0.33394832
ecoli_00397,4.5317639062,-0.14284623,-0.14259705
ecoli_00398,4.1977042374,-0.28906252,-0.39243138
ecoli_00399,10.7166081027,0.41202515,0.93068393
ecoli_00400,10.2329205071,0.31564227,0.78858715
ecoli_00401,10.4220054735,0.41067581000000003,0.69304108
ecoli_00402,10.1065567339,0.5526681,0.18212902
ecoli_00403,10.7779469189,0.28582806,-0.07231908000000001
ecoli_00404,9.9079300382,0.31464813,0.14985745
ecoli_00405,9.4009322935,0.48185567,0.56026191
ecoli_00406,9.8096520678,0.41281159,0.63790006
ecoli_00407,9.799438492,0.36526211000000003,-0.09473338
ecoli_00408,9.7105220289,0.31662597000000003,-0.046697550000000004
ecoli_00409,10.6881535821,0.19396614,0.030417
ecoli_00410,10.9264393049,-0.02294698,-0.12571678
ecoli_00411,11.0288995783,0.37995049999999997,0.47458269000000003
ecoli_00412,11.3235776286,0.39448269999999996,0.47728225
ecoli_00413,11.6207118279,0.42355381000000003,-0.03650874
ecoli_00414,11.7815278783,0.40527485,0.0066776
ecoli_00415,4.5426790667,0.1537477,-0.23480724
ecoli_00416,3.8627441379,0.22744643,-0.02788202
ecoli_00417,10.2518389977,0.43443466000000003,0.50038513
ecoli_00418,10.7475329208,0.33584919999999996,0.47754781
ecoli_00419,10.2229239543,0.44365641,0.04207809
ecoli_00420,10.1415084463,0.44066302,0.053441010000000004
ecoli_00421,4.6391181906,0.11084082,0.04597573
ecoli_00422,4.9004319972,0.10588531,0.01640223
ecoli_00423,9.5169281468,0.29849836,0.7667340500000001
ecoli_00424,9.3222520806,0.13746951,0.68958929
ecoli_00425,9.9054154065,0.4141574,0.30609926
ecoli_00426,9.5737094586,0.43353771,0.39011684
ecoli_00427,8.1896519467,0.45833565,0.16214705000000001
ecoli_00428,7.9972930796,0.50656561,0.30251183
ecoli_00429,7.9504862083,0.39724289999999995,-0.01743154
