,A,FliA
ml_abx__ctrl__5,0.2854546255,-0.7770505262
ml_abx__ctrl__6,0.4649718181,-0.6576511524
ml_abx__dox__1,2.2262695269,-3.1278710276
ml_abx__dox__2,2.5791650739,-2.6816465273
ml_abx__dox__3,2.5246661268,-3.8817833755
ml_abx__glob__1,0.1867200289,-2.0387361657
ml_abx__glob__2,-0.1029438837,-2.1940534856
ml_abx__glob__3,0.0588187131,-3.5208965428
ml_abx__lvx__1,0.33210307510000003,-0.5263215608
ml_abx__lvx__2,0.3515323757,-0.8657034452
ml_abx__lvx__3,1.1602209677,-2.2995471531
ml_abx__mec__1,0.1773775369,0.2347833926
ml_abx__mec__2,-0.22923456790000002,0.0593561644
ml_abx__mec__3,0.4095093724,0.5297721651
ml_abx__mem__1,0.5867104076,0.4728903068
ml_abx__mem__2,-0.1570319124,0.32564448760000003
ml_abx__mem__3,0.8901535105,-0.8025538793
ml_abx__nit__1,2.2675515595,-4.2886879502
ml_abx__nit__2,2.2470667791,-3.9276900227000002
ml_abx__nit__3,2.2758710496,-3.7128306328000003
ml_abx__ntx__1,4.4025927565,-2.151851273
ml_abx__ntx__2,4.8537116867000005,-2.3125521863
ml_abx__nor__1,0.6130561234,-0.5013474880000001
ml_abx__nor__2,0.5610315909,-0.6521289743
ml_abx__nor__3,0.8154759615,-2.3068654059
ml_abx__pb__1,0.1159774955,-2.2582090429
ml_abx__pb__2,-0.8298164513,-2.0574663637
ml_abx__pb__3,0.0718192384,-3.0307555072
ml_abx__tmp__1,1.2689599414,0.3251047883
ml_abx__tmp__2,2.5224980631,-1.8074158330999999
ml_abx__tmp__3,2.5563202964,-3.4603640526
mut_abx__del_mutS_000nor__1,-2.6638488515,-0.5178978293000001
mut_abx__del_mutS_000nor__2,0.9769485196000001,-0.23943147380000002
mut_abx__del_mutS_000nor__3,1.6869003319,0.7573293031
mut_abx__del_mutS_125nor__1,-2.0850893118,-0.7552529812000001
mut_abx__del_mutS_125nor__2,-3.2890215725,-0.9737583462
mut_abx__del_mutS_125nor__3,-4.9524908511,-1.2410967753
mut_abx__del_mutS_250nor__1,-5.3944447242999995,-0.48267837750000003
mut_abx__del_mutS_250nor__2,-1.9392390773,-0.5179664380000001
mut_abx__del_mutS_250nor__3,-5.5296080797,-1.5206449029
mut_abx__del_mutS_375nor__1,-6.3832494768,-1.4548076503
mut_abx__del_mutS_375nor__2,-1.3196813565,-0.89167817
mut_abx__del_mutS_375nor__3,-6.24610263,-1.1264734856
mut_abx__del_mutS_500nor__1,-7.0262849893,-0.2520389609
mut_abx__del_mutS_500nor__2,-7.0530857605,-0.6763202651
mut_abx__del_mutS_500nor__3,-6.7784403306000005,-0.1600890968
mut_abx__del_mutS_625nor__1,-3.7513589624,0.8984604975
mut_abx__del_mutS_625nor__2,-6.3498635901,1.2331429318
mut_abx__del_mutS_625nor__3,-6.9180140727,0.6103929495
mut_abx__del_mutS_750nor__1,-6.9696244292,-0.7154019034
mut_abx__del_mutS_750nor__2,-7.1355001477,0.16863229030000002
mut_abx__del_mutS_750nor__3,-7.1293005658,0.650100007
mut_abx__del_mutS_875nor__1,-7.0962570291,1.5268524822
mut_abx__del_mutS_875nor__2,-7.0642226014,1.6603075603000002
mut_abx__del_mutS_875nor__3,-7.4430050422,0.7264923767
nit_yeaG__wt_Nminus__1,-0.5856253699,0.3737708496
nit_yeaG__wt_Nminus__2,0.5856253699,-0.3737708496
nit_yeaG__wt_Nplus__1,-1.7259887217,-0.43613830010000004
nit_yeaG__wt_Nplus__2,-1.3585303353,-0.40249763110000003
nit_yeaG__del_yeaG_Nminus_24h__1,0.9394149789,-0.7033958370000001
nit_yeaG__del_yeaG_Nminus_24h__2,-0.9271733239000001,0.1645116557
nit_yeaG__del_yeaG_Nminus_24h__3,-3.337792243,2.4286839462
nit_yeaG__del_yeaG_Nminus__1,-0.0904037018,4.7207864174
nit_yeaG__del_yeaG_Nminus__2,0.7791150535,4.1479268244
nit_yeaG__del_yeaG_Nplus__1,-1.7208380193,0.2473205672
nit_yeaG__del_yeaG_Nplus__2,-0.7322340968000001,-0.2192974644
opex__amp__1,3.2430897181000002,1.3120176182
opex__amp__2,0.6354078724000001,0.4828232723
opex__amp__3,-0.2486556145,-0.1602312706
opex__bak_amp__1,-0.5889818902,-2.9254770959
opex__bak_amp__2,-0.3373286444,1.0871590392
opex__bak_amp__3,-1.1975317536,1.5776807640000001
opex__bak_kan__1,-0.1246298334,1.2520879168
opex__bak_kan__2,0.3641978823,-2.4102545506
opex__bak_kan__3,-0.6033924368,1.6711842693999999
opex__bak_nor__1,-0.0644531857,0.2526362511
opex__bak_nor__2,-0.9543564785,-0.35315792160000004
opex__bak_nor__3,-0.5593369057,1.3656387921
opex__bak_rif__1,0.030866439000000002,-1.8136411656
opex__bak_rif__2,0.4883453083,-0.3012885728
opex__bak_rif__3,1.2987129822,-1.399071071
opex__chx_amp__1,-0.4261220456,-0.7074351077000001
opex__chx_amp__2,3.2067706521,-0.9412963973
opex__chx_amp__3,1.0136748075,-0.3429309823
opex__chx_kan__1,-0.5909302256,-0.3440855735
opex__chx_kan__2,-0.5534732182000001,-0.350500368
opex__chx_kan__3,-0.1306887031,-0.1895733739
opex__chx_nor__1,-0.9036508265000001,-0.2540048059
opex__chx_nor__2,-0.7969741086000001,0.2480953803
opex__chx_nor__3,-0.9101416240000001,-1.0751635421
opex__chx_rif__1,-1.4677889062,-0.37629485630000004
opex__chx_rif__2,-0.2340411121,-0.2873132507
opex__chx_rif__3,-0.6761745115000001,-0.4702557546
opex__ctrl__1,-0.6335756591,-0.0805135314
opex__ctrl__2,0.3324195271,-0.25779218060000003
opex__ctrl__3,0.301156132,0.3383057121
opex__etoh_amp__1,1.2310675641,-2.7447683701
opex__etoh_amp__2,1.1770714179,-2.2556272161
opex__etoh_amp__3,1.1005951969,-3.1817081456
opex__etoh_kan__1,2.337584412,-2.5619583811
opex__etoh_kan__2,1.0574787441,-2.9160319169
opex__etoh_kan__3,1.0975217405,-2.8767883148
opex__etoh_nor__1,1.985228645,-2.6387033838000002
opex__etoh_nor__2,2.4975935655,-2.5886017325
opex__etoh_nor__3,2.8506993546,-2.9756377304
opex__etoh_rif__1,0.0369402418,-2.4851871479
opex__etoh_rif__2,1.5335983376,-2.541045122
opex__etoh_rif__3,3.327085477,-2.2497609633
opex__glual_amp__1,-0.7544870366,-1.6218713819000001
opex__glual_amp__2,1.3248802094,-1.6769227537
opex__glual_amp__3,0.2367622814,-1.3275980008000001
opex__glual_kan__1,-1.0189481219,-1.6710785205
opex__glual_kan__2,-0.22876979,-1.2101928599
opex__glual_kan__3,-0.8419507107,-1.6068124434
opex__glual_nor__1,-0.6800368438000001,-1.9927018386
opex__glual_nor__2,-0.7483902575,-1.2243979307
opex__glual_nor__3,0.26445704400000003,-2.1696904222
opex__glual_rif__1,1.5265579841,-0.4194287305
opex__glual_rif__2,4.1351604134,-0.4834729386
opex__glual_rif__3,2.9665647271,0.1864138054
opex__h2o2_amp__1,2.802263548,-1.4728763936
opex__h2o2_amp__2,0.5146674729,-1.1297428642
opex__h2o2_amp__3,-0.30222913290000003,-1.4950420156
opex__h2o2_kan__1,1.7167487965000001,-1.3469040395
opex__h2o2_kan__2,3.2740543979,-1.3961960321
opex__h2o2_kan__3,5.136164267,-1.3470350999
opex__h2o2_nor__1,2.1413049066,-1.8612130956000001
opex__h2o2_nor__2,-0.0532165567,-1.4663525370000001
opex__h2o2_nor__3,5.1690354237,-1.1886202943
opex__h2o2_rif__1,3.2510784567,0.6769741396000001
opex__h2o2_rif__2,6.6803559557,0.6894026429
opex__h2o2_rif__3,5.6247971669,0.6850579404
opex__ippoh_amp__1,-1.346666361,-1.5527103032
opex__ippoh_amp__2,-0.0411422893,-1.5265569341
opex__ippoh_amp__3,1.2609570499,-1.4253915689
opex__ippoh_kan__1,-0.4196113655,-2.2772918408000002
opex__ippoh_kan__2,2.9337123658,-1.1706470419000001
opex__ippoh_kan__3,-0.26222830480000003,-2.23858455
opex__ippoh_nor__1,-0.147160181,-1.2293654841000001
opex__ippoh_nor__2,0.10796206100000001,-1.9910232826
opex__ippoh_nor__3,7.1778180389,-1.9725243787000002
opex__ippoh_rif__1,0.0994482852,-3.6797808078000003
opex__ippoh_rif__2,-0.4821989061,-2.5664763066000003
opex__ippoh_rif__3,-0.8314676124,-1.5385363083999999
opex__kan__1,0.7455420182,-0.29657539120000004
opex__kan__2,2.016011786,-0.4243694719
opex__kan__3,0.0493828771,0.3142761516
opex__nor__1,-0.5189026114,-0.288344392
opex__nor__2,1.8471197174,-0.436057161
opex__nor__3,0.8762667185,-0.1512939381
opex__paa_amp__1,0.39402513510000003,-0.534866517
opex__paa_amp__2,-0.9055570167,-0.1609788862
opex__paa_amp__3,-0.2782915414,-0.713702061
opex__paa_kan__1,1.5131107785,0.0181832507
opex__paa_kan__2,0.6402451196000001,0.19156911710000002
opex__paa_kan__3,1.3120863474,-0.8622296956000001
opex__paa_nor__1,0.7171143446,0.5539523847
opex__paa_nor__2,-0.4864821876,-0.3094944739
opex__paa_nor__3,-0.7541225779,1.0031480242
opex__paa_rif__1,1.8396077245,0.36433359530000003
opex__paa_rif__2,1.7007016907999999,0.4078913279
opex__paa_rif__3,0.9999381488,-0.1085935375
opex__phenol_amp__1,-1.4421625547,0.4419750391
opex__phenol_amp__2,0.7385835778000001,-0.8749880445
opex__phenol_amp__3,0.3363981145,0.3130917415
opex__phenol_kan__1,0.4095425167,-2.3000384463
opex__phenol_kan__2,3.4378969109,-1.7550184709
opex__phenol_kan__3,-1.5052476316,-0.7012214697
opex__phenol_nor__1,-1.5170138081,0.7405653305000001
opex__phenol_nor__2,-0.2739501124,-1.216466079
opex__phenol_nor__3,-0.9932830841,1.8963257332
opex__phenol_rif__1,-0.2224266141,-0.3523386483
opex__phenol_rif__2,2.7176283053,-0.2379549501
opex__phenol_rif__3,0.7347519255,-0.7979553276
opex__pvpi_amp__1,0.6095187864,-0.36437840790000003
opex__pvpi_amp__2,-1.3256424686,-0.5416339597000001
opex__pvpi_amp__3,0.3260869416,0.1465972369
opex__pvpi_kan__1,2.97305627,0.3065812693
opex__pvpi_kan__2,-0.35803120380000003,0.3180089128
opex__pvpi_kan__3,1.3227221202,0.5488518492000001
opex__pvpi_nor__1,-0.40250725740000004,-0.6727868285
opex__pvpi_nor__2,-0.6749575555,0.1828831351
opex__pvpi_nor__3,-0.6182173457,0.3423348422
opex__pvpi_rif__1,3.9723324756,0.6623381462
opex__pvpi_rif__2,3.9182399173,0.7583720818
opex__pvpi_rif__3,4.013901743,1.059617376
opex__rif__1,4.3629280464,0.5528720635000001
opex__rif__2,4.4012900499,0.6770725495000001
opex__rif__3,3.4087467242000002,0.9881578723000001
opex__naocl_amp__1,0.5117375216,3.0585021029
opex__naocl_amp__2,-0.5258077682,1.5009943056
opex__naocl_amp__3,0.25771199570000003,1.8715422891
opex__naocl_kan__1,1.4189508607,1.4170097886000002
opex__naocl_kan__2,1.1885610883,1.3538646022
opex__naocl_kan__3,-0.8059982005,1.3833132226
opex__naocl_nor__1,2.4504281314,0.9271943208000001
opex__naocl_nor__2,0.5407492184,1.3639053873
opex__naocl_nor__3,-0.8545040833,1.017270012
opex__naocl_rif__1,1.0692031339,1.0953596832999999
opex__naocl_rif__2,4.7366571922,1.1487250150000001
opex__naocl_rif__3,2.1257208791,0.9916217245000001
phage_lysogen__wt_ctrl__1,-0.039698949500000004,-0.1567629445
phage_lysogen__wt_ctrl__2,0.0877730994,-0.0065554590000000005
phage_lysogen__wt_ctrl__3,-0.0480741499,0.1633184036
phage_lysogen__O104_H4__1,0.4523605,-0.2015804598
phage_lysogen__O104_H4__2,0.6273645725,-0.11084635500000001
phage_lysogen__O104_H4__3,-0.41192387150000004,0.1575997765
phage_lysogen__O157_H7_PA8__1,0.5316257218,-0.1994910897
phage_lysogen__O157_H7_PA8__2,0.35783748730000003,-0.041795163100000005
phage_lysogen__O157_H7_PA8__3,0.1896704675,0.3359429271
phage_resist__ygbE_oe__1,-0.5072538145000001,-4.1297932575
phage_resist__wt__1,1.453825999,-0.46769296460000004
phage_resist__wt__2,-0.39181148460000004,-0.0958135564
phage_resist__wt__3,-0.5875332261,0.2289997233
phage_resist__wt__4,-0.4744812883,0.3345067977
phage_resist__ygbE_oe__2,-0.9171955493,-5.250722994
phage_resist__ygbE_oe__3,-0.6875057362,-5.0738254907
phage_resist__ygbE_oe__4,-1.0006687549,-5.1054226519
phage_resist__yahA_oe__1,-2.5757869082,-1.9926311465
phage_resist__yahA_oe__2,-2.692407908,-1.9520367932
phage_resist__yahA_oe__3,-2.8259032196,-1.9070736658
phage_resist__yrfF_ko__1,-1.0500947187,-1.7001704324
phage_resist__yrfF_ko__2,-1.4109821319,-1.735166484
phage_resist__yrfF_ko__3,-0.6708423979,-1.9677617068000002
pollution__wt_ctrl__1,-0.6508791365000001,-0.0509287936
pollution__wt_ctrl__2,-0.9812736059,-0.1589289042
pollution__wt_ctrl__3,1.6321527425,0.20985769780000002
pollution__wt_urban__1,-0.2474874759,0.6337787537
pollution__wt_urban__2,0.3473561694,0.43769929560000004
pollution__wt_urban__3,0.0514389397,0.7491016254
pollution__wt_diesel__1,2.6495819169,0.7493989664
pollution__wt_diesel__2,1.9669295284000001,0.6759696392
pollution__wt_diesel__3,1.3270473333,0.8912951003
pollution__evo_diesel__1,1.959816883,0.9684423627000001
pollution__evo_diesel__2,0.8022671769,0.2694071232
pollution__evo_diesel__3,1.6576481442,0.7475062697
ppGpp__wt_relAtrunc_00m__1,0.5103269489,-1.3788402235000001
ppGpp__wt_relAtrunc_00m__2,0.1692682148,-0.6843412968
ppGpp__mut_delrelA_10m__1,-0.6750210279000001,-0.2734295871
ppGpp__mut_delrelA_05m__1,-0.6646129334,-0.414531293
ppGpp__mut_delrelA_10m__2,-0.5003941942,-0.4435465176
ppGpp__mut_delrelA_10m__3,-0.9265885567000001,-0.0663207643
ppGpp__mut_delrelA_00m__1,-0.1962209496,-0.2517234877
ppGpp__mut_delrelA_00m__2,-0.9008899358,-0.23896860690000002
ppGpp__mut_delrelA_05m__2,-0.47988520440000004,-0.14936936450000002
ppGpp__mut_delrelA_05m__3,-0.3708744907,-0.1512560605
ppGpp__mut_delrelA_00m__3,-0.7114480554,-0.2686402744
ppGpp__wt_delrelA_10m__1,-0.060860523900000005,-0.4923027286
ppGpp__wt_delrelA_05m__1,-0.8512871673,0.29160583360000003
ppGpp__wt_delrelA_05m__2,-0.6954557365,0.2526351604
ppGpp__wt_delrelA_10m__2,-0.0414071465,-0.43167038480000003
ppGpp__wt_delrelA_10m__3,-0.3114347048,0.0441381394
ppGpp__wt_delrelA_00m__1,-0.0660670736,-0.0808722125
ppGpp__wt_delrelA_00m__2,0.3490653423,0.3233766971
ppGpp__wt_delrelA_05m__3,-1.3750315348,0.7466000744
ppGpp__wt_delrelA_00m__3,-0.2829982687,-0.24250448460000001
ppGpp__mut_relAtrunc_10m__1,0.013063218000000001,-1.4210972888
ppGpp__mut_relAtrunc_05m__1,-0.5154102093,-1.4359658741
ppGpp__mut_relAtrunc_05m__2,-0.006350433000000001,-0.41815613970000004
ppGpp__wt_relAtrunc_10m__1,0.3400864055,-1.9266126097
ppGpp__wt_relAtrunc_10m__2,0.1726431766,-2.4000413729
ppGpp__wt_relAtrunc_10m__3,0.2055328794,-2.2770902052
ppGpp__mut_relAtrunc_00m__1,-0.7172422756,-1.0184967255
ppGpp__wt_relAtrunc_00m__3,0.2669044964,-0.8831622242
ppGpp__wt_relAtrunc_05m__1,0.2343305286,-1.004777981
ppGpp__wt_relAtrunc_05m__2,0.39798362740000004,-2.0841518654
ppGpp__wt_relAtrunc_05m__3,0.31446031300000005,-1.4918474233
ppGpp__mut_relAtrunc_00m__2,0.17349799670000002,-1.1125418999
ppGpp__mut_relAtrunc_00m__3,0.0262683893,-1.1718066728
ppGpp__mut_relAtrunc_10m__2,-0.0227775643,-1.8686550746
ppGpp__mut_relAtrunc_05m__3,-0.2572689604,-0.7425896070000001
ppGpp__mut_relAtrunc_10m__3,-0.6025775218,-1.2544389807
pressure__high_pressure__1,0.32966723330000003,-0.580221078
pressure__high_pressure__2,-1.2636187593,-0.2299957468
pressure__low_pressure__1,-0.023417262600000002,0.0118023506
pressure__low_pressure__2,0.023417262600000002,-0.0118023506
quantum_dots__ctrl__1,0.1563587777,-0.230376673
quantum_dots__ctrl__2,-0.1563587777,0.230376673
quantum_dots__cdte_light__1,-0.38350226200000004,-1.0127465699
quantum_dots__cdte_light__2,0.1269377217,-0.14133252030000001
quantum_dots__cdte_dark__1,0.4074029713,-1.076560663
quantum_dots__cdte_dark__2,0.8250286896,-0.4927093476
quantum_dots__cdse_light__1,0.022759707400000002,-1.1796964094
quantum_dots__cdse_light__2,0.3072984634,-0.8440362785000001
quantum_dots__cdse_dark__1,0.2888388789,-0.8961741923000001
quantum_dots__cdse_dark__2,0.26885941820000003,-0.5974872373
raman__wt__1,-0.053013284,0.417224181
raman__del_cyaA__1,-0.9375979875,-3.3942963594
raman__del_cyaA_01mM__1,-0.5396110659,-3.5343305951
raman__del_cyaA_05mM__1,-0.9465742414,-4.3408720554
raman__del_cyaA_1mM__1,-0.7576023152,-2.8047708006
raman__wt__2,0.23385036320000002,-0.2562971093
raman__del_cyaA__2,-0.7938025419,-3.7620150104
raman__del_cyaA_01mM__2,-0.8001528897,-3.6677335966999998
raman__del_cyaA_05mM__2,-0.4694998105,-3.9459248486
raman__del_cyaA_1mM__2,-0.5389635626,-2.1177455025
raman__wt__3,-0.1808370792,-0.1609270717
raman__del_cyaA__3,-0.3669760633,-3.3767375163
raman__del_cyaA_01mM__3,-0.7817482953,-4.3132840496
raman__del_cyaA_05mM__3,-1.0501986271,-4.3926960425
raman__del_cyaA_1mM__3,-1.5368630026,-2.2113878706
rand_barrel__mut_nanE__1,-0.9502324776000001,-0.5728327017
rand_barrel__mut_nanE__2,0.5768034346,-0.5728327017
rand_barrel__mut_nanE__3,0.4925217308,0.9659749548000001
rand_barrel__mut_pdxJ_1__1,0.2027575167,-0.5728327017
rand_barrel__mut_pdxJ_1__2,-1.6124599743,0.6958021178
rand_barrel__mut_pdxJ_1__3,-0.4175284742,-0.5728327017
rand_barrel__mut_pdxJ_2__1,-0.8821388384000001,-0.5728327017
rand_barrel__mut_pdxJ_2__2,-1.5042561553,1.2554596563
rand_barrel__mut_pdxJ_3__1,0.5914715565,-0.5728327017
rand_barrel__mut_pdxJ_3__2,2.429148808,1.7255488794
rand_barrel__del_serB__1,-1.1471151054,-0.5728327017
rand_barrel__del_serB__2,1.1471151054,0.5728327017
rockhopper__CV104_pHDB3__1,-7.9934863721,-3.1173133168
rockhopper__CV104_pHDB3__2,-7.7915100069,-2.8811707794
rockhopper__CV104_pHDB3__3,-7.0239987246,-2.8682631638
rockhopper__CV104_pLCV1__1,-7.3972868317,-2.4698963514
rockhopper__CV104_pLCV1__2,-7.2972212199,-3.3701247635
rockhopper__CV104_pLCV1__3,-7.3497229508,-2.2927432711
rockhopper__wt_lb__1,-6.1186953845,-2.6933154584
rockhopper__wt_lb__2,-7.4199303549,-3.7786951088
rockhopper__wt_lb__3,-5.920678505,-3.5144172815
rockhopper__wt_lb_aMG__1,-5.2695241995,-3.2476319334
rockhopper__wt_lb_aMG__2,-7.9203492971,-4.3037181159
rockhopper__wt_lb_aMG__3,-7.8442635389,-4.320851704
rockhopper__del_sgrR_lb_aMG__1,-8.3497732874,-5.0275302074
rockhopper__del_sgrR_lb_aMG__2,-8.395122884,-4.4437546162
rockhopper__del_sgrR_lb_aMG__3,-8.8595867666,-4.189678116
rockhopper__del_sgrS_glyc_aMG__1,-9.3515180979,-1.1976605144999999
rockhopper__del_sgrS_glyc_aMG__2,-7.7615021128,-1.8653427769
rockhopper__del_sgrS_glyc_aMG__3,-10.8301685245,-1.6960594745000002
rockhopper__del_sgrS_glyc__1,-7.8213880727,-1.1610268333
rockhopper__del_sgrS_glyc__2,-7.1966260945,-1.780356678
rockhopper__del_sgrS_glyc__3,-7.607649354,-1.8321402715000001
rockhopper__wt_lb_aMG__4,-6.0978319144,-3.7049885626
rockhopper__wt_lb_aMG__5,-8.6379022261,-4.0858926103
rockhopper__wt_lb_aMG__6,-9.2033934203,-3.9498291773
rockhopper__wt_glyc_aMG__1,-8.8158244824,-0.7422911473
rockhopper__wt_glyc_aMG__2,-10.5175309077,-2.341317851
rockhopper__wt_glyc_aMG__3,-8.0720651524,-2.1899519629
rockhopper__wt_glyc__1,-6.6461734093,-0.8971008474000001
rockhopper__wt_glyc__2,-7.1530429191,-2.4242603860000003
rockhopper__wt_glyc__3,-7.3429772869,-1.8129163117
rockhopper__CV108_glyc_aMG__1,-6.1354482989,-1.0143958122
rockhopper__CV108_glyc_aMG__2,-2.4729094323,0.4098118864
rockhopper__CV108_glyc_aMG__3,-6.0538974416,-0.18737518990000002
rockhopper__wt_glyc__4,1.4808410413,0.5701321261
rockhopper__wt_glyc__5,-4.8030368645,0.6728578803
rockhopper__wt_glyc__6,3.1656455027,0.9907395234
rockhopper__wt_glyc_aMG__4,1.9154726059,0.4009354216
rockhopper__wt_glyc_aMG__5,-1.4955091984,0.2612740036
rockhopper__wt_glyc_aMG__6,-1.5253176941,-0.2747178453
rockhopper__wt_glyc__7,3.5799268137,0.28259663150000003
rockhopper__wt_glyc__8,2.576319691,-0.2022546358
rockhopper__wt_glyc__9,3.7884808932,0.3849008299
rockhopper__wt_glyc__10,4.5587802004,1.003446005
rockhopper__wt_glyc__11,3.4605799002,0.8862712574
rockhopper__wt_glyc__12,3.3346564372,0.5455879274000001
rpoD__wt__1,0.4132595739,-0.5649753031
rpoD__wt__2,-0.2669616851,0.0527318876
rpoD__rpoD_mut__1,-1.2282172409,6.6018973357
rpoD__rpoD_mut__2,1.4139403608,6.8271878763
rpoD__rpoD_mut__3,-1.0747822816000001,6.7330629421
rpoD__wt__3,-0.1462978888,0.5122434155
rpoN_peptide__ctrl__1,-2.2735184188,-0.1010096811
rpoN_peptide__ctrl__2,-1.9144758117,0.10732611090000001
rpoN_peptide__ctrl__3,4.1879942305,-0.0063164298
rpoN_peptide__nminus__1,-1.7513050941000001,0.0321281356
rpoN_peptide__nminus__2,-1.9220087723,0.0669079096
rpoN_peptide__nminus__3,4.4592638627,0.10634476450000001
rpoN_peptide__nplus__1,-3.7658167951,2.1710437481
rpoN_peptide__nplus__2,-3.5651827513,2.1859873101
rpoN_peptide__nplus__3,-3.6162924557,2.1770043122000002
rpoN_peptide__s54_wt__1,-2.7152399596,-0.2059859392
rpoN_peptide__s54_wt__2,-2.8986679827,-0.06338897
rpoN_peptide__s54_wt__3,-2.9194873392,-0.2539745225
rsd__wt_ee__1,-0.1346968057,-0.21093702190000002
rsd__wt_ee__2,0.1346968057,0.21093702190000002
rsd__del_rsd_ee__1,0.7371386364,0.3001186337
rsd__del_rsd_ee__2,0.7146607055,0.4627338398
rsd__del_ssrS_ee__1,0.5783538540000001,-0.0120538984
rsd__del_ssrS_ee__2,0.5156832186,-0.1532710812
rsd__del_rsd_ssrS_ee__1,0.5196171882,0.3618186205
rsd__del_rsd_ssrS_ee__2,0.8589081326,0.39735094460000003
rsd__del_rpoS_ee__1,1.8549139201,1.0286081477
rsd__del_rpoS_ee__2,1.3887886235,0.9905048653
rsd__wt_me__1,0.4004568034,-1.4016588919
rsd__wt_me__2,1.7076680459,-1.372805227
rsd__del_rpoS_me__1,2.5033996763,-0.8723790743000001
rsd__del_rpoS_me__2,4.8210767609000005,-0.10877698870000001
rsd__wt_ts__1,-0.2290911313,-1.2844350557
rsd__wt_ts__2,-1.295222912,-1.4509625739
rsd__del_rsd_ssrS_ts__1,1.2312774655,-0.613579611
rsd__del_rsd_ssrS_ts__2,0.5422643199,-0.9895204111
rsd__del_rpoS_ts__1,-0.8936416423,-0.8773063940000001
rsd__del_rpoS_ts__2,-0.9440035897000001,-0.9446642877
rsd__wt_s__1,-1.9362827289000002,-1.4056611322
rsd__wt_s__2,-1.4411069365,-1.5422210573
rsd__del_rsd_s__1,-0.47090163360000004,-1.5675006894
rsd__del_rsd_s__2,-0.1721763678,-1.1340210831
rsd__del_rsd_ssrS_s__1,0.9673372903,-0.6120224513
rsd__del_rsd_ssrS_s__2,2.1789316917,-0.3369511226
rsd__del_rsd_ls__1,7.3669475532,-1.0340569946
rsd__del_rsd_ls__2,9.2009959385,-0.17038405310000002
rsd__del_ssrS_ls__1,5.7237757174,-0.943515917
rsd__del_ssrS_ls__2,6.1803670801,-1.3535902456
rsd__del_rsd_ssrS_ls__1,5.4522415427,0.35096416890000004
rsd__del_rsd_ssrS_ls__2,4.3343859212,-0.0881108116
rsd__del_rpoS_ls__1,2.5411166038,-0.6496489991000001
rsd__del_rpoS_ls__2,3.1662058713,-0.5385186494
sdsR_ryeA__wt_3h__1,-0.7081169802,0.235933779
sdsR_ryeA__wt_8h__1,-1.146595337,-8.3013422413
sdsR_ryeA__wt_3h__2,0.7081169802,-0.235933779
sdsR_ryeA__wt_8h__2,-0.122270416,-8.2424353689
starve_series__t00_growth1__1,0.0654509781,-0.3360366126
starve_series__t00_growth1__2,-0.0244090275,0.0972173289
starve_series__t00_growth1__3,-0.0147905971,-0.0141684357
starve_series__t00_growth1__4,-0.0262513535,0.25298771940000003
starve_series__t01_starve__1,2.4963903624,-1.583014305
starve_series__t01_starve__2,2.8052321154,-1.9626926663000002
starve_series__t02_starve__1,1.5300595979,-1.0155844267
starve_series__t02_starve__2,2.2426900719,-1.256420225
starve_series__t03_starve__1,2.8699160592,-0.504474442
starve_series__t03_starve__2,1.7371773345000001,-1.1051914875
starve_series__t04_starve__1,1.5411388309,-0.7903591828000001
starve_series__t04_starve__2,1.8471974318000002,-0.6821332598000001
starve_series__t05_starve__1,1.4667774847000001,-1.1589522533
starve_series__t05_starve__2,2.470496366,-1.0897781474000001
starve_series__t06_starve__1,2.2716453864,-0.6986617723
starve_series__t06_starve__2,1.3481462325,-0.7604056286
starve_series__t07_starve__1,2.0949553341,-0.4535488131
starve_series__t07_starve__2,2.8659508303,-0.9496737188000001
starve_series__t08_starve__1,2.6387215257000003,-0.435251677
starve_series__t08_starve__2,2.6110230907,-0.774117013
starve_series__t09_starve__1,3.1431437575,-1.0963048861
starve_series__t09_starve__2,3.1941265936,-0.28330449010000003
starve_series__t10_starve__1,3.2633183036,-0.9623466579000001
starve_series__t10_starve__2,3.8156993115,-1.0279831223
starve_series__t11_starve__1,3.4370681131,-1.0263468301
starve_series__t11_starve__2,3.7564971308,-0.9441749719
starve_series__t12_starve__1,3.8315794705,-0.6658492260000001
starve_series__t12_starve__2,3.5036753037,-1.0609798931
starve_series__t14_starve__1,3.2330620441,-0.5947910149
starve_series__t14_starve__2,3.2017390286,-0.7644544261
starve_series__t16_starve__1,2.6276898582,-2.0021988724
starve_series__t16_starve__2,2.7573448766,-1.4420327269
starve_series__t17_starve__1,2.5228288471,-1.1832022245
starve_series__t17_starve__2,2.0712061037,-0.7675010392
starve_series__t18_starve__1,2.6278236559,-1.4992270175
starve_series__t18_starve__2,2.3729021241,-1.2325790995
starve_series__t20_starve__1,1.3160827494,-1.5901811673
starve_series__t20_starve__2,1.0467071791,-1.7229906123
starve_series__t21_growth2__1,2.6950360376,-2.1525956536
starve_series__t21_growth2__2,1.8732213070000001,-2.308862991
starve_series__t22_growth2__1,2.4237857576,-0.9206070599
starve_series__t22_growth2__2,2.9192390634,-1.6299923617
starve_series__t23_growth2__1,0.8652753039000001,-1.5445909706
starve_series__t23_growth2__2,0.632340992,-1.2791036502
starve_series__t25_growth2__1,1.0744829743,-1.2207922377
starve_series__t25_growth2__2,0.9382130088,-1.9032289967
