,A,XylR,Crp
svns_pgi__BmePgi24_26__1,1.0006678143889791,-0.0030030425000004968,0.16856253300000112
svns_pgi__BmePgi24_26__2,0.8516226562493905,-0.11228809750000046,0.14498237199999942
svns_pgi__BmePgi24_41__1,1.484569854503162,0.3669024944999997,0.4958493130000008
svns_pgi__BmePgi24_41__2,0.9213370495429792,0.11088090649999938,0.08223337899999983
svns_pgi__BmePgi24_52__1,1.2168180288518533,0.26204516349999984,0.2600776430000007
svns_pgi__BmePgi24_52__2,0.9398698941543508,0.050277973500000066,0.11009234900000033
svns_pgi__PaePgi2_34__1,1.1510052843086724,0.35598025049999915,0.9464174330000006
svns_pgi__PaePgi2_34__2,1.083762490930195,0.2736542295,0.980365153000001
svns_pgi__PaePgi2_63__1,1.5763519162909336,0.6406203894999996,0.998691483
svns_pgi__PaePgi2_63__2,1.3685695466704402,0.6543043424999997,0.974959343
svns_pgi__PaePgi24_54__1,1.214080691455493,0.4568003414999993,0.8303385730000006
svns_pgi__PaePgi24_54__2,1.189346242279846,0.43018956749999937,0.9265034130000008
svns_pgi__PaePgi24_90__1,0.6082929178631337,0.2846421964999992,0.809689723
svns_pgi__PaePgi24_90__2,0.3360104367480727,0.442234297499998,0.9991721830000008
abx_media__m9_ctrl__1,0.4096851008892354,-0.5955457235000008,-0.21908725299999965
abx_media__m9_ctrl__2,0.5173458123072561,-0.7888983585000005,0.06872792999999966
abx_media__rpmi_ctrl__1,-1.2392274754568082,-1.2686623725000006,0.1818832429999997
abx_media__rpmi_ctrl__2,-0.4676630992242611,-1.0581494495,0.4604582229999998
abx_media__camhb_ctrl__1,-1.204017765432332,-0.9608923335000004,-1.4667156490000008
abx_media__camhb_ctrl__2,-1.4515381173843154,-1.7095062005000004,-1.5642143070000003
abx_media__m9_mero__1,0.0083818561696842,-0.7061861515000003,0.10006032100000084
abx_media__m9_mero__2,0.3296001884036522,-0.5266336885000005,-0.24440689100000054
abx_media__rpmi_mero__1,-0.5420689212752781,-1.0612841815,-0.15585906599999966
abx_media__rpmi_mero__2,-0.7753801522636354,-0.9805986955000005,0.12222331400000107
abx_media__camhb_mero__1,-0.5581561149216858,-1.9729072555000005,-2.568928611
abx_media__camhb_mero__2,-0.6478401580465487,-1.5958431375000006,-2.3720532899999998
abx_media__m9_trisulf__1,-0.4834152548653875,-0.4748923095000004,-0.13952741599999996
abx_media__m9_trisulf__2,-0.4312577041670135,-0.5246494645000004,-0.12156318199999915
abx_media__rpmi_trisulf__1,-1.689695650407253,-1.0229453725000006,-1.1385435739999998
abx_media__rpmi_trisulf__2,-1.386740039097678,-0.8243636585000003,-1.1257448149999991
abx_media__camhb_trisulf__1,-1.5227365600382463,-0.08525503050000083,-0.6163487490000001
abx_media__camhb_trisulf__2,-1.595350474802837,-0.40781435950000056,-0.6510849729999997
abx_media__m9_cef__1,-0.1023042473015573,-0.6277650095000005,-0.4245596339999995
abx_media__m9_cef__2,0.0550534056911539,-0.8111824195000006,-0.35219075799999894
abx_media__rpmi_cef__1,-0.5998145206550782,-0.8398105325000005,0.17718560299999986
abx_media__rpmi_cef__2,-1.1078757407575288,-0.6417989855000004,0.25364192300000177
abx_media__camhb_cef__1,-0.9840158221320676,-0.9429694235000006,-0.8382274849999991
abx_media__camhb_cef__2,-0.7201065674614562,-0.9006748085000003,-0.9034556939999998
abx_media__m9_cipro__1,-0.2385168403324661,-0.7452249465000005,-0.29610201100000033
abx_media__m9_cipro__2,-0.5060490300010874,-0.7964938685000003,-0.23094071100000055
abx_media__rpmi_cipro__1,-0.6111535483093521,-0.6228418235000004,-0.7087974589999995
abx_media__rpmi_cipro__2,-0.7140263069161663,-0.6147147845000003,-0.9681077109999999
abx_media__camhb_cipro__1,-1.510025137342813,-1.2148410125000004,-1.3565894469999993
abx_media__camhb_cipro__2,-1.7683803207926942,-1.1155116825000002,-1.1236836730000004
hot_tale__42c_ale3_30c__1,-1.5731308582978567,-0.5821377745000005,0.06220796800000095
hot_tale__42c_ale3_30c__2,-0.664790561400988,-0.6199900615000002,0.017358810000001057
hot_tale__42c_ale3_37c__1,-0.5885625993690858,0.007867705499999822,0.4355665230000003
hot_tale__42c_ale3_37c__2,-0.826575756353808,-0.12815617850000027,0.4006368030000012
hot_tale__42c_ale3_44c__1,1.7870925432924696,0.9846428785,0.3718853430000007
hot_tale__42c_ale3_44c__2,1.8345590956723632,1.1665648945000004,0.3553441930000005
hot_tale__hot_ale3_mid_30c__1,1.317522443374548,0.08661246449999993,0.7396188830000003
hot_tale__hot_ale3_mid_30c__2,0.4632125373378412,0.04398654949999958,0.5625003330000009
hot_tale__hot_ale3_mid_37c__1,-0.6800527350661828,0.0643471335000001,0.5847484430000005
hot_tale__hot_ale3_mid_37c__2,-0.5665978341854514,-0.2301980145,0.1894337430000004
hot_tale__hot_ale3_mid_44c__1,-0.3112974218684304,0.5029171224999995,-0.07124534099999913
hot_tale__hot_ale3_mid_44c__2,0.401791456143727,0.4695660794999998,-0.002275452999999317
hot_tale__hot_ale3_30c__1,0.76366432287681,0.037299175499999386,0.5150203330000007
hot_tale__hot_ale3_30c__2,-0.1022883700938062,-0.15415462150000006,0.5286701730000001
hot_tale__hot_ale3_37c__1,-0.0218794156087749,-0.07179191350000025,0.3493771030000001
hot_tale__hot_ale3_37c__2,-0.3215273533584239,-0.057692744500000614,0.3963193829999998
hot_tale__hot_ale3_44c__1,0.6895052908000743,0.4488329535000002,0.28643448300000074
hot_tale__hot_ale3_44c__2,0.7975785626675225,0.6797499034999994,0.30231870300000097
hot_tale__hot_ale4_30c__1,-0.852782718901331,-0.7048453465000004,-0.0598787810000001
hot_tale__hot_ale4_30c__2,-1.0152420870479828,-0.4656473025000008,0.0276806220000001
hot_tale__hot_ale4_37c__1,-0.6706619528954296,-0.3165461714999989,-0.15436083400000022
hot_tale__hot_ale4_37c__2,-0.7106073548969561,-0.6183119585000005,-0.04945322999999924
hot_tale__hot_ale4_44c__1,-0.0535354584857541,0.5307423514999989,0.16471379300000066
hot_tale__hot_ale4_44c__2,0.0720571013006727,0.7254661314999993,0.0758041020000011
hot_tale__hot_ale8_30c__1,-0.0977692070674681,-0.4925203114999999,-0.056768664999999885
hot_tale__hot_ale8_30c__2,-1.034158052693422,-0.6884753635000003,-0.10699186199999923
hot_tale__hot_ale8_37c__1,-1.3506741138726284,-0.4349000295000005,-0.007091699000000062
hot_tale__hot_ale8_37c__2,-1.294474528917097,-0.4073869615000003,-0.04404757799999892
hot_tale__hot_ale8_44c__1,0.3433563604371235,0.7519608064999996,0.07381628000000083
hot_tale__hot_ale8_44c__2,0.4910646951720651,0.6819215514999994,0.1405062560000001
hot_tale__hot_ale9_mid_30c__1,-1.0587055044555966,-0.06228003250000036,0.11993167500000013
hot_tale__hot_ale9_mid_30c__2,-0.8473402070238504,-0.015626953499999985,0.10594186400000004
hot_tale__hot_ale9_30c__1,-1.635552575554055,-0.6421688525000002,0.057352916000001024
hot_tale__hot_ale9_30c__2,-1.0417888960647554,-0.5237680245000007,0.17408408300000033
hot_tale__hot_ale9_mid_37c__1,-1.3298814508607075,-0.2007054065,-0.07088768000000023
hot_tale__hot_ale9_mid_37c__2,-0.6759716003410109,-0.21160960550000046,0.028525377000001132
hot_tale__hot_ale9_37c__1,-0.3077924732718829,-0.2360890455,0.032825572000000136
hot_tale__hot_ale9_37c__2,-0.2334067177005309,-0.3281445894999999,0.03721724300000062
hot_tale__hot_ale9_mid_44c__1,0.1693742076680597,0.6146108474999998,0.2861256930000007
hot_tale__hot_ale9_mid_44c__2,1.1208553143275677,1.0762203154999987,0.3056119630000005
hot_tale__hot_ale9_44c__1,0.2624268647366795,0.7724898775,-0.02729796100000037
hot_tale__hot_ale9_44c__2,0.9979462353929524,0.5936697434999996,-0.08631352099999923
hot_tale__hot_ale10_30c__1,-0.7197279653637793,0.1376925524999999,0.23749544300000025
hot_tale__hot_ale10_30c__2,-0.2919344558140548,0.03208332749999965,0.4220348329999997
hot_tale__hot_ale10_37c__1,-0.6823827293440392,-0.16950800650000009,0.06875389400000033
hot_tale__hot_ale10_37c__2,-0.5596879820676391,-0.2486503675000007,0.12083432100000024
hot_tale__hot_ale10_44c__1,1.203678037644747,0.2876813985000002,-0.03575344399999913
hot_tale__hot_ale10_44c__2,1.3192414864136768,0.4261317144999994,0.11004349699999948
hot_tale__hot_ale16_30c__1,-0.5514495478181677,-0.3801101464999999,0.12930916100000012
hot_tale__hot_ale16_30c__2,-1.2641703706975584,-0.27012918050000057,0.25108644300000016
hot_tale__hot_ale16_37c__1,-0.6198030492798313,-0.25010584050000073,-0.02264786099999938
hot_tale__hot_ale16_37c__2,-0.6368560713877766,-0.34144235950000024,-0.007290675000000134
hot_tale__hot_ale16_44c__1,0.6765061718174649,0.7811262445000002,0.039920518000000633
hot_tale__hot_ale16_44c__2,0.8397366973632043,0.6649058255,0.206041613
pdhr_ale__pdhR-13_51__1,0.5511875544707118,0.3876241444999993,0.42604259299999997
pdhr_ale__pdhR-13_51__2,0.3619391342687351,0.2381700305000001,0.3453698430000003
pdhr_ale__pdhR-14_46__1,1.6726005532818646,0.3685957945,0.4137442230000001
pdhr_ale__pdhR-14_46__2,1.7271301305005449,0.10298965649999924,0.3746890430000001
pdhr_ale__pdhR-15_51__1,0.3303051053548959,0.2487358214999995,0.20815125300000048
pdhr_ale__pdhR-15_51__2,0.4640109149121029,0.20202046449999944,0.29122772299999866
pdhr_ale__pdhR-16_49__1,2.092570441122417,0.3136428725,0.3586398129999999
pdhr_ale__pdhR-16_49__2,2.183116431326041,-0.12507585050000006,0.2910247429999995
tcs__del_atoC_LiAcet__1,0.3100693081421213,-0.3562581265000002,0.3723211630000005
tcs__del_atoC_LiAcet__2,0.2952714338341431,-0.5205730755000006,0.5545006830000005
tcs__del_atoC_LiCl__1,0.2979881389159887,-0.09179583750000032,0.7297175930000002
tcs__del_atoC_LiCl__2,0.3863192947134777,-0.12994035150000016,0.803204053
tcs__del_atoC_m9__1,0.632251647458334,-0.11970051850000107,0.6994936329999994
tcs__del_atoC_m9__2,0.6690180515405713,-0.03432747550000048,0.8078232029999999
tcs__del_baeR_etoh__1,4.335201732438216,-1.3294227265000005,0.725387413
tcs__del_baeR_etoh__2,5.247995854326172,-1.2568756305000006,0.8432000029999998
tcs__del_baeR_lb__1,5.078921976491678,-0.2152490905000004,0.452954033000001
tcs__del_baeR_lb__2,5.192792317001224,-0.3011621345000002,0.5136486629999997
tcs__del_btsR_01xlb__1,5.7359348660066845,-0.6989975995000006,-1.0043266899999992
tcs__del_btsR_01xlb__2,5.80517869951841,-0.8845950515000003,-1.1325108709999991
tcs__del_btsR_lb__1,1.8150084665408497,-0.1499642485000008,0.9059306429999996
tcs__del_btsR_lb__2,1.8155529409142843,0.12323791149999952,0.882795573000001
tcs__del_btsR_pyruvate__1,5.441423291536112,-1.0235434205000002,-1.2074819320000003
tcs__del_btsR_pyruvate__2,5.52557286320929,-0.8893211515000004,-1.2602474279999996
tcs__del_cpxR_etoh__1,4.830732479242462,-1.2833612745000005,1.209290043000001
tcs__del_cpxR_etoh__2,4.515885390584001,-1.1240431945000005,1.1967784130000003
tcs__del_cpxR_lb__1,4.506825182600454,-0.5696792325000004,0.5608460330000007
tcs__del_cpxR_lb__2,4.720523972511239,-0.2976127145000005,0.6407895630000002
tcs__del_cusR_CuSO4__1,1.2168857170279233,-0.2613751545000005,1.0462541129999998
tcs__del_cusR_CuSO4__2,1.434918141085615,-0.026157805500000464,1.048489943
tcs__del_cusR_lb__1,2.280643742362857,-0.05348688150000047,0.9952246930000008
tcs__del_cusR_lb__2,1.881254021483896,-0.1505360195000005,1.0406022430000004
tcs__del_kdpE_01-kcl__1,1.2124632759278515,-0.02019210850000075,0.08810516099999965
tcs__del_kdpE_01-kcl__2,1.0505203067100783,-0.07145181450000049,0.12273579200000027
tcs__del_kdpE_115-kcl__1,0.6811583631134113,-0.4022753525000001,0.04519701000000076
tcs__del_kdpE_115-kcl__2,0.7642791098881928,-0.3062799955000006,-0.003365354999999681
tcs__del_phoB_m9__1,0.5404291893642238,-0.0868039455000007,0.7310639430000005
tcs__del_phoB_m9__2,0.097745139160534,0.07119062649999996,0.7578592129999997
tcs__del_phoB_m9p__1,0.0298675127795973,-2.2525226655000004,-0.5173016199999996
tcs__del_phoB_m9p__2,-0.3825991711236693,-2.3367741295000006,-0.4868159799999994
tcs__del_rcsB_etoh__1,4.680118058856829,-1.1616095815,0.8584217130000003
tcs__del_rcsB_etoh__2,4.923336523629612,-0.7346303165000005,0.921416013
tcs__del_rcsB_lb__1,3.129304979856814,-0.6624011465000006,0.6655188230000011
tcs__del_rcsB_lb__2,2.9434947232366238,-0.6005653415000003,0.7005509330000006
tcs__del_zraR_lb__1,2.364613482778714,-0.12945858350000086,0.5367675730000006
tcs__del_zraR_lb__2,2.740876801698691,-0.04338498850000061,0.5696375729999996
tcs__del_zraR_zncl2__1,1.0879206661943135,-0.23514201650000024,0.8338904830000011
tcs__del_zraR_zncl2__2,1.2409712400247492,-0.1937342675,0.8158754130000005
tcs__wt_01-kcl__1,2.42526086103673,-0.2408672275000008,-0.042192379999999474
tcs__wt_01-kcl__2,2.238245617748683,0.0259157434999997,-0.04159150899999986
tcs__wt_01xlb__1,4.955988212023706,-0.8302944125000002,-1.1868215099999997
tcs__wt_01xlb__2,4.965487278925722,-0.8381312485000003,-1.1874649749999993
tcs__wt_115-kcl__1,1.2803602945207349,-0.2339759985000001,-0.09970663000000002
tcs__wt_115-kcl__2,1.1569552631149986,-0.2260314105000001,-0.12142913199999937
tcs__wt_CuSO4__1,2.147288602178931,-0.4643665755000006,0.7338502030000011
tcs__wt_CuSO4__2,1.4634591654934692,-0.3756343735000005,0.7305206129999995
tcs__wt_etoh__1,5.073910132398745,-0.5148460355000006,0.5754630630000008
tcs__wt_etoh__2,4.85124345172619,-0.6566022625000003,0.5394844130000003
tcs__wt_lb__1,2.3940857695025515,-0.4163928045000001,0.9893765630000004
tcs__wt_lb__2,2.5329350198499943,-0.09117878750000052,1.0922559429999996
tcs__wt_LiAcet__1,-0.3662279875890466,-0.4188499315000005,0.6491752730000009
tcs__wt_LiAcet__2,-0.0575491070558562,-0.22673647050000054,0.4062179429999997
tcs__wt_LiCl__1,0.2859211463640405,-0.22119787050000014,0.5743156230000004
tcs__wt_LiCl__2,0.1624863965169895,-0.1120414314999998,0.6016396030000006
tcs__wt_m9p__1,-0.7836690243096294,-2.3280029175000005,-0.39549780799999995
tcs__wt_m9p__2,-0.6569911941828258,-2.2900855805000004,-0.4201194360000001
tcs__wt_pyr__1,5.1693850144692615,-0.8782431535000006,-1.287916309
tcs__wt_pyr__2,5.519319620111912,-0.9067539525000003,-1.1631474849999996
tcs__wt_zncl2__1,1.049771861539592,-0.4174934355000008,0.6655301930000004
tcs__wt_zncl2__2,0.880315017107987,-0.26123992650000005,0.6831118230000008
ros_tale__0_0_0pq__1,-1.416893052338608,-0.06637291050000016,0.3292272530000009
ros_tale__0_0_0pq__2,-0.7022943865153395,-0.07500958050000063,0.30771033300000106
ros_tale__0_0_250pq__1,1.0411660738201989,0.9344968384999994,1.4522597630000007
ros_tale__0_0_250pq__2,0.8335777019425161,0.7721404414999995,1.4384985730000004
ros_tale__1_mid_250pq__1,-1.1500670345480015,-0.3718622875000008,0.6546866229999999
ros_tale__1_mid_250pq__2,-1.2125731888863962,-0.14830838350000075,0.6257248529999995
ros_tale__1_0_0pq__3,-1.5066672998801014,-0.27444642050000034,0.6079365029999995
ros_tale__1_0_0pq__4,-1.714733519216602,-0.1481910735000005,0.6228776230000008
ros_tale__1_0_250pq__1,-1.1458562113371893,-0.13867137450000033,0.4961959629999999
ros_tale__1_0_250pq__2,-0.9973384217749076,-0.10633005650000003,0.6021915230000001
ros_tale__1_0_750pq__1,-1.1441900589420444,-0.2635027565000003,0.6259014130000011
ros_tale__1_0_750pq__2,-0.6161480559487894,-0.32836064950000043,1.045357503
ros_tale__1_1_0pq__1,-2.215271660468872,-0.3610667665000005,0.7677037930000008
ros_tale__1_1_0pq__2,-2.284722270374285,-0.4617495365000002,0.727341753000001
ros_tale__1_1_250pq__1,-2.1919836271149897,-0.5440732175000003,0.616797033000001
ros_tale__1_1_250pq__2,-1.7777163431249066,-0.6039993335,0.8796841830000002
ros_tale__1_1_750pq__1,-1.4253715363751158,-0.3868259905000002,0.9722065830000002
ros_tale__1_1_750pq__2,-1.705828940508398,-0.3428157325000001,1.0968635530000004
ros_tale__1_2_0pq__1,-1.8690802327596467,-0.6281395615000003,0.4026113930000008
ros_tale__1_2_0pq__2,-2.4844941195110097,-0.6173060035000004,0.2011867830000007
ros_tale__1_2_250pq__1,-1.8112517624712023,-0.34309195750000043,0.6133156930000006
ros_tale__1_2_250pq__2,-1.4221738002214463,-0.4136731894999999,0.8060088329999999
ros_tale__1_2_750pq__1,-1.1278853645543707,-0.17307970750000035,1.0991647330000005
ros_tale__1_2_750pq__2,-1.7486138714849375,-0.05358278849999998,1.1248291229999996
ros_tale__1_3_0pq__1,-0.6318743557988962,-0.16369415750000016,1.6003325529999994
ros_tale__1_3_0pq__2,-0.8782100242475301,-0.6212093155000007,1.5980901030000003
ros_tale__1_3_250pq__1,-1.5003570743061443,-0.6095408055,0.982030343
ros_tale__1_3_250pq__2,-1.1798802486817537,-0.36562960050000015,1.2771547729999997
ros_tale__1_3_250pq__3,-0.8286440382405794,-0.31338200750000045,1.2324065130000008
ros_tale__1_3_250pq__4,-0.8470583138643245,-0.2988225275000005,0.6953416529999998
ros_tale__1_3_750pq__1,-1.6607657640471143,-0.16556970050000075,1.0045313030000005
ros_tale__1_3_750pq__2,-1.8147931641012491,-0.5929939405000004,0.8300577430000011
ros_tale__1_4_0pq__1,-0.4190086077892291,-0.3349409935000001,0.9822872229999984
ros_tale__1_4_0pq__2,-0.3480418568767888,-0.2522140805000008,0.8874455430000001
ros_tale__1_4_250pq__1,-1.440961167010732,-0.2666072805000006,0.5704754429999994
ros_tale__1_4_250pq__2,-0.7447810194976695,-0.26324687350000003,0.5921552030000008
ros_tale__1_4_750pq__1,-1.3230578402673754,-0.6322187375000006,0.3072018029999999
ros_tale__1_4_750pq__2,-1.3668122341898954,-0.19866897450000032,0.4223943630000005
ros_tale__1_4_750pq__3,-1.5078296960168924,-0.6568071325000004,0.6522730330000002
ros_tale__1_4_750pq__4,-1.1890953178205408,-0.6203345895000005,0.2525884729999994
ros_tale__2_mid_250pq__1,0.4011893562362917,0.19241621049999932,0.4665373430000006
ros_tale__2_mid_250pq__2,-0.3146335429414597,-0.03238961750000069,0.22496456300000034
ros_tale__2_0_0pq__1,-1.0206851532653898,0.09752285350000013,1.323272493000001
ros_tale__2_0_0pq__2,-0.902197743655089,0.12324912149999978,1.432955703000001
ros_tale__2_0_250pq__1,-0.4585141643164643,-0.18166862250000013,0.4367484630000007
ros_tale__2_0_250pq__2,-0.6544743979225227,-0.01634619750000077,0.4668021630000006
ros_tale__2_0_750pq__1,0.6220275263847802,-0.3940490715000005,0.39065801299999947
ros_tale__2_0_750pq__2,0.5993612739384203,-0.3341473764999989,0.5452427929999999
ros_tale__2_1_0pq__1,-1.5351659059631169,-0.18341805150000035,0.040594261000000735
ros_tale__2_1_0pq__2,-1.0218905667372922,-0.09793763550000012,0.21928040300000085
ros_tale__2_1_250pq__1,-1.3522677081446357,0.04235227549999987,1.1107003029999998
ros_tale__2_1_250pq__2,-0.8114168701652477,-0.07787669450000045,0.8431179929999999
ros_tale__2_1_750pq__1,-0.8411073824188011,0.131584501499999,0.9049245530000009
ros_tale__2_1_750pq__2,-0.8255809302602871,0.2307926394999997,1.0484879629999997
ros_tale__2_1_750pq__3,-1.237219981474884,0.1565586925,0.7018120830000001
ros_tale__2_2_0pq__1,-2.0254177509685163,-0.07487981850000036,0.07986402600000098
ros_tale__2_2_0pq__2,-2.1465425169845678,0.1005528164999996,0.7592634930000006
ros_tale__2_2_250pq__1,-1.1164116846044494,-0.28221046350000023,0.17330999300000016
ros_tale__2_2_250pq__2,-1.662383559495039,0.15454584649999958,0.4292550130000006
ros_tale__2_2_750pq__1,-1.392114796023869,0.07568641850000013,0.5576607930000002
ros_tale__2_2_750pq__2,-1.635489163756066,-0.05925606550000051,0.305956793
ros_tale__2_3_0pq__1,-1.6952186427561142,0.16998589549999998,0.860010453000001
ros_tale__2_3_0pq__2,-1.4960475961635031,0.13383374349999946,0.9657211629999995
ros_tale__2_3_250pq__1,-0.9806853754338852,0.013742382499999373,0.8571940530000006
ros_tale__2_3_250pq__2,-1.2856028731413656,-0.4128149985,0.8164901330000003
ros_tale__2_3_750pq__1,-0.9893634011877188,0.07567272050000008,1.0268770230000008
ros_tale__2_3_750pq__2,-0.9663057143431728,-0.02306152149999985,0.8530044829999994
ros_tale__3_0_0pq__1,-0.8487337211657031,-0.4966882735000002,-0.037079375999999435
ros_tale__3_0_0pq__2,-0.5905206529028468,-0.4065144345,-0.11367244899999918
ros_tale__3_0_250pq__1,-1.1130883432357326,-0.6872563325000005,0.40781697300000097
ros_tale__3_0_250pq__2,-0.6058800055706162,-0.3371226114999999,0.32149887299999946
ros_tale__3_0_750pq__1,0.8201863557620487,-0.7281750355000005,0.9638811429999999
ros_tale__3_0_750pq__2,0.5668235132950323,-0.4422262165,1.2263716430000002
ros_tale__3_1_0pq__1,-1.2558716715867884,-0.7876358825000005,-0.3878339709999992
ros_tale__3_1_0pq__2,-0.8582462618504826,-0.3936892475000002,-0.1844513249999995
ros_tale__3_1_250pq__1,-1.1116550488905783,-0.3315266475000005,0.006036631000000625
ros_tale__3_1_250pq__2,-1.1398642367578111,-0.5149522185000004,0.018638845999999987
ros_tale__3_1_750pq__1,-1.159167049327713,-0.17664851650000024,0.2312163030000001
ros_tale__3_1_750pq__2,-0.8285928060166167,-0.4983804825,-0.14456363200000055
ros_tale__3_2_0pq__1,0.575063053908521,-0.4407608735000004,0.4066879429999997
ros_tale__3_2_0pq__2,0.5193432247455201,-0.3789428945000006,0.36532405300000015
ros_tale__3_2_0pq__3,0.9196209859396663,-0.0925051545000004,0.38919050299999997
ros_tale__3_2_0pq__4,1.408887238945273,0.05037879749999874,0.4372882229999995
ros_tale__3_2_250pq__1,-0.0769548173810527,-0.9011089325000006,-0.6105627419999989
ros_tale__3_2_250pq__2,-0.9272252988400584,-1.3024647675000005,-0.7734190759999997
ros_tale__3_2_750pq__1,-0.3577155976244979,-0.7935773875000005,0.05165385599999972
ros_tale__3_2_750pq__2,-0.8569271887791112,-1.4650767365000004,-0.942500268
ros_tale__3_3_0pq__1,0.179326300397625,0.0016862555000001225,0.7026568829999995
ros_tale__3_3_0pq__2,0.6265363951369612,-0.0033009795000005226,0.9474771730000012
ros_tale__3_3_0pq__3,-0.1303514541061315,-0.1859020495000001,0.7939082030000009
ros_tale__3_3_0pq__4,0.2658589100755412,-0.0003565095000004348,1.056964733000001
ros_tale__3_3_250pq__1,-0.3136921378466611,-0.7209882625000006,-0.2424749009999996
ros_tale__3_3_250pq__2,0.2021186975570865,-0.5739027014999989,-0.20438087800000027
ros_tale__3_3_750pq__1,0.0862886091020477,-0.9431060585000006,0.08859772899999996
ros_tale__3_3_750pq__2,-0.3940298686878878,-0.9398963565000004,0.14973729299999938
ros_tale__3_4_0pq__1,-0.0014485620543358,-1.3478548365000005,-0.77576
ros_tale__3_4_0pq__2,-0.3646329628185477,-1.2712608895000002,-0.5738246280000006
ros_tale__3_4_250pq__1,-0.2006748016605075,-1.2018560575000006,-0.9101530370000006
ros_tale__3_4_250pq__2,-0.0342770718746126,-0.8308853885000005,-0.9544832509999992
ros_tale__3_4_750pq__1,-0.112292443945512,-1.8352840085000004,-0.5881765019999996
ros_tale__3_4_750pq__2,-0.2746002567499336,-1.6886278445000005,-0.8824148349999987
pcoli__atASMT_325G__1,0.9364409093299314,0.13826970549999995,0.39244801300000104
pcoli__atASMT_325G__2,0.9373563263822166,0.23337575249999976,0.3862526830000004
pcoli__bpTDC__1,1.0315194076487697,0.07483148949999929,0.4069758429999997
pcoli__bpTDC__2,0.7730300405189396,0.1075984504999994,0.4233997630000008
pcoli__BRCA__1,1.0111090632100512,0.19302372949999924,0.1922484830000002
pcoli__BRCA__2,0.9582553860034584,-0.07033811650000033,0.13060547899999975
pcoli__BRCActrl__1,0.7226690855047508,0.3679649585,0.5297558630000001
pcoli__BRCActrl__2,0.9042679856650444,0.10700899949999963,0.6039318930000004
pcoli__BRCAswap__1,1.2080206450656046,0.1526562174999997,0.5027589629999998
pcoli__BRCAswap__2,1.7572109747950682,0.25465383249999984,0.5975511529999995
pcoli__btAANAT__1,1.3971420865011477,0.09562014949999932,0.4415692730000007
pcoli__btAANAT__2,1.1373504267453531,0.10809434449999956,0.5931168230000008
pcoli__btASMT__1,1.02377033399406,0.08837769649999938,0.5267685130000004
pcoli__btASMT__2,0.9790148103579602,0.049737440499999515,0.4398579030000001
pcoli__CC1__1,1.3599277434642107,0.06901007449999952,0.5250160430000008
pcoli__CC1__2,1.2220521856600386,0.4196318815,0.7535511330000002
pcoli__ccCOMT__1,1.2696170440192651,0.1195041554999996,0.32429840300000023
pcoli__ccCOMT__2,1.1187706364883978,-0.02714531149999999,0.3246729930000001
pcoli__ckDDC__1,1.2738519187782962,0.21449636949999995,0.4412481530000001
pcoli__ckDDC__2,1.6493980363344292,0.026285899499999488,0.3277997730000006
pcoli__CNTF_belt__1,1.5335637810694942,0.2424466124999993,0.4538994830000007
pcoli__CNTF_belt__2,1.63410263221284,0.21858792449999956,0.7698701030000006
pcoli__cobPNMT__1,0.9938911325198194,0.10955067949999986,0.31993813300000085
pcoli__cobPNMT__2,0.9113772594803206,0.08358511949999947,0.31512674300000043
pcoli__cvPhhB__1,0.9933246731745008,0.10757508449999964,0.3107973630000007
pcoli__cvPhhB__2,0.9421593648470032,0.2294318514999993,0.44784689299999947
pcoli__ggAANAT__1,1.0819861680564884,0.1260104524999992,0.30753451300000023
pcoli__ggAANAT__2,0.9846132297063472,-0.0655807545,0.22264438300000045
pcoli__ggTPH__1,0.5961377530070073,0.08407415449999966,0.34126333300000056
pcoli__ggTPH__2,0.6706833183009207,-0.030556769500000414,0.2785746030000009
pcoli__hsAANAT__1,1.5041316196070316,0.024907923499999814,0.7291858229999999
pcoli__hsAANAT__2,1.3428025061660824,-0.05589552450000035,0.8515544630000011
pcoli__hsASMT__1,0.7966085820968338,0.002107410499999851,0.3583849729999997
pcoli__hsASMT__2,0.542338115217702,0.08218671349999962,0.4368300129999998
pcoli__hsPNMT_mb__1,0.9086625873352197,0.0333015044999998,0.30390439299999983
pcoli__hsPNMT_mb__2,0.9266223798730736,-0.07029862550000042,0.3157969930000011
pcoli__hsTPH__1,1.3101349992323634,-0.19145321450000008,0.05462641999999995
pcoli__hsTPH__2,0.6674660327254806,-0.24755855850000066,0.23617991300000085
pcoli__hsTPH_E2K__1,1.0243868357990074,0.22321744449999947,0.7089765630000002
pcoli__hsTPH_E2K__2,1.00428819750338,0.2631815394999997,0.6612184729999999
pcoli__hsTPH_E2K_N91I_P99C__1,0.7150605847759798,-0.08474931450000067,0.18841008300000084
pcoli__hsTPH_E2K_N91I_P99C__2,0.7242349358800031,-0.07213639950000061,0.04870661100000007
pcoli__hsTPH_N158trunc__1,1.0226060204195038,0.27992574549999993,0.4504965429999999
pcoli__hsTPH_N158trunc__2,0.7515211700637218,0.06126858749999986,0.3858976930000004
pcoli__hsTPH_N174trunc__1,1.318659532141773,0.15488432149999998,0.3836390329999997
pcoli__hsTPH_N174trunc__2,0.8530213706484513,0.3366348324999997,0.6533793929999998
pcoli__hsTPH_Ntermtrunc__1,1.6835699673680131,0.6290051324999997,0.5076168729999999
pcoli__hsTPH_Ntermtrunc__2,1.7957711782464714,0.2328767794999997,0.580596903
