,A,PedR1
FleQ:Del_fleQ:1.0,0.4745247369458378,-0.3840530279999998
FleQ:Del_fleQ:2.0,0.605139427377172,0.4696441980000001
FleQ:Del_fleQ:3.0,-0.6666801692383365,0.2000437290000003
FleQ:OE_wspR:1.0,-0.2667846358943074,0.2439592290000001
FleQ:OE_wspR:2.0,0.2819829029692992,0.3672403940000004
FleQ:Control:1.0,-0.7488097630525782,0.1679559300000002
FleQ:OE_wspR:3.0,-0.4004109340008175,0.0338883650000001
FleQ:Control:2.0,0.50360717449265,0.1218894650000002
FleQ:Control:3.0,0.2452025908351027,-0.2898453949999995
Fuel:Butanol:1.0,-1.75559554952612,0.4936941200000007
Fuel:Butanol:2.0,-1.2989892691328784,0.4787116300000003
Fuel:Control:1.0,0.2222261163242662,0.1090127560000002
Fuel:Control:2.0,-0.2222261163391766,-0.1090127559999993
Fuel:Isopentanol:1.0,-1.181801976734206,-1.1229209189999998
Fuel:Isopentanol:2.0,-0.2030014048667334,-0.5117414019999997
Glycolaldehyde:Glycolaldehyde:1.0,-1.944964583430799,-0.6474131770000002
Glycolaldehyde:Control:1.0,0.3937607527706184,0.1447775500000001
Glycolaldehyde:Glycolaldehyde:2.0,-0.9964231395322743,-0.8060260490000002
Glycolaldehyde:Control:2.0,-0.3937607529666524,-0.1447775500000001
HNS_protein:Control_ex:1.0,1.658303789695052,0.3147964459999999
HNS_protein:Del_turB_ex:1.0,0.9543630833654996,-0.2181999499999998
HNS_protein:Del_turB_ex:2.0,1.9509388970979389,-0.2307611620000003
HNS_protein:WT_pCAR1_ex:1.0,-0.7115855052074094,-0.6584989559999999
HNS_protein:WT_pCAR1_Del_turA_ex:1.0,1.2810958288885586,0.10841819
HNS_protein:WT_pCAR1_Del_turA_st:1.0,4.2983285653938506,3.85746964
HNS_protein:WT_pCAR1_Del_turA_ex:2.0,0.9737524746685552,0.0306260429999998
HNS_protein:WT_pCAR1_Del_turA_st:2.0,4.151245262284869,3.645684721
HNS_protein:WT_pCAR1_ex:2.0,-1.7017420554146694,-0.5726614699999999
HNS_protein:WT_pCAR1_Del_turB_ex:1.0,0.8447831918923869,-0.3776754680000005
HNS_protein:WT_pCAR1_Del_turB_st:1.0,3.819790484288629,3.208952021
HNS_protein:WT_pCAR1_Del_turB_ex:2.0,0.6269889807851674,0.1663175719999996
HNS_protein:WT_pCAR1_Del_pmr_ex:1.0,1.4858078748514647,0.3552627739999998
HNS_protein:WT_pCAR1_Del_pmr_ex:2.0,0.640642532633054,0.4163258679999995
HNS_protein:WT_pCAR1_Del_turB_st:2.0,4.026444667768737,2.963328768
HNS_protein:Control_ex:2.0,-1.658303789606199,-0.3147964459999999
HNS_protein:WT_Del_turA_ex:1.0,1.8213422103931496,1.6789831169999996
HNS_protein:WT_Del_turA_ex:2.0,1.238443098926707,3.1660645380000005
Mobile_gene:2737_exp:1.0,-3.405195944476039,-0.0515441625000008
Mobile_gene:2737_exp:2.0,-2.667515203114416,0.1458120974999985
Mobile_gene:2737_exp:3.0,2.7225495442590946,-0.0073989125000011
Mobile_gene:2737_exp:4.0,3.35016160242372,-0.0868690225000001
Mobile_gene:2737_reg:1.0,-1.8912635721666795,-5.478259018500001
Mobile_gene:2737_reg:2.0,-3.235428514515949,-5.3291806695
Mobile_gene:2737_reg:3.0,-0.9973178201573856,-5.150060580500001
Mobile_gene:2737_reg:4.0,-1.8313657507215924,-5.2182497885000005
Mobile_gene:3227_exp:1.0,-1.6245718975291827,-2.388390476500001
Mobile_gene:3227_exp:2.0,0.4453508392260758,-0.4039446225000009
Mobile_gene:3227_exp:3.0,-0.2609868622776459,-0.1446780025000009
Mobile_gene:3227_exp:4.0,4.611501647019687,-4.0899723665000005
Mobile_gene:3227_reg:1.0,-2.515308561344192,-5.6364054555
Mobile_gene:3227_reg:2.0,-3.347152951706915,-5.390543838500001
Mobile_gene:3227_reg:3.0,-2.7532293848073914,-5.1242012045
Mobile_gene:3227_reg:4.0,-3.790928918922501,-5.4083352505
Mobile_gene:mfsR_exp:1.0,7.28178811546471,-4.772558040500001
Mobile_gene:mfsR_exp:2.0,7.128595095010061,-5.228462122500001
Mobile_gene2:Condition1:1.0,0.4316875755038741,0.1237458124999992
Mobile_gene2:Condition1:2.0,-0.5929758653632471,-0.2589901675000003
Mobile_gene2:Condition2:1.0,0.2579926148778681,0.1057038724999994
Mobile_gene2:Condition2:2.0,-0.415811450807519,0.0325027425000001
Mobile_gene2:Condition2:3.0,0.2327075750320348,0.0509034824999989
Mobile_gene2:Condition2:4.0,-0.0748887393873767,-0.1891100975000004
Muconate:CJ522_fructose:1.0,-3.41471521997,2.3598709943333334
Muconate:CJ522_fructose:2.0,-3.255324886525892,1.192159235333333
Muconate:CJ522_fructose:3.0,0.4019090481136521,2.006267245333333
Muconate:CJ522_fructose_glucose:1.0,3.2970248990905144,2.7577125463333334
Muconate:CJ522_fructose_glucose:2.0,4.22243610048054,0.908151912333333
Muconate:CJ522_fructose_glucose:3.0,2.224001153143009,1.3959167473333332
Muconate:CJ522_fructose_glucose_gluconate:1.0,3.680594696773385,2.4742451503333336
Muconate:CJ522_fructose_glucose_gluconate:2.0,5.220294558429654,1.9751428173333336
Muconate:CJ522_fructose_glucose_gluconate:3.0,5.631297614096454,2.539379912333333
Muconate:CJ522_glucose_gluconate:1.0,1.0653215977863155,0.7816078383333331
Muconate:CJ522_glucose_gluconate:2.0,1.0794621096715786,0.2703290783333334
Muconate:CJ522_glucose_gluconate:3.0,0.8627552194078082,0.6257813363333331
Muconate:CJ522_gluconate:1.0,1.0828858123286698,2.7921555753333336
Muconate:CJ522_gluconate:2.0,-4.473126813690724,2.9197431663333338
Muconate:CJ522_gluconate:3.0,0.6712034173141965,2.1588222663333334
Muconate:CJ522_glucose:1.0,-1.4786028870745236,4.457229630333334
Muconate:CJ522_glucose:2.0,-3.42152516588402,4.957851887333334
Muconate:CJ522_glucose:3.0,-1.3068899687145394,4.397015210333334
Muconate:GB032_fructose:1.0,-2.768517885618871,2.369545919333333
Muconate:GB032_fructose:2.0,-2.759504357559446,1.9830775123333333
Muconate:GB032_fructose:3.0,-1.5049044747689024,2.0235162253333336
Muconate:GB032_fructose_glucose:1.0,3.1338591067454176,3.3918263423333337
Muconate:GB032_fructose_glucose:2.0,1.3963922145676153,3.4669588363333337
Muconate:GB032_fructose_glucose:3.0,0.1503854140827133,3.3243228423333337
Muconate:GB032_fructose_glucose_gluconate:1.0,3.418595555501953,1.952369141333333
Muconate:GB032_fructose_glucose_gluconate:2.0,3.5880257185754805,1.7195200603333336
Muconate:GB032_fructose_glucose_gluconate:3.0,2.174852131593452,1.5233994073333332
Muconate:GB032_glucose_gluconate:1.0,-4.432039681858632,2.053321393333334
Muconate:GB032_glucose_gluconate:2.0,-2.4652990544010813,0.6702847613333334
Muconate:GB032_glucose_gluconate:3.0,-1.1245330919436596,0.5103599173333335
Muconate:GB032_gluconate:1.0,-3.1523969462323187,2.4580689183333333
Muconate:GB032_gluconate:2.0,1.064808045112078,2.7270271483333333
Muconate:GB032_gluconate:3.0,-2.819578588863474,1.9812095963333327
Muconate:GB032_glucose:1.0,-4.23671898657992,4.187197111333333
Muconate:GB032_glucose:2.0,-6.972863633944707,4.294356730333334
Muconate:GB032_glucose:3.0,-5.559101110434788,3.952434148333334
Muconate:GB045_fructose:1.0,-3.4684340704866248,2.3416734263333336
Muconate:GB045_fructose:2.0,-3.1859888787653894,1.6123828133333338
Muconate:GB045_fructose:3.0,-1.840833524809098,1.9724004423333332
Muconate:GB045_fructose_glucose:1.0,3.7485523815967534,3.290346469333333
Muconate:GB045_fructose_glucose:2.0,4.838786037507115,3.743707444333334
Muconate:GB045_fructose_glucose_gluconate:1.0,0.4993960803183992,2.1247414903333337
Muconate:GB045_fructose_glucose_gluconate:2.0,1.1355520209978758,0.9287995803333337
Muconate:GB045_fructose_glucose_gluconate:3.0,-1.3790697182581482,0.6482587603333338
Muconate:GB045_glucose_gluconate:1.0,-2.738711314008707,0.7507280563333336
Muconate:GB045_glucose_gluconate:2.0,-0.450852140403442,0.7016597593333338
Muconate:GB045_glucose_gluconate:3.0,-3.069989387855188,0.8316895353333336
Muconate:GB045_gluconate:1.0,-2.173079463536294,-0.9751405926666664
Muconate:GB045_gluconate:2.0,-2.6481672464260315,-0.5588447596666666
Muconate:GB045_gluconate:3.0,-2.369372249798753,-0.4461681976666667
Muconate:GB045_glucose:1.0,2.3279152242498964,5.565769769333334
Muconate:GB045_glucose:2.0,2.960029364133644,5.472449456333333
Muconate:GB045_glucose:3.0,3.8467437812311176,5.223636166333334
Muconate:GB062_fructose:1.0,-0.2904195043292326,4.391300235333334
Muconate:GB062_fructose:2.0,-2.558084628788155,4.374491964333334
Muconate:GB062_fructose:3.0,-0.786441178048134,4.944164944333334
Muconate:GB062_fructose_glucose:1.0,1.5968056155199302,3.210132664333333
Muconate:GB062_fructose_glucose:2.0,3.103219685776708,2.9171295723333333
Muconate:GB062_fructose_glucose:3.0,1.8961669009069853,2.5790296033333333
Muconate:GB062_fructose_glucose_gluconate:1.0,2.3614537663255213,0.507969397333333
Muconate:GB062_fructose_glucose_gluconate:2.0,1.074505117088386,1.6274721353333337
Muconate:GB062_fructose_glucose_gluconate:3.0,3.272843023173061,0.8113497903333333
Muconate:GB062_glucose_gluconate:1.0,-0.0771334953347445,2.278420247333333
Muconate:GB062_glucose_gluconate:2.0,0.3026761835112667,2.7038931723333337
Muconate:GB062_glucose_gluconate:3.0,-0.0931512541238047,1.3451237123333333
Muconate:GB062_gluconate:1.0,1.4054899227031723,1.4427295263333335
Muconate:GB062_gluconate:2.0,1.3796242515536563,3.950441383333333
Muconate:GB062_gluconate:3.0,2.7919430338062585,1.9947018453333336
Muconate:GB062_glucose:1.0,2.2748247563972286,0.6138583333333334
Muconate:GB062_glucose:2.0,-4.396369739911004,2.434956639333333
Muconate:GB062_glucose:3.0,-3.3791462293459253,4.265153196333333
Muconate:KT2440_fructose:1.0,1.5604262355071072,4.803737330333334
Muconate:KT2440_fructose:2.0,-0.2131728482195123,4.693508677333334
Muconate:KT2440_fructose:3.0,-4.373308465515268,3.7247168243333335
Muconate:KT2440_fructose_glucose:1.0,-1.041475083962038,-0.8609003196666665
Muconate:KT2440_fructose_glucose:2.0,-2.346385265373784,-0.8372541376666667
Muconate:KT2440_fructose_glucose:3.0,-2.4239917466923497,-1.0224068656666665
Muconate:KT2440_fructose_glucose_gluconate:1.0,0.5453573276113369,0.7144069653333331
Muconate:KT2440_fructose_glucose_gluconate:2.0,0.1614115504989469,-1.7113533036666664
Muconate:KT2440_fructose_glucose_gluconate:3.0,0.0063399333485781,0.5393605713333334
Muconate:KT2440_glucose_gluconate:1.0,1.802917410353347,0.2372898623333337
Muconate:KT2440_glucose_gluconate:2.0,-0.6001369019660838,0.2782947053333333
Muconate:KT2440_glucose_gluconate:3.0,-0.3958488425908957,-0.4614863736666668
Muconate:KT2440_gluconate:1.0,3.1929542470929184,0.9339151353333331
Muconate:KT2440_gluconate:2.0,0.602630521518409,1.2461056603333334
Muconate:KT2440_gluconate:3.0,0.8566781035731467,-0.0788588956666664
Muconate:KT2440_glucose:1.0,0.9281187852808894,0.3958731913333335
Muconate:KT2440_glucose:2.0,0.1899938096733429,-0.2391274726666665
Muconate:KT2440_glucose:3.0,-1.118112595715597,-0.1567457186666665
Multistress:Control:1.0,-1.208397873141804,-0.0795643449999996
Multistress:Control:2.0,-1.208976705351321,-0.2878979579999998
Multistress:Control:3.0,2.4173745781956826,0.3674623029999999
Multistress:NaCl_7min:1.0,-2.0948790241926685,-0.502559926
Multistress:NaCl_60min:1.0,0.8790426094709181,-2.062928823
Multistress:NaCl_7min:2.0,-2.725053690772528,-0.5102027589999998
Multistress:NaCl_60min:2.0,0.4391261041399722,-1.696793574
Multistress:NaCl_7min:3.0,-1.2432908867620058,0.214792214
Multistress:NaCl_60min:3.0,0.5172108931823358,-2.129605775
Multistress:Imipenem_7min:1.0,-0.230352165455167,0.0309056860000005
Multistress:Imipenem_60min:1.0,4.197946420046652,3.856911626000001
Multistress:Imipenem_7min:2.0,-0.8538398791803785,0.7397537390000002
Multistress:Imipenem_60min:2.0,5.7560195203322735,3.38240722
Multistress:Imipenem_7min:3.0,0.4810296479571307,-0.1590541839999995
Multistress:Imipenem_60min:3.0,4.602592691952422,3.492610612
Multistress:H2O2_7min:1.0,-0.3431185872781956,2.298374108
Multistress:H2O2_60min:1.0,4.545474819735006,4.064508045
Multistress:H2O2_7min:2.0,-0.4828976508891698,1.8743067380000005
Multistress:H2O2_60min:2.0,2.573030866538555,4.0319868
Multistress:H2O2_7min:3.0,-0.98591871675635,2.435515458
Multistress:H2O2_60min:3.0,3.116176193513408,4.60067068
Myristic_acid:Control:1.0,0.6814593160441292,-0.2781379756666666
Myristic_acid:Control:2.0,-0.6770394205851027,0.0048662543333337
Myristic_acid:Control:3.0,-0.004419894535093,0.2732717213333338
Myristic_acid:Myristic_acid:1.0,1.4611523174169223,-0.6558474556666667
Myristic_acid:Myristic_acid:2.0,0.4153250867690799,-0.4691889256666663
Myristic_acid:Myristic_acid:3.0,0.6359617901713142,-0.3852843536666666
Phase:WT_Tr:1.0,0.3160783128193988,0.7616208464999996
Phase:WT_Tr:2.0,-0.4345973374583252,0.4443413434999996
Phase:WT_Ex:1.0,-0.1844713905843426,0.1730799794999997
Phase:WT_Ex:2.0,0.1844713902632363,-0.1730799794999997
Phase:WT_Tr:3.0,-3.173074605734153,2.5816438505
Phase:WT_Tr:4.0,-2.281015675603018,2.9293455095
Phase:WT_St:1.0,-0.0642351034454809,2.2742053295
Phase:WT_St:2.0,-1.7658989716226896,2.2827194005
RelA:Control:1.0,0.0814627787994476,0.016696157000001
RelA:Control:2.0,0.1234186547023155,-0.1070966509999991
RelA:Control:3.0,-0.2048814341319649,0.0904004940000007
RelA:Del_relA:1.0,-0.1045863095534469,0.805224990000001
RelA:Del_relA:2.0,-0.4345889974873772,0.4072942700000004
RelA:Del_relA:3.0,-0.1387581592016574,0.866347504000001
RelA:Del_relA_lignin:1.0,-0.4807896545774899,-0.1853036539999992
RelA:Del_relA_lignin:2.0,-0.9019486777094102,-0.0500971519999993
RelA:Del_relA_lignin:3.0,-0.6303696348302225,-0.3206869759999993
Zn:Zn_ion:1.0,-1.917786077675265,0.8225970806666671
Zn:Zn_ion:2.0,-2.183582159520688,0.8108878876666665
Zn:Zn_ion:3.0,-1.0924340151911889,0.8478245966666664
Zn:Control:1.0,0.0238032850260343,0.1926521906666671
Zn:Control:2.0,0.0131866468054905,-0.1915694363333333
Zn:Control:3.0,-0.0369899312524365,-0.0010827543333329
ZnO:Control:1.0,-0.6473539445153955,0.0182389704999996
ZnO:Control:2.0,0.64735394416684,-0.0182389705000005
ZnO:Nano:1.0,-0.0887185596435223,0.0370697844999998
ZnO:Nano:2.0,-0.2819040170862277,0.1267127814999993
ZnO:Nano:3.0,0.1472714466484081,-0.2615683705000009
ZnO:Zn_ion:1.0,-0.078420598123509,0.0465497474999994
ZnO:Zn_ion:2.0,-0.3879609573151223,0.2178783044999992
ZnO:Zn_ion:3.0,0.6400538603200142,-0.3661815415000005
