,A,RcnR
hot_tale__hot_ale10_30c__1,0.9384317601048086,0.12676560199999987
hot_tale__hot_ale10_30c__2,0.1166214411760805,0.17279762799999965
hot_tale__hot_ale10_37c__1,1.9035681118261856,-0.3371634160000001
hot_tale__hot_ale10_37c__2,1.9134772838274896,-0.18097195400000032
hot_tale__hot_ale10_44c__1,2.0953535452897936,0.5741302780000002
hot_tale__hot_ale10_44c__2,2.3789214127088263,0.9069667460000002
hot_tale__hot_ale16_30c__1,0.1282006755169996,-0.9318797530000004
hot_tale__hot_ale16_30c__2,0.6669131867025876,-0.5074425309999997
hot_tale__hot_ale16_37c__1,-0.0351046093997569,-0.8634518030000002
hot_tale__hot_ale16_37c__2,0.5817499870455152,-0.8111998299999996
hot_tale__hot_ale16_44c__1,1.4404457066794538,0.4949927600000006
hot_tale__hot_ale16_44c__2,1.4528714968683678,0.4984274269999984
pdhr_ale__pdhR-13_51__1,2.048940708411804,0.01867306099999944
pdhr_ale__pdhR-13_51__2,2.430625914902813,-0.11906535500000005
pdhr_ale__pdhR-14_46__1,1.080391327797824,0.5930492250000006
pdhr_ale__pdhR-14_46__2,0.4881745534532525,0.34307119799999963
pdhr_ale__pdhR-15_51__1,2.828105856830291,0.4934564879999997
pdhr_ale__pdhR-15_51__2,2.726219799999892,0.4458732879999996
pdhr_ale__pdhR-16_49__1,1.4977379209201809,0.20594764599999849
pdhr_ale__pdhR-16_49__2,0.2560956993196628,0.26632178199999945
tcs__del_atoC_LiAcet__1,1.3574382871741937,-0.5435125449999996
tcs__del_atoC_LiAcet__2,1.2835608031079089,-0.7226402170000004
tcs__del_atoC_LiCl__1,1.3952110553122017,-0.6605416880000003
tcs__del_atoC_LiCl__2,1.1307800092926903,-0.6268040450000001
tcs__del_atoC_m9__1,1.4887820499077122,-0.4413743859999997
tcs__del_atoC_m9__2,1.1967403107051386,-0.2944593270000002
tcs__del_baeR_etoh__1,3.627976906637212,-0.989613234000001
tcs__del_baeR_etoh__2,3.543352661057295,-0.8830921340000009
tcs__del_baeR_lb__1,0.6001161123095179,-1.3266227190000004
tcs__del_baeR_lb__2,1.09415882862262,-1.1314990810000003
tcs__del_btsR_01xlb__1,-8.263769739746213,-3.247151325
tcs__del_btsR_01xlb__2,-8.244379518321363,-2.6750004869999997
tcs__del_btsR_lb__1,-1.7055692009382792,-1.5431420120000006
tcs__del_btsR_lb__2,-1.9149785477255843,-1.6847460610000002
tcs__del_btsR_pyruvate__1,-7.495536901302993,-3.008597163
tcs__del_btsR_pyruvate__2,-7.858966750160987,-3.1219987600000003
tcs__del_cpxR_etoh__1,1.1697137343321984,-1.334962827
tcs__del_cpxR_etoh__2,1.6651606254333946,-0.7804367340000002
tcs__del_cpxR_lb__1,1.0826472605561366,-1.075584269000001
tcs__del_cpxR_lb__2,1.7100494391860392,-1.4512547840000003
tcs__del_cusR_CuSO4__1,-0.0793030579037205,-1.9242908409999997
tcs__del_cusR_CuSO4__2,-0.1429059649017476,-1.713105916
tcs__del_cusR_lb__1,-0.937097404469296,-2.228106873
tcs__del_cusR_lb__2,-0.7901891103797513,-1.8498647230000005
tcs__del_kdpE_01-kcl__1,-3.356312606187206,-1.561601047
tcs__del_kdpE_01-kcl__2,-3.5057776630266018,-1.7021419370000004
tcs__del_kdpE_115-kcl__1,-1.475595032469347,-1.9998667790000004
tcs__del_kdpE_115-kcl__2,-1.4206103516719275,-2.06431641
tcs__del_phoB_m9__1,1.5864714507244908,-0.17607085399999978
tcs__del_phoB_m9__2,1.1924794904416096,-0.17650279700000038
tcs__del_phoB_m9p__1,3.2186993274336437,0.283479968
tcs__del_phoB_m9p__2,3.3169586693238817,0.2228352779999998
tcs__del_rcsB_etoh__1,1.5639632828571302,-0.10807468800000032
tcs__del_rcsB_etoh__2,1.9129075407786371,-0.010528640999999615
tcs__del_rcsB_lb__1,-1.9037051081997187,-1.4795279540000008
tcs__del_rcsB_lb__2,-2.05461961152042,-1.7271513840000008
tcs__del_zraR_lb__1,-2.420821306938256,-1.936548954
tcs__del_zraR_lb__2,-2.6041362026658312,-1.8204215670000004
tcs__del_zraR_zncl2__1,-2.755202002604134,-1.7233795380000003
tcs__del_zraR_zncl2__2,-2.111314657673278,-1.4826639549999996
tcs__wt_01-kcl__1,-2.759808756787023,-1.864070868
tcs__wt_01-kcl__2,-3.121666530946764,-1.932279229
tcs__wt_01xlb__1,-7.435501272688595,-2.6478821120000005
tcs__wt_01xlb__2,-7.168326820355112,-2.676448205
tcs__wt_115-kcl__1,-2.335451881215259,-1.94983064
tcs__wt_115-kcl__2,-1.884086066002302,-1.968923611
tcs__wt_CuSO4__1,-1.3190843257200096,-1.9448035400000008
tcs__wt_CuSO4__2,-1.2803511878376437,-2.0801301910000003
tcs__wt_etoh__1,-0.3315393161698284,-0.7712264520000005
tcs__wt_etoh__2,-0.580634850272968,-0.4079293169999998
tcs__wt_lb__1,-0.892351856670383,-1.121378914000001
tcs__wt_lb__2,-1.1051684088010998,-0.883538508
tcs__wt_LiAcet__1,2.5907507946589705,-0.5513814960000003
tcs__wt_LiAcet__2,1.366271713308425,-0.7226962009999998
tcs__wt_LiCl__1,1.8445708155084248,-0.3323429720000002
tcs__wt_LiCl__2,1.858438516113897,-0.4612394479999997
tcs__wt_m9p__1,2.756216771312291,0.4852842879999999
tcs__wt_m9p__2,2.9105764393461184,0.4403106889999995
tcs__wt_pyr__1,-6.3260399393661215,-1.4408975680000005
tcs__wt_pyr__2,-6.153118646798205,-1.249810707
tcs__wt_zncl2__1,-1.0066675911005838,-1.5830985519999998
tcs__wt_zncl2__2,-1.0858062258741343,-1.81750099
ros_tale__0_0_0pq__1,1.8337686083581168,-0.4696903380000004
ros_tale__0_0_0pq__2,1.0726856109754028,-0.537551124000001
ros_tale__0_0_250pq__1,0.015002843317902,0.5323507150000006
ros_tale__0_0_250pq__2,0.2048734346118119,0.4167489790000003
ros_tale__1_mid_250pq__1,0.9765434681230428,-0.2536602549999998
ros_tale__1_mid_250pq__2,0.9459492540941898,-0.10905336800000054
ros_tale__1_0_0pq__3,1.402763727911416,-0.6284415590000005
ros_tale__1_0_0pq__4,1.1543966671612,-0.4440871149999994
ros_tale__1_0_250pq__1,1.529512675432499,-0.7148177790000005
ros_tale__1_0_250pq__2,1.6813486800337862,-0.6472540699999998
ros_tale__1_0_750pq__1,2.375603182273794,0.4449466539999998
ros_tale__1_0_750pq__2,2.5262980475507826,0.7403192400000007
ros_tale__1_1_0pq__1,1.9459388383072704,0.8114241869999983
ros_tale__1_1_0pq__2,2.060867814952131,0.8150829239999995
ros_tale__1_1_250pq__1,3.1518955377846263,1.0856362940000004
ros_tale__1_1_250pq__2,3.82366784565745,0.98351379
ros_tale__1_1_750pq__1,3.9457392894060073,1.2692157280000007
ros_tale__1_1_750pq__2,4.384975402380372,1.0961460499999998
ros_tale__1_2_0pq__1,3.4179057531201367,0.6462781659999992
ros_tale__1_2_0pq__2,0.9723227154078892,0.04711057099999927
ros_tale__1_2_250pq__1,3.519623744227836,0.7142143230000002
ros_tale__1_2_250pq__2,4.632939977212125,0.7024078439999997
ros_tale__1_2_750pq__1,3.596555548383215,0.43852004500000064
ros_tale__1_2_750pq__2,3.5106926815180453,0.8207999040000002
ros_tale__1_3_0pq__1,6.491852661507978,0.9814481609999994
ros_tale__1_3_0pq__2,6.544983165833585,0.9343906640000004
ros_tale__1_3_250pq__1,3.0620269963837377,-0.006098259999999911
ros_tale__1_3_250pq__2,3.377167731130238,0.5639340969999997
ros_tale__1_3_250pq__3,3.608961366497583,0.8121156019999995
ros_tale__1_3_250pq__4,3.528944262983002,0.9661121379999996
ros_tale__1_3_750pq__1,4.444888776244889,0.9566992419999992
ros_tale__1_3_750pq__2,3.835476643044048,0.7372932259999985
ros_tale__1_4_0pq__1,6.124079973113947,1.0501091870000003
ros_tale__1_4_0pq__2,6.474699604603378,1.1770124810000002
ros_tale__1_4_250pq__1,4.240649084749776,0.8050561480000002
ros_tale__1_4_250pq__2,5.484717517887648,1.310860429
ros_tale__1_4_750pq__1,4.553765667784727,0.8439255390000007
ros_tale__1_4_750pq__2,4.40613507860904,0.6536700159999995
ros_tale__1_4_750pq__3,2.987058132039797,1.083117656999999
ros_tale__1_4_750pq__4,2.2346948449837694,0.8872356209999985
ros_tale__2_mid_250pq__1,0.7824080446769895,0.4059121379999997
ros_tale__2_mid_250pq__2,0.4948392175636796,-0.0693292259999998
ros_tale__2_0_0pq__1,1.6477715808154458,0.4913555479999996
ros_tale__2_0_0pq__2,1.9771753822613427,0.5143952819999997
ros_tale__2_0_250pq__1,1.640932117968927,-1.12087876
ros_tale__2_0_250pq__2,1.0310943748613168,-1.0503104849999998
ros_tale__2_0_750pq__1,2.1883295609246693,1.3589716650000003
ros_tale__2_0_750pq__2,2.3636368144435624,1.4763692640000006
ros_tale__2_1_0pq__1,-2.6074385845557377,-0.047679429999999634
ros_tale__2_1_0pq__2,-3.3810499328520387,-1.006561038
ros_tale__2_1_250pq__1,2.3570148824738757,0.233735394
ros_tale__2_1_250pq__2,1.6995601222854857,0.0881517650000001
ros_tale__2_1_750pq__1,1.444924560169994,0.22836542800000004
ros_tale__2_1_750pq__2,2.009922879294694,0.2901104290000003
ros_tale__2_1_750pq__3,0.3162424471930484,0.2888001659999997
ros_tale__2_2_0pq__1,0.0745064693107498,1.0002734039999996
ros_tale__2_2_0pq__2,1.3222778312951369,0.8736412910000002
ros_tale__2_2_250pq__1,-0.1180918515515572,0.26766974799999943
ros_tale__2_2_250pq__2,0.1322566923448609,0.4254615140000002
ros_tale__2_2_750pq__1,0.6723415817190642,0.5040455009999985
ros_tale__2_2_750pq__2,-1.0117860267601888,0.4572098219999985
ros_tale__2_3_0pq__1,2.486475858009112,0.7811623209999992
ros_tale__2_3_0pq__2,3.277186311248337,0.9496167680000004
ros_tale__2_3_250pq__1,4.044739285003418,0.3665230359999985
ros_tale__2_3_250pq__2,2.3585689546518926,-0.5028818519999998
ros_tale__2_3_750pq__1,3.4778569156581693,0.5362573709999996
ros_tale__2_3_750pq__2,3.746949298778558,0.4912609080000001
ros_tale__3_0_0pq__1,0.6671949087417439,0.2318486640000001
ros_tale__3_0_0pq__2,1.2908400576922123,0.07216009900000131
ros_tale__3_0_250pq__1,2.1965020837142,0.6395409349999994
ros_tale__3_0_250pq__2,2.010668873477502,0.3444110069999997
ros_tale__3_0_750pq__1,1.6908096228462883,1.5037686739999998
ros_tale__3_0_750pq__2,3.0145163898059044,1.6594981929999992
ros_tale__3_1_0pq__1,-1.772413038780107,0.29420216400000143
ros_tale__3_1_0pq__2,-0.4847565409726268,0.6753635190000002
ros_tale__3_1_250pq__1,-1.3134896297453638,0.2489969089999997
ros_tale__3_1_250pq__2,-0.7135416443146826,0.4519996390000003
ros_tale__3_1_750pq__1,-1.3240822414282627,0.6857361429999997
ros_tale__3_1_750pq__2,-1.6295917894843022,0.22077116
ros_tale__3_2_0pq__1,-0.0490219198904569,-0.015397024000000313
ros_tale__3_2_0pq__2,0.1819886602790352,0.11002575799999993
ros_tale__3_2_0pq__3,0.1774219082728101,0.17255314099999894
ros_tale__3_2_0pq__4,0.2682915626052751,0.2625478759999993
ros_tale__3_2_250pq__1,1.5262681271624892,0.2600504750000008
ros_tale__3_2_250pq__2,1.4524179185815405,0.1667726329999999
ros_tale__3_2_750pq__1,0.2588093509007617,-0.0900786690000004
ros_tale__3_2_750pq__2,0.2975215289432577,0.05440429099999911
ros_tale__3_3_0pq__1,-1.3656637755477086,0.3106108349999994
ros_tale__3_3_0pq__2,-1.0389910526941477,0.08439135400000009
ros_tale__3_3_0pq__3,-1.1525594884016863,0.2170227740000001
ros_tale__3_3_0pq__4,-0.7726275397814666,0.14914190599999966
ros_tale__3_3_250pq__1,-2.1394570743431647,0.16679535500000053
ros_tale__3_3_250pq__2,-2.670252720204269,-0.07879650400000049
ros_tale__3_3_750pq__1,-3.04948301130865,-0.911259287
ros_tale__3_3_750pq__2,-3.204285042374931,-0.6453380690000009
ros_tale__3_4_0pq__1,0.9586232425449952,-0.002660863000000013
ros_tale__3_4_0pq__2,0.5984076061148719,-0.05407670400000075
ros_tale__3_4_250pq__1,-0.5755189304526148,-0.029509522999999763
ros_tale__3_4_250pq__2,-1.134673589003955,-0.14160061900000098
ros_tale__3_4_750pq__1,0.0503954205605648,-0.25971687300000035
ros_tale__3_4_750pq__2,-0.6808787841883523,-0.3306104390000009
pcoli__atASMT_325G__1,1.2418194834163037,0.492864685999999
pcoli__atASMT_325G__2,1.4235975260331166,0.4418058300000007
pcoli__bpTDC__1,3.715671857616806,0.1712711389999999
pcoli__bpTDC__2,4.196606701219157,0.10295396799999956
pcoli__BRCA__1,2.65684478199125,0.2981366869999995
pcoli__BRCA__2,2.1348866915794917,0.3188290939999998
pcoli__BRCActrl__1,3.917576709405061,0.04460364199999845
pcoli__BRCActrl__2,4.153634546714096,0.13699915399999973
pcoli__BRCAswap__1,3.781061693020814,0.4985602669999985
pcoli__BRCAswap__2,3.665499687218531,0.5725293569999996
pcoli__btAANAT__1,2.6933476185870107,0.31209466500000005
pcoli__btAANAT__2,3.384494349891208,0.35015983699999964
pcoli__btASMT__1,3.096467000224977,-0.2008688030000005
pcoli__btASMT__2,2.720879445340865,0.03417917500000023
pcoli__CC1__1,1.4783148432551525,0.7837229569999984
pcoli__CC1__2,2.312977129323513,0.5085429659999985
pcoli__ccCOMT__1,1.9659989589977829,0.29002029199999946
pcoli__ccCOMT__2,2.206817151559538,0.10497305300000016
pcoli__ckDDC__1,1.8825059462438265,0.18866679000000008
pcoli__ckDDC__2,2.200490119071683,-0.04156283300000041
pcoli__CNTF_belt__1,2.8956650140462608,0.2814625100000008
pcoli__CNTF_belt__2,3.1318692515355937,-0.2673639699999999
pcoli__cobPNMT__1,1.7410924789908422,0.2707771679999995
pcoli__cobPNMT__2,1.4226207488980451,0.2455625909999997
pcoli__cvPhhB__1,1.102345741597654,0.27103023599999965
pcoli__cvPhhB__2,1.8521127970078024,0.33901812699999834
pcoli__ggAANAT__1,1.95112054542351,0.09237968099999973
pcoli__ggAANAT__2,1.5728426119155678,0.1563283050000006
pcoli__ggTPH__1,2.1257533281127965,0.5858075789999999
pcoli__ggTPH__2,1.5228075890491053,0.3917128139999999
pcoli__hsAANAT__1,1.8207815559246392,0.7895569259999995
pcoli__hsAANAT__2,2.050621796302709,0.8779138399999997
pcoli__hsASMT__1,2.98342796406063,0.39256697500000026
pcoli__hsASMT__2,3.267533154246291,0.4515166800000001
pcoli__hsPNMT_mb__1,1.7466598192785932,0.4437495909999996
pcoli__hsPNMT_mb__2,1.3883813532324725,0.3856253590000014
pcoli__hsTPH__1,1.7776861796488306,0.21839561
pcoli__hsTPH__2,2.522118081182221,0.3821891929999994
pcoli__hsTPH_E2K__1,4.506244982574311,0.32970933599999963
pcoli__hsTPH_E2K__2,5.061314180613272,0.4054521200000005
pcoli__hsTPH_E2K_N91I_P99C__1,2.757223451203119,0.2791718489999999
pcoli__hsTPH_E2K_N91I_P99C__2,1.4977021809380988,0.3483377789999995
pcoli__hsTPH_N158trunc__1,4.7265024816220444,0.09699942299999977
pcoli__hsTPH_N158trunc__2,5.0589035191018095,0.10334131699999992
pcoli__hsTPH_N174trunc__1,3.044312144186605,0.522085659
pcoli__hsTPH_N174trunc__2,4.424474136725639,0.4543885009999995
pcoli__hsTPH_Ntermtrunc__1,3.944885259550335,0.775531795
pcoli__hsTPH_Ntermtrunc__2,3.982266284209303,0.8141849790000002
pcoli__hsTPH1__1,3.0729102294463577,0.5070855450000007
pcoli__hsTPH1__2,3.0428088428382343,0.4138586959999993
pcoli__MBP__1,2.502202247004868,0.31801475299999993
pcoli__MBP__2,5.417706243784765,0.9354368819999994
pcoli__msCOMT__1,1.506726287486231,0.5207360750000003
pcoli__msCOMT__2,1.878470936255897,0.4844812640000002
pcoli__ocAANAT__1,2.116079865726704,0.2310038100000007
pcoli__ocAANAT__2,1.837257610454498,0.20140587900000015
pcoli__osTDC_K374H__1,3.5775618202973405,0.6919438950000005
pcoli__osTDC_K374H__2,3.4636001384771373,0.6908091789999995
pcoli__osTDC_K374L__1,2.364999704869192,0.20438765199999945
pcoli__osTDC_K374L__2,2.51393088663456,0.06995187099999978
pcoli__osTDC_K374Q__1,3.057182388663904,0.4705427159999998
pcoli__osTDC_K374Q__2,3.308213274260818,0.22962078599999905
pcoli__osTDC_L360V__1,3.708799790503282,0.2472723659999998
pcoli__osTDC_L360V__2,3.8900231582734928,0.12074194900000013
pcoli__pmTPH__1,1.6404382565396185,0.24334553000000006
pcoli__pmTPH__2,2.6665088639942645,0.36218194599999975
pcoli__RFC__1,0.5279012299610998,-0.0927134030000003
pcoli__RFC__2,0.8542243626125384,-0.014193981000000022
pcoli__RFCctrl__1,0.7310885855977451,1.4087667639999992
pcoli__RFCctrl__2,1.139680803280353,1.4563766659999988
pcoli__RFCnopause__1,1.576337055438138,1.3204627989999995
pcoli__RFCnopause__2,2.5898709657116177,0.8620110089999997
pcoli__RFCpluspause__1,2.676862555265098,0.35032677799999945
pcoli__RFCpluspause__2,2.750779045079181,0.2823439300000006
pcoli__rnCOMT_sol__1,1.8911671208596093,1.1282824379999994
pcoli__rnCOMT_sol__2,1.387179750690683,1.2894044659999988
pcoli__rnPNMT__1,3.17532360026005,0.17719391500000015
pcoli__rnPNMT__2,2.926040367180006,0.0800389379999995
pcoli__rnTDC__1,2.330487142473004,0.27805323000000026
pcoli__rnTDC__2,2.3622342718415648,0.2561614599999995
pcoli__rnTDC_trunc__1,2.781748306845849,0.610047153
pcoli__rnTDC_trunc__2,3.0088062032042515,0.5725051130000001
pcoli__saCOMT_T2A__1,2.204185436768068,0.6269885819999983
pcoli__saCOMT_T2A__2,2.2300851813669467,0.5562493500000008
pcoli__sfCOMT__1,2.052207960749932,0.05349249599999961
pcoli__sfCOMT__2,1.4144563848663845,0.11820077000000052
pcoli__sgAANAT_D63G__1,1.1014779519743214,0.4053445869999983
pcoli__sgAANAT_D63G__2,1.8062422426436493,-0.2217434770000004
pcoli__ssDDC__1,2.048577177326792,0.3989668050000006
pcoli__ssDDC__2,2.3805112318873074,0.5075753669999985
pcoli__TP53B__1,2.127471993467428,0.7229129959999998
pcoli__TP53B__2,2.28067034528667,0.9193332959999996
pcoli__WT__1,3.171772227297993,1.014942700999999
pcoli__WT__2,3.589747114036447,1.0987753679999999
cck__glu_ale4__1,-1.395095631837102,-1.2424180720000004
cck__glu_ale4__2,-0.4454684670104323,-1.6235505299999993
cck__cck_ale1__1,-1.5141028768957383,-2.357485145
cck__cck_ale1__2,-0.5784776025342377,-1.781638095
cck__cck_ale2__1,-1.8098430495281417,-2.375290656
cck__cck_ale2__2,-1.0368415472900847,-2.169437287
cck_pgi__gmos_delpgi__1,-3.705976462228223,-2.3870163600000005
cck_pgi__gmos_delpgi__2,-3.7245150929253095,-1.9140756750000003
cck_pgi__pgi_ale1__1,-3.94239420078888,-1.5379821849999995
cck_pgi__pgi_ale1__2,-2.455217745196543,-2.489836134
cck_pgi__pgi_ale2__2,-1.7437616662716784,-2.3429848090000003
cck_pgi__pgi_ale3__1,-3.706086725127011,-1.616756475
cck_pgi__pgi_ale3__2,-3.5803811647223127,-2.781650613
cck_pgi__pgi_ale4__1,-2.880778310992377,-1.5904741099999995
cck_pgi__pgi_ale4__2,-3.4186489256389434,-2.8695041619999997
cck_pgi__pgi_ale4__3,-2.8749726959442308,-2.5333134170000005
cck_pgi__pgi_ale5__1,-2.2196548366326234,-0.8723600349999998
cck_pgi__pgi_ale5__2,-2.5701309071835343,-1.3989708640000007
cck_pgi__pgi_ale6__1,-2.373470468184074,-0.7077122320000004
cck_pgi__pgi_ale6__2,-1.965994183261828,-1.5945954809999998
cck_pgi__pgi_ale7__1,-1.948567835420632,-0.3927349859999998
cck_pgi__pgi_ale7__2,-2.085715072875141,-1.704633846
cck_pgi__pgi_ale8__1,-1.65780069858101,-1.0036056860000002
cck_pgi__pgi_ale8__2,-2.0101155837752,-1.9017032630000008
cck_sdh__gmos_delsdhCB__1,-0.7653521615476715,-2.257170356
cck_sdh__gmos_delsdhCB__2,-0.2828463247800903,-2.288233003
cck_sdh__sdh_ale1__1,-1.2101105641710803,-1.5315010659999997
cck_sdh__sdh_ale1__2,-1.2537427080776142,-1.6467714339999997
cck_sdh__sdh_ale2__1,-0.0679111788434665,-1.2921646120000003
cck_sdh__sdh_ale3__2,-0.5042444836411106,-1.2573935709999997
cck_sdh__sdh_ale3__1,-1.0932133734630316,-2.1030068880000004
cck_sdh__sdh_ale3__3,-0.6684957807391471,-1.862879684
cck_pts__gmos_delptsHIcrr__2,-1.3544892625721836,-2.5215343160000003
cck_pts__gmos_delptsHIcrr__1,0.3381467743055154,-2.6660885160000003
cck_pts__pts_ale1__2,-1.2138561378054715,-1.0419560290000005
cck_pts__pts_ale1__1,-1.4264123577390424,-1.069477184000001
cck_pts__pts_ale2__2,0.1358284335109704,-1.2813371609999995
cck_pts__pts_ale2__1,-1.3296099611090806,-2.2120996670000004
cck_pts__pts_ale3__2,-1.4574998356849158,-1.8669016980000004
cck_pts__pts_ale3__1,-1.8655012415455177,-2.1344392240000003
cck_pts__pts_ale4__2,-0.2154319738947588,-1.5315611559999986
cck_pts__pts_ale4__1,0.2348313863510779,-1.3267379099999994
cck_gnd__gmos_delgnd__1,-0.0202371883272948,-2.8733837490000003
cck_gnd__gmos_delgnd__2,-1.1775265445933862,-2.8641529830000003
cck_gnd__gnd_ale1__1,-0.9999414853971696,-2.286118524
cck_gnd__gnd_ale1__2,-0.6502004170052024,-2.864410631
cck_gnd__gnd_ale2__1,0.1475694461151617,-1.428624652
cck_gnd__gnd_ale2__2,-1.339613979592615,-2.145402374
cck_gnd__gnd_ale3__1,0.5205586221383194,-1.1483646099999998
cck_gnd__gnd_ale3__2,-0.2098191728726637,-1.4329455590000002
cck_tpiA__gmos_deltpiA__1,-0.7600141915912617,-2.7664918500000004
cck_tpiA__gmos_deltpiA__2,-2.008049585565208,-2.424396733
cck_tpiA__tpiA_ale1__1,-1.812767701433806,-1.0731919130000005
cck_tpiA__tpiA_ale1__2,-0.7931920957112804,-0.3664577620000005
cck_tpiA__tpiA_ale2__1,-1.0307776239971438,-0.3801627549999997
cck_tpiA__tpiA_ale2__2,-2.3226639446305204,-1.1197940810000002
cck_tpiA__tpiA_ale3__1,-1.3217343007134776,-0.6932077640000003
cck_tpiA__tpiA_ale3__2,-0.2379603845050846,-0.7582155960000003
cck_tpiA__tpiA_ale4__1,-2.4504457983365784,-0.985355439000001
cck_tpiA__tpiA_ale4__2,-2.730069453653536,-1.3666614999999993
acid_tale__acid_ale1_pH7__1,-0.799372468236802,-1.025912045
acid_tale__acid_ale1_pH7__2,-1.016340691117308,-1.1419727190000009
acid_tale__acid_ale1_pH5__1,1.7093901580733963,-1.4024012490000004
acid_tale__acid_ale1_pH5__2,1.423303521578384,-1.2683477570000001
acid_tale__acid_ale2_pH7__1,-0.9392757153483248,-0.9870239109999996
acid_tale__acid_ale2_pH7__2,-0.9545443056706476,-1.2097208620000002
acid_tale__acid_ale2_pH5__1,0.0686437277797839,-0.7836138340000005
acid_tale__acid_ale2_pH5__2,3.108578349779312,-1.1303554740000008
acid_tale__low_Mg_ale_pH7__1,-0.7028167321140378,-1.109687826
acid_tale__low_Mg_ale_pH7__2,-1.3268040676367912,-1.4184213840000002
acid_tale__low_Mg_ale_pH5__1,0.5484008447607261,-1.0645628719999998
acid_tale__low_Mg_ale_pH5__2,0.3322481199634746,-0.9719252590000008
acid_tale__MES_ale_pH7__1,-0.6240493460290287,-1.351528633
acid_tale__MES_ale_pH7__2,-0.9821376140629534,-1.298367603
acid_tale__MES_ale_pH5__1,-0.4517083638383041,-1.23367602
acid_tale__MES_ale_pH5__2,0.4278032708061854,-0.932579465
acid_tale__gmos_pH7__1,-0.2941261481578023,-1.170974803
acid_tale__gmos_pH7__2,-0.9208194607376656,-1.093850701
acid_tale__gmos_pH5__1,-0.5023751839228365,-1.1154921530000017
acid_tale__gmos_pH5__2,-0.3766344351622289,-0.8782646869999997
adnB__wt_adn__1,1.821699999106532,0.5346732240000014
adnB__wt_adn__2,0.8606241299185293,-0.3688355740000002
adnB__delydhB_adn__1,3.0916371693519014,0.4652557540000002
adnB__delydhB_adn__2,1.7311434791581648,0.8034824809999996
ytf2__wt_glc__1,2.446218659483711,0.6617504040000002
ytf2__wt_glc__2,2.821515009685005,1.175481605
ytf2__ybcM_glc__1,3.779857100051719,0.12324371000000055
ytf2__ybcM_glc__2,3.6502537532333794,0.12856683699999838
ytf2__ydhB_glc__1,2.433382257381001,0.461317585999999
ytf2__ydhB_glc__2,2.3870889846482872,0.7053543739999997
ytf2__yfeC_glc__1,2.6296819526952087,0.6847921219999984
ytf2__yfeC_glc__2,2.131175088420993,0.4692050189999994
ytf2__yciT_glc__1,2.942855936155753,0.8447625059999986
ytf2__yciT_glc__2,2.684083301950623,0.7534791030000001
ytf2__ydiZ_glc__1,3.014300253530651,0.5540420049999994
ytf2__ydiZ_glc__2,3.078356106329517,0.7388801150000006
ytf2__ynfL_glc__1,3.8019365549361033,0.9889279690000006
ytf2__ynfL_glc__2,3.5163148156826898,0.9413466499999998
ytf3__wt_glc2__1,0.7899182598927509,0.1367129519999999
ytf3__wt_glc2__2,0.7462344814575037,-0.06129874499999932
ytf3__wt_pH7_lactate__1,0.9009315494074086,-0.1820503249999996
ytf3__wt_pH7_lactate__2,0.7042906428550189,-0.2629987830000005
ytf3__wt_pH55_lactate__1,0.7148535535993181,-0.6717326420000003
ytf3__wt_pH55_lactate__2,0.7166102821523711,-0.4553151399999997
ytf3__wt_pH55_HCl__1,-0.3674075986593829,-0.5014910979999998
ytf3__wt_pH55_HCl__2,-0.1188370644907985,-0.3003008690000009
ytf3__dyieP_pH7__1,1.0151620026012025,0.1198897480000003
ytf3__dyieP_pH7__2,1.239288202564123,0.18509109399999968
ytf3__dyieP_pH55__1,0.2674006781633944,-0.3815994630000006
ytf3__dyieP_pH55__2,0.4729697163129862,-0.3809029329999998
minicoli__aldA_f1c2__1,1.0295852934100136,-0.10023766174164273
minicoli__aldA_minE__1,2.3784580039763608,0.16149393639308762
minicoli__mg1655_glc__1,-1.2053102699507328,0.0031896751607431995
minicoli__mg1655_glc__2,-0.969683172584879,0.04924553775799545
minicoli__minE_cyt__1,0.1424111435657092,0.8308915005527577
minicoli__minE_cyt__2,0.1819487105966212,0.8703754045928259
minicoli__minE_fruc__1,1.3408756760164435,0.9939889405324056
minicoli__minE_fruc__2,1.256402860160138,1.0632208996180932
minicoli__minE_glc__1,1.2062455805757468,0.8031870339169824
minicoli__minE_glc__2,1.313031101404006,0.8334665071275662
minicoli__minE_glyc__1,-0.3803163928062447,1.248826549931124
minicoli__minE_glyc__2,-1.093254563578682,0.8304038813977925
minicoli__minE_Fe_starve__1,-5.267540474480249,-1.6889832779738807
minicoli__minE_Fe_starve__2,-6.404066148895348,-2.099374776948663
minicoli__minE_LB__1,-1.734291471783483,-1.6168968075106367
minicoli__minE_LB__2,-1.903524887176852,-2.277955693356958
minicoli__minE_N_starve__1,2.0906082695395205,1.6353636009119317
minicoli__minE_N_starve__2,1.832818107616536,1.5085615460771216
minicoli__minE_osm__1,-0.0674872930920428,1.0245524587132309
minicoli__minE_osm__2,-0.3932399829803548,0.9296978696053788
minicoli__minE_ph5__1,-0.4295010957036078,0.7287548873683907
minicoli__minE_ph5__2,-0.1526859131740691,0.6123032410010865
minicoli__minE-pyr__1,-0.2342743377905461,0.9111990469658462
minicoli__minE-pyr__2,-1.9757904303366447,0.7856713524026588
minicoli__minE_sorb__1,1.1213025708976132,1.23218662555821
minicoli__minE_sorb__2,0.5740808822780735,1.0408346291862056
