,A,PyrR
tcs__del_btsR_pyruvate__2,0.7607851005,0.7868547905000001
tcs__del_cpxR_etoh__1,5.9088014986,0.1792411925
tcs__del_cpxR_etoh__2,5.5666440699,0.44101250750000004
tcs__del_cpxR_lb__1,0.4038044779,0.7041753165
tcs__del_cpxR_lb__2,0.3306556497,0.5390740625
tcs__del_cusR_CuSO4__1,-0.6047971635,0.2857770115
tcs__del_cusR_CuSO4__2,-0.8990952921,0.4530936285
tcs__del_cusR_lb__1,1.0607841271,0.4478650065
tcs__del_cusR_lb__2,1.2090664335,0.4613282175
tcs__del_kdpE_01-kcl__1,1.0349063285,0.6325640555
tcs__del_kdpE_01-kcl__2,1.222324124,0.5744050855
tcs__del_kdpE_115-kcl__1,0.7745584016,0.3888571665
tcs__del_kdpE_115-kcl__2,0.9391741082,0.29460728550000004
tcs__del_phoB_m9__1,0.3726493766,0.3897344795
tcs__del_phoB_m9__2,0.4490340995,0.37561391050000004
tcs__del_phoB_m9p__1,0.07807853590000001,-0.5874963825
tcs__del_phoB_m9p__2,-0.0084605094,-0.5046312735
tcs__del_rcsB_etoh__1,3.7506293972,0.5443625775
tcs__del_rcsB_etoh__2,3.8543700599,0.7163215535
tcs__del_rcsB_lb__1,0.1067474333,0.6540421745
tcs__del_rcsB_lb__2,-0.6821113629000001,0.5272849325
tcs__del_zraR_lb__1,9.541075048,-0.23843463850000002
tcs__del_zraR_lb__2,9.6822057903,-0.1278390055
tcs__del_zraR_zncl2__1,5.9980217517,0.9039239665000001
tcs__del_zraR_zncl2__2,5.581289444,0.7818853135
tcs__wt_01-kcl__1,1.8215559247000002,0.7862513225000001
tcs__wt_01-kcl__2,1.6203878256,0.8075581245
tcs__wt_01xlb__1,0.5525144708,0.9893096765
tcs__wt_01xlb__2,0.7580552764,0.9195153095
tcs__wt_115-kcl__1,1.4040178695,0.5701405395
tcs__wt_115-kcl__2,1.1875199691,0.46380812050000003
tcs__wt_CuSO4__1,-0.6356222195,-0.13549542650000002
tcs__wt_CuSO4__2,-0.3387835967,0.2142143695
tcs__wt_etoh__1,3.3173495636,0.8886812495
tcs__wt_etoh__2,3.5490568214,1.0486102965
tcs__wt_lb__1,1.2578899435,0.2839529585
tcs__wt_lb__2,0.6363214798,0.2915215265
tcs__wt_LiAcet__1,-0.3712139897,0.4830048115
tcs__wt_LiAcet__2,0.42841190960000003,0.6084749975
tcs__wt_LiCl__1,0.1546163757,0.5527406055
tcs__wt_LiCl__2,0.1505640501,0.5314712985
tcs__wt_m9p__1,0.9567164774,-0.7232123615
tcs__wt_m9p__2,0.8097596063,-0.7159970845
tcs__wt_pyr__1,0.2611479,1.0536708125
tcs__wt_pyr__2,0.3592869555,1.0746332885
tcs__wt_zncl2__1,9.4578083995,0.2734296795
tcs__wt_zncl2__2,9.4541331349,0.30685087250000004
ros_tale__1_112_0pq__1,3.6639476881,0.5087453935
ros_tale__1_112_0pq__2,7.7362302261,0.6559223635
ros_tale__1_112_250pq__1,12.4098311552,0.2434749195
ros_tale__1_112_250pq__2,11.1260505463,0.35849224350000003
ros_tale__1_112_750pq__1,11.1653272242,0.3401374615
ros_tale__1_112_750pq__2,11.1334176643,0.6840727205
ros_tale__1_112_750pq__3,10.8966039517,0.5202436655
ros_tale__3_76_0pq__1,9.0670287376,-0.08507938250000001
ros_tale__3_76_0pq__2,8.9020247581,-0.2549732755
ros_tale__3_76_0pq__3,9.1769532422,-0.1819400075
ros_tale__3_76_0pq__4,9.2620615109,-0.15531711950000002
ros_tale__3_76_250pq__1,11.6487036291,-0.2909014515
ros_tale__3_76_250pq__2,12.1150289025,-0.3026868915
ros_tale__3_76_750pq__1,12.4831371391,-0.2745234935
ros_tale__3_76_750pq__2,12.5171345184,-0.20749707950000001
ros_tale__7_103_0pq__1,10.2026190547,-0.2579862865
ros_tale__7_103_0pq__2,11.4098640239,0.1644716245
ros_tale__7_103_0pq__3,10.3010845181,-0.0420290495
ros_tale__7_103_0pq__4,11.4581416372,0.28929332750000003
ros_tale__7_103_250pq__1,9.0957706732,-0.3180229215
ros_tale__7_103_250pq__2,9.4244268104,-0.15356279650000002
ros_tale__7_103_750pq__1,9.9386459576,-0.1234685055
ros_tale__7_103_750pq__2,9.6014307475,-0.44397116750000004
ros_tale__9_77_0pq__1,11.809599628299999,-0.5895943255
ros_tale__9_77_0pq__2,11.3344805023,-0.2547645355
ros_tale__9_77_250pq__1,12.2733458113,-0.7040735055
ros_tale__9_77_250pq__2,11.9962032286,-0.6869501555
ros_tale__9_77_750pq__1,11.7981922553,-0.3290422595
ros_tale__9_77_750pq__2,12.5002394373,-0.5442935855000001
ros_tale__11_83_0pq__1,6.0767389962,0.3926557565
ros_tale__11_83_0pq__2,6.1536558735,0.5165816865
ros_tale__11_83_250pq__1,5.8119098399,0.3851869475
ros_tale__11_83_250pq__2,5.8877330943,0.4091608565
ros_tale__11_83_750pq__1,5.908947111,0.3067841875
ros_tale__11_83_750pq__2,5.6238700576,0.4718423995
ros_tale__13_87_0pq__1,1.7825747767,-0.08611706050000001
ros_tale__13_87_0pq__2,1.2108085535,0.0404802135
ros_tale__13_87_250pq__1,1.2894953073,0.2671085205
ros_tale__13_87_250pq__2,1.2796301498,0.11774957450000001
ros_tale__13_87_750pq__1,1.2336801856,0.25605612850000004
ros_tale__13_87_750pq__2,1.2173685584,0.12000632650000001
ros_tale__14_27_0pq__1,1.6811520804,0.07070831550000001
ros_tale__14_27_0pq__2,1.9938377815,-0.0431647205
ros_tale__14_27_250pq__1,0.2966993167,-0.029003142500000002
ros_tale__14_27_250pq__2,0.8253275662,0.2774154165
ros_tale__14_27_750pq__1,1.899260968,0.3995459945
ros_tale__14_27_750pq__2,1.8477993424,0.2239905775
ros_tale__16_28_250pq__1,6.8397710381,-0.1739748315
ros_tale__16_28_250pq__2,6.9173899369,-0.30846752850000003
ros_tale__16_32_0pq__1,1.2667083967,-0.1291540115
ros_tale__16_32_0pq__2,2.3714277493,0.0894605215
ros_tale__16_32_0pq__3,1.4836685637,-0.2552967935
ros_tale__16_32_0pq__4,1.6625970254,-0.1148310615
ros_tale__16_32_250pq__1,1.0814585577,-0.1127250065
ros_tale__16_32_250pq__2,0.40262486210000004,-0.0124138895
ros_tale__16_32_750pq__1,0.6443013988,-0.4150160365
ros_tale__16_32_750pq__2,1.2751612762,-0.5702578925
ros_tale__17_104_0pq__1,11.0744866395,0.4651970255
ros_tale__17_104_0pq__2,11.0050674126,0.5369148385
ros_tale__17_104_250pq__1,11.0041642387,0.18290596750000002
ros_tale__17_104_250pq__2,11.0197189225,0.3237059735
ros_tale__17_104_250pq__3,11.3055625129,0.6487902695000001
ros_tale__17_104_250pq__4,10.8132254013,-0.48005318150000004
ros_tale__17_104_750pq__1,10.3385536796,0.4089037655
ros_tale__17_104_750pq__2,10.2571639253,0.2761552225
ros_tale__18_24_250pq__1,4.0036183732,0.6353133985
ros_tale__18_24_250pq__2,3.9024878074,0.2606525225
ros_tale__18_36_0pq__1,9.7225795907,0.0939372245
ros_tale__18_36_0pq__2,10.9589835029,0.1574197085
ros_tale__18_36_0pq__3,4.1918614824,-0.033701245500000004
ros_tale__18_36_0pq__4,4.987043376,0.0567871135
ros_tale__18_36_250pq__1,5.4788240377,0.0427632375
ros_tale__18_36_250pq__2,5.8157488215,0.2145159535
ros_tale__18_36_750pq__1,11.4306718751,0.24942337750000002
ros_tale__18_36_750pq__2,11.7413195552,0.48686341450000004
ros_tale__19_91_0pq__1,11.9602862255,0.1752077595
ros_tale__19_91_0pq__2,11.1385159662,0.1410195015
ros_tale__19_91_250pq__1,10.3915562018,0.1400398945
ros_tale__19_91_250pq__2,10.865300919100001,0.49019968350000004
ros_tale__19_91_750pq__1,8.756361696999999,-0.1137657775
ros_tale__19_91_750pq__2,9.5061322647,0.3043142585
ros_tale__19_91_750pq__3,9.9342432326,-0.3498987945
ros_tale__19_91_750pq__4,10.7197693734,-0.3919826005
ros_tale__21_97_0pq__1,4.5341678385,-0.3210277915
ros_tale__21_97_0pq__2,7.3058164016,-0.34685341950000004
ros_tale__21_97_250pq__1,7.1481828923,-0.2392340895
ros_tale__21_97_250pq__2,9.3916020114,-0.3319941805
ros_tale__21_97_750pq__1,6.1205273104,-0.0363559355
ros_tale__21_97_750pq__2,8.4701821111,-0.3563001805
ros_tale__25_111_0pq__1,6.7983199551,0.5782064955
ros_tale__25_111_0pq__2,10.8550913722,0.9985924655
ros_tale__25_111_250pq__1,8.688103483999999,0.5316221315
ros_tale__25_111_250pq__2,11.6325679858,1.1572008745
ros_tale__25_111_750pq__1,11.0862283726,1.2070722295
ros_tale__25_111_750pq__2,12.4648668436,1.5257589805
ros_tale__29_119_0pq__1,11.2136402443,1.3465808235
ros_tale__29_119_0pq__2,11.1757282055,0.7554237525
ros_tale__29_119_250pq__1,10.0922834963,0.7453105545
ros_tale__29_119_250pq__2,11.1179772365,0.8319262225
ros_tale__29_119_750pq__1,10.3436112318,0.7630369985000001
ros_tale__29_119_750pq__2,10.0832410524,0.5042086605
ros_tale__ALE4_0pq__1,-0.34459361590000004,0.1592209835
ros_tale__ALE4_0pq__2,-0.3596396014,0.0866902855
ros_tale__ALE4_250pq__1,0.6522023158,1.6560051695
ros_tale__ALE4_250pq__2,0.7467099718,1.6237281745
pcoli__atASMT_325G__1,6.1528605822,0.4091923275
pcoli__atASMT_325G__2,5.8750542983,0.4854508945
pcoli__bpTDC__1,3.1903846727,0.3418527045
pcoli__bpTDC__2,2.9619047002,0.34298510050000003
pcoli__BRCA__1,2.4082118693,0.1988215325
pcoli__BRCA__2,2.5353661642,0.036472159500000004
pcoli__BRCActrl__1,5.6469104183,0.8613481895
pcoli__BRCActrl__2,5.942518572,0.9085605965
pcoli__BRCAswap__1,5.5549801852,0.6477297035
pcoli__BRCAswap__2,5.5879157734,0.7282689645
pcoli__btAANAT__1,6.2647157532,0.2868835815
pcoli__btAANAT__2,6.8476989696,0.3488652645
pcoli__btASMT__1,5.9536423648,0.4424055995
pcoli__btASMT__2,5.9710143434,0.6539939045000001
pcoli__CC1__1,5.0445352161,1.0364768315
pcoli__CC1__2,4.7482729936,0.9533726755
pcoli__ccCOMT__1,4.0884555176,0.3361001195
pcoli__ccCOMT__2,4.4950478651,0.6006832855
pcoli__ckDDC__1,5.8460718005,1.0157781865
pcoli__ckDDC__2,5.8194176021,1.0074062335
pcoli__CNTF_belt__1,4.6145131592,0.6665701195
pcoli__CNTF_belt__2,5.0381005088,0.8505076515000001
pcoli__cobPNMT__1,4.8022204044,0.5221250025
pcoli__cobPNMT__2,4.8151469209,0.5823242095
pcoli__cvPhhB__1,3.8417150920000003,0.5986308495
pcoli__cvPhhB__2,4.2299202126,0.6297369195
pcoli__ggAANAT__1,5.2252287395,0.3785513265
pcoli__ggAANAT__2,5.4081436588,0.2965825655
pcoli__ggTPH__1,5.355974202,0.28399390150000003
pcoli__ggTPH__2,5.3586117313,0.2537921465
pcoli__hsAANAT__1,6.5664918135,1.2349504075
pcoli__hsAANAT__2,4.9143872361,1.2448012195
pcoli__hsASMT__1,3.9488487908,0.2482300825
pcoli__hsASMT__2,3.6957129979000003,0.23376867950000002
pcoli__hsPNMT_mb__1,4.0913241143,0.4388018825
pcoli__hsPNMT_mb__2,4.4882346866,0.41302787150000003
pcoli__hsTPH__1,4.7711564653,0.1836006855
pcoli__hsTPH__2,5.0743554835,0.0812322085
pcoli__hsTPH_E2K__1,7.2777171083,0.6420943785000001
pcoli__hsTPH_E2K__2,7.1771454969,0.8936302065
pcoli__hsTPH_E2K_N91I_P99C__1,4.4191729253,0.07610573450000001
pcoli__hsTPH_E2K_N91I_P99C__2,4.8369627165,-0.0016201035
pcoli__hsTPH_N158trunc__1,8.1951957205,0.6365838485
pcoli__hsTPH_N158trunc__2,8.0291393815,0.6944717985000001
pcoli__hsTPH_N174trunc__1,6.7576065083,0.3710560995
pcoli__hsTPH_N174trunc__2,7.3194104401,0.6206676875
pcoli__hsTPH_Ntermtrunc__1,-0.1763505386,1.2038925325
pcoli__hsTPH_Ntermtrunc__2,0.2464431352,0.9401566135
pcoli__hsTPH1__1,6.1980190197,0.7113719665
pcoli__hsTPH1__2,6.2221918791,0.7298199325
pcoli__MBP__1,-0.034024387,0.4866239245
pcoli__MBP__2,-0.5506843290000001,0.7795097995
pcoli__msCOMT__1,-0.3492586129,0.1736918745
pcoli__msCOMT__2,-0.6517222547,0.1453080415
pcoli__ocAANAT__1,5.2404077174,0.2034885465
pcoli__ocAANAT__2,5.2952114214,0.1567030755
pcoli__osTDC_K374H__1,-0.0165696512,1.0175244415
pcoli__osTDC_K374H__2,0.5587265379,1.0700926955
pcoli__osTDC_K374L__1,-1.2349161992,0.3766785475
pcoli__osTDC_K374L__2,-2.3547505975,0.4510406355
pcoli__osTDC_K374Q__1,6.1329622918,0.6060677425000001
pcoli__osTDC_K374Q__2,6.1644512153,0.6396774085
pcoli__osTDC_L360V__1,4.1696685328,0.2448069215
pcoli__osTDC_L360V__2,4.8936962549,0.3835546695
pcoli__pmTPH__1,1.060115547,0.0141069395
pcoli__pmTPH__2,-1.2177723055,0.0436837095
pcoli__RFC__1,5.9974531524,-0.2522029575
pcoli__RFC__2,6.2201156861,-0.1790088625
pcoli__RFCctrl__1,4.4555233979,1.0588393615
pcoli__RFCctrl__2,4.7959625925000005,1.0963934485
pcoli__RFCnopause__1,6.1164453105,1.0060098655
pcoli__RFCnopause__2,6.859432281,1.1588475915
pcoli__RFCpluspause__1,2.40555588,1.3205445815
pcoli__RFCpluspause__2,2.3619071178,1.4101525285
pcoli__rnCOMT_sol__1,5.6255668358,1.0766043655
pcoli__rnCOMT_sol__2,5.1696754537,1.1369340855
pcoli__rnPNMT__1,1.4018926760000001,0.1704327265
pcoli__rnPNMT__2,-1.2871565132,0.0723140375
pcoli__rnTDC__1,4.4215373699,0.2161998835
pcoli__rnTDC__2,5.0236680931,0.2840791045
pcoli__rnTDC_trunc__1,1.3249285771000001,0.5344492975
pcoli__rnTDC_trunc__2,1.0834569422,0.6735733825
pcoli__saCOMT_T2A__1,3.6796223142,0.4953461985
pcoli__saCOMT_T2A__2,4.2223246862,0.44435886550000003
pcoli__sfCOMT__1,5.1137529456,0.0434997935
pcoli__sfCOMT__2,5.0146506411,-0.1073652665
pcoli__sgAANAT_D63G__1,5.752375579,0.28123045150000003
pcoli__sgAANAT_D63G__2,5.7505968512,0.2661949595
pcoli__ssDDC__1,3.8876244003,0.3674732405
pcoli__ssDDC__2,3.8939018981,0.2962048465
pcoli__TP53B__1,5.2131378069,0.4505437935
pcoli__TP53B__2,5.609384244,0.5808629745
pcoli__WT__1,2.1202317057,1.2077754005
pcoli__WT__2,2.4735290349,1.2596482705
cck__glu_ale4__1,-1.0047738039,0.46799620750000004
cck__glu_ale4__2,-0.1967861175,-0.0204364115
cck__cck_ale1__1,-0.3104014779,-0.0259489335
cck__cck_ale1__2,-0.6750374525,-0.1542784265
cck__cck_ale2__1,0.250155228,-0.1861279925
cck__cck_ale2__2,-0.2654662832,-0.0118139225
cck_pgi__gmos_delpgi__1,0.6653753673,0.8124803395
cck_pgi__gmos_delpgi__2,0.6725588051,0.7199255795
cck_pgi__pgi_ale1__1,0.1552578943,0.41464034050000004
cck_pgi__pgi_ale1__2,-0.4095040887,0.2383579405
cck_pgi__pgi_ale2__2,-0.1055815315,0.5954833595
cck_pgi__pgi_ale3__1,-0.6327449663,0.38188707850000003
cck_pgi__pgi_ale3__2,0.0500846834,0.1662986515
cck_pgi__pgi_ale4__1,-0.6920721954,0.4621279675
cck_pgi__pgi_ale4__2,-0.11690069980000001,0.020693351500000002
cck_pgi__pgi_ale4__3,-0.1553708117,-0.1151895055
cck_pgi__pgi_ale5__1,-1.1599580624,0.3011647905
cck_pgi__pgi_ale5__2,-0.5629476651,0.0904064625
cck_pgi__pgi_ale6__1,-0.9536475343,0.2994723005
cck_pgi__pgi_ale6__2,-0.26738770230000003,0.2136693905
cck_pgi__pgi_ale7__1,-0.5693084178,0.2527877875
cck_pgi__pgi_ale7__2,-0.7742005899000001,0.27238240750000003
cck_pgi__pgi_ale8__1,-1.1292272233,0.006653000500000001
cck_pgi__pgi_ale8__2,-0.41096600440000003,-0.038561224500000005
cck_sdh__gmos_delsdhCB__1,4.8079705479,1.2727653635
cck_sdh__gmos_delsdhCB__2,0.7950499079000001,1.1572692755
cck_sdh__sdh_ale1__1,1.0375203897,0.8660372465
cck_sdh__sdh_ale1__2,0.8914007606000001,0.7043587575
cck_sdh__sdh_ale2__1,0.47935070560000004,0.4887964825
cck_sdh__sdh_ale3__2,-0.3876501283,0.6825637275
cck_sdh__sdh_ale3__1,0.6421874855,0.4594864195
cck_sdh__sdh_ale3__3,0.12443631270000001,0.3779831635
cck_pts__gmos_delptsHIcrr__2,0.16554961840000001,0.1475108115
cck_pts__gmos_delptsHIcrr__1,-0.1303702426,0.12942812950000002
cck_pts__pts_ale1__2,5.0978060885,0.6382913825000001
cck_pts__pts_ale1__1,5.0962984036,0.5084361975
cck_pts__pts_ale2__2,-0.23398610390000002,-0.4778524985
cck_pts__pts_ale2__1,-0.1196465763,-0.43064473750000004
cck_pts__pts_ale3__2,3.310685591,-0.7989864205
cck_pts__pts_ale3__1,3.1035522393,-0.6071817735
cck_pts__pts_ale4__2,0.2040153896,-0.2933264185
cck_pts__pts_ale4__1,-0.5058252566,-0.3463338465
cck_gnd__gmos_delgnd__1,6.4849385577,1.2147822585
cck_gnd__gmos_delgnd__2,6.5979562226,1.0517097865
cck_gnd__gnd_ale1__1,0.1902390343,-0.2849737795
cck_gnd__gnd_ale1__2,-0.3014551622,-0.0704245005
cck_gnd__gnd_ale2__1,0.033662745,-0.33241694250000003
cck_gnd__gnd_ale2__2,-0.2839971894,-0.20176008650000002
cck_gnd__gnd_ale3__1,-0.0085605809,-0.1992468565
cck_gnd__gnd_ale3__2,0.009696271900000001,-0.0704021355
cck_tpiA__gmos_deltpiA__1,-0.44532094510000003,0.2287197765
cck_tpiA__gmos_deltpiA__2,1.2567160192,0.3854179985
cck_tpiA__tpiA_ale1__1,0.45341755370000003,1.1091793205
cck_tpiA__tpiA_ale1__2,0.4055012984,1.0585471285
cck_tpiA__tpiA_ale2__1,-0.3641213202,0.6334350115
cck_tpiA__tpiA_ale2__2,0.0013011145,0.3190345365
cck_tpiA__tpiA_ale3__1,0.5040345687,1.1444482115
cck_tpiA__tpiA_ale3__2,0.8269576586,1.0556702725
cck_tpiA__tpiA_ale4__1,0.1353424296,0.5553090605000001
cck_tpiA__tpiA_ale4__2,0.1744150228,0.6327806735
acid_tale__acid_ale1_pH7__1,-0.060191308000000006,-0.06806656750000001
acid_tale__acid_ale1_pH7__2,-0.27812500560000003,-0.11994225750000001
acid_tale__acid_ale1_pH5__1,8.880438436,0.6288126215000001
acid_tale__acid_ale1_pH5__2,9.4743463988,0.6796841125
acid_tale__acid_ale2_pH7__1,-0.0688398573,-0.2537557355
acid_tale__acid_ale2_pH7__2,-0.6519219952,-0.23720056050000002
acid_tale__acid_ale2_pH5__1,2.6636085601,0.3398526385
acid_tale__acid_ale2_pH5__2,3.2400040755,-0.1536730825
acid_tale__low_Mg_ale_pH7__1,0.22545154620000002,0.0335177885
acid_tale__low_Mg_ale_pH7__2,0.7298960950000001,0.1382804725
acid_tale__low_Mg_ale_pH5__1,4.9936810389,0.7247107725
acid_tale__low_Mg_ale_pH5__2,5.0021821834,0.5749743705
acid_tale__MES_ale_pH7__1,-0.4909665824,0.12443354050000001
acid_tale__MES_ale_pH7__2,0.0978239082,0.1416835905
acid_tale__MES_ale_pH5__1,4.7116367005,0.6859573175
acid_tale__MES_ale_pH5__2,5.4813992538,1.0351477835
acid_tale__gmos_pH7__1,-0.1790616063,0.060716280500000004
acid_tale__gmos_pH7__2,-0.065803841,0.2478065265
acid_tale__gmos_pH5__1,5.0926829932,0.7573095175
acid_tale__gmos_pH5__2,5.4120274693,0.7354609065000001
adnB__wt_adn__1,1.855592165,0.8161479725
adnB__wt_adn__2,1.2286815713,0.7895846515
adnB__delydhB_adn__1,1.9987478163999999,1.0654339065
adnB__delydhB_adn__2,0.8073396945,0.7580138305
ytf2__wt_glc__1,0.1434410579,0.3552791055
ytf2__wt_glc__2,0.0540612803,0.4033735355
ytf2__ybcM_glc__1,1.2523052526,0.2378688095
ytf2__ybcM_glc__2,1.4265007509,0.0815510945
ytf2__ydhB_glc__1,1.0533306939,0.4653251365
ytf2__ydhB_glc__2,1.3896458269,0.3963562185
ytf2__yfeC_glc__1,1.7134359747999999,0.17901779750000002
ytf2__yfeC_glc__2,1.4797429594,0.34274352550000003
ytf2__yciT_glc__1,0.6226171338,0.1188538155
ytf2__yciT_glc__2,0.6439034617,0.3165848975
ytf2__ydiZ_glc__1,0.34442431630000003,-0.12425854850000001
ytf2__ydiZ_glc__2,0.6290070090000001,-0.0504505165
ytf2__ynfL_glc__1,0.5290159937,0.3197175875
ytf2__ynfL_glc__2,0.7258455426,0.3378574835
misc2__dellon_glc__1,0.5381594629,0.1855285485
misc2__dellon_glc__2,1.2045468367,-0.1912741725
ytf3__wt_glc2__1,-0.0052097921,0.2151784695
ytf3__wt_glc2__2,0.0030654781,0.0756870755
ytf3__wt_pH7_lactate__1,-0.017292261700000002,0.2159276645
ytf3__wt_pH7_lactate__2,-0.0924050136,0.1969285485
ytf3__wt_pH55_lactate__1,0.2754920521,0.39261383850000003
ytf3__wt_pH55_lactate__2,0.47393452340000003,0.4518143745
ytf3__wt_pH55_HCl__1,0.0340113239,0.3709333575
ytf3__wt_pH55_HCl__2,0.6128031457,0.49974393850000004
ytf3__dyieP_pH7__1,0.09399971600000001,0.1102545015
ytf3__dyieP_pH7__2,0.1041628088,0.1229981385
ytf3__dyieP_pH55__1,-0.0801913455,-0.0475797075
ytf3__dyieP_pH55__2,-0.6814760671,0.0507328505
