,A,GadX,RpoS
oxyR__oxyR_ale20_h2o2__1,-2.794824904476466,-0.5587236515000011,0.4613981220000003
oxyR__oxyR_ale20_h2o2__2,-2.7739179646611705,-0.6518127225000008,0.5234612819999995
svns_pgi__BmePgi24_15__1,-1.3696773625515413,-0.15438169750000075,1.1369064719999995
svns_pgi__BmePgi24_15__2,-1.2714945075326822,-0.10509354249999968,1.1069385319999991
svns_pgi__BmePgi24_26__1,-3.720128226086624,-0.7090673635,0.8895994619999996
svns_pgi__BmePgi24_26__2,-3.74761716944992,-0.7048534715000008,1.002864881999999
svns_pgi__BmePgi24_41__1,-2.2229884403357225,-0.39289340850000004,1.6661726019999996
svns_pgi__BmePgi24_41__2,-3.4919022751952284,-1.4875947045000002,0.7613875419999996
svns_pgi__BmePgi24_52__1,-3.4730513407059127,-0.6791849755000019,1.0737541220000004
svns_pgi__BmePgi24_52__2,-3.394704194542732,-1.0084784055,0.9053895819999996
svns_pgi__PaePgi2_34__1,-2.053733721060853,-1.0348139375,1.2781378019999998
svns_pgi__PaePgi2_34__2,-1.9293561153807048,-0.9523703495000008,1.2051609019999994
svns_pgi__PaePgi2_63__1,-1.9331702791552543,-1.2434492685,1.469231752000001
svns_pgi__PaePgi2_63__2,-2.1992033215422486,-1.0285970265,1.445767051999999
svns_pgi__PaePgi24_54__1,-3.763236793651836,-1.6844179355000002,0.914250742
svns_pgi__PaePgi24_54__2,-4.121589720771566,-1.6786213785,0.839892021999999
svns_pgi__PaePgi24_90__1,-3.811672649327668,-2.3910121185,0.6100121420000004
svns_pgi__PaePgi24_90__2,-4.1561663218745295,-2.0417512255000005,0.7799764519999997
abx_media__m9_ctrl__1,0.0353785273525953,1.7543605494999994,0.7806096119999992
abx_media__m9_ctrl__2,-0.5651155090154156,1.2785649095,0.9497699119999988
abx_media__rpmi_ctrl__1,-11.264961891754954,-2.5542012015000006,-2.400017440000001
abx_media__rpmi_ctrl__2,-11.159206818397948,-3.0858233294999997,-1.6442175950000006
abx_media__camhb_ctrl__1,-7.28179266433404,-2.8222592505,-2.412374071999998
abx_media__camhb_ctrl__2,-6.568990782121562,-3.5607856985,-2.437496206
abx_media__m9_mero__1,-3.4057534070871576,1.1793834155000005,0.113079119
abx_media__m9_mero__2,-2.0909773151836206,1.2867231864999995,0.5862508119999994
abx_media__rpmi_mero__1,-11.327703864204556,-3.1512241414999997,-2.4314786130000003
abx_media__rpmi_mero__2,-11.218151001046875,-3.2363759945000004,-2.200063945000001
abx_media__camhb_mero__1,-6.9835646968474085,-3.8070951395,-2.4793139040000005
abx_media__camhb_mero__2,-6.838743073275979,-3.9466018225,-2.4048321600000016
abx_media__m9_trisulf__1,-2.547464107881368,0.28291239650000044,0.903869492
abx_media__m9_trisulf__2,-2.500704769323243,-0.10773344850000033,1.065425372
abx_media__rpmi_trisulf__1,-7.582497285164192,-3.3159992445000004,-0.9703015790000008
abx_media__rpmi_trisulf__2,-7.308627577821299,-3.3844024244999997,-0.9225986909999992
abx_media__camhb_trisulf__1,-7.704222293843927,-3.8432497475000007,-1.4790119080000004
abx_media__camhb_trisulf__2,-7.746501120135747,-3.647958746500001,-1.4534089859999997
abx_media__m9_cef__1,-0.6038933483272527,0.8842419224999993,0.855176342
abx_media__m9_cef__2,-1.5545879259790298,0.6343994644999995,0.6537064219999991
abx_media__rpmi_cef__1,-5.285554889710238,-3.3793965905000007,-1.312759304
abx_media__rpmi_cef__2,-4.610486746268457,-3.469966539500001,-1.226735445000001
abx_media__camhb_cef__1,-5.816253865357004,-4.5628209695000015,-1.3960977040000009
abx_media__camhb_cef__2,-5.790825993999506,-4.1191546185000005,-1.3938405669999998
abx_media__m9_cipro__1,-1.3869878902962334,-0.3496679255000004,0.6878804820000006
abx_media__m9_cipro__2,-1.6511203714133451,-0.06078472250000023,0.7698332319999999
abx_media__rpmi_cipro__1,-3.277302955461639,-2.9914089545000007,-1.842582587
abx_media__rpmi_cipro__2,-2.882467963383881,-2.5756930475,-1.7561506809999994
abx_media__camhb_cipro__1,-6.197167681845189,-5.0575483215000006,-1.849872684
abx_media__camhb_cipro__2,-5.99025321059966,-4.7357063595,-1.7899657450000008
hot_tale__42c_ale3_30c__1,-5.717672715714808,-3.1895458985000005,-1.907963797
hot_tale__42c_ale3_30c__2,-6.649176878705807,-3.3054740445000004,-1.9449729080000004
hot_tale__42c_ale3_37c__1,-4.501907262286949,-3.4337416445000004,-1.4384919190000005
hot_tale__42c_ale3_37c__2,-5.345580690058699,-3.2745179155000006,-1.577854685
hot_tale__42c_ale3_44c__1,-3.084743880650679,-0.5305872174999999,-0.4493295079999999
hot_tale__42c_ale3_44c__2,-2.7861070938225008,-0.4867010205000018,-0.2227280940000007
hot_tale__hot_ale3_mid_30c__1,-6.375519043872472,-3.7457702775,-1.3513825080000004
hot_tale__hot_ale3_mid_30c__2,-5.739533152344889,-4.0328969245,-1.5310537600000007
hot_tale__hot_ale3_mid_37c__1,-3.283276359647425,-4.3788427895,-2.061404382
hot_tale__hot_ale3_mid_37c__2,-2.0734966165901265,-3.5039167985,-1.997902988
hot_tale__hot_ale3_mid_44c__1,-1.3922570990013594,-0.8758368695000005,-0.3784016139999995
hot_tale__hot_ale3_mid_44c__2,-2.165834522118861,-0.9826416715000006,-1.5208829650000002
hot_tale__hot_ale3_30c__1,-6.027271042716961,-3.816039521500001,-0.8852935500000001
hot_tale__hot_ale3_30c__2,-4.987490874962143,-3.9454299775,-0.7026216259999991
hot_tale__hot_ale3_37c__1,-3.186285083978422,-2.8256511295000006,-1.4008936260000002
hot_tale__hot_ale3_37c__2,-3.148910233603595,-3.2561358645,-1.261976733000001
hot_tale__hot_ale3_44c__1,-2.1011696991332904,-0.5712976345000005,-1.372628723
hot_tale__hot_ale3_44c__2,-2.107626168400572,-1.0045334675,-1.5608087029999993
hot_tale__hot_ale4_30c__1,-6.003805679971442,-3.3093762655000014,-1.9313040480000003
hot_tale__hot_ale4_30c__2,-6.481257585159091,-3.4860268235000005,-1.859626883
hot_tale__hot_ale4_37c__1,-4.984999149892015,-3.1051855765000003,-1.8883688719999998
hot_tale__hot_ale4_37c__2,-3.497155731652277,-3.4675098265000006,-1.8301999230000003
hot_tale__hot_ale4_44c__1,-1.3752129149380536,-1.1078724515000005,-1.3972837360000003
hot_tale__hot_ale4_44c__2,-2.0454623236670786,-1.0550464685000005,-1.3387296620000004
hot_tale__hot_ale8_30c__1,-3.826506289416455,-4.1969542575,-1.9839582040000003
hot_tale__hot_ale8_30c__2,-4.2465156219520335,-4.3973154865,-1.9168988690000008
hot_tale__hot_ale8_37c__1,-2.5641065078540453,-3.3716601805,-1.904136262
hot_tale__hot_ale8_37c__2,-2.512973354707184,-3.4195799005000005,-1.8966237050000003
hot_tale__hot_ale8_44c__1,-0.7532379641287134,-1.2553401045,-1.4268070109999993
hot_tale__hot_ale8_44c__2,-1.1333731405297685,-1.3719617084999989,-1.4012864030000003
hot_tale__hot_ale9_mid_30c__1,-5.0554460135899015,-3.2431795114999997,-1.4862597169999994
hot_tale__hot_ale9_mid_30c__2,-4.88701352139994,-3.5326167705000007,-1.6028070109999994
hot_tale__hot_ale9_30c__1,-5.618193819418792,-4.5219660275,-1.7950013550000008
hot_tale__hot_ale9_30c__2,-5.807227265318707,-4.3923327985,-1.947474307
hot_tale__hot_ale9_mid_37c__1,-3.71950051539104,-3.0364218265,-1.6525674640000003
hot_tale__hot_ale9_mid_37c__2,-4.087844595310288,-2.8494140475000007,-1.6748199380000006
hot_tale__hot_ale9_37c__1,-3.4070702333224383,-4.0004709705,-1.4977907750000004
hot_tale__hot_ale9_37c__2,-3.5579445647528813,-3.6069468645,-1.5303036040000002
hot_tale__hot_ale9_mid_44c__1,-1.9435103419737985,-1.1560178965000008,-1.1648128910000004
hot_tale__hot_ale9_mid_44c__2,-2.125052208364211,-1.0773072675000002,-0.9895178179999996
hot_tale__hot_ale9_44c__1,-1.8344076460245449,-2.1676840635000003,-0.8601416400000002
hot_tale__hot_ale9_44c__2,-1.6778582866626628,-1.8858286725,-0.8377917470000007
hot_tale__hot_ale10_30c__1,-5.135059523801016,-3.6257398265,-1.3864959540000008
hot_tale__hot_ale10_30c__2,-4.877974042476604,-3.5884852235,-1.4021387819999998
hot_tale__hot_ale10_37c__1,-3.2815089988442314,-3.5244829175000003,-1.4716649169999998
hot_tale__hot_ale10_37c__2,-3.3608824495707244,-3.4908774675000007,-1.5490202170000007
hot_tale__hot_ale10_44c__1,-3.3720755955981163,-0.6056026815000006,-0.9616132069999992
hot_tale__hot_ale10_44c__2,-3.107996175351212,-0.5445547695000004,-0.9517457350000011
hot_tale__hot_ale16_30c__1,-4.13958758918339,-3.2420302425000003,-1.5313009379999991
hot_tale__hot_ale16_30c__2,-4.59278505267889,-3.2604507415000006,-1.6343591869999994
hot_tale__hot_ale16_37c__1,-2.7527310968702947,-2.6962256495000005,-1.5650683179999998
hot_tale__hot_ale16_37c__2,-2.8462322406250395,-2.8921934445000015,-1.6141350879999994
hot_tale__hot_ale16_44c__1,-1.192335193000592,-0.9720535895000006,-1.2489221809999993
hot_tale__hot_ale16_44c__2,-1.4332979470721054,-0.8321317615000012,-1.1555121919999998
pdhr_ale__pdhR-13_51__1,-3.498565630548441,-0.1733012495000006,0.5452866519999997
pdhr_ale__pdhR-13_51__2,-3.460848993190538,0.008065855499999941,0.41892709200000056
pdhr_ale__pdhR-14_46__1,-2.2324838764689683,1.7486966694999992,1.5375000920000002
pdhr_ale__pdhR-14_46__2,-0.9333450301405204,1.2253895364999998,1.4069425520000003
pdhr_ale__pdhR-15_51__1,-2.660012294132129,-0.09934461950000006,0.5506141820000003
pdhr_ale__pdhR-15_51__2,-2.5279661590680638,-0.1854348985000005,0.542759671999999
pdhr_ale__pdhR-16_49__1,0.3094246551830845,2.5072357755000003,0.8923856620000006
pdhr_ale__pdhR-16_49__2,0.0670744929746999,1.3744828414999992,1.664690922
tcs__del_atoC_LiAcet__1,-2.1477469949580126,-0.3470313385000008,0.1400875759999991
tcs__del_atoC_LiAcet__2,-1.4860360631602048,-0.7542443355000019,0.3175289919999997
tcs__del_atoC_LiCl__1,-1.4013017588675325,0.43320078250000016,0.5720978920000004
tcs__del_atoC_LiCl__2,-1.6387019305031971,0.4246753175000002,0.6645033520000005
tcs__del_atoC_m9__1,-1.2339679435450577,0.6398247394999999,0.4565168320000002
tcs__del_atoC_m9__2,-0.8043037702862017,0.5155610634999999,0.4858056319999999
tcs__del_baeR_etoh__1,-2.9226460323616883,0.1966753784999984,-0.3660686989999995
tcs__del_baeR_etoh__2,-2.64194310779713,-0.5974463375000001,-0.18654836400000008
tcs__del_baeR_lb__1,3.601833057319587,1.895956332499999,1.7351000919999997
tcs__del_baeR_lb__2,3.4415403058688385,2.016418485499999,1.6869867619999999
tcs__del_btsR_01xlb__1,4.621236218952738,1.0881353935,1.4074916319999993
tcs__del_btsR_01xlb__2,4.857311755261113,1.0361143475,1.352980122
tcs__del_btsR_lb__1,-6.407628313027431,-1.3436558275,-0.6825328420000005
tcs__del_btsR_lb__2,-6.320910202917768,-1.5047655884999989,-0.7267166940000003
tcs__del_btsR_pyruvate__1,4.1485072825571,1.0435207435000002,1.308905381999999
tcs__del_btsR_pyruvate__2,4.204834925596271,1.0310643944999995,1.2243911920000006
tcs__del_cpxR_etoh__1,-2.959423694439017,0.8470205244999995,-1.1037663309999992
tcs__del_cpxR_etoh__2,-2.9280005517159795,0.8895346105000002,-1.0972002140000008
tcs__del_cpxR_lb__1,3.119674300588234,2.1972176255000004,1.5897364320000005
tcs__del_cpxR_lb__2,2.99824347505657,2.0450202455,1.7093981219999996
tcs__del_cusR_CuSO4__1,-4.690105972827198,-0.8860245095000003,1.2612222119999998
tcs__del_cusR_CuSO4__2,-4.236398646699264,-0.9309158215000012,1.344198651999999
tcs__del_cusR_lb__1,-7.45243541741317,-2.298592021500001,-0.045943152999999626
tcs__del_cusR_lb__2,-7.827082775740618,-1.8671731465000008,-0.08051990100000063
tcs__del_kdpE_01-kcl__1,6.234542963110228,2.2383458055000003,2.1430292019999992
tcs__del_kdpE_01-kcl__2,6.206652840393201,2.2182433454999995,2.1303641419999995
tcs__del_kdpE_115-kcl__1,0.2251189615662824,0.8265091594999987,1.9626137519999995
tcs__del_kdpE_115-kcl__2,0.4958510635569224,0.8443563264999998,1.9231374920000004
tcs__del_phoB_m9__1,-0.841179035868227,1.2144832494999989,1.017683461999999
tcs__del_phoB_m9__2,-0.7390782749168853,1.2570219794999993,0.9924556320000004
tcs__del_phoB_m9p__1,-6.454282004625894,-2.7592120675,0.3819785919999994
tcs__del_phoB_m9p__2,-6.418483635269454,-2.6648017575000003,0.3786073319999996
tcs__del_rcsB_etoh__1,-0.8580439429163027,0.2475501634999997,0.6027950220000005
tcs__del_rcsB_etoh__2,-0.3479761699565795,0.34273692650000065,0.6368650020000004
tcs__del_rcsB_lb__1,1.975271798378316,1.4882584545000004,1.367672301999999
tcs__del_rcsB_lb__2,1.7377679377627142,1.4789908015000002,1.4394831819999998
tcs__del_zraR_lb__1,-6.684897789280048,-2.0295518925,0.3257998620000002
tcs__del_zraR_lb__2,-6.432585441746747,-2.0711293385000005,0.3942829220000004
tcs__del_zraR_zncl2__1,-4.191384638736233,-0.1757048515000017,1.110020682
tcs__del_zraR_zncl2__2,-4.33024337596215,-0.2636573605000008,1.140191741999999
tcs__wt_01-kcl__1,4.978939998948115,2.175753135499999,1.6509296320000004
tcs__wt_01-kcl__2,4.940508249531275,2.2346417055,1.5050050220000006
tcs__wt_01xlb__1,3.4856048927312835,0.7337686834999992,1.405993702
tcs__wt_01xlb__2,3.419006444978105,0.6954903134999988,1.369863552
tcs__wt_115-kcl__1,0.6760151839643259,0.4690406715000002,1.9654553519999995
tcs__wt_115-kcl__2,0.5933639747629151,0.4390020104999994,1.9559904019999996
tcs__wt_CuSO4__1,-8.083936347194587,-2.265709301500001,0.9521508319999992
tcs__wt_CuSO4__2,-8.2896688626232,-2.2505761425,1.0443749120000003
tcs__wt_etoh__1,-2.62098112925426,-0.0004248835000000284,1.2274404620000006
tcs__wt_etoh__2,-2.107638415249159,-0.1263777595000004,1.175064451999999
tcs__wt_lb__1,-1.253315671052467,2.2861446554999976,0.8492971019999995
tcs__wt_lb__2,-1.4030090835651583,2.343301755499999,0.8937301820000005
tcs__wt_LiAcet__1,-1.8925346375677123,-0.7060793375000003,0.4707743119999997
tcs__wt_LiAcet__2,-1.4903404040304884,0.004063308499999252,0.3545623419999995
tcs__wt_LiCl__1,-1.822991883421559,-0.2924198205000001,0.5484054020000002
tcs__wt_LiCl__2,-2.025570034463189,-0.11397347650000178,0.4702834819999993
tcs__wt_m9p__1,-5.437099825895432,-3.0886637055000015,0.0929358889999996
tcs__wt_m9p__2,-5.454073897715565,-3.5597368545000005,0.06531996100000015
tcs__wt_pyr__1,2.869914019019061,0.3395115724999993,1.6245794119999992
tcs__wt_pyr__2,2.8759323573461133,0.37265735449999937,1.586807102
tcs__wt_zncl2__1,-5.726125528023174,-2.1483377385000004,0.5992908719999992
tcs__wt_zncl2__2,-5.667565651199028,-2.289535831500001,0.606785111999999
ros_tale__0_0_0pq__1,-3.413733644591097,-2.6475817745000008,-0.21162116
ros_tale__0_0_0pq__2,-3.149838818965338,-2.7984093215000003,-0.1972240460000005
ros_tale__0_0_250pq__1,-0.43182774625021,-1.255333610500002,1.830212432
ros_tale__0_0_250pq__2,-0.4962926004213142,-1.3868966705000003,1.8180117919999998
ros_tale__1_mid_250pq__1,-2.201984028072744,-2.3886745925,0.02145051599999981
ros_tale__1_mid_250pq__2,-1.803891830244932,-2.3452510405,0.12467335300000038
ros_tale__1_0_0pq__3,-3.6791406967570217,-2.622878168499999,-0.16620885100000038
ros_tale__1_0_0pq__4,-3.5877189967738823,-2.8292612895000007,-0.11242322400000047
ros_tale__1_0_250pq__1,-3.397745275574608,-2.9949753125000003,-0.14096666000000013
ros_tale__1_0_250pq__2,-3.1429257412306413,-3.1344185115,-0.07097354799999955
ros_tale__1_0_750pq__1,-5.338075572981344,-2.9711011155000007,0.3124861219999993
ros_tale__1_0_750pq__2,-5.8505633310871215,-3.5873388625,0.6919141819999997
ros_tale__1_1_0pq__1,-6.0680107200917535,-3.2353385755,0.7869479320000003
ros_tale__1_1_0pq__2,-5.3862638691964255,-3.4904977335000003,0.7573943019999998
ros_tale__1_1_250pq__1,-5.909224066262326,-3.5289851855000007,0.8782502319999992
ros_tale__1_1_250pq__2,-5.9736674022856935,-3.8991743545,0.917509162
ros_tale__1_1_750pq__1,-5.357021000730113,-3.8388878245,1.4049796420000007
ros_tale__1_1_750pq__2,-6.01471819412738,-3.6982202705,1.2115643719999998
ros_tale__1_2_0pq__1,-3.229556878155078,-3.5784519905000005,-0.20712402400000046
ros_tale__1_2_0pq__2,-3.07616990559444,-3.5249896035000012,-0.19377329399999965
ros_tale__1_2_250pq__1,-3.3602000662049507,-2.9799758935000003,0.08313350199999903
ros_tale__1_2_250pq__2,-3.1070536868489675,-3.4182113965000003,0.2143280369999996
ros_tale__1_2_750pq__1,-3.944245012498288,-3.352631697500001,0.29981098200000034
ros_tale__1_2_750pq__2,-4.229048596951183,-2.6737957455000005,0.2835187389999998
ros_tale__1_3_0pq__1,-5.291500588720583,-3.3456958765000007,0.3799091919999995
ros_tale__1_3_0pq__2,-5.189873562502863,-3.5571164655000014,0.4928210719999999
ros_tale__1_3_250pq__1,-3.263010418369457,-4.561319725500001,0.6446780719999996
ros_tale__1_3_250pq__2,-3.218748630513569,-5.171150191500001,0.9995141919999996
ros_tale__1_3_250pq__3,-3.37403138352262,-4.8918322815,0.9828902520000008
ros_tale__1_3_250pq__4,-2.257110134882057,-5.571862208500002,0.8411365120000003
ros_tale__1_3_750pq__1,-4.311256918464095,-3.3025953445000003,0.6866499319999999
ros_tale__1_3_750pq__2,-3.751438866570718,-3.558214291500001,0.7047887020000001
ros_tale__1_4_0pq__1,-4.046770470789777,-3.3681964765000005,0.7022076819999992
ros_tale__1_4_0pq__2,-4.084731918629745,-3.3037605515,0.6370417919999998
ros_tale__1_4_250pq__1,-4.488372258811324,-3.4287406115000003,0.586811162
ros_tale__1_4_250pq__2,-4.610037068350027,-3.4470534115000007,0.7414351719999992
ros_tale__1_4_750pq__1,-4.016943843802198,-3.6226578985000004,0.9147585819999992
ros_tale__1_4_750pq__2,-2.8042697347836736,-2.9531270085,0.7827507520000001
ros_tale__1_4_750pq__3,-2.4180774677259804,-4.905027276499999,1.2547179019999994
ros_tale__1_4_750pq__4,-1.2995216521567816,-4.0048811955,1.3894021720000005
ros_tale__2_mid_250pq__1,-1.7336910457042192,-1.4627465775,0.5977345920000001
ros_tale__2_mid_250pq__2,-1.3333532171125315,-1.7638707045000004,0.22391677599999935
ros_tale__2_0_0pq__1,-6.320173418359676,-1.8873082895,0.7582373720000001
ros_tale__2_0_0pq__2,-6.030308138075346,-1.6278747955000004,0.7543898319999993
ros_tale__2_0_250pq__1,-3.705104488800932,-3.2420310664999996,-0.008456470000000493
ros_tale__2_0_250pq__2,-3.5184969250773563,-3.2524732935000005,0.0017487369999997784
ros_tale__2_0_750pq__1,-2.6753173659624343,-0.15401843749999955,1.072355732
ros_tale__2_0_750pq__2,-2.0607123865056503,-0.12787493350000026,1.1242296520000004
ros_tale__2_1_0pq__1,-5.073528772071776,-2.2455441474999995,0.385690382
ros_tale__2_1_0pq__2,-5.083276980043986,-1.8727066084999988,0.3954835419999991
ros_tale__2_1_250pq__1,-3.5643275078064627,-1.2025628515000006,0.821033152
ros_tale__2_1_250pq__2,-5.830334565310147,-1.506273760500001,0.4874058219999995
ros_tale__2_1_750pq__1,-5.188325497409529,-1.5493173355000005,0.6522788819999992
ros_tale__2_1_750pq__2,-5.136341975145873,-1.186245725500001,0.6989125719999993
ros_tale__2_1_750pq__3,-4.872695909533271,-1.1853379795000007,0.6330313319999998
ros_tale__2_2_0pq__1,-6.648590351944033,-1.4981825424999995,0.197083490999999
ros_tale__2_2_0pq__2,-5.748380373684565,-0.2509316645000004,0.2026273159999992
ros_tale__2_2_250pq__1,-6.048765267061792,-1.4323782785,0.07535655399999898
ros_tale__2_2_250pq__2,-4.743628364940862,0.0991750825000004,-0.13739720699999936
ros_tale__2_2_750pq__1,-4.236114135529819,-0.025950432500000176,0.11647995499999908
ros_tale__2_2_750pq__2,-4.008776772703483,1.1972189495,-0.05991092400000043
ros_tale__2_3_0pq__1,-4.521761029223499,-0.7313023265000007,0.04083961099999911
ros_tale__2_3_0pq__2,-5.101918308880441,-1.315104486500001,0.486767261999999
ros_tale__2_3_250pq__1,-3.830532007804062,-1.6900115034999998,0.3818305219999996
ros_tale__2_3_250pq__2,-3.552191329136529,-2.2332461635000005,0.2366674539999991
ros_tale__2_3_750pq__1,-4.123548238417314,-1.7592189115000003,0.7325937820000004
ros_tale__2_3_750pq__2,-4.408853325645854,-1.9330542405000009,0.5610367820000004
ros_tale__3_0_0pq__1,-3.960255539449016,-2.3424051565,0.11628375399999945
ros_tale__3_0_0pq__2,-3.735699359700995,-2.4473434335000004,0.15466231799999974
ros_tale__3_0_250pq__1,-1.71356964626867,-2.5960978894999998,0.7528424820000001
ros_tale__3_0_250pq__2,-2.3453071201570044,-2.4723414025,0.7440650519999998
ros_tale__3_0_750pq__1,-0.806346878772417,-1.5289186055000004,2.6784122220000004
ros_tale__3_0_750pq__2,-1.4686740750818066,-1.9671963745000005,2.6702761420000005
ros_tale__3_1_0pq__1,-4.7316873978157545,-2.0517769484999993,0.9820542220000004
ros_tale__3_1_0pq__2,-5.574788234558772,-1.6066358834999999,0.8129473819999989
ros_tale__3_1_250pq__1,-5.448810074599751,-1.5831603995000003,0.6386402120000003
ros_tale__3_1_250pq__2,-5.80768923875069,-1.5765802835000002,0.6721256219999994
ros_tale__3_1_750pq__1,-4.579914367896041,-1.5037909024999996,0.9753889220000004
ros_tale__3_1_750pq__2,-5.52733492884503,-1.9503798105000003,0.6514548920000003
ros_tale__3_2_0pq__1,-2.1006340845808325,-1.1964541345000006,1.7305693620000009
ros_tale__3_2_0pq__2,-2.7566171297817683,-1.0649069424999995,1.731126741999999
ros_tale__3_2_0pq__3,-2.761829955226965,-0.9070409075,1.6821786619999999
ros_tale__3_2_0pq__4,-2.6167966522098225,-0.9347984775000002,1.7177405419999996
ros_tale__3_2_250pq__1,-4.004857472337798,-1.3658654385000002,1.5247512620000006
ros_tale__3_2_250pq__2,-3.995319579790209,-1.4859137684999988,0.8561164619999992
ros_tale__3_2_750pq__1,-5.581401078082949,-1.6589892695,0.6550514320000005
ros_tale__3_2_750pq__2,-5.381102690829835,-2.1241408185,0.4859585119999998
ros_tale__3_3_0pq__1,-3.939807590096551,-3.9744495785000002,0.6347091319999993
ros_tale__3_3_0pq__2,-3.658621660902417,-3.2141905515000007,0.5246565420000007
ros_tale__3_3_0pq__3,-3.950365570727058,-3.6454655985,0.7737204719999989
ros_tale__3_3_0pq__4,-3.925166633246384,-3.0571738275000007,0.6472917020000004
ros_tale__3_3_250pq__1,-3.850206686265663,-3.2228566785000003,0.6055081419999979
ros_tale__3_3_250pq__2,-2.579694558029632,-2.5558169815000005,0.9901390019999994
ros_tale__3_3_750pq__1,-3.863564520780197,-3.7229127925000007,0.4085914820000003
ros_tale__3_3_750pq__2,-3.867975464317791,-3.739560843500001,0.5977885819999997
ros_tale__3_4_0pq__1,-5.87622351975906,-2.4181037995000008,1.7308574720000005
ros_tale__3_4_0pq__2,-5.344114051039718,-2.1586707725,1.706954282
ros_tale__3_4_250pq__1,-4.593317595373557,-2.456743060500001,1.784431141999999
ros_tale__3_4_250pq__2,-4.818541764844343,-2.5681765655,1.995847652
ros_tale__3_4_750pq__1,-5.443466716200332,-3.3979328245000007,1.5428749519999998
ros_tale__3_4_750pq__2,-5.124964029562461,-3.1404112915000004,1.5345330419999996
pcoli__atASMT_325G__1,-3.1127775453106152,-0.7419004645000005,0.6281784320000003
pcoli__atASMT_325G__2,-3.1891970805628,-1.0198579985,0.5740271620000001
pcoli__bpTDC__1,-3.4912402546240995,-1.7779847755000002,0.8950668820000001
pcoli__bpTDC__2,-3.5450355760298056,-1.937183021500001,0.9553809320000006
pcoli__BRCA__1,-3.3478318096994544,-1.7559057324999996,0.481077462
pcoli__BRCA__2,-3.0878807122627814,-1.8046749385,0.4143720319999993
pcoli__BRCActrl__1,-3.491447263786159,-1.3186881085,0.7899581419999979
pcoli__BRCActrl__2,-3.397130656693128,-1.398037156500001,0.8070710620000003
pcoli__BRCAswap__1,-2.644102170656161,-1.2892895424999995,1.1808608019999998
pcoli__BRCAswap__2,-2.4198906470967154,-1.1001593045,1.3161034320000002
pcoli__btAANAT__1,-3.029083188498344,-0.8780488565000004,0.867514882
pcoli__btAANAT__2,-2.9223083377106005,-0.9061736285000004,0.9655816920000008
pcoli__btASMT__1,-2.9770218878600643,-0.7136407465000012,0.9390730719999992
pcoli__btASMT__2,-3.09641936181694,-0.7881754255000004,0.9392079120000004
pcoli__CC1__1,-1.389380310447187,0.4112165655000002,1.2990818720000004
pcoli__CC1__2,-1.6322177101972388,0.05774504549999904,1.276132951999999
pcoli__ccCOMT__1,-3.231717197543852,-0.8835074345000002,0.6767255619999997
pcoli__ccCOMT__2,-3.2906307903476453,-0.8495148524999996,0.6239913220000002
pcoli__ckDDC__1,-1.5944932733380297,0.9021210984999986,0.919595372
pcoli__ckDDC__2,-2.056559485059449,0.26084628049999914,1.0708286220000005
pcoli__CNTF_belt__1,-3.107679576719321,-0.6152881945000006,0.9072813019999996
pcoli__CNTF_belt__2,-2.945132828403601,-0.181027341500001,1.014560852000001
pcoli__cobPNMT__1,-2.658908533310293,-0.2345993474999997,0.6487286619999999
pcoli__cobPNMT__2,-2.845674026116951,-0.2718294825000003,0.6310093719999994
pcoli__cvPhhB__1,-3.173050811994637,-0.38195466450000026,0.2603592789999993
pcoli__cvPhhB__2,-2.95579862453699,-0.5703318585000003,0.3379257019999997
pcoli__ggAANAT__1,-3.8363628610232094,-0.8231911495000004,0.5832992719999996
pcoli__ggAANAT__2,-3.400412875047732,-0.7648856265000017,0.5366100120000006
pcoli__ggTPH__1,-3.0000225498796644,-1.2314261445000003,0.7844718420000003
pcoli__ggTPH__2,-3.1713830475706275,-1.0611498335,0.5880848120000001
pcoli__hsAANAT__1,-1.3600840312220637,-0.5219423474999996,1.6502528119999995
pcoli__hsAANAT__2,-1.6335624050003206,-1.3362748374999995,1.6054207720000004
pcoli__hsASMT__1,-3.2700486511033544,-1.2163589095000005,0.7383942819999998
pcoli__hsASMT__2,-3.560555631737524,-1.2138613505000002,0.7587715819999996
pcoli__hsPNMT_mb__1,-3.6840618332244337,-0.7954231305000006,0.8179856619999999
pcoli__hsPNMT_mb__2,-3.0605013828296506,-0.7448340065000005,0.7961451820000001
pcoli__hsTPH__1,-3.76014853768244,-0.7893894384999989,0.14390910000000012
pcoli__hsTPH__2,-3.913959710448288,-1.0176855745000006,0.2689019730000002
pcoli__hsTPH_E2K__1,-3.3944452847633704,-0.939375805500001,1.2867703420000005
pcoli__hsTPH_E2K__2,-3.121304257834195,-0.8354934125,1.3961646820000002
pcoli__hsTPH_E2K_N91I_P99C__1,-3.836350111179159,-1.6854202625,0.4343915519999992
pcoli__hsTPH_E2K_N91I_P99C__2,-3.532130450743565,-1.4547212005000008,0.3692427719999998
pcoli__hsTPH_N158trunc__1,-3.690197565626805,-0.8555721785000001,1.2810372319999992
pcoli__hsTPH_N158trunc__2,-3.529573160582268,-0.8334686655000008,1.2743906519999992
pcoli__hsTPH_N174trunc__1,-2.637349005780581,-0.4982843115000018,1.0387569419999991
pcoli__hsTPH_N174trunc__2,-3.434500887736477,-0.6960024655000003,1.0399305420000005
