,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
43,immunity_isolated__WT_sid2,0.71389047125,2.7974582726115043,2.0,118.0,2.6919921859000002,139.0,-1.2642112434000001,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,1.5638562709,1.4305752279039192,3.0,130.0,3.214289456,152.0,0.7986247501,156.0,0.6786546066,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,0.051677267150000095,1.8318242138428562,2.0,132.0,1.3469725907,135.0,-1.2436180564,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,1.88628360375,0.3990823831111756,2.0,133.0,2.1684774631,137.0,1.6040897444,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-5.905759424499999,3.514780392191326,2.0,149.0,-3.4204343748,151.0,-8.3910844742,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,1.7742480071333333,1.5826984228129988,3.0,153.0,0.0120756759,155.0,3.0748527109,158.0,2.2358156346,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,-0.008820978899999998,1.404969666014144,2.0,154.0,-1.0022845571,157.0,0.9846425993000001,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-6.49058029515,1.3296261223408656,2.0,171.0,-5.5503926476,175.0,-7.4307679427,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-2.1087353688999997,0.07749220281560855,2.0,173.0,-2.0539401068,177.0,-2.163530631,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,3.33333360913457e-11,1.429065561895328,3.0,178.0,-0.6112559252,182.0,-1.0217766575,183.0,1.6330325828,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,-3.0852036391333333,1.6246899057399804,3.0,179.0,-3.5998868409,180.0,-4.3902138524,181.0,-1.2655102241,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,0.0,3.7853336178287944,3.0,184.0,3.4232500813,185.0,0.6420465080000001,186.0,-4.0652965893,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,3.8261615099333333,1.3238159837347556,3.0,187.0,3.3033198681,188.0,2.843610377,189.0,5.3315542847,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,11.3755132147,3.363727133993997,3.0,190.0,14.35795592,191.0,12.0391553993,192.0,7.7294283248,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-3.0189807021666666,5.150563531975536,3.0,193.0,2.9161314959,194.0,-5.6561777629000005,195.0,-6.3168958395,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,15.8987448877,0.6752368648512717,3.0,196.0,15.1317895333,197.0,16.1606518574,198.0,16.4037932724,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,0.07896599036666667,0.9258843789278142,3.0,199.0,0.820387407,200.0,0.3753254398,201.0,-0.9588148757,,,,,,,,,,,,,,,,,,,,,,
