,A,SigW
sigI:delrsgI_52C:1,-8.22659756550652,-0.38906040448643786
sigI:delrsgI_52C:2,-5.207332110612594,-0.12417366428182675
sigI:delrsgI_52C:3,-10.10417361198761,-0.5568153733928067
sigI:delrsgI_sigI_37C:1,1.5937635582480711,0.3513660044332827
sigI:delrsgI_sigI_37C:2,-4.466142846271508,-1.0011446579844936
sigI:delrsgI_sigI_37C:3,-2.1196371735777735,-0.22639682003838324
sigI:delrsgI_sigI_52C:1,-6.787732768323659,-0.25366647693725497
sigI:delrsgI_sigI_52C:2,-13.922558031490093,-0.9818588290901964
sigI:delrsgI_sigI_52C:3,-7.0300116770558505,-0.4303079661676037
sigI:wt_37C:1,2.7257585883758875,0.4534105426474238
sigI:wt_37C:2,-1.4170089396842993,0.04303040335962649
sigI:wt_37C:3,-1.308749648691586,-0.49644094600705196
sigI:wt_52C:1,-6.945515437536606,-0.2210751523795338
sigI:wt_52C:2,-13.190642380338517,-1.052617985329979
sigI:wt_52C:3,-9.012404219401779,-1.1802036695573754
spbeta:spbeta_nopep_20m:1,11.803499127615789,1.0903305047042284
spbeta:spbeta_pep_20m:1,10.81145758861974,1.0395623032475267
spbeta:spbeta_nopep_20m:2,10.19797766503476,0.9434126830597656
spbeta:spbeta_pep_20m:2,11.544944552902756,1.1565590578992548
spbeta:phi3T_pep_10m:1,1.8826142088980768,0.052288284413069874
spbeta:phi3T_pep_20m:1,2.292466827193837,0.0832977053679187
spbeta:phi3T_nopep_10m:1,1.144475792586587,-0.15632050341291406
spbeta:phi3T_nopep_20m:1,2.074084434198468,-0.07016333093834604
spbeta:phi3T_pep_10m:2,-0.9676780377801896,-0.4993953379914711
spbeta:phi3T_pep_20m:2,5.1972164846837305,0.4251298243832533
spbeta:phi3T_nopep_10m:2,-0.5719974175147315,-0.5832076525706871
spbeta:phi3T_nopep_20m:2,5.4709603350682805,0.4075131689064637
spbeta:phi3T_pep_10m:3,-0.9149361711178774,0.4471070535784012
spbeta:phi3T_pep_20m:3,0.20636945380292207,-0.28848494685926873
spbeta:phi3T_nopep_10m:3,-0.15468489076297318,0.6436067927528981
spbeta:phi3T_nopep_20m:3,-0.1836988569917704,-0.25779209287814103
spore_genes:wt_0h:1,-1.5748680522160012,-0.05036288599881189
spore_genes:delyphF_0h:1,0.10684656209143434,-0.14673842362637754
spore_genes:delyphF_0h:2,1.240352558668949,0.004625684051895007
spore_genes:delyphF_0h:3,0.5747920716228944,0.007010503870739981
spore_genes:delygaB_0h:1,20.194418810652124,2.1479040771474387
spore_genes:delygaB_0h:2,21.76496452390812,2.0912212917849797
spore_genes:delygaB_0h:3,20.974068566992074,2.093998496746856
spore_genes:wt_3h:1,6.451624788487238,0.433379962511868
spore_genes:wt_3h:2,5.876184619476162,0.3569788089854757
spore_genes:wt_3h:3,4.0142809128922545,0.03686819652594586
spore_genes:delyizD_3h:1,3.686513389908636,0.06211972372173946
spore_genes:wt_0h:2,-0.4020008744928935,-0.09302467444070396
spore_genes:delyizD_3h:2,3.4347586001396277,0.036537622857302665
spore_genes:delyizD_3h:3,3.700447974253208,-0.027022474597913515
spore_genes:delykzB_3h:1,2.1034869186076115,-0.23748646352896685
spore_genes:delykzB_3h:2,1.9853858493028844,-0.2753924297407373
spore_genes:delykzB_3h:3,1.397912130332006,-0.24356593911864266
spore_genes:delyphF_3h:1,5.29110661510496,0.24766396920218806
spore_genes:delyphF_3h:2,4.106805886504486,0.16319606573627432
spore_genes:delyphF_3h:3,5.19172880837575,0.11774548176553525
spore_genes:delygaB_3h:1,0.6083240835261583,0.12415863314017628
spore_genes:delygaB_3h:2,0.044847688913328916,0.01043639527573603
spore_genes:wt_0h:3,1.9768689267089068,0.14338756043952114
spore_genes:delygaB_3h:3,0.475943662276025,0.03365314716226386
spore_genes:delyizD_0h:1,0.2809815122225436,0.002926023032545189
spore_genes:delyizD_0h:2,0.6357845923921934,0.03945576763381276
spore_genes:delyizD_0h:3,1.9107322168389973,-0.11609242525085504
spore_genes:delykzB_0h:1,1.123073009649315,0.14692501614018386
spore_genes:delykzB_0h:2,2.0614275160189237,0.07850965568264989
spore_genes:delykzB_0h:3,3.957973154093069,0.3978839841058992
swarming:comIQ12L:1,-2.2563232071196664,-0.49161830612743
swarming:comIQ12L:2,0.5766528625611851,0.11948939478220487
swarming:comIQ12L:3,1.6796703445584888,0.3721289113452269
swarming:comIQ12L_delefp:1,-7.854700603682878,-0.7424420647269248
swarming:comIQ12L_delefp:2,-10.390830078976562,-0.7740555118170676
swarming:comIQ12L_delefp:3,-5.106943988078855,-0.24035897493769376
swarming:comIQ12L_delefp_fliYS164A:1,-5.037208679941625,-0.21842307088020266
swarming:comIQ12L_delefp_fliYS164A:2,-8.019583710166271,-0.2887077661253965
swarming:comIQ12L_delefp_fliYS164A:3,-5.315545251196528,-0.2777818909669598
swarming:comIQ12L_delefp_nusGN21S:1,-3.107791931790908,-0.05307533744063875
swarming:comIQ12L_delefp_nusGN21S:2,-6.486672385333593,-0.5472747860599636
swarming:comIQ12L_delefp_nusGN21S:3,-1.1578718777171424,0.09346357282856843
synant49:ctrl:1,-0.6611016236171787,-0.02361255734050793
synant49:ctrl:2,-0.3801659536290042,-0.0905756427890303
synant49:ctrl:3,1.0412675772461946,0.11418820012953645
synant49:synant49:1,32.08936115639336,2.308007873038818
synant49:synant49:2,29.858110368851023,2.284415182555186
synant49:synant49:3,25.122661798293123,2.2718877956578467
tasA:wt_72h:1,-8.824407790091168,0.8977140963696879
tasA:wt_72h:2,-7.340368046677805,1.1707681079766044
tasA:deltasA_72h:1,-7.399468701929019,1.5013188305466263
tasA:deltasA_72h:2,-5.996335978166888,1.443486825867792
tasA:wt_24h:1,-1.6959688580163044,-0.08424404514296135
tasA:wt_24h:2,1.6959688580163066,0.08424404514296135
tasA:wt_48h:1,5.959118852809191,1.7415906030876886
tasA:wt_48h:2,9.46297603011696,2.2134109136608497
tasA:deltasA_24h:1,1.3073564443331207,1.3495298044106612
tasA:deltasA_24h:2,3.49418148544979,1.5031133894966189
tasA:deltasA_48h:1,-2.7813225441794485,1.5221199521138438
tasA:deltasA_48h:2,-4.945581350918972,1.2180220918209166
yacP:wt:1,-0.7043900336759076,-0.06273267808318472
yacP:delyacP:1,2.6692558887008824,0.11350104178250575
yacP:yacP_induced:1,3.7644975704940062,0.8222140479485684
yacP:yacP_no_induce:1,3.3261863133106773,0.8597109061751755
yacP:wt:2,0.4670131063453586,0.023990210451415802
yacP:delyacP:2,2.419377213606417,0.04555772668703817
yacP:yacP_induced:2,2.918605641575604,0.7737533984828353
yacP:yacP_no_induce:2,3.3119631640620377,1.02860284312702
yacP:wt:3,0.23737692733055374,0.038742467631767134
yacP:delyacP:3,2.2764539185096417,0.1293001468216488
yacP:yacP_induced:3,6.266660361966473,0.932099547427642
yacP:yacP_no_induce:3,7.042825133361715,0.981045602373822
yonO:wt:1,0.31230676035336313,-0.08189476658295636
yonO:wt:2,-0.968648103118676,-0.08814857244438379
yonO:wt:3,0.6563413427653038,0.17004333902733834
yonO:wt_mmc:1,-13.882470436764125,-2.4437273648488542
yonO:wt_mmc:2,-13.458347278608814,-2.0920648976521967
yonO:wt_mmc:3,-11.407061334568176,-2.191046651536202
yonO:delyonO:1,-2.157913837199628,0.0206762467334638
yonO:delyonO:2,-2.020821058935,-0.2840074164081834
yonO:delyonO:3,1.4785726199726632,-0.44400223844371656
yonO:delyonO_mmc:1,-13.227053132813099,-2.1999741298949003
yonO:delyonO_mmc:2,-12.896703505095653,-2.460768892812247
yonO:delyonO_mmc:3,-11.669570315719195,-2.4413098584773656
yydF:ctrl:1,0.4248789118185665,-0.05093364753664531
yydF:ctrl:2,-1.209964383577537,-0.07562335543539511
yydF:ctrl:3,0.7850854717589784,0.1265570029720422
yydF:yydF:1,4.786345598942414,0.7219066986734539
yydF:yydF:2,4.697241137462118,0.7282695321451519
yydF:yydF:3,7.037285556851022,0.9525199582684252
