,A,Fnr,ihfB
SRX3648461,-0.2954138429,0.18845651800000002,-0.0816094765
SRX3648462,-1.121884668,0.053335694100000004,-0.5324568165
SRX3648463,0.3466891123,-0.2293278892,0.0603716803
SRX3648464,-0.2789827373,-0.0863974743,-0.0438065497
SRX3648465,-0.7679008604,-0.10364660020000001,-0.148872566
SRX3648466,0.6112036564000001,-0.1980404688,0.0852196846
SRX3648467,-0.0135929753,0.19654594220000002,0.2616348697
SRX3648468,-0.7775299154,0.39531110950000004,-0.22487712710000002
SRX3648469,4.765189929,1.1258775551,-0.6054230973
SRX3648470,4.7288876087,1.354755592,-0.8637874091000001
SRX3648471,4.1050099625,1.3452369068,-0.9109242801
SRX3648472,8.1671601686,-0.5519501863,-1.2585341307
SRX3648473,9.2188519598,-0.7382328027,-0.8879509193
SRX3648475,0.0172931888,0.3269633085,-0.0597636964
SRX3648476,-0.76379363,0.189146892,-0.28464656250000003
SRX3648477,-1.6929755115,0.257646025,-0.5346203111
SRX3648478,4.548230343,-0.7179253264000001,0.6518911327
SRX3648479,2.6516196782,-0.5924204416000001,0.6072186340000001
SRX3648480,3.7652740654,-0.8001687414,0.3657176294
SRX3648481,0.8283252680000001,-0.2532161449,-0.02917652
SRX3648482,-0.8525622007,-0.6214561914,-0.23585785620000002
SRX3648483,-0.2798866916,-0.6251811719,-0.5612001768
SRX1429221,0.8249603308,0.0970123236,0.060368359
SRX1429222,-0.641253983,-0.2186048391,0.0980568742
SRX1429223,-0.1837063478,0.1215925154,-0.15842523320000002
SRX1429224,0.0255304987,-0.0278850961,0.4819642736
SRX1429225,0.6529989383,0.0976449876,0.2029865342
SRX1429226,1.1408639873,0.24585199270000002,0.3828531532
SRX1429227,1.8222365260000002,-0.012723672200000001,0.4431344042
SRX1429228,0.5492968188,-0.1427372924,0.3142653859
SRX1429229,1.5696573025,0.1642186103,0.353931784
SRX1429230,1.7800677877000002,0.304930242,0.9571972367
SRX1429231,0.7873990089,0.47015486110000004,0.8032238378000001
SRX1429232,1.9072978199000001,0.3298855515,0.7668903689000001
SRX1429233,2.923645672,0.3784304416,0.5037775474
SRX1429234,2.6768753968,0.4791398864,0.7364907105
SRX1429235,2.9447879829,0.023032378500000002,0.6726571582
SRX1429236,2.5005390846,-0.6495468024000001,0.5152526936
SRX1429237,3.7087315664,0.1293026924,0.1153497319
SRX1429238,3.75715975,0.43389779580000004,0.7243962992
SRX1429239,4.5436217617,0.4700040541,0.7593061593
SRX1429240,3.3843390699,0.5893872825,0.5242804382
SRX1429241,3.5488931326,0.3831052922,0.9815566684
SRX1429242,2.2502137348,0.3295755399,-0.0001521814
SRX1429243,3.9693298741,0.6226805845,0.5757985535
SRX1429244,3.6645630062,0.2557763552,0.3371318185
ERX2339161,0.08252804400000001,0.4613139096,-0.5007759714
ERX2339162,-0.08252804400000001,-0.4613139096,0.5007759714
ERX2339163,11.4611059726,-2.2304418322,-1.6563278604
ERX2339164,12.0448129657,-1.6713529146,-0.2461351782
ERX2339165,3.4209948798,-2.237945271,-3.9178110457
ERX2339166,2.1137740617,-1.4605007973,-0.7681829775
ERX2339167,0.2483033182,0.2189535879,-1.7039632644
ERX2339168,-0.5086911803,-0.0005819889000000001,-0.041942860900000004
ERX2339169,0.0169060061,-0.5928889711,0.3862513167
ERX2339170,11.3658076797,-2.2505650014,-1.6309964514000002
ERX2339171,12.9705504932,-1.8635784236,-0.5621866136
SRX7656012,-0.5930566004,-0.1487251704,-0.084812413
SRX7656013,0.0640592756,-0.0909383045,0.0775940907
SRX7656014,-0.9983211766000001,-0.2760567605,-0.042322507700000005
SRX7656015,-0.9531870496,-0.1280048182,-0.0140114466
SRX7656016,0.8612480737,-0.1696651311,-0.4642097563
SRX7656017,-0.103647471,-0.0297308013,-0.4784035855
SRX7656018,-0.2128524226,-0.053151654300000004,-0.42735156090000004
SRX7656019,-1.5035867143,-0.0899749167,-0.0779423119
SRX7656020,-0.0956630447,-0.0735199011,-0.6195760006000001
SRX7656021,0.38662015720000004,-0.2236606787,-0.3433876866
SRX7656022,0.18926891810000002,-0.1867183711,-0.1475112025
SRX7656023,0.2506615824,-0.14437137800000002,-0.6298423437
SRX7656024,1.3789742885,-0.6167399560000001,0.6338068189
SRX7656025,3.3607563703,-1.1151788445,0.4391318018
SRX7656026,2.4508276297,-0.9311711183,0.7244082714000001
SRX7656027,0.7839426554000001,-0.0517356156,-0.4053078899
SRX7656028,-0.3657530028,-0.0990943314,-0.18836252520000002
SRX7656029,0.6268461412,-0.1046609936,-0.1237769883
SRX7656030,0.0864751664,-0.09648473540000001,-0.0138349886
SRX7656031,0.341306114,0.0077388532000000005,-0.036975938800000004
SRX7656032,0.49031004240000003,0.1446998301,0.0442349812
SRX7656033,0.4774797724,-0.0676566085,-0.19253076600000002
SRX7656034,0.6551647233,-0.0947589315,-0.1601288682
SRX7656035,0.33489658650000004,-0.17706263290000002,-0.1776042005
SRX7656036,0.5954248582,-0.0700382621,-0.1861179916
SRX7656037,0.2223443755,-0.0337101482,-0.06887362200000001
SRX7656038,0.2820104543,-0.022135684500000002,0.1082056015
SRX7656039,-0.1580135053,-0.025180377900000002,-0.0224441747
SRX7656040,-0.1583422866,0.0196182562,0.021606741000000002
SRX7656041,0.3163557918,0.0055621217,0.0008374337000000001
SRX7656042,-2.6452311256,0.2377297239,-0.22302032330000002
SRX7656043,-1.9322743631,0.1053728839,-0.3310885398
SRX7656044,-1.3826797882,0.13610910980000002,-0.1373778639
SRX7656045,-2.4101808603,0.025329637500000002,-0.3089271984
SRX7656046,-2.1189968642,0.0844512438,-0.3751403875
SRX7656047,-2.0268620072,0.2984237408,-0.35927630110000003
SRX7656048,-2.2206971416,0.2674526115,-0.2831652334
SRX7656049,-2.0471684802,0.1119558293,-0.30565209730000004
SRX7656050,-3.2374944588,0.188759698,-0.1649472242
SRX7656051,-0.4108634644,-0.2067728977,-0.28876107500000003
SRX7656052,-0.4333128275,-0.3449538552,-0.1683449834
SRX7656053,-1.2935493588,-0.3120295367,-0.2314229684
SRX7656054,0.5403605939,-0.027405716700000003,-0.3804158465
SRX7656055,-0.3387139878,-0.0465774128,-0.43254768730000004
SRX7656056,0.012737071800000001,-0.011465278800000001,-0.47594558400000003
SRX7656057,0.22724834430000002,0.1627377317,-0.4337757418
SRX7656058,0.5167911198,0.1185396816,-0.3881447745
SRX7656059,0.2994162971,0.0651542921,-0.36133040980000003
SRX7656060,0.20805855780000002,-0.0607674478,-0.46957636300000005
SRX7656061,1.087237223,0.057061250800000005,-0.5353644925000001
SRX7656062,0.2426959005,-0.0643940694,-0.5186915861
SRX7656063,3.6391222802,-1.1116646146,0.2400147644
SRX7656064,3.6713850662,-1.0265227505,0.44819666340000003
SRX7656065,3.9056564464,-1.3311193672,0.4468453249
SRX7656066,-3.8511041106,-0.4733856206,0.4415703293
SRX7656067,-3.4338087004,-0.24088744950000002,0.6135876381
SRX7656068,-3.3282678966,-0.28051081510000003,0.42436464420000003
SRX7656069,-3.8762618363,-0.1835021285,0.5400611031
SRX7656070,-4.3611316936,-0.28643549630000004,0.4933860419
SRX7656071,-4.1787551548,-0.4216527009,0.37908711900000003
SRX7656072,-3.6688043975999998,-0.35515227,0.36907357900000004
SRX7656073,-3.6588784843,-0.32033416400000003,0.3505435283
SRX7656074,-4.1187058287,-0.415150338,0.39564916710000003
SRX7656075,2.027484349,-1.4756556003,0.5200092958
SRX7656076,0.5388398367,-1.6500959378000002,0.4729345917
SRX7656077,1.5003045971,-1.8451218536,0.4579469567
SRX7656078,0.6434966659,0.3719460074,-0.0627419932
SRX7656079,0.4507119324,0.3110652578,-0.09502500230000001
SRX7656080,-0.6065391038,0.3040292092,-0.18667030380000002
SRX7656081,0.5909391310000001,0.2289533107,-0.1944902533
SRX7656082,-1.0635736698,0.2478528718,-0.2096595363
SRX7656083,0.1342072648,0.0858824131,-0.2387935954
SRX7656084,0.1571985904,0.27347030380000004,-0.1382739704
SRX7656085,0.06706669850000001,0.0774392036,-0.16827474750000002
SRX7656086,-2.0439091626,0.2005616522,-0.2240580181
SRX7656087,1.8210929373,-0.4158334091,0.0802453139
SRX7656088,1.8282043961,-0.3722936725,-0.1183887934
SRX7656089,1.9488166955000001,-0.42089403400000003,-0.025469672800000002
SRX7656090,-1.1803192344,-0.11989154410000001,0.160108622
SRX7656091,-0.9123139172,-0.0848320095,0.0913786652
SRX7656092,-0.4185080875,-0.11955097120000001,0.08713161330000001
SRX7656093,0.14179864920000002,-0.1336187399,-0.14171233730000002
SRX7656094,-0.8788584779,-0.0926609917,0.0068616055
SRX7656095,-0.1058425737,-0.10936016300000001,-0.0195510581
SRX7656096,0.2411360402,-0.065183774,-0.023014222900000002
SRX7656097,0.8028236654,-0.0738108947,-0.1876572891
SRX7656098,0.8068826763,-0.0797459933,-0.0620073046
SRX7656099,3.8507605689,-1.2684068936,0.7190900909
SRX7656100,4.9613545658,-1.3466269961,0.5887061862
SRX7656101,3.8091046698,-1.242596619,0.7095000117
SRX7656102,0.9184730116,-0.049027261600000004,-0.1574706197
SRX7656103,0.6226958084,-0.0179690197,-0.21882918680000002
SRX7656104,1.0159231135,-0.0730684388,-0.34836482760000004
SRX7656105,3.8834425722,-1.3256091077,0.7148997064
SRX7656106,3.851518786,-1.3711527518,0.7145323323
SRX7656107,3.7717871486,-1.3257145526,0.5635495845
SRX7656108,0.3221594018,-0.3358632838,-0.1934681023
SRX7656109,-0.8656894599,-0.3109811413,-0.0119163311
SRX7656110,-0.2712806627,-0.21339284930000002,-0.09886101530000001
SRX7656111,-1.06229348,-0.2874889167,-0.0130470859
SRX7656112,-1.6300749549,-0.24577849610000002,-0.2173782472
SRX7656113,-0.7196243884,-0.212727258,-0.043269987100000004
SRX7656114,1.1425791253,-0.0939896741,-0.43113473900000004
SRX7656115,0.5451323041,-0.1553777519,-0.029401130100000002
SRX7656116,2.0876124986,-0.1881061211,-0.6996561232
SRX7656117,4.728260776,-1.4714452630000001,0.5665371013
SRX7656118,4.2990685519,-1.9043696117,0.43082166600000005
SRX7656119,4.7864192855,-1.5142838902,0.49874303670000003
SRX7656120,-0.22726485400000002,-0.0855962302,0.1787871282
SRX7656121,-0.4733743888,-0.20473712260000002,0.2498687265
SRX7656122,-0.49069553460000004,-0.232126876,0.20769369140000002
SRX7656123,-1.1661143147,-0.1491594181,0.2915922435
SRX7656124,-0.4023403635,-0.057445991,0.0753791033
SRX7656125,-0.917062636,-0.007572258,0.2056216227
SRX7656126,-0.2887627172,-0.23662909640000002,0.07527393760000001
SRX7656127,-0.4042814675,-0.2137065217,0.0978663196
SRX7656128,0.4902878961,-0.1878706873,-0.0866408026
SRX7656129,4.405636251,-1.7263115554000001,0.7554847077
SRX7656130,3.8231954737000002,-1.5438332809,0.7890987312000001
SRX7656131,3.7620103913,-1.6333029250000002,0.6352844664
SRX7656132,3.8158554449,-1.6022434119,0.7496321689000001
SRX7656133,3.1017958502,-1.5719065706,0.7750268969
SRX7656134,3.3061572933,-1.5849862387,0.7101493076000001
SRX7656135,3.1774240277,-0.20329683540000001,-0.1732709832
SRX7656136,0.6687004453000001,-0.1970135493,0.0125798188
SRX7656137,1.8735657314,-0.21893380140000002,-0.12569989680000002
SRX7656138,0.6788373164,-0.16718556510000002,-0.0024633896
SRX7656139,1.2952193501,-0.0667269998,-0.107284845
SRX7656140,1.3031159807,-0.4111659637,-0.0378164496
SRX7656141,1.2577737662000001,-0.31117580580000004,-0.1266555151
SRX7656142,2.1149470431,-0.3408750725,-0.18342158690000002
SRX7656143,1.5141881727,-0.2263890443,-0.286782287
SRX7656144,4.8704252532000005,-1.9176765598,0.5930766829
SRX7656145,4.4669953208,-2.0005578852,0.6294067863
SRX7656146,4.778023721,-1.6690285604000001,0.7170134595000001
SRX5388319,-0.0500218635,0.3179345689,-0.0260689406
SRX5388320,0.3549665396,0.18223048190000002,0.055185875700000005
SRX5388321,-0.30494467610000003,-0.5001650508000001,-0.0291169351
SRX5388322,-0.9947445520000001,0.5251016409,0.2378195673
SRX5388323,-0.9751124238000001,0.1786556813,-0.1466596712
SRX5388324,-0.6242131199000001,-0.6112737865,-0.07116623100000001
SRX5388325,-0.7271592122,0.5262288232,0.2144886863
SRX5388326,-0.5174598352,-0.2727957778,-0.1162119773
SRX5388327,-1.0768885453,-0.6946207608,0.0478665062
SRX8708326,2.0081147069,-0.119554107,0.48151793810000004
SRX8708328,-1.103620668,-0.3170220687,-0.1774550813
SRX8708335,1.2745653718,0.4426468001,0.0316978985
SRX8708336,-0.0284695199,-0.005799319900000001,0.1096698247
SRX8708337,-0.1424751839,-0.1198254115,0.0360873582
SRX8708338,4.6073014261,0.4505488275,0.4008465332
SRX8708339,4.5353107338,0.2816095837,0.2016586973
SRX8708340,4.3224336958,0.2166968225,0.20863877560000002
SRX8708365,6.0737487341,1.4108055474,0.8103400045
SRX8708366,5.997347737,1.4817713212,0.79434764
SRX8708368,5.867884425,1.4869945274,0.7890265787
SRX8708369,-0.6202141023000001,0.3310877378,0.1941040265
SRX8708370,1.6197449473,0.3901382749,0.1621654823
SRX8708371,-1.1550749106,0.0408617343,0.2351319325
SRX4166001,0.7833526172,-0.0814799261,-0.2052052727
SRX4166002,-0.360912132,-0.2479318523,-0.15748279610000002
SRX4166003,-0.4224404852,0.3294117784,0.3626880689
SRX4166004,0.8787126554,0.47526292600000003,0.0205539034
SRX4166005,0.127471166,0.399529935,-0.0847331674
SRX4166006,-0.7024922183,0.4636494588,0.10179796170000001
SRX4166007,-1.0029913914,0.4731850638,0.3283769753
SRX4166008,-1.0833000689,0.10933264640000001,0.42943714510000003
SRX4166009,-1.0794736239,-0.3342927867,0.40175518200000004
SRX4166010,-1.5257882570999999,0.12056433700000001,0.1621942794
SRX4166011,0.9014692032,0.29229301500000004,-0.0929989714
SRX4166012,-0.6386386247,0.23799157110000002,-0.0052199476
SRX5000481,-1.6242420924,-0.0411554648,0.1509588755
SRX5000482,-0.5096104867,-0.2025695905,-0.1528181404
SRX5000483,-8.0275636413,0.5362358304,0.43248006790000004
SRX5000484,-7.3888906213,0.4017882678,0.34433113330000004
SRX5000485,-8.6005180044,0.3807298423,0.5380630456000001
SRX5000486,-7.9820672465,0.5917958579,0.5843706258
SRX5000487,-7.443924192,0.5170737542,0.1253951864
SRX5000488,-6.9435366544,0.3270566549,0.0565486674
SRX5000489,-7.0732768287,0.29859400950000003,0.289905114
SRX5000490,-6.8443519629,0.4231736048,0.2330789077
SRX5000491,-6.885063968,0.46268946920000004,0.07099494790000001
SRX5000492,-0.3714689607,0.1092882143,1.6693473817000002
SRX5000493,2.0681639587,-0.1709551273,0.8851842496000001
SRX5000494,2.4934247915,-0.1236654839,0.9921615799000001
SRX5000495,0.1541642821,0.2443210787,1.5982408098
SRX5000496,0.1901677233,0.2046474319,1.7096626457
SRX5000497,-0.1586781729,0.0131317333,0.1352618145
SRX5000498,0.4610564183,0.0016198894000000001,-0.1884152095
SRX5000499,2.7643347592,-0.068830864,0.9359447872000001
SRX5000500,-0.3023782454,-0.014751622800000001,0.053153395000000006
SRX5000501,-6.7990010603,0.2993968877,0.0460408297
SRX5000502,-7.1525678842,0.2372887783,0.14534769620000001
SRX5000503,-6.4201572749,0.2941459511,-0.0030341261000000003
SRX5000504,-1.1069155884,-0.2101261882,-0.061938696
SRX5000505,-1.2406950649,-0.1270523133,-0.1364298561
SRX5000506,-1.2456907155999999,-0.0790129266,-0.0056751697000000005
SRX5000507,-6.9476628531,0.5584079094000001,0.2627756382
SRX5000508,-1.6397130318,0.0044322814,-0.0011724178
SRX5000509,-0.9296369468000001,-0.1535203644,-0.0574220695
SRX5000510,-2.1852930392,-0.1989277479,-0.0927367623
SRX5000511,-1.8616612743,-0.11060810300000001,-0.1534841357
SRX5000512,-6.683285766,0.1314688236,0.118872763
SRX5000513,-7.5068151385,0.1838631336,0.10202931650000001
SRX5000514,-7.250479651,0.1477637272,0.09872908180000001
SRX5000515,-6.3971472737,0.3884039694,0.0882035146
SRX5000516,-6.8004195662,0.3191821125,-0.032574997
SRX4124772,-0.9637019145000001,0.7734956825,-0.0463168558
SRX4124773,0.134857142,0.7219430089000001,-0.1397976692
SRX4124774,-0.1251422429,0.1790881402,0.1255194803
SRX4124775,0.1251422429,-0.1790881402,-0.1255194803
SRX5323946,-0.4914261855,0.12426001610000001,0.014975651000000001
SRX5323947,0.4914261855,-0.12426001610000001,-0.014975651000000001
SRX5323948,-0.7176384308,0.6018622403,0.1079358901
SRX5323949,-0.3993769078,0.6799802673,0.1775328618
SRX5323950,0.1294584131,0.3707996442,-0.0035074409
SRX5323951,0.2498568797,0.46834393950000003,0.3295633576
SRX5323952,0.549120771,0.1720929292,-0.2629699505
SRX5323953,0.9479628744,0.11808093680000001,-0.0911446687
SRX5323954,0.40230645340000004,0.3892559581,0.15730825040000002
SRX5323955,0.1757229593,0.2630490143,0.4345820031
DRX093856,-0.3602107927,0.1685579585,-0.0932291424
DRX093857,-0.8520500835,0.6340361556,1.3919837032
DRX093858,0.7559220054,0.5859364184,1.022943121
DRX093859,2.0115830567,0.1388133504,0.2335715588
DRX093860,-1.3018616933,0.1720571806,-0.2969916814
DRX093861,0.6083658073,0.17014523580000002,-0.0234537654
DRX093862,-0.6313683937,0.4002211491,0.498289709
DRX093863,0.7160909156,0.6187439533,0.6882567693
DRX093864,1.603799688,-0.0231897728,0.8733193997
DRX093865,-1.4151612614,0.1774231919,-0.4289033246
DRX093866,-0.2481550146,-0.3387031943,0.11668290790000001
DRX093867,-0.67216824,0.6168372836,0.7175371547
DRX093868,1.7217678439,0.47221863690000004,0.21154773270000002
DRX093869,1.7483606947,0.1866437766,0.2329742796
DRX093870,-1.0728195106,0.5095188969000001,-0.1106573044
SRX6366242,0.06472388750000001,0.1745111691,0.49663871260000003
SRX6366243,0.7316039554,0.1781953679,0.4909406082
SRX6366244,-1.4912265873,0.6569750524,0.27310776130000003
SRX6366245,0.2995887961,0.1787996128,-0.1468615685
SRX6366246,-1.2903061041,0.11778360900000001,0.24300281110000002
SRX6366247,-1.2886256142999999,0.654130041,-0.25940531910000003
SRX6366248,0.6327698730000001,0.13318347290000002,0.2552602858
SRX6366249,1.1235895505,0.0482401603,0.2871462172
SRX6366250,-1.3868428565,0.1520617836,0.26152956580000003
SRX6366251,-1.1497265043,0.022923051700000002,0.26997426
SRX6366252,0.36487115680000004,-0.012503975300000001,-0.0421165336
SRX6366253,-0.36487115680000004,0.012503975300000001,0.0421165336
SRX254739,0.2507713929,-0.5360698087,-0.2434317712
SRX254740,0.5420632638,-0.1752285714,-0.6880546294000001
SRX254741,0.2663602832,0.0422851349,-0.47614016270000004
SRX254742,1.2869439655,-0.1848959024,-0.5452630615
SRX254743,0.6996751411000001,-0.11445331630000001,-0.6133102
SRX254744,0.7176535952,0.109365481,-0.3823272017
SRX254745,-4.4011079355,0.07952887700000001,-0.5017878330000001
SRX254746,-5.4260418231,-0.1709218388,-1.3002220611
SRX254747,-4.8933311086,0.1546433043,-0.38011492290000004
SRX254748,-5.2512501492,0.24525902700000002,-0.4312594853
SRX254749,-5.7857205997,-0.0468967645,-0.6546793405
SRX254750,-5.4468511359,0.2451304448,-0.6564689762
SRX254751,-6.812062407,0.3046829473,-0.6385376221
SRX254752,-7.3031572715,0.5800346571,-0.6645585173
SRX254753,-6.7302456133,0.41055047240000003,-0.6027240562
SRX254754,-1.8981480846,0.3495013483,-0.5497863012
SRX254755,-1.7440401165,0.2135503367,-0.8844349788
SRX254756,-3.2758677087,0.27022110390000004,-0.7323984494
SRX254757,4.9940244819,-0.5960188213000001,-1.0765882832
SRX254758,2.90292561,-0.5153006611000001,-1.2737457653
SRX254759,2.6346402466,-0.7494009207,-1.0661014702
SRX254760,-5.0453549779,0.9373966127000001,-0.0022261433
SRX254761,-6.0627089361,0.524749906,-0.6233404330000001
SRX254762,-5.6307757074,0.5390292830000001,-0.5674820865
SRX254763,1.1228544597,0.1927103994,-0.3722030261
SRX254764,-1.0731235922,-0.2721809743,-0.7656051362
SRX254765,-0.34787154800000003,0.0942445324,-0.8154694804
SRX254766,4.0908321979,-0.5028454892,-1.1263483433
SRX254767,1.6786415108,-0.7619765309000001,-1.0507258242
SRX254768,2.7941398688,-0.7772664028,-1.4642462689
SRX254772,0.7348987499,-0.1627574406,1.3629742903
SRX254773,-0.3607209038,0.1195934634,1.6888523696000002
SRX254774,0.1503928032,0.585866443,1.447236262
SRX254775,0.7853054054,-0.2748920794,0.3468954117
SRX254776,3.2249543313,-0.023622468400000003,0.2900535789
SRX254777,-1.6079543654,-0.0868330756,-0.22690032810000002
SRX254778,-0.7998543255,0.8093858327,0.9829650128
SRX254779,0.5401346535,0.6000033542000001,0.8410876139
SRX254780,0.4737574081,0.9300053628,1.2263269173
SRX254781,-2.6815153924,0.3147084383,1.0358727271000001
SRX254782,-1.8803985132,0.8163029064,1.3521651373
SRX254783,-2.3828892417,0.4865455977,0.4469906174
SRX254784,-2.2414035474,-0.19694005890000002,-0.145904202
SRX254785,-1.0367105385,0.5357216237,0.3585189499
SRX254786,-0.7430017155,0.471097539,0.1836285442
SRX7136401,0.1907316671,-0.2306984564,0.37080809610000004
SRX7136403,-0.49526084000000004,0.27096734170000003,-0.1472996254
SRX7136405,-1.522850902,0.11141910790000001,-0.1075567976
SRX7136407,0.2825244021,0.8818179069000001,-0.0643227189
SRX7136409,-2.2966502942,0.17360545200000002,0.0005808492
SRX7136411,0.30452917290000003,-0.0402688853,-0.22350847070000002
SRX3754949,0.060489651900000004,0.07876370120000001,0.0637044503
SRX3754950,0.0175317639,0.0458313293,0.0156690406
SRX3754951,-0.07802141580000001,-0.1245950304,-0.0793734909
SRX3754952,-0.4463547684,0.07101942430000001,0.1785238774
SRX3754953,-0.3333694427,0.029034705900000003,0.1678548191
SRX3754954,-0.2922086161,-0.07063298700000001,0.081303292
SRX3754955,9.1249379402,-0.4390160696,-0.9979672179
SRX3754956,9.1583594166,-0.5132100212,-1.0859981772
SRX3754957,9.272695201,-0.5274770167,-1.0891656204
SRX3754966,0.9654007661,-0.0473843372,-0.0030845069
SRX3754967,0.8312843502,-0.0589448946,-0.0856139897
SRX3754969,1.1920767244000001,-0.1527826934,-0.0370968837
SRX1424798,0.5474240585,-0.1087062049,-0.1086920816
SRX1424799,-0.5474240585,0.1087062049,0.1086920816
SRX1424800,0.187054925,-0.0279470508,0.058327546800000005
SRX1424801,-1.2807821439,-0.0884184305,-0.12030315
SRX1424802,1.6859747649,0.523433386,-0.1953865066
SRX1424803,0.3237158614,0.3201135047,-0.0863479287
SRX1424804,3.8650191631,0.2712930537,-0.2620975874
SRX1424805,4.407725548,0.6900611251000001,-0.3197862573
SRX1424806,-1.8534677672000002,0.7065502985000001,0.0348336231
SRX1424807,-1.8011069948,0.6768054222000001,-0.035264928800000005
SRX1424808,1.7288943546,-0.1630534231,1.3497924922
SRX1424809,1.7374425277,-0.11977652670000001,1.2046506089
SRX1424816,2.3149500893,0.1754536481,0.8780282038
SRX1424817,1.9030632992,0.2047409573,0.8131151801000001
SRX1424818,-5.0711711604,0.6816640879,-0.8061226303
SRX1424819,-5.4574172931,0.8185960482,-0.6292702513
SRX1424824,-4.3752476075,0.7219122925,-1.5989042147
SRX1424825,-3.3555673302,0.7857176267,-1.7107259248000002
SRX1424826,-3.1020557,1.6269512069,0.24316815490000002
SRX1424827,-3.0683006078,1.7264439833,0.35089803350000004
SRX1424828,-7.4375859871,1.3975523745,-1.7479177371999999
SRX1424829,-7.7620550987,1.3710309417,-1.6314874427000001
SRX1424830,-7.0676473903,1.4797326518,-1.7916764761000001
SRX1424831,-7.4333421756,1.3890769,-1.7863753928000001
SRX1424834,-6.7244575916,1.9067585004,-1.6735628130000002
SRX1424835,-6.1325550559,1.8625522063000002,-1.7667546818000002
SRX1424840,-6.7322413353,1.2300910035000001,-2.6987899867
SRX1424841,-6.7483544398,1.064799884,-2.715531577
SRX1424842,-6.6869009281,1.4783430668,-3.0085625719
SRX1424843,-6.4612303621,1.1249858676,-3.4102889405
SRX1424844,-4.9536290191,1.7596019351,-3.3791962805
SRX1424845,-5.0455517407,1.6288132779,-3.3891356153
SRX1424846,-1.3316740617,0.9203576051000001,-2.8197675082
SRX1424847,-1.3608639892,1.2506586523,-2.5076543975
SRX5060277,5.5744027682,0.0336110383,0.6360514056000001
SRX5060279,2.9463797039,0.9670152922,1.5319703017
SRX5060281,-5.5744027682,-0.0336110383,-0.6360514056000001
SRX5060283,3.3919248896,0.9802278685,1.2631041084999999
SRX5936089,-0.7231335124,-0.0940147947,0.1545464236
SRX5936090,0.2784196607,-0.0729560592,-0.057338121900000004
SRX5936091,-0.3947198092,-0.0934380196,0.1379334156
SRX5936092,0.8394336609,0.2604088735,-0.2351417173
SRX5936093,-0.4606269153,0.0908191643,1.1168219991
SRX5936094,0.25305275920000003,-0.122104848,0.8586059082
SRX5936095,-5.6256792311,-0.3236320149,1.6548339635
SRX5936096,-5.3960240578,-0.4089767167,1.6119677219000002
SRX5936097,-8.1998240492,-0.0539025833,1.7759466766
SRX5936098,-8.1400227856,-0.0313921183,1.6899649202
SRX5936099,-7.4811803738,-0.0674881938,1.7521498667
SRX5936100,-7.4284404932,-0.085607108,1.5779735513
SRX5936101,-9.5811470685,0.0586922297,1.3415007752
SRX5936102,-9.7194876085,0.0521020172,1.3390447981
SRX5936103,-10.3206672107,0.2418407138,1.1060269537
SRX5936104,-10.2427636362,0.40923488700000005,1.1071110746
SRX5936105,-11.4564677781,0.3762321885,0.8021708442000001
SRX5936106,-10.9959730003,0.3555008103,0.7059267472
SRX5936107,-10.6387250199,0.5810940072,0.4724394383
SRX5936108,-11.1788383458,0.4565764128,0.5407174696
SRX5936109,-10.7943757933,0.589817838,0.1360289267
SRX5936110,-11.0042059178,0.42368360180000003,0.2379951285
SRX5936111,-11.6074344955,0.5569795390000001,-0.0043728316
SRX5936112,-11.2796130146,0.5860481001,-0.0656868852
SRX5936113,-13.2575078764,0.5071308149,-0.28347565420000004
SRX5936114,-13.0244258731,0.5016930772,-0.2521186823
SRX5936115,-13.8445526435,0.3262912441,-0.5048144990000001
SRX5936116,-13.6057996833,0.31208012690000003,-0.5482082886
SRX5936118,-13.9827974303,0.3098140365,-0.8398626247000001
SRX5936119,-13.7599296574,0.23363915670000002,-0.806533002
SRX5936121,-13.720146379100001,0.3060914771,-1.1114962008
SRX5936122,-14.1180267924,0.31465924160000003,-1.1928037789000001
SRX5936123,-15.1752567974,0.1192327809,-0.9404436693
SRX5936124,-14.5903034832,0.2439947486,-1.1406371918
SRX5936125,-15.3854216762,0.2904534649,-1.2416602831
SRX5936126,-16.5117985672,0.1328829768,-1.3752685554
SRX5936128,0.022080830200000002,0.1476855704,-0.09002599500000001
SRX5936129,0.3588871379,0.2423709028,-0.0876150495
SRX5936130,2.5311238347,-0.1110286986,-0.3036415322
SRX5936131,2.6348146817,-0.015926561500000002,-0.4691272476
SRX5936132,-1.2567884634,0.315685362,0.40555176260000003
SRX5936133,-0.0257717136,0.0477216236,-0.1856444874
SRX5936134,-1.6850612869,0.1446413353,0.3528849477
SRX5936135,-1.2818654391,0.1319367871,0.2213565406
SRX5936137,-0.4886038431,0.0744684617,-0.25968304470000003
SRX5936138,-0.2250883213,0.1283015763,-0.4307552444
SRX5936139,-1.537115427,-0.013387759800000001,-0.5932692498000001
SRX5936140,-0.7339980709,-0.2235972326,-0.7578976196
SRX5936141,-0.8371450664000001,-0.33215467790000003,-0.49964904660000004
SRX5936142,-0.7181833359,-0.34324592330000003,-0.48060595100000003
SRX5936143,-0.8080330358000001,-0.2677031971,0.1939511429
SRX5936144,-0.7695200021,-0.1610063598,0.1128322512
SRX8557650,-0.36269766340000004,0.016506649300000002,-0.03970343
