,A,Zur
SRX6902413,0.3322412362226028,0.35433879170252336
SRX6902414,0.11430052115289745,0.0524259780605405
SRX6902415,-0.11430052115289087,-0.05242597806053961
SRX5278698,0.9915298404245436,0.100196247885199
SRX5278699,0.5990971953295915,-0.07656900029774505
SRX5278700,-1.5906270357541468,-0.023627247587453937
SRX5278701,-2.1266980082432987,0.3523462499449748
SRX5278702,-0.4631480928113706,0.4508301665298946
SRX5278703,-2.273737244515014,0.3633291817181581
SRX5278704,-0.5317314046887229,0.6820274979709824
SRX5278705,1.0258134072516891,0.8075833926776843
SRX5278707,-1.0538181345736048,0.9726102111523796
SRX5278708,-1.0806349085664373,1.0081433872580865
SRX5278709,-1.2482129082772782,1.1462576967094238
SRX5278710,-2.3210333586127945,0.2249496482417106
SRX5278711,-4.021373588181056,0.2224842389497708
SRX5278713,-1.4206603250236989,0.2657923752638558
SRX5278714,-1.7131253719991708,-0.24849260043296614
SRX5278715,0.020439211012540717,0.17653562475501428
SRX5278716,-0.9056842311077009,0.4538562501046277
SRX5278717,1.6707325209625228,0.2512878911256804
SRX5278718,-0.2878726119262592,0.20798097663251536
SRX5278719,-1.029692105442462,0.7207684225533884
SRX5278720,-1.0968420210032523,0.8806049727884444
SRX5278721,-0.16639901927510606,0.4970885736200055
SRX1254783,-4.119269493660236,-0.5256749916247436
SRX1254784,-5.267265994284711,-0.9026192284345608
SRX1254785,-5.185694429905019,-0.3081251515212564
SRX1254786,-4.388378245417133,-1.0126908046586909
SRX1473807,0.09959484706646657,0.09672277581022737
SRX1473808,-0.18962608685590368,-0.027063243602015064
SRX1473809,0.0900312397894319,-0.06965953220820964
SRX7520944,-0.08658170539236544,0.031541765423713564
SRX7520945,0.026425552911904196,0.004709645820582864
SRX7520946,0.2189509156916324,0.02845427830733005
SRX7520947,-0.1587947632111971,-0.06470568955162648
SRX7520948,1.4068317572389883,-2.005331986158738
SRX7520949,0.7304084236482672,-2.0282030566697467
SRX7520950,4.14552144876858,-1.5901637981514174
SRX7520951,4.316554565207459,-1.6172689073350277
SRX959206,-0.09237725189394967,-0.15142759315715448
SRX959207,-0.3625672535405379,-0.36866730694656535
SRX959208,0.07324543962332855,-0.5784642079801037
SRX959209,0.9961696760774948,-0.031867129465863016
SRX959210,-0.15771805202714534,-0.03045124158084533
SRX959211,0.9574650424764046,0.11848223475482288
SRX959212,-0.1274891488395042,0.1449712476033156
SRX959213,-0.1593497349024159,-0.3884498123962201
SRX959214,-0.44048373858481216,0.11616846304719974
SRX959215,0.8904790487605279,-0.015164361479574671
SRX959216,-0.2989387148876783,0.04541851174385503
SRX959217,0.1357822884539263,0.09705595148142088
SRX3269802,0.08426550093949993,0.08116178475313518
SRX3269803,-0.08426550093948787,-0.08116178475313429
SRX3269804,3.086159262513571,-0.8388433130698258
SRX3269805,1.7132157029866426,0.4051398510631321
SRX3269806,0.8011277795737421,0.4167085004260471
SRX3269807,-6.114101462004983,-0.9323503086801984
SRX3269808,-6.088357561792692,-1.1810588271318654
SRX3269809,-5.094673854841774,-0.8167780096561845
SRX3269810,-4.843183750131369,-1.0370175959113208
SRX3269811,-4.462276963919288,-1.395032150269648
SRX2529102,-0.05991219060529587,0.027866488886536974
SRX2529103,0.059912190605291925,-0.027866488886537862
SRX2529104,0.06405620043530462,0.1298528665628531
SRX2529105,0.9125274786222959,0.19990774870527786
ERX1981712,-0.21118627744906115,-0.10986009416960664
ERX1981713,-0.071991948430935,-0.6813092623158674
ERX1981714,-0.2854523237282028,-0.9601435454494354
ERX1981715,-0.08055713410717442,0.0017658802277260575
ERX1981716,-0.0437563979726694,0.11114062544632476
ERX1981717,0.12431353207983405,-0.1129065056740508
ERX2274784,0.3395155285721538,-0.05661675028511936
ERX2274785,-0.5001258631551789,-0.37462514729487584
ERX2274786,-0.058132199281725326,0.08492897440288605
ERX2274787,-0.024155041505637232,0.9668434673506489
ERX2274788,-0.9416023123424097,0.6147879848467186
ERX2274789,0.5429399520123596,0.32143548732279825
ERX2274790,0.1528160276230338,0.1045031545037931
ERX2274791,-0.7393157903545999,0.03151226474962865
ERX2274792,0.46509697621507,0.2565812862843
ERX2274793,-0.28049292071756105,0.5949785342577512
ERX2274794,0.922831966016096,0.3255706426185085
ERX2274795,0.3205780926752183,0.5386485784357351
ERX2274796,-0.13197071445617886,-0.15624134682207735
ERX2274797,0.5600832712581164,0.4158297965920097
ERX2274798,-0.4281125568019308,-0.25958844976993056
ERX2274799,-0.2299493816692508,0.2481130691067737
ERX2274800,0.360002178055565,0.5432036195073859
ERX2274801,-1.5867648518145976,0.389821764688322
ERX1819430,-1.4240041957664022,1.3901064297983992
ERX1819431,-2.0165796291354807,1.5031328354624502
ERX1819432,-0.9096280796286828,1.6818037017435472
ERX1819433,-0.527986228003571,1.8009428179891458
ERX1819434,0.023554686312010957,-0.282639681083797
ERX1819435,0.5744525740887663,-0.19235104411456927
ERX1819436,0.5784991466830809,-0.4155108713042699
ERX1819437,0.6645143793150716,-0.2915595407675644
ERX1819438,-0.4000468849761949,0.12436870341404747
ERX1819439,-0.40833563892921576,-0.3843566329450061
ERX1819440,0.4287912662079005,0.22736443113296545
ERX1819441,0.6297507246970394,-0.1731255796132798
ERX1819442,0.3764921986641946,0.15827097766974774
ERX1819443,0.5557212367535633,-0.4401714621974042
ERX1819444,0.5807711701735421,0.09498054402859336
ERX1819445,-0.9223861156029884,-0.5058318402034852
ERX3440914,-0.6964238264568666,0.05685715136667203
ERX3440915,1.1840221648294469,-0.5516390101900583
ERX3440916,-0.34559828323996816,-0.5157182599140224
ERX3440917,1.1167066306385487,0.031819661785903015
ERX3440918,-0.9990420943435916,-0.2221424876353764
ERX3440919,-1.3034735097682293,-0.309986330034703
ERX3440920,-0.7158746311586203,-0.27347877580717306
ERX3440921,-3.2921835552266097,-0.40867912190368827
ERX3440922,-4.094242691177638,-0.25278447011664706
ERX3440923,-4.279563835187291,-0.6176145668475446
ERX3440924,-2.8351909856614124,-0.27894310898266905
ERX3440925,0.3998649138669321,0.15151594301996596
ERX3440926,-3.4561686302990706,-0.3728887413790361
ERX3440927,-2.7825205529904258,-0.326390066706443
ERX3440928,-2.8127413733052142,-1.1188297659027515
ERX3440929,-1.5712138422176607,-1.2163608272040969
ERX3440930,-2.727359149900565,-1.1911758251182682
ERX3440931,-2.6772204754057367,0.429114817639606
ERX3440932,-3.0652592722990577,-0.06603187741888128
ERX3440933,-3.2262453663654065,0.3265582972813146
ERX3440934,-2.2469228254744302,0.03133549195281216
ERX3440935,-3.1989829142268853,0.2361295353395283
ERX3440936,0.2965589125899353,-0.2083730943866371
ERX3440937,-2.4500184037267463,0.21799770010083108
ERX3440938,-0.6293077245528348,-0.4064640939965721
ERX3440939,-0.9465334608366378,-0.13609150863289002
ERX3440940,-0.3465348287471748,-0.619378144537345
ERX3440941,0.5841527514607164,-0.2158667957675071
ERX3440942,-1.7096747959881955,-0.935440632213174
ERX3440943,0.4112680242108977,-0.302192436039916
SRX5347612,0.9641615914390709,0.134758395765056
SRX5347613,0.05309088813482359,0.04474327141864709
SRX5347614,-1.0172524795739026,-0.17950166718370042
SRX5347615,-1.1166099160246583,0.6361909078351635
SRX5347616,-0.9035501039586592,0.4346974305325171
SRX5347617,-1.1908201775939788,0.17444133861809785
SRX5347618,-0.8508864203353419,0.4871185106303662
SRX5347619,-0.8134121249928967,0.6019647803469885
SRX5347620,-0.9204635273674442,0.4477587307375401
SRX5347621,-1.1016579500380717,0.4746562264910619
SRX5347622,-0.7531554707940713,0.4656291540000162
SRX5347623,-1.0366928332944507,0.2496957757348701
SRX8170783,0.7561734312108606,-0.07006299315906439
SRX8170784,-0.5923024019137505,0.09618622924206477
SRX8170785,-0.1638710292971102,-0.0261232360829986
SRX8170786,-1.2205602266664333,0.06745860255606573
SRX8170787,-0.8059551724560602,-0.2783317210046237
SRX8170788,-0.08312085439210988,-0.2070364130970912
SRX5177009,-4.904358458567712,-0.06657188866048003
SRX5177010,-3.3070487917673588,0.4326674009834957
SRX5177011,-1.6563972891623502,0.3023156531613722
SRX5177012,-2.827114019771088,-0.047033515588265296
SRX7354731,0.3099691502425184,0.05708003901239511
SRX7354732,-0.3099691502425277,-0.05708003901239511
SRX7354733,-7.286662334539875,-0.10549412159172801
SRX7354734,-7.71028520631944,0.2210469468471752
SRX7354735,-2.3776959733667877,-0.15650893792885334
SRX7354736,-2.0849905041893075,0.05224146778005512
SRX7354737,-0.6942538846173473,-0.2752908143064694
SRX7354738,-1.403239166138522,-0.4739192326137101
SRX2508581,-0.02444263040193197,-0.02508307800160736
SRX2508582,-0.37988624969406665,-0.2315226008420961
SRX2508583,-0.8078224382774387,0.30227819750834417
SRX2508584,-1.398648170076945,0.5298351062296051
SRX2508585,-0.0332836094987648,-0.04359504089664501
SRX2508586,-0.030463732208644918,-0.02224891878310764
SRX2508587,-0.5384411361308954,0.4183045421589311
SRX2508588,-1.377440386991162,0.5378737540048126
SRX2508589,0.057726239900704975,0.0686781188982506
SRX2508590,-0.18684491312996854,-0.08897419134087238
SRX2508591,-1.4674129489360332,0.2359778378633281
SRX2508592,-0.6255877170703548,0.22401181734565068
SRX1736086,0.07117095823188965,0.431890864333079
SRX1736087,0.4071246103991904,-0.3746226937570487
SRX1736088,-0.4782955686310658,-0.057268170576030286
SRX1736089,2.0761663137975868,-2.9271280613843595
SRX1736090,2.359899543882249,-3.085685662455652
SRX1736091,1.940809662729737,-2.38224407118169
SRX1736092,0.6089604888790199,-0.09742975635608353
SRX1736093,-0.15667025491288986,-0.11176558658146972
SRX1736094,-0.15865410944340658,0.9026356546901616
SRX1736095,2.114949968942363,-1.7053715363470188
SRX1736096,2.5838068890308223,-2.609333019311542
SRX1736097,1.5105557846874562,-2.5111372377708867
SRX7176371,0.4838808188031104,-0.02390357224563377
SRX7176372,0.7470258714172844,-0.1097987506319784
SRX7176373,-1.230906690220398,0.1337023228776113
SRX7176374,0.14235010149488747,0.01704021390844623
SRX7176375,0.16789623703055287,0.08549325035745703
SRX7176376,-0.055886130857576564,-0.12523880101121154
