,A,SoxS
hot_tale__hot_ale9_37c__1,-0.6616446132096615,0.8794394199999997
hot_tale__hot_ale9_37c__2,-0.4736921222137014,0.9113760650000008
hot_tale__hot_ale9_mid_44c__1,-3.295031331771999,0.4148293190000016
hot_tale__hot_ale9_mid_44c__2,-2.9313886949512,0.9409039579999998
hot_tale__hot_ale9_44c__1,-2.731511654098749,1.389613796
hot_tale__hot_ale9_44c__2,-2.4377453548844885,1.5308636509999989
hot_tale__hot_ale10_30c__1,-1.3601373005856834,0.1810072180000004
hot_tale__hot_ale10_30c__2,-1.3622199330857856,0.09662456900000027
hot_tale__hot_ale10_37c__1,-2.313401270715418,0.11567049699999997
hot_tale__hot_ale10_37c__2,-2.224341360323479,0.3007485780000003
hot_tale__hot_ale10_44c__1,-4.5410264048163445,0.5281702750000008
hot_tale__hot_ale10_44c__2,-4.075279428106474,1.047624989
hot_tale__hot_ale16_30c__1,-1.8148944409562189,-0.2953614299999998
hot_tale__hot_ale16_30c__2,-1.5674708607786392,-0.15102793999999964
hot_tale__hot_ale16_37c__1,-2.294714836397054,-0.2495784259999993
hot_tale__hot_ale16_37c__2,-2.1217990180053463,-0.05322447999999902
hot_tale__hot_ale16_44c__1,-3.909882837718252,0.6536093159999998
hot_tale__hot_ale16_44c__2,-4.176803487487573,0.4653881500000008
pdhr_ale__pdhR-13_51__1,-3.2910924059339965,-0.8954068829999997
pdhr_ale__pdhR-13_51__2,-4.18374758716417,-1.3407155829999997
pdhr_ale__pdhR-14_46__1,-2.3676998184957263,-0.9597121180000014
pdhr_ale__pdhR-14_46__2,-2.313194439960897,-1.5804086989999997
pdhr_ale__pdhR-15_51__1,-3.86861924539578,-1.2175723109999996
pdhr_ale__pdhR-15_51__2,-4.123949264623636,-1.165646357
pdhr_ale__pdhR-16_49__1,-3.5826398214928785,-1.476517555
pdhr_ale__pdhR-16_49__2,-2.7513788393023253,-1.6303905459999992
tcs__del_atoC_LiAcet__1,-3.0526285177955144,-1.8188056999999995
tcs__del_atoC_LiAcet__2,-2.910692325563858,-1.8619171869999995
tcs__del_atoC_LiCl__1,-2.584686630326872,-1.233253425
tcs__del_atoC_LiCl__2,-2.922293845325125,-1.544015119
tcs__del_atoC_m9__1,-2.65679699901298,-1.6075386509999996
tcs__del_atoC_m9__2,-2.483170795927295,-1.270205529
tcs__del_baeR_etoh__1,0.4270800579847885,1.139659957
tcs__del_baeR_etoh__2,0.9638894340058074,1.2638237509999994
tcs__del_baeR_lb__1,-2.3202283653932128,-1.19773174
tcs__del_baeR_lb__2,-2.552213579443065,-1.032455659
tcs__del_btsR_01xlb__1,-1.2279840878341357,-1.6091732849999998
tcs__del_btsR_01xlb__2,-1.7970695090154514,-3.098405376
tcs__del_btsR_lb__1,-3.110160351325886,-1.5637968249999998
tcs__del_btsR_lb__2,-3.079177124543012,-1.5528944919999998
tcs__del_btsR_pyruvate__1,-1.8115285992642132,-2.233318422
tcs__del_btsR_pyruvate__2,-1.8840896170305963,-2.523669125
tcs__del_cpxR_etoh__1,-0.4808601453448086,0.34752646000000104
tcs__del_cpxR_etoh__2,-0.543681651549124,0.4364473790000005
tcs__del_cpxR_lb__1,-2.067605394429093,-1.1031957009999998
tcs__del_cpxR_lb__2,-2.011053405115625,-0.9909008530000004
tcs__del_cusR_CuSO4__1,8.171367334032427,3.8461089530000003
tcs__del_cusR_CuSO4__2,8.663441752518148,3.9410567630000006
tcs__del_cusR_lb__1,-1.583457139054696,-1.6389549509999997
tcs__del_cusR_lb__2,-1.9017670476748063,-1.7018028439999997
tcs__del_kdpE_01-kcl__1,-1.019426560549078,-0.6481673849999998
tcs__del_kdpE_01-kcl__2,-0.9458839538258056,-0.8487377940000007
tcs__del_kdpE_115-kcl__1,0.042999767672534,0.4601466950000006
tcs__del_kdpE_115-kcl__2,-0.006144143033427,0.2948851929999998
tcs__del_phoB_m9__1,-1.4948453630151244,-0.9819574859999998
tcs__del_phoB_m9__2,-1.8564839606621453,-0.9245091799999994
tcs__del_phoB_m9p__1,-0.4286334311834209,4.230752743
tcs__del_phoB_m9p__2,-0.367759026950053,4.2504493330000015
tcs__del_rcsB_etoh__1,5.750908913922165,4.3336024329999985
tcs__del_rcsB_etoh__2,5.744543975757557,4.335834052999998
tcs__del_rcsB_lb__1,-2.198797876330312,-1.330868916
tcs__del_rcsB_lb__2,-1.9124578646373087,-1.4913091439999997
tcs__del_zraR_lb__1,-1.923936962854561,-1.966746301
tcs__del_zraR_lb__2,-1.875848295848456,-1.4670823019999997
tcs__del_zraR_zncl2__1,2.166274371694863,1.447072596
tcs__del_zraR_zncl2__2,2.2664226337616724,1.6338843890000003
tcs__wt_01-kcl__1,-0.2653692954977902,0.1635002459999999
tcs__wt_01-kcl__2,-0.6238852649719311,-0.06750689099999985
tcs__wt_01xlb__1,-1.333967869039291,-2.391574937
tcs__wt_01xlb__2,-1.4943996761491125,-2.93156975
tcs__wt_115-kcl__1,0.1010767294448751,0.8229358600000003
tcs__wt_115-kcl__2,0.1642562823536965,0.946332549
tcs__wt_CuSO4__1,6.647031697934841,2.787193787
tcs__wt_CuSO4__2,7.051096017550034,2.8621826240000017
tcs__wt_etoh__1,2.620913804701445,2.7495353
tcs__wt_etoh__2,2.75309578565996,2.7007020340000008
tcs__wt_lb__1,-1.868971525548603,-0.7031327919999999
tcs__wt_lb__2,-1.7652092696801436,-0.6470275380000015
tcs__wt_LiAcet__1,-2.231144548021865,-1.7105150459999994
tcs__wt_LiAcet__2,-2.7697137967493983,-1.3952820499999996
tcs__wt_LiCl__1,-2.046737018400881,-0.8898284249999993
tcs__wt_LiCl__2,-2.0529810621073867,-0.8948077860000003
tcs__wt_m9p__1,-0.2575995156198434,4.224606873000002
tcs__wt_m9p__2,-0.0874836450676131,4.209083213
tcs__wt_pyr__1,-0.859160518993384,-2.053401277
tcs__wt_pyr__2,-1.119952837404063,-2.328836856
tcs__wt_zncl2__1,2.2806946640731853,2.9572192530000003
tcs__wt_zncl2__2,2.257782895471097,2.896607604
ros_tale__0_0_0pq__1,-0.6910128549203115,0.3749648380000004
ros_tale__0_0_0pq__2,-1.074904479787447,0.13840067099999942
ros_tale__0_0_250pq__1,19.048671932985847,6.882096773000001
ros_tale__0_0_250pq__2,19.425187305401742,6.864570563000001
ros_tale__1_mid_250pq__1,10.740353967536494,4.622763113
ros_tale__1_mid_250pq__2,10.491327572534711,4.571465593000001
ros_tale__1_0_0pq__3,-1.6469427036012678,0.15395325300000007
ros_tale__1_0_0pq__4,-1.8556009025869744,-0.011815260999999744
ros_tale__1_0_250pq__1,18.599468329475428,6.250287073000001
ros_tale__1_0_250pq__2,18.439741910815567,6.370929863000001
ros_tale__1_0_750pq__1,20.350051725775256,4.367166433
ros_tale__1_0_750pq__2,20.458700351287828,4.3787340829999986
ros_tale__1_1_0pq__1,-3.711154174448854,-1.2688475909999992
ros_tale__1_1_0pq__2,-3.7138629258193983,-0.7314204690000006
ros_tale__1_1_250pq__1,12.627022620097303,3.7453873029999993
ros_tale__1_1_250pq__2,12.92881328741503,3.725130013
ros_tale__1_1_750pq__1,13.011747065033015,4.394505453000002
ros_tale__1_1_750pq__2,13.495929754975428,4.606600393000001
ros_tale__1_2_0pq__1,-3.416000638712928,-2.690839602
ros_tale__1_2_0pq__2,-2.892951925876005,-1.995402112
ros_tale__1_2_250pq__1,11.848372199898709,3.3248761730000003
ros_tale__1_2_250pq__2,13.652187944158197,3.599963933
ros_tale__1_2_750pq__1,16.490528068904787,4.132775733000002
ros_tale__1_2_750pq__2,16.27270545386803,4.119086833000002
ros_tale__1_3_0pq__1,-1.714063055962377,0.18883494500000086
ros_tale__1_3_0pq__2,-2.107862432747706,-0.5413483499999998
ros_tale__1_3_250pq__1,10.021856144420624,1.5244957570000004
ros_tale__1_3_250pq__2,11.75755324876316,1.6893843000000004
ros_tale__1_3_250pq__3,11.922592780662512,1.844484603
ros_tale__1_3_250pq__4,11.24913072894256,2.821731579
ros_tale__1_3_750pq__1,11.231629347108267,2.7831924210000007
ros_tale__1_3_750pq__2,9.48357714521418,2.622769420000001
ros_tale__1_4_0pq__1,-3.1281425590941323,-1.9192441109999996
ros_tale__1_4_0pq__2,-3.08663122751128,-2.069090983
ros_tale__1_4_250pq__1,10.425137886322329,1.181049980000001
ros_tale__1_4_250pq__2,8.666072546593224,1.2296821830000004
ros_tale__1_4_750pq__1,6.852851119001166,2.221651553000001
ros_tale__1_4_750pq__2,11.31108260989495,2.2169781309999994
ros_tale__1_4_750pq__3,7.588993098406504,1.7037212050000008
ros_tale__1_4_750pq__4,11.527558435752404,1.569319718000001
ros_tale__2_mid_250pq__1,12.2549482147788,4.706333423
ros_tale__2_mid_250pq__2,10.00084888839556,4.0355519730000005
ros_tale__2_0_0pq__1,-2.276224694864644,-0.39660561999999894
ros_tale__2_0_0pq__2,-2.567815626957098,-1.3139096939999997
ros_tale__2_0_250pq__1,22.405080852791716,6.796970193
ros_tale__2_0_250pq__2,22.29486634595733,6.703893422999999
ros_tale__2_0_750pq__1,20.73258616700566,5.665471743
ros_tale__2_0_750pq__2,20.140220611364413,6.0223563030000005
ros_tale__2_1_0pq__1,-2.456998674321308,-1.5212007830000005
ros_tale__2_1_0pq__2,-2.2433713794430385,-2.084854324
ros_tale__2_1_250pq__1,17.62791825953733,2.2130151469999997
ros_tale__2_1_250pq__2,19.38042844273662,2.629326668000001
ros_tale__2_1_750pq__1,22.082497972112424,3.925956803
ros_tale__2_1_750pq__2,21.893970794079674,3.7432570330000012
ros_tale__2_1_750pq__3,21.293466470521945,3.5591110130000008
ros_tale__2_2_0pq__1,-4.222420724045689,-0.9191925259999998
ros_tale__2_2_0pq__2,-3.694051190180216,-1.7486385980000003
ros_tale__2_2_250pq__1,14.946245701237594,3.401532774
ros_tale__2_2_250pq__2,14.075154328064896,3.2524993639999997
ros_tale__2_2_750pq__1,16.478078712552655,3.9364787729999993
ros_tale__2_2_750pq__2,11.03544675449156,3.3963446230000014
ros_tale__2_3_0pq__1,-3.712200907264033,-2.214617473000001
ros_tale__2_3_0pq__2,-1.4435348175673344,-2.206793341
ros_tale__2_3_250pq__1,19.32229795094557,2.6140013159999995
ros_tale__2_3_250pq__2,20.43870235760442,2.6773359969999997
ros_tale__2_3_750pq__1,22.483335974004376,3.546068103
ros_tale__2_3_750pq__2,23.251146976294148,3.4943579830000004
ros_tale__3_0_0pq__1,-4.490622002768259,-2.099667548
ros_tale__3_0_0pq__2,-3.849443707260852,-1.7388666920000002
ros_tale__3_0_250pq__1,21.794930653610763,3.0418222319999995
ros_tale__3_0_250pq__2,23.10615681056244,2.766275058
ros_tale__3_0_750pq__1,25.322853012365822,6.618391263
ros_tale__3_0_750pq__2,23.93122482877312,6.984065303
ros_tale__3_1_0pq__1,-3.584142290321854,-0.7852627769999998
ros_tale__3_1_0pq__2,-3.3771714564932886,-1.021157294
ros_tale__3_1_250pq__1,16.884638712760037,3.2768494189999995
ros_tale__3_1_250pq__2,14.722401815305084,2.8675693750000004
ros_tale__3_1_750pq__1,22.714861518568704,5.018548353
ros_tale__3_1_750pq__2,20.174056866704067,4.114530193
ros_tale__3_2_0pq__1,-1.3167067815753168,0.2268874680000001
ros_tale__3_2_0pq__2,-1.4469740669722773,0.3552991600000004
ros_tale__3_2_0pq__3,-1.268382977847812,0.5344791509999993
ros_tale__3_2_0pq__4,-0.8165093816478189,0.5917656970000005
ros_tale__3_2_250pq__1,13.917980264795084,5.087728743
ros_tale__3_2_250pq__2,10.903294676554284,4.919322103000001
ros_tale__3_2_750pq__1,11.313479722882173,5.105638203
ros_tale__3_2_750pq__2,11.23432743931563,5.202301673000001
ros_tale__3_3_0pq__1,-1.5588247328001674,-0.7816727559999999
ros_tale__3_3_0pq__2,-2.255212257428702,-1.3020730670000005
ros_tale__3_3_0pq__3,-1.8286612773841395,-1.24659369
ros_tale__3_3_0pq__4,-2.519104148865283,-1.8302759989999997
ros_tale__3_3_250pq__1,22.565505795962263,3.519836153
ros_tale__3_3_250pq__2,22.27673958300303,3.2922674270000005
ros_tale__3_3_750pq__1,25.4169898907454,3.8895788330000003
ros_tale__3_3_750pq__2,24.87027564931765,3.836412293
ros_tale__3_4_0pq__1,2.392426075813276,2.3905553590000004
ros_tale__3_4_0pq__2,0.3237632992943181,1.936756827
ros_tale__3_4_250pq__1,13.45901631148268,4.8257920830000005
ros_tale__3_4_250pq__2,14.065321959979762,5.003711513000001
ros_tale__3_4_750pq__1,14.59582066452395,4.216471853
ros_tale__3_4_750pq__2,14.124651222260908,4.414902303
pcoli__atASMT_325G__1,-1.930124943271506,0.10529751099999984
pcoli__atASMT_325G__2,-1.8680620619698425,-0.005502289999999022
pcoli__bpTDC__1,-3.2175977568394343,-0.13114905099999952
pcoli__bpTDC__2,-3.224280045449299,-0.16898130199999972
pcoli__BRCA__1,-3.8095269386107846,-0.19312478799999955
pcoli__BRCA__2,-3.820690389226617,-0.35433374299999976
pcoli__BRCActrl__1,-3.950716866875743,-0.5717610140000007
pcoli__BRCActrl__2,-3.8119875875780713,-0.6156341740000002
pcoli__BRCAswap__1,-2.5418300999860297,0.17681874200000006
pcoli__BRCAswap__2,-2.5784370090667856,0.11751436800000015
pcoli__btAANAT__1,-2.04800726154669,-0.161869759
pcoli__btAANAT__2,-1.989562354462027,-0.12715738699999954
pcoli__btASMT__1,-3.0905467394640933,-0.03978522099999982
pcoli__btASMT__2,-3.194416625408964,-0.3327174049999995
pcoli__CC1__1,-1.1901713726478913,0.0024667290000000013
pcoli__CC1__2,-1.1662838944546718,-0.06180377799999981
pcoli__ccCOMT__1,-2.458517431009916,0.026709541999999864
pcoli__ccCOMT__2,-2.569076857616132,-0.2983597349999991
pcoli__ckDDC__1,-1.4546768505098842,-0.7062870920000002
pcoli__ckDDC__2,-1.2668913654571994,-0.7392884420000003
pcoli__CNTF_belt__1,-2.070498673282973,0.15312181900000166
pcoli__CNTF_belt__2,-2.1660748214075847,0.2776224479999998
pcoli__cobPNMT__1,-1.284422002198093,-0.0618169359999996
pcoli__cobPNMT__2,-1.4010613592031786,-0.2380716930000002
pcoli__cvPhhB__1,-2.1750026551332224,-0.17056799099999953
pcoli__cvPhhB__2,-2.2675691807334206,-0.3618369159999997
pcoli__ggAANAT__1,-1.989111453602283,-0.1486301490000006
pcoli__ggAANAT__2,-1.7916568465941511,0.05913911699999996
pcoli__ggTPH__1,-2.639242282689409,-0.3744296919999997
pcoli__ggTPH__2,-2.878354043287793,-0.5774978440000007
pcoli__hsAANAT__1,2.3484100141795023,1.2793878429999983
pcoli__hsAANAT__2,2.5337434590384267,1.5253420750000009
pcoli__hsASMT__1,-3.600209432493819,-0.24389232999999955
pcoli__hsASMT__2,-3.1492549549111875,-0.3039842980000005
pcoli__hsPNMT_mb__1,-0.0430363898436638,0.016882763999999998
pcoli__hsPNMT_mb__2,0.2314011082945434,-0.06114347300000045
pcoli__hsTPH__1,-3.0948278054978613,-0.2336974809999983
pcoli__hsTPH__2,-2.672810487403822,-0.38144884399999945
pcoli__hsTPH_E2K__1,-1.8307449853195064,0.2572076140000004
pcoli__hsTPH_E2K__2,-1.6277285262721737,0.12312034000000073
pcoli__hsTPH_E2K_N91I_P99C__1,-2.975662516092933,0.16141054700000002
pcoli__hsTPH_E2K_N91I_P99C__2,-3.0447712191130605,-0.04765863200000009
pcoli__hsTPH_N158trunc__1,-3.2017551714544754,-0.7147805490000003
pcoli__hsTPH_N158trunc__2,-3.3058272456318605,-0.657823273
pcoli__hsTPH_N174trunc__1,-2.6545161791978678,-0.1036834940000002
pcoli__hsTPH_N174trunc__2,-2.384515768581324,-0.10976928399999952
pcoli__hsTPH_Ntermtrunc__1,-2.986382498939609,0.06896176000000054
pcoli__hsTPH_Ntermtrunc__2,-2.518271280101123,0.4641169050000009
pcoli__hsTPH1__1,-1.2825618771854363,0.3665274540000016
pcoli__hsTPH1__2,-1.446788008614629,0.4200486479999999
pcoli__MBP__1,-2.5468056614024537,-0.9409211859999996
pcoli__MBP__2,-2.409663980636588,-0.8459899790000005
pcoli__msCOMT__1,-3.926994043961148,-0.5454900980000001
pcoli__msCOMT__2,-3.833415302757287,-0.8839656699999994
pcoli__ocAANAT__1,-1.7737219555191477,-0.12009531200000012
pcoli__ocAANAT__2,-1.7578650017090138,-0.28403329300000024
pcoli__osTDC_K374H__1,-0.283588370938825,0.7957801900000003
pcoli__osTDC_K374H__2,-0.1894621509164886,0.8668662759999988
pcoli__osTDC_K374L__1,-4.496744164115937,-0.7942068170000001
pcoli__osTDC_K374L__2,-3.983568624739223,-0.7376687309999994
pcoli__osTDC_K374Q__1,-2.2349970434392445,0.19740197900000034
pcoli__osTDC_K374Q__2,-2.5168890564525346,0.11660040500000067
pcoli__osTDC_L360V__1,-3.493563890346264,-0.6472237979999997
pcoli__osTDC_L360V__2,-3.283349503179517,-0.5209262429999999
pcoli__pmTPH__1,-3.905336412553208,-0.8504577409999996
pcoli__pmTPH__2,-3.676838707295055,-0.909602358
pcoli__RFC__1,0.453762508852268,0.7460960490000001
pcoli__RFC__2,0.3605425111534394,0.6022976670000002
pcoli__RFCctrl__1,3.0161694067084444,1.6452838580000009
pcoli__RFCctrl__2,2.9313021480767456,1.5733656519999997
pcoli__RFCnopause__1,2.4527224384313664,1.2468672430000003
pcoli__RFCnopause__2,2.4692961645917197,1.1102894250000004
pcoli__RFCpluspause__1,2.70948794820834,1.292352879
pcoli__RFCpluspause__2,1.87148128114854,0.9761352800000004
pcoli__rnCOMT_sol__1,1.1695259177047586,1.059093087
pcoli__rnCOMT_sol__2,1.432067720392768,1.2333814729999997
pcoli__rnPNMT__1,-4.076731615141349,-0.4096371489999999
pcoli__rnPNMT__2,-4.498102832415083,-0.6031237499999991
pcoli__rnTDC__1,-3.3553027304850214,0.01852525900000046
pcoli__rnTDC__2,-3.5844341118874645,-0.1898219240000003
pcoli__rnTDC_trunc__1,-3.406318762457246,0.2585676900000005
pcoli__rnTDC_trunc__2,-3.437258955093508,0.05389687400000032
pcoli__saCOMT_T2A__1,-2.158086455615158,0.13309587799999978
pcoli__saCOMT_T2A__2,-1.8907618942441085,0.17979544900000022
pcoli__sfCOMT__1,-2.1544356965902214,0.03565851300000045
pcoli__sfCOMT__2,-1.9127179247094053,-0.33803898499999985
pcoli__sgAANAT_D63G__1,-0.9706220040751972,-0.5132871290000001
pcoli__sgAANAT_D63G__2,-0.9874524038329352,-0.3823353159999998
pcoli__ssDDC__1,-3.03055546959546,-0.4025038279999995
pcoli__ssDDC__2,-2.969658768448721,-0.3775115719999995
pcoli__TP53B__1,-2.3218962456643397,0.0310410300000008
pcoli__TP53B__2,-2.4174678289525198,-0.12523525699999993
pcoli__WT__1,-0.8028498636638087,0.13026007800000006
pcoli__WT__2,-1.01683076475447,0.29483118300000033
cck__glu_ale4__1,0.1297333692918831,0.26456856000000073
cck__glu_ale4__2,-0.8151578465843166,-0.3136440259999995
cck__cck_ale1__1,-0.8446707526887597,-0.0679451870000003
cck__cck_ale1__2,-1.146373155670955,-0.5686326090000007
cck__cck_ale2__1,-1.3578342267929335,-0.18866857499999945
cck__cck_ale2__2,-1.1983366430437032,-0.15223610099999973
cck_pgi__gmos_delpgi__1,-1.8582802381236456,-0.8605513079999998
cck_pgi__gmos_delpgi__2,-1.2397161929587373,-0.6487568849999992
cck_pgi__pgi_ale1__1,6.180882578795838,1.7193196059999991
cck_pgi__pgi_ale1__2,5.795621694178262,1.2066383600000004
cck_pgi__pgi_ale2__2,4.351990976988599,0.5244408370000002
cck_pgi__pgi_ale3__1,4.8956413520374165,-0.08632194199999965
cck_pgi__pgi_ale3__2,3.815130699982039,-0.8573162559999998
cck_pgi__pgi_ale4__1,5.757524528626305,0.040054582999999866
cck_pgi__pgi_ale4__2,4.371850658856097,-0.6810460919999999
cck_pgi__pgi_ale4__3,4.702934152068611,-0.18162644999999955
cck_pgi__pgi_ale5__1,6.193107894506396,0.8763074590000004
cck_pgi__pgi_ale5__2,5.190702398570652,0.6780860140000016
cck_pgi__pgi_ale6__1,0.4681366254973193,-0.07722684400000013
cck_pgi__pgi_ale6__2,0.090190800646823,-0.16537040999999952
cck_pgi__pgi_ale7__1,0.2237803858453052,0.005638298000000042
cck_pgi__pgi_ale7__2,-0.6956686516903013,-0.19156608999999936
cck_pgi__pgi_ale8__1,0.5878674026312958,0.019290235999999798
cck_pgi__pgi_ale8__2,-0.1410428916293099,-0.3163445049999991
cck_sdh__gmos_delsdhCB__1,-2.8594780019858344,-1.1370440969999995
cck_sdh__gmos_delsdhCB__2,-2.297592212970464,-1.0124155190000002
cck_sdh__sdh_ale1__1,0.1325425680013661,0.14692735599999995
cck_sdh__sdh_ale1__2,0.0553214807957814,0.12298890199999946
cck_sdh__sdh_ale2__1,0.0240667754938723,0.24292338800000035
cck_sdh__sdh_ale3__2,0.4686150633583,0.15298118300000052
cck_sdh__sdh_ale3__1,-0.2045609733206916,0.3240957350000002
cck_sdh__sdh_ale3__3,-0.190354265768735,0.0874025430000005
cck_pts__gmos_delptsHIcrr__2,-1.494586616086694,-0.3049003619999997
cck_pts__gmos_delptsHIcrr__1,-0.4208894375828654,-0.5985402390000001
cck_pts__pts_ale1__2,0.9631799043812324,0.7198674140000003
cck_pts__pts_ale1__1,1.1168145293506324,0.6858176909999987
cck_pts__pts_ale2__2,0.845647155900764,0.2822764580000001
cck_pts__pts_ale2__1,1.0198202895019484,0.2980812509999993
cck_pts__pts_ale3__2,-0.2084455807122939,-0.3233808119999999
cck_pts__pts_ale3__1,-0.2171044840351564,0.01459421599999988
cck_pts__pts_ale4__2,0.2653362680069024,0.1318263980000003
cck_pts__pts_ale4__1,0.1731823898209183,0.193065013
cck_gnd__gmos_delgnd__1,-3.888215535818521,-1.2916735159999997
cck_gnd__gmos_delgnd__2,-4.61979760523051,-1.3753236820000003
cck_gnd__gnd_ale1__1,-1.110341248911828,-0.5493082309999995
cck_gnd__gnd_ale1__2,-0.9253734761442736,-0.5434533659999996
cck_gnd__gnd_ale2__1,-0.8915453962272418,-0.5559759780000002
cck_gnd__gnd_ale2__2,-0.913995808736248,-0.2472486640000007
cck_gnd__gnd_ale3__1,-1.0784764653886882,-0.4372703529999997
cck_gnd__gnd_ale3__2,-0.7308821325899822,-0.6754085530000005
cck_tpiA__gmos_deltpiA__1,-3.2045958744605887,-0.6334382699999992
cck_tpiA__gmos_deltpiA__2,-4.06356429164517,-0.6579683899999997
cck_tpiA__tpiA_ale1__1,-1.5548142768518716,0.04604397299999974
cck_tpiA__tpiA_ale1__2,-1.2478602125802087,0.03137199599999985
cck_tpiA__tpiA_ale2__1,-1.037651778005229,0.1779368159999999
cck_tpiA__tpiA_ale2__2,-1.8274707911928447,-0.09295310800000144
cck_tpiA__tpiA_ale3__1,-1.6573771414923864,0.07727566000000062
cck_tpiA__tpiA_ale3__2,-1.2561025662732868,0.238834958
cck_tpiA__tpiA_ale4__1,-2.725138356065381,-0.4557273940000002
cck_tpiA__tpiA_ale4__2,-2.732355255443049,-0.6231396819999997
acid_tale__acid_ale1_pH7__1,-2.749567351554869,-0.4191650430000005
acid_tale__acid_ale1_pH7__2,-2.9592458641320656,-0.8818534219999998
acid_tale__acid_ale1_pH5__1,-2.062726163144444,-0.194265347
acid_tale__acid_ale1_pH5__2,-2.544646056101668,-0.3623143449999997
acid_tale__acid_ale2_pH7__1,-3.1563336656120327,-1.0052251129999998
acid_tale__acid_ale2_pH7__2,-3.0516053571369417,-0.9360679959999992
acid_tale__acid_ale2_pH5__1,-2.894749639816776,-0.08118414400000074
acid_tale__acid_ale2_pH5__2,-2.2289447492345524,-0.2051285719999996
acid_tale__low_Mg_ale_pH7__1,-3.790753772939352,-1.296610072
acid_tale__low_Mg_ale_pH7__2,-3.917626428665009,-1.683881992
acid_tale__low_Mg_ale_pH5__1,-3.7694478043739994,-0.4135774090000002
acid_tale__low_Mg_ale_pH5__2,-3.481534701105107,-0.18634211300000025
acid_tale__MES_ale_pH7__1,-1.9750663466150624,-0.5989636849999993
acid_tale__MES_ale_pH7__2,-2.121027845170828,-0.6488709159999999
acid_tale__MES_ale_pH5__1,-1.7676564715583651,0.20579709799999968
acid_tale__MES_ale_pH5__2,-2.4181668054174,-0.18940647799999955
acid_tale__gmos_pH7__1,-2.527199523056494,-0.8123936689999995
acid_tale__gmos_pH7__2,-2.0616470252354366,-0.7085165169999996
acid_tale__gmos_pH5__1,-2.8299194858247487,-0.053391768000000006
acid_tale__gmos_pH5__2,-2.1221165741739934,0.6994503490000001
adnB__wt_adn__1,0.1099905240450377,-0.228350388
adnB__wt_adn__2,-0.2518472879008571,0.18016515800000032
adnB__delydhB_adn__1,-1.3308573391145484,-0.9846177970000004
adnB__delydhB_adn__2,-1.3850872905759983,-1.015900726
ytf2__wt_glc__1,-2.106680358996088,-0.02649443199999979
ytf2__wt_glc__2,-1.8916199243835607,0.287412851
ytf2__ybcM_glc__1,-2.251181607838927,-0.8751372299999991
ytf2__ybcM_glc__2,-2.029766746734019,-1.074529107
ytf2__ydhB_glc__1,-1.587026558649434,-0.4971486190000008
ytf2__ydhB_glc__2,-1.431022103165584,-0.3930264679999995
ytf2__yfeC_glc__1,-2.172533018199755,-0.7032562239999995
ytf2__yfeC_glc__2,-2.152941854083721,-0.5812047190000005
ytf2__yciT_glc__1,-2.265167526506737,-0.10606020599999956
ytf2__yciT_glc__2,-2.1836759531451944,-0.10573274199999982
ytf2__ydiZ_glc__1,-2.1560229709557794,0.11680717500000083
ytf2__ydiZ_glc__2,-1.9362066561407891,0.07142813000000102
ytf2__ynfL_glc__1,-1.8666079479278463,0.3867955259999993
ytf2__ynfL_glc__2,-1.6934676819664878,0.21272831099999934
ytf3__wt_glc2__1,-1.5336500909390856,-0.5466947229999999
ytf3__wt_glc2__2,-1.4929351438121394,-0.037461787999999885
ytf3__wt_pH7_lactate__1,-1.7985201721963984,-0.4710104230000001
ytf3__wt_pH7_lactate__2,-1.9145722363509328,-0.8813809589999995
ytf3__wt_pH55_lactate__1,-1.8953289026774327,-0.5445976499999992
ytf3__wt_pH55_lactate__2,-1.8514168831708908,-0.5383039359999984
ytf3__wt_pH55_HCl__1,-1.4765227407474222,0.1894568759999995
ytf3__wt_pH55_HCl__2,-1.462255283055824,0.17607843100000053
ytf3__dyieP_pH7__1,-1.603248957870088,-0.08198454399999999
ytf3__dyieP_pH7__2,-2.015550905583848,-0.0967705719999996
ytf3__dyieP_pH55__1,-1.5140139398243293,-0.5038523290000008
ytf3__dyieP_pH55__2,-1.7293283104993349,-0.14810251199999944
minicoli__aldA_f1c2__1,4.192658880540435,5.308093909521594
minicoli__aldA_minE__1,3.1676327417709267,4.4213028304132775
minicoli__mg1655_glc__1,-2.397533605660408,-2.2942718298159512
minicoli__mg1655_glc__2,-2.735246022213332,-2.4804057981715535
minicoli__minE_cyt__1,6.895425380217664,4.2514233771299885
minicoli__minE_cyt__2,7.357762986114385,4.21984935285635
minicoli__minE_fruc__1,10.510827625206192,4.795292083855406
minicoli__minE_fruc__2,10.61829641653928,4.727559296305684
minicoli__minE_glc__1,8.016284793747747,4.3920696148616685
minicoli__minE_glc__2,8.673797644515272,4.3846176786210185
minicoli__minE_glyc__1,4.772471089937188,3.4306152981205464
minicoli__minE_glyc__2,5.450367264947358,3.5620943096560715
minicoli__minE_Fe_starve__1,4.363752716302714,3.9106692226431234
minicoli__minE_Fe_starve__2,3.172720214249259,3.4628003709931314
minicoli__minE_LB__1,8.065313276355432,3.4717414653868666
minicoli__minE_LB__2,8.170109152187994,3.628100624446944
minicoli__minE_N_starve__1,6.360801026065023,3.254287585877057
minicoli__minE_N_starve__2,6.544786914195123,3.4691339143948543
minicoli__minE_osm__1,9.064637285097094,5.059170857384143
