,PSPTOB0005
SRX3159075,-0.4875250478
SRX3159076,0.2199323205
SRX3159080,0.1251544538
SRX3159082,-0.2871926492
SRX3159083,0.5029335118
SRX3159086,-0.5749882734
SRX3159087,-0.3019552741
SRX3159088,-0.6779352806000001
SRX3159089,-0.1547538922
SRX3159090,0.41670340840000003
SRX3159091,0.1738627721
SRX3159092,-0.2807203204
SRX3159093,-0.2198812148
SRX3159094,-1.0793205185
SRX3159095,-0.9535153375000001
SRX3159096,-0.2374375719
SRX3159097,-0.44667695690000003
SRX3159098,-0.4951569108
SRX3159099,-0.9257832465
SRX3158988,-0.6490746986
SRX3158989,0.8107791941
SRX3158990,0.8185702465
SRX3158991,0.9931472501
SRX3158992,0.4563274288
SRX3158996,0.1927472698
SRX3644656,0.2275504153
SRX3644657,0.0342283282
SRX3644658,-0.2617787434
SRX3644659,-2.1309320720000002
SRX3644660,-1.8925710249
SRX3644661,-2.4244966786
SRX3644662,0.49221391540000003
SRX3644663,0.6951457860000001
SRX3644664,-0.0014810868
SRX3644665,-1.2140416509
SRX3644666,-0.9058167204
SRX3644667,-1.0461285158
SRX3644668,-1.6675624222
SRX3644669,-0.469672277
SRX3644670,-0.6204252149
SRX3644671,-1.8232710081999999
SRX3644672,-1.9753833153
SRX3644673,-0.6576557446
