,A,Cra
hot_tale__hot_ale9_mid_44c__2,-1.863212234453199,0.13715371250000086
hot_tale__hot_ale9_44c__1,-0.9567568772645172,0.2043196165000012
hot_tale__hot_ale9_44c__2,-0.9528308866708758,0.038305581500000414
hot_tale__hot_ale10_30c__1,-0.953809497880444,0.17423609449999944
hot_tale__hot_ale10_30c__2,-0.6677903230968151,0.20468928450000054
hot_tale__hot_ale10_37c__1,-0.2958064187902691,-0.32545248949999905
hot_tale__hot_ale10_37c__2,-0.4360829024486513,-0.20625851949999952
hot_tale__hot_ale10_44c__1,0.8830665772821706,0.007231368499999391
hot_tale__hot_ale10_44c__2,-0.8876686103558917,0.013572844500000514
hot_tale__hot_ale16_30c__1,0.5666999567112121,0.06146230050000056
hot_tale__hot_ale16_30c__2,0.3238374741681491,0.07951014850000071
hot_tale__hot_ale16_37c__1,0.4794959764380791,-0.05334570449999898
hot_tale__hot_ale16_37c__2,0.4114908583747997,-0.1105927954999988
hot_tale__hot_ale16_44c__1,-0.7698286071083895,0.2498183644999994
hot_tale__hot_ale16_44c__2,-1.0671997295141982,0.4299435455000005
pdhr_ale__pdhR-13_51__1,2.356002064172636,-0.12823125749999864
pdhr_ale__pdhR-13_51__2,3.68979559732912,-0.0017489554999992052
pdhr_ale__pdhR-14_46__1,2.536067140459568,-0.12849797949999964
pdhr_ale__pdhR-14_46__2,2.9379629414848103,-0.10850641249999883
pdhr_ale__pdhR-15_51__1,4.242671044838225,-0.11421509749999892
pdhr_ale__pdhR-15_51__2,4.504803206144777,-0.022060610499999637
pdhr_ale__pdhR-16_49__1,5.091421353947458,-0.029568962499999074
pdhr_ale__pdhR-16_49__2,3.316238014645333,0.06996596050000115
tcs__del_atoC_LiAcet__1,11.663786012465764,0.11987262350000005
tcs__del_atoC_LiAcet__2,11.9136947324876,0.3139405385000007
tcs__del_atoC_LiCl__1,12.396560387711856,0.1931644615000012
tcs__del_atoC_LiCl__2,12.57310850411061,0.25291090750000045
tcs__del_atoC_m9__1,12.570850791090162,0.1347022915000009
tcs__del_atoC_m9__2,12.51589146046381,0.2756682365000023
tcs__del_baeR_etoh__1,0.4604324497963891,1.8335522395000008
tcs__del_baeR_etoh__2,1.0428314778245673,2.0021776035000016
tcs__del_baeR_lb__1,1.3211425310908402,0.5279175545000011
tcs__del_baeR_lb__2,1.3324433443854216,0.5804894445000004
tcs__del_btsR_01xlb__1,6.936205748835522,-1.5613833854999992
tcs__del_btsR_01xlb__2,6.997080830305005,-1.3891346094999992
tcs__del_btsR_lb__1,10.092845627573537,1.2765130405000011
tcs__del_btsR_lb__2,10.276740218458873,1.2704550625000015
tcs__del_btsR_pyruvate__1,7.396363900803293,-1.758145044499999
tcs__del_btsR_pyruvate__2,7.267392473798321,-1.7828460924999991
tcs__del_cpxR_etoh__1,0.9877562000191772,1.7925485945000013
tcs__del_cpxR_etoh__2,0.8212381260100519,1.8005069615
tcs__del_cpxR_lb__1,1.7608035854106412,0.7477895285000002
tcs__del_cpxR_lb__2,1.9940718609209227,0.7776630565000016
tcs__del_cusR_CuSO4__1,2.3323303128788235,0.08592574750000104
tcs__del_cusR_CuSO4__2,2.237392960387592,0.1434982334999999
tcs__del_cusR_lb__1,7.288775314138816,0.9697545555000016
tcs__del_cusR_lb__2,7.325133071314794,0.8775237925000017
tcs__del_kdpE_01-kcl__1,3.346957983517803,-0.4134206024999987
tcs__del_kdpE_01-kcl__2,3.7653713681300784,-0.4331493274999989
tcs__del_kdpE_115-kcl__1,3.506632274739581,-0.6108375714999994
tcs__del_kdpE_115-kcl__2,3.9238946183758174,-0.6956772724999984
tcs__del_phoB_m9__1,8.40293868914809,-0.3885892615
tcs__del_phoB_m9__2,8.659900846732938,-0.42160588849999936
tcs__del_phoB_m9p__1,8.341551129636578,-1.5807294664999991
tcs__del_phoB_m9p__2,8.450163121101262,-1.5887457204999995
tcs__del_rcsB_etoh__1,0.7679240265493149,1.1254918015000008
tcs__del_rcsB_etoh__2,0.5823496730931259,1.184914859500001
tcs__del_rcsB_lb__1,0.1270481699991155,0.9924813634999996
tcs__del_rcsB_lb__2,0.4355811477140917,1.0469467445000014
tcs__del_zraR_lb__1,8.748167405908891,0.8747017505000017
tcs__del_zraR_lb__2,9.41325952780411,0.8928557565000013
tcs__del_zraR_zncl2__1,1.4343313118607273,0.3764783115000023
tcs__del_zraR_zncl2__2,1.3875228643746886,0.34399240050000124
tcs__wt_01-kcl__1,8.405872651895637,-0.9376892864999996
tcs__wt_01-kcl__2,8.871356250510882,-0.7406080244999993
tcs__wt_01xlb__1,6.916778076115821,-1.3288956044999995
tcs__wt_01xlb__2,6.871310573480018,-1.3977506644999984
tcs__wt_115-kcl__1,3.458221673212396,-0.5887920294999995
tcs__wt_115-kcl__2,3.088365246694025,-0.6511352484999993
tcs__wt_CuSO4__1,2.683799467986676,0.43107181550000107
tcs__wt_CuSO4__2,2.642399797157044,0.4800872685000002
tcs__wt_etoh__1,-0.1981437143855259,1.0921585605000017
tcs__wt_etoh__2,0.0990201912788921,0.9909839125000008
tcs__wt_lb__1,1.1161806314505551,0.0047461995000004364
tcs__wt_lb__2,1.0978751797721369,0.14923798450000092
tcs__wt_LiAcet__1,10.78589596443162,-0.16590414349999882
tcs__wt_LiAcet__2,10.734872864215651,-0.07366788749999831
tcs__wt_LiCl__1,11.109351904327315,-0.08155337150000007
tcs__wt_LiCl__2,11.133740367266665,-0.101538764499999
tcs__wt_m9p__1,8.937744404134456,-1.0628917864999998
tcs__wt_m9p__2,8.904366733113617,-0.9667578474999984
tcs__wt_pyr__1,7.769648111804498,-1.580794713499999
tcs__wt_pyr__2,7.7207777999180625,-1.6930221544999997
tcs__wt_zncl2__1,2.1663657711144246,0.19240774550000064
tcs__wt_zncl2__2,1.983595347172932,0.21218892550000049
ros_tale__0_0_0pq__1,0.0117895226036718,-0.3913418294999991
ros_tale__0_0_0pq__2,0.12265736678383,-0.3913551324999984
ros_tale__0_0_250pq__1,-0.9783430606703613,-0.4698383084999991
ros_tale__0_0_250pq__2,-0.7358007263688536,-0.4925657764999993
ros_tale__1_mid_250pq__1,-0.2606888422105283,-0.5235758024999989
ros_tale__1_mid_250pq__2,-0.0697021893607878,-0.5220146554999996
ros_tale__1_0_0pq__3,-1.2876846689375474,-0.17702200549999958
ros_tale__1_0_0pq__4,-1.191057588789503,-0.2878558854999991
ros_tale__1_0_250pq__1,-1.9034988308554392,-0.2467602624999987
ros_tale__1_0_250pq__2,-2.0518129906444518,-0.2626083104999992
ros_tale__1_0_750pq__1,4.068746971687626,-0.6754330604999996
ros_tale__1_0_750pq__2,6.52574968877963,-0.6373685924999988
ros_tale__1_1_0pq__1,9.765999936387356,-0.2327642074999989
ros_tale__1_1_0pq__2,9.622489865595492,-0.07903025749999859
ros_tale__1_1_250pq__1,9.131486603698193,-0.2821213064999988
ros_tale__1_1_250pq__2,9.96044637996608,-0.34933329249999895
ros_tale__1_1_750pq__1,10.692052259057656,-0.3047517494999994
ros_tale__1_1_750pq__2,9.8397308423921,-0.2476662154999998
ros_tale__1_2_0pq__1,9.093973050089438,-0.6445179134999988
ros_tale__1_2_0pq__2,8.11221852386751,-0.6439962484999988
ros_tale__1_2_250pq__1,9.927641770760262,-0.41141077749999866
ros_tale__1_2_250pq__2,9.94101577171346,-0.42328810249999904
ros_tale__1_2_750pq__1,9.733795004942149,-0.4530964674999991
ros_tale__1_2_750pq__2,8.742480135923334,-0.4707800524999986
ros_tale__1_3_0pq__1,12.724831517136018,-0.5634520924999986
ros_tale__1_3_0pq__2,13.48632480048978,-0.593683015499999
ros_tale__1_3_250pq__1,12.236781243641415,0.08125092350000074
ros_tale__1_3_250pq__2,13.047994433427244,0.13406627150000094
ros_tale__1_3_250pq__3,12.679365531474591,0.13120154350000046
ros_tale__1_3_250pq__4,12.225685300149946,0.4465692575000011
ros_tale__1_3_750pq__1,11.792779261535378,-0.07393772349999939
ros_tale__1_3_750pq__2,11.69450735685893,-0.2845179284999988
ros_tale__1_4_0pq__1,13.28458811677662,0.0729017255000004
ros_tale__1_4_0pq__2,13.661466795371162,0.030195128499999942
ros_tale__1_4_250pq__1,13.74700546820183,0.006823428500000618
ros_tale__1_4_250pq__2,13.28963788657476,0.008452494499999297
ros_tale__1_4_750pq__1,10.174772928451665,0.06527302850000005
ros_tale__1_4_750pq__2,13.342420020812773,-0.07703132949999958
ros_tale__1_4_750pq__3,9.963920111222258,0.2977637655000009
ros_tale__1_4_750pq__4,12.43676113498539,-0.2856802854999998
ros_tale__2_mid_250pq__1,1.6790591412574358,-0.6032428494999991
ros_tale__2_mid_250pq__2,2.5371334222970616,-0.4670128324999992
ros_tale__2_0_0pq__1,7.911664387694584,-1.4705291444999995
ros_tale__2_0_0pq__2,8.889965618983217,-1.5110344754999998
ros_tale__2_0_250pq__1,-1.4461089963596447,-0.4738400554999993
ros_tale__2_0_250pq__2,-1.1441430471548637,-0.4607863194999995
ros_tale__2_0_750pq__1,4.0326832180936885,-1.6813225134999987
ros_tale__2_0_750pq__2,3.902850616038735,-1.9262534624999992
ros_tale__2_1_0pq__1,2.437365793303454,-0.3911114744999988
ros_tale__2_1_0pq__2,4.663209635420569,-0.43659707549999904
ros_tale__2_1_250pq__1,10.016002664978766,-0.9780583064999996
ros_tale__2_1_250pq__2,8.557016326626586,-1.2340217544999996
ros_tale__2_1_750pq__1,9.140240712458088,-1.3495966115
ros_tale__2_1_750pq__2,8.893996943226075,-1.4567954404999988
ros_tale__2_1_750pq__3,9.173129804948992,-1.205213314499999
ros_tale__2_2_0pq__1,4.204508184126453,-0.5937339484999988
ros_tale__2_2_0pq__2,9.064864042263844,-0.5820296404999992
ros_tale__2_2_250pq__1,5.621422139974092,-0.8990815384999991
ros_tale__2_2_250pq__2,9.721462093238346,-1.127685605499999
ros_tale__2_2_750pq__1,8.337815539407382,-0.8359586504999994
ros_tale__2_2_750pq__2,10.978434290747066,-0.6881410184999988
ros_tale__2_3_0pq__1,9.319964607766304,-1.1326019404999998
ros_tale__2_3_0pq__2,9.99522123821069,-1.5382685364999995
ros_tale__2_3_250pq__1,8.842353115255648,-1.604149039499999
ros_tale__2_3_250pq__2,8.596732712183199,-1.6278803794999988
ros_tale__2_3_750pq__1,9.915874207328962,-1.5524263974999988
ros_tale__2_3_750pq__2,9.061690181920415,-1.7091536334999988
ros_tale__3_0_0pq__1,6.979496564289755,-0.3357135054999993
ros_tale__3_0_0pq__2,7.700660855996703,-0.26462607549999984
ros_tale__3_0_250pq__1,14.021198823336956,-0.4714697264999996
ros_tale__3_0_250pq__2,12.770856855815127,-0.4657785015
ros_tale__3_0_750pq__1,2.65511257180725,-1.4504610814999994
ros_tale__3_0_750pq__2,3.3312263844452525,-1.6301569774999989
ros_tale__3_1_0pq__1,0.946878798489466,-0.5243826454999994
ros_tale__3_1_0pq__2,6.669253913829581,-0.6817049614999995
ros_tale__3_1_250pq__1,7.447329464484642,-0.7486143144999993
ros_tale__3_1_250pq__2,11.667261814826183,-0.8642061934999994
ros_tale__3_1_750pq__1,1.7651224590459886,-0.4865923954999998
ros_tale__3_1_750pq__2,10.331055013915488,-0.7176516724999988
ros_tale__3_2_0pq__1,3.03698912821486,-0.4323602814999994
ros_tale__3_2_0pq__2,3.067301284869109,-0.3449293644999987
ros_tale__3_2_0pq__3,2.8183634348866127,-0.3980580624999988
ros_tale__3_2_0pq__4,3.1020785964599438,-0.5212387594999992
ros_tale__3_2_250pq__1,8.175627523607893,-1.9343372024999992
ros_tale__3_2_250pq__2,9.194430497496734,-1.5541468724999987
ros_tale__3_2_750pq__1,8.825289096644521,-0.8570549474999991
ros_tale__3_2_750pq__2,7.152961880142921,-1.4953728024999986
ros_tale__3_3_0pq__1,10.978863984869191,-1.095250308499999
ros_tale__3_3_0pq__2,12.907282672775263,-1.176749975499999
ros_tale__3_3_0pq__3,11.45603300290715,-0.9968852114999996
ros_tale__3_3_0pq__4,13.197739821903172,-1.1407109544999994
ros_tale__3_3_250pq__1,6.34629106504998,-1.2742185334999991
ros_tale__3_3_250pq__2,6.557894495632694,-1.018874149499999
ros_tale__3_3_750pq__1,6.865090825118335,-1.2752378374999989
ros_tale__3_3_750pq__2,7.324802064549982,-1.3016613505000008
ros_tale__3_4_0pq__1,9.036204425233484,-2.2001054904999995
ros_tale__3_4_0pq__2,8.686963847989766,-1.8967164115000001
ros_tale__3_4_250pq__1,7.71229814401188,-1.7169205224999988
ros_tale__3_4_250pq__2,7.000723965880063,-2.047557179499999
ros_tale__3_4_750pq__1,10.10241395373919,-1.8932122594999996
ros_tale__3_4_750pq__2,9.699711997687563,-2.032203793499999
pcoli__atASMT_325G__1,-0.9856262018935668,-0.053541653499999065
pcoli__atASMT_325G__2,-0.8660296301549412,-0.0019762774999989574
pcoli__bpTDC__1,0.4049490185483594,-0.2329445874999987
pcoli__bpTDC__2,0.5301589782689962,-0.3589759354999993
pcoli__BRCA__1,-0.9614513171450548,-0.23367239249999905
pcoli__BRCA__2,-0.59603071002703,-0.1479608714999996
pcoli__BRCActrl__1,1.132964309573805,0.4316906485000001
pcoli__BRCActrl__2,2.334521350480713,0.44187926949999934
pcoli__BRCAswap__1,-0.1784940832942814,-0.3947829965
pcoli__BRCAswap__2,-0.1597269068133295,-0.4391806894999988
pcoli__btAANAT__1,-0.2572775537221626,-0.29187313849999885
pcoli__btAANAT__2,0.2388970692521123,-0.4243901334999993
pcoli__btASMT__1,-0.7490352272415379,-0.3907064274999987
pcoli__btASMT__2,-0.2949269557168507,-0.39393555249999856
pcoli__CC1__1,0.1590570625354338,-0.5075404344999992
pcoli__CC1__2,-1.1491456109046114,-0.415552729499999
pcoli__ccCOMT__1,-1.0478258215778982,-0.005953311499999892
pcoli__ccCOMT__2,-1.1317922911769451,-0.09028703050000077
pcoli__ckDDC__1,1.6095962448119148,-0.44826330749999865
pcoli__ckDDC__2,2.327016318358278,-0.3031650214999999
pcoli__CNTF_belt__1,-1.3136901994410075,-0.39592991949999945
pcoli__CNTF_belt__2,-1.4630535997757994,-0.5517080184999994
pcoli__cobPNMT__1,-0.6860190449438072,-0.4505728424999989
pcoli__cobPNMT__2,-0.8130126848677309,-0.3180246334999977
pcoli__cvPhhB__1,-1.237891800954226,-0.02987743549999955
pcoli__cvPhhB__2,-0.0462044505017222,-0.07731417549999886
pcoli__ggAANAT__1,-1.1206195692077152,-0.07804393249999908
pcoli__ggAANAT__2,-0.8028827724092502,-0.1007848134999989
pcoli__ggTPH__1,-0.2890670726989331,-0.23930687849999902
pcoli__ggTPH__2,-0.2646475238226797,-0.12989387749999892
pcoli__hsAANAT__1,1.5372952374417026,-1.2549768924999984
pcoli__hsAANAT__2,0.431485129863365,-1.0062410224999985
pcoli__hsASMT__1,0.2880186170991072,-0.11826748749999895
pcoli__hsASMT__2,0.5263231946247077,-0.1310490314999999
pcoli__hsPNMT_mb__1,-0.8891857719978385,-0.24581995549999916
pcoli__hsPNMT_mb__2,-0.8811226096535837,-0.26727297749999845
pcoli__hsTPH__1,-1.4030231959581931,-0.4479507994999992
pcoli__hsTPH__2,-0.3851751223851583,-0.33296157549999883
pcoli__hsTPH_E2K__1,-0.0053406356726579,-0.4795134934999989
pcoli__hsTPH_E2K__2,0.5817638180672445,-0.6385117714999993
pcoli__hsTPH_E2K_N91I_P99C__1,-1.3242132528579476,-0.3112332624999983
pcoli__hsTPH_E2K_N91I_P99C__2,-0.4977786415455537,-0.2891093465000001
pcoli__hsTPH_N158trunc__1,2.285213115124753,-0.5380165844999993
pcoli__hsTPH_N158trunc__2,2.390150192368078,-0.3179384204999991
pcoli__hsTPH_N174trunc__1,-0.525193957116901,-0.42690148849999865
pcoli__hsTPH_N174trunc__2,0.7147375404261578,-0.3229992044999994
pcoli__hsTPH_Ntermtrunc__1,1.7364157485774143,-0.6174020624999983
pcoli__hsTPH_Ntermtrunc__2,-0.3473074146964024,-0.6844888674999989
pcoli__hsTPH1__1,-0.4248637598272001,-0.31323234449999937
pcoli__hsTPH1__2,-0.3047929419770875,-0.37356655349999895
pcoli__MBP__1,2.3076000366793985,-0.22030237449999926
pcoli__MBP__2,1.9926709380986525,-0.6244880494999991
pcoli__msCOMT__1,0.3268863947918605,-0.03227008049999913
pcoli__msCOMT__2,-0.4430037772725078,-0.09055434349999912
pcoli__ocAANAT__1,-0.9338060128401148,-0.14643693349999864
pcoli__ocAANAT__2,-0.9453558978081944,-0.12132427349999908
pcoli__osTDC_K374H__1,1.2605160633749322,-0.4576946124999983
pcoli__osTDC_K374H__2,1.7092310585610715,-0.5149108414999999
pcoli__osTDC_K374L__1,1.5877540987750205,0.11737051449999925
pcoli__osTDC_K374L__2,1.7068848602160345,-0.019350599499999174
pcoli__osTDC_K374Q__1,1.231140850270676,-0.38961668349999895
pcoli__osTDC_K374Q__2,1.521913530054141,-0.3990095054999996
pcoli__osTDC_L360V__1,0.5302610779979832,-0.21113180949999946
pcoli__osTDC_L360V__2,0.9285924638245135,-0.2326166024999985
pcoli__pmTPH__1,-0.6897001342901514,-0.07996098649999883
pcoli__pmTPH__2,-0.2229470554863995,-0.10096788649999944
pcoli__RFC__1,-0.74766929335638,-0.4363782804999996
pcoli__RFC__2,-0.7656772164843575,-0.3421102534999987
pcoli__RFCctrl__1,0.9859743694542736,-1.069286868499999
pcoli__RFCctrl__2,1.1240803903918162,-1.3051590584999992
pcoli__RFCnopause__1,1.7556296754177467,-1.1486698065
pcoli__RFCnopause__2,2.646229964596416,-1.3585629914999997
pcoli__RFCpluspause__1,3.1917927629967693,-0.9141675614999992
pcoli__RFCpluspause__2,4.95082970636877,-0.788340612499999
pcoli__rnCOMT_sol__1,1.4683033885404413,-1.0786107554999989
pcoli__rnCOMT_sol__2,1.6764079046702174,-1.1564564394999994
pcoli__rnPNMT__1,-0.0273340557700507,0.002142931500000777
pcoli__rnPNMT__2,-0.2265408713100216,0.07630186950000084
pcoli__rnTDC__1,1.257886691836297,-0.16780077449999894
pcoli__rnTDC__2,0.9789913567498714,-0.17603646049999974
pcoli__rnTDC_trunc__1,0.20747111042516,0.029013492500001625
pcoli__rnTDC_trunc__2,0.9631971808454248,0.0370463145000004
pcoli__saCOMT_T2A__1,-1.2375098172305934,0.046489893500000434
pcoli__saCOMT_T2A__2,-1.2266950291144263,0.05354113849999997
pcoli__sfCOMT__1,-0.5685617200859815,-0.4232924484999989
pcoli__sfCOMT__2,-0.1799192909105919,-0.3585808824999983
pcoli__sgAANAT_D63G__1,-0.4436684639905873,-0.1751983354999993
pcoli__sgAANAT_D63G__2,-1.5974917362034124,-0.08475152649999984
pcoli__ssDDC__1,0.211326697545071,-0.09242001949999956
pcoli__ssDDC__2,0.7684518855535917,-0.19189270749999832
pcoli__TP53B__1,-0.3542181002202663,-0.2322266924999985
pcoli__TP53B__2,-0.3716868761851404,-0.2922206634999993
pcoli__WT__1,1.8416974351424775,-0.6626199634999992
pcoli__WT__2,2.190150600031408,-0.5518119804999992
cck__glu_ale4__1,0.5448613237141035,-0.2689649584999989
cck__glu_ale4__2,0.5274945937591076,-0.5186773874999986
cck__cck_ale1__1,0.5248679518763749,-0.5003678424999984
cck__cck_ale1__2,0.8587119773720633,-0.5049330884999987
cck__cck_ale2__1,0.7614541649088973,-0.6694244874999988
cck__cck_ale2__2,0.523510862761441,-0.6482969054999996
cck_pgi__gmos_delpgi__1,2.0388609928701675,-0.5053467014999988
cck_pgi__gmos_delpgi__2,2.1802144103990244,-0.14223112749999878
cck_pgi__pgi_ale1__1,-1.486788105407713,-0.1942388004999991
cck_pgi__pgi_ale1__2,-0.6693721280522488,-0.3963984005000008
cck_pgi__pgi_ale2__2,0.1649308457000524,-0.34675106649999954
cck_pgi__pgi_ale3__1,-0.6954024051722726,-0.3342527414999994
cck_pgi__pgi_ale3__2,-0.732843412941006,-0.4355092024999987
cck_pgi__pgi_ale4__1,-1.0383508288955312,-0.5013595554999988
cck_pgi__pgi_ale4__2,-0.7729098805763607,-0.8678637294999989
cck_pgi__pgi_ale4__3,0.227197658297188,-0.765359769499999
cck_pgi__pgi_ale5__1,0.4411388790753653,-0.08220060349999869
cck_pgi__pgi_ale5__2,0.455278835545119,-0.2257072364999999
cck_pgi__pgi_ale6__1,0.8874522945163338,-0.3492184614999996
cck_pgi__pgi_ale6__2,0.4320295890456406,-0.4564309604999988
cck_pgi__pgi_ale7__1,1.145254706132422,-0.2254529904999991
cck_pgi__pgi_ale7__2,1.004588089452535,-0.2703454224999984
cck_pgi__pgi_ale8__1,1.006170820631953,-0.4433282084999988
cck_pgi__pgi_ale8__2,0.7818745468604844,-0.6714113714999996
cck_sdh__gmos_delsdhCB__1,11.615621693369258,-0.04991814949999896
cck_sdh__gmos_delsdhCB__2,10.521222427558666,-0.164691595499999
cck_sdh__sdh_ale1__1,1.0581563099917817,-0.2973217534999977
cck_sdh__sdh_ale1__2,1.2628629234054372,-0.2008397964999995
cck_sdh__sdh_ale2__1,0.8097470537764057,-0.1941811934999977
cck_sdh__sdh_ale3__2,0.946514818448952,-0.1332925594999992
cck_sdh__sdh_ale3__1,0.7809355258915269,-0.3313534584999989
cck_sdh__sdh_ale3__3,0.8935927916373778,-0.2994175624999986
cck_pts__gmos_delptsHIcrr__2,7.49517385148803,-0.06894785549999938
cck_pts__gmos_delptsHIcrr__1,7.909831449104913,-0.1771836544999994
cck_pts__pts_ale1__2,3.272642828820051,-0.09525946249999873
cck_pts__pts_ale1__1,3.3276864161696182,-0.1430249504999992
cck_pts__pts_ale2__2,2.6797505322262545,-0.33536552049999896
cck_pts__pts_ale2__1,2.1821209718428123,-0.4638504844999991
cck_pts__pts_ale3__2,3.697465000017951,-0.07287562649999924
cck_pts__pts_ale3__1,3.664670850515628,0.06612961449999942
cck_pts__pts_ale4__2,0.982892162016696,-0.5897447964999998
cck_pts__pts_ale4__1,0.4437852798032521,-0.7425464544999993
cck_gnd__gmos_delgnd__1,7.466668794720505,-0.007248143499999138
cck_gnd__gmos_delgnd__2,9.344620823105794,0.08587059449999934
cck_gnd__gnd_ale1__1,0.9135198507558496,-0.4764336644999991
cck_gnd__gnd_ale1__2,0.2267313429070848,-0.3400536464999995
cck_gnd__gnd_ale2__1,1.0728206952626935,-0.5165471374999989
cck_gnd__gnd_ale2__2,1.077612196433554,-0.4222115154999989
cck_gnd__gnd_ale3__1,1.5858350789064777,-0.47819383649999997
cck_gnd__gnd_ale3__2,1.199346066789331,-0.41844852149999934
cck_tpiA__gmos_deltpiA__1,4.231231193007697,-0.43855791649999976
cck_tpiA__gmos_deltpiA__2,2.7736540628290065,-0.5393699854999996
cck_tpiA__tpiA_ale1__1,2.6698223547883875,-0.5422065134999992
cck_tpiA__tpiA_ale1__2,2.806969095820217,-0.5308042154999989
cck_tpiA__tpiA_ale2__1,2.9054308135284077,-0.3575995034999977
cck_tpiA__tpiA_ale2__2,2.932707758442753,-0.35968723449999906
cck_tpiA__tpiA_ale3__1,3.037890090731312,-0.4179863604999996
cck_tpiA__tpiA_ale3__2,3.086851082370793,-0.4836626154999992
cck_tpiA__tpiA_ale4__1,3.4669450989006805,-0.3358756154999991
cck_tpiA__tpiA_ale4__2,3.171837617865112,-0.4389650774999989
acid_tale__acid_ale1_pH7__1,0.014949922484698,-0.7334999484999987
acid_tale__acid_ale1_pH7__2,0.3748596137878053,-0.7484703014999994
acid_tale__acid_ale1_pH5__1,7.584070808660155,-0.4678920374999986
acid_tale__acid_ale1_pH5__2,7.743604563548747,-0.3930017974999984
acid_tale__acid_ale2_pH7__1,0.4114396162719723,-0.4118136354999988
acid_tale__acid_ale2_pH7__2,0.3950847864075245,-0.4763025854999992
acid_tale__acid_ale2_pH5__1,-1.2371730700269028,-0.1895000094999988
acid_tale__acid_ale2_pH5__2,3.6054744112722608,-0.4798766974999991
acid_tale__low_Mg_ale_pH7__1,0.7116817831257469,-0.2781370405000008
acid_tale__low_Mg_ale_pH7__2,0.9394049836518422,-0.2569315544999995
acid_tale__low_Mg_ale_pH5__1,-0.1303431768553032,0.10209685250000168
acid_tale__low_Mg_ale_pH5__2,0.2122985457425726,-0.014786704499999637
acid_tale__MES_ale_pH7__1,0.005824927034535,-0.36790245049999903
acid_tale__MES_ale_pH7__2,0.3091748308517294,-0.3178411204999998
acid_tale__MES_ale_pH5__1,-1.0551795776178925,-0.02161995149999996
acid_tale__MES_ale_pH5__2,-0.7374748233648681,0.23128705750000125
acid_tale__gmos_pH7__1,0.2787608635879883,-0.41107572649999996
acid_tale__gmos_pH7__2,0.0102415286615054,-0.3790623644999993
acid_tale__gmos_pH5__1,-0.1267279482914066,-0.03752624650000058
acid_tale__gmos_pH5__2,-0.5026567870142756,-0.05095217249999884
adnB__wt_adn__1,0.6288811113180526,-0.6501832574999984
adnB__wt_adn__2,0.2839478955581331,-0.018617202499998875
adnB__delydhB_adn__1,0.1599399765349042,-0.9902791434999988
adnB__delydhB_adn__2,0.6649416695145667,-0.4512461614999994
ytf2__wt_glc__1,1.2030565467245615,-0.1737854134999992
ytf2__wt_glc__2,0.7699202972224519,-0.2856267834999988
ytf2__ybcM_glc__1,5.765010159492577,-0.8907573164999993
ytf2__ybcM_glc__2,5.865803393499882,-0.7758062414999998
ytf2__ydhB_glc__1,1.3338095183414866,-0.3476782994999992
ytf2__ydhB_glc__2,1.061131607748392,-0.3220592404999998
ytf2__yfeC_glc__1,1.322119239085786,-0.2695613744999994
ytf2__yfeC_glc__2,1.5355378374426971,-0.2679638034999989
ytf2__yciT_glc__1,0.818019161394452,-0.28724605449999885
ytf2__yciT_glc__2,0.8162778392004796,-0.3730083484999991
ytf2__ydiZ_glc__1,1.5546645755185515,-0.3173679714999995
ytf2__ydiZ_glc__2,1.3808741057256737,-0.20760092449999945
ytf2__ynfL_glc__1,0.706516248392901,-0.16880682449999895
ytf2__ynfL_glc__2,1.1030207097712332,-0.15857251949999895
ytf3__wt_glc2__1,2.452841087751228,-0.15415739849999888
ytf3__wt_glc2__2,2.2361782052026378,-0.009575632499998932
ytf3__wt_pH7_lactate__1,1.74461686715598,-0.17338632949999955
ytf3__wt_pH7_lactate__2,1.4650787691042704,-0.15496839349999902
ytf3__wt_pH55_lactate__1,0.6691340001462069,0.07032851750000102
ytf3__wt_pH55_lactate__2,0.7929573433232728,0.022572651500000877
ytf3__wt_pH55_HCl__1,1.5505260181386362,0.12006142250000094
ytf3__wt_pH55_HCl__2,1.1075842161262668,0.10575864450000072
ytf3__dyieP_pH7__1,2.0370537283265837,-0.18636152049999927
ytf3__dyieP_pH7__2,1.930369985014818,0.014338835500001148
ytf3__dyieP_pH55__1,2.1998689895244765,-0.13868195349999898
ytf3__dyieP_pH55__2,2.0407970822456214,-0.053901240499999226
minicoli__aldA_f1c2__1,8.095405519104624,-0.0010409760904321883
minicoli__aldA_minE__1,4.992219153048182,0.06666136995305827
minicoli__mg1655_glc__1,2.4234701194014754,-0.3291620234842085
minicoli__mg1655_glc__2,2.41342870782543,-0.2747990138745049
minicoli__minE_cyt__1,2.036660639560337,1.1578804653665191
minicoli__minE_cyt__2,2.7784548180580178,0.9184972119919036
minicoli__minE_fruc__1,14.10160026596797,0.2258735458949648
minicoli__minE_fruc__2,14.014442435964982,0.1216163419923193
minicoli__minE_glc__1,4.075128471336412,0.2289919067336603
minicoli__minE_glc__2,4.020428894988545,0.08756301699938884
minicoli__minE_glyc__1,6.819334992340673,0.14359910106760854
minicoli__minE_glyc__2,8.25248412222411,0.09408744443247308
minicoli__minE_Fe_starve__1,5.078468307093889,0.5265902127887463
minicoli__minE_Fe_starve__2,5.76180205506087,0.6077659215484461
minicoli__minE_LB__1,8.973728496483133,-0.9423118604298484
minicoli__minE_LB__2,8.877527834317783,-0.8901868794333421
minicoli__minE_N_starve__1,3.206870169589675,0.33316990234676513
