,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
29,TF__LBv2_HapROver_Late,-1.07051400764738,0.12477358779724546,2.0,58.0,-0.9822857576029728,59.0,-1.1587422576917874
30,TF__LBv2_HapROver_Mid,1.0783268408995024,0.44737163919995565,2.0,60.0,1.3946663606883325,61.0,0.7619873211106722
31,TF__LBv2_HapROver_Stat,1.1686158700072602,0.6683312779711033,2.0,62.0,1.6411974487396987,63.0,0.6960342912748216
32,TF__LBv2_LuxOOver_Late,-0.516571916147514,0.369598602169523,2.0,64.0,-0.2552262382363752,65.0,-0.7779175940586527
33,TF__LBv2_LuxOOver_Mid,-2.0526032492476434,0.16267834618168242,2.0,66.0,-1.9375722875103631,67.0,-2.167634210984924
34,TF__LBv2_LuxOOver_Stat,8.446560482123694,0.5125623708591894,2.0,68.0,8.80899681033928,69.0,8.084124153908107
35,TF__LBv2_QstROver_Late,-4.065295130366304,0.610533629640475,2.0,70.0,-3.633582660705088,71.0,-4.49700760002752
36,TF__LBv2_QstROver_Mid,-0.611252891557043,0.39658582441699436,2.0,72.0,-0.3308243657893288,73.0,-0.8916814173247571
37,TF__LBv2_QstROver_Stat,15.705020673338447,0.4988649529111295,2.0,74.0,16.057771464438215,75.0,15.35226988223868
38,TF__LBv2_TfoXOver_Late,-2.853950312838087,0.4621616385365463,2.0,76.0,-3.180747941451565,77.0,-2.527152684224609
39,TF__LBv2_TfoXOver_Mid,-3.1545803364123133,0.2473204299017343,2.0,78.0,-3.329462289521802,79.0,-2.979698383302825
40,TF__LBv2_TfoXOver_Stat,13.500569948190769,0.6462752635110263,2.0,80.0,13.043584326849,81.0,13.95755556953254
41,Stress-I__20-300-T1,-0.27182202927357113,1.0624010504531365,2.0,82.0,0.4794089578415531,83.0,-1.0230530163886953
42,Stress-I__20-300-T2,-0.5027552724928698,0.03301667481132315,2.0,84.0,-0.4794089578415521,85.0,-0.5261015871441874
43,Stress-II-1__LBv2_LowpH_Mid,13.733534953454228,0.3220817410999209,2.0,86.0,13.961281136682352,87.0,13.505788770226104
44,Stress-II-1__LBv2_highSalt_Mid,-7.177537056977387,0.19881801534911192,2.0,88.0,-7.318122623852795,89.0,-7.036951490101979
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,-0.6865184062530822,1.0203029977315803,2.0,90.0,0.0349447623078808,91.0,-1.4079815748140454
46,Stress-III__R_wt,-1.5265566588595902e-16,0.2022922713275027,2.0,92.0,-0.1430422368373063,93.0,0.143042236837306
47,Stress-III__R_s,-2.1184535692708124,0.6454371412822587,2.0,94.0,-1.6620605898404677,95.0,-2.5748465487011574
48,Competence-condition__OSS_TfoXOver_Stat,0.7398661212491596,1.8387918944179182,2.0,96.0,-0.5603560964846086,97.0,2.040088338982928
49,Competence-condition__OSS_VectorOnly_Stat,1.4016565685892601e-15,0.25036095351612686,2.0,98.0,-0.1770319279755819,99.0,0.1770319279755847
50,Competence-Recovery__LBv2_TfoXOver_Recov,-3.5294849898535414,0.014220745637417263,2.0,100.0,-3.5194294041797947,101.0,-3.539540575527288
51,Competence-Recovery__LBv2_VectorOnly_Recov,-2.6645352591003757e-15,4.058161809755078,2.0,102.0,-2.8695537348300904,103.0,2.869553734830085
