,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
34,immunity_isolated__AvrRpt2_WT,1.3003148654642855,2.1164809425143414,14.0,106.0,3.7794621883,113.0,1.8201211513,121.0,-0.8723770738000001,127.0,3.4388287688,136.0,0.6513921075,142.0,-0.018021266,145.0,2.7444187204,150.0,5.9468155751000005,160.0,-0.2709088093,161.0,1.8217063317000002,163.0,-1.2839812485,167.0,-1.1970902111,172.0,1.3581791617,176.0,0.2858627204
35,immunity_isolated__AvrRpt2_npr1,-0.23504470863333335,0.46792889282704714,3.0,107.0,-0.2057645534,128.0,-0.7169261084,146.0,0.21755653590000001,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,1.8311883013333332,1.325589047214217,3.0,108.0,2.6652784945,129.0,2.5256316142,147.0,0.3026547953,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,0.09171186425,1.0160894048341067,2.0,109.0,-0.6267718442,148.0,0.8101955727,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,0.889972332475,0.8870189265345352,4.0,111.0,-0.21283097680000002,119.0,0.693583947,140.0,1.1778261023,165.0,1.9013102574,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.771201335275,0.14337509318179792,4.0,112.0,0.7494800294,120.0,0.5783297643,141.0,0.8564416791,166.0,0.9005538683000001,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-1.1345883697999999,0.35769241301363675,3.0,114.0,-1.4455909509,122.0,-1.2144631788,143.0,-0.7437109797,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,0.057170703000000045,1.2764718846383514,4.0,115.0,0.4998636276,123.0,1.6022405813,144.0,-0.5309256678000001,168.0,-1.3424957291,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-0.3407844528333333,0.6379269849246963,3.0,116.0,-0.7145639597,124.0,0.39580294320000003,169.0,-0.7035923420000001,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,1.13783161105,0.02031174390082804,2.0,118.0,1.1521941829,139.0,1.1234690392,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.4752281268,1.1910821792131443,3.0,130.0,-0.8436647658,152.0,0.7969351602,156.0,1.472413986,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,0.7245642198500001,0.7186439923504832,2.0,132.0,0.2164061796,135.0,1.2327222601,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,1.67475667185,0.19458767913258077,2.0,133.0,1.8123509393,137.0,1.5371624044,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-0.14946407215000002,3.8459867283220706,2.0,149.0,2.5700592238,151.0,-2.8689873681,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,1.3418560817000003,0.5124145288899716,3.0,153.0,1.9125811091,155.0,1.1916725484,158.0,0.9213145876000001,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,-1.6137934065,0.925227079992323,2.0,154.0,-2.2680277489,157.0,-0.9595590641,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-0.12294303735,0.056930749811858625,2.0,171.0,-0.1631991566,175.0,-0.0826869181,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,0.3100790921,0.27745772579182915,2.0,173.0,0.5062713315,177.0,0.1138868527,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,-1.850371707708594e-17,1.21502390158505,3.0,178.0,-1.2834933328,182.0,1.1324265314,183.0,0.1510668014,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,15.236755062433334,1.922190602702207,3.0,179.0,13.804365548,180.0,17.4212862669,181.0,14.4846133724,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,3.469446951953614e-18,0.16119530998327977,3.0,184.0,0.149467752,185.0,-0.1707988087,186.0,0.0213310567,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,0.07100708969999997,1.0093771306496309,3.0,187.0,-1.0228895064,188.0,0.9663587024,189.0,0.2695520731,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,0.12227638893333322,2.489998311899082,3.0,190.0,-0.6769072231000001,191.0,-1.8700077966,192.0,2.9137441864999998,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,0.27408832656666665,0.06401804339907322,3.0,193.0,0.2015741257,194.0,0.3227783625,195.0,0.2979124915,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-0.9798650499666666,0.7386364911788205,3.0,196.0,-1.2236850782,197.0,-1.5657669539999999,198.0,-0.1501431177,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,1.6778288048,0.6903899469744718,3.0,199.0,1.4398782425,200.0,1.1378860893,201.0,2.4557220826,,,,,,,,,,,,,,,,,,,,,,
