,A,Fnr,ihfB
oxyR__oxyR_ale19_h2o2__1,6.226920873675903,-0.7358367710000007,-0.8395102720000018
oxyR__oxyR_ale19_h2o2__2,5.914048488599866,-0.8039380640000022,-0.7059307200000013
oxyR__oxyR_ale20__1,5.120186544126948,-1.4027556840000024,-0.6174351720000004
oxyR__oxyR_ale20__2,5.329137427995704,-1.4280679270000007,-0.7454431260000014
oxyR__oxyR_ale20_h2o2__1,5.71121903042928,-1.0986975080000008,-0.5537788040000002
oxyR__oxyR_ale20_h2o2__2,5.760864208427035,-1.127493234000001,-0.3934294450000007
svns_pgi__BmePgi24_15__1,0.5047257446996306,-0.5360552860000016,-0.24206837500000056
svns_pgi__BmePgi24_15__2,-0.2432929022251778,-0.5360455760000011,-0.145811075000001
svns_pgi__BmePgi24_26__1,-0.859189852746466,-0.524884001000002,-0.22252184500000105
svns_pgi__BmePgi24_26__2,-1.5957078782293614,-0.4864099500000005,-0.29012591500000084
svns_pgi__BmePgi24_41__1,-1.161801985043464,-0.44696534900000096,0.8187271749999994
svns_pgi__BmePgi24_41__2,0.4878499447263069,-0.4670558630000006,-0.4369876700000006
svns_pgi__BmePgi24_52__1,0.1782829466795858,-0.4944578470000014,-0.2328075750000007
svns_pgi__BmePgi24_52__2,-0.4483653946590875,-0.541468839000002,-0.44035611500000016
svns_pgi__PaePgi2_34__1,-1.9614862297332387,-0.35587768100000083,0.4863356349999997
svns_pgi__PaePgi2_34__2,-2.0626500748673404,-0.3716520780000003,0.4692240849999987
svns_pgi__PaePgi2_63__1,-2.115754209965626,-0.3306225780000016,0.3104227549999994
svns_pgi__PaePgi2_63__2,-1.794319457705729,-0.3901852840000011,0.4064369049999996
svns_pgi__PaePgi24_54__1,-2.088738146213773,-0.8311115560000015,0.1076003649999997
svns_pgi__PaePgi24_54__2,-2.366491026252132,-0.8662979580000005,0.14424013499999866
svns_pgi__PaePgi24_90__1,-2.200831891058254,-0.7702927290000012,0.21443858499999813
svns_pgi__PaePgi24_90__2,-3.294806802682649,-0.7893792930000014,0.2561814749999982
abx_media__m9_ctrl__1,0.7952963825781744,-0.8938289440000009,-0.7748466310000008
abx_media__m9_ctrl__2,0.7119479133774677,-0.8991160770000004,-0.6426665800000002
abx_media__rpmi_ctrl__1,-11.655026096431854,-1.557518067000002,-1.9395773050000005
abx_media__rpmi_ctrl__2,-10.129867419853056,-1.5839219300000007,-2.2417902950000013
abx_media__camhb_ctrl__1,-10.49907089919972,-1.179529736000001,-1.209246395000001
abx_media__camhb_ctrl__2,-10.121123553016917,-1.261389653000002,-1.4088831260000008
abx_media__m9_mero__1,-2.0216210866290165,-0.9119070650000012,-0.6924105510000018
abx_media__m9_mero__2,1.2778375777104567,-1.133278434000001,-0.7606332670000011
abx_media__rpmi_mero__1,-10.165625693391934,-1.6535658390000023,-2.122024952000002
abx_media__rpmi_mero__2,-10.201689338990157,-1.8328940680000023,-1.9855761210000007
abx_media__camhb_mero__1,-9.882966337831968,-1.4644877940000018,-1.8093093730000012
abx_media__camhb_mero__2,-9.95146147922195,-1.4166246660000006,-1.769452582000001
abx_media__m9_trisulf__1,5.639216476935105,-0.4676025150000012,-0.6541391340000011
abx_media__m9_trisulf__2,6.457308081453896,-0.5692284570000012,-0.6735024630000002
abx_media__rpmi_trisulf__1,-11.86053845720355,-0.7884398340000018,-1.4955450310000007
abx_media__rpmi_trisulf__2,-12.226005660312085,-0.7543595560000007,-1.372559379
abx_media__camhb_trisulf__1,-10.477046443985277,-0.6868955570000015,-1.6427038780000007
abx_media__camhb_trisulf__2,-10.344037271012889,-0.7414238250000018,-1.6088839750000012
abx_media__m9_cef__1,4.222148155019059,-0.6019969600000009,-0.7174840370000002
abx_media__m9_cef__2,4.9535791247771375,-0.8015251920000015,-0.7950130220000009
abx_media__rpmi_cef__1,-7.491388582104133,-0.8307925950000001,-2.3858350260000005
abx_media__rpmi_cef__2,-7.099721034182429,-0.7416807140000009,-2.3775118020000012
abx_media__camhb_cef__1,-8.451359517579073,-1.0817596130000011,-1.4990258550000009
abx_media__camhb_cef__2,-8.93840441880045,-1.061934583000001,-1.4296273730000006
abx_media__m9_cipro__1,3.446268371505916,-0.7758492030000017,-0.7975387430000005
abx_media__m9_cipro__2,3.99105792904701,-0.853964598000001,-0.7153731150000002
abx_media__rpmi_cipro__1,-6.296208615739572,-1.0100535220000015,-1.9697559320000015
abx_media__rpmi_cipro__2,-6.085892066039799,-0.9865308030000008,-1.8929784500000009
abx_media__camhb_cipro__1,-9.34847542559556,-0.6598682350000011,-1.2859188550000002
abx_media__camhb_cipro__2,-9.61520631086834,-0.7293645650000009,-1.3209167520000005
hot_tale__42c_ale3_30c__1,1.6031415570572092,-0.31695025400000176,-0.31172612500000163
hot_tale__42c_ale3_30c__2,0.6994533708281365,-0.3400038020000018,-0.3136982150000005
hot_tale__42c_ale3_37c__1,0.8577586625928696,-0.3753982770000004,-0.3565505050000013
hot_tale__42c_ale3_37c__2,1.040989021610233,-0.3437324220000004,-0.28684450500000125
hot_tale__42c_ale3_44c__1,0.1046503072471816,-0.6295553280000004,0.8838351349999982
hot_tale__42c_ale3_44c__2,-0.5200558313865793,-0.7233255390000011,0.9156934849999984
hot_tale__hot_ale3_mid_30c__1,3.977628776642616,-0.4170887780000019,0.005993264999998971
hot_tale__hot_ale3_mid_30c__2,1.960658521467024,-0.4165719660000011,-0.007385775000001259
hot_tale__hot_ale3_mid_37c__1,2.9021157215377507,-0.3567725280000005,-0.5016858060000011
hot_tale__hot_ale3_mid_37c__2,2.85221418230628,-0.5292693580000005,-0.5289926170000019
hot_tale__hot_ale3_mid_44c__1,3.063125693399455,-1.1714352350000006,0.11469567499999833
hot_tale__hot_ale3_mid_44c__2,1.6901768195004436,-1.2013848630000012,0.2311697149999983
hot_tale__hot_ale3_30c__1,2.6931330123211694,-0.6191741980000014,-0.4534518090000006
hot_tale__hot_ale3_30c__2,3.8967404234034735,-0.5715778280000006,-0.32907377500000123
hot_tale__hot_ale3_37c__1,3.446508316299341,-0.7227219680000019,-0.4036383050000012
hot_tale__hot_ale3_37c__2,3.587029856451201,-0.6857150900000004,-0.27703634500000085
hot_tale__hot_ale3_44c__1,1.3827164476277929,-1.5972039140000014,0.2275033649999987
hot_tale__hot_ale3_44c__2,1.889548063726584,-1.0994406470000015,0.2383969849999996
hot_tale__hot_ale4_30c__1,1.3215674464921767,-0.5107969040000011,-0.5464939170000012
hot_tale__hot_ale4_30c__2,1.1012748990779868,-0.4443462910000005,-0.4072694250000009
hot_tale__hot_ale4_37c__1,1.4115992736732812,-0.4454435780000008,-0.4599738540000011
hot_tale__hot_ale4_37c__2,1.9549683391462145,-0.3388817700000004,-0.4451768880000007
hot_tale__hot_ale4_44c__1,1.4623756194628073,-0.3646092800000016,0.08278536499999943
hot_tale__hot_ale4_44c__2,1.0002918890567438,-0.5246024060000014,0.2592138049999981
hot_tale__hot_ale8_30c__1,3.718831714958656,-0.6861498490000013,-0.9095089900000008
hot_tale__hot_ale8_30c__2,3.3897977788397644,-0.6402435630000003,-0.7777570690000015
hot_tale__hot_ale8_37c__1,3.139586241348169,-0.5045901850000014,-0.7274897240000016
hot_tale__hot_ale8_37c__2,3.256088606789129,-0.5124674050000007,-0.7036689320000011
hot_tale__hot_ale8_44c__1,3.6794951728640615,-0.32521259600000185,0.012718264999998395
hot_tale__hot_ale8_44c__2,3.683751653256898,-0.3328383620000004,-0.09703083500000176
hot_tale__hot_ale9_mid_30c__1,2.621175298759871,-0.632539361000001,-0.04958338500000181
hot_tale__hot_ale9_mid_30c__2,3.5051438854551367,-0.553225578000001,0.13507165499999907
hot_tale__hot_ale9_30c__1,0.7915361669651992,-0.4970335490000011,-0.5928422380000011
hot_tale__hot_ale9_30c__2,0.5244085316397438,-0.4297348410000019,-0.5899957500000017
hot_tale__hot_ale9_mid_37c__1,2.6637020663927444,-0.5066094210000003,-0.3676396550000014
hot_tale__hot_ale9_mid_37c__2,2.006918102264444,-0.4761660850000009,-0.2984976250000013
hot_tale__hot_ale9_37c__1,2.2423163357142286,-0.5408338400000012,-0.38001561500000136
hot_tale__hot_ale9_37c__2,1.9421490935624632,-0.5423655520000015,-0.3762937550000007
hot_tale__hot_ale9_mid_44c__1,0.5439920447427695,-0.4461392180000008,0.19238305499999875
hot_tale__hot_ale9_mid_44c__2,0.5241014073352264,-0.680025241000001,0.5108909249999982
hot_tale__hot_ale9_44c__1,0.6598816212928306,-0.6060665230000009,0.24630422499999935
hot_tale__hot_ale9_44c__2,0.7562999272920301,-0.6258130630000007,0.3875115949999994
hot_tale__hot_ale10_30c__1,3.478394997514397,-0.5646101130000005,-0.4586983730000007
hot_tale__hot_ale10_30c__2,4.017350748642326,-0.5686878670000013,-0.3554030950000016
hot_tale__hot_ale10_37c__1,4.030406351490254,-0.6518988060000019,-0.4472314330000007
hot_tale__hot_ale10_37c__2,3.6997028971829113,-0.6178540090000021,-0.37138930500000106
hot_tale__hot_ale10_44c__1,1.6070381025526366,-1.0294929110000002,0.17887464499999872
hot_tale__hot_ale10_44c__2,0.4262868113975506,-0.6899675100000007,0.3118577949999999
hot_tale__hot_ale16_30c__1,2.1308829040994213,-0.6833289310000019,-0.4670126030000006
hot_tale__hot_ale16_30c__2,2.088935874863627,-0.4706665020000021,-0.37262998500000144
hot_tale__hot_ale16_37c__1,2.0932183884844324,-0.7201027580000012,-0.4319210530000017
hot_tale__hot_ale16_37c__2,2.021529470874728,-0.7577169790000013,-0.4244327150000018
hot_tale__hot_ale16_44c__1,0.696211350589886,-0.6132700370000013,0.14055384499999946
hot_tale__hot_ale16_44c__2,-0.1029742545048556,-0.6345339150000004,0.24958026499999875
pdhr_ale__pdhR-13_51__1,2.619023486455707,-1.4739400540000016,0.6700591549999988
pdhr_ale__pdhR-13_51__2,3.2712490480731544,-1.5672037760000013,0.5846834149999989
pdhr_ale__pdhR-14_46__1,-0.1810424339495525,-1.124824807000001,1.1272351649999983
pdhr_ale__pdhR-14_46__2,0.4070710358046411,-1.181267665,1.086679904999999
pdhr_ale__pdhR-15_51__1,3.8100298152613634,-1.3757046910000008,0.4198660549999982
pdhr_ale__pdhR-15_51__2,3.794567223331537,-1.3769132070000012,0.6336586649999987
pdhr_ale__pdhR-16_49__1,0.5255176783730324,-1.4417818780000022,0.9927493249999984
pdhr_ale__pdhR-16_49__2,1.3457771070573488,-1.4356569600000009,0.9785652549999996
tcs__del_atoC_LiAcet__1,2.453195516547387,-1.5293521880000007,0.07488206499999883
tcs__del_atoC_LiAcet__2,3.0171559471103064,-1.4608699120000015,0.07669799499999819
tcs__del_atoC_LiCl__1,1.5973566123350975,-1.573940725,0.35601839499999954
tcs__del_atoC_LiCl__2,1.5764973085618317,-1.5873975410000014,-0.0036651750000018532
tcs__del_atoC_m9__1,1.4720307343702168,-1.6109603370000016,0.3904161849999994
tcs__del_atoC_m9__2,2.08457982508242,-1.537168137000002,0.4528970749999992
tcs__del_baeR_etoh__1,-8.718205937256934,-0.7947728310000013,-1.0046969490000013
tcs__del_baeR_etoh__2,-8.42279164681279,-0.7115958160000009,-1.0394935290000014
tcs__del_baeR_lb__1,-4.231172736715759,-1.9598796140000017,0.5605656749999994
tcs__del_baeR_lb__2,-4.336828351572794,-1.9921486990000008,0.6126008349999985
tcs__del_btsR_01xlb__1,1.057046017372651,-0.9138769640000016,0.9432713449999994
tcs__del_btsR_01xlb__2,2.1135054411069336,-0.8770422170000014,0.9366931949999984
tcs__del_btsR_lb__1,-4.744469991356328,-1.810002138000001,-0.6853542480000012
tcs__del_btsR_lb__2,-4.730094620209908,-1.9117865330000023,-0.7342108110000005
tcs__del_btsR_pyruvate__1,0.8704740047766396,-0.7551962090000011,1.1005735849999994
tcs__del_btsR_pyruvate__2,0.7225855539964516,-0.8057040050000008,1.0428346649999989
tcs__del_cpxR_etoh__1,-6.888912899127465,-1.2727007130000008,-1.2457668860000002
tcs__del_cpxR_etoh__2,-7.479049833464356,-1.2851437090000015,-1.3651073150000013
tcs__del_cpxR_lb__1,-6.358708339024796,-1.7675928730000017,0.4965709849999982
tcs__del_cpxR_lb__2,-6.266873600593596,-1.6631403190000018,0.5211792949999996
tcs__del_cusR_CuSO4__1,-8.342527194949607,-1.0926421110000015,0.18434866499999814
tcs__del_cusR_CuSO4__2,-7.790084459324606,-1.0322193899999998,0.17225255499999825
tcs__del_cusR_lb__1,-3.470348596289712,-1.8242592770000008,-1.0449315200000004
tcs__del_cusR_lb__2,-3.350172605468688,-1.8247372120000012,-0.9400837300000012
tcs__del_kdpE_01-kcl__1,-3.0024459913266712,-0.4977526880000021,1.1887485049999995
tcs__del_kdpE_01-kcl__2,-2.8099543158148466,-0.4884508090000015,1.1328524549999983
tcs__del_kdpE_115-kcl__1,-1.865497216252104,-0.6295196410000017,0.3157582949999984
tcs__del_kdpE_115-kcl__2,-1.8739316953483085,-0.5103477260000009,0.3274617949999996
tcs__del_phoB_m9__1,-0.4239403649396533,-1.3300138630000014,0.3449078549999989
tcs__del_phoB_m9__2,-0.052449691235079,-1.3406291760000002,0.3593822249999992
tcs__del_phoB_m9p__1,0.5630859162933359,-2.154292839000002,0.04294616499999826
tcs__del_phoB_m9p__2,0.3653576414901536,-2.186921256000001,0.14834499499999865
tcs__del_rcsB_etoh__1,-3.314952001936088,-0.3636075890000008,-1.1136557640000009
tcs__del_rcsB_etoh__2,-3.2092689690436664,-0.26936122900000115,-1.2868625240000018
tcs__del_rcsB_lb__1,-8.819686310806965,-1.5861596310000008,-0.13048377500000186
tcs__del_rcsB_lb__2,-9.170893688971468,-1.5541120410000016,-0.11948199500000099
tcs__del_zraR_lb__1,0.6666652848703639,-0.9824707280000008,-1.0089287450000004
tcs__del_zraR_lb__2,-0.0373491687806767,-0.9951957260000004,-1.091690486000001
tcs__del_zraR_zncl2__1,-1.6301925326920284,-1.3584999920000005,-0.3816540650000011
tcs__del_zraR_zncl2__2,-1.357639766784256,-1.3886336390000018,-0.3490349750000004
tcs__wt_01-kcl__1,-5.977883644436291,-0.9898353210000009,1.4550383449999984
tcs__wt_01-kcl__2,-6.539323891904079,-1.0465266270000004,1.3666007949999983
tcs__wt_01xlb__1,1.6066682603460851,-0.627626621000001,1.2327071049999994
tcs__wt_01xlb__2,1.4568938837319672,-0.5947041530000003,1.1960583349999985
tcs__wt_115-kcl__1,-2.5271174800098466,-0.6038745640000016,0.32144473499999826
tcs__wt_115-kcl__2,-2.5938245880221995,-0.6195910710000003,0.2549986949999994
tcs__wt_CuSO4__1,-5.93142519065922,-0.914868342000002,-0.3476380850000016
tcs__wt_CuSO4__2,-5.981536265002517,-0.9852227830000012,-0.3372910050000009
tcs__wt_etoh__1,-3.042984840385746,-0.4921995730000006,-0.7482089750000007
tcs__wt_etoh__2,-3.146001786642253,-0.5109897880000016,-0.7733814200000015
tcs__wt_lb__1,-9.215179062899498,-1.3424401160000006,0.7751741049999996
tcs__wt_lb__2,-9.356970286475772,-1.3812576320000003,0.7787220749999992
tcs__wt_LiAcet__1,2.4113855254718644,-1.6471715220000007,0.017340904999999296
tcs__wt_LiAcet__2,2.3136170505696083,-1.672436319000001,0.2681002649999993
tcs__wt_LiCl__1,1.8320564171663145,-1.5925883790000022,0.2962828949999992
tcs__wt_LiCl__2,1.7477968213140591,-1.6184163230000017,0.3996346949999996
tcs__wt_m9p__1,4.032959060705551,-1.822635071,0.07657937499999967
tcs__wt_m9p__2,4.153276065013411,-1.7440959740000022,0.13100470499999872
tcs__wt_pyr__1,1.7310892273447729,-0.5684677490000016,1.2105728949999983
tcs__wt_pyr__2,1.5769208244124695,-0.5462287930000009,1.2221056149999985
tcs__wt_zncl2__1,-1.6526785924751064,-1.0341375050000003,-0.7767742820000016
tcs__wt_zncl2__2,-1.669140244482171,-1.0302515140000017,-0.8528359900000009
ros_tale__0_0_0pq__1,0.9444692655537996,-0.6543361290000007,-0.29706712500000165
ros_tale__0_0_0pq__2,1.3571630167010122,-0.677531934000001,-0.2938017850000012
ros_tale__0_0_250pq__1,-1.3615355479394566,-0.2756863840000019,1.4636231749999986
ros_tale__0_0_250pq__2,-0.8578013788570574,-0.2388917940000006,1.4943809649999995
ros_tale__1_mid_250pq__1,4.091335674934764,-0.4448806110000003,-0.32276307500000107
ros_tale__1_mid_250pq__2,4.442297035294389,-0.5664061580000013,-0.2930924750000017
ros_tale__1_0_0pq__3,2.6752881681819347,-0.7177004590000013,-0.2918646050000007
ros_tale__1_0_0pq__4,2.3236970410444,-0.6418674300000013,-0.2922434550000013
ros_tale__1_0_250pq__1,2.539929478245939,-0.6791878660000013,-0.4652354850000009
ros_tale__1_0_250pq__2,2.923466600009484,-0.6098498250000013,-0.4838349040000018
ros_tale__1_0_750pq__1,4.145945586032501,-0.36624948600000096,-0.2302758950000001
ros_tale__1_0_750pq__2,5.072715611460946,-0.16303300300000068,0.08051488499999948
ros_tale__1_1_0pq__1,6.894957412950728,-0.029437925000001638,-1.0700173100000008
ros_tale__1_1_0pq__2,7.348315097419078,0.023303833999998247,-1.1030725730000004
ros_tale__1_1_250pq__1,6.914238828368652,-0.12311351100000145,-1.1488553770000005
ros_tale__1_1_250pq__2,7.051927952647289,-0.2588717060000008,-0.9061221570000004
ros_tale__1_1_750pq__1,7.465720206047092,-0.12083388000000105,-0.9090295740000016
ros_tale__1_1_750pq__2,6.552550488373463,-0.1400300820000009,-0.6581965830000005
ros_tale__1_2_0pq__1,6.298247485920152,-0.7469103590000009,-1.1304818590000014
ros_tale__1_2_0pq__2,5.353698223094849,-0.4607050050000012,-1.0979514990000006
ros_tale__1_2_250pq__1,5.226361120760868,-0.5614698010000012,-0.7678107230000002
ros_tale__1_2_250pq__2,5.174530878049275,-0.6291280470000018,-0.5014282960000003
ros_tale__1_2_750pq__1,4.302499180629536,-0.5068758120000005,-0.5396704150000016
ros_tale__1_2_750pq__2,4.164856681169463,-0.4695970820000017,-0.4184585450000018
ros_tale__1_3_0pq__1,2.6912531590313247,-1.7787047730000012,0.4144101549999988
ros_tale__1_3_0pq__2,3.5378210598479307,-1.874588590000001,0.4207752549999988
ros_tale__1_3_250pq__1,5.374496627637281,-0.8703407090000024,-0.09119649500000017
ros_tale__1_3_250pq__2,5.017779932843016,-0.9554763430000008,0.18637689499999865
ros_tale__1_3_250pq__3,4.686411764821417,-1.0004178030000013,-0.25625172500000026
ros_tale__1_3_250pq__4,5.550288639876646,-0.6838976960000007,0.16089092499999855
ros_tale__1_3_750pq__1,3.7724387432048183,-0.9480534160000004,-0.5423704530000002
ros_tale__1_3_750pq__2,4.231256702241881,-0.9457819960000008,-0.4106519150000008
ros_tale__1_4_0pq__1,2.8515589782578297,-1.9003157510000008,0.7322895249999988
ros_tale__1_4_0pq__2,2.436327630472972,-1.9069165040000016,0.4307701549999994
ros_tale__1_4_250pq__1,2.8415669364439005,-1.4960609020000015,0.39407791499999867
ros_tale__1_4_250pq__2,2.644287272601208,-1.7788410200000015,-0.033236975000001216
ros_tale__1_4_750pq__1,4.700102673257216,-1.3624810130000018,-0.0832875650000009
ros_tale__1_4_750pq__2,3.871944300992405,-1.310339443000002,-0.4445194470000011
ros_tale__1_4_750pq__3,6.247863614312541,-0.6301287150000014,0.36094371499999933
ros_tale__1_4_750pq__4,5.555127194676141,-0.7915381390000018,-0.0008650550000002255
ros_tale__2_mid_250pq__1,3.2211499947187696,-0.674096929000001,0.5566811749999996
ros_tale__2_mid_250pq__2,3.822231439185547,-0.7700295950000005,0.044054444999998665
ros_tale__2_0_0pq__1,3.2861490013566907,-1.0332000470000011,0.15041881499999832
ros_tale__2_0_0pq__2,3.312234454044737,-1.2030837790000015,0.2961731849999989
ros_tale__2_0_250pq__1,1.6642773430387936,-0.8948849500000016,-0.5350269250000004
ros_tale__2_0_250pq__2,1.270353800197174,-0.9689770120000016,-0.4748101150000004
ros_tale__2_0_750pq__1,0.7836131542177547,-0.641609003000001,0.6769577349999985
ros_tale__2_0_750pq__2,0.5208407465183621,-0.5827253830000014,0.7600181149999994
ros_tale__2_1_0pq__1,3.0502008664981246,-0.004000038000000927,-0.8659966050000012
ros_tale__2_1_0pq__2,3.821209353963452,-0.2982868750000005,-0.9510845130000014
ros_tale__2_1_250pq__1,3.0385833645592326,-0.3908430820000017,-0.8926500670000017
ros_tale__2_1_250pq__2,2.653226832827714,-0.35773280200000107,-0.6502119170000018
ros_tale__2_1_750pq__1,2.4139901424626307,-0.11330932800000147,-0.4490783360000013
ros_tale__2_1_750pq__2,1.5727929628709856,-0.34476941800000205,-0.7560188510000003
ros_tale__2_1_750pq__3,3.0329656127625566,-0.2464773900000008,-0.9738206110000008
ros_tale__2_2_0pq__1,3.791149965203896,-0.8299582590000014,-0.8101516240000013
ros_tale__2_2_0pq__2,5.100936294263149,-0.8454112730000016,-0.8215792280000009
ros_tale__2_2_250pq__1,4.382259279113271,-0.6476073540000016,-0.6815045200000007
ros_tale__2_2_250pq__2,3.688211745627931,-0.6126834980000009,-1.0306508920000006
ros_tale__2_2_750pq__1,4.388046057194252,-0.6184409880000015,-0.9141063800000016
ros_tale__2_2_750pq__2,1.990943277627079,-0.6966102150000015,-0.3966197850000004
ros_tale__2_3_0pq__1,3.1828552215740142,-0.24007157800000198,-1.1432706060000015
ros_tale__2_3_0pq__2,2.4592835267783144,-0.5949751230000011,-0.5396704520000011
ros_tale__2_3_250pq__1,2.354067020492274,-0.5962753010000004,-0.4605642280000009
ros_tale__2_3_250pq__2,3.394333855548845,-0.16395242800000176,-1.3851055860000017
ros_tale__2_3_750pq__1,2.9169473681990223,-0.10994565100000032,-0.6647747530000014
ros_tale__2_3_750pq__2,2.3315540752645774,-0.3576800360000014,-0.6939882440000016
ros_tale__3_0_0pq__1,6.769601794289925,-0.021811511000001005,-0.8597776440000011
ros_tale__3_0_0pq__2,6.925410531584235,0.1209169449999994,-0.8969574320000007
ros_tale__3_0_250pq__1,8.21956959474846,0.583430697999999,-0.7157152090000007
ros_tale__3_0_250pq__2,7.751862739852799,0.6844449279999996,-0.8278185830000009
ros_tale__3_0_750pq__1,-0.3927242649070395,2.044364117999999,1.0848845849999993
ros_tale__3_0_750pq__2,-1.965549934579676,2.0072407479999987,1.1105349249999996
ros_tale__3_1_0pq__1,6.74943955148937,0.8087902079999996,-1.2394694250000011
ros_tale__3_1_0pq__2,6.455599347454726,-0.15626136300000049,-0.9061142330000004
ros_tale__3_1_250pq__1,5.644993729581233,0.05210373499999932,-0.664380941000001
ros_tale__3_1_250pq__2,5.209533327082796,-0.1814581300000011,-0.7515438030000006
ros_tale__3_1_750pq__1,6.196772007261646,0.8123256179999991,-0.5822830690000007
ros_tale__3_1_750pq__2,5.27854063112961,0.1798249719999987,-0.6685993090000011
ros_tale__3_2_0pq__1,5.021466484054911,0.5296092979999987,0.6099334249999995
ros_tale__3_2_0pq__2,5.036857319372879,0.4875684279999994,0.5490627649999986
ros_tale__3_2_0pq__3,4.649357222842735,0.3922573579999984,0.2003355649999996
ros_tale__3_2_0pq__4,4.298999396412416,0.3502411479999985,0.21333680499999907
ros_tale__3_2_250pq__1,-1.2316514665193463,0.9029290279999992,-0.1016371550000006
ros_tale__3_2_250pq__2,-2.7554347869522458,0.6096105479999991,-0.4974436600000018
ros_tale__3_2_750pq__1,3.2336440583075188,0.6418914279999992,-1.2498803800000005
ros_tale__3_2_750pq__2,-3.4505245622880807,0.6362542679999983,-1.0981923300000016
ros_tale__3_3_0pq__1,5.005789013279486,-0.06992816900000065,-0.10574536500000063
ros_tale__3_3_0pq__2,3.626372343695047,-0.35693888800000195,-0.10138283500000078
ros_tale__3_3_0pq__3,5.3438777020421,-0.20300362200000066,-0.14054390500000125
ros_tale__3_3_0pq__4,3.81932879573341,-0.5671932900000005,-0.15111671500000054
ros_tale__3_3_250pq__1,5.032698215839023,0.17681958499999872,-0.2845421150000007
ros_tale__3_3_250pq__2,4.848547814423986,-0.014051734000000593,-0.2187099750000012
ros_tale__3_3_750pq__1,4.973133533529804,0.16454690599999822,0.05928978499999892
ros_tale__3_3_750pq__2,5.056820550211446,0.049420889999998614,0.08908384499999933
ros_tale__3_4_0pq__1,-2.40105110899536,1.140941987999998,-0.5184502370000015
ros_tale__3_4_0pq__2,-2.515096814616619,1.045733607999999,-0.4754345670000006
ros_tale__3_4_250pq__1,-1.0596767806295049,1.6871186179999995,-0.8697443310000015
ros_tale__3_4_250pq__2,-0.1071283037659578,1.9246012179999996,-1.050985093000001
ros_tale__3_4_750pq__1,-1.475378527230638,1.2535135879999988,-0.7252045100000011
ros_tale__3_4_750pq__2,-2.4213861687466487,1.4200948579999988,-0.7641835720000003
pcoli__atASMT_325G__1,2.0578706967466527,-0.4602264240000018,0.2294886849999997
pcoli__atASMT_325G__2,2.317017337249732,-0.4407618760000016,0.2382061749999984
pcoli__bpTDC__1,1.490966514819984,-0.3905470610000013,0.5143308249999983
pcoli__bpTDC__2,1.9278480657273092,-0.33950688700000065,0.3707379249999985
pcoli__BRCA__1,1.0982597735585535,-0.43615873400000105,0.08331476499999901
pcoli__BRCA__2,1.048214736959437,-0.4686541300000009,0.06908284499999873
pcoli__BRCActrl__1,2.5467803135853933,-0.4039888910000009,0.1894734949999997
pcoli__BRCActrl__2,3.181709611451174,-0.4444890530000016,0.13358924499999958
pcoli__BRCAswap__1,-0.1567015363473817,-0.5007945340000006,0.9174961749999984
pcoli__BRCAswap__2,-0.5443645063828539,-0.5053284840000014,1.0355499849999994
pcoli__btAANAT__1,0.0577757852995398,-0.4664706570000003,0.5520848149999988
pcoli__btAANAT__2,0.0704067085226229,-0.3767592230000005,0.5551159849999987
pcoli__btASMT__1,-0.6236235651880918,-0.5001192040000007,0.6867043349999982
pcoli__btASMT__2,-0.4302816350887909,-0.4153459760000011,0.7940552549999982
pcoli__CC1__1,-0.6346386663022305,-0.5118250530000008,1.1382838349999993
pcoli__CC1__2,-0.5758302339246105,-0.3148570140000011,1.028434794999999
pcoli__ccCOMT__1,2.068487396270396,-0.4821603170000017,0.4107827149999999
pcoli__ccCOMT__2,2.3442794757917977,-0.4097629730000012,0.35958486499999864
pcoli__ckDDC__1,1.1212726911797184,-0.6301229880000019,1.0989126649999983
pcoli__ckDDC__2,1.616548549641359,-0.6381489420000008,0.8824161149999998
pcoli__CNTF_belt__1,-0.302316195643277,-0.2983868250000015,0.4792530549999992
pcoli__CNTF_belt__2,-0.8945942030719926,-0.3800616630000011,0.672856444999999
pcoli__cobPNMT__1,1.68357054403945,-0.4008976880000006,0.2845649749999985
pcoli__cobPNMT__2,1.7643119384230754,-0.4210134200000013,0.28185787499999826
pcoli__cvPhhB__1,1.8658929385896772,-0.5254932990000007,0.2542827749999983
pcoli__cvPhhB__2,1.783222399673882,-0.7439974980000006,0.4859822649999988
pcoli__ggAANAT__1,1.9306078325002611,-0.4627207230000003,0.2609595349999996
pcoli__ggAANAT__2,1.996176780840385,-0.4205303770000004,0.2951621049999993
pcoli__ggTPH__1,1.3772856130009088,-0.4549850710000012,0.22412060499999956
pcoli__ggTPH__2,2.000722458176181,-0.4975143120000016,0.1132577649999984
pcoli__hsAANAT__1,-0.4820609231865442,0.02233214599999833,1.2467476249999994
pcoli__hsAANAT__2,-0.1818396692142709,-0.17518171200000054,1.2629522249999994
pcoli__hsASMT__1,1.5810713346058167,-0.4829606560000013,0.4648737349999994
pcoli__hsASMT__2,1.3866104667005188,-0.4025945610000008,0.37343606499999815
pcoli__hsPNMT_mb__1,1.9025173316409156,-0.3763032000000006,0.2914652749999984
pcoli__hsPNMT_mb__2,1.7642559062301546,-0.4244936110000008,0.2760435249999986
pcoli__hsTPH__1,1.2457235476237194,-0.4364301220000009,0.06470883499999935
pcoli__hsTPH__2,1.5514366620237765,-0.5736641880000004,0.09849440499999852
