,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
51,Glc Growth/Exhaust__T2.0H,1.7056961825,,1.0,125.0,1.7056961825,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-1.1165917475,,1.0,126.0,-1.1165917475,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-1.6236956161,,1.0,127.0,-1.6236956161,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-1.6365082908000002,,1.0,128.0,-1.6365082908000002,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-1.5670759857,,1.0,129.0,-1.5670759857,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-0.0667109766,,1.0,130.0,-0.0667109766,,,,,,,,,,,,,,
57,Stressors__HPh,6.613794600133333,0.3941252799959222,3.0,131.0,6.1804835901,132.0,6.950932107,133.0,6.7099681033,,,,,,,,,,
58,Stressors__LPh,6.580568967933334,0.9004431592076559,3.0,134.0,5.5637900044,135.0,6.9007609804,136.0,7.277155919,,,,,,,,,,
59,Stressors__LPhT,6.893275070666667,1.040146257554753,3.0,137.0,5.6939909382,138.0,7.549418591,139.0,7.4364156828,,,,,,,,,,
60,Stressors__SMMPr,5.245708364566667,5.401165652809721,3.0,140.0,-0.8915699054,141.0,7.3536435978,142.0,9.2750514013,,,,,,,,,,
61,Stressors__HiTm,12.792545152599999,4.764464786204802,3.0,143.0,16.1666383427,144.0,14.8687080996,145.0,7.3422890155000005,,,,,,,,,,
62,Stressors__LoTm,-1.3632390860666668,0.16268847216801552,3.0,146.0,-1.5495589332000002,147.0,-1.2493132072,148.0,-1.2908451178,,,,,,,,,,
63,Stressors__HiOs,0.06908488849999998,0.5488964800920495,3.0,149.0,-0.0310624549,150.0,0.6611596931,151.0,-0.42284257270000003,,,,,,,,,,
64,Stressors__BMM,0.3509691916,0.3405315101898362,3.0,152.0,-0.039133383800000004,153.0,0.5887603311,154.0,0.5032806275,,,,,,,,,,
65,Stressors__Heat,0.30888570843333335,0.8146331060555441,3.0,155.0,-0.4637759362,156.0,0.2305956265,157.0,1.159837435,,,,,,,,,,
66,Stressors__Cold,0.007678314300000026,1.5450339254618222,3.0,158.0,-1.6241957846,159.0,0.199219636,160.0,1.4480110915,,,,,,,,,,
67,Stressors__Etha,3.536227986,0.6733856524924032,3.0,161.0,2.8132646284,162.0,4.1455830693,163.0,3.6498362603,,,,,,,,,,
68,Stress Time Course__SMM,-1.2169571322666666,0.2782872738424817,3.0,164.0,-0.8972713137,165.0,-1.3486124584999999,166.0,-1.4049876246,,,,,,,,,,
69,Stress Time Course__Salt,0.038010621900000006,0.21505820539444584,3.0,167.0,0.2646758227,168.0,0.0125255984,169.0,-0.1631695554,,,,,,,,,,
70,Stress Time Course__Mt0,4.71354023325,5.831700535710334,2.0,170.0,8.8371752279,171.0,0.5899052386,,,,,,,,,,,,
71,Stress Time Course__M0t45,19.739543581333333,0.9332690692719943,3.0,172.0,19.7203107732,173.0,18.8160395591,174.0,20.6822804117,,,,,,,,,,
72,Stress Time Course__M0t90,9.294144468533334,2.554144430558574,3.0,175.0,7.7132521669,176.0,12.2407998903,177.0,7.9283813484,,,,,,,,,,
73,Stress Time Course__M40t45,14.905506598,8.514430398402546,3.0,178.0,18.975572222,179.0,5.1198964287,180.0,20.6210511433,,,,,,,,,,
74,Stress Time Course__M40t90,8.315027726233334,3.1072630249855933,3.0,181.0,6.6194033216,182.0,11.9012202738,183.0,6.4244595833,,,,,,,,,,
75,Stress Time Course__dia0,15.522938854266664,3.258174721768896,3.0,184.0,18.8440525642,185.0,12.3315798201,186.0,15.3931841785,,,,,,,,,,
76,Stress Time Course__dia5,8.754151051,2.2898515630620113,3.0,187.0,11.3224446566,188.0,6.9256503675,189.0,8.0143581289,,,,,,,,,,
77,Stress Time Course__dia15,2.834071339,2.669466527814513,3.0,190.0,5.5815752389,191.0,0.2501672155,192.0,2.6704715626,,,,,,,,,,
78,Stressors__Diami,2.3962942981333333,0.4478509139419098,3.0,193.0,1.9379755084,194.0,2.8328864685,195.0,2.4180209175,,,,,,,,,,
79,Stressors__Paraq,-0.5779422898333333,1.6696222786500985,3.0,196.0,-1.9594697244,197.0,-1.0517278476,198.0,1.2773707025,,,,,,,,,,
80,Stressors__H2O2,1.6618226730333336,0.29437885955700943,3.0,199.0,1.4950453684,200.0,1.4887002906,201.0,2.0017223601,,,,,,,,,,
81,Stressors__Oxctl,-0.09435765996666666,0.4052053632347812,3.0,202.0,0.1209457216,203.0,0.1577471319,204.0,-0.5617658334,,,,,,,,,,
82,Carbon Transition__GM-0.1,-0.06942720760000003,0.5915941729274397,3.0,205.0,-0.1507121996,215.0,-0.6161757466000001,225.0,0.5586063234,,,,,,,,,,
83,Carbon Transition__GM-0.2,0.049045902033333345,0.44768271518165836,3.0,206.0,0.5647120289,216.0,-0.17738417310000001,226.0,-0.24019014970000002,,,,,,,,,,
84,Carbon Transition__GM+5,1.3846831797666665,0.46977983348337893,3.0,207.0,1.5511828623000001,217.0,1.7485367759,227.0,0.8543299011000001,,,,,,,,,,
85,Carbon Transition__GM+15,2.3835884207,0.9041863834123504,3.0,208.0,1.923295079,219.0,3.4253079753,229.0,1.8021622078,,,,,,,,,,
86,Carbon Transition__GM+25,1.8072055130000002,0.9796883884496133,3.0,209.0,0.7779328734000001,220.0,1.9153474128,230.0,2.7283362528,,,,,,,,,,
87,Carbon Transition__GM+45,2.2981014195333334,1.4332733893393226,3.0,210.0,0.9095288078,221.0,2.2125337743,231.0,3.7722416765,,,,,,,,,,
88,Carbon Transition__GM+60,1.8983385933666668,1.1683207504030888,3.0,211.0,0.7764267228,222.0,1.8104812336,232.0,3.1081078237,,,,,,,,,,
89,Carbon Transition__GM+90,1.0827312242666667,0.48025362184483433,3.0,212.0,0.5402070893,223.0,1.2545236304,233.0,1.4534629531,,,,,,,,,,
90,Carbon Transition__GM+120,2.67821880285,0.3186673587995945,2.0,213.0,2.9035506532,234.0,2.4528869525,,,,,,,,,,,,
91,Carbon Transition__GM+150,7.774974541,10.674087946699302,3.0,214.0,2.2638493183,224.0,20.0781430082,235.0,0.9829312965,,,,,,,,,,
92,Carbon Transition__GM+10,2.75325764925,0.9694753218172674,2.0,218.0,3.4387802235000002,228.0,2.067735075,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,1.4912323168333332,0.1564404238073869,3.0,236.0,1.3116705963,244.0,1.5639310932,254.0,1.598095261,,,,,,,,,,
94,Carbon Transition__MG+5,1.9655359724666666,0.7736038352644563,3.0,237.0,1.8552119901,246.0,1.2530168071,256.0,2.7883791202,,,,,,,,,,
95,Carbon Transition__MG+10,1.969585186033333,1.216720671742333,3.0,238.0,1.1593856689,247.0,1.3806569018000001,257.0,3.3687129874,,,,,,,,,,
96,Carbon Transition__MG+15,1.8410213999333334,0.9837607014265758,3.0,239.0,1.6764262266,248.0,0.949940109,258.0,2.8966978642,,,,,,,,,,
97,Carbon Transition__MG+25,1.3184028126333334,0.9998548272228633,3.0,240.0,0.2591577189,249.0,1.4502697196,259.0,2.2457809994,,,,,,,,,,
98,Carbon Transition__MG+45,1.9815222038000002,1.069517962922023,3.0,241.0,0.8400926317,250.0,2.1439202354,260.0,2.9605537443000003,,,,,,,,,,
99,Carbon Transition__MG+120,-0.33597911686666665,1.3896786669144863,3.0,242.0,1.0540115825,253.0,-1.725345541,263.0,-0.3366033921,,,,,,,,,,
100,Carbon Transition__MG+150,0.0431521802,0.5959384189370815,2.0,243.0,-0.37823991700000004,264.0,0.46454427740000004,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,1.4410161749,0.4202827684685961,2.0,245.0,1.1438313793,255.0,1.7382009704999999,,,,,,,,,,,,
102,Carbon Transition__MG+60,3.023581097,0.9537339061695173,2.0,251.0,2.3491893845,261.0,3.6979728095,,,,,,,,,,,,
103,Carbon Transition__MG+90,1.15697726295,0.43302289469802246,2.0,252.0,0.8507838377,262.0,1.4631706882,,,,,,,,,,,,
