,A,Lrp
cstr_pfr__str_1500m__1,0.3488696422,-0.22634776210000002
cstr_pfr__str_1560m__1,0.5957146830000001,-0.2073601722
cstr_pfr__str_1680m__1,0.6628200585,-0.2382485523
cstr_pfr__str_ref1__1,-0.24565201080000001,0.0114144233
cstr_pfr__str_ref2__1,0.0459164381,0.1187371428
cstr_pfr__str_ref3__1,0.11359723070000001,0.034663033100000004
cstr_pfr__pfr_P5_0005m__1,0.9267974686,0.0548031132
cstr_pfr__pfr_P5_0010m__1,1.0961406648,-0.5935767820000001
cstr_pfr__pfr_P5_0025m__1,0.5695807873000001,-0.1909418746
cstr_pfr__pfr_P3_0025m__1,0.6941145489,-0.2649798333
cstr_pfr__pfr_P1_0025m__1,0.6781561459000001,-0.3598604976
cstr_pfr__pfr_P5_0045m__1,0.8049735695,-0.12564328630000002
cstr_pfr__pfr_P5_0120m__1,0.615626972,0.024837331400000003
cstr_pfr__pfr_P3_0120m__1,1.0361646166,-0.1600792677
cstr_pfr__pfr_P1_0120m__1,1.0116380573,-0.2443708622
cstr_pfr__pfr_P5_0210m__1,0.4231288023,-0.0354330566
cstr_pfr__pfr_P5_1500m__1,0.4306650877,-0.0257498282
cstr_pfr__pfr_P3_1680m__1,0.4450707907,0.0226273508
cstr_pfr__pfr_P5_1680m__1,0.5268875734,-0.0055594918
cstr_pfr__pfr_P1_1680m__1,0.5545188751,-0.1610405185
cstr_pfr__str_0005m__2,1.3115436287,-0.5409571444
cstr_pfr__str_0010m__2,1.6147636573000002,-0.8863760958
cstr_pfr__str_0025m__2,1.3033063172000001,-0.5739675721
cstr_pfr__str_0045m__2,1.1775376476,-0.35742637860000004
cstr_pfr__str_0075m__2,1.076233049,-0.3441431397
cstr_pfr__str_0120m__2,1.1347966886,-0.2065336064
cstr_pfr__str_0210m__2,1.2085277756,-0.21575722020000002
cstr_pfr__str_0330m__2,0.9136389651,-0.26116448070000003
cstr_pfr__str_1500m__2,0.1018973115,-0.0574362878
cstr_pfr__str_1560m__2,0.6329847517,-0.1680130121
cstr_pfr__str_1680m__2,0.4672772106,-0.2236464386
cstr_pfr__str_ref1__2,0.24565201080000001,-0.0114144233
cstr_pfr__str_ref2__2,0.5423595354,-0.0016717844
cstr_pfr__str_ref3__2,0.2878303989,0.0220153869
cstr_pfr__pfr_P5_0005m__2,1.1007867695,-0.26527329450000003
cstr_pfr__pfr_P5_0010m__2,1.1147547427,-0.5191797847
cstr_pfr__pfr_P5_0025m__2,0.9978104849,-0.2924074514
cstr_pfr__pfr_P3_0025m__2,1.0882028468,-0.4826835404
cstr_pfr__pfr_P1_0025m__2,1.6585830903,-0.5789143734000001
cstr_pfr__pfr_P5_0045m__2,1.6922648622,-0.4056403093
cstr_pfr__pfr_P5_0120m__2,0.8858485422,-0.0507749616
cstr_pfr__pfr_P3_0120m__2,1.1629999134,-0.1264807345
cstr_pfr__pfr_P1_0120m__2,1.2105843249000001,-0.26857900160000003
cstr_pfr__pfr_P5_0210m__2,0.27539630260000003,0.20145378560000002
cstr_pfr__pfr_P5_1500m__2,0.4797124674,-0.0207410902
cstr_pfr__pfr_P3_1680m__2,0.5015386137,-0.13657868
cstr_pfr__pfr_P5_1680m__2,0.6869226311000001,-0.1272445382
cstr_pfr__pfr_P1_1680m__2,0.7788582523,-0.275260704
darobactin__daro_30m__1,1.1272169622,1.0529664688
darobactin__daro_30m__2,1.2162939205,0.5934989137000001
darobactin__solv_1h__1,3.1012137095,1.6911946732
darobactin__solv_1h__2,3.3883196643,1.2926306545
darobactin__daro_1h__1,3.7504239552,1.7992458798
darobactin__solv_1h__3,3.1560023204,1.6317869199000001
darobactin__daro_1h__2,3.4191374988,1.9179679401
darobactin__daro_1h__3,3.4314932104,1.9506005048000001
darobactin__daro_30m__3,2.1589546441,1.0429010839
darobactin__solv_30m__1,0.7376112518,0.20242967750000002
darobactin__solv_15m__1,-0.1452657335,-0.2145704015
darobactin__solv_15m__2,-0.013309203700000001,0.1365822075
darobactin__daro_15m__1,1.5093166618,0.5004617771000001
darobactin__solv_15m__3,0.15857493720000002,0.0779881941
darobactin__daro_15m__2,0.3375577254,0.2948986122
darobactin__daro_15m__3,-0.10115878290000001,0.8446496959
darobactin__solv_30m__2,0.9375575084000001,0.0426769097
darobactin__solv_30m__3,0.6501096093000001,-0.1246075155
ddp__pNT3_aroP__1,-2.0005843687,0.6757019487
ddp__pNT3_aroP__2,-2.8063396984,0.9323828138
ddp__pNT3_bamC__1,-3.599360252,2.3501929199
ddp__pNT3_bamC__2,-3.2050849915,2.100328289
ddp__pNT3_cusA__1,-4.4607887545,1.9308596665
ddp__pNT3_cusA__2,-4.3793302857,1.5144632754
ddp__pNT3_hemX__1,-2.1888221347,1.4066131713
ddp__pNT3_hemX__2,-2.1860264238,1.326672425
ddp__pNT3_empty__1,-0.2354079538,-0.0295048368
ddp__pNT3_empty__2,0.2354079538,0.0295048368
ddp__pNT3_topA__1,-3.289065941,1.8077817754
ddp__pNT3_topA__2,-4.0675048576,1.8459966822
ddp__pNT3_yicR__1,-0.5339710771,0.9331261512000001
ddp__pNT3_yicR__2,-0.8223640503,0.8973512676000001
ddp__pNT3_yqjD__1,-0.2077704414,0.3802912829
ddp__pNT3_yqjD__2,-0.46545767590000003,0.6705792629
ecomics__del_gabT__1,0.7799447269,-0.2334562051
ecomics__del_gabT__2,-0.7799447269,0.2334562051
ecomics__del_putP__1,0.6772141771,0.1000086642
ecomics__del_putP__2,1.5263151073999999,0.2055265863
ecomics__del_entF__1,-1.0623914404,0.60750059
ecomics__del_entF__2,1.556746162,0.29557788560000003
ecomics__del_entF__3,0.7422438957,0.33007335660000003
ecomics__del_cysA__1,1.9247813919,0.5622904888
ecomics__del_cysA__2,1.3417285573,0.5628398447
elyC__wt_21C__1,1.4699332596,0.6647280133
elyC__wt_21C__2,1.9456124571000002,0.712135256
elyC__wt_21C__3,1.5415474523000001,0.6685773982000001
elyC__wt_37C__1,0.5254049944,-0.11956988630000001
elyC__wt_37C__2,-0.2160680233,0.1826341877
elyC__wt_37C__3,-0.3093369711,-0.06306430140000001
elyC__delelyC_21C__1,1.9749616853,0.8489266886
elyC__delelyC_21C__2,1.9976502058,1.0205093792
elyC__delelyC_21C__3,1.8277344617,0.8326768395
elyC__delelyC_37C__1,0.47993223570000004,0.0820648707
elyC__delelyC_37C__2,0.23555704730000002,-0.0366604052
elyC__delelyC_37C__3,0.5780487723000001,0.07738094720000001
evo_acid_w__F9_2__1,1.7991924498,0.98174364
evo_acid_w__F11_1__1,1.3160580736,-0.0207328052
evo_acid_w__F11_1__2,0.9094846462,0.0260785233
evo_acid_w__F11_1__3,0.6443893936,0.101717161
evo_acid_w__wt__1,3.3091179397,0.2935515267
evo_acid_w__F11_2__1,1.2781467134,0.3025870001
evo_acid_w__B11_2__1,2.4144675166000003,0.5249678536
evo_acid_w__F11_2__2,-3.3810323218000002,0.08087034130000001
evo_acid_w__wt__2,1.4758707582000001,-0.4273930607
evo_acid_w__B11_1__1,-3.6704710259,0.3959760323
evo_acid_w__H9_1__1,-4.2665089599,-0.7719558461
evo_acid_w__H9_2__1,0.0759331324,0.4110651925
evo_acid_w__B11_2__2,1.9698385901000002,0.4524613831
evo_acid_w__wt__3,2.1814084507000002,-0.3402133586
evo_acid_w__H9_2__2,0.6807334598,0.3635407714
evo_acid_w__B11_2__3,1.4747317541,0.5364978286000001
evo_acid_w__F11_2__3,-2.7579162312000003,0.06895210660000001
evo_acid_w__F9_2__2,1.8392764641000001,0.7655117353
evo_acid_w__wt__4,-1.3695093812999999,0.7802801155
evo_acid_w__wt__5,-0.8885799382,0.9563882946000001
evo_acid_w__wt__6,-1.8657726223000002,-0.7213502885
evo_acid_w__H9_1__2,-3.7178105582,-0.9132371755
evo_acid_w__F9_1__1,1.9793614515,0.6874173466
evo_acid_w__F9_1__2,1.5146248965,0.43755669999999997
evo_acid_w__B11_1__2,-3.2873428189,-0.1640173815
evo_acid_w__H9_2__3,0.2987314089,0.4633929518
evo_acid_w__wt__7,0.3843892647,0.2677716827
evo_acid_w__F9_1__3,1.7867801522,0.418327859
evo_acid_w__F9_2__3,1.82485339,1.0090743947
evo_acid_w__wt__8,-2.1859041514,-0.4506276375
evo_acid_w__B11_1__3,-3.786767098,0.08505589720000001
evo_acid_w__wt__9,-1.0410203201,-0.3584072742
evo_bz__c3_1_bz__1,-1.1208990092,0.5133438553
evo_bz__c3_1_bz__2,5.9546986951,0.7046198992
evo_bz__c3_1_bz__3,4.1412573366,0.5004833076
evo_bz__c3_1_bz__4,3.0055154036,0.35441214860000003
evo_bz__g5_1_bz__1,6.8937320814,1.6410904541
evo_bz__g5_1_bz__2,2.7254344352,0.47678163370000004
evo_bz__g5_1_bz__3,6.7044806557,1.1553954099000001
evo_bz__g5_1_bz__4,7.1216393496,1.2420197492
evo_bz__g5_1_bz__5,5.9638620987,1.1230839757
evo_bz__g5_1_bz__6,6.4702375811,1.25345319
evo_bz__w3110d13__1,0.2065902612,-0.2813310122
evo_bz__w3110d13__2,-0.7960620899,0.22121202140000001
evo_bz__w3110d13__3,0.5071982965,0.1647737698
evo_bz__w3110d13__4,-0.40070987300000005,-0.2282206069
evo_bz__w3110d13__5,0.0360423,-0.1912132611
evo_bz__w3110d13__6,0.4469411052,0.314779089
evo_bz__w3110d13_bz__1,1.2710683515,0.47990500760000004
evo_bz__w3110d13_bz__2,0.3215271051,0.4767462776
evo_bz__w3110d13_bz__3,5.2353716919,0.4950159114
evo_bz__w3110d13_bz__4,1.4856178896,0.6584069299
evo_bz__c3_1_bz__5,-1.8816549295,0.3264376297
evo_bz__c3_1_bz__6,-2.0890255974,0.4841839974
evo_bz__g5_2_bz__1,7.0222452358,0.9759841434000001
evo_bz__g5_2_bz__2,6.3829533083,0.6436066375
evo_bz__g5_2_bz__3,5.0721720331,0.0506435357
evo_bz__g5_2_bz__4,0.7991034213,0.4709963548
evo_bz__g5_2_bz__5,0.9017985070000001,0.5467788408
evo_bz__g5_2_bz__6,0.4090545719,0.6440852474000001
evo_bz__w3110d13_bz__5,3.5836583189,0.20524776720000001
evo_bz__w3110d13_bz__6,4.4286283336,0.414003043
evo_bz__a1_1_bz__1,4.739539628,1.0314138197
evo_bz__a1_1_bz__2,1.5429450149,0.9776055061000001
evo_bz__a1_1_bz__3,5.9522549892,0.42285493490000003
evo_bz__a1_1_bz__4,1.9091195959,0.9258231409000001
evo_bz__a1_1_bz__5,6.9827313919,0.39252543700000003
evo_bz__a1_1_bz__6,5.2062305977,0.3675955966
evo_metab__wt__1,3.4265876206,-0.6987594427
evo_metab__del_zwf__1,3.1573725049,0.21893339
evo_metab__zwf_ale1__1,3.8937945746000002,-0.32595251140000003
evo_metab__zwf_ale2__1,3.9641757572,-0.4676213152
evo_metab__del_ppk__1,1.545762021,-0.6919078386
evo_metab__ppk_ale1__1,1.8859350852,0.07441603620000001
evo_metab__ppk_ale2__1,2.1889266214,-1.4814481066
evo_metab__ppk_ale3__1,2.5414698503,-0.4922183747
evo_metab__del_dapF__1,2.5409573348,-0.8995050710000001
evo_metab__dapF_ale1__1,3.1004525465,-0.0430858747
evo_metab__dapF_ale3__1,4.4421753377,0.328357881
evo_metab__del_entC__1,1.9114724232,-0.0534080917
evo_metab__entC_ale1__1,1.8764549358,0.3174450166
evo_metab__entC_ale2__1,2.6693732886,-0.1036710025
evo_metab__del_dgk__1,-1.4708928742,-0.3517465696
evo_metab__dgk_ale1__1,0.8884119155,0.5192796098
evo_metab__dgk_ale2__1,1.9697089562999999,0.1308822454
evo_metab__dgk_ale3__1,1.196690311,-0.424197062
evo_metab__wt__2,-2.9974045111,0.4053826272
evo_metab__del_zwf__2,3.4070308895,-0.4372174062
evo_metab__zwf_ale1__2,0.7124488683,0.8743043845
evo_metab__zwf_ale2__2,-0.5408301554,0.6255071712
evo_metab__del_ppk__2,-3.2379114404,0.9035958732
evo_metab__ppk_ale1__2,0.5415905947,0.5011373763
evo_metab__ppk_ale2__2,-1.3313659774,0.2909867432
evo_metab__ppk_ale3__2,-3.6066629511,0.0166781812
evo_metab__del_dapF__2,1.8117390288,-0.2262872166
evo_metab__dapF_ale1__2,1.5975725046,0.0553749022
evo_metab__dapF_ale3__2,2.4884578068,0.3705303764
evo_metab__del_entC__2,-3.3644250933,0.6758979615
evo_metab__entC_ale1__2,-1.8086722954,0.0595006877
evo_metab__entC_ale2__2,-0.34855674880000004,0.6567124508000001
evo_metab__entC_ale3__1,-0.9719077224,0.37708467960000003
evo_metab__del_dgk__2,-1.7048303875,0.2298474415
evo_metab__dgk_ale1__2,-0.8782795691,0.5212395903
evo_metab__dgk_ale2__2,-2.1836936951,0.32747520890000004
evo_metab__dgk_ale3__2,-1.517154087,0.1956860706
evo_metab__wt__3,-0.42918310940000004,0.2933768154
evo_metab__del_zwf__3,-2.956231221,0.3530191183
evo_metab__zwf_ale1__3,0.679952353,0.8308271177000001
evo_metab__zwf_ale2__3,-0.4679113515,0.3140367952
evo_metab__del_ppk__3,-0.7018692129,0.4424675904
evo_metab__ppk_ale1__3,-0.9863815773000001,0.2045211275
evo_metab__ppk_ale2__3,-1.3892721758,0.570620766
evo_metab__ppk_ale3__3,-2.0424375855,0.1584720506
evo_metab__del_dapF__3,1.7904545341,-0.46978876070000003
evo_metab__dapF_ale1__3,1.6998796324,-0.5714079609
evo_metab__dapF_ale3__3,2.1578522185,-0.2061103138
evo_metab__del_entC__3,-2.4183553691,0.28556949470000004
evo_metab__entC_ale1__3,-1.2211510514000001,-0.1080755974
evo_metab__entC_ale2__3,-2.2326809264,-0.1668364591
evo_metab__entC_ale3__2,-1.8827845475,0.1830116386
evo_metab__del_dgk__3,-0.5397434548,0.3225783879
evo_metab__dgk_ale1__3,-1.4821482215000001,0.3390267838
evo_metab__dgk_ale2__3,-1.0872285424,0.3525498406
evo_metab__dgk_ale3__3,-1.3359279579,0.056790971700000005
flag_reg__wt__1,-0.5170795646,-0.0900831628
flag_reg__del_fliA__1,0.8755168307000001,0.09938717050000001
flag_reg__del_flhC__1,1.3999084865,0.0008525029000000001
flag_reg__del_flhD__1,1.7923626088,0.0641294674
flag_reg__wt__2,0.5170795646,0.0900831628
flag_reg__del_fliA__2,1.6450388669,0.0428252215
flag_reg__del_flhC__2,-0.8887920793,-0.13102121560000002
flag_reg__del_flhD__2,1.8549648698,-0.0087000389
flgM__27C__1,0.27800672660000003,0.1026091301
flgM__27C__2,0.3640135666,0.283112284
flgM__27C__3,0.5337947289,0.27994633280000003
flgM__32C__1,0.7478566551,0.1902086395
flgM__32C__2,-0.177818959,0.11612324360000001
flgM__32C__3,-0.3803797879,0.09240823790000001
flgM__37C__1,0.18173362340000002,0.0016942774
flgM__37C__2,-0.0561235885,0.021957981
flgM__37C__3,-0.1256100349,-0.0236522584
flgM__42C__1,0.2315388524,-0.0084512318
flgM__42C__2,0.0575800427,-0.055699941600000004
flgM__42C__3,-0.2082670254,-0.0976466485
histone__untreated__1,-0.1429064635,-0.029498764700000003
histone__untreated__2,-0.1060559932,0.0311821233
histone__untreated__3,0.2489624567,-0.0016833585
histone__10ug_H2A__1,0.10552720380000001,-0.11773795890000001
histone__10ug_H2A__2,0.2233877217,-0.11458857260000001
histone__10ug_H2A__3,1.0505724865,0.0217526694
histone__50ug_H2A__1,0.6381809972,0.0297424011
histone__50ug_H2A__2,0.5390970554,-0.07473409190000001
histone__50ug_H2A__3,1.0297493054,-0.1823935378
histone__100ug_H2A__1,1.0374523603,0.0365516841
histone__100ug_H2A__2,0.7833235569,0.0361347527
histone__100ug_H2A__3,1.0810971214,-0.0174878901
hns__del_hns_spike__1,-1.4112245245000001,0.15356988900000001
hns__del_hns_spike__2,-3.1010066686,0.7517151929
hns__del_hns__1,-1.3823863743,0.15442835500000002
hns__del_hns__2,-2.7998250878,0.3693152416
hns__wt_spike__1,-0.9849263118,-0.2709244787
hns__wt_spike__2,1.952929663,0.23572307820000002
hns__wt__1,-0.4836189194,0.1473786562
hns__wt__2,0.4836189194,-0.1473786562
hns_stpA__evo100G4_delhns_delstpA__1,-1.4296817369,-0.6266583480000001
hns_stpA__evo100G4_delhns_delstpA__2,-0.6766829134,-0.6146984647
hns_stpA__evo100G12_delhns_delstpA__1,-1.6087811032000001,-0.0193616986
hns_stpA__evo100G12_delhns_delstpA__2,-2.2196901241,-0.0946316615
hns_stpA__delhns_delstpA_delrpoS__1,-3.1899405704,-0.5132170620000001
hns_stpA__delhns_delstpA_delrpoS__2,-3.1817426643,-0.3202209545
hns_stpA__wt__1,0.2479316467,0.013805922600000001
hns_stpA__wt__2,-0.2479316467,-0.013805922600000001
hns_stpA__delhns_delstpA__1,-1.3709133319,-0.5226067915
hns_stpA__delhns_delstpA__2,-1.0435389113,-0.22355910550000002
hu__wt_log_pH7__1,4.6746543889000005,-1.0526250567
hu__wt_log_pH7__2,4.8696413729,-0.6706287682000001
hu__wt_log_pH7__3,4.3750322882,-1.103046825
hu__wt_lag_pH7__1,-0.5329537143,-0.0248023115
hu__wt_lag_pH7__2,-0.2672554937,-0.19088164230000002
hu__wt_lag_pH7__3,0.8002092080000001,0.2156839538
hu__delhupA_lag_pH7__1,1.6537725060000001,0.0004790787
hu__delhupA_lag_pH7__2,0.5093753603,-0.24924416500000002
hu__delhupA_lag_pH7__3,1.7761211655,-0.0365342997
hu__delhupB_lag_pH7__1,-0.8518255333,-0.21305829140000002
hu__delhupB_lag_pH7__2,-0.1117210633,-0.1375155357
hu__delhupB_lag_pH7__3,1.2995079965,0.08779719450000001
hu__delhupAhupB_lag_pH7__1,4.6567585056,0.044947880700000005
hu__delhupAhupB_lag_pH7__2,1.5599328397,0.1083608974
hu__delhupAhupB_lag_pH7__3,6.9488503906,0.7463370904000001
hu__hupAE34K_hupB_lag_pH7__1,0.29203838260000003,0.1030981291
hu__hupAE34K_hupB_lag_pH7__2,1.1121559607,0.0029131278
hu__hupAE34K_hupB_lag_pH7__3,0.5904765685000001,0.21920162070000002
hu__hupAE34K_delhupB_lag_pH7__1,0.123602343,0.0792283838
hu__hupAE34K_delhupB_lag_pH7__2,0.3740046704,0.22465055990000002
hu__hupAE34K_delhupB_lag_pH7__3,0.9411170745,0.09611450220000001
hu__wt_lag_pH5__1,3.8639545081,-0.4607745046
hu__wt_lag_pH5__2,4.4056191772,-0.4113752311
hu__wt_lag_pH5__3,5.6033682344999995,0.4200371873
hu__delhupA_lag_pH5__1,4.6655644276,-0.340999967
hu__delhupA_lag_pH5__2,4.499180326,-0.3799230141
hu__delhupA_lag_pH5__3,5.7357887146,-0.2324251337
hu__delhupAhupB_lag_pH5__1,3.6485813859,-0.055215711300000005
hu__delhupAhupB_lag_pH5__2,4.0939122364,-0.0798295879
hu__delhupAhupB_lag_pH5__3,6.3905403291,0.8923981296
hu__hupAE34K_hupB_lag_pH5__1,3.7438700326000003,-0.6426236984
hu__hupAE34K_hupB_lag_pH5__2,6.3746702953,0.2923435379
hu__hupAE34K_hupB_lag_pH5__3,6.1395504178,0.3822452958
hu__hupAE34K_delhupB_lag_pH5__1,6.0089268937,0.45637266930000003
hu__hupAE34K_delhupB_lag_pH5__2,4.3934224391,-0.326722685
hu__hupAE34K_delhupB_lag_pH5__3,5.9378944197,0.18155045890000002
hyperpersistence__low_GFP__1,-5.1159769476,0.9404696237
hyperpersistence__wt__1,0.10328592810000001,-0.1515388614
hyperpersistence__high_GFP__1,-5.681510847,0.7117004582
hyperpersistence__pth_mut__1,-1.0998859928,-0.4722923062
hyperpersistence__pth_mut__2,-1.086257017,-0.9211709592
hyperpersistence__metG_mut__1,1.2104227712,-0.28827429400000004
hyperpersistence__metG_mut__2,0.11348311430000001,-0.6354277109
hyperpersistence__high_GFP__2,-4.8004536726,0.47840596560000004
hyperpersistence__wt__2,-0.10328592810000001,0.1515388614
hyperpersistence__low_GFP__2,-5.3576656623,0.5557090716
kan_efg__cpxAF218Y__1,-2.0251678649,0.6857922788
kan_efg__cpxAF218Y__2,-1.7607864277,0.8760484215000001
kan_efg__cyaAN600Y__1,-1.3633306541999999,0.64876325
kan_efg__cyaAN600Y__2,0.029420773100000002,1.2056140604
kan_efg__fusAA608E__1,0.4842032345,0.2603298422
kan_efg__fusAA608E__2,0.5806348324,0.2227768954
kan_efg__fusAA608E_cpxAF218Y__1,-1.9654251539,0.2650009698
kan_efg__fusAA608E_cpxAF218Y__2,0.1361187341,0.48509761970000004
kan_efg__fusAA608E_cyaAN600Y__1,-1.5175283955999999,0.5629283758
kan_efg__fusAA608E_cyaAN600Y__2,-1.5674381331,0.7281081608000001
kan_efg__fusAA608E_rpoDL261Q__1,-1.7204923670999999,0.36403358010000003
kan_efg__fusAA608E_rpoDL261Q__2,-0.8756247680000001,0.19318318980000002
kan_efg__fusAA608E_topAS180L__1,-0.4979881634,0.5671175634
kan_efg__fusAA608E_topAS180L__2,0.8970829607,0.4314848885
kan_efg__rpoDL261Q__1,-1.4583335974,-0.1039573478
kan_efg__rpoDL261Q__2,-2.3025920284,0.3120105125
kan_efg__wt__1,-0.3230331506,-0.0702854068
kan_efg__wt__2,0.3230331506,0.0702854068
lrp__wt_min_log__1,0.3021735849,-0.030001383200000002
lrp__wt_min_log__2,-0.3021735849,0.030001383200000002
lrp__wt_min_trans__1,-1.1792091265,0.6844362994000001
lrp__wt_min_trans__2,-0.5951267431,0.2085798669
lrp__wt_min_stat__1,7.338753068,-2.7074960758
lrp__wt_min_stat__2,6.635977199,-2.2073135144
lrp__wt_liv_log__1,7.0213167793,0.23984084090000002
lrp__wt_liv_log__2,7.2433639039,0.1635503158
lrp__wt_liv_trans__1,4.6384263736,0.17172141970000002
lrp__wt_liv_trans__2,4.4673156286,0.1494903623
lrp__wt_liv_stat__1,9.1458233924,-2.3844169869
lrp__wt_liv_stat__2,8.4584399436,-2.3370652507
lrp__wt_rich_log__1,4.8383765393000004,-1.8502456161
lrp__wt_rich_log__2,5.0758936509,-1.9031192534999999
lrp__wt_rich_trans__1,2.4516234122,-0.5145144508
lrp__wt_rich_trans__2,3.180101781,-0.8630342392
lrp__wt_rich_stat__1,2.9199626675,-1.3111394682
lrp__wt_rich_stat__2,7.3061010715,-2.1154706037
lrp__dellrp_min_log__1,6.561249978,-10.1521245118
lrp__dellrp_min_log__2,6.61989446,-10.1521245118
lrp__dellrp_min_trans__1,4.2063139464,-10.1521245118
lrp__dellrp_min_trans__2,5.4615885874,-10.1521245118
lrp__dellrp_min_stat__1,7.8043767215,-10.1521245118
lrp__dellrp_min_stat__2,8.0498373821,-10.1521245118
lrp__dellrp_liv_log__1,5.4377085788,-10.1521245118
lrp__dellrp_liv_log__2,4.9111197618,-10.1521245118
lrp__dellrp_liv_trans__1,2.5935198054,-10.1521245118
lrp__dellrp_liv_trans__2,2.9021836261000002,-10.1521245118
lrp__dellrp_liv_stat__1,7.9490096984,-10.1521245118
lrp__dellrp_liv_stat__2,7.7978617241,-9.8672853717
lrp__dellrp_rich_log__1,4.9727373237,-9.8472322576
lrp__dellrp_rich_log__2,5.4523171174,-10.1521245118
lrp__dellrp_rich_trans__1,0.4327198668,-9.5276696438
lrp__dellrp_rich_trans__2,0.6411074452000001,-10.1521245118
lrp__dellrp_rich_stat__1,3.6092928279,-10.1521245118
lrp__dellrp_rich_stat__2,4.5314833876,-10.1521245118
mazF_circuit__t0__1,-0.0813723543,-0.1740887635
mazF_circuit__t2__1,-1.4597755928,-0.0768579895
mazF_circuit__t4__1,0.0351161368,-0.29923456860000003
mazF_circuit__t6__1,-1.3875282465,-0.4526764187
mazF_circuit__t8__1,0.48445091370000004,-1.4944345094
mazF_circuit__t0__2,0.0813723543,0.1740887635
mazF_circuit__t2__2,-1.0540314423,-0.2692647181
mazF_circuit__t4__2,0.3230857204,-0.0776187967
mazF_circuit__t6__2,2.0929418327000002,-0.7796522576
mazF_circuit__t8__2,0.28938523320000004,-1.1713922136
mazF_ribo__emptyvec_mrna_5m__1,-0.325689542,-0.0391011556
mazF_ribo__emptyvec_mrna_5m__2,0.325689542,0.0391011556
mazF_ribo__mazF_mrna_5m__1,-2.9875360759,-1.4029457082
mazF_ribo__mazF_mrna_5m__2,-3.4116526762,-1.3017004343
mazF_ribo__emptyvec_total_5m__1,-4.5527393775,-0.6950490788
mazF_ribo__emptyvec_total_5m__2,-3.2204769729000002,-0.5546800431000001
mazF_ribo__mazF_total_60m__1,-5.660723979,-2.9827201132
mazF_ribo__mazF_total_60m__2,-5.5028671614,-2.7841109133
mercury__ctrl_t00__1,0.3768624765,-0.052812482300000005
mercury__ctrl_t10__1,2.2903526862,-0.10589080020000001
mercury__ctrl_t30__1,3.1869335707,0.13890009520000002
mercury__ctrl_t60__1,3.2772916095999998,0.1291079563
mercury__hg_t10__1,10.556754288,0.3004471439
mercury__hg_t30__1,11.0176204702,-0.09947817140000001
mercury__hg_t60__1,9.2370917507,-0.3231236548
mercury__pma_t10__1,10.2646481167,0.7460154073
mercury__pma_t30__1,12.1902819972,0.8000679278
mercury__pma_t60__1,5.7254229500000005,0.1238717104
mercury__ctrl_t00__2,0.0387609369,0.0367324978
mercury__ctrl_t10__2,2.143850268,-0.0929464423
mercury__ctrl_t30__2,3.4689367753,0.2025045521
mercury__ctrl_t60__2,4.1478764807,0.1287871819
mercury__hg_t10__2,10.9321483969,0.1861443562
mercury__hg_t30__2,10.908429226300001,-0.11038986890000001
mercury__hg_t60__2,2.710881268,-0.5372491961
mercury__pma_t10__2,10.6786372933,0.7068202666000001
mercury__pma_t30__2,12.5284436037,0.7367755168
mercury__pma_t60__2,3.8027145483,0.4609246393
mercury__ctrl_t00__3,-0.4156234133,0.016079984500000002
mercury__ctrl_t10__3,1.6750897895999999,-0.0466309701
mercury__ctrl_t30__3,3.6093899204,0.0735059929
mercury__ctrl_t60__3,3.4179299392,0.1751794513
mercury__hg_t10__3,9.8727082539,0.38214387800000005
mercury__hg_t30__3,10.8709292896,-0.1005630088
mercury__hg_t60__3,8.224103242,-0.7817182533
mercury__pma_t10__3,9.9180353277,0.7795437621
mercury__pma_t30__3,11.5350700946,0.9181027254
mercury__pma_t60__3,3.2445411726,0.5039252657000001
ml_abx__az_lolcde__1,0.6798549203,0.6630685649
ml_abx__az_lolcde__2,-0.2341493694,0.1550190619
ml_abx__az_lolcde__3,-0.46490209260000004,0.8466753165
ml_abx__b01__1,0.8068251707,-0.1310972154
ml_abx__b01__2,1.0459548173,-0.0422508243
ml_abx__b01__3,-0.8301021594,-0.2571997454
ml_abx__cro__1,1.3370906832,0.6644495504
ml_abx__cro__2,-0.1776221748,-0.1784902223
ml_abx__cro__3,-1.139002918,-0.43597441600000003
ml_abx__chl__1,1.415450807,-1.6307053537
ml_abx__chl__2,-0.31323251500000004,-1.9281791681
ml_abx__chl__3,0.3217993233,-1.6827254891
ml_abx__cip__1,-1.4935746289,0.18357903120000002
ml_abx__cip__2,-2.2793366116,-0.4364119913
ml_abx__cip__3,-3.6730932483,-1.012523352
ml_abx__clr__1,3.2783614109,-1.1883557967
ml_abx__clr__2,2.4889373702,-1.4192909954
ml_abx__clr__3,1.9917506408,-1.5688989825
ml_abx__cst__1,0.4243484329,0.6251402931000001
ml_abx__cst__2,-0.254468568,-0.026266690500000002
ml_abx__cst__3,-1.0265298755,0.12190011560000001
ml_abx__ctrl__1,1.261016062,0.47628609850000003
ml_abx__ctrl__2,1.5427131549,0.5861321151000001
ml_abx__ctrl__3,-0.11885579800000001,0.1574687807
ml_abx__ctrl__4,-0.3476201317,-0.07925651
ml_abx__ctrl__5,-1.5514155628,-0.6675757188
ml_abx__ctrl__6,-0.7858377244,-0.47305476560000004
ml_abx__dox__1,1.1789347576,-0.853442502
ml_abx__dox__2,-0.6934997582,-1.2689851106
ml_abx__dox__3,-0.6929477229000001,-1.5343207963999999
