,A,GalR,GalS,Crp
ecoli_00032,0.3951224869,0.16738411450000001,-0.749300049,0.11651884600000001
ecoli_00033,-2.9051121218000002,0.3457177095,-0.43046677400000005,0.16921202300000002
ecoli_00034,-2.0052851991,0.37446646450000004,0.043102139000000005,0.03216219
ecoli_00035,-0.7188262472,0.1815122525,-0.470234806,0.29367586300000004
ecoli_00036,-0.4365626933,0.1276270905,-0.4848636,0.22863865300000003
ecoli_00037,-0.5459965939,0.2827837355,-0.5380481690000001,0.505105143
ecoli_00038,-0.5914133735,0.3933351795,-0.9479672520000001,0.563775123
ecoli_00039,-0.4304225018,-0.5829826055,-0.171026442,0.339165103
ecoli_00040,-0.4262558312,-0.2843534775,-0.183833815,0.360235063
ecoli_00041,0.0535448106,0.2181563685,-1.025633306,0.32216916300000004
ecoli_00042,-0.9153509484000001,0.12135483050000001,-0.366268225,0.315987593
ecoli_00043,-0.34275543470000003,0.0701949305,-0.109295955,0.30577407300000004
ecoli_00044,-0.4220918918,0.0728145225,-0.294788957,0.322569413
ecoli_00045,-0.1871113918,-0.0227979045,-0.32203234000000003,0.194465293
ecoli_00046,-0.5653750283,-0.0958568265,-0.311915951,0.13385438500000002
ecoli_00047,-0.8826841624,-0.0240451245,-0.544795924,0.325118883
ecoli_00048,-0.8756308906,0.0062610455,-0.500526449,0.343466333
ecoli_00049,-0.6631435999999999,0.4545550855,-0.21424146700000002,0.215598863
ecoli_00050,1.0985801038,-0.2377063425,0.389530409,0.348125933
ecoli_00051,0.9576836796,-0.1285756775,0.250995827,0.319898823
ecoli_00052,1.5251755332,-0.2961746035,-0.13397488500000002,0.31218181300000003
ecoli_00053,1.3456400603,-0.3163628335,0.109665754,0.348980073
ecoli_00054,0.5121900595000001,0.2990915235,1.430543133,0.883560683
ecoli_00055,1.1083086813,0.6972183425,1.256519302,1.1275514229999999
ecoli_00056,-1.3099897347,0.22425010950000002,3.170169489,0.46435899300000005
ecoli_00057,-1.421106094,0.5352600095,3.06673528,0.46188222300000004
ecoli_00058,-2.5743807444,-0.0772203245,2.766992236,0.44664785300000004
ecoli_00059,-2.8615838754,-0.0301581105,2.766856394,0.49525865300000005
ecoli_00060,-2.7965827524,0.2393857765,0.285965481,0.319951353
ecoli_00061,-2.7748956608,0.1855136845,0.184368852,0.360933593
ecoli_00062,-2.5241425311,0.5084281945,2.707484076,0.8061810030000001
ecoli_00063,-3.4157752422,0.19634287150000002,2.20492423,0.764467493
ecoli_00064,3.5616090644,0.0080033495,-1.706519656,-0.686581477
ecoli_00065,3.4830555955999998,-0.0234309855,-1.636500898,-0.620927
ecoli_00066,4.0607480362,-0.5174887775,-2.169578153,-1.046248202
ecoli_00067,3.9978922538,-0.4525106605,-1.421881568,-1.071490687
ecoli_00068,-2.6220077334000003,0.3557353095,-0.28202318400000004,-0.09169608400000001
ecoli_00070,-1.2502448388,-0.1243426905,-0.57452653,-0.171476714
ecoli_00071,-1.0438952187,-0.0200204535,-0.40681505300000004,-0.216511799
ecoli_00072,-0.8640272428,0.16855712450000002,0.257873821,-0.237794143
ecoli_00073,-2.3323266225,0.2079702155,-1.334724956,0.097308024
ecoli_00074,-2.7679510343000002,0.7493883845,-0.816185912,0.0007891440000000001
ecoli_00075,-0.7749696924,0.7463551295,0.546984824,0.37930993300000004
ecoli_00077,-0.1072815448,0.6718709755000001,-0.815062613,0.207746483
ecoli_00078,-1.0651626338,0.3706388175,-0.660631673,0.245706203
ecoli_00079,-0.8518077325000001,0.7090802595,0.20740042900000003,0.395080543
ecoli_00080,-3.3975968985,0.4415837295,0.5510153910000001,0.005806082000000001
ecoli_00081,-2.1899442321,-0.2604507695,-0.34891368,0.19238992300000002
ecoli_00082,1.4405222264,-0.039247224500000004,3.319493981,0.7848307330000001
ecoli_00083,1.4380523941,-0.0621554005,3.397712178,0.774460393
ecoli_00084,1.9965074525,0.1649423945,2.006096125,0.31349375300000004
ecoli_00085,1.5998465233,-0.12074377950000001,1.985223601,0.373244063
ecoli_00086,-2.2286232745,0.1557828805,2.282014373,0.205353913
ecoli_00087,-2.1842893644,-0.0960723805,2.262582507,0.159225273
ecoli_00088,-1.5343540767000001,0.2646517805,-0.41588771100000005,0.12650519300000002
ecoli_00089,-1.7142553933,0.1861215285,-0.87947903,0.163147493
ecoli_00090,-0.9888354391,0.057616730500000005,-1.070187062,0.046791002000000005
ecoli_00091,-0.9607580982,0.1008748795,-0.47200464700000005,-0.014761104
ecoli_00092,-0.5618110134000001,0.45506512650000003,3.277983823,0.271760703
ecoli_00093,-0.44102396790000004,0.2744781955,0.2360553,0.20485867300000002
ecoli_00094,2.2877770387,0.0886417295,3.996802208,0.24727295300000002
ecoli_00095,2.4668736295,0.0510933805,3.953672757,0.204154523
ecoli_00096,-0.43069850340000004,-0.1156021555,2.409658259,0.45717146300000006
ecoli_00097,0.07391083970000001,-0.3561532705,2.052953909,0.376256283
ecoli_00098,1.8056433271,-0.3465168585,2.899366893,0.11748048200000001
ecoli_00099,1.2722882509,-0.3403745515,2.877610702,0.125422963
ecoli_00100,0.0414063836,-0.4701867025,0.409993217,-0.004082425000000001
ecoli_00101,0.3664578672,-0.5411945735,0.180965874,-0.66628918
ecoli_00102,0.5413286127,-0.4219594525,0.733245916,-0.570898456
ecoli_00103,-0.1253067235,-1.0124842785000001,1.398551257,-0.228845183
ecoli_00104,-0.4896882562,-1.2034627485,1.057065609,-0.18410035800000002
ecoli_00105,-0.2574072939,0.0038647985,1.955675178,-0.134837475
ecoli_00106,0.1589655728,-0.45012762850000004,2.353273268,-0.06971342200000001
ecoli_00107,0.1597523954,-0.2641471735,2.539817715,0.000271048
ecoli_00108,1.2044043194,0.4826181265,-1.248124968,0.768482663
ecoli_00109,0.4475064613,0.6864200475000001,-1.764899608,0.980974663
ecoli_00110,-1.2046829559,-0.0855197585,-1.286549034,0.29165508300000004
ecoli_00111,-1.1280008244,0.0006969155,-1.675743737,0.25672264300000003
ecoli_00112,-0.9876194058000001,0.025891030500000002,-1.143302241,0.37124749300000004
ecoli_00113,-2.5963898377,0.7982534755,-1.140942861,1.429825303
ecoli_00114,-2.086093152,0.8872066875,-1.025793631,1.300445483
ecoli_00115,-1.8777455469,0.7891173895,-1.650869879,1.236903523
ecoli_00116,-0.1646891921,0.4917915485,-0.629736209,-9.852476477
ecoli_00117,-0.1817648547,0.41270741250000004,-0.39049011,-9.107951936
ecoli_00118,-0.4576424711,0.5057677505,-0.5936025450000001,-9.852476477
ecoli_00119,-0.5236245922,0.3022774545,-0.40718341100000005,-9.025871704
ecoli_00120,-0.7255620661000001,0.2166833275,-0.490730266,-9.566616581
ecoli_00121,-0.5806410546,0.2714839965,-1.117943297,-9.852476477
ecoli_00122,-0.14713793990000001,0.24209336350000002,-0.893344329,-9.852476477
ecoli_00123,-0.32923426380000004,0.24129596250000002,-1.152201114,-9.852476477
ecoli_00124,-0.14686853800000002,0.36377809450000004,-1.297836013,-9.852476477
ecoli_00125,0.048364762400000004,1.2437532905,-1.491687382,1.438555163
ecoli_00126,0.5445249094,-0.29123241850000003,-0.545607101,0.12370463300000001
ecoli_00127,1.9282644912,-0.6462178295000001,1.063677739,0.23737495300000003
ecoli_00128,-0.5822756108,-0.39249328650000004,-0.34495921500000004,-0.266972174
ecoli_00129,-0.1140351631,0.9895550385,-1.8040943230000002,1.5517659030000002
ecoli_00130,0.9176245357,0.6727664845,-1.009880902,0.736260553
ecoli_00131,0.5601084227,0.7494414655,-1.206667762,1.248499963
ecoli_00132,0.137882001,-0.3644916795,-0.111380343,-0.022893763
ecoli_00133,2.7094144122,0.2625735835,1.19367661,0.578078713
ecoli_00134,0.3305002611,-0.5108010075,-0.6536643480000001,-0.001157444
ecoli_00135,-0.3027003083,-0.6026238045,-0.5753229,-0.163650862
ecoli_00136,1.5169958338,-0.1919259405,0.9279845330000001,0.18829674300000002
ecoli_00137,-1.1341501108,-0.4062709365,-0.0040989600000000005,-0.255090408
ecoli_00138,1.2146176563,0.1320097845,-2.202383443,0.584709813
ecoli_00139,0.9144649203,0.4997467185,-1.257685472,0.898060053
ecoli_00140,-0.3024584023,-0.1391819015,0.242619514,0.234450913
ecoli_00141,-0.9205324652,1.0251334855,-0.865490399,0.5824345430000001
ecoli_00142,-1.2708322254,-0.2898721245,2.026392665,0.155824183
ecoli_00143,-0.22879203920000002,-0.2922548935,-0.7155370160000001,0.08995910700000001
ecoli_00144,1.3798768953,1.0756560075,2.524899075,0.264629563
ecoli_00145,-0.20202461300000002,1.3990723255,1.948555303,0.615108903
ecoli_00146,-0.7279122258,0.1630665095,1.6694182510000002,0.311997713
ecoli_00147,-1.5598278389,0.6969488505,-0.514204667,0.5353218630000001
ecoli_00148,-1.5486721330000002,0.7609542855,-0.232281744,0.445484003
ecoli_00149,-0.31564673660000003,0.1352391785,1.655119982,0.29887890300000003
ecoli_00150,-1.1817615183,0.7009586425000001,-0.5604728680000001,0.302115623
ecoli_00151,-2.8532356758,0.4774405115,1.6594055970000001,-0.214788422
ecoli_00152,-2.4184535995,0.0867009455,2.929095411,0.026451149
ecoli_00153,-2.6669737306,0.8405874685,1.428723278,-0.313835929
ecoli_00154,-2.547801551,0.6040810685,-0.317155421,0.506935123
ecoli_00155,-4.9674569872,0.3584636375,-0.329208553,-0.42053636400000005
ecoli_00157,-0.9250812783000001,0.49365419050000003,-0.5202045980000001,0.565682133
ecoli_00158,-1.0853326545,0.9744601915000001,2.737018548,0.307042493
ecoli_00159,-3.0831051272,-0.19264211350000002,-0.5899472210000001,0.029020072
ecoli_00160,-3.4817022874,0.3659797185,1.350608407,-0.24384744700000002
ecoli_00169,-0.8602770345,-0.27716415450000004,0.055695146,-0.021205165
ecoli_00170,-0.7481383450000001,-0.2348433805,0.291691293,-0.013075078
ecoli_00171,-1.1968456316,-0.1587803285,-0.09552925400000001,0.093050269
ecoli_00172,-3.097667029,-0.1158307135,-0.46528703800000004,0.39985849300000004
ecoli_00173,0.4752329498,0.0113512605,2.476365474,0.172960833
ecoli_00174,0.017790020400000002,-0.0618298685,2.629568188,0.493173503
ecoli_00175,1.470055564,0.2605319535,4.193754703,0.503238653
ecoli_00176,1.1133201902,0.3405339415,3.991820852,0.486485123
ecoli_00177,-2.9208301985,-0.0654087695,-1.038197876,-0.34473195700000003
ecoli_00178,-2.9849715562,-0.1410320665,-1.003657569,-0.550939686
ecoli_00179,-2.4444590736,-0.3892616265,0.764907764,1.026079293
ecoli_00180,-2.6530875074,-0.3893171265,0.692003798,0.9645909530000001
ecoli_00181,-1.117691029,-0.5784127645,-0.533390245,-0.0020434050000000003
ecoli_00182,-1.4972598585,-0.5544716935,-0.553777983,-0.06998529
ecoli_00183,-3.3612656768,0.40188073950000003,-0.30295017,0.166015523
ecoli_00184,-3.6172589802,0.3448179715,-0.21358643200000002,0.165936663
ecoli_00185,-1.6237059279000001,-0.3461086105,0.031580975000000004,0.08710832
ecoli_00186,-1.7601435376999999,-0.2518990325,0.272671675,0.073714532
ecoli_00187,6.7644976462,0.5079855015,4.650941356,0.419092283
ecoli_00188,6.8152834566,0.5200504275,4.822382262,0.41257850300000004
ecoli_00189,-1.9602634565,-0.5585005075,0.098733043,0.211699823
ecoli_00190,-2.1396313019,-0.4617149345,-0.046172688,0.24928939300000003
ecoli_00191,-1.6422511028,-0.1571888595,1.222320935,0.823666823
ecoli_00192,-2.9198603139,-0.2055669825,1.865943807,1.104333543
ecoli_00193,-1.9790318852,-0.1484386395,-0.20857672800000002,0.31050345300000004
ecoli_00194,-1.8757735369000001,-0.4009164275,-0.6566386740000001,0.33765284300000004
ecoli_00195,-2.3911579696,-0.4678468375,-0.178581822,-0.141785767
ecoli_00196,-4.1387174019,-0.3601305765,-0.148237317,0.255483463
ecoli_00197,-4.0712791387,-0.27398054650000003,-0.669054019,0.27079068300000003
ecoli_00198,-2.0188287747,-0.3056609615,0.174911757,-0.10748262700000001
ecoli_00199,-1.2623666119,0.1441432265,-0.362542745,0.340002173
ecoli_00200,-1.1641184189,0.3678887985,-0.40071310200000004,0.487174103
ecoli_00201,-1.2502087668,0.2641513975,-0.391881111,0.518280163
ecoli_00202,-1.7328171971000002,0.3830321775,-0.123365071,0.5586262230000001
ecoli_00203,-2.3263607753,0.37134011850000004,-0.6440582450000001,0.452821843
ecoli_00204,-2.2877194467,0.1150270215,-0.6799590280000001,0.36938018300000003
ecoli_00205,-1.6700422788,0.5208826315,-1.333214839,0.49007886300000003
ecoli_00206,-2.2079092993,0.3729081395,-1.2899307150000001,0.474334523
ecoli_00207,-1.9944657461,0.6389699935,-0.297645223,0.830611623
ecoli_00208,-1.6590212008,0.47411274950000004,-0.669570591,0.7498248230000001
ecoli_00209,-1.9560785596999999,0.0339481585,0.009189822,0.39857596300000003
ecoli_00210,-2.1147570538,0.0521734585,-0.09152092,0.474739703
ecoli_00211,-1.7335679943,-0.28200918350000004,-0.009588921,0.27564292300000004
ecoli_00212,-1.529940545,-0.2648150855,-0.43349037500000004,0.268154863
ecoli_00213,-0.28487374050000003,0.3647801345,0.1537,0.582376183
ecoli_00214,-1.0837226837,0.3960571155,0.005635529,0.636744023
ecoli_00215,-1.3172702313,-0.046969130500000005,-0.15335908,0.332940493
ecoli_00216,-1.3318170846,0.0940347195,0.285665179,0.32368551300000004
ecoli_00217,-1.5346894754,0.5848648475,-0.8323698690000001,0.636331983
ecoli_00218,-2.8333677714,0.5537337635,-1.9040767490000001,0.554671843
ecoli_00219,-1.78970193,-0.032927857500000005,-0.048302871000000004,0.36809995300000004
ecoli_00220,-1.8754028699,-0.1131202515,-0.167229543,0.422601483
ecoli_00221,-1.8310778264,-0.2287907085,-0.6841374610000001,0.363195763
ecoli_00222,-2.6013156313,-0.35043114950000004,-0.332130505,0.30711134300000004
ecoli_00223,-1.6766794617,0.3457089025,-0.6640924410000001,0.8218948030000001
ecoli_00224,-1.8795097614,0.3090956295,-0.722314839,0.832054603
ecoli_00225,-0.5577069547,0.3235174255,0.007006504,0.596168643
ecoli_00226,-1.170450685,0.41973263650000003,0.44614342500000004,0.633656513
ecoli_00227,-1.9296530918,-0.3672839665,0.337939361,0.23073483300000003
ecoli_00228,-2.6870287292,-0.19748629450000002,0.014413297,0.160408733
ecoli_00229,-2.4326498795,0.031111462500000003,-0.025142797,0.33273120300000003
ecoli_00230,-2.191530174,-0.1780823685,0.10373116800000001,0.351625083
ecoli_00231,-2.501887609,-0.3391423355,-0.18606999300000002,0.22966762300000002
ecoli_00232,-2.5260703750999998,-0.1278104555,-0.18537867800000002,0.288967533
ecoli_00233,-2.5259345723999997,0.0215255315,-0.060219402000000005,0.263027813
ecoli_00234,-1.9663762426,-0.0142848925,-0.258936547,0.38965776300000005
ecoli_00235,-2.9507375743,-0.3432589145,-0.027829116,0.20591431300000002
ecoli_00236,-2.984504002,0.1595324945,-0.10320095400000001,0.360213693
ecoli_00237,-0.4354406572,-0.6033565095,2.65949989,0.045779202000000005
ecoli_00238,-0.1102631819,-0.3895784795,2.762310877,0.144864783
ecoli_00239,-0.7340587106,-0.3889165795,2.157001306,0.252590313
ecoli_00240,-0.6682583982,-0.3655256925,2.217091477,0.223236343
ecoli_00241,-2.0851232842,0.4923597085,3.365626912,0.33342218300000004
ecoli_00242,-1.2220580078,0.1725005315,3.402091189,0.264908103
ecoli_00243,-1.3882886355,0.30445475050000004,3.400177048,0.307141653
ecoli_00244,5.9618430609,-2.5899538845,3.214405773,-0.057655873
ecoli_00245,5.8047639504,-2.8474820195,3.2432978,-0.070605865
ecoli_00246,-1.0972483179,-0.6450054935,3.636466515,-0.069139537
ecoli_00247,-0.884476229,-0.6416422595,3.5077024310000002,-0.022394787000000003
ecoli_00248,-0.3527528,0.1488210985,3.778967156,0.401836273
ecoli_00249,-3.7191096826,0.1029481515,1.53464589,0.24554710300000002
ecoli_00250,-3.8957995332,0.2240649485,1.3258125299999999,0.412722073
ecoli_00251,-1.9208840141999999,-0.5060812725,1.420230925,0.376783933
ecoli_00252,-2.3828305508,-0.7830788465,1.577613391,0.375609213
ecoli_00253,-4.4223373972,0.4105085875,2.961518143,0.029854537
ecoli_00254,-4.6811438979,0.4785887755,2.613910043,0.109766425
ecoli_00255,-1.8479931972,0.1024365215,2.7799793580000003,0.311947293
ecoli_00256,-1.3159808003,0.1047161685,3.015732522,0.19927317300000003
ecoli_00257,-0.8295792368,0.0041949255,2.856089328,0.385079333
ecoli_00258,-1.0423485801,-0.026588142500000002,2.9964821710000002,0.334463263
ecoli_00259,-1.1367242993,0.20073134650000002,2.594011626,-0.0037122770000000004
ecoli_00260,-1.9504086024,0.13945039950000002,2.6653753829999998,-0.098690551
ecoli_00261,-1.7117270352,0.1092718015,2.813866975,0.272968543
ecoli_00262,-3.072245632,0.018766994500000002,2.755257442,0.268494893
ecoli_00263,-1.0941336041,-0.0178805455,0.09395387100000001,0.422197943
ecoli_00264,-0.7582482655,-0.1240208685,0.183180374,0.567725263
ecoli_00265,-2.5132841201,0.2290714815,-0.624601127,0.6961985230000001
ecoli_00266,-2.5518624632,0.2129888335,-0.726158225,0.736210653
ecoli_00267,-0.7653393152,0.3102500335,-0.48046328600000004,0.5420487930000001
ecoli_00268,-0.5290597022,0.2694383945,-0.38005422600000005,0.5730386230000001
ecoli_00269,-1.7526232596,0.5976991905,-0.505081786,0.911502773
ecoli_00270,-1.5146943558000001,0.7101994145,-0.8410628960000001,0.943276293
ecoli_00271,-2.0815630158,-0.0630054285,0.529942745,0.106685208
ecoli_00272,-1.6564578788,-0.2337177215,0.19737401000000002,0.063971556
ecoli_00273,-2.457273279,-0.0740559955,-0.331787147,0.821857583
ecoli_00274,-2.8196437736,-0.0750117745,-0.46361828800000005,0.648169773
ecoli_00275,-3.1273608295,0.2772871175,-0.127670486,0.843077653
ecoli_00276,-3.2536396311,0.0914834125,-0.16397234700000002,0.8884085730000001
ecoli_00277,-0.8782573301000001,-0.44254552150000004,-0.672276215,0.348438943
ecoli_00278,-0.7075514076,-0.5854358135000001,-0.08826565600000001,0.309908293
ecoli_00279,-4.6898644216,0.0345483115,-0.151072068,-0.030941686000000003
ecoli_00280,-4.4205168467,0.15029728750000002,0.576353907,-0.041858422
ecoli_00281,-0.7175676439,-1.1439942115,0.624528898,-0.41418928400000005
ecoli_00282,-1.0608212636,-0.9166682075,0.10602041400000001,-0.322180379
ecoli_00283,-2.0782681153,-0.052934522500000004,-0.41368055200000003,0.482338413
ecoli_00284,-2.4410288944,-0.10882367150000001,-0.7007530310000001,0.519726133
ecoli_00285,-2.1251830203,-0.42517004150000004,-0.272274827,0.10509646700000001
ecoli_00286,-2.0715127104,-0.1233026445,-0.26943430300000004,0.09710128400000001
ecoli_00287,-1.6701202868,-0.1547110065,2.15513536,1.000412783
ecoli_00288,-1.5941199657,-0.3147460925,2.08712459,1.013481493
ecoli_00289,-2.3779795268,-0.2227888755,-0.7615757790000001,0.44647993300000005
ecoli_00290,-2.7553790351,-0.1756911425,-1.006083275,0.618285233
ecoli_00291,-2.0790375425,0.1074956185,-0.349323912,0.46214110300000005
ecoli_00292,-2.2123798331,0.19676740550000002,-0.33437750400000005,0.518639853
ecoli_00293,-1.9524494471,0.1337484935,-0.700948091,0.47472340300000004
ecoli_00294,-1.9453147894,0.1108858935,-0.6420465740000001,0.429799533
ecoli_00295,-2.3089872689,0.1478328915,-0.7449591090000001,0.026469302
ecoli_00296,-2.5618127977,0.0735122195,-1.196091132,0.09906102300000001
ecoli_00297,-2.156410157,0.0240549195,-0.771372927,0.49321258300000004
ecoli_00298,-2.039215783,0.3105939345,-0.987420449,0.508607923
ecoli_00299,-2.487544248,-0.5037667945000001,-0.22978605800000002,0.38566819300000005
ecoli_00300,-2.7375044045,-0.4757205165,-0.287605021,0.362990173
ecoli_00301,-1.6113705714000002,0.0275279545,-0.588609789,0.36842613300000004
ecoli_00302,-0.8931772360000001,0.48368289150000005,-0.8784496350000001,0.736125773
ecoli_00303,-1.3841423695000001,-0.23578697950000002,-0.415709816,0.553279673
ecoli_00304,-1.3385485405,-0.0306921705,-0.033650332000000005,0.42430167300000005
ecoli_00305,-0.7418978947,0.7168000395,-0.8484415460000001,0.904530523
ecoli_00306,-0.5426246228,0.7259021935000001,-0.661682302,0.929254393
ecoli_00307,-1.4348089545,0.5778984885,-0.24330098500000003,0.9289372330000001
ecoli_00308,-1.0364644756999999,0.5232608405,-0.264049038,0.9358953230000001
ecoli_00309,-0.6065873104,0.6987762875,0.806491253,0.8647486830000001
ecoli_00310,-0.7689259473000001,0.7836251225,0.656083351,0.829767083
ecoli_00311,-1.8900907264,0.5240258505000001,-0.369333415,1.000233243
ecoli_00312,-2.2466825604,0.6109063375,-0.821212261,0.9954071830000001
ecoli_00313,-1.5175480439,0.1990781485,-0.214172825,0.503242803
ecoli_00314,-2.2175905819,-0.0054037235,0.034612126,0.5733612730000001
ecoli_00315,-1.7726335364999999,0.5089977525,-0.571932145,0.688985203
ecoli_00316,-1.3647800086,0.47922851050000004,-0.679950507,0.689163233
ecoli_00317,-1.3988425118,0.3281918955,-1.2146755470000001,0.566404903
ecoli_00318,-1.4644696274,0.3102761425,-0.598063738,0.587592463
ecoli_00319,-1.7334895762,-0.3105579625,-0.085775771,0.10847917900000001
ecoli_00320,-1.8714238845,-0.4165379665,0.12524695,0.14360144
ecoli_00321,-1.2532252364,0.3668886275,-1.13790832,1.042582673
ecoli_00322,-1.3585393125,0.3875133445,-1.201746108,1.027989663
ecoli_00323,-1.6322513258,-0.1102112655,-0.5049496330000001,0.09382866100000001
ecoli_00324,-1.7055646259000001,-0.1695984415,-0.28521307500000004,0.13043923
ecoli_00325,-1.4580541888,-0.1500689355,-0.61079174,0.057576022000000004
ecoli_00326,-1.6031158575000002,0.1194837455,-0.85236076,0.46187418300000005
ecoli_00327,-1.8515584570999999,0.39188486450000004,-0.875702171,0.7723290730000001
ecoli_00328,-1.3601412167,0.3202569525,-0.81793335,0.495795953
ecoli_00329,-1.8841857934,0.5373719335,-0.881815283,0.621328373
ecoli_00330,-2.1228506031,0.6937107675,-0.45062597200000004,0.486348433
ecoli_00331,-2.0845967675,0.5343719415,0.311966795,0.13801763
ecoli_00332,-1.8284395500000001,0.4034064255,0.371920014,0.15520324300000002
ecoli_00333,-1.6975757150000002,0.3705379225,-0.295284011,0.211227453
ecoli_00334,-2.0208585613,0.3447378175,0.061656233000000005,0.156206473
ecoli_00335,-1.2700907316,-0.3987928355,-0.340945948,-0.23326590800000002
ecoli_00336,-1.806280471,-0.1506372085,-0.282842654,-0.08594182800000001
ecoli_00337,-2.498740709,0.3348561745,-0.537296643,0.027939159
ecoli_00338,-2.0416920473,0.3780361585,-0.501409348,0.095125363
ecoli_00339,-2.3795183392,-0.1303659205,-0.084074095,-0.186683067
ecoli_00340,-1.9604080852,0.06555928550000001,-0.311700199,-0.08065952300000001
ecoli_00341,-2.3874630033,-0.1973554045,-0.081918589,-0.32169368600000003
ecoli_00342,-2.2682626652,-0.1797303395,-0.234331524,-0.22926116100000002
ecoli_00343,-1.9253516221,0.2915523235,1.409639558,-0.29073972200000003
ecoli_00344,-2.1513930175000002,0.18799777750000002,1.715439654,-0.328630297
ecoli_00345,-2.3156018618,0.3823831415,0.789281966,-0.103214605
ecoli_00346,-2.2065728533,0.38206118050000004,0.732991123,-0.05797147800000001
ecoli_00347,-2.1693417859,0.0131152685,0.046113766,0.20789728300000002
ecoli_00348,-1.6810503602,0.0605327765,0.25696460400000004,0.288214413
ecoli_00349,-1.9390711009000001,-0.2121106465,0.28608475,0.16856253300000001
ecoli_00350,-2.2901936299,-0.1240144375,0.46238013800000005,0.144982372
ecoli_00351,-1.4937406277,-0.0959805875,-0.112089244,0.495849313
ecoli_00352,-1.7607580981000002,-0.1779736985,0.41534650300000003,0.08223337900000001
ecoli_00353,-1.8796310118,0.0130663745,0.207381108,0.260077643
ecoli_00354,-1.6707095682,-0.1908342215,0.312843427,0.110092349
ecoli_00355,-1.4816926973,-0.0413921445,-0.36867009,0.946417433
ecoli_00356,-1.3095856398999999,-0.0691377805,-0.12263193200000001,0.980365153
ecoli_00357,-1.0533661151,-0.16379672850000002,-0.11727548200000001,0.9986914830000001
ecoli_00358,-0.9246835972,-0.19046033850000002,-0.36809623500000005,0.9749593430000001
ecoli_00359,-1.6776737736,0.061445832500000006,-0.38863915400000004,0.830338573
ecoli_00360,-1.7069967384,0.0859724945,-0.26198524700000003,0.926503413
ecoli_00361,-1.2104395195,0.0017690285000000001,-0.21229815400000002,0.8096897230000001
ecoli_00362,-2.2552856215,0.1583397105,0.182935854,0.9991721830000001
ecoli_00363,-2.1672710778,0.34408919050000003,0.494978674,-0.219087253
ecoli_00364,-1.7872377534,0.5483913225,0.601013888,0.06872793
ecoli_00365,-6.2514011341,-0.32952735650000003,-0.871777172,0.181883243
ecoli_00366,-3.1678351757,-0.1300735005,-0.73720765,0.46045822300000006
ecoli_00367,-2.9618664699,-0.2302322585,0.655548782,-1.466715649
ecoli_00368,-2.1396050648,-0.2357077535,0.261231529,-1.564214307
ecoli_00369,-4.9352001099,0.18655378250000001,0.076056678,0.10006032100000001
ecoli_00370,-2.4457004967,0.1505757815,0.36461865600000004,-0.24440689100000001
ecoli_00371,-4.5350003424,-0.4790707315,-0.462467438,-0.15585906600000002
ecoli_00372,-4.5857819032,-0.34272975650000004,-0.291399978,0.12222331400000001
ecoli_00373,-4.1131582163000004,-0.8772409285,-0.6358811550000001,-2.568928611
ecoli_00374,-3.5884550949,-0.8122825595000001,-0.181451416,-2.37205329
ecoli_00375,-1.1543716058,0.5915720795,0.816706773,-0.13952741600000002
ecoli_00376,-1.008284784,0.6126279795,0.7937666050000001,-0.121563182
ecoli_00377,-2.5058280602,-0.33463151550000003,0.6293889450000001,-1.138543574
ecoli_00378,-2.6871091022,-0.3078769295,0.45087161400000003,-1.125744815
ecoli_00379,-1.7797916387,0.3497044635,0.9345698250000001,-0.616348749
ecoli_00380,-1.4142206789,0.37416818550000003,1.085875591,-0.651084973
ecoli_00381,-1.4792433187,0.3193079015,0.8973350440000001,-0.424559634
ecoli_00382,-1.1579866257,0.33600100250000003,0.7354103940000001,-0.35219075800000005
ecoli_00383,-4.5092480331,0.4365304615,-0.059926993000000005,0.17718560300000002
ecoli_00384,-4.6676295869,0.4640984045,-0.06843134000000001,0.253641923
ecoli_00385,-0.28686360520000004,0.3539808675,-0.29593903,-0.8382274850000001
ecoli_00386,-0.6435218956000001,0.3593232945,0.001700808,-0.903455694
ecoli_00387,0.3178587699,0.0346153305,1.128152592,-0.296102011
ecoli_00388,-0.1308274694,0.12698407450000002,0.9425296200000001,-0.23094071100000002
ecoli_00389,-5.0138328529,-0.19024752350000002,0.421226054,-0.708797459
ecoli_00390,-4.971406555,-0.4226775075,0.49970381500000005,-0.968107711
ecoli_00391,-1.480336736,-0.8085473925000001,-0.10454481600000001,-1.356589447
ecoli_00392,-1.9206650628,-0.6566185415,0.255333733,-1.123683673
ecoli_00393,-3.4167722939000003,-0.2972959345,0.5406485999999999,0.062207968
ecoli_00394,-3.2681480364,-0.2195725935,0.7837325930000001,0.01735881
ecoli_00395,-2.1347421164,-0.5696186825,-0.34063925700000003,0.43556652300000004
ecoli_00396,-2.0912840926,-0.4541359385,-0.5790860250000001,0.40063680300000004
ecoli_00397,-3.3125565898,-0.3500089575,0.42306975900000005,0.37188534300000003
ecoli_00398,-3.6577206824,-0.28470102950000004,0.5017831700000001,0.35534419300000003
ecoli_00399,-3.8291953962000003,0.3942553905,1.257213642,0.739618883
ecoli_00400,-3.5370729644,-0.0659628855,1.3700868590000002,0.562500333
ecoli_00401,-1.8081437532,-0.37592070850000003,0.234526542,0.5847484430000001
ecoli_00402,-2.3085249091,-0.7309331565,0.561426253,0.18943374300000002
