,regulator,MG5005_TF_id,trn_type,gene_name,MG5005_gene_id,gene_id,TF_id,old_TF_id,old_gene_id,Ref,Ref genome,Note
2543,CovR,,TF,veg,SPy_2181,SP5448_09275,SPy_0336,,,PMID: 12370433,AE004092.2,
2544,CovR,,TF,gidA,SPy_2185,SP5448_09295,SPy_0336,,,PMID: 12370433,AE004092.2,
2545,CovR,,TF,galU,SPy_2202,SP5448_09375,SPy_0336,,,PMID: 12370433,AE004092.2,
2546,CovR,,TF,purC,SPy_0024,SP5448_00210,SPy_0336,,,PMID: 12370433,AE004092.2,
2547,CovR,,TF,purL,SPy_0025,SP5448_00215,SPy_0336,,,PMID: 12370433,AE004092.2,
2548,CovR,,TF,purF,SPy_0026,SP5448_00220,SPy_0336,,,PMID: 12370433,AE004092.2,
2549,CovR,,TF,purN,SPy_0028,SP5448_00230,SPy_0336,,,PMID: 12370433,AE004092.2,
2550,CovR,,TF,purD,SPy_0032,SP5448_00245,SPy_0336,,,PMID: 12370433,AE004092.2,
2551,CovR,,TF,purE,SPy_0033,SP5448_00250,SPy_0336,,,PMID: 12370433,AE004092.2,
2552,CovR,,TF,purK,SPy_0034,SP5448_00255,SPy_0336,,,PMID: 12370433,AE004092.2,
2553,CovR,,TF,,SPy_0035,SP5448_00260,SPy_0336,,,PMID: 12370433,AE004092.2,
2554,CovR,,TF,purB,SPy_0036,SP5448_00265,SPy_0336,,,PMID: 12370433,AE004092.2,
2555,CovR,,TF,XK27_98,SPy_0041,SP5448_00295,SPy_0336,,,PMID: 12370433,AE004092.2,
2556,CovR,,TF,rplC,SPy_0049,SP5448_00320,SPy_0336,,,PMID: 12370433,AE004092.2,
2557,CovR,,TF,rplW,SPy_0051,SP5448_00330,SPy_0336,,,PMID: 12370433,AE004092.2,
2558,CovR,,TF,rpsS,SPy_0053,SP5448_00340,SPy_0336,,,PMID: 12370433,AE004092.2,
2559,CovR,,TF,rplV,SPy_0055,SP5448_00345,SPy_0336,,,PMID: 12370433,AE004092.2,
2560,CovR,,TF,rpsC,SPy_0056,SP5448_00350,SPy_0336,,,PMID: 12370433,AE004092.2,
2561,CovR,,TF,rplP,SPy_0057,SP5448_00355,SPy_0336,,,PMID: 12370433,AE004092.2,
2562,CovR,,TF,rpsQ,SPy_0060,SP5448_00365,SPy_0336,,,PMID: 12370433,AE004092.2,
2563,CovR,,TF,rplX,SPy_0062,SP5448_00375,SPy_0336,,,PMID: 12370433,AE004092.2,
2564,CovR,,TF,rpsN,SPy_0064,SP5448_00385,SPy_0336,,,PMID: 12370433,AE004092.2,
2565,CovR,,TF,rplF,SPy_0066,SP5448_00395,SPy_0336,,,PMID: 12370433,AE004092.2,
2566,CovR,,TF,rpsE,SPy_0069,SP5448_00405,SPy_0336,,,PMID: 12370433,AE004092.2,
2567,CovR,,TF,adcB,SPy_0094,SP5448_00570,SPy_0336,,,PMID: 12370433,AE004092.2,
2568,CovR,,TF,comGC,SPy_0103,SP5448_00615,SPy_0336,,,PMID: 12370433,AE004092.2,
2569,CovR,,TF,,SPy_0135,SP5448_00750,SPy_0336,,,PMID: 12370433,AE004092.2,
2570,CovR,,TF,,SPy_0136,SP5448_00755,SPy_0336,,,PMID: 12370433,AE004092.2,
2571,CovR,,TF,opuAA,SPy_0183,SP5448_00955,SPy_0336,,,PMID: 12370433,AE004092.2,
2572,CovR,,TF,opuAB,SPy_0184,SP5448_00960,SPy_0336,,,PMID: 12370433,AE004092.2,
2573,CovR,,TF,polA,SPy_0185,SP5448_00965,SPy_0336,,,PMID: 12370433,AE004092.2,
2574,CovR,,TF,,SPy_0195,SP5448_03975,SPy_0336,,,PMID: 12370433,AE004092.2,
2575,CovR,,TF,bioY,SPy_0207,SP5448_01055,SPy_0336,,,PMID: 12370433,AE004092.2,
2576,CovR,,TF,rofA,SPy_0216,SP5448_01090,SPy_0336,,,PMID: 12370433,AE004092.2,
2577,CovR,,TF,XK27_96,SPy_0229,SP5448_01135,SPy_0336,,,PMID: 12370433,AE004092.2,
2578,CovR,,TF,fasA,SPy_0245,SP5448_01185,SPy_0336,,,PMID: 12370433,AE004092.2,
2579,CovR,,TF,,SPy_0336,SP5448_08090,SPy_0336,,,PMID: 12370433,AE004092.2,
2580,CovR,,TF,nrdR,SPy_0338,SP5448_08085,SPy_0336,,,PMID: 12370433,AE004092.2,
2581,CovR,,TF,dnaB,SPy_0339,SP5448_08080,SPy_0336,,,PMID: 12370433,AE004092.2,
2582,CovR,,TF,dnaI,SPy_0340,SP5448_08075,SPy_0336,,,PMID: 12370433,AE004092.2,
2583,CovR,,TF,yneF,SPy_0359,SP5448_07995,SPy_0336,,,PMID: 12370433,AE004092.2,
2584,CovR,,TF,fhuG,SPy_0383,SP5448_07900,SPy_0336,,,PMID: 12370433,AE004092.2,
2585,CovR,,TF,fhuC,SPy_0386,SP5448_07885,SPy_0336,,,PMID: 12370433,AE004092.2,
2586,CovR,,TF,yabA,SPy_0405,SP5448_07840,SPy_0336,,,PMID: 12370433,AE004092.2,
2587,CovR,,TF,rsmI,SPy_0406,SP5448_07835,SPy_0336,,,PMID: 12370433,AE004092.2,
2588,CovR,,TF,prtP,SPy_0416,SP5448_07800,SPy_0336,,,PMID: 12370433,AE004092.2,
2589,CovR,,TF,metG,SPy_0422,SP5448_07785,SPy_0336,,,PMID: 12370433,AE004092.2,
2590,CovR,,TF,nrdF,SPy_0425,SP5448_07775,SPy_0336,,,PMID: 12370433,AE004092.2,
2591,CovR,,TF,,SPy_0428,SP5448_07760,SPy_0336,,,PMID: 12370433,AE004092.2,
2592,CovR,,TF,rplA,SPy_0461,SP5448_07635,SPy_0336,,,PMID: 12370433,AE004092.2,
2593,CovR,,TF,cvfB,SPy_0464,SP5448_07620,SPy_0336,,,PMID: 12370433,AE004092.2,
2594,CovR,,TF,rnr,SPy_0503,SP5448_07465,SPy_0336,,,PMID: 12370433,AE004092.2,
2595,CovR,,TF,vraA,SPy_0526,SP5448_07365,SPy_0336,,,PMID: 12370433,AE004092.2,
2596,CovR,,TF,lysS,SPy_0595,SP5448_07080,SPy_0336,,,PMID: 12370433,AE004092.2,
2597,CovR,,TF,,SPy_0603,SP5448_07050,SPy_0336,,,PMID: 12370433,AE004092.2,
2598,CovR,,TF,btuE,SPy_0605,SP5448_07040,SPy_0336,,,PMID: 12370433,AE004092.2,
2599,CovR,,TF,pepD,SPy_0713,SP5448_06845,SPy_0336,,,PMID: 12370433,AE004092.2,
2600,CovR,,TF,XK27_8435,SPy_0715,SP5448_06835,SPy_0336,,,PMID: 12370433,AE004092.2,
2601,CovR,,TF,agaS,SPy_0716,SP5448_06830,SPy_0336,,,PMID: 12370433,AE004092.2,
2602,CovR,,TF,rplS,SPy_0724,SP5448_06800,SPy_0336,,,PMID: 12370433,AE004092.2,
2603,CovR,,TF,,SPy_0738,SP5448_06740,SPy_0336,,,PMID: 12370433,AE004092.2,
2604,CovR,,TF,sagB,SPy_0739,SP5448_06735,SPy_0336,,,PMID: 12370433,AE004092.2,
2605,CovR,,TF,sagC,SPy_0740,SP5448_06730,SPy_0336,,,PMID: 12370433,AE004092.2,
2606,CovR,,TF,sagD,SPy_0741,SP5448_06725,SPy_0336,,,PMID: 12370433,AE004092.2,
2607,CovR,,TF,sagE,SPy_0742,SP5448_06720,SPy_0336,,,PMID: 12370433,AE004092.2,
2608,CovR,,TF,,SPy_0743,SP5448_06715,SPy_0336,,,PMID: 12370433,AE004092.2,
2609,CovR,,TF,sagG,SPy_0744,SP5448_06710,SPy_0336,,,PMID: 12370433,AE004092.2,
2610,CovR,,TF,sagH,SPy_0745,SP5448_06705,SPy_0336,,,PMID: 12370433,AE004092.2,
2611,CovR,,TF,sagI,SPy_0746,SP5448_06700,SPy_0336,,,PMID: 12370433,AE004092.2,
2612,CovR,,TF,sagI,SPy_0746,SP5448_06700,SPy_0336,,,PMID: 12370433,AE004092.2,
2613,CovR,,TF,ccl,SPy_0749,SP5448_06690,SPy_0336,,,PMID: 12370433,AE004092.2,
2614,CovR,,TF,yegS,SPy_0752,SP5448_06680,SPy_0336,,,PMID: 12370433,AE004092.2,
2615,CovR,,TF,ycaO,SPy_0770,SP5448_06605,SPy_0336,,,PMID: 12370433,AE004092.2,
2616,CovR,,TF,mscL,SPy_0780,SP5448_06560,SPy_0336,,,PMID: 12370433,AE004092.2,
2617,CovR,,TF,rgpA,SPy_0786,SP5448_06535,SPy_0336,,,PMID: 12370433,AE004092.2,
2618,CovR,,TF,cmk,SPy_0803,SP5448_06460,SPy_0336,,,PMID: 12370433,AE004092.2,
2619,CovR,,TF,rpmI,SPy_0805,SP5448_06450,SPy_0336,,,PMID: 12370433,AE004092.2,
2620,CovR,,TF,ltaS,SPy_0807,SP5448_06440,SPy_0336,,,PMID: 12370433,AE004092.2,
2621,CovR,,TF,carB,SPy_0835,SP5448_06335,SPy_0336,,,PMID: 12370433,AE004092.2,
2622,CovR,,TF,,SPy_0861,SP5448_06220,SPy_0336,,,PMID: 12370433,AE004092.2,
2623,CovR,,TF,cca,SPy_0866,SP5448_06195,SPy_0336,,,PMID: 12370433,AE004092.2,
2624,CovR,,TF,yfmR,SPy_0867,SP5448_06190,SPy_0336,,,PMID: 12370433,AE004092.2,
2625,CovR,,TF,def_1,SPy_0870,SP5448_06180,SPy_0336,,,PMID: 12370433,AE004092.2,
2626,CovR,,TF,mvk,SPy_0876,SP5448_06155,SPy_0336,,,PMID: 12370433,AE004092.2,
2627,CovR,,TF,clpL,SPy_0888,SP5448_06095,SPy_0336,,,PMID: 12370433,AE004092.2,
2628,CovR,,TF,,SPy_0895,SP5448_06065,SPy_0336,,,PMID: 12370433,AE004092.2,
2629,CovR,,TF,pyrE,SPy_0901,SP5448_06045,SPy_0336,,,PMID: 12370433,AE004092.2,
2630,CovR,,TF,nylA,SPy_0902,SP5448_06040,SPy_0336,,,PMID: 12370433,AE004092.2,
2631,CovR,,TF,gst,SPy_0917,SP5448_05960,SPy_0336,,,PMID: 12370433,AE004092.2,
2632,CovR,,TF,hflX,SPy_0922,SP5448_05940,SPy_0336,,,PMID: 12370433,AE004092.2,
2633,CovR,,TF,XK27_5435,SPy_0925,SP5448_05925,SPy_0336,,,PMID: 12370433,AE004092.2,
2634,CovR,,TF,recJ,SPy_0926,SP5448_05920,SPy_0336,,,PMID: 12370433,AE004092.2,
2635,CovR,,TF,dnaD,SPy_0928,SP5448_05910,SPy_0336,,,PMID: 12370433,AE004092.2,
2636,CovR,,TF,estA,SPy_1022,SP5448_05825,SPy_0336,,,PMID: 12370433,AE004092.2,
2637,CovR,,TF,acoB,SPy_1028,SP5448_05805,SPy_0336,,,PMID: 12370433,AE004092.2,
2638,CovR,,TF,acoC,SPy_1029,SP5448_05800,SPy_0336,,,PMID: 12370433,AE004092.2,
2639,CovR,,TF,ybbR,SPy_1037,SP5448_05760,SPy_0336,,,PMID: 12370433,AE004092.2,
2640,CovR,,TF,,SPy_1054,SP5448_05690,SPy_0336,,,PMID: 12370433,AE004092.2,
2641,CovR,,TF,maeN,SPy_1109,SP5448_05430,SPy_0336,,,PMID: 12370433,AE004092.2,
2642,CovR,,TF,apbE,SPy_1138,SP5448_05300,SPy_0336,,,PMID: 12370433,AE004092.2,
2643,CovR,,TF,dmpI,SPy_1139,SP5448_05295,SPy_0336,,,PMID: 12370433,AE004092.2,
2644,CovR,,TF,glyA,SPy_1145,SP5448_05265,SPy_0336,,,PMID: 12370433,AE004092.2,
2645,CovR,,TF,yegS,SPy_1158,SP5448_05205,SPy_0336,,,PMID: 12370433,AE004092.2,
2646,CovR,,TF,ylqF,SPy_1161,SP5448_05190,SPy_0336,,,PMID: 12370433,AE004092.2,
2647,CovR,,TF,oadA,SPy_1174,SP5448_05135,SPy_0336,,,PMID: 12370433,AE004092.2,
2648,CovR,,TF,citF,SPy_1189,SP5448_05070,SPy_0336,,,PMID: 12370433,AE004092.2,
2649,CovR,,TF,citX,SPy_1190,SP5448_05065,SPy_0336,,,PMID: 12370433,AE004092.2,
2650,CovR,,TF,oadA,SPy_1191,SP5448_05060,SPy_0336,,,PMID: 12370433,AE004092.2,
2651,CovR,,TF,citC,SPy_1192,SP5448_05055,SPy_0336,,,PMID: 12370433,AE004092.2,
2652,CovR,,TF,yqjA,SPy_1253,SP5448_04795,SPy_0336,,,PMID: 12370433,AE004092.2,
2653,CovR,,TF,agcS,SPy_1270,SP5448_04730,SPy_0336,,,PMID: 12370433,AE004092.2,
2654,CovR,,TF,,SPy_1273,SP5448_04720,SPy_0336,,,PMID: 12370433,AE004092.2,
2655,CovR,,TF,aatB,SPy_1274,SP5448_04715,SPy_0336,,,PMID: 12370433,AE004092.2,
2656,CovR,,TF,glnQ,SPy_1275,SP5448_04710,SPy_0336,,,PMID: 12370433,AE004092.2,
2657,CovR,,TF,artQ,SPy_1276,SP5448_04705,SPy_0336,,,PMID: 12370433,AE004092.2,
2658,CovR,,TF,phnA,SPy_1277,SP5448_04700,SPy_0336,,,PMID: 12370433,AE004092.2,
2659,CovR,,TF,yvoA_1,SPy_1285,SP5448_04670,SPy_0336,,,PMID: 12370433,AE004092.2,
2660,CovR,,TF,skfE,SPy_1286,SP5448_04665,SPy_0336,,,PMID: 12370433,AE004092.2,
2661,CovR,,TF,,SPy_1308,SP5448_04260,SPy_0336,,,PMID: 12370433,AE004092.2,
2662,CovR,,TF,,SPy_1326,SP5448_04185,SPy_0336,,,PMID: 12370433,AE004092.2,
2663,CovR,,TF,,SPy_1357,SP5448_04075,SPy_0336,,,PMID: 12370433,AE004092.2,
2664,CovR,,TF,coiA,SPy_1395,SP5448_03915,SPy_0336,,,PMID: 12370433,AE004092.2,
2665,CovR,,TF,comEA,SPy_1409,SP5448_03860,SPy_0336,,,PMID: 12370433,AE004092.2,
2666,CovR,,TF,,SPy_1447,SP5448_03710,SPy_0336,,,PMID: 12370433,AE004092.2,
2667,CovR,,TF,,SPy_1448,SP5448_03705,SPy_0336,,,PMID: 12370433,AE004092.2,
2668,CovR,,TF,,SPy_1449,SP5448_03700,SPy_0336,,,PMID: 12370433,AE004092.2,
2669,CovR,,TF,,SPy_1453,SP5448_03680,SPy_0336,,,PMID: 12370433,AE004092.2,
2670,CovR,,TF,,SPy_1456,SP5448_03665,SPy_0336,,,PMID: 12370433,AE004092.2,
2671,CovR,,TF,,SPy_1457,SP5448_03660,SPy_0336,,,PMID: 12370433,AE004092.2,
2672,CovR,,TF,,SPy_1461,SP5448_03645,SPy_0336,,,PMID: 12370433,AE004092.2,
2673,CovR,,TF,,SPy_1464,SP5448_03630,SPy_0336,,,PMID: 12370433,AE004092.2,
2674,CovR,,TF,,SPy_1468,SP5448_03610,SPy_0336,,,PMID: 12370433,AE004092.2,
2675,CovR,,TF,,SPy_1470,SP5448_03600,SPy_0336,,,PMID: 12370433,AE004092.2,
2676,CovR,,TF,recT,SPy_1477,SP5448_03570,SPy_0336,,,PMID: 12370433,AE004092.2,
2677,CovR,,TF,hup,SPy_1489,SP5448_03460,SPy_0336,,,PMID: 12370433,AE004092.2,
2678,CovR,,TF,clpE,SPy_1509,SP5448_03375,SPy_0336,,,PMID: 12370433,AE004092.2,
2679,CovR,,TF,glk,SPy_1529,SP5448_03290,SPy_0336,,,PMID: 12370433,AE004092.2,
2680,CovR,,TF,ylbL,SPy_1536,SP5448_03255,SPy_0336,,,PMID: 12370433,AE004092.2,
2681,CovR,,TF,arcA,SPy_1547,SP5448_03210,SPy_0336,,,PMID: 12370433,AE004092.2,
2682,CovR,,TF,aroB,SPy_1577,SP5448_03090,SPy_0336,,,PMID: 12370433,AE004092.2,
2683,CovR,,TF,,SPy_1587,SP5448_03060,SPy_0336,,,PMID: 12370433,AE004092.2,
2684,CovR,,TF,,SPy_1595,SP5448_03035,SPy_0336,,,PMID: 12370433,AE004092.2,
2685,CovR,,TF,comFC,SPy_1615,SP5448_02930,SPy_0336,,,PMID: 12370433,AE004092.2,
2686,CovR,,TF,,SPy_1691,SP5448_02620,SPy_0336,,,PMID: 12370433,AE004092.2,
2687,CovR,,TF,gatC,SPy_1709,SP5448_02550,SPy_0336,,,PMID: 12370433,AE004092.2,
2688,CovR,,TF,copA,SPy_1715,SP5448_02525,SPy_0336,,,PMID: 12370433,AE004092.2,
2689,CovR,,TF,copY,SPy_1717,SP5448_02520,SPy_0336,,,PMID: 12370433,AE004092.2,
2690,CovR,,TF,rbfA,SPy_1719,SP5448_02505,SPy_0336,,,PMID: 12370433,AE004092.2,
2691,CovR,,TF,infB,SPy_1721,SP5448_02500,SPy_0336,,,PMID: 12370433,AE004092.2,
2692,CovR,,TF,ylxQ,SPy_1722,SP5448_02495,SPy_0336,,,PMID: 12370433,AE004092.2,
2693,CovR,,TF,ylxR,SPy_1723,SP5448_02490,SPy_0336,,,PMID: 12370433,AE004092.2,
2694,CovR,,TF,ecsA,SPy_1729,SP5448_02180,SPy_0336,,,PMID: 12370433,AE004092.2,
2695,CovR,,TF,brpA,SPy_1733,SP5448_02165,SPy_0336,,,PMID: 12370433,AE004092.2,
2696,CovR,,TF,pbuO,SPy_1736,SP5448_02150,SPy_0336,,,PMID: 12370433,AE004092.2,
2697,CovR,,TF,fabK,SPy_1751,SP5448_02075,SPy_0336,,,PMID: 12370433,AE004092.2,
2698,CovR,,TF,dnaJ,SPy_1759,SP5448_02050,SPy_0336,,,PMID: 12370433,AE004092.2,
2699,CovR,,TF,dnaK,SPy_1760,SP5448_02045,SPy_0336,,,PMID: 12370433,AE004092.2,
2700,CovR,,TF,grpE,SPy_1761,SP5448_02040,SPy_0336,,,PMID: 12370433,AE004092.2,
2701,CovR,,TF,hrcA,SPy_1763,SP5448_02035,SPy_0336,,,PMID: 12370433,AE004092.2,
2702,CovR,,TF,,SPy_1768,SP5448_02015,SPy_0336,,,PMID: 12370433,AE004092.2,
2703,CovR,,TF,gatB,SPy_1770,SP5448_02005,SPy_0336,,,PMID: 12370433,AE004092.2,
2704,CovR,,TF,recG,SPy_1785,SP5448_01945,SPy_0336,,,PMID: 12370433,AE004092.2,
2705,CovR,,TF,cydC,SPy_1790,SP5448_01925,SPy_0336,,,PMID: 12370433,AE004092.2,
2706,CovR,,TF,cydD,SPy_1791,SP5448_01920,SPy_0336,,,PMID: 12370433,AE004092.2,
2707,CovR,,TF,isdE,SPy_1795,SP5448_01905,SPy_0336,,,PMID: 12370433,AE004092.2,
2708,CovR,,TF,isp2,SPy_1801,SP5448_01890,SPy_0336,,,PMID: 12370433,AE004092.2,
2709,CovR,,TF,secA,SPy_1805,SP5448_01875,SPy_0336,,,PMID: 12370433,AE004092.2,
2710,CovR,,TF,,SPy_1807,SP5448_01530,SPy_0336,,,PMID: 12370433,AE004092.2,
2711,CovR,,TF,endOF2,SPy_1813,SP5448_01845,SPy_0336,,,PMID: 12370433,AE004092.2,
2712,CovR,,TF,pepP,SPy_1824,SP5448_01800,SPy_0336,,,PMID: 12370433,AE004092.2,
2713,CovR,,TF,ssb,SPy_1830,SP5448_01775,SPy_0336,,,PMID: 12370433,AE004092.2,
2714,CovR,,TF,mutY,SPy_1833,SP5448_01760,SPy_0336,,,PMID: 12370433,AE004092.2,
2715,CovR,,TF,pflB,SPy_1849,SP5448_01700,SPy_0336,,,PMID: 12370433,AE004092.2,
2716,CovR,,TF,ykuT,SPy_1897,SP5448_01490,SPy_0336,,,PMID: 12370433,AE004092.2,
2717,CovR,,TF,,SPy_1912,SP5448_08300,SPy_0336,,,PMID: 12370433,AE004092.2,
2718,CovR,,TF,lacF,SPy_1918,SP5448_08330,SPy_0336,,,PMID: 12370433,AE004092.2,
2719,CovR,,TF,mrnC,SPy_1940,SP5448_08425,SPy_0336,,,PMID: 12370433,AE004092.2,
2720,CovR,,TF,,SPy_1950,SP5448_08470,SPy_0336,,,PMID: 12370433,AE004092.2,
2721,CovR,,TF,,SPy_1979,SP5448_08565,SPy_0336,,,PMID: 12370433,AE004092.2,
2722,CovR,,TF,ptsG,SPy_1986,SP5448_08595,SPy_0336,,,PMID: 12370433,AE004092.2,
2723,CovR,,TF,pabB,SPy_1990,SP5448_08615,SPy_0336,,,PMID: 12370433,AE004092.2,
2724,CovR,,TF,,SPy_1991,SP5448_08620,SPy_0336,,,PMID: 12370433,AE004092.2,
2725,CovR,,TF,,SPy_1998,SP5448_08645,SPy_0336,,,PMID: 12370433,AE004092.2,
2726,CovR,,TF,dppC,SPy_2002,SP5448_08665,SPy_0336,,,PMID: 12370433,AE004092.2,
2727,CovR,,TF,,SPy_2009,SP5448_08710,SPy_0336,,,PMID: 12370433,AE004092.2,
2728,CovR,,TF,prtP,SPy_2010,SP5448_08715,SPy_0336,,,PMID: 12370433,AE004092.2,
2729,CovR,,TF,isp2,SPy_2025,SP5448_08745,SPy_0336,,,PMID: 12370433,AE004092.2,
2730,CovR,,TF,ihk,SPy_2026,SP5448_08750,SPy_0336,,,PMID: 12370433,AE004092.2,
2731,CovR,,TF,,SPy_2027,SP5448_08755,SPy_0336,,,PMID: 12370433,AE004092.2,
2732,CovR,,TF,yvrN,SPy_2029,SP5448_08760,SPy_0336,,,PMID: 12370433,AE004092.2,
2733,CovR,,TF,macB,SPy_2031,SP5448_08765,SPy_0336,,,PMID: 12370433,AE004092.2,
2734,CovR,,TF,,SPy_2032,SP5448_08770,SPy_0336,,,PMID: 12370433,AE004092.2,
2735,CovR,,TF,speB,SPy_2039,SP5448_08800,SPy_0336,,,PMID: 12370433,AE004092.2,
2736,CovR,,TF,,SPy_2043,SP5448_08820,SPy_0336,,,PMID: 12370433,AE004092.2,
2737,CovR,,TF,,SPy_2053,SP5448_08860,SPy_0336,,,PMID: 12370433,AE004092.2,
2738,CovR,,TF,pbp2A,SPy_2059,SP5448_08885,SPy_0336,,,PMID: 12370433,AE004092.2,
2739,CovR,,TF,,SPy_2060,SP5448_08890,SPy_0336,,,PMID: 12370433,AE004092.2,
2740,CovR,,TF,,SPy_2065,SP5448_08900,SPy_0336,,,PMID: 12370433,AE004092.2,
2741,CovR,,TF,,SPy_2066,SP5448_08905,SPy_0336,,,PMID: 12370433,AE004092.2,
2742,CovR,,TF,groL,SPy_2070,SP5448_08915,SPy_0336,,,PMID: 12370433,AE004092.2,
2743,CovR,,TF,clpC,SPy_2073,SP5448_08925,SPy_0336,,,PMID: 12370433,AE004092.2,
2744,CovR,,TF,ctsR,SPy_2074,SP5448_08930,SPy_0336,,,PMID: 12370433,AE004092.2,
2745,CovR,,TF,cspD,SPy_2077,SP5448_08935,SPy_0336,,,PMID: 12370433,AE004092.2,
2746,CovR,,TF,hutI,SPy_2081,SP5448_08955,SPy_0336,,,PMID: 12370433,AE004092.2,
2747,CovR,,TF,ftcD,SPy_2083,SP5448_08965,SPy_0336,,,PMID: 12370433,AE004092.2,
2748,CovR,,TF,fchA,SPy_2084,SP5448_08970,SPy_0336,,,PMID: 12370433,AE004092.2,
2749,CovR,,TF,fhs,SPy_2085,SP5448_08975,SPy_0336,,,PMID: 12370433,AE004092.2,
2750,CovR,,TF,hutD,SPy_2087,SP5448_08980,SPy_0336,,,PMID: 12370433,AE004092.2,
2751,CovR,,TF,steT,SPy_2088,SP5448_08985,SPy_0336,,,PMID: 12370433,AE004092.2,
2752,CovR,,TF,hutH,SPy_2089,SP5448_08990,SPy_0336,,,PMID: 12370433,AE004092.2,
2753,CovR,,TF,rpsB,SPy_2092,SP5448_09005,SPy_0336,,,PMID: 12370433,AE004092.2,
2754,CovR,,TF,yrzB,SPy_2112,SP5448_09085,SPy_0336,,,PMID: 12370433,AE004092.2,
2755,CovR,,TF,veg,SPy_2181,SP5448_09275,SPy_0336,,,PMID: 12370433,AE004092.2,
2756,CovR,,TF,dnaB,SPy_2182,SP5448_09280,SPy_0336,,,PMID: 12370433,AE004092.2,
2757,CovR,,TF,rplI,SPy_2183,SP5448_09285,SPy_0336,,,PMID: 12370433,AE004092.2,
2758,CovR,,TF,yybT,SPy_2184,SP5448_09290,SPy_0336,,,PMID: 12370433,AE004092.2,
2759,CovR,,TF,gidA,SPy_2185,SP5448_09295,SPy_0336,,,PMID: 12370433,AE004092.2,
2760,CovR,,TF,,SPy_2186,SP5448_09300,SPy_0336,,,PMID: 12370433,AE004092.2,
2761,CovR,,TF,ecfA2,SPy_2194,SP5448_09335,SPy_0336,,,PMID: 12370433,AE004092.2,
2762,CovR,,TF,pgsA,SPy_2196,SP5448_09345,SPy_0336,,,PMID: 12370433,AE004092.2,
2763,CovR,,TF,ymfM,SPy_2197,SP5448_09350,SPy_0336,,,PMID: 12370433,AE004092.2,
2764,CovR,,TF,nodC,SPy_2200,SP5448_09365,SPy_0336,,,PMID: 12370433,AE004092.2,
2765,CovR,,TF,galU,SPy_2202,SP5448_09375,SPy_0336,,,PMID: 12370433,AE004092.2,
2766,Nra_exponetional_M49,,TF,dnaN,Spy_0003,SP5448_00010,spym49s0089,,,PMID: 17893125,AE004092.2,
2767,Nra_exponetional_M49,,TF,recO,Spy_0021,SP5448_00195,spym49s0089,,,PMID: 17893125,AE004092.2,
2768,Nra_exponetional_M49,,TF,purC,Spy_0024,SP5448_00210,spym49s0089,,,PMID: 17893125,AE004092.2,
2769,Nra_exponetional_M49,,TF,purN,Spy_0028,SP5448_00230,spym49s0089,,,PMID: 17893125,AE004092.2,
2770,Nra_exponetional_M49,,TF,,Spy_0035,SP5448_00260,spym49s0089,,,PMID: 17893125,AE004092.2,
2771,Nra_exponetional_M49,,TF,rplC,Spy_0049,SP5448_00320,spym49s0089,,,PMID: 17893125,AE004092.2,
2772,Nra_exponetional_M49,,TF,rpsM,Spy_0077,SP5448_00440,spym49s0089,,,PMID: 17893125,AE004092.2,
2773,Nra_exponetional_M49,,TF,rpsK,Spy_0078,SP5448_00445,spym49s0089,,,PMID: 17893125,AE004092.2,
2775,Nra_exponetional_M49,,TF,,Spy_0128,SP5448_00720,spym49s0089,,,PMID: 17893125,AE004092.2,
2776,Nra_exponetional_M49,,TF,srtB,Spy_0129,SP5448_00725,spym49s0089,,,PMID: 17893125,AE004092.2,
2777,Nra_exponetional_M49,,TF,,Spy_0136,SP5448_00755,spym49s0089,,,PMID: 17893125,AE004092.2,
2778,Nra_exponetional_M49,,TF,,Spy_0165,SP5448_00870,spym49s0089,,,PMID: 17893125,AE004092.2,
2780,Nra_exponetional_M49,,TF,slo,Spy_0167,SP5448_00880,spym49s0089,,,PMID: 17893125,AE004092.2,
2782,Nra_exponetional_M49,,TF,opuAA,Spy_0183,SP5448_00955,spym49s0089,,,PMID: 17893125,AE004092.2,
2783,Nra_exponetional_M49,,TF,opuAB,Spy_0184,SP5448_00960,spym49s0089,,,PMID: 17893125,AE004092.2,
2784,Nra_exponetional_M49,,TF,rofA,Spy_0216,SP5448_01090,spym49s0089,,,PMID: 17893125,AE004092.2,
2785,Nra_exponetional_M49,,TF,amiC,Spy_0294,SP5448_01405,spym49s0089,,,PMID: 17893125,AE004092.2,
2786,Nra_exponetional_M49,,TF,hlyX,Spy_0378,SP5448_07920,spym49s0089,,,PMID: 17893125,AE004092.2,
2787,Nra_exponetional_M49,,TF,fhuB,Spy_0384,SP5448_07895,spym49s0089,,,PMID: 17893125,AE004092.2,
2788,Nra_exponetional_M49,,TF,prtP,Spy_0416,SP5448_07800,spym49s0089,,,PMID: 17893125,AE004092.2,
2789,Nra_exponetional_M49,,TF,sip,Spy_0469,SP5448_07605,spym49s0089,,,PMID: 17893125,AE004092.2,
2790,Nra_exponetional_M49,,TF,,Spy_0488,SP5448_07520,spym49s0089,,,PMID: 17893125,AE004092.2,
2791,Nra_exponetional_M49,,TF,,Spy_0489,SP5448_07515,spym49s0089,,,PMID: 17893125,AE004092.2,
2792,Nra_exponetional_M49,,TF,thrS,Spy_0517,SP5448_07395,spym49s0089,,,PMID: 17893125,AE004092.2,
