,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
70,Stress Time Course__Mt0,-12.95573827195,0.9996477469270908,2.0,170.0,-13.6625959726,171.0,-12.2488805713,,,,,,,,,,,,
71,Stress Time Course__M0t45,-8.766222309933331,1.3260400523893392,3.0,172.0,-9.7535092174,173.0,-9.2861520614,174.0,-7.259005651,,,,,,,,,,
72,Stress Time Course__M0t90,-15.46286076106667,1.5710883942335663,3.0,175.0,-16.7677494879,176.0,-15.9018685498,177.0,-13.7189642455,,,,,,,,,,
73,Stress Time Course__M40t45,-12.335659833366668,5.821174409879796,3.0,178.0,-10.4030533314,179.0,-18.8773415999,180.0,-7.7265845688,,,,,,,,,,
74,Stress Time Course__M40t90,-14.6313919112,1.5353382219757912,3.0,181.0,-15.4067305048,182.0,-15.6244474258,183.0,-12.862997803,,,,,,,,,,
75,Stress Time Course__dia0,-8.714530910466666,4.299142509043659,3.0,184.0,-12.0048133269,185.0,-10.2885755509,186.0,-3.8502038536,,,,,,,,,,
76,Stress Time Course__dia5,-11.749163098066667,1.2455110207061515,3.0,187.0,-12.4174345536,188.0,-12.5179134247,189.0,-10.3121413159,,,,,,,,,,
77,Stress Time Course__dia15,-15.0097119101,3.667737130212861,3.0,190.0,-15.2164057846,191.0,-11.2429985036,192.0,-18.5697314421,,,,,,,,,,
78,Stressors__Diami,-25.257329969166666,0.14672664163908827,3.0,193.0,-25.2111291449,194.0,-25.4215963129,195.0,-25.1392644497,,,,,,,,,,
79,Stressors__Paraq,-20.005982991466666,0.906369869751496,3.0,196.0,-20.1513608696,197.0,-19.0357110227,198.0,-20.8308770821,,,,,,,,,,
80,Stressors__H2O2,-23.347079921166667,0.22599028940995966,3.0,199.0,-23.4707464161,200.0,-23.0862452681,201.0,-23.4842480793,,,,,,,,,,
81,Stressors__Oxctl,-19.353402852766667,0.20091847486113276,3.0,202.0,-19.3106915295,203.0,-19.572242794,204.0,-19.1772742348,,,,,,,,,,
82,Carbon Transition__GM-0.1,-1.0835782250333335,1.5864835214480677,3.0,205.0,-0.6963734135,215.0,0.27345933040000003,225.0,-2.827820592,,,,,,,,,,
83,Carbon Transition__GM-0.2,-0.8468292807000001,0.9779316784147382,3.0,206.0,-0.474064827,216.0,-0.1100997244,226.0,-1.9563232906999999,,,,,,,,,,
84,Carbon Transition__GM+5,-1.8931342671333333,1.0733307889302488,3.0,207.0,-1.6456335484,217.0,-0.9651733885,227.0,-3.0685958645,,,,,,,,,,
85,Carbon Transition__GM+15,-3.7423297452666673,1.2682012996260272,3.0,208.0,-2.357163075,219.0,-4.023428563,229.0,-4.8463975978,,,,,,,,,,
86,Carbon Transition__GM+25,-0.2517869505666667,1.8320368662134132,3.0,209.0,1.2675389979,220.0,0.26334244100000004,230.0,-2.2862422906,,,,,,,,,,
87,Carbon Transition__GM+45,0.18541709223333336,0.9177800478508951,3.0,210.0,0.4414495178,221.0,0.9479938078000001,231.0,-0.8331920489,,,,,,,,,,
88,Carbon Transition__GM+60,-0.8402601393666668,0.6925977130268941,3.0,211.0,-0.0859543303,222.0,-0.9872855751,232.0,-1.4475405127,,,,,,,,,,
89,Carbon Transition__GM+90,-0.06307960233333336,0.5543992339814376,3.0,212.0,0.5076669412,223.0,-0.09736564240000001,233.0,-0.5995401058000001,,,,,,,,,,
90,Carbon Transition__GM+120,-1.4712898102,0.7073206527035851,2.0,213.0,-0.9711385802,234.0,-1.9714410402,,,,,,,,,,,,
91,Carbon Transition__GM+150,-2.6478914818,1.240593875473619,3.0,214.0,-2.6003003945,224.0,-3.9115960867,235.0,-1.4317779642000001,,,,,,,,,,
92,Carbon Transition__GM+10,-2.7780495835499996,1.8558246442609072,2.0,218.0,-1.4657833929000001,228.0,-4.0903157742,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-1.1970738265333334,0.8070428600744349,3.0,236.0,-1.8976240492,244.0,-1.379001888,254.0,-0.31459554240000004,,,,,,,,,,
94,Carbon Transition__MG+5,2.3600099493333335,0.7200180373391083,3.0,237.0,2.6333645411,246.0,2.9033208331,256.0,1.5433444738,,,,,,,,,,
95,Carbon Transition__MG+10,3.935385875733333,0.35091596270187697,3.0,238.0,4.0074406336,247.0,4.2446816741,257.0,3.5540353195,,,,,,,,,,
96,Carbon Transition__MG+15,5.1193302637,0.6684485117187884,3.0,239.0,4.4759564834,248.0,5.0717258773,258.0,5.8103084304,,,,,,,,,,
97,Carbon Transition__MG+25,3.0810084577666665,0.5875292075605878,3.0,240.0,2.6705665801,249.0,2.8184220981,259.0,3.7540366951,,,,,,,,,,
98,Carbon Transition__MG+45,-0.9319749967000001,1.4005603735312095,3.0,241.0,-2.1928041299,250.0,-1.1786589323,260.0,0.5755380721000001,,,,,,,,,,
99,Carbon Transition__MG+120,-3.6191990082333336,0.8810436874139881,3.0,242.0,-4.5605852225,253.0,-2.8144670174,263.0,-3.4825447848,,,,,,,,,,
100,Carbon Transition__MG+150,-0.9510188504500001,0.5118982398140893,2.0,243.0,-1.3129855671000001,264.0,-0.5890521338,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,-0.92303527505,0.802580390896125,2.0,245.0,-0.35552523820000004,255.0,-1.4905453119,,,,,,,,,,,,
102,Carbon Transition__MG+60,0.48175765315,0.9397091974354854,2.0,251.0,-0.1827170927,261.0,1.146232399,,,,,,,,,,,,
103,Carbon Transition__MG+90,0.18489851325000004,0.604031814167144,2.0,252.0,-0.2422164786,262.0,0.6120135051000001,,,,,,,,,,,,
