,A,GalS,GalR,Crp,RpoS
pcoli__saCOMT_T2A__2,-2.433578364647433,0.04198282599999992,-0.09130335349999984,0.4038707630000005,0.5639958319999998
pcoli__sfCOMT__1,-2.114983534944947,0.44494768500000026,-0.3397541505000001,0.1572444130000008,0.4017111619999998
pcoli__sfCOMT__2,-2.114834369965344,0.3279048410000001,-0.1037357244999999,0.06503750799999962,0.2275852700000005
pcoli__sgAANAT_D63G__1,-1.366255500995583,0.7032693959999999,-0.0682440445000001,0.18900217300000044,0.6717522519999992
pcoli__sgAANAT_D63G__2,-1.8565818803683865,0.837495058,-0.3630801745000003,0.43052260299999995,0.614882871999999
pcoli__ssDDC__1,-1.638937935437292,0.7636413920000003,0.2684011405,0.20759201300000107,0.838315712
pcoli__ssDDC__2,-1.8884850239639304,1.0944909039999997,0.4075876205000002,0.3251403029999995,0.9534874020000004
pcoli__TP53B__1,-2.100259489915903,0.3723388510000003,0.06954733849999961,0.4237391030000008,0.9640903519999996
pcoli__TP53B__2,-2.13080510011808,0.2880541560000003,0.12247951550000025,0.4437453829999996,0.9013773119999992
pcoli__WT__1,-2.3720804688226185,0.7277481350000001,1.1492285955000003,0.5471816730000008,1.7189037319999994
pcoli__WT__2,-2.3591275849254574,1.05358776,1.2025560595,0.4334316830000001,1.3513130519999998
cck__glu_ale4__1,0.0279282261188547,-0.07255036500000013,0.30042362849999993,0.10431546100000057,0.10669530799999903
cck__glu_ale4__2,-0.9501321959616794,-0.08924599900000008,-0.11301632550000028,0.21222904300000067,0.14106030299999972
cck__cck_ale1__1,-1.4218882514171756,-0.3806370379999997,-0.10826123549999966,0.14875797300000038,-0.23074535499999985
cck__cck_ale1__2,-0.4357745332012798,-0.354964437,-0.1148745775000002,0.21173196300000008,-0.14620863700000086
cck__cck_ale2__1,-0.8960027958450499,-0.07520848199999985,-0.1908601045000005,0.24320085299999936,-0.15332945199999948
cck__cck_ale2__2,-0.8682826809984016,0.15940103100000025,-0.06967440950000015,0.2196628030000003,-0.15757164799999934
cck_pgi__gmos_delpgi__1,0.9426233044763912,1.6639911530000004,0.4254028395000011,0.6099491930000003,1.6356120319999992
cck_pgi__gmos_delpgi__2,2.653791307133598,1.5349024570000005,0.5910299685,0.5151660729999996,1.622138851999999
cck_pgi__pgi_ale1__1,1.7966173922725657,1.236175211,0.6164846884999999,0.0871969090000011,0.10610744899999958
cck_pgi__pgi_ale1__2,1.7781524921278724,0.8493821700000002,-0.18571335150000048,0.4703615729999999,0.5244865720000007
cck_pgi__pgi_ale2__2,1.4213733114435276,0.7694069749999999,0.014281056499999778,0.6450278430000012,1.2533454319999997
cck_pgi__pgi_ale3__1,1.9676542322377537,0.13226453100000013,-0.08831656550000044,0.2577020430000001,0.14398431699999925
cck_pgi__pgi_ale3__2,1.3858038479926689,0.8829485420000003,-0.2435768395000002,0.527121343000001,0.5259398520000005
cck_pgi__pgi_ale4__1,-0.5900235341808906,-0.2494405020000001,0.2672493524999995,0.025670410000000032,-0.058230769999999765
cck_pgi__pgi_ale4__2,-0.56781492150338,-0.056730237000000024,-0.2725274235000006,0.14926491299999967,0.11443068900000065
cck_pgi__pgi_ale4__3,-0.585454526286072,-0.2605596379999997,-0.07796601650000046,0.2310494330000008,0.0733928370000001
cck_pgi__pgi_ale5__1,1.5781482701866942,1.0693813839999995,0.07205247949999992,0.26444670300000084,0.4203963420000001
cck_pgi__pgi_ale5__2,1.6125337931381187,0.817742526,-0.2572123785000002,0.4910110930000009,0.5483220220000007
cck_pgi__pgi_ale6__1,4.467343754080274,0.7232739359999999,0.2936681484999992,0.40659345300000105,0.6224923419999993
cck_pgi__pgi_ale6__2,1.7621796420036917,0.9192901190000002,0.08424444949999987,0.6293582329999996,0.2018413609999996
cck_pgi__pgi_ale7__1,6.3041296388522285,0.612468088,0.2855703474999993,0.4198053730000009,0.8692270319999995
cck_pgi__pgi_ale7__2,5.406351389025374,0.731312016,-0.13775201049999986,0.7252530329999995,0.6974166620000002
cck_pgi__pgi_ale8__1,1.0806567993844067,0.1561661950000004,0.08460923349999927,0.2900276829999999,0.07791659099999926
cck_pgi__pgi_ale8__2,1.7478014456909516,0.32965606500000044,0.03288475849999983,0.6440838830000004,0.15846592900000012
cck_sdh__gmos_delsdhCB__1,-3.390924195530502,-0.09790394199999987,0.6029106405000002,0.8479485130000004,0.9537564219999995
cck_sdh__gmos_delsdhCB__2,-4.131707213758284,-0.15742098599999998,1.0015291005,0.8298960530000006,0.9814993819999992
cck_sdh__sdh_ale1__1,-1.7841704637384928,-0.07705137899999981,0.37119098049999977,0.5440714730000007,0.8518150819999999
cck_sdh__sdh_ale1__2,-1.200214733376387,-0.00762530299999975,0.2540982424999996,0.5592394929999998,0.8056884219999993
cck_sdh__sdh_ale2__1,-1.5008215851972988,-0.4008619470000001,0.2261902334999997,0.4799116730000002,0.4924126920000002
cck_sdh__sdh_ale3__2,-1.021161213621166,-0.07952070099999986,0.07774270249999926,0.5564179130000007,0.5170621420000003
cck_sdh__sdh_ale3__1,-1.2308555224399804,0.13067884900000015,-0.06235440450000064,0.4938992930000001,0.5283039519999999
cck_sdh__sdh_ale3__3,-1.5110204502298032,-0.012896613999999751,0.13074468950000018,0.4853280929999997,0.573257302
cck_pts__gmos_delptsHIcrr__2,0.9448075660095234,-0.30396490000000004,0.6200842234999993,0.4644968830000007,1.5288345519999993
cck_pts__gmos_delptsHIcrr__1,1.7495655342170255,-0.8948192019999999,0.7974857625,0.649161093,1.247999062
cck_pts__pts_ale1__2,-0.385895699879377,-0.5378879879999996,0.21234081049999973,0.3294758729999998,0.9376607319999994
cck_pts__pts_ale1__1,0.2074560439301876,0.0009137390000000244,0.08201842949999971,0.2967783530000005,0.8732817419999996
cck_pts__pts_ale2__2,1.4351349554643928,-0.461611155,-0.06762715250000095,0.20189095299999948,0.2704186669999995
cck_pts__pts_ale2__1,1.2297276266034105,-0.5975095100000001,-0.056436647499999985,0.2751297130000001,0.20961539600000026
cck_pts__pts_ale3__2,1.3004190422656117,-0.5242022469999998,-0.4716811095000004,-0.4453421809999991,0.6750284420000003
cck_pts__pts_ale3__1,1.2623298653628028,-0.7386855969999999,-0.5179572654999998,-0.1455219379999999,0.8017702020000002
cck_pts__pts_ale4__2,7.812961535277086,-0.051160435999999976,0.4403574795000012,0.4206787429999999,-0.5571700909999997
cck_pts__pts_ale4__1,6.616755396646671,-0.021154694999999446,0.4596610774999999,0.3875030329999998,-0.4163912330000006
cck_gnd__gmos_delgnd__1,-3.826649228268904,-0.03925084900000009,0.4860928864999989,0.5155411030000003,0.6628492319999992
cck_gnd__gmos_delgnd__2,-5.113154193238292,0.04107566100000026,0.6437648914999999,0.4190796030000001,0.8956378919999999
cck_gnd__gnd_ale1__1,-0.4337672548304309,0.06978453100000026,-0.2591529745000001,0.11322853200000085,-0.16321665599999946
cck_gnd__gnd_ale1__2,-1.0808283011038513,-0.008843712999999642,-0.16582034350000008,0.14549259800000058,-0.2997447330000007
cck_gnd__gnd_ale2__1,-1.584372503848755,-0.3743509789999999,-0.2544011285000005,0.057324061000000974,-0.1869059859999993
cck_gnd__gnd_ale2__2,-0.8501031935034297,-0.4328606319999997,-0.09640990250000048,0.0516023170000004,-0.02774727399999932
cck_gnd__gnd_ale3__1,-0.4969672167269604,-0.1846482589999998,-0.2416135205000005,0.04701789499999976,0.03465974499999902
cck_gnd__gnd_ale3__2,-0.90244226819447,-0.18376262999999948,-0.4792072335000004,0.07806117700000037,-0.031113968999999738
cck_tpiA__gmos_deltpiA__1,1.202164482253557,2.2479777359999997,0.1575352824999996,0.5549454330000003,2.7853527219999994
cck_tpiA__gmos_deltpiA__2,0.5914443734858189,2.3906618150000005,0.17436151450000015,0.6484744429999996,3.0090755520000005
cck_tpiA__tpiA_ale1__1,7.847659147661599,1.6441266790000002,0.5021813195,0.5753141230000001,0.9025170320000004
cck_tpiA__tpiA_ale1__2,8.214546905982159,1.7187313609999997,0.5864729434999996,0.5862271529999994,0.8611552119999999
cck_tpiA__tpiA_ale2__1,3.3779090630608453,1.5283729500000005,0.2291748975000001,0.6931617929999998,1.0433209320000003
cck_tpiA__tpiA_ale2__2,1.902872247894248,1.8420505030000005,0.0507273434999993,0.4825762030000007,1.034550672
cck_tpiA__tpiA_ale3__1,5.223788249108782,1.6823332069999999,0.4340168924999981,0.44486670300000064,1.1604423619999995
cck_tpiA__tpiA_ale3__2,5.293496419174768,1.8091917640000004,0.5864689555,0.42426745300000057,1.357744682
cck_tpiA__tpiA_ale4__1,1.1659954717577543,1.8786928310000004,-0.10390164150000024,0.2272038629999997,0.8815165420000001
cck_tpiA__tpiA_ale4__2,1.00803690424723,2.2552837450000007,0.09223844249999937,0.19612825299999948,0.8068994620000005
acid_tale__acid_ale1_pH7__1,-1.064028253613733,-0.14015655100000002,-0.3267176595000008,0.15268897300000006,-0.4681832349999997
acid_tale__acid_ale1_pH7__2,-1.1107528250365075,0.12429263400000012,-0.33471504850000056,0.126066680000001,-0.5047331320000001
acid_tale__acid_ale1_pH5__1,-3.905299691096047,0.10882368900000028,0.4473739974999997,0.7941495229999997,-0.5684596680000009
acid_tale__acid_ale1_pH5__2,-4.494855642667968,-0.0026033499999997822,0.5711284814999988,0.8152700330000009,-0.406458756000001
acid_tale__acid_ale2_pH7__1,-0.2607055450686164,1.202477654,-0.2917379095000001,0.3388400730000001,-0.5666004250000007
acid_tale__acid_ale2_pH7__2,-0.4958893874377194,1.1771175500000002,-0.4340642885000001,0.3230544630000001,-0.6181329929999997
acid_tale__acid_ale2_pH5__1,-0.2794517692928056,1.4115204019999998,-0.07309875550000022,0.432644723000001,-0.2617397560000008
acid_tale__acid_ale2_pH5__2,-0.2346802314783993,0.9338716860000004,0.005897884499999506,0.4854809929999994,-0.1296652809999994
acid_tale__low_Mg_ale_pH7__1,-2.614788019773656,0.623774821,-0.1171818404999998,0.3007467029999997,-0.5249405940000003
acid_tale__low_Mg_ale_pH7__2,-2.0430056751726005,0.2872452860000001,-0.07199941450000047,0.3462454630000007,-0.7528981960000003
acid_tale__low_Mg_ale_pH5__1,-3.1098621273505995,1.165166526,0.17857345550000048,0.6085887329999995,0.32852511199999945
acid_tale__low_Mg_ale_pH5__2,-1.708700160267055,0.958077446,0.1801549995,0.5572315630000002,0.21652976400000054
acid_tale__MES_ale_pH7__1,-0.1607905333886669,-0.0774179239999997,-0.2747432034999999,0.4305318729999996,-0.4506071550000002
acid_tale__MES_ale_pH7__2,-0.6660671690417088,-0.0404139429999999,-0.13837767450000005,0.4747332229999994,-0.3406365480000009
acid_tale__MES_ale_pH5__1,-1.7205208357467825,0.3006825150000005,-0.05282865450000074,0.4750174830000002,0.08479708099999961
acid_tale__MES_ale_pH5__2,-4.42126048164254,0.4246855960000002,0.26255818649999885,0.709374983,0.4753930020000006
acid_tale__gmos_pH7__1,-0.818595793032737,-0.09663441199999978,-0.4114750225000003,0.4296040630000011,-0.3532614810000005
acid_tale__gmos_pH7__2,-0.9366189566730136,0.018180196000000315,-0.2701352245000006,0.4446293130000001,-0.38065372500000016
acid_tale__gmos_pH5__1,-0.9567935118990863,0.448899774,0.07224783749999908,0.6502280230000004,0.360442621999999
acid_tale__gmos_pH5__2,-1.9571270510591436,0.3300596960000002,0.11434762649999895,0.7174304530000004,0.33170271200000023
adnB__wt_adn__1,-5.893132263037834,-0.04453926599999969,-0.11033062650000057,-0.4159558469999993,0.19266828199999966
adnB__wt_adn__2,-5.590174550189771,-0.08502272100000008,0.15480531749999926,0.22959581299999954,0.5997283719999995
adnB__delydhB_adn__1,-4.492237619834534,-0.12235861399999992,-0.4197583295000005,-0.5303189100000001,0.2273077420000007
adnB__delydhB_adn__2,-3.40771905868828,-0.5704031409999999,-0.0933318545000006,-0.2645061010000003,0.6125115220000001
ytf2__wt_glc__1,-1.152280146709164,-0.15415942499999954,0.3852277294999995,0.2079942330000009,1.3332109919999997
ytf2__wt_glc__2,-1.0165281587451709,-0.3687804789999998,0.09648479450000114,0.2538454530000003,1.2802751820000005
ytf2__ybcM_glc__1,-0.692727957685862,-0.466183273,0.17382869450000005,0.49687887299999994,1.7565638220000004
ytf2__ybcM_glc__2,-0.3377289306651335,-0.25329511999999976,0.3588059674999995,0.5496294230000007,1.7895618819999992
ytf2__ydhB_glc__1,-1.341785170017519,-0.7718437029999996,0.10780457450000114,0.3261516029999996,1.7383771919999995
ytf2__ydhB_glc__2,-1.06829470227702,-0.7409899639999997,0.05822832550000001,0.3955030429999997,1.6562779719999998
ytf2__yfeC_glc__1,-1.3283843846447283,-0.2010353359999999,-0.0097053865000003,0.2082961430000001,1.6077512919999997
ytf2__yfeC_glc__2,-1.106722872532887,-0.7397282769999998,-0.06936193950000025,0.3760682129999999,1.6530608620000002
ytf2__yciT_glc__1,-1.588942762053891,-0.15142323399999968,0.010346350499999879,0.4599342330000002,1.281409302
ytf2__yciT_glc__2,-1.6291616767263235,-0.19295775699999984,-0.12095724450000045,0.5174864029999995,1.2810683120000004
ytf2__ydiZ_glc__1,-0.3257575681648945,-0.2273822860000001,0.01076587749999902,0.2818442530000009,1.0339006019999992
ytf2__ydiZ_glc__2,-0.1996596581371425,0.187950796,-0.06607724950000016,0.28140171300000105,1.0135920919999997
ytf2__ynfL_glc__1,-1.232179731979247,-0.13361549799999972,0.22101124249999948,0.5107562229999996,1.5426357819999996
ytf2__ynfL_glc__2,-1.2567598539067022,-0.26946696999999986,0.2908925645,0.523190413,1.5525323619999989
ytf3__wt_glc2__1,-0.7297324240179732,-0.456774646,0.1810014614999993,0.45626287299999996,1.4151565020000003
ytf3__wt_glc2__2,-0.6262827877191187,-0.17123655599999976,0.21883832550000012,0.5116651829999999,1.353187801999999
ytf3__wt_pH7_lactate__1,-0.2267208458986033,-0.5895211020000001,-0.12761575450000073,0.560872303,1.4987172619999996
ytf3__wt_pH7_lactate__2,-0.4733050421183249,-0.5884207909999999,0.035601286499999496,0.5532738630000011,1.5601916419999995
ytf3__wt_pH55_lactate__1,-1.3618713690458248,-0.54249934,0.2548088034999996,0.7780642029999996,1.5214776820000004
ytf3__wt_pH55_lactate__2,-1.1848598196706626,-0.5542285059999998,0.27570745249999984,0.7423117129999994,1.6003266620000005
ytf3__wt_pH55_HCl__1,-1.2872569325739476,-0.5017104400000001,0.5613692705000002,0.6150495429999996,1.514438651999999
ytf3__wt_pH55_HCl__2,-1.2631767321889906,-0.2912304319999999,0.4190186044999997,0.6014201329999995,1.4329907019999997
ytf3__dyieP_pH7__1,-0.3543984915216545,-0.3307388119999999,0.1676102945000002,0.4791694330000009,1.3707091919999996
ytf3__dyieP_pH7__2,-0.4924808059198349,-0.1612219869999998,0.09081586649999897,0.42496669299999995,1.3007693519999997
ytf3__dyieP_pH55__1,0.0850995303824309,-0.4142095389999998,-0.04487300350000023,0.4390071130000006,1.3132433520000006
ytf3__dyieP_pH55__2,-0.2492617642045169,-0.3611860189999998,-0.0460315265000002,0.623551333,1.4402016619999998
minicoli__aldA_f1c2__1,-7.183022051371491,-0.8834611457383232,0.3646850949392384,0.7631858827982381,0.7688311096778992
minicoli__aldA_minE__1,-6.978023960799927,-1.069485549901917,0.5468899915925771,0.255888508978142,0.7483718890554911
minicoli__mg1655_glc__1,-1.7794997575479723,1.589678842758408,-0.5423216708664294,-0.8470184669947685,-0.3227251143518082
minicoli__mg1655_glc__2,-1.1826684496653714,1.4849152210334688,-0.4795893821238746,-0.8039264138958604,-0.2963984367424679
minicoli__minE_cyt__1,-4.478441110571161,3.6260867372893246,0.7570775461452399,0.7601914841850306,1.4455381397399378
minicoli__minE_cyt__2,-5.612453420740138,3.5024173402746523,0.3393540382274427,0.4729475383347843,1.0731992692747203
minicoli__minE_fruc__1,-5.128014987075235,1.0088166369783025,0.13120190623035646,0.34172110794916755,1.4527535388752977
minicoli__minE_fruc__2,-5.472340680864181,0.7631514647347273,0.01955479616021716,0.461542666559108,1.4423836801743397
minicoli__minE_glc__1,-7.264719051161806,1.7142365898466752,0.3113160918783961,0.2938109111467888,1.1216125711717595
minicoli__minE_glc__2,-6.862820238989439,1.6558532322098536,-0.14897223099292312,0.10430003951357314,1.1419895751547564
minicoli__minE_glyc__1,-3.5085095321727526,0.7053855876226729,0.6884126030252551,0.575831448418306,2.546209385730039
minicoli__minE_glyc__2,-2.335089348760196,0.8868179359334891,0.8162858085935802,0.6844880187857836,2.8689304753646034
minicoli__minE_Fe_starve__1,-9.298960439890513,1.6292112814575803,0.6516338792906602,0.5804469724508969,1.0841167551667166
minicoli__minE_Fe_starve__2,-8.632414919557979,2.0220122114217984,0.5099379638785031,0.6236096478485607,1.1298283206668458
minicoli__minE_LB__1,-6.657892911877452,-0.4958027067260456,-0.05596404887784257,-0.5768918406871162,-0.20407967978364994
minicoli__minE_LB__2,-6.411347302542912,-0.4266968094789312,0.008598781537078716,-0.8092098841975535,-0.4281662033338449
minicoli__minE_N_starve__1,-6.957131751203579,1.7875112927947248,0.8719456354388031,0.3528053698058322,1.7391201935892244
minicoli__minE_N_starve__2,-7.448066104866972,1.255158149071976,0.6192261144453353,0.4807614269391625,1.7793586345873016
minicoli__minE_osm__1,-6.1326342785527865,2.62418012054591,0.7301027721405609,0.3547041686708319,2.2612312305545714
minicoli__minE_osm__2,-6.360198136633639,2.446919665523703,0.7349636459247133,0.5658446295801518,2.3386456436416143
minicoli__minE_ph5__1,-7.311529078178608,1.3811805825453227,0.7328622118092172,0.6501761031624761,1.884152701106245
minicoli__minE_ph5__2,-7.079966519066548,1.015560642516936,0.707622441760968,0.6347492200625684,1.9680507416540536
minicoli__minE-pyr__1,-2.7982793193127384,3.0194500152749866,0.6133835412796902,0.9884421842001724,2.931808820724409
minicoli__minE-pyr__2,-2.46138944543572,2.1114272509930245,0.9374454983481676,0.5805078277861995,2.8972282210097404
minicoli__minE_sorb__1,-4.007858271731789,2.3100721415287615,-0.19658733038822795,0.6284983244472482,1.6773541227665802
minicoli__minE_sorb__2,-4.007385724429056,2.031444214751459,-0.29691862502898125,0.6064916202251851,1.7518142709873885
minicoli__minE_urid__1,-5.863882963240038,1.601414766479655,-0.07864132959187486,0.4108001218596762,1.5703155981964176
minicoli__minE_urid__2,-6.351377549303248,1.4356391696688098,-0.10878923115079964,0.34830946039232913,1.6154266407361284
minicoli__W3110_cyt__1,-2.58364179357429,2.6915056488143936,-0.8601499248927214,-0.2741512513245965,0.12325819946760852
minicoli__W3110_cyt__2,-3.3533180776234004,2.6878420385091233,-0.8088982172690509,-0.2471138346472994,0.0059711742870032225
minicoli__W3110_glc__1,-4.93050805181086,0.8075895355829631,-1.0246426154404595,-0.3286400323548726,0.2700132570264753
minicoli__W3110_glc__2,-4.975076767169059,0.8636411352819731,-1.3854838330460364,-0.4080395046534289,-0.5812186602736737
minicoli__W3110_glyc__1,-2.5982891217333663,2.2455230387332765,-0.351029328881868,0.1888029313895725,0.8090376430280166
minicoli__W3110_glyc__2,-2.361699083445819,2.2773780844810245,-0.23177799870042734,0.16079573130215685,0.7910440460921961
minicoli__W3110_Fe_starve__1,-5.371679229144714,2.3104178377562987,0.28370785962880785,-0.39335282894219503,1.6989394492472325
minicoli__W3110_Fe_starve__2,-5.438199196557179,1.7816883377603323,0.31527389370430736,-0.3767980913136952,1.3963751613322106
minicoli__W3110_LB__1,-1.0996282511552165,2.049476952237409,0.5775009317892001,0.4782054662101167,-0.9371382301335772
minicoli__W3110_LB__2,-0.8981417669940854,2.1247086259108423,0.6723156526452883,0.4998332578699021,-0.8302557413004763
minicoli__W3110_N_starve__1,-6.567486715563188,2.012994273944897,-0.11016231917184703,-0.3672969470778735,0.3899165046438391
minicoli__W3110_N_starve__2,-6.558608070766962,2.0832474382238635,0.02476291224852112,-0.17080551194691118,0.4936849359911442
minicoli__W3110_osm__1,-3.3035961367097237,1.0858576909563835,-0.3641178132164038,0.18475333822734186,0.262185513399519
minicoli__W3110_osm__2,-3.123288174210052,0.900918171798362,-0.6666517247056918,0.21075048409365135,0.21488083625218835
minicoli__W3110_ph5__1,-3.1306206529847755,1.6865798592355423,-0.3798455275824013,-0.0020982938586069366,0.2209019410416193
minicoli__W3110_ph5__2,-4.322373049093303,1.730577643731387,-0.44731160836381,0.06374104599613695,0.32030156481283
minicoli__W3110_pyr__1,-2.512219576491282,0.660685996748152,-0.532971417451833,0.6437353797175921,0.7432817959826554
minicoli__W3110_pyr__2,-1.804281575066816,0.852308320495061,0.01095041867893798,0.8084862253725884,0.8999659399959103
minicoli__W3110_sorb__1,-3.633763137150401,1.4127592799382205,-1.5210887198923193,-0.3697472429572191,0.2079504262772538
minicoli__W3110_sorb__2,-3.859548156037544,1.2621323082106803,-1.6783417807501468,-0.2282472383218792,0.31686818839891195
minicoli__W3110_urid__1,-4.443563484434435,1.0907279209507053,-0.33003878698727185,-0.14597371871249898,1.4819174580875174
minicoli__W3110_urid__2,-4.979090403746176,1.1785297877688885,-0.1950189865482228,0.0011588474703554395,1.4275684727315134
minicoli__W3110_WT_glc__1,-2.513077398017776,1.5151021984161286,-0.4845294062013323,-0.05853650097271945,0.06349504959406715
minicoli__W3110_WT_glc__2,-3.159970278042476,1.466793044626706,-0.7102267067807029,-0.2736059720925805,-0.018571397773699868
minicoli__W3110_WT_osm__1,-2.904877418656785,1.2788008192015778,-0.8914813895419886,-0.4068572548991813,0.7008213280280398
minicoli__W3110_WT_osm__2,-1.857130588823511,1.2561524002904445,-0.4528747245281588,-0.26682409365055193,0.6649093091669993
eep__BOP27__1,-0.0874776767097066,-0.5049496330486392,-0.11021126535535596,0.09382866102208354,0.3785155052329952
eep__BOP27__2,-0.2263207285706546,-0.2852130747409256,-0.16959844170758842,0.13043922998821067,0.4468185138055922
eep__BOP1000__1,-2.80888911057052,-0.8757021707034696,0.391884864427273,0.7723290743721964,1.4713367957262875
eep__BOP1000__2,-2.021060215502185,-0.8179333504057964,0.32025695287829503,0.49579595280529,0.989478177813707
eep__BOP27_ndh-cydB-appC__1,-2.4405204200996304,-0.33120604307100004,0.7109680662555702,0.7178399562547568,2.317421372868964
eep__BOP27_ndh-cydB-appC__2,-2.7955810712124243,-0.4065419044604517,0.8303445543893391,0.7133880226929996,2.2978148291494165
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-4.922068914003319,0.1581192509536482,-0.5035419291763068,-0.5253466876128723,1.7404413409646615
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-2.8061807978462228,2.150185166729675,-0.4333043672270742,-0.2758437215494869,1.9351072452060036
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-6.101656131328843,-1.0777572638795931,0.25653389790606074,0.028680680978968812,2.5253682010992518
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-6.224375383596445,0.3626784961906919,0.15768582491778016,0.12755066767542012,2.647597469113588
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-3.267047157466437,0.5619252197186562,0.568818562648004,0.3217998396952169,2.1382915243849805
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-3.0009921375467843,1.2552315932375615,0.7851643491561991,0.7396323977227315,2.302840250647522
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-2.3022609284818887,-0.5259573686572758,-0.022184310897349846,0.3720932222038407,1.2291766273749314
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-1.1850033519139789,-0.0445599210380081,-0.03161186574028463,0.6134547669373926,1.1154304360841178
eep__BOP27_nuoB-cydB-appC__1,-3.798755857713279,-0.23406195767290686,1.5185124350514236,0.4882750943039085,2.6120280480094142
eep__BOP27_nuoB-cydB-appC__2,-6.628371611762158,-0.3987472638525413,1.2239552056271057,0.11815421918128875,2.8389862002440442
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-2.615698601362153,2.172254844706468,0.6547540508342022,-0.21372449261360948,2.5713677903114256
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-3.211562420135573,1.616679188235442,0.8845245598593028,-0.06724694596392844,2.629641368887663
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-0.2947897902408298,2.883246433885281,1.0511215316146725,0.08839676249674255,2.8441061490184403
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,1.0533009085087763,3.021595828541332,0.8867301661111862,0.15877789631800887,2.7650993114923565
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-2.7941056601351693,2.2587454882504656,-0.04379233126166504,-0.17916595071337582,2.7681233846049533
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-3.4277498270777875,1.7400410038246488,0.14662508788634376,-0.09374282793228694,2.696933587596904
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-2.1263973334414232,2.22363976161723,0.39532700947366173,-0.21533576919100209,3.139938211880993
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-1.6779668808729065,2.271080816979449,0.3940593729748549,-0.22582268173968426,3.0489188019087496
eep__BOP27_ndh-cyoB__1,-2.607663008321546,0.25310674376947784,0.2717282052678023,0.3901020806678357,0.4713222993156485
eep__BOP27_ndh-cyoB__2,-3.6508156926142687,-0.02794656533095985,0.3228080034791292,0.4659621036932382,0.6414976083950954
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-4.935349901025409,0.29271835675931257,0.19258428981090248,-0.3892631557815793,1.3064189212051218
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-4.974692146153444,0.5392934917832282,0.3623324115084143,-0.3696585111725295,1.4710138735412404
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-6.504839492097891,-0.9207403226407308,0.5513893970122776,-0.0005791883812236165,1.9440938880222396
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-6.990586481609268,0.3441296414129265,0.7980808808226865,0.02281436954393712,1.9537762827496543
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-6.57568687300104,-0.33114882878558216,0.6307085538577155,0.2178899696497876,1.8482258720267242
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-7.976838313450744,-1.071541099424019,0.8144413797586649,0.20618357401769136,2.161721485284525
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-7.690492757717915,-0.13918755585473352,0.6168853150619773,0.22911237248339056,2.088803788076463
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-7.813360770352472,0.2374115891819919,0.6346711634247671,0.3309433360820844,2.0948225168571035
eep__BOP27_nuoB-cyoB__1,-1.7487040116971293,-0.04673780558060692,0.20417951756160055,0.3184592194490801,0.06446336749440462
eep__BOP27_nuoB-cyoB__2,-3.118956863094756,0.2442315388485996,0.2532235677077228,0.4559210903879496,0.32339708438465564
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-3.0836396318853527,-0.945606046923583,1.2534698469034966,0.7765435519830799,2.185858189263829
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-3.0572684543645745,-0.3831256700483321,1.2941753419452695,0.59322303693056,2.0285166076762007
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-2.692147588171549,-0.2944035195892565,1.2565391041480043,0.9087634004837568,1.7344872690172206
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-2.9501224529806915,-0.09684620567263558,1.1550049249889822,0.8216013681301941,1.9433374502320573
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-2.5600588743907475,0.4709961805895864,1.027331809189052,0.4719138623499397,1.649611684883595
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-2.548908565448384,0.6042038858249956,0.7479703818416681,0.5587931596523799,1.5503142048203349
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-2.9717438406561167,-0.17664467100161252,1.087557142035437,0.6343408622266598,1.727164699102751
