,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
17,Life Cycle__G180,17.490183345966667,1.434850700583153,3.0,52.0,17.2103302119,53.0,19.0443440522,54.0,16.2158757738,,,,,,,,,,
18,Stress Time Course__C30,4.917339838649999,0.27447100637944244,2.0,55.0,5.1114201485,56.0,4.7232595288,,,,,,,,,,,,
19,Stress Time Course__C90,2.41620015155,1.199589535298516,2.0,57.0,3.2644380466,58.0,1.5679622565,,,,,,,,,,,,
20,Biofilm__BI,-0.3086403393,0.12062493921621395,2.0,59.0,-0.3939350518,60.0,-0.2233456268,,,,,,,,,,,,
21,Biofilm__BC,-5.7727356488999995,1.2769947024503494,4.0,61.0,-6.9043468504,62.0,-6.5236526269,63.0,-4.0327945225,64.0,-5.6301485958,,,,,,,,
22,Biofilm__Sw,-13.60633224665,1.813590337654646,2.0,65.0,-14.8887342727,66.0,-12.3239302206,,,,,,,,,,,,
23,Life Cycle__BT,-3.6894123275000004,0.29340190763248614,2.0,67.0,-3.481945849,68.0,-3.896878806,,,,,,,,,,,,
24,Life Cycle__B36,-9.79286076995,0.9806518578232417,2.0,69.0,-10.4862863486,70.0,-9.0994351913,,,,,,,,,,,,
25,Life Cycle__B60,-9.865603623550001,1.2288247650403534,2.0,71.0,-10.7345139478,72.0,-8.9966932993,,,,,,,,,,,,
26,M9__M9exp,0.0,1.0064148372633575,3.0,73.0,-0.6941674784,74.0,-0.4600528407,75.0,1.1542203191,,,,,,,,,,
27,M9__M9tran,-0.16855732903333334,0.5362959459667604,3.0,76.0,0.1683176813,77.0,0.1130049016,78.0,-0.7869945700000001,,,,,,,,,,
28,M9__M9stat,-3.0249588152999998,1.2140688943912674,3.0,79.0,-1.6242139637,80.0,-3.7743075197,81.0,-3.6763549625,,,,,,,,,,
29,Supplement__M+G,1.3569088649,2.222639463970722,3.0,82.0,3.9121680512,83.0,0.286918514,84.0,-0.1283599705,,,,,,,,,,
30,Supplement__Glu,5.475046097466667,2.152185100056562,3.0,85.0,3.9434217379,86.0,7.93570217,87.0,4.5460143845,,,,,,,,,,
31,Supplement__Fru,4.3077345437,4.625837023590325,3.0,88.0,9.640541241,89.0,1.3781815879,90.0,1.9044808022000002,,,,,,,,,,
32,Supplement__Mal,0.8764168492666666,0.8626796616738794,3.0,91.0,-0.0247427061,92.0,1.6946238709,93.0,0.9593693830000001,,,,,,,,,,
33,Supplement__G+S,-0.9766077290999999,0.6381576237223968,2.0,94.0,-1.4278533123,95.0,-0.5253621459,,,,,,,,,,,,
34,Supplement__Pyr,5.2424888505,2.3486974249353443,3.0,96.0,7.9347583302,97.0,4.1794501728,98.0,3.6132580485,,,,,,,,,,
35,Supplement__Gly,1.5956434249333336,1.3539485511290832,3.0,99.0,0.4798603469,100.0,3.1019271672,101.0,1.2051427607,,,,,,,,,,
36,Supplement__Glucon,4.8507055713,2.6747953519681027,3.0,102.0,5.2930244452,103.0,7.2767702815,104.0,1.9823219872000002,,,,,,,,,,
37,Stressors__aero,-2.369178342466667,0.7940807848315201,3.0,105.0,-2.4988994715,106.0,-1.5182238813,107.0,-3.0904116746,,,,,,,,,,
38,Stressors__nit,-5.5428530913,0.3529207605964777,3.0,108.0,-5.5340632631,109.0,-5.194409349,110.0,-5.9000866618,,,,,,,,,,
39,Stressors__ferm,-4.730018645933334,2.469810360374639,3.0,111.0,-2.3617780784,112.0,-4.538079092,113.0,-7.2901987674,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,-1.6098043095999999,,1.0,114.0,-1.6098043095999999,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-4.9354857313,,1.0,115.0,-4.9354857313,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-5.4318877598,,1.0,116.0,-5.4318877598,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-5.4015986558,,1.0,117.0,-5.4015986558,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,-6.4869645919,,1.0,118.0,-6.4869645919,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,-6.9231431558,,1.0,119.0,-6.9231431558,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-8.3053198613,,1.0,120.0,-8.3053198613,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-7.3010675405,,1.0,121.0,-7.3010675405,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,-3.8353210624000003,,1.0,122.0,-3.8353210624000003,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-1.1948615725,,1.0,123.0,-1.1948615725,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,-0.5767919441,,1.0,124.0,-0.5767919441,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-0.3597865214,,1.0,125.0,-0.3597865214,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-1.6275684056,,1.0,126.0,-1.6275684056,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-1.9924874295000001,,1.0,127.0,-1.9924874295000001,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-2.1620042846,,1.0,128.0,-2.1620042846,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-2.5901837031,,1.0,129.0,-2.5901837031,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-1.6005314618000002,,1.0,130.0,-1.6005314618000002,,,,,,,,,,,,,,
57,Stressors__HPh,-0.17586510923333334,0.6121084753515419,3.0,131.0,0.4363051314,132.0,-0.7879118006,133.0,-0.1759886585,,,,,,,,,,
58,Stressors__LPh,1.1269988554666666,0.7445183474400623,3.0,134.0,1.8457103862,135.0,0.35911173100000005,136.0,1.1761744492,,,,,,,,,,
59,Stressors__LPhT,-5.5961903670333335,1.2487708918932174,3.0,137.0,-4.1570283378,138.0,-6.2380653288,139.0,-6.3934774345,,,,,,,,,,
60,Stressors__SMMPr,-4.5389862587,0.35671060654118886,3.0,140.0,-4.4417806406,141.0,-4.9342239732,142.0,-4.2409541622999996,,,,,,,,,,
61,Stressors__HiTm,-1.8693516756666666,1.7864415544845778,3.0,143.0,-3.7705953834,144.0,-0.22567304170000002,145.0,-1.6117866019,,,,,,,,,,
62,Stressors__LoTm,-6.0041539691,0.6537908205316261,3.0,146.0,-6.0674739199,147.0,-6.6239810426,148.0,-5.3210069448,,,,,,,,,,
63,Stressors__HiOs,-3.9529087120000006,0.228147380519085,3.0,149.0,-4.0404515155,150.0,-3.6939550145,151.0,-4.124319606,,,,,,,,,,
64,Stressors__BMM,8.421297667333334,0.4157867628737135,3.0,152.0,8.4568230548,153.0,8.818181922600001,154.0,7.9888880246,,,,,,,,,,
65,Stressors__Heat,22.67139236103333,0.25563174370241026,3.0,155.0,22.9465880465,156.0,22.4413386401,157.0,22.6262503965,,,,,,,,,,
66,Stressors__Cold,-5.5620124932,2.3170084146753327,3.0,158.0,-8.1086613666,159.0,-4.9989433841,160.0,-3.5784327289,,,,,,,,,,
67,Stressors__Etha,-6.812735133533334,1.4284594040904925,3.0,161.0,-8.4576806461,162.0,-5.8848490733,163.0,-6.0956756812,,,,,,,,,,
68,Stress Time Course__SMM,0.2823683909666667,0.38533729602940703,3.0,164.0,0.2174535018,165.0,-0.0663885065,166.0,0.6960401776,,,,,,,,,,
69,Stress Time Course__Salt,-11.5822031343,0.3594293021694572,3.0,167.0,-11.9901547532,168.0,-11.444341096,169.0,-11.3121135537,,,,,,,,,,
70,Stress Time Course__Mt0,3.3581150619499995,1.5135631497608966,2.0,170.0,2.287864295,171.0,4.4283658289,,,,,,,,,,,,
71,Stress Time Course__M0t45,-0.6603069144666667,0.8778293750695229,3.0,172.0,-1.1381111956,173.0,0.3527797735,174.0,-1.1955893213,,,,,,,,,,
72,Stress Time Course__M0t90,-2.927687157,1.7250069730695707,3.0,175.0,-1.1399699189,176.0,-4.5822686984,177.0,-3.0608228537,,,,,,,,,,
73,Stress Time Course__M40t45,-0.36131265853333333,1.4625357357438913,3.0,178.0,-0.6164444648,179.0,1.2120027386,180.0,-1.6794962494,,,,,,,,,,
74,Stress Time Course__M40t90,-3.2750875651999998,1.043965569377231,3.0,181.0,-2.2033198746,182.0,-4.2888308282,183.0,-3.3331119928,,,,,,,,,,
75,Stress Time Course__dia0,1.9381774639666667,0.6457768789956855,3.0,184.0,2.0577791283,185.0,2.5157927901,186.0,1.2409604735,,,,,,,,,,
76,Stress Time Course__dia5,0.4815922554333332,1.975697613647268,3.0,187.0,2.6196152878,188.0,0.1018007298,189.0,-1.2766392513,,,,,,,,,,
77,Stress Time Course__dia15,-2.0909671378333337,1.3520465324742124,3.0,190.0,-2.3809194885,191.0,-3.2745147868,192.0,-0.6174671382,,,,,,,,,,
78,Stressors__Diami,3.9178429876333336,0.7518131284043111,3.0,193.0,3.8154070703,194.0,4.7156218227,195.0,3.2225000699,,,,,,,,,,
79,Stressors__Paraq,1.2279829736333332,0.6005231581320892,3.0,196.0,1.0194732988,197.0,1.9049688562,198.0,0.7595067659,,,,,,,,,,
80,Stressors__H2O2,-0.20271179036666667,0.3566465134918317,3.0,199.0,0.2072782758,200.0,-0.44129022440000004,201.0,-0.3741234225,,,,,,,,,,
81,Stressors__Oxctl,2.6876403512333336,0.43517494592464107,3.0,202.0,3.1268216944000002,203.0,2.2565856297,204.0,2.6795137296,,,,,,,,,,
82,Carbon Transition__GM-0.1,9.595184816533335,2.421338095492931,3.0,205.0,6.8016433867,215.0,11.0918198521,225.0,10.8920912108,,,,,,,,,,
83,Carbon Transition__GM-0.2,9.654800055199999,2.6583157281906162,3.0,206.0,6.6109078715,216.0,10.8336968922,226.0,11.5197954019,,,,,,,,,,
84,Carbon Transition__GM+5,6.0194016027,1.9547136973866517,3.0,207.0,3.9548389442,217.0,6.2616883683,227.0,7.8416774956,,,,,,,,,,
85,Carbon Transition__GM+15,3.173037614933333,1.8780020872970846,3.0,208.0,1.1501630649,219.0,3.5078097172,229.0,4.8611400627,,,,,,,,,,
86,Carbon Transition__GM+25,3.4690319989000002,1.0714724248185157,3.0,209.0,2.2461149699,220.0,4.2429977818,230.0,3.9179832450000003,,,,,,,,,,
87,Carbon Transition__GM+45,0.9644989193,1.155683539108457,3.0,210.0,-0.1428040747,221.0,0.8731585542,231.0,2.1631422784,,,,,,,,,,
88,Carbon Transition__GM+60,1.3177161557666668,1.2422142724642442,3.0,211.0,0.1494834489,222.0,1.1810547656,232.0,2.6226102528,,,,,,,,,,
89,Carbon Transition__GM+90,2.044480786633333,2.048022135713098,3.0,212.0,-0.3064879024,223.0,3.4415601125,233.0,2.9983701498,,,,,,,,,,
90,Carbon Transition__GM+120,2.64016294265,1.9789666815270277,2.0,213.0,1.2408221824,234.0,4.0395037029,,,,,,,,,,,,
91,Carbon Transition__GM+150,-0.12038549260000002,1.5358227081809768,3.0,214.0,0.3472546651,224.0,-1.8356696794,235.0,1.1272585365,,,,,,,,,,
92,Carbon Transition__GM+10,5.6078635939999995,0.9918022416970458,2.0,218.0,4.9065535033,228.0,6.3091736847,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,1.7344132866333333,1.2833146733704894,3.0,236.0,1.5475523161,244.0,0.5547731595000001,254.0,3.1009143843,,,,,,,,,,
94,Carbon Transition__MG+5,2.5004106127,1.7661903254242122,3.0,237.0,1.971792229,246.0,1.0588914958,256.0,4.4705481133,,,,,,,,,,
95,Carbon Transition__MG+10,0.6683275251,0.3877308616738165,3.0,238.0,1.019820593,247.0,0.7327365418,257.0,0.2524254405,,,,,,,,,,
96,Carbon Transition__MG+15,1.5814898898666667,0.39036070118703453,3.0,239.0,1.3299133255,248.0,1.3833747895,258.0,2.0311815546,,,,,,,,,,
97,Carbon Transition__MG+25,1.6069779487666667,1.1185051448006036,3.0,240.0,1.380049087,249.0,0.6193378307,259.0,2.8215469286,,,,,,,,,,
98,Carbon Transition__MG+45,2.7207642325666668,1.5565721864016617,3.0,241.0,3.5139395168,250.0,0.9273689094,260.0,3.7209842715,,,,,,,,,,
99,Carbon Transition__MG+120,2.5485653592333333,0.3239942885001233,3.0,242.0,2.5328493071000002,253.0,2.2327151011,263.0,2.8801316695,,,,,,,,,,
100,Carbon Transition__MG+150,1.2655234480500002,0.15161205478768733,2.0,243.0,1.158317536,264.0,1.3727293601000001,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,2.25773040245,1.0613348337441706,2.0,245.0,1.5072533444,255.0,3.0082074605,,,,,,,,,,,,
102,Carbon Transition__MG+60,1.90300225675,0.5794932853881045,2.0,251.0,1.493238625,261.0,2.3127658885,,,,,,,,,,,,
103,Carbon Transition__MG+90,1.7595296921,0.8091467782841919,2.0,252.0,1.1873765182,262.0,2.331682866,,,,,,,,,,,,
