,regulator_locus,gene_id,regulator_new,gene_id_new,source,regulator
168,ykkC-yxkD,PSPTO_4242,ykkC-yxkD,PSPTO_RS21975,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,ykkC-yxkD
169,ykkC-yxkD,PSPTO_4243,ykkC-yxkD,PSPTO_RS21980,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,ykkC-yxkD
170,ykkC-yxkD,PSPTO_4244,ykkC-yxkD,PSPTO_RS21985,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,ykkC-yxkD
171,S15,PSPTO_4487,S15,PSPTO_RS23235,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,S15
172,Cobalamin,PSPTO_3256,Cobalamin,PSPTO_RS16855,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
173,Cobalamin,PSPTO_3257,Cobalamin,PSPTO_RS16860,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
174,Cobalamin,PSPTO_3258,Cobalamin,PSPTO_RS16865,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
175,Cobalamin,PSPTO_1708,Cobalamin,PSPTO_RS08930,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
176,Cobalamin,PSPTO_1709,Cobalamin,PSPTO_RS08935,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
177,Cobalamin,PSPTO_1710,Cobalamin,PSPTO_RS08940,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
178,Cobalamin,PSPTO_1711,Cobalamin,PSPTO_RS08945,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
179,Cobalamin,PSPTO_1712,Cobalamin,PSPTO_RS08950,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
180,Cobalamin,PSPTO_1713,Cobalamin,PSPTO_RS08955,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
181,Cobalamin,PSPTO_1714,Cobalamin,PSPTO_RS08960,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
182,Cobalamin,PSPTO_1715,Cobalamin,PSPTO_RS08965,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
183,Cobalamin,PSPTO_1716,Cobalamin,PSPTO_RS08970,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
184,Cobalamin,PSPTO_1717,Cobalamin,PSPTO_RS08975,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
185,Cobalamin,PSPTO_3151,Cobalamin,PSPTO_RS16285,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
186,Cobalamin,PSPTO_3152,Cobalamin,PSPTO_RS16290,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
187,Cobalamin,PSPTO_3150,Cobalamin,PSPTO_RS16280,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
188,Cobalamin,PSPTO_3149,Cobalamin,PSPTO_RS16275,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
189,Cobalamin,PSPTO_3148,Cobalamin,PSPTO_RS16270,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
190,Cobalamin,PSPTO_3147,Cobalamin,PSPTO_RS16265,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,Cobalamin
191,FMN,PSPTO_1839,FMN,PSPTO_RS09580,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,FMN
192,PSPTO_3281,PSPTO_1906,PSPTO_RS16975,PSPTO_RS09920,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3281
193,PSPTO_3563,PSPTO_3565,PSPTO_RS18415,PSPTO_RS18425,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,GntR
194,PSPTO_3563,PSPTO_3564,PSPTO_RS18415,PSPTO_RS18420,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,GntR
195,PSPTO_3563,PSPTO_3563,PSPTO_RS18415,PSPTO_RS18415,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,GntR
196,PSPTO_0749,PSPTO_0752,PSPTO_RS03940,PSPTO_RS03955,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,CueR
197,PSPTO_0749,PSPTO_0750,PSPTO_RS03940,PSPTO_RS03945,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,CueR
198,PSPTO_0749,PSPTO_0749,PSPTO_RS03940,PSPTO_RS03940,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,CueR
199,PSPTO_5280,PSPTO_5279,PSPTO_RS27280,PSPTO_RS27275,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,CadR
200,PSPTO_0347,PSPTO_0347,PSPTO_RS01840,PSPTO_RS01840,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_0347
201,PSPTO_0485,PSPTO_0485,PSPTO_RS02530,PSPTO_RS02530,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_0485
202,PSPTO_0485,PSPTO_0486,PSPTO_RS02530,PSPTO_RS02535,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_0485
203,PSPTO_0485,PSPTO_0487,PSPTO_RS02530,PSPTO_RS02540,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_0485
204,PSPTO_0485,PSPTO_0488,PSPTO_RS02530,PSPTO_RS02545,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_0485
205,PSPTO_0485,PSPTO_0489,PSPTO_RS02530,PSPTO_RS02550,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_0485
206,PSPTO_0485,PSPTO_0490,PSPTO_RS02530,PSPTO_RS02555,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_0485
207,PSPTO_0884,PSPTO_0890,PSPTO_RS04685,PSPTO_RS04715,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_0884
208,PSPTO_0884,PSPTO_0889,PSPTO_RS04685,PSPTO_RS04710,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_0884
209,PSPTO_0884,PSPTO_0888,PSPTO_RS04685,PSPTO_RS04705,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_0884
210,PSPTO_0884,PSPTO_0887,PSPTO_RS04685,PSPTO_RS04700,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_0884
211,PSPTO_0884,PSPTO_0886,PSPTO_RS04685,PSPTO_RS04695,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_0884
212,PSPTO_0884,PSPTO_0885,PSPTO_RS04685,PSPTO_RS04690,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_0884
213,PSPTO_0884,PSPTO_0884,PSPTO_RS04685,PSPTO_RS04685,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_0884
214,PSPTO_1873,PSPTO_1873,PSPTO_RS09765,PSPTO_RS09765,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1873
215,PSPTO_1873,PSPTO_1874,PSPTO_RS09765,PSPTO_RS09770,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1873
216,PSPTO_5244,PSPTO_5244,PSPTO_RS27090,PSPTO_RS27090,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_5244
217,PSPTO_5244,PSPTO_5245,PSPTO_RS27090,PSPTO_RS27095,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_5244
218,PSPTO_5244,PSPTO_5246,PSPTO_RS27090,PSPTO_RS27100,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_5244
219,PSPTO_5244,PSPTO_5247,PSPTO_RS27090,PSPTO_RS27105,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_5244
220,PSPTO_5244,PSPTO_5248,PSPTO_RS27090,PSPTO_RS27110,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_5244
221,PSPTO_1352,PSPTO_1361,PSPTO_RS07110,PSPTO_RS07155,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1352
222,PSPTO_1352,PSPTO_1360,PSPTO_RS07110,PSPTO_RS07150,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1352
223,PSPTO_1352,PSPTO_1359,PSPTO_RS07110,PSPTO_RS07145,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1352
224,PSPTO_1352,PSPTO_1358,PSPTO_RS07110,PSPTO_RS07140,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1352
225,PSPTO_1352,PSPTO_1357,PSPTO_RS07110,PSPTO_RS07135,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1352
226,PSPTO_1352,PSPTO_1356,PSPTO_RS07110,PSPTO_RS07130,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1352
227,PSPTO_1352,PSPTO_1355,PSPTO_RS07110,PSPTO_RS07125,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1352
228,PSPTO_1352,PSPTO_1354,PSPTO_RS07110,PSPTO_RS07120,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1352
229,PSPTO_1352,PSPTO_1353,PSPTO_RS07110,PSPTO_RS07115,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1352
230,PSPTO_1352,PSPTO_1352,PSPTO_RS07110,PSPTO_RS07110,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1352
231,PSPTO_5027,PSPTO_5376,PSPTO_RS26000,PSPTO_RS27805,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_5027
232,PSPTO_5027,PSPTO_5377,PSPTO_RS26000,PSPTO_RS27810,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_5027
233,PSPTO_5027,PSPTO_5378,PSPTO_RS26000,PSPTO_RS27815,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_5027
234,PSPTO_5027,PSPTO_5379,PSPTO_RS26000,PSPTO_RS27820,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_5027
235,PSPTO_5027,PSPTO_5380,PSPTO_RS26000,PSPTO_RS27825,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_5027
236,PSPTO_5027,PSPTO_5381,PSPTO_RS26000,PSPTO_RS27830,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_5027
237,PSPTO_5027,PSPTO_5028,PSPTO_RS26000,PSPTO_RS26005,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_5027
238,PSPTOA0035,PSPTOB0042,PSPTO_RS29635,PSPTO_RS29280,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTOA0035
239,PSPTOA0035,PSPTOB0043,PSPTO_RS29635,PSPTO_RS29285,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTOA0035
240,PSPTOA0035,PSPTOA0036,PSPTO_RS29635,PSPTO_RS29640,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTOA0035
241,PSPTOA0035,PSPTOA0037,PSPTO_RS29635,PSPTO_RS29645,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTOA0035
242,PSPTOA0035,PSPTOA0035,PSPTO_RS29635,PSPTO_RS29635,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTOA0035
243,PSPTO_3664,PSPTO_3664,PSPTO_RS18955,PSPTO_RS18955,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3664
244,PSPTO_3664,PSPTO_3665,PSPTO_RS18955,PSPTO_RS18960,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3664
245,PSPTO_3664,PSPTO_3666,PSPTO_RS18955,PSPTO_RS18965,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3664
246,PSPTO_3664,PSPTO_3667,PSPTO_RS18955,PSPTO_RS18970,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3664
247,PSPTO_3664,PSPTO_3668,PSPTO_RS18955,PSPTO_RS18975,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3664
248,PSPTO_3664,PSPTO_3669,PSPTO_RS18955,PSPTO_RS18980,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3664
249,PSPTO_3664,PSPTO_3670,PSPTO_RS18955,PSPTO_RS18985,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3664
250,PSPTO_4180,PSPTO_2732,PSPTO_RS21670,PSPTO_RS14125,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,MetR
251,PSPTO_4180,PSPTO_4180,PSPTO_RS21670,PSPTO_RS21670,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,MetR
252,PSPTO_4180,PSPTO_4179,PSPTO_RS21670,PSPTO_RS21665,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,MetR
253,PSPTO_1280,PSPTO_1277,PSPTO_RS06760,PSPTO_RS06740,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1280
254,PSPTO_1280,PSPTO_1276,PSPTO_RS06760,PSPTO_RS06735,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1280
255,PSPTO_1280,PSPTO_1275,PSPTO_RS06760,PSPTO_RS06730,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1280
256,PSPTO_3552,PSPTO_3552,PSPTO_RS18365,PSPTO_RS18365,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3552
257,PSPTO_3552,PSPTO_3554,PSPTO_RS18365,PSPTO_RS18375,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3552
258,PSPTO_3552,PSPTO_3553,PSPTO_RS18365,PSPTO_RS18370,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3552
259,PSPTO_3552,PSPTO_3551,PSPTO_RS18365,PSPTO_RS18360,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3552
260,PSPTO_3552,PSPTO_3550,PSPTO_RS18365,PSPTO_RS18355,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3552
261,PSPTO_0096,PSPTO_0097,PSPTO_RS00525,PSPTO_RS00530,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_0096
262,PSPTO_3283,PSPTO_3323,PSPTO_RS16985,PSPTO_RS17185,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3283
263,PSPTO_3283,PSPTO_4549,PSPTO_RS16985,PSPTO_RS23550,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3283
264,PSPTO_3283,PSPTO_4548,PSPTO_RS16985,PSPTO_RS23545,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3283
265,PSPTO_3283,PSPTO_4547,PSPTO_RS16985,PSPTO_RS23540,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3283
266,PSPTO_3283,PSPTO_5219,PSPTO_RS16985,PSPTO_RS26970,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3283
267,PSPTO_3283,PSPTO_1053,PSPTO_RS16985,PSPTO_RS05550,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3283
268,PSPTO_3283,PSPTO_1052,PSPTO_RS16985,PSPTO_RS05545,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3283
269,PSPTO_3283,PSPTO_1051,PSPTO_RS16985,PSPTO_RS05540,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3283
270,PSPTO_3283,PSPTO_1050,PSPTO_RS16985,PSPTO_RS05535,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3283
271,PSPTO_3283,PSPTO_1049,PSPTO_RS16985,PSPTO_RS05530,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3283
272,PSPTO_3283,PSPTO_1048,PSPTO_RS16985,PSPTO_RS05525,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3283
273,PSPTO_3283,PSPTO_1047,PSPTO_RS16985,PSPTO_RS05520,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_3283
274,PSPTO_1122,PSPTO_1126,PSPTO_RS05935,PSPTO_RS05950,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
275,PSPTO_1122,PSPTO_1125,PSPTO_RS05935,PSPTO_RS05945,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
276,PSPTO_1122,PSPTO_1127,PSPTO_RS05935,PSPTO_RS05955,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
277,PSPTO_1122,PSPTO_1128,PSPTO_RS05935,PSPTO_RS05960,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
278,PSPTO_1122,PSPTO_1183,PSPTO_RS05935,PSPTO_RS06255,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
279,PSPTO_1122,PSPTO_1182,PSPTO_RS05935,PSPTO_RS06250,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
280,PSPTO_1122,PSPTO_1181,PSPTO_RS05935,PSPTO_RS06245,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
281,PSPTO_1122,PSPTO_1180,PSPTO_RS05935,PSPTO_RS06240,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
282,PSPTO_1122,PSPTO_1179,PSPTO_RS05935,PSPTO_RS06235,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
283,PSPTO_1122,PSPTO_3689,PSPTO_RS05935,PSPTO_RS19075,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
284,PSPTO_1122,PSPTO_1123,PSPTO_RS05935,PSPTO_RS05940,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
285,PSPTO_1122,PSPTO_1122,PSPTO_RS05935,PSPTO_RS05935,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
286,PSPTO_1122,PSPTO_1121,PSPTO_RS05935,PSPTO_RS05930,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
287,PSPTO_1122,PSPTO_1120,PSPTO_RS05935,PSPTO_RS05925,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
288,PSPTO_1122,PSPTO_1119,PSPTO_RS05935,PSPTO_RS05920,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
289,PSPTO_1122,PSPTO_1118,PSPTO_RS05935,PSPTO_RS05915,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
290,PSPTO_1122,PSPTO_1117,PSPTO_RS05935,PSPTO_RS05910,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
291,PSPTO_1122,PSPTO_1116,PSPTO_RS05935,PSPTO_RS05905,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
292,PSPTO_1122,PSPTO_1115,PSPTO_RS05935,PSPTO_RS05900,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_1122
293,PSPTO_5504,PSPTO_5505,PSPTO_RS28520,PSPTO_RS28525,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_5504
294,PSPTO_5504,PSPTO_5506,PSPTO_RS28520,PSPTO_RS28530,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_5504
295,PSPTO_5504,PSPTO_5507,PSPTO_RS28520,PSPTO_RS28535,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,PSPTO_5504
296,PSPTO_2792,PSPTO_2792,PSPTO_RS14420,PSPTO_RS14420,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,LexA
297,PSPTO_2792,PSPTO_2793,PSPTO_RS14420,PSPTO_RS14425,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,LexA
298,PSPTO_2792,PSPTO_2794,PSPTO_RS14420,PSPTO_RS14430,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,LexA
299,PSPTO_2792,PSPTO_2795,PSPTO_RS14420,PSPTO_RS14435,RegPrecise; https://regprecise.lbl.gov/genome.jsp?genome_id=270,LexA
300,PSPTO_2133,PSPTO_0753,,,PMID:18363796,PvdS
301,PSPTO_2133,PSPTO_3290,,,PMID:18363796,PvdS
302,PSPTO_2133,PSPTO_2982,,,PMID:18363796,PvdS
303,PSPTO_2133,PSPTO_4923,,,PMID:18363796,PvdS
304,PSPTO_2133,PSPTO_2136,,,PMID:18363796,PvdS
305,PSPTO_2133,PSPTO_2151,,,PMID:18363796,PvdS
306,PSPTO_2133,PSPTO_2134,,,PMID:18363796,PvdS
307,PSPTO_2133,PSPTO_2137,,,PMID:18363796,PvdS
308,PSPTO_2133,PSPTO_2161,,,PMID:18363796,PvdS
309,PSPTO_2133,PSPTO_5624,,,PMID:18363796,PvdS
310,PSPTO_2133,PSPTO_2146,,,PMID:18363796,PvdS
311,PSPTO_2133,PSPTO_2147,,,PMID:18363796,PvdS
312,PSPTO_2133,PSPTO_2156,,,PMID:18363796,PvdS
313,PSPTO_2133,PSPTO_2160,,,PMID:18363796,PvdS
314,PSPTO_2133,PSPTO_2145,,,PMID:18363796,PvdS
315,PSPTO_2133,PSPTO_2152,,,PMID:18363796,PvdS
316,PSPTO_2133,PSPTO_2149,,,PMID:18363796,PvdS
317,PSPTO_4224,PSPTO_1417,,,PMID:27325679,AlgU
318,PSPTO_4224,PSPTO_2207,,,PMID:27325679,AlgU
319,PSPTO_4224,PSPTO_0156,,,PMID:27325679,AlgU
320,PSPTO_4224,PSPTO_4586,,,PMID:27325679,AlgU
321,PSPTO_4224,PSPTO_4143,,,PMID:27325679,AlgU
322,PSPTO_4224,PSPTO_0374,,,PMID:27325679,AlgU
323,PSPTO_4224,PSPTO_0676,,,PMID:27325679,AlgU
324,PSPTO_4224,PSPTO_1910,,,PMID:27325679,AlgU
325,PSPTO_4224,PSPTO_0152,,,PMID:27325679,AlgU
326,PSPTO_4224,PSPTO_0333,,,PMID:27325679,AlgU
327,PSPTO_4224,PSPTO_1485,,,PMID:27325679,AlgU
328,PSPTO_4224,PSPTO_0304,,,PMID:27325679,AlgU
329,PSPTO_4224,PSPTO_4237,,,PMID:27325679,AlgU
330,PSPTO_4224,PSPTO_0318,,,PMID:27325679,AlgU
331,PSPTO_4224,PSPTO_1491,,,PMID:27325679,AlgU
332,PSPTO_4224,PSPTO_5408,,,PMID:27325679,AlgU
333,PSPTO_4224,PSPTO_5169,,,PMID:27325679,AlgU
334,PSPTO_4224,PSPTO_4772,,,PMID:27325679,AlgU
335,PSPTO_4224,PSPTO_1739,,,PMID:27325679,AlgU
336,PSPTO_4224,PSPTO_4843,,,PMID:27325679,AlgU
337,PSPTO_4224,PSPTO_5502,,,PMID:27325679,AlgU
338,PSPTO_4224,PSPTO_0451,,,PMID:27325679,AlgU
339,PSPTO_4224,PSPTO_3700,,,PMID:27325679,AlgU
340,PSPTO_4224,PSPTO_0219,,,PMID:27325679,AlgU
341,PSPTO_4224,PSPTO_0675,,,PMID:27325679,AlgU
342,PSPTO_4224,PSPTO_3230,,,PMID:27325679,AlgU
343,PSPTO_4224,PSPTO_1196,,,PMID:27325679,AlgU
344,PSPTO_4224,PSPTO_2684,,,PMID:27325679,AlgU
345,PSPTO_4224,PSPTO_2350,,,PMID:27325679,AlgU
346,PSPTO_4224,PSPTO_3504,,,PMID:27325679,AlgU
347,PSPTO_4224,PSPTO_4546,,,PMID:27325679,AlgU
348,PSPTO_4224,PSPTO_2247,,,PMID:27325679,AlgU
349,PSPTO_4224,PSPTO_1164,,,PMID:27325679,AlgU
350,PSPTO_4224,PSPTO_1363,,,PMID:27325679,AlgU
351,PSPTO_4224,PSPTO_2659,,,PMID:27325679,AlgU
352,PSPTO_4224,PSPTO_3708,,,PMID:27325679,AlgU
353,PSPTO_4224,PSPTO_5165,,,PMID:27325679,AlgU
354,PSPTO_4224,PSPTO_1511,,,PMID:27325679,AlgU
355,PSPTO_4224,PSPTO_0127,,,PMID:27325679,AlgU
356,PSPTO_4224,PSPTO_1607,,,PMID:27325679,AlgU
357,PSPTO_4224,PSPTO_RS00465,,,PMID:27325679,AlgU
358,PSPTO_4224,PSPTO_4103,,,PMID:27325679,AlgU
359,PSPTO_4224,PSPTO_0155,,,PMID:27325679,AlgU
360,PSPTO_4224,PSPTO_1847,,,PMID:27325679,AlgU
361,PSPTO_4224,PSPTO_2790,,,PMID:27325679,AlgU
362,PSPTO_4224,PSPTO_RS18015,,,PMID:27325679,AlgU
363,PSPTO_4224,PSPTO_4293,,,PMID:27325679,AlgU
364,PSPTO_4224,PSPTO_1281,,,PMID:27325679,AlgU
365,PSPTO_4224,PSPTO_2124,,,PMID:27325679,AlgU
366,PSPTO_4224,PSPTO_4974,,,PMID:27325679,AlgU
367,PSPTO_4224,PSPTO_5226,,,PMID:27325679,AlgU
368,PSPTO_4224,PSPTO_3123,,,PMID:27325679,AlgU
369,PSPTO_4224,PSPTO_1379,,,PMID:27325679,AlgU
370,PSPTO_4224,PSPTO_1626,,,PMID:27325679,AlgU
371,PSPTO_4224,PSPTO_0556,,,PMID:27325679,AlgU
372,PSPTO_4224,PSPTO_5636,,,PMID:27325679,AlgU
373,PSPTO_4224,PSPTO_4381,,,PMID:27325679,AlgU
374,PSPTO_4224,PSPTO_2025,,,PMID:27325679,AlgU
375,PSPTO_4224,PSPTO_0472,,,PMID:27325679,AlgU
376,PSPTO_4224,PSPTO_0101,,,PMID:27325679,AlgU
377,PSPTO_4224,PSPTO_3890,,,PMID:27325679,AlgU
378,PSPTO_4224,PSPTO_1597,,,PMID:27325679,AlgU
379,PSPTO_4224,PSPTO_4379,,,PMID:27325679,AlgU
380,PSPTO_4224,PSPTO_1206,,,PMID:27325679,AlgU
