,A,Lrp,ihfB
pcoli__hsTPH_E2K__1,1.67871062212874,-0.4270458400000017,0.901946924999999
pcoli__hsTPH_E2K__2,2.0573441855265755,-0.5220974250000019,0.8548870149999992
pcoli__hsTPH_E2K_N91I_P99C__1,0.2081276056001783,-0.4767523360000006,0.2488908549999991
pcoli__hsTPH_E2K_N91I_P99C__2,0.6862194393268094,-0.5381758320000003,0.16713879499999962
pcoli__hsTPH_N158trunc__1,1.560721898542404,-0.5880510760000011,0.30525573499999936
pcoli__hsTPH_N158trunc__2,1.9139444323122,-0.6129090460000004,0.3628533449999996
pcoli__hsTPH_N174trunc__1,1.0319042024338874,-0.5731152080000008,0.9229170049999986
pcoli__hsTPH_N174trunc__2,1.0811148700969664,-0.6098408020000008,0.6854901049999995
pcoli__hsTPH_Ntermtrunc__1,4.652008024929733,-0.954095563000001,1.0945708049999985
pcoli__hsTPH_Ntermtrunc__2,4.935227095657507,-0.5558259460000006,1.3859715649999984
pcoli__hsTPH1__1,1.4248356556488937,-0.34490421000000104,0.8930052949999983
pcoli__hsTPH1__2,1.583657292989367,-0.4035485600000008,0.8963619449999989
pcoli__MBP__1,0.3972091909163051,-0.5392843690000007,0.10761562499999933
pcoli__MBP__2,0.434266214020768,-0.4920662540000009,0.8126329749999996
pcoli__msCOMT__1,0.74854420227615,-0.2965316000000016,0.14669211499999868
pcoli__msCOMT__2,0.4915782067968712,-0.2845450000000014,0.008338234999998306
pcoli__ocAANAT__1,0.6434769481263909,-0.5232177420000017,0.3438339049999985
pcoli__ocAANAT__2,0.6133489653290861,-0.5621982570000004,0.3139215049999997
pcoli__osTDC_K374H__1,4.894755323550967,-0.34018673000000105,1.2839606549999996
pcoli__osTDC_K374H__2,5.432637509578281,-0.4754112290000006,1.6466498449999991
pcoli__osTDC_K374L__1,0.3825684329509111,-0.4414924500000019,-0.002575395000000924
pcoli__osTDC_K374L__2,0.9908859899595076,-0.4402307500000013,0.044617884999999184
pcoli__osTDC_K374Q__1,1.8178225174308928,-0.4950973620000011,0.7409232449999994
pcoli__osTDC_K374Q__2,1.7180248996946474,-0.4923916070000018,0.7893113849999995
pcoli__osTDC_L360V__1,0.6843257504539566,-0.5312033890000016,0.21303473499999906
pcoli__osTDC_L360V__2,1.1529736980604115,-0.5590350760000007,0.28664729499999986
pcoli__pmTPH__1,-0.3124664754827863,-0.5999161960000006,-0.5422877960000019
pcoli__pmTPH__2,0.2558323810899378,-0.5530980920000008,-0.4181322750000014
pcoli__RFC__1,-0.1641565515462498,-0.6803729550000011,-0.04249276500000043
pcoli__RFC__2,-0.1413958617968983,-0.6808486470000013,-0.05563172500000135
pcoli__RFCctrl__1,2.655437081215639,-0.9557635550000008,1.2445997549999994
pcoli__RFCctrl__2,3.4005646426837326,-0.9120937140000008,1.1952123949999989
pcoli__RFCnopause__1,2.996069475668822,-1.098924585000001,1.277978395
pcoli__RFCnopause__2,3.0614720785383565,-1.2110802640000011,1.2688223649999983
pcoli__RFCpluspause__1,3.4186495465929583,-1.2057207220000006,0.7064890449999996
pcoli__RFCpluspause__2,2.874791526294493,-1.6362279470000018,0.7123646449999992
pcoli__rnCOMT_sol__1,3.1891376768765416,-0.8681744480000013,1.3218476649999982
pcoli__rnCOMT_sol__2,2.4345887916693965,-0.9357282760000007,1.3586548249999986
pcoli__rnPNMT__1,0.4440736303714729,-0.6529795800000021,-0.13856641500000144
pcoli__rnPNMT__2,0.5717024409695117,-0.6409626020000019,-0.2609108650000014
pcoli__rnTDC__1,1.1052277792472285,-0.4878796380000008,0.15724927499999986
pcoli__rnTDC__2,1.3438353413213002,-0.5394647230000018,0.24430457499999925
pcoli__rnTDC_trunc__1,0.0138018885409136,-0.5936338480000014,0.3536355549999985
pcoli__rnTDC_trunc__2,0.3968236342735556,-0.6303624420000009,0.3590969349999984
pcoli__saCOMT_T2A__1,0.0833892839253573,-0.27597319000000203,0.20285039499999868
pcoli__saCOMT_T2A__2,0.1148873340858005,-0.34418337000000143,0.17900243499999924
pcoli__sfCOMT__1,-0.4019370418870202,-0.6943444600000017,0.018296924999999572
pcoli__sfCOMT__2,-0.0494497814532283,-0.7511864660000018,-0.12660359500000062
pcoli__sgAANAT_D63G__1,-0.0256217194327517,-0.4276650400000008,0.21465630499999835
pcoli__sgAANAT_D63G__2,0.1589189491292003,-0.390694240000002,0.05664864499999923
pcoli__ssDDC__1,1.2152386228331986,-0.5710924020000014,0.5796203449999986
pcoli__ssDDC__2,1.5974877168021526,-0.4939765990000016,0.5482194249999992
pcoli__TP53B__1,0.3765401905797011,-0.5758819170000002,0.4796024049999996
pcoli__TP53B__2,0.5794177619579688,-0.6455162510000019,0.5183036949999984
pcoli__WT__1,5.5868283768691605,-0.9487412170000002,1.5188225649999991
pcoli__WT__2,5.097198245019581,-1.0026018750000016,1.5982937549999985
cck__glu_ale4__1,3.214809032185706,-0.13762756000000032,0.8424839949999985
cck__glu_ale4__2,1.7435241856637118,-0.12454776000000045,0.38870244499999984
cck__cck_ale1__1,3.5314315491573263,-0.1355154700000014,0.12837771499999914
cck__cck_ale1__2,3.5881256290842547,-0.10928189000000188,0.1574656749999992
cck__cck_ale2__1,2.2446117923437616,-0.22347198000000112,0.01310426499999906
cck__cck_ale2__2,2.39304723673606,-0.18750564000000125,-0.029159615000001082
cck_pgi__gmos_delpgi__1,-2.4444013272330354,-0.13166879000000087,0.2770646749999983
cck_pgi__gmos_delpgi__2,-1.694431921018402,-0.07485542000000045,0.050797044999999486
cck_pgi__pgi_ale1__1,0.1345763730302055,-0.18782103000000028,0.19052278499999886
cck_pgi__pgi_ale1__2,-0.9965525868219706,-0.028420090000000894,0.026093084999999402
cck_pgi__pgi_ale2__2,-2.230266759460745,0.07952111999999902,0.4468949549999994
cck_pgi__pgi_ale3__1,0.5889163244185114,-0.22036707000000175,0.3102447349999995
cck_pgi__pgi_ale3__2,-0.8135513203763455,-0.12285809000000115,-0.08744309500000114
cck_pgi__pgi_ale4__1,0.9108007707927932,-0.5055014840000016,0.5186149949999983
cck_pgi__pgi_ale4__2,0.3931010304629385,-0.6164624580000009,0.03510399499999828
cck_pgi__pgi_ale4__3,0.4056061118359945,-0.6158048400000009,0.07492192499999817
cck_pgi__pgi_ale5__1,-0.065426494495699,0.15524606999999868,0.3879215049999996
cck_pgi__pgi_ale5__2,-0.5044345507836855,0.14542258999999902,0.08957866499999945
cck_pgi__pgi_ale6__1,0.1831364361749112,-0.13805556000000152,0.6129683849999985
cck_pgi__pgi_ale6__2,-0.2141465572823434,-0.12451112000000107,0.15115166499999866
cck_pgi__pgi_ale7__1,0.1357463025628693,0.060721789999998776,0.7453702049999986
cck_pgi__pgi_ale7__2,-0.3929347628633092,0.1161327899999982,0.29578562499999883
cck_pgi__pgi_ale8__1,1.338831941226141,-0.31948313000000184,0.7035608149999995
cck_pgi__pgi_ale8__2,1.4944155350062227,-0.3819028400000004,0.2498764949999988
cck_sdh__gmos_delsdhCB__1,6.076056710135535,-0.224828340000002,1.0465290549999988
cck_sdh__gmos_delsdhCB__2,4.408223194869128,-0.2633921100000016,0.951439774999999
cck_sdh__sdh_ale1__1,2.450849440085575,-0.09003722000000103,0.8348676649999991
cck_sdh__sdh_ale1__2,2.9823214329619083,-0.1210781100000009,0.8373050949999996
cck_sdh__sdh_ale2__1,2.699957055636487,-0.04652623000000133,0.6675422049999984
cck_sdh__sdh_ale3__2,3.402490505879419,-0.06018581000000189,0.7336265849999997
cck_sdh__sdh_ale3__1,2.619638722301397,-0.10775732000000103,0.5688070749999987
cck_sdh__sdh_ale3__3,2.178481564190697,-0.1350173500000018,0.5951379449999994
cck_pts__gmos_delptsHIcrr__2,3.1627183570870083,-0.6717337180000005,-0.3271388250000005
cck_pts__gmos_delptsHIcrr__1,3.2512941022631128,-0.5891714290000003,-0.2471183550000013
cck_pts__pts_ale1__2,4.434772898616607,-0.9268589250000012,0.4467236949999993
cck_pts__pts_ale1__1,4.000198930258552,-0.9451954930000016,0.4733588449999981
cck_pts__pts_ale2__2,2.1935957519497817,-0.4695574400000009,0.051775694999998116
cck_pts__pts_ale2__1,2.378338359733805,-0.3514653900000013,0.0058354849999986405
cck_pts__pts_ale3__2,-0.9791596525390076,-2.176999619,-0.6512647580000017
cck_pts__pts_ale3__1,1.5306672294275991,-1.8324292900000003,-0.32246742500000103
cck_pts__pts_ale4__2,2.252965772202709,-0.3046174600000011,0.08030092499999952
cck_pts__pts_ale4__1,1.8881322992969367,-0.3405844300000016,0.09726459499999862
cck_gnd__gmos_delgnd__1,6.57133871190307,-0.2697349000000013,1.0484440649999982
cck_gnd__gmos_delgnd__2,4.665395564849993,-0.08336518000000126,1.2076734449999993
cck_gnd__gnd_ale1__1,4.319949557333012,-0.3310219200000013,0.1668909249999988
cck_gnd__gnd_ale1__2,4.641726480976672,-0.3171900500000007,0.2006588349999987
cck_gnd__gnd_ale2__1,3.883580804417488,-0.3958238900000008,0.1865642749999985
cck_gnd__gnd_ale2__2,3.4450981732871067,-0.3957810200000012,0.14256685499999833
cck_gnd__gnd_ale3__1,3.283610112556399,-0.411304610000002,0.2590754949999994
cck_gnd__gnd_ale3__2,3.486768682918017,-0.4521462800000009,0.22985128499999874
cck_tpiA__gmos_deltpiA__1,-1.0016315513943068,-0.6854790040000012,-0.14978443500000085
cck_tpiA__gmos_deltpiA__2,-3.719424254377874,-0.5731788120000019,-0.24486741500000164
cck_tpiA__tpiA_ale1__1,1.977905109312465,-0.3962577400000011,0.5069752049999998
cck_tpiA__tpiA_ale1__2,2.050630687696348,-0.439900650000002,0.5042706349999992
cck_tpiA__tpiA_ale2__1,2.1618467411299096,-0.4566735500000014,0.5628485749999985
cck_tpiA__tpiA_ale2__2,2.17232582580222,-0.3669802200000003,0.4463669249999995
cck_tpiA__tpiA_ale3__1,-0.3753869990860985,-0.4468295500000004,0.5218393849999998
cck_tpiA__tpiA_ale3__2,-0.3606955320879644,-0.5426676830000012,0.6213471449999997
cck_tpiA__tpiA_ale4__1,2.651287747686988,-0.4403943700000017,0.3713619849999983
cck_tpiA__tpiA_ale4__2,3.174379317186087,-0.5111945230000003,0.4160043349999985
acid_tale__acid_ale1_pH7__1,0.0042610504423399,0.2279241399999989,-0.11827526500000117
acid_tale__acid_ale1_pH7__2,-0.2225848677173106,0.2287771999999997,-0.09381905500000087
acid_tale__acid_ale1_pH5__1,4.852864302376541,-0.02556688000000129,-0.04357532500000083
acid_tale__acid_ale1_pH5__2,4.668735183473272,0.13502294999999975,-0.05059117500000099
acid_tale__acid_ale2_pH7__1,0.0199073951264829,0.2876753599999997,-0.13953246500000027
acid_tale__acid_ale2_pH7__2,0.3798508177912977,0.2553765399999985,-0.0845335750000018
acid_tale__acid_ale2_pH5__1,0.7318100008994286,0.2556445899999993,-0.14809028500000032
acid_tale__acid_ale2_pH5__2,1.0156641062991398,0.2747879599999994,-0.20983636500000105
acid_tale__low_Mg_ale_pH7__1,-1.3498943000426522,0.4289681199999986,-0.2294881550000003
acid_tale__low_Mg_ale_pH7__2,-1.0533259001472173,0.3774406399999997,-0.30505053500000123
acid_tale__low_Mg_ale_pH5__1,0.9194511681064094,0.5270734099999981,0.3386448349999984
acid_tale__low_Mg_ale_pH5__2,2.350725074740516,0.3818670799999993,0.35293616499999914
acid_tale__MES_ale_pH7__1,2.043999337318636,0.3759698799999995,-0.17984521500000028
acid_tale__MES_ale_pH7__2,1.464207306571208,0.4399850599999997,-0.13392727500000134
acid_tale__MES_ale_pH5__1,3.561656372381149,0.4957011099999988,0.1780527249999988
acid_tale__MES_ale_pH5__2,1.663431550135866,0.5431033599999981,0.5808612549999985
acid_tale__gmos_pH7__1,0.567475658035979,0.30102385999999903,-0.12245240500000065
acid_tale__gmos_pH7__2,0.3389259371503862,0.28572658999999945,-0.1101632150000018
acid_tale__gmos_pH5__1,1.564221624368439,0.4501162399999981,0.25805079499999906
acid_tale__gmos_pH5__2,0.9174629112429638,0.5643281299999979,0.21472440499999834
adnB__wt_adn__1,-1.763394244370379,0.5139510599999983,0.5251568249999998
adnB__wt_adn__2,-2.363591901415968,0.09895834000000114,-0.23070153500000146
adnB__delydhB_adn__1,-2.736401088956781,0.29930732999999954,0.7912719849999998
adnB__delydhB_adn__2,-1.1293927610203631,0.43498445999999896,0.2631915649999996
ytf2__wt_glc__1,1.7968015241557609,-0.15138647000000027,0.04946460499999894
ytf2__wt_glc__2,1.6822103030428883,-0.19853085000000087,0.2280839549999989
ytf2__ybcM_glc__1,1.6269716405290624,-0.055043350000001816,0.6497454849999986
ytf2__ybcM_glc__2,1.5956220568932158,-0.12573631000000066,0.5978502849999998
ytf2__ydhB_glc__1,2.147528795076925,-0.27574757000000183,0.7921500049999999
ytf2__ydhB_glc__2,1.6985743585612176,-0.1622195700000013,0.6870991049999997
ytf2__yfeC_glc__1,1.472326299454287,-0.1864649700000012,0.4592277549999988
ytf2__yfeC_glc__2,1.807421277971498,-0.09139962000000068,0.594893944999999
ytf2__yciT_glc__1,-0.6146054121518892,-0.005936700000001238,-0.04849385500000025
ytf2__yciT_glc__2,-0.7987226869517556,0.0052782099999983964,-0.07781319500000095
ytf2__ydiZ_glc__1,0.8411706604675534,-0.09012503000000116,-0.2587898850000005
ytf2__ydiZ_glc__2,0.447015465235411,-0.03360522000000188,-0.3127929250000019
ytf2__ynfL_glc__1,0.6189078032702904,0.009869239999998669,0.4299068449999997
ytf2__ynfL_glc__2,0.5022135426614804,0.07053866999999947,0.34708826499999823
ytf3__wt_glc2__1,0.3490692140258559,-0.04267874000000127,-0.2153050750000016
ytf3__wt_glc2__2,0.1196876874202115,0.03544958999999892,-0.2192110050000018
ytf3__wt_pH7_lactate__1,-0.0223591342795943,-0.032255770000000794,-0.35766615500000043
ytf3__wt_pH7_lactate__2,-0.3505644339241268,-0.036939150000000254,-0.38658874500000096
ytf3__wt_pH55_lactate__1,1.2437388656746693,-0.053428640000001686,0.24783653499999936
ytf3__wt_pH55_lactate__2,1.4909147285898658,-0.026971280000001485,0.2368487649999995
ytf3__wt_pH55_HCl__1,0.6112989723674325,0.10975180999999877,0.0558934750000013
ytf3__wt_pH55_HCl__2,0.8274339816630409,0.03182563999999921,0.10318142499999894
ytf3__dyieP_pH7__1,0.5072190972340238,0.07208302999999816,-0.05610661500000092
ytf3__dyieP_pH7__2,0.6577590634363326,0.03155093999999892,-0.0726562150000003
ytf3__dyieP_pH55__1,0.3133910855875083,-0.025016800000001282,-0.2465831250000008
ytf3__dyieP_pH55__2,0.0254312322407537,0.07205029999999901,-0.5650174650000004
minicoli__aldA_f1c2__1,6.402258072122354,-0.6600875551759628,0.28270766448018136
minicoli__aldA_minE__1,3.8669063021394914,0.12042706565894255,-0.008784661921561465
minicoli__mg1655_glc__1,0.5486574136647451,-0.602970901999015,-0.9619277142539032
minicoli__mg1655_glc__2,0.2750750776365905,-0.5528523797726148,-0.9262398602577572
minicoli__minE_cyt__1,4.591808540571379,-0.4115372200454299,-0.8348764649604856
minicoli__minE_cyt__2,4.879670887113687,-0.5321474055681605,-0.5690441526455867
minicoli__minE_fruc__1,5.561509528101425,-0.01420506291019663,-0.9014069452294446
minicoli__minE_fruc__2,5.758948394783537,0.08020524982757493,-0.6340809109917522
minicoli__minE_glc__1,5.824038037625668,-0.4717650782509253,-1.3609775714955052
minicoli__minE_glc__2,6.59641539604325,-0.3044199179162099,-1.254657547912517
minicoli__minE_glyc__1,3.9354446567992825,-0.7627532156408048,0.6219776582896834
minicoli__minE_glyc__2,3.406907796778149,-1.2318665369039363,1.1086080696881222
minicoli__minE_Fe_starve__1,4.964825071024337,0.04556743002837038,-0.6132369015539592
minicoli__minE_Fe_starve__2,5.5324004203093065,0.019934211436879682,-0.8868519905749537
minicoli__minE_LB__1,3.779431449605464,-0.8595801750173635,-0.7813128982775428
minicoli__minE_LB__2,4.322303012697169,-1.0724765385838015,-0.9184217345720658
minicoli__minE_N_starve__1,4.412480601695388,0.025535077954437213,-0.8020966808586749
minicoli__minE_N_starve__2,3.990063456510722,0.11550474612821834,-0.8117468867828155
minicoli__minE_osm__1,5.354880831120059,0.043938689480663484,-1.1461673975041418
minicoli__minE_osm__2,4.792112964481448,0.07638288739115673,-1.1128756583828086
minicoli__minE_ph5__1,2.0983018626498677,0.26562572589941524,-0.7895866085281948
minicoli__minE_ph5__2,2.242921857877532,0.3182747417475582,-0.8929756734900813
minicoli__minE-pyr__1,6.689669274109525,-0.1322725820922752,-0.1310536942801015
minicoli__minE-pyr__2,4.019745726347307,-0.8644442471002131,0.7822558293564157
minicoli__minE_sorb__1,5.991317839268715,-0.1068962784674614,-1.2061753638400765
minicoli__minE_sorb__2,5.844652486617953,-0.07275720256887652,-1.1577428459842365
minicoli__minE_urid__1,4.220879983254772,0.13926016057798662,-0.8441129461127481
minicoli__minE_urid__2,4.00129761415911,0.13920778929379907,-0.7522654153567885
minicoli__W3110_cyt__1,-1.5076311593427494,-0.9707121104657136,-1.015278390370714
minicoli__W3110_cyt__2,-2.1535333650409862,-0.8375660771119781,-0.909107817675249
minicoli__W3110_glc__1,0.8313707915591622,-0.7747082378928187,-1.7788439589977398
minicoli__W3110_glc__2,0.4601013838953268,-0.9998829802557516,-1.5532957022247889
minicoli__W3110_glyc__1,-0.505554804637567,-0.5283661412302525,-1.1881258435469348
minicoli__W3110_glyc__2,0.0049696432092369,-0.4905965647492483,-0.9549192926912228
minicoli__W3110_Fe_starve__1,1.0743484388979216,0.4652096206542673,-1.018293050645175
minicoli__W3110_Fe_starve__2,1.241277381311836,0.1848525351766757,-0.8084117025892805
minicoli__W3110_LB__1,-6.001414864304346,-1.8325997360646116,-1.397175263328622
minicoli__W3110_LB__2,-5.5544807045965845,-1.7962948193882742,-1.3807607601221523
minicoli__W3110_N_starve__1,-0.1290565686587493,-0.2086972968579968,-1.278023396695554
minicoli__W3110_N_starve__2,-0.3382722731244671,-0.10173835846423528,-1.1301093306704164
minicoli__W3110_osm__1,-0.0023205398041363,-0.3273283243033696,-0.9083155287438966
minicoli__W3110_osm__2,-0.1179143666803939,-0.32698787207145763,-0.8072059360448574
minicoli__W3110_ph5__1,-2.221988523953924,-0.5060890577873867,-0.8223204336513152
minicoli__W3110_ph5__2,-2.9391623717177557,-0.3252696099139918,-0.9698354462931764
minicoli__W3110_pyr__1,-1.252789077760086,-0.507003064339294,-1.0895345223732402
minicoli__W3110_pyr__2,-1.0556914243437583,-0.5342220426422539,-0.9500493523620576
minicoli__W3110_sorb__1,-0.8790298335715557,-0.9269974151828126,-1.8177527339802992
minicoli__W3110_sorb__2,-0.1374414829135256,-0.8141226864336844,-1.923440254837608
minicoli__W3110_urid__1,-3.311677786609273,-0.7417419358942468,-1.4523310384677988
minicoli__W3110_urid__2,-3.8260487775904113,-0.7922757302370176,-1.2823063915635249
minicoli__W3110_WT_glc__1,0.3393112110477133,-0.4680425492666202,-1.0582137052570122
minicoli__W3110_WT_glc__2,0.4051699990865687,-0.4890278864338456,-1.1937874045379484
minicoli__W3110_WT_osm__1,1.153613702510937,-0.5850614437216528,-1.1715619238634165
minicoli__W3110_WT_osm__2,1.1224928659556033,-0.4770994495754817,-1.0884327680568866
eep__BOP27__1,0.4952708349202149,0.1244221984629661,-0.4855698303518246
eep__BOP27__2,0.9825895750994534,0.10579558886358242,-0.4629946758289218
eep__BOP1000__1,1.5272928587057877,0.4439153623312837,0.5308955705103298
eep__BOP1000__2,2.870690060818951,0.2652885824649207,0.2399631087707679
eep__BOP27_ndh-cydB-appC__1,1.027530385840038,-0.3294681858015256,0.7668592068424882
eep__BOP27_ndh-cydB-appC__2,1.6859863625924074,-0.3088338127582695,0.8362626103316586
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,1.2042937022827136,0.4233730294265943,0.008977674154612814
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,2.6949629937740065,0.4346173529238849,0.3678086443212951
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-3.5847229324790875,0.049531992280885014,1.369564724942233
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-3.452934768481021,-0.05102146955808173,1.5565114648951963
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-0.1275680000751927,0.05563410582643158,0.3757118873628969
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,0.9204220214359426,0.1685200063611756,0.991764205576798
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-0.9003847993663778,0.09824187076805124,-0.09288607623148692
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-1.182865295153844,0.013189030893059341,-0.15917727227525624
eep__BOP27_nuoB-cydB-appC__1,4.545513916909088,0.06997925570871111,1.0123882048836492
eep__BOP27_nuoB-cydB-appC__2,4.024460432943288,-0.023225084519674862,1.2305292226965463
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,0.3597485181925798,-0.1365802737837054,1.0924475487942915
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,0.5638370826009949,0.02836561792031844,0.8776706958845306
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,1.2739177507515258,0.3751803655115111,0.7131489698564231
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,2.3928610568611144,0.4372633312593664,0.6039562211561318
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-0.8089456804933134,0.4083276161938301,0.7188794966945355
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-0.6383921728650318,0.4509022689768436,0.7208563207542262
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-1.2603946434132145,0.3106263290844691,0.4787633633725133
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,0.3637109017247082,0.4963898490164862,0.31002016076639016
eep__BOP27_ndh-cyoB__1,-2.3334022748977934,0.2751271323851263,0.04652207908748629
eep__BOP27_ndh-cyoB__2,-2.911161632218993,0.3033256896122971,0.1525466758699423
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-1.8345718178203456,0.5771557405370764,-0.6031043621320347
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-0.7442998440272889,0.4584635106173476,-0.2755688068719486
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-0.6313583100464988,0.2453868950352529,0.8613449595017233
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-1.044396360555738,0.15863428065941854,1.1339170154208436
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,1.018338390600736,0.4241703517293782,0.38458114878599936
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-0.4596044131964263,0.23141288630534265,1.19025642213405
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,0.4593303653645844,0.25379068660013004,0.7002781761861172
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-0.00940000287854,0.29738539193083824,0.8238460487210197
eep__BOP27_nuoB-cyoB__1,-0.772176740815724,0.2212438091744904,-0.0910620009191696
eep__BOP27_nuoB-cyoB__2,-1.4811810307251276,0.3354198926005516,0.10145108310278772
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,0.3787690544171213,0.08187506923123422,1.3943803075400432
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,0.871873765126891,0.2126763448062992,1.3257065983627356
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,0.3721120367609204,0.0672151220655195,1.166680045786446
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,0.7222509765844005,0.13871709578783253,1.3378173801584443
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,1.551871311079796,0.5006415962791593,1.1687628629485527
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,0.9279496612871964,0.4978038999412746,1.0998825909189929
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,0.824341245945949,-0.07107594892036495,1.2436140993913902
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,0.6778653471290014,0.1564823292228983,1.3095600995106091
eep__BOP27_ndh-cydB__1,-0.7980761922875675,0.30237238178265713,0.3092778452526268
eep__BOP27_ndh-cydB__2,-1.3876134668144653,0.22664153991042116,0.3388753467078942
eep__BOP27_nuoB-cydB__1,1.128952721895215,0.006534717281635238,0.7592784478263291
eep__BOP27_nuoB-cydB__2,1.98218766760614,0.0997331651882103,0.7204023475208725
DDB2__PD-005_BW25113_Batch_6h__1,0.5708199514020461,-0.8340648723659818,0.18155822321439172
DDB2__PD-005_BW25113_Batch_6h__2,0.8616656910523091,-0.8029385385106771,0.2983264327595414
DDB2__PD-003_BW25113_Batch_9h__1,1.1994032675882986,-0.7419466460599207,0.12410438571799708
DDB2__PD-003_BW25113_Batch_9h__2,1.8167281506218875,-0.42554374968845465,0.8117303995605933
DDB2__PD-003_BW25113_Fed-batch_6h__1,-2.964803609473228,-0.603814995593261,0.2640700302398784
DDB2__PD-003_BW25113_Fed-batch_6h__2,-4.529917085140821,-0.4515026938811655,0.1794903926417426
DDB2__PD-005_BW25113_Fed-batch_6h__1,-3.696963834345131,-0.7073481962716084,0.5360570781308969
DDB2__PD-005_BW25113_Fed-batch_6h__2,-3.384886566652575,-0.5068543692039587,0.3800561083253502
DDB2__PD-005_BW25113_Fed-batch_6h__3,-3.596977127520238,-0.3469687681059259,0.3992883680917228
DDB2__PD-005_BW25113_Fed-batch_15h__1,-2.496393177494211,-0.5911531175079858,-0.0608244512669458
DDB2__PD-005_BW25113_Fed-batch_15h__2,-2.2896515685460894,-0.5787324369264848,-0.12214975488599222
DDB2__PD-003_BW25113_Fed-batch_21h__1,-2.5393971135531688,-0.6438660640077138,0.21096539346346965
DDB2__PD-003_BW25113_Fed-batch_21h__2,-3.1924439278851486,-0.43967970042172944,-0.10655762219971264
DDB2__PD-004_del-basS_Batch_6h__1,0.3716692439564755,-0.7511106631658535,0.3719063055734093
DDB2__PD-004_del-basS_Batch_6h__2,0.0742657987617486,-0.7263074759380732,0.3277966279892546
DDB2__PD-004_del-basS_Fed-batch_6h__1,-2.835096456866536,-0.6825347991699235,0.2084301936283328
DDB2__PD-004_del-basS_Fed-batch_6h__2,-2.227774025075668,-0.22170829615583545,0.5928622902875063
DDB2__PD-004_del-basS_Fed-batch_15h__1,-1.9236429435929867,-0.7933456875269815,0.12334801398207952
DDB2__PD-004_del-basS_Fed-batch_15h__2,-2.349010668702144,-0.5302657114247857,0.18752449644239452
DDB2__PD-004_del-kdpE_Batch_6h__1,0.7850433517734494,-0.8425421832304316,0.4040466391694935
DDB2__PD-004_del-kdpE_Batch_6h__2,0.0710956954892931,-0.7064185288568154,0.4173407090126275
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-3.7719665195144487,-0.7998970541658109,0.14497496952373012
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-4.609351651534432,-0.8778434139685132,0.15183669538831698
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-3.3465942613893294,-0.7775251110339898,-0.002677980394226509
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-3.057085955633157,-0.3395982525347847,0.2416916635200224
DDB2__PD-005_del-phoB_Batch_6h__1,0.0350691162372764,-0.6815736119119968,0.09210867090775032
DDB2__PD-005_del-phoB_Batch_6h__2,0.0716218549322792,-0.8393893636224323,0.0358173017019503
DDB2__PD-005_del-phoB_Batch_6h__3,0.9884864896711792,-0.3948156250119403,0.4165576109404956
DDB2__PD-003_del-phoB_Batch_9h__1,1.2403598391364858,-0.6349310268689674,-0.2290701220608895
DDB2__PD-003_del-phoB_Batch_9h__2,1.835928969614059,-0.4501874668347909,0.24555982875807916
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-2.719131114614297,-0.34217739756233634,0.5669300518513438
