,A,FliA
Muconate:GB062_fructose_glucose:1.0,7.047022788521438,0.8128364609999998
Muconate:GB062_fructose_glucose:2.0,7.939278070619435,0.4866317149999997
Muconate:GB062_fructose_glucose:3.0,7.785253556639539,0.2826793389999995
Muconate:GB062_fructose_glucose_gluconate:1.0,4.381381951877576,0.6489091760000001
Muconate:GB062_fructose_glucose_gluconate:2.0,4.455628631924358,0.5624069120000001
Muconate:GB062_fructose_glucose_gluconate:3.0,4.787939655552703,0.9339210270000002
Muconate:GB062_glucose_gluconate:1.0,9.055096779256449,1.012856717
Muconate:GB062_glucose_gluconate:2.0,9.81826957370027,0.9890410959999992
Muconate:GB062_glucose_gluconate:3.0,8.363491663614074,0.789712068
Muconate:GB062_gluconate:1.0,-0.366151163326109,0.1010048549999993
Muconate:GB062_gluconate:2.0,3.0266079929658853,0.2179155369999996
Muconate:GB062_gluconate:3.0,3.392933967678606,0.5902158039999996
Muconate:GB062_glucose:1.0,11.867651643705347,0.9896062390000004
Muconate:GB062_glucose:2.0,11.357061839429305,1.0442818799999998
Muconate:GB062_glucose:3.0,11.86675260565082,0.6621010720000005
Muconate:KT2440_fructose:1.0,12.039736128310288,1.0077414919999992
Muconate:KT2440_fructose:2.0,11.645723398800463,0.7466286419999992
Muconate:KT2440_fructose:3.0,10.888263133470105,1.181175261
Muconate:KT2440_fructose_glucose:1.0,3.493421056256961,0.1341132500000004
Muconate:KT2440_fructose_glucose:2.0,5.217276178014865,0.3995990200000001
Muconate:KT2440_fructose_glucose:3.0,-1.6619738875856027,-0.1790765869999999
Muconate:KT2440_fructose_glucose_gluconate:1.0,-1.942275823518108,-0.1238171250000004
Muconate:KT2440_fructose_glucose_gluconate:2.0,5.53844820015243,0.6496565000000007
Muconate:KT2440_fructose_glucose_gluconate:3.0,0.9175786586754096,0.1228524239999995
Muconate:KT2440_glucose_gluconate:1.0,-0.0605145534290598,-0.0930548460000002
Muconate:KT2440_glucose_gluconate:2.0,-1.754197423982908,0.0840233900000004
Muconate:KT2440_glucose_gluconate:3.0,-0.7690515795758505,0.1141795380000001
Muconate:KT2440_gluconate:1.0,-1.7166796909654385,-0.3174549019999997
Muconate:KT2440_gluconate:2.0,0.0801119731652963,-0.5515464760000004
Muconate:KT2440_gluconate:3.0,-0.6591231806642294,-0.1799786540000001
Muconate:KT2440_glucose:1.0,-0.2386543600614467,0.0645578209999993
Muconate:KT2440_glucose:2.0,0.5964658624899934,-0.0062882819999998
Muconate:KT2440_glucose:3.0,-0.3578115033746158,-0.0582695390000003
Multistress:Control:1.0,-0.4624095278236338,-0.3614863380000006
Multistress:Control:2.0,-0.7626006519619521,0.3564688649999992
Multistress:Control:3.0,1.2250101803248852,0.0050174729999996
Multistress:NaCl_7min:1.0,-0.0340394238349197,-1.1413418240000004
Multistress:NaCl_60min:1.0,4.734714306684664,-1.7805080490000007
Multistress:NaCl_7min:2.0,1.1580066240155344,-1.5050696530000005
Multistress:NaCl_60min:2.0,5.642829566182599,-1.8443310220000004
Multistress:NaCl_7min:3.0,0.0926606292379819,-1.1950005100000007
Multistress:NaCl_60min:3.0,5.073732787774201,-2.6212327800000006
Multistress:Imipenem_7min:1.0,1.0378811983271072,-0.2817560070000002
Multistress:Imipenem_60min:1.0,8.623566452727381,-0.6960819830000009
Multistress:Imipenem_7min:2.0,2.893888020267211,-1.4567329570000007
Multistress:Imipenem_60min:2.0,4.028476607119093,-0.7516152120000008
Multistress:Imipenem_7min:3.0,2.4023885839296524,-1.2493192330000005
Multistress:Imipenem_60min:3.0,2.205872168848064,0.2952640299999993
Multistress:H2O2_7min:1.0,1.9357397712803424,0.8861883119999989
Multistress:H2O2_60min:1.0,-1.3791582856445097,0.7105119740000001
Multistress:H2O2_7min:2.0,4.967007835473029,-0.2200373200000003
Multistress:H2O2_60min:2.0,-2.857747112424184,1.0722784339999984
Multistress:H2O2_7min:3.0,2.794868595249396,0.7870970769999994
Multistress:H2O2_60min:3.0,-4.002173943791419,1.589437309
Myristic_acid:Control:1.0,-0.9084079915336304,0.1707201596666658
Myristic_acid:Control:2.0,0.3658454667466213,-0.0941227453333342
Myristic_acid:Control:3.0,0.5425625235306841,-0.0765974143333343
Myristic_acid:Myristic_acid:1.0,-2.671871683946258,-0.2042367483333347
Myristic_acid:Myristic_acid:2.0,-2.4106592346402618,-0.1580068383333346
Myristic_acid:Myristic_acid:3.0,-0.4708334297368075,0.0128764306666653
Phase:WT_Tr:1.0,15.281670027886152,1.7706620740000003
Phase:WT_Tr:2.0,15.373989161292808,2.0276620439999995
Phase:WT_Ex:1.0,0.2641806849428089,-0.0020945479999996
Phase:WT_Ex:2.0,-0.2641806851218692,0.0020945480000005
Phase:WT_Tr:3.0,3.951430011761926,0.1175729910000003
Phase:WT_Tr:4.0,3.133636765129684,0.2702732030000003
Phase:WT_St:1.0,7.007733535355962,0.9974620119999996
Phase:WT_St:2.0,7.990111803357204,0.591039812
RelA:Control:1.0,-0.7779437724837954,-0.0919127256666669
RelA:Control:2.0,0.0635621232331712,-0.1011455016666662
RelA:Control:3.0,0.7143816508698567,0.1930582273333332
RelA:Del_relA:1.0,4.012644923094565,0.9277632023333328
RelA:Del_relA:2.0,4.20574275834924,0.7884302673333341
RelA:Del_relA:3.0,4.944751306298706,0.9824807273333338
RelA:Del_relA_lignin:1.0,2.216150788428294,-0.0657872206666674
RelA:Del_relA_lignin:2.0,2.8016340766655827,0.2891839243333329
RelA:Del_relA_lignin:3.0,2.4701316823478043,-0.049142488666666
Zn:Zn_ion:1.0,1.046242429092662,0.5010954300000003
Zn:Zn_ion:2.0,0.873898246359427,0.478867149
Zn:Zn_ion:3.0,0.6759997638236961,0.3609307409999998
Zn:Control:1.0,0.0213386268219417,-0.0460219229999996
Zn:Control:2.0,-0.0298428381591049,0.0003103950000005
Zn:Control:3.0,0.0085042112849079,0.045711528
ZnO:Control:1.0,-1.2762588679205875,-0.1498330290000007
ZnO:Control:2.0,1.276258867477304,0.1498330289999998
ZnO:Nano:1.0,-1.4310911331738696,-0.1704267920000006
ZnO:Nano:2.0,-1.89633114667776,-0.1265609530000011
ZnO:Nano:3.0,-0.5149079582157866,0.1014718129999989
ZnO:Zn_ion:1.0,-1.0233216239455627,-0.1893684600000007
ZnO:Zn_ion:2.0,-1.6628744762094916,-0.1893879060000012
ZnO:Zn_ion:3.0,0.1416039628591713,0.1179615819999995
