,A,BaeR,CpxR
ecoli_00456,1.7499633686,-0.580011789,0.08558737
ecoli_00457,0.9845782316,-0.5808363240000001,0.08524625
ecoli_00458,0.9527555681000001,-0.645182809,0.018619616000000002
ecoli_00459,0.8585962245000001,-0.467821906,-0.045774718000000006
ecoli_00460,0.8355117766,-0.242441538,-0.05118288
ecoli_00461,10.0718692559,-6.021555931,-1.458132779
ecoli_00462,10.0096731369,-6.021555931,-1.176393219
ecoli_00463,7.8037676582,-6.021555931,0.23402994400000002
ecoli_00464,7.8956917518,-6.021555931,0.244365344
ecoli_00465,-1.7539979077,-0.500908329,-0.44940255500000004
ecoli_00466,-1.9236506029,-0.47832155800000004,-0.564984389
ecoli_00467,2.8030757881,-0.502487623,-0.069539983
ecoli_00468,3.0616457838,-0.625728224,0.0055883320000000005
ecoli_00469,-1.8122268271,-0.37928253700000003,-0.511601777
ecoli_00470,-2.0566271074,-0.49382830400000005,-0.520522367
ecoli_00471,-8.8123079158,0.20738339,-8.11516967
ecoli_00472,-8.8429281354,0.336484294,-8.11516967
ecoli_00473,-1.7673358769,-0.7227800360000001,-8.11516967
ecoli_00474,-2.4797498314,-0.705799287,-8.11516967
ecoli_00475,1.2764610570000001,-0.6733295730000001,1.103145075
ecoli_00476,1.3919945884,-0.590080798,1.091872449
ecoli_00477,3.3307139931,-0.604976246,-0.18894312900000002
ecoli_00478,3.3026877643,-1.056128371,-0.304411663
ecoli_00479,-0.0273340273,-0.03801609,0.5676237390000001
ecoli_00480,0.2450096078,-0.056099706000000006,0.508117634
ecoli_00481,-0.4483529452,-0.3496168,-0.128502266
ecoli_00482,-0.1541646669,-0.244251451,-0.20955395400000001
ecoli_00483,0.9503168089,-0.228491302,0.0004925880000000001
ecoli_00484,1.3065485961,-0.251444485,0.058835446000000007
ecoli_00485,-2.9387742108,-0.49912596900000006,-0.035153815000000005
ecoli_00486,-3.1365446641,-0.575389239,-0.007822717
ecoli_00487,-6.5857571008,0.6384535050000001,-0.7620316890000001
ecoli_00488,-6.8145265321,0.571100551,-0.673679388
ecoli_00489,4.9707147422,-1.101086871,0.09179587800000001
ecoli_00490,4.686340913,-1.066849518,0.15456856700000002
ecoli_00491,2.8080540118,-0.706359254,-0.098349246
ecoli_00492,2.6579989203,-0.730899003,-0.111370168
ecoli_00493,-1.5017879431,-0.179108511,0.539533901
ecoli_00494,-1.4780164371,-0.182002944,0.5818603840000001
ecoli_00495,-1.1877479629,-0.01385495,0.255113911
ecoli_00496,-1.2782717577,-0.0055279510000000006,0.256362835
ecoli_00497,-2.1948397437000002,-0.34261732,-0.609923591
ecoli_00498,-2.1450181322,-0.264357964,-0.609566355
ecoli_00499,-0.6982074666,-0.138314828,-0.14207666200000002
ecoli_00500,-0.4951800376,-0.017792988000000003,-0.19695695700000002
ecoli_00501,2.3036121175,-1.110623629,-0.34910445900000003
ecoli_00502,2.7235095604,-1.227445109,-0.298658627
ecoli_00503,-7.3000031023,0.31740431900000005,-0.445978906
ecoli_00504,-7.7935468531000005,0.340269433,-0.35864126700000004
ecoli_00505,2.9869303984,-0.9142488820000001,0.109667686
ecoli_00506,2.9123139393,-0.907811353,0.13041708600000002
ecoli_00507,1.6446834686,-0.928968393,0.19330223700000002
ecoli_00508,1.5018718978,-0.725842898,0.13087804
ecoli_00509,1.3246092915,-0.608804436,0.127768762
ecoli_00510,0.9689638918000001,-0.464205764,0.137277629
ecoli_00511,-3.8091975678,-0.5396226040000001,0.140371291
ecoli_00512,-3.4492142378,-0.26385149,0.19542098800000002
ecoli_00513,-2.8803061954,-0.28716082600000004,-0.5108778540000001
ecoli_00514,-2.5446589147000003,-0.233291933,-0.518242018
ecoli_00515,-2.2469494012,-0.568213378,0.5655976180000001
ecoli_00516,-1.8920598242,-0.5345323630000001,0.5700599940000001
ecoli_00517,-0.2172152285,-0.48029985900000005,-1.202115174
ecoli_00518,-0.1630126675,-0.19812053400000001,-1.167897117
ecoli_00519,-0.9167068069000001,0.097095156,-0.8814448220000001
ecoli_00520,0.0834314262,0.24454450100000003,-0.891367157
ecoli_00521,-0.1360752336,0.21273809600000002,-0.9051123940000001
ecoli_00522,0.0332292818,-0.32038492500000004,-0.7879700420000001
ecoli_00523,0.0674437234,-0.39987934700000005,-0.899996746
ecoli_00524,1.2834177093,-0.315088651,0.42800838700000005
ecoli_00525,1.1675505872,-0.295699839,0.47617093400000005
ecoli_00526,1.5389543017,-0.261120044,0.47473693200000006
ecoli_00527,1.3720541898,-0.5343398530000001,0.48404715000000004
ecoli_00528,-0.35043395390000004,-0.10509805,-0.479813417
ecoli_00529,0.1411854234,-0.587361456,-0.495651649
ecoli_00530,0.6923357592,-0.712723772,-0.9239944550000001
ecoli_00531,-0.39770126380000004,-0.944250699,-1.206890846
ecoli_00532,0.4512753015,-0.06919557600000001,0.67650786
ecoli_00533,-0.21679925190000002,-0.13037731400000002,0.598707027
ecoli_00534,0.23878317370000002,-0.146620112,0.707362979
ecoli_00535,0.19050715940000001,-0.165161094,0.5394957330000001
ecoli_00536,0.9298720377,-0.343893108,-0.26115176900000003
ecoli_00537,0.1688685891,-0.232420272,0.062697457
ecoli_00538,0.8352291255000001,-0.233433415,-0.21611416700000002
ecoli_00539,0.6675850367,-0.23909664600000002,-0.082546558
ecoli_00540,0.8223785125,-0.248539905,-0.09830068
ecoli_00541,1.4363934922000001,-0.339422058,0.074741134
ecoli_00542,-0.3701000962,-0.188319701,0.36930657
ecoli_00543,-1.021949684,-0.31484384400000004,0.064022961
ecoli_00544,0.7243617835,-0.463167133,-0.280740789
ecoli_00545,0.1758960381,-0.41474592600000004,-0.08532294
ecoli_00546,0.5357180269,0.5783170990000001,-0.9518913410000001
ecoli_00547,-0.027225695600000002,0.5618797600000001,-0.802893461
ecoli_00548,0.2661541142,0.446699936,-1.357043704
ecoli_00549,0.41539343170000004,0.469517287,-1.347713062
ecoli_00550,-0.9966771912000001,0.683781217,-1.527095863
ecoli_00551,-0.4936257697,0.767133787,-1.193046502
ecoli_00552,-0.0698307761,-0.45864497400000004,-1.47771221
ecoli_00553,0.798726263,-0.705819277,-0.785425479
ecoli_00554,-0.2614189337,-0.6649303990000001,-1.466998817
ecoli_00555,-0.1846708188,-0.515335368,-1.449036113
ecoli_00556,-0.7535500587,-0.487230374,-1.324579038
ecoli_00557,-0.5416767265,-0.215462958,-1.23478113
ecoli_00558,0.2292106851,-0.7258849150000001,-0.40278552
ecoli_00559,0.5441648645,-0.33827015,-0.345819074
ecoli_00560,0.015049076500000001,0.16043454000000001,-0.34413902
ecoli_00561,-0.3492744272,-0.010162359000000001,-0.444044886
ecoli_00562,1.4164764088,0.721366571,1.440088068
ecoli_00563,1.7121735446000002,0.895497512,1.489093841
ecoli_00564,-1.0319136789,-0.691527744,-0.6644265690000001
ecoli_00565,-0.6495808459,-0.7132104640000001,-0.640859821
ecoli_00566,0.6851315562,-0.11313417,-0.65691224
ecoli_00567,0.6647804974,-0.021167362000000002,-0.6743788380000001
ecoli_00568,0.7166652393,-0.9129133850000001,-0.7224240620000001
ecoli_00569,0.6554753924000001,-0.6395065510000001,-0.652691148
ecoli_00570,0.28839701230000003,-0.66704165,-0.8244349660000001
ecoli_00571,0.2628005301,-0.661702354,-0.8788530720000001
ecoli_00572,1.9098296269000001,-0.404559102,-1.1990032
ecoli_00573,0.8146926825,-0.01537963,-1.097997181
ecoli_00574,0.3134578141,0.231893064,-0.7984064270000001
ecoli_00575,0.6935785481000001,0.153923517,-0.9186238860000001
ecoli_00576,-0.965669726,-0.18897943,-1.338775762
ecoli_00577,-1.1643642843,0.37308691400000005,-0.9996017170000001
ecoli_00578,-0.7373067392,0.360193301,-1.028504869
ecoli_00579,-0.4712305378,0.501721965,-0.7094920060000001
ecoli_00580,-0.7007587869,-0.08820069999999999,-1.2147598880000001
ecoli_00581,-0.8943320344000001,-0.25534964400000004,-1.203290671
ecoli_00582,-0.6814672195,-0.338300354,-0.265056086
ecoli_00583,-0.6311840356,-0.5006403770000001,-0.42669073700000004
ecoli_00584,1.6906422826,-0.00011848800000000001,-0.270121655
ecoli_00585,1.2149810526,0.09855256400000001,-0.29327224100000004
ecoli_00586,0.4894249351,-0.847102244,-0.794605279
ecoli_00587,0.790185584,-0.7071747780000001,-0.813783963
ecoli_00588,-0.29704283,-0.7636705540000001,-1.006842825
ecoli_00589,-0.5267771813000001,-0.774318685,-1.146121334
ecoli_00590,-0.42401796220000004,-0.186508703,-0.24209886
ecoli_00591,-0.8364615102,-0.053425838,-0.09444603300000001
ecoli_00592,-1.1922888568,-0.293549455,-0.5579585380000001
ecoli_00593,0.8519530596,-0.263491556,-0.7329360370000001
ecoli_00594,0.6257514497000001,-0.39062354400000004,-1.144182265
ecoli_00595,1.6115359217,-0.5249733950000001,-0.96293492
ecoli_00596,1.5798291204,-0.453047144,-1.134663958
ecoli_00597,0.061204144200000005,-0.386517506,-1.354651705
ecoli_00598,0.7325836725,0.112436513,-0.8615780380000001
ecoli_00599,-0.0934953255,-0.200016841,-1.275977136
ecoli_00600,1.5640007514,-0.49083175700000004,-0.42611916800000005
ecoli_00601,1.5919323033000001,-0.67044848,-0.425439143
ecoli_00602,1.1822623384,-0.6672434700000001,-0.48462598700000004
ecoli_00603,0.20067529850000002,-0.6449058240000001,-0.8339006470000001
ecoli_00604,0.6082081132,0.040478747,-0.38330796300000003
ecoli_00605,0.35911385090000003,-0.37676138800000003,-0.7242027750000001
ecoli_00606,-0.9948230368000001,-0.517080439,-1.49600563
ecoli_00607,-1.6999306285,-0.025993983000000002,-1.145333644
ecoli_00608,-0.6514858621,-0.6179899010000001,-1.353561545
ecoli_00609,-1.5204195969,-0.05448795100000001,-1.1329084
ecoli_00610,-2.1191066095,-0.00225472,-1.149695115
ecoli_00611,-2.825555371,-0.13178267700000001,-1.003542282
ecoli_00612,-1.8463155239,-0.18031186400000002,-1.49752867
ecoli_00613,-1.5813209347,0.152967858,-1.27602948
ecoli_00614,-1.6141114611,-0.085841259,-1.7579131810000002
ecoli_00615,-3.2972815025,-0.34476674,-2.123097154
ecoli_00616,-2.3684097448,0.23076574700000002,-1.5191010249999999
ecoli_00617,-2.0481332649,-0.008906355000000001,-1.744400763
ecoli_00618,0.9875275833,-0.816409516,-0.906338717
ecoli_00619,0.700835462,-0.73429418,-0.8610538630000001
ecoli_00620,-1.133227488,0.132104258,0.21075892000000002
ecoli_00621,-1.2099868534,0.22597560400000002,0.140560822
ecoli_00622,0.22453328660000002,-0.15568421600000001,-0.56443328
ecoli_00623,0.4870370148,-0.16355308,-0.613418824
ecoli_00624,0.10712329890000001,-0.421718401,-0.925438898
ecoli_00625,0.5173503656,-0.42044079,-0.94485324
ecoli_00626,-0.1799876426,-0.47032288400000005,-0.9751513390000001
ecoli_00627,-0.010820472000000001,-0.38746526200000003,-1.09951525
ecoli_00628,-0.0916904241,-0.184085031,-0.8596859800000001
ecoli_00629,0.137192845,-0.021462273,-0.9113082570000001
ecoli_00630,-0.7044507467000001,-0.13972982,-0.751286923
ecoli_00631,-0.7449187729000001,-0.062495093,-0.778530169
ecoli_00632,-0.22945806470000002,-0.114606815,-0.806418877
ecoli_00633,-0.2133652162,-0.129352335,-0.7578245210000001
ecoli_00634,-0.4355213242,-0.48282754400000005,-1.030277194
ecoli_00635,-0.2172997338,-0.18880259900000002,-0.9329740430000001
ecoli_00636,-0.614727507,0.07912429900000001,-0.28620348
ecoli_00637,-0.3153148161,0.004073108000000001,-0.304313266
ecoli_00638,-0.2625147244,-0.24353365500000002,-0.7992336050000001
ecoli_00639,-0.6626239540000001,-0.281813762,-0.798929301
ecoli_00640,0.2452376929,-0.104040143,-0.47100303400000004
ecoli_00641,0.4165950504,-0.12208421,-0.355907737
ecoli_00642,-0.4072741226,-0.21655132200000002,-0.6871489380000001
ecoli_00643,-1.0621966111,-0.35486632700000004,-0.735527229
ecoli_00644,0.1022862754,-0.33686366100000004,-0.7034452280000001
ecoli_00645,-0.034824956000000004,-0.37199651,-0.6607070220000001
ecoli_00646,0.19278328760000002,-0.133431245,-0.538389373
ecoli_00647,0.1801012162,-0.137282987,-0.5396617930000001
ecoli_00648,-0.016860581700000002,-0.233464256,-0.874878813
ecoli_00649,-0.4123158087,-0.218827252,-0.9443709680000001
ecoli_00650,-0.1879039199,-0.08170680300000001,-0.656485269
ecoli_00651,-0.1756379639,-0.24264153300000002,-0.6502151150000001
ecoli_00652,-1.0232773457,0.27506771,-0.051196321
ecoli_00653,-0.8711568314,0.300830203,-0.11709514300000001
ecoli_00654,0.18428255500000001,-0.16937385800000002,-0.8769752780000001
ecoli_00655,0.25238974470000003,-0.35554765800000004,-0.930013838
ecoli_00656,0.0706442354,-0.35058031,-0.6597496650000001
ecoli_00657,0.46828321700000003,-0.21058129,-0.561625848
ecoli_00658,0.09716591690000001,-0.44956647400000005,-1.031707194
ecoli_00659,0.3460193888,-0.44513797400000005,-0.9930566630000001
ecoli_00660,0.176883531,-0.197278633,-0.603316399
ecoli_00661,-0.2303429535,0.09374371100000001,-0.6767883690000001
ecoli_00662,0.4590742929,-0.485720352,-0.9519543920000001
ecoli_00663,0.1289625401,-0.397065667,-1.001633031
ecoli_00664,-0.22664903890000002,0.056754128,-0.7343660240000001
ecoli_00665,-0.4378539833,0.046979131,-0.7440339220000001
ecoli_00666,0.1848219396,-0.060623914,-0.6503933670000001
ecoli_00667,-0.08028104650000001,-0.067352353,-0.683517832
ecoli_00668,0.0040817972,-0.046846565,-0.41424029900000003
ecoli_00669,-0.3925283008,0.088495957,-0.39282706100000003
ecoli_00670,-0.8777116702000001,-0.009343811,-0.565087404
ecoli_00671,-0.7860158862000001,-0.031357054,-0.653241485
ecoli_00672,-0.0031201501,-0.351477782,-1.129022146
ecoli_00673,0.44341470200000005,-0.736844198,-0.7798633140000001
ecoli_00674,-0.0601151329,-0.269404443,-0.99654473
ecoli_00675,0.0677527254,-0.425815673,-0.9988061920000001
ecoli_00676,-0.12816450370000002,-0.376861116,-0.97579028
ecoli_00677,-0.41714801020000003,-0.29250726600000004,-1.019713194
ecoli_00678,-0.7224997096,0.121260191,-0.36431494600000003
ecoli_00679,-0.5806560844,-0.163600665,-0.27457942300000004
ecoli_00680,0.36384698930000003,-0.43376981800000003,-0.8205802050000001
ecoli_00681,0.22176341030000002,-0.322601038,-0.7272556840000001
ecoli_00682,-0.4206304991,-0.23620205300000002,-0.6822556710000001
ecoli_00683,-0.6289123120000001,-0.080962766,-0.69920028
ecoli_00684,-0.3723964543,-0.6189841690000001,-0.9896972420000001
ecoli_00685,-0.0399844244,-0.358593569,-0.96335198
ecoli_00686,0.1986644059,-0.512489077,-1.039286974
ecoli_00687,0.42717046410000004,-0.616335458,-1.008548684
ecoli_00688,0.7651586290000001,-0.587915888,-0.708155846
ecoli_00689,0.6565260603,-0.43513773600000005,-0.7294685550000001
ecoli_00690,-1.1172560922,0.49338301,-0.015211897
ecoli_00691,-0.8205345037,0.489633236,-0.060799382000000006
ecoli_00692,-1.3752242175,0.46483198400000003,-0.041506
ecoli_00693,-0.8596608798,0.37999942800000003,-0.11553060200000001
ecoli_00694,-1.5251489094,0.290914491,-0.278313939
ecoli_00695,-1.0771940274,0.019950086000000002,-0.37823869
ecoli_00696,-0.8767002352000001,0.438656994,0.006054255000000001
ecoli_00697,-0.8774958988,0.35556521,-0.017737728
ecoli_00698,0.4049148115,-0.787181087,-1.152709086
ecoli_00699,0.2915336123,-0.584640573,-1.154532951
ecoli_00700,-0.5782068771000001,-0.17185768,-1.066463564
ecoli_00701,-0.1029896335,-0.266057146,-0.9739135040000001
ecoli_00702,0.0911658022,-0.164227527,-0.535432134
ecoli_00703,-0.0046749203000000005,-0.1756481,-0.47222792900000005
ecoli_00704,0.13582379390000002,-0.14532209000000001,-0.505980218
ecoli_00705,0.2351675883,-0.11010992300000001,-0.618961556
ecoli_00706,-0.00014268630000000002,-0.7642786300000001,-1.175137484
ecoli_00707,0.1723994643,-0.659304552,-1.2386025
ecoli_00708,0.44313890650000004,-0.329405934,-0.645930109
ecoli_00709,0.1865683072,-0.516330666,-0.7551897820000001
ecoli_00710,0.1381347541,-0.155360973,-0.8346730360000001
ecoli_00711,0.1830068591,-0.1878183,-0.811642178
ecoli_00712,-0.0201734893,-0.094382272,-0.492893189
ecoli_00713,-0.2059619604,-0.09136437900000001,-0.5093344160000001
ecoli_00714,-0.7019496625,0.26210430300000004,-0.255685641
ecoli_00715,-1.2120874477,0.332137084,-0.23374973400000001
ecoli_00716,-0.6544214744,0.017404554000000003,-0.807082233
ecoli_00717,-0.08926613750000001,-0.423846178,-1.399566679
ecoli_00718,-0.8057825049,-0.6170184400000001,-1.338304529
ecoli_00719,0.0443199451,-0.45577358300000004,-1.271300965
ecoli_00720,-0.6471474855,-0.7348255640000001,-1.25330869
ecoli_00721,-0.6734573582000001,-0.668362859,-1.2698372390000001
ecoli_00722,-0.10698429820000001,0.290067054,-0.423489559
ecoli_00723,0.5228166463,0.32816918500000003,-0.140367652
ecoli_00724,-0.0862946279,-0.020049435,-0.490680031
ecoli_00725,-0.6907905738,-0.36714850600000004,-0.7342471190000001
ecoli_00727,-0.3208599601,-0.20927630200000003,-0.48200847900000005
ecoli_00728,0.0890595872,-0.250857544,-0.483164272
ecoli_00729,-0.35758068930000003,-0.697356164,-0.9506666960000001
ecoli_00730,-0.7373376754000001,0.15121679700000001,-0.44578877600000005
ecoli_00731,-0.6297811762000001,-0.532747859,-1.123385442
ecoli_00732,-0.43902640870000004,-0.48689846500000006,-1.045617718
ecoli_00733,-0.7593905493,0.010285582000000001,-0.6427065070000001
ecoli_00734,-0.2443746015,-0.525013283,-1.055830967
ecoli_00735,-0.3297613976,-0.034726424,-0.67583512
ecoli_00736,-0.18711563320000002,-0.588793568,-0.761549004
ecoli_00737,-0.46587795600000004,-0.038673079,-0.6978717090000001
ecoli_00738,-0.343714803,-0.47632674,-1.013546488
ecoli_00739,-0.8330176334,-0.17238160200000002,-1.027852515
ecoli_00740,-0.8794677171,-0.569247975,-1.397184975
ecoli_00741,0.34059981780000004,0.017282358,-0.18896767
ecoli_00742,1.4859564245999999,-0.250060011,-0.233331702
ecoli_00743,-1.4231236701,-0.018607839,-0.6771656410000001
ecoli_00744,-1.3434366246,-0.15272109,-0.844213175
ecoli_00745,-1.2569133445,-0.270172475,-0.920110925
ecoli_00746,-1.3562966664,-0.042732153,-0.6561694920000001
ecoli_00747,-1.662158462,-0.136340714,-0.8321430320000001
ecoli_00748,-1.3042629447,-0.30484842100000004,-0.9318479970000001
ecoli_00749,-1.1630220722,-0.234612865,-0.9089337810000001
ecoli_00750,-1.4669323366,-0.268786195,-0.9301416100000001
ecoli_00751,-2.9188315491,0.21321174,-0.32920739200000004
ecoli_00752,-3.1769437026,0.25381178600000004,-0.515445697
ecoli_00753,-2.3908243098,-0.562830746,-1.616884244
ecoli_00754,-2.4860656349,-0.754732681,-1.598490272
ecoli_00755,-1.8422405074000001,-1.120217709,-1.862734912
ecoli_00756,-2.8643380588,-0.6709613990000001,-1.410243719
ecoli_00757,-0.48355120830000003,-0.660932849,-1.394325268
ecoli_00758,-0.7504257896000001,-0.758280441,-1.4944749800000001
ecoli_00759,0.1832720095,-0.331688867,-0.39317149700000004
ecoli_00760,-0.2279558637,-0.43013672300000005,-0.34091631
ecoli_00761,-0.9212466351,-0.52215428,-1.3174720930000001
ecoli_00762,-0.4725930149,-0.747100595,-1.247648001
ecoli_00763,-0.6688832301000001,-0.673878033,-1.369053762
ecoli_00764,-0.9851649263000001,-0.748413734,-1.249122561
ecoli_00765,-0.6236298569000001,-0.6519156580000001,-1.225168906
ecoli_00766,-1.0475309919,-0.543051093,-1.448353575
ecoli_00767,1.1269694946,-0.597190149,-0.549941095
ecoli_00768,0.3821752774,-0.887816401,-0.819637771
ecoli_00769,-1.2084699512000001,-0.263689492,-0.81881974
ecoli_00770,-1.2295640454,-0.247862828,-0.615263613
ecoli_00771,-0.7058781719,-0.41698445500000003,-0.618771931
ecoli_00772,-0.3467410432,-0.42601763800000003,-0.667208149
ecoli_00773,-0.7442195422,-0.315641025,-0.7112136960000001
ecoli_00774,-1.2100650023,-0.25436033,-0.840223142
ecoli_00775,-0.2495930875,-0.370634322,-0.811052785
ecoli_00776,-0.4977988593,-0.222922386,-0.866710944
ecoli_00777,0.8429490477,-0.938125089,-0.994614477
ecoli_00778,0.646620494,-0.971461871,-1.023891623
ecoli_00779,-0.26414577910000003,-0.01157909,-0.732899305
ecoli_00780,-0.2016763761,-0.22176367300000002,-0.6827414390000001
ecoli_00781,0.9706617603000001,-1.024231209,-0.8973209870000001
ecoli_00782,0.6001875108,-0.838852035,-0.8682182220000001
ecoli_00783,-1.4542043778,-0.69690151,-0.949179184
ecoli_00784,-1.3897548652,-0.614551838,-0.8661939420000001
ecoli_00785,0.3497469687,-0.9015889680000001,-0.949186665
ecoli_00786,0.5115109485,-0.8564771880000001,-0.837800846
ecoli_00787,-1.9551289223000001,-0.488896388,-0.7709386250000001
ecoli_00788,-1.9629615398,-0.39294757300000005,-0.841551041
ecoli_00789,0.7693869120000001,-0.7454175550000001,-0.7540278840000001
ecoli_00790,1.1081316270000001,-0.801581257,-0.8148888320000001
ecoli_00791,-1.2578521238,-0.5088811710000001,-0.5394806010000001
ecoli_00792,-1.8448261151,-0.012306431000000001,-0.354698448
ecoli_00793,0.3397188253,-0.7679099920000001,-0.706185387
ecoli_00794,0.7022999889,-0.598379839,-0.774095257
ecoli_00795,-1.9868235914,-0.351977017,-0.7234331380000001
ecoli_00796,-2.4215492241,-0.21120121900000002,-0.7654556250000001
ecoli_00797,0.4015794358,-0.8358150860000001,-1.019356598
ecoli_00798,-1.1648330851,-0.307692582,-0.552720538
ecoli_00799,0.6560917248,-1.491800193,-1.488277432
ecoli_00800,0.6838422739000001,-0.7139869240000001,-0.573251727
ecoli_00818,0.6243070094000001,-0.40973301100000004,-0.16569815400000001
ecoli_00819,0.7618138874,-0.339079179,-0.126092811
ecoli_00820,0.6087861657,-0.382360179,-0.077552984
ecoli_00821,0.7950844691000001,-0.34499641000000003,0.046579551000000004
ecoli_00822,0.27794977790000003,-0.248339466,-0.17791384100000002
ecoli_00823,-0.7212987385,-0.016255949000000002,-0.12174398500000001
ecoli_00824,-0.32639322590000003,-0.27311825100000003,-0.16168137200000002
ecoli_00825,0.2137169949,-0.382002125,-0.146315246
ecoli_00826,0.3867684119,-0.547099042,-0.136403981
ecoli_00827,0.3214896296,-0.673602652,-0.16270836
ecoli_00828,0.8415650987000001,-0.543015357,-0.30059193700000003
ecoli_00829,0.661019117,-0.49950198300000004,-0.347544938
ecoli_00830,0.31148372290000004,-0.213169942,-0.027396886000000002
ecoli_00831,0.159990813,-0.341432151,-0.032477141
ecoli_00832,-0.3140179926,-0.04104184,0.15563279600000002
ecoli_00833,0.06487005850000001,-0.15457716200000002,0.125462914
ecoli_00834,1.2080488489,-0.67281201,-0.055816216
ecoli_00835,0.67419746,-0.36346108400000005,0.063869849
ecoli_00836,1.7694048551,-0.893172119,0.20764949200000002
ecoli_00837,1.4289620566,-0.782114351,0.07324340700000001
ecoli_00838,0.6716612761,-0.491868022,-0.028083327
ecoli_00839,0.31785638390000004,-0.394755937,0.052249656000000005
ecoli_00840,0.4465886014,-0.277200033,0.080185748
ecoli_00841,0.1843554507,-0.39490028800000004,-0.042223853000000006
ecoli_00842,1.1490582467000001,-0.613475643,0.019978848
ecoli_00843,0.9091383178,-0.44129117100000004,0.061545379000000004
ecoli_00844,1.5645400074,-0.828279568,0.10182000000000001
ecoli_00845,1.709364428,-0.559425096,0.268491507
