,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
45,Glc Growth/Exhaust__T-1.10H,-1.145962171,,1.0,119.0,-1.145962171,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,0.22214503800000002,,1.0,120.0,0.22214503800000002,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,0.5767968693000001,,1.0,121.0,0.5767968693000001,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,10.5505079294,,1.0,122.0,10.5505079294,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,9.8400580931,,1.0,123.0,9.8400580931,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,12.6315065122,,1.0,124.0,12.6315065122,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,13.673162209400001,,1.0,125.0,13.673162209400001,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,9.5565367865,,1.0,126.0,9.5565367865,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,11.5464042091,,1.0,127.0,11.5464042091,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,12.8035260306,,1.0,128.0,12.8035260306,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,13.7279993817,,1.0,129.0,13.7279993817,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,16.4766763197,,1.0,130.0,16.4766763197,,,,,,,,,,,,,,
57,Stressors__HPh,2.7040347712,1.853562242441906,3.0,131.0,2.0121754805,132.0,1.2959145233,133.0,4.8040143098,,,,,,,,,,
58,Stressors__LPh,-1.1328939929333333,2.6760531079067484,3.0,134.0,-0.1891609417,135.0,-4.1529532472,136.0,0.9434322101,,,,,,,,,,
59,Stressors__LPhT,6.647258425666667,1.7066680123472755,3.0,137.0,8.4847980272,138.0,6.3451748206,139.0,5.1118024292,,,,,,,,,,
60,Stressors__SMMPr,3.9514037192,0.36687193949618807,3.0,140.0,3.8330811402,141.0,4.3628359917,142.0,3.6582940257,,,,,,,,,,
61,Stressors__HiTm,0.9918998904333335,2.981976800602366,3.0,143.0,4.2594228868,144.0,-1.5824230042,145.0,0.2986997887,,,,,,,,,,
62,Stressors__LoTm,14.249073571433334,1.6524264967409128,3.0,146.0,12.344290236199999,147.0,15.1046992249,148.0,15.2982312532,,,,,,,,,,
63,Stressors__HiOs,3.417826054066667,1.8451012037335983,3.0,149.0,1.8360224086999999,150.0,5.4447785928,151.0,2.9726771607,,,,,,,,,,
64,Stressors__BMM,-1.7831440405999999,2.8658552717888583,3.0,152.0,-4.5712463275,153.0,-1.9327867357000001,154.0,1.1546009414,,,,,,,,,,
65,Stressors__Heat,-0.47921449769999996,2.4114987472149783,3.0,155.0,-0.9553976141,156.0,-2.617099252,157.0,2.134853373,,,,,,,,,,
66,Stressors__Cold,2.7666656644,5.119391545304788,3.0,158.0,-2.7353784181,159.0,3.6458428991,160.0,7.3895325122,,,,,,,,,,
67,Stressors__Etha,9.342961065066666,2.106020530628234,3.0,161.0,8.9470947778,162.0,11.6188234393,163.0,7.4629649781000005,,,,,,,,,,
68,Stress Time Course__SMM,-0.5276870224,0.5050285096372077,3.0,164.0,-0.2561667717,165.0,-0.2165004388,166.0,-1.1103938567,,,,,,,,,,
69,Stress Time Course__Salt,4.361858475000001,1.150449073724849,3.0,167.0,4.8155324439000005,168.0,5.2163022213,169.0,3.0537407598,,,,,,,,,,
70,Stress Time Course__Mt0,-5.64047880705,4.979096810445043,2.0,170.0,-2.1197256882,171.0,-9.1612319259,,,,,,,,,,,,
71,Stress Time Course__M0t45,-1.3746397373666668,6.040787794777488,3.0,172.0,-2.9775859962,173.0,5.3059523439,174.0,-6.4522855598,,,,,,,,,,
72,Stress Time Course__M0t90,2.7727631886999995,3.9282296310695584,3.0,175.0,7.0714292085,176.0,-0.630400301,177.0,1.8772606586,,,,,,,,,,
73,Stress Time Course__M40t45,-2.9808776347333334,5.228595756661671,3.0,178.0,0.36253997390000003,179.0,-0.2989233139,180.0,-9.0062495642,,,,,,,,,,
74,Stress Time Course__M40t90,1.1061872118,2.1648665602760233,3.0,181.0,3.6014476531,182.0,-0.27145732100000003,183.0,-0.011428696700000001,,,,,,,,,,
75,Stress Time Course__dia0,-4.7684822094333335,2.340621843097616,3.0,184.0,-3.4160928766,185.0,-3.418154502,186.0,-7.4711992497,,,,,,,,,,
76,Stress Time Course__dia5,0.45436403146666665,1.4540249227913495,3.0,187.0,-1.0578125913,188.0,0.5786455114,189.0,1.8422591743,,,,,,,,,,
77,Stress Time Course__dia15,-1.9249552010000002,1.3982161381507545,3.0,190.0,-2.850069948,191.0,-2.6083168463,192.0,-0.3164788087,,,,,,,,,,
78,Stressors__Diami,3.2198946493666667,2.6798597097708496,3.0,193.0,4.150419425,194.0,0.1988073858,195.0,5.3104571373,,,,,,,,,,
79,Stressors__Paraq,5.131558022866667,3.206009914669618,3.0,196.0,5.4038136178,197.0,1.7981020844,198.0,8.1927583664,,,,,,,,,,
80,Stressors__H2O2,1.9821399507666666,1.4063877710711272,3.0,199.0,2.9612557965,200.0,0.3705634527,201.0,2.6146006031,,,,,,,,,,
81,Stressors__Oxctl,6.577532175466668,3.390102231871383,3.0,202.0,8.4689118166,203.0,8.599973994900001,204.0,2.6637107149,,,,,,,,,,
82,Carbon Transition__GM-0.1,0.8851887422333333,1.0168617793843775,3.0,205.0,-0.2879188209,215.0,1.4284774991,225.0,1.5150075484999999,,,,,,,,,,
83,Carbon Transition__GM-0.2,0.36003835050000016,2.268780760383179,3.0,206.0,1.622984071,216.0,1.7163009402,226.0,-2.2591699597,,,,,,,,,,
84,Carbon Transition__GM+5,-1.9163705670333335,2.1442419135387536,3.0,207.0,0.0164832148,217.0,-4.2228834915,227.0,-1.5427114244,,,,,,,,,,
85,Carbon Transition__GM+15,-0.8002951835999998,1.8360998277733582,3.0,208.0,-2.9148980735,219.0,0.1243279245,229.0,0.3896845982,,,,,,,,,,
86,Carbon Transition__GM+25,-0.4973340942,2.4468646307698845,3.0,209.0,-2.9294861933,220.0,-0.5264984417,230.0,1.9639823524,,,,,,,,,,
87,Carbon Transition__GM+45,-0.22869194336666668,3.8810472589648155,3.0,210.0,-3.7273063748,221.0,-0.904730192,231.0,3.9459607367,,,,,,,,,,
88,Carbon Transition__GM+60,0.3617383011333333,4.095989847146861,3.0,211.0,-4.1994988068,222.0,1.5590887157000002,232.0,3.7256249945,,,,,,,,,,
89,Carbon Transition__GM+90,0.5483235907333333,4.183573814344503,3.0,212.0,-3.8770666259,223.0,1.0834517308,233.0,4.4385856673,,,,,,,,,,
90,Carbon Transition__GM+120,5.01938827185,2.4760150361054243,2.0,213.0,3.2685812495,234.0,6.7701952942,,,,,,,,,,,,
91,Carbon Transition__GM+150,4.237597757366667,2.1188071789689604,3.0,214.0,3.9749274258,224.0,2.2623724364,235.0,6.4754934099,,,,,,,,,,
92,Carbon Transition__GM+10,-1.3630601760500003,4.3686738022316245,2.0,218.0,-4.4521790464,228.0,1.7260586943,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-1.588448857866667,2.2372104051127715,3.0,236.0,-1.6593518272,244.0,0.6833702114,254.0,-3.7893649578,,,,,,,,,,
94,Carbon Transition__MG+5,0.34709548630000003,3.2461187763728616,3.0,237.0,0.25381758200000004,246.0,-2.8513790472,256.0,3.6388479241000002,,,,,,,,,,
95,Carbon Transition__MG+10,-1.0663707770666666,3.4675638992258455,3.0,238.0,-3.4164573482,247.0,-2.6987852786,257.0,2.9161302956,,,,,,,,,,
96,Carbon Transition__MG+15,-0.49799318586666663,2.5441936457039214,3.0,239.0,2.4379976091,248.0,-2.054813387,258.0,-1.8771637797,,,,,,,,,,
97,Carbon Transition__MG+25,-1.4749861276,1.0660857208005377,3.0,240.0,-1.0472747113,249.0,-0.6891739047000001,259.0,-2.6885097668,,,,,,,,,,
98,Carbon Transition__MG+45,-1.9867306847666668,3.118496097160674,3.0,241.0,0.2165457043,250.0,-0.6217522141,260.0,-5.5549855445,,,,,,,,,,
99,Carbon Transition__MG+120,1.4903982175000001,2.833885863027379,3.0,242.0,4.7376672483,253.0,-0.48301046200000003,263.0,0.2165378662,,,,,,,,,,
100,Carbon Transition__MG+150,1.83119048615,1.8779420175008539,2.0,243.0,3.1590960214,264.0,0.5032849509,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,0.1672006277,1.8741883958122796,2.0,245.0,-1.1580506962000001,255.0,1.4924519516,,,,,,,,,,,,
102,Carbon Transition__MG+60,-0.8603222230500001,0.7857995786967443,2.0,251.0,-1.4159664338,261.0,-0.3046780123,,,,,,,,,,,,
103,Carbon Transition__MG+90,-3.1148825656,1.315708529677582,2.0,252.0,-2.1845361422,262.0,-4.045228989,,,,,,,,,,,,
